t,BMK1,MRNA,NFATc,NFATn,NFATpc,NFATpn,GSK3betac,GSK3betan,CaNc,CaNc_star,CaNn_star,CaNn,CaM,CaMCa,MCIP,MCIPp,MCIPpp,Comp1,Comp2,Comp3,P1433,MCIP_BMK1,MCIPp_CaNc_star,MCIPp_GSK3betac,MCIPpp_CaNc_star,NFATpc_CaNc_star,NFATc_GSK3betac,NFATpn_CaNn_star,NFATn_GSK3betan
0.47000000000000003,0.012001166164235274,0.00033404398791189954,3.962432854461166e-05,0.0004967222933205316,0.004920462677008453,8.373692496556741e-05,0.16997561056849608,0.33902269612411834,0.8194090170154199,0.1154163128915887,0.059159378319858416,-0.0848909829845807,25.10932123685751,8.85681579020262e-05,0.00010628487620862847,0.007906754270257325,0.07966551403192267,0.005335405657840719,0.282970019814522,0.013998576414824158,0.7080314037706543,2.0233835764719863e-05,0.00012288982444659248,0.0011016585351810734,0.0012610507529972569,9.44334086471847e-05,1.4186899206816014e-06,2.282129251669504e-06,8.457608228384461e-05
0.48,0.012001224327117659,0.0003340965170478425,4.031683531693652e-05,0.0004967243684425587,0.004919758227429737,8.381182845762062e-05,0.169975031379295,0.3390231607313883,0.8174892880461606,0.11722504515498282,0.059259300134079596,-0.08681071195384006,25.10740126002047,8.881602568299139e-05,0.00010392066723573404,0.007912928968966336,0.0796595146131586,0.005338494409231755,0.2829690683393136,0.013998512255307106,0.7080324194053798,2.0175672882333825e-05,0.0001235634580967982,0.001101770624923318,0.0012677883568519843,9.50077183551676e-05,1.421932908946008e-06,2.2827222940168877e-06,8.457533148442365e-05
0.49,0.012001283541107995,0.0003341501588031212,4.1019647423882695e-05,0.0004967292688740014,0.004919042681979653,8.388663852279147e-05,0.16997444830033154,0.3390236245227787,0.8155699620071568,0.11903126046242671,0.059361226714106576,-0.08873003799284385,25.10548168511461,8.906489253614215e-05,0.00010161759742519624,0.007919225448684085,0.07965339683017073,0.005341537594835119,0.28296809677660145,0.013998446169719401,0.7080334570536796,2.0116458891998485e-05,0.00012425076226598003,0.0011018873070705664,0.0012746556252547464,9.559350113412282e-05,1.42528625983114e-06,2.2833328742620663e-06,8.457458355940092e-05
0.5,0.012001343760328284,0.0003342048828260065,4.173269767845809e-05,0.0004967370348341433,0.004918316095627121,8.396135593333347e-05,0.16997386125818958,0.33902408749381635,0.8136510398727742,0.1208349629923628,0.059465154091381305,-0.0906489601272264,25.103562513107846,8.931476491939159e-05,9.937629928183853e-05,0.007925643406771068,0.07964716139282647,0.005344534594131231,0.28296710473729214,0.013998378129055765,0.7080345171336525,2.005623967170907e-05,0.00012495172682118764,0.0011020086570856786,0.0012816520631230566,9.619069825528008e-05,1.4287514425698806e-06,2.283961206062925e-06,8.457383946581037e-05
0.51,0.012001404953906005,0.0003342606696511819,4.2455919030334926e-05,0.0004967477061927454,0.00491757852329549,8.40359814691201e-05,0.16997327018004726,0.33902454963999995,0.8117325226310255,0.12263615708353975,0.05957107827705653,-0.09256747736897526,25.10164374498165,8.956564936449075e-05,9.719756188544962e-05,0.007932182525331065,0.07964080900937444,0.0053474846331168354,0.28296609183515026,0.013998308104521563,0.7080356000603287,1.9995046093989076e-05,0.00012566634184413687,0.0011021347498749083,0.001288777174939239,9.679925103130568e-05,1.4323299118246186e-06,2.2846075024605687e-06,8.457310016601352e-05
0.52,0.012001467072740237,0.00033431748585733786,4.318924503640599e-05,0.0004967613222776371,0.0049168300194394835,8.41105159408279e-05,0.16997267499495122,0.33902501095659643,0.8098144112743341,0.12443484607233193,0.05967899532871587,-0.09448558872566666,25.09972538172187,8.981755245278528e-05,9.508122553633533e-05,0.007938842505675106,0.07963434037890298,0.005350387884040984,0.28296505769037117,0.013998236067689594,0.7080367062419397,1.99329272597565e-05,0.00012639459917411272,0.0011022656587076549,0.0012960304683234615,9.74191011594626e-05,1.4360230910875363e-06,2.2852719758137272e-06,8.457236665355275e-05
0.53,0.012001530067713907,0.00033437529768086936,4.393260960291868e-05,0.0004967779219801562,0.0049160706382770335,8.418496017723207e-05,0.1699720756331183,0.33902547143875245,0.8078967068045962,0.12623103292989116,0.05978890131381108,-0.09640329319540443,25.097807424323758,9.00704808285007e-05,9.302678749218146e-05,0.007945623049435134,0.07962775619547291,0.0053532448627471065,0.2829640019276233,0.013998161990414178,0.708037836081963,1.9869932286086223e-05,0.00012713649156245477,0.0011024014558084412,0.0013034114520757043,9.80501905335579e-05,1.4398323817772912e-06,2.2859548378347e-06,8.457163993898361e-05
0.54,0.012001593890459978,0.00033443407158860764,4.468594697462653e-05,0.0004967975437595856,0.004915300433799034,8.425931502467202e-05,0.16997147202590607,0.33902593108149914,0.8059794102333936,0.12802472028895173,0.0599007923081238,-0.09832058976660711,25.09588987379218,9.032444119930148e-05,9.10334274515708e-05,0.00795252385776946,0.07962105714829143,0.00535605640331902,0.2829629241759653,0.013998085844827524,0.7080389899792077,1.9806109540016126e-05,0.00012789201263698635,0.0011025422123818194,0.0013109196360933859,9.869246123603139e-05,1.4437591636217165e-06,2.286656299590872e-06,8.457092104927882e-05
0.55,0.012001658500229093,0.0003344937799316049,4.544919110247356e-05,0.0004968202263540381,0.004914519460219163,8.433358131419246e-05,0.16997086410374632,0.3390263898799813,0.8040625225696238,0.12981591149926897,0.06001466436688583,-0.10023747743037685,25.09397273112939,9.057944022376548e-05,8.910101743243105e-05,0.00795954462375776,0.0796142439310028,0.005358822648520952,0.2829618240612191,0.013998007602874889,0.7080401683359064,1.974149977090113e-05,0.00012866115517451123,0.0011026880004442318,0.0013185545288381842,9.93458551675051e-05,1.4478048320801317e-06,2.2873765725112945e-06,8.457021099604113e-05
0.56,0.012001723874611653,0.0003345544095761448,4.622227485792517e-05,0.0004968460096375509,0.00491372777253968,8.440775982081416e-05,0.16997025179359768,0.33902684782974435,0.8021460448055677,0.1316046119683909,0.06013051348537513,-0.10215395519443295,25.09205599732118,9.083548437997223e-05,8.723140411137103e-05,0.007966685020709824,0.07960731725328127,0.005361541768272749,0.28296070119665623,0.013997927235751677,0.7080413715675926,1.967612538834199e-05,0.00012944390893431676,0.0011028388950781224,0.0013263156340571239,0.00010001031358123667,1.4519708439660365e-06,2.288115869584199e-06,8.456951073583588e-05
0.5700000000000001,0.012001789955795724,0.00033461591864265096,4.70051339709663e-05,0.000496874930324082,0.004912925423715512,8.448185146768045e-05,0.16996963503171358,0.33902730492529487,0.8002299779867277,0.13339082244132722,0.06024833579641999,-0.10407002201327306,25.090139673406092,9.109258062417575e-05,8.542198137244616e-05,0.007973944760765527,0.0796002777827243,0.005364216383018372,0.28295955522967964,0.013997844716724776,0.7080426000535961,1.9610044204270378e-05,0.00013024027151727622,0.001102994963133685,0.0013342024672174215,0.00010068577941657187,1.4562584887731324e-06,2.288874399354724e-06,8.456882136901552e-05
0.58,0.01200185669950476,0.0003346782758993744,4.779770344414776e-05,0.0004969070258794653,0.0049121124672366415,8.455585714016086e-05,0.1699690137520157,0.3390277611614116,0.7983143231482321,0.13517454512010402,0.06036812739055108,-0.10598567685176859,25.088223760412433,9.135073579101497e-05,8.367154316467413e-05,0.00798132354153351,0.07959312619776479,0.005366847714586139,0.2829583857993152,0.013997760018563442,0.7080438541821218,1.9543300495235468e-05,0.00013105023847751566,0.0011031562735170867,0.001342214540540864,0.0001013721951740953,1.4606690969065747e-06,2.289652371390604e-06,8.456814395866939e-05
0.59,0.012001924061169452,0.00033474144963107277,4.8599918565855256e-05,0.0004969423334160243,0.004911288956398414,8.462977773837902e-05,0.16996838788937918,0.33902821653277476,0.7963990813328058,0.13695578193458516,0.060489884366820394,-0.10790091866719491,25.086308259376032,9.160995676299401e-05,8.197862968290202e-05,0.007988821061169262,0.07958586317271987,0.005369437238957341,0.28295719254822327,0.01399767311426525,0.7080451343375119,1.947593883054284e-05,0.00013187380611652164,0.001103322894283366,0.0013503513672325856,0.00010206950351604083,1.4652039808438784e-06,2.2904499947377505e-06,8.456747958178233e-05
0.6,0.012001992018087004,0.0003348054256335231,4.941171343190999e-05,0.000496980891294384,0.004910454945374055,8.470361409880437e-05,0.1699677573748544,0.3390286710345256,0.794484253567263,0.13873453760259946,0.06061360275505888,-0.10981574643273777,25.084393171316975,9.18702502759265e-05,8.034447718956965e-05,0.007996436993767541,0.07957848939976171,0.005371983738652488,0.2829559751052047,0.013997583976010563,0.7080464409187853,1.940798191299173e-05,0.00013271096735076158,0.001103494896846893,0.0013586124552240585,0.00010277764639082171,1.4698645207506592e-06,2.2912674801330826e-06,8.456682925228662e-05
0.61,0.012002060530485232,0.00033487017559548674,5.0233023543254035e-05,0.0004970227363089385,0.0049096104873301545,8.477736713202299e-05,0.16996712214406284,0.33902912466128354,0.7925698409038107,0.14051081425301204,0.060739278652477025,-0.11173015909619013,25.08247849728054,9.213162326078797e-05,7.876783490308761e-05,0.008004171032600203,0.07957100555031271,0.005374488481963255,0.282954733115939,0.013997492576999615,0.708047774307062,1.9339469514763883e-05,0.0001335617189726598,0.0011036723485831968,0.0013669973181672415,0.00010349656657131261,1.4746520140458019e-06,2.2921050361163786e-06,8.456619405626696e-05
0.62,0.012002129555699083,0.00033493566861079874,5.106378486013608e-05,0.000497067904712619,0.004908755635112818,8.485103777257533e-05,0.16996648213414028,0.3390295774075041,0.7906558444050101,0.14228461338345771,0.06086690817392874,-0.11364415559499062,25.080564238322278,9.239408271924771e-05,7.724685216267835e-05,0.008012022874373375,0.07956341228910155,0.005376953337200235,0.28295346623179285,0.013997398890783642,0.708049134877424,1.927044430091225e-05,0.00013442605900688455,0.0011038553155226316,0.001375505471431623,0.00010422620709476301,1.479567730174606e-06,2.2929628704459456e-06,8.456557510273249e-05
0.63,0.01200219905644654,0.00033500187789884767,5.190393324996805e-05,0.0004971164328151282,0.004907890441648221,8.492462694967278e-05,0.16996583728195203,0.33903002926768755,0.7887422651349981,0.14405593700321856,0.060996487422876604,-0.11555773486500263,25.078650395499334,9.265763565100746e-05,7.578018010966085e-05,0.008019992210037139,0.0795557102823686,0.005379379671836274,0.28295217410328655,0.013997302890874395,0.7080505230058396,1.9200943553455867e-05,0.00013530398516701256,0.0011040438639228739,0.0013841364297673927,0.00010496651093583207,1.4846129425840253e-06,2.293841190925054e-06,8.456497349487866e-05
0.64,0.01200226899788279,0.00033506877848634255,5.275340472197297e-05,0.0004971683567355124,0.004907014959772748,8.499813559843194e-05,0.169965187524825,0.3390304802363016,0.7868291041646986,0.14582478730068257,0.06112801250244177,-0.11747089583530215,25.07673696987546,9.292228923182985e-05,7.436665696996039e-05,0.00802807872797192,0.07954790019449695,0.00538176866704984,0.28295085638276146,0.013997204550908174,0.7080519390663309,1.9131002117205032e-05,0.00013619549543739752,0.0011042380596168167,0.0013928897083160113,0.00010571742114990545,1.4897889156298796e-06,2.2947402050295774e-06,8.456439034086618e-05
0.65,0.012002339352981199,0.0003351363517982686,5.3612135182268904e-05,0.0004972237126878995,0.004906129242411749,8.507156464326159e-05,0.16996453279967705,0.3390309303079074,0.784916362572363,0.1475911676087593,0.06126147949866564,-0.11938363742763784,25.074823962521133,9.318805122179589e-05,7.300625614315348e-05,0.008036282107758775,0.07953998269200559,0.005384120370529571,0.2829495127211563,0.013997103844466917,0.7080533834343773,1.9060647018797918e-05,0.00013710058716703274,0.0011044379687584897,0.0014017648216259663,0.00010647888074112723,1.4950969202447833e-06,2.2956601202112742e-06,8.456382673678044e-05
0.66,0.012002410084608823,0.00033520457036500156,5.448006124970644e-05,0.0004972825360296792,0.004905233341984077,8.51449150532022e-05,0.1699638730459172,0.3390313794767392,0.7830040414417712,0.1493550791889937,0.061396884536266585,-0.12129595855822961,25.072911374513158,9.345492860536264e-05,7.169692803271383e-05,0.008044602040931121,0.07953195843024756,0.00538643685166738,0.28294814277874664,0.013997000745674185,0.7080548564755798,1.8989915391172948e-05,0.0001380192600879764,0.001104643655338335,0.001410761286931383,0.0001072508331019976,1.5005381817468687e-06,2.2966011428875252e-06,8.456328382339501e-05
0.67,0.01200248116078218,0.0003352734108382821,5.535711956149876e-05,0.0004973448620716093,0.004904327310908891,8.52181877948257e-05,0.16996320820297733,0.3390318277370625,0.7810921418637631,0.15111652396864902,0.061534223731184716,-0.12320785813623776,25.070999206935006,9.372292874882783e-05,7.04372880055053e-05,0.008053038213312675,0.07952382806473139,0.005388719516132433,0.28294674621600396,0.013996895228687916,0.7080563585553087,1.8918839217816432e-05,0.00013895151374633034,0.0011048551832979882,0.0014198786213615552,0.00010803322163922557,1.5061139242604626e-06,2.29756347930118e-06,8.456276273785949e-05
0.68,0.01200255255047862,0.0003353428504175554,5.6243246963867566e-05,0.0004974107258553935,0.004903411201466513,8.529138384516736e-05,0.1699625382109897,0.3390322750830751,0.7791806649358174,0.15287550378921416,0.06167349320361113,-0.12511933506418338,25.069087460876727,9.399205908253695e-05,6.92258783867431e-05,0.008061590309866735,0.07951559224801268,0.00539096984318059,0.28294532269610584,0.013996787267839685,0.708057890036055,1.8847449521375575e-05,0.00013989734820758957,0.0011050726159496445,0.0014291163427070958,0.00010882598987645458,1.5118253585199643e-06,2.29854733528448e-06,8.45622646269641e-05
0.6900000000000001,0.012002624223455648,0.00033541286713230644,5.713838066727943e-05,0.0004974801620354159,0.00490248506568426,8.536450419282714e-05,0.16996186301110633,0.3390327215089137,0.7772696117723267,0.1546320208957931,0.06181468908067682,-0.1270303882276741,25.06717613744483,9.426232748962346e-05,6.806167226611037e-05,0.008070258014466097,0.07950725162806846,0.005393188882329029,0.2829438718860426,0.013996676837725394,0.7080594512762326,1.8775776544348676e-05,0.00014085676407560478,0.0011052960156566394,0.001438473970252692,0.00010962908157464106,1.5176736762599734e-06,2.299552915942821e-06,8.456179064692066e-05
0.7000000000000001,0.012002696150525941,0.0003354834394123159,5.8042458010159805e-05,0.0004975532050587534,0.004901548955510216,8.54375498362933e-05,0.16996118254501313,0.33903316700864466,0.7753589834889582,0.15638607719220307,0.0619578074923599,-0.12894101651104253,25.065265237747237,9.453374171430526e-05,6.694330665200339e-05,0.008079041010243274,0.07949880685077167,0.005395378019470276,0.28294239345493255,0.013996563913067236,0.7080610426320009,1.8703849474055704e-05,0.00014182976246371936,0.0011055254443196382,0.001447951023509564,0.00011044244054882576,1.5236600587541033e-06,2.300580426136098e-06,8.456134196369599e-05
0.71,0.012002768303537093,0.00033555454611932577,5.895541647630341e-05,0.0004976298891519108,0.004900602922800425,8.551052178406584e-05,0.16996049675496552,0.3390336115762644,0.7734487812038069,0.15813767429586206,0.06210284457178722,-0.13085121879619388,25.063354762894395,9.480630940548387e-05,6.586913897577588e-05,0.008087938979564679,0.07949025855970854,0.005397538920421869,0.2829408870741458,0.01399644846872388,0.708062664457131,1.8631696462903545e-05,0.00014281634499689594,0.0011057609633408133,0.0014575470223088618,0.00011126601068163476,1.5297856761858067e-06,2.3016300704432377e-06,8.45609197529872e-05
0.72,0.012002840655230914,0.0003356261667668844,5.987719381575186e-05,0.0004977102482287325,0.0048996470192300004,8.558342105551418e-05,0.16995980558403714,0.33903405520570434,0.7715390060453949,0.15988681391886014,0.06224979645732806,-0.13276099395460583,25.061444714006967,9.508003841944375e-05,6.483763938915336e-05,0.008096951603851477,0.07948160739491308,0.005399673139003284,0.2829393524181666,0.013996330479761069,0.708064317102073,1.8559344769083582e-05,0.0001438165138264822,0.0011060026333751213,0.0014672614874501064,0.00011209973601701433,1.536051683280152e-06,2.3027020529159554e-06,8.456052520005131e-05
0.73,0.012002913179265034,0.00033569828146369366,6.080772801371139e-05,0.0004977943159167822,0.004898681296315669,8.56562486802881e-05,0.16995910897604297,0.3390344978908329,0.7696296591508139,0.1616334977941192,0.06239865929202084,-0.1346703408491867,25.05953509221423,9.53549365788683e-05,6.384731419871159e-05,0.008106078563638158,0.07947285399322672,0.005401782193501925,0.2829377891643286,0.013996209921432011,0.70806600091424,1.8486820734963816e-05,0.0001448302716103206,0.0011062505144040884,0.001477093940549572,0.00011294356073776504,1.5424592206294223e-06,2.3037965771445687e-06,8.456015949933356e-05
