t,v_c,v_n,mcln2_c,mcln2_n,mclb5_c,mclb5_n,sbf_n,sbfwhi5p_n,whi5_n,sbfwhi5_n,cln3_c,cln2_c,cdk1_c,cdk1cln2_c,clb5_c,cdk1clb5_c,cdk1_n,cln3_n,cdk1cln3_n,cdk1cln2_n,cdk1clb5sic1_c,sic1_c,cdk1clb5_n,cdk1clb5sic1p_n,cdk1cln3far1_n,far1_n,cdk1cln3far1p_n,cdk1clb5sic1_n,whi5_c,far1_c,whi5p_c,whi5p_n,sic1P_n,far1P_n
0.37,0.5009443907519797,0.5,2.1249645301191183e-09,2.8653865060000455e-08,2.1249645301191183e-09,2.8653865060000455e-08,4.728626308290317e-06,4.219091853174664e-08,0.00013547842811754371,0.025539229182773182,0.0004850927098304187,6.018697688816497e-11,0.33209936910648485,4.55467706551252e-12,5.899345399542055e-11,3.7544075006964664e-12,0.008025943219491396,8.931069607227416e-07,3.3306486969525863e-09,2.8921325495991624e-14,7.380029619928009e-13,0.0391669254158098,2.9185508047407463e-15,2.5378890779683394e-25,9.065590921634763e-11,6.998184152854689e-06,6.17284162253466e-22,4.289838717131608e-14,0.07303367897941147,0.0037799814142758857,1.703566512305729e-12,4.0888338319581885e-09,5.700651967742477e-27,2.078241036592796e-23
0.38,0.5009699395673977,0.5,2.298150797183597e-09,3.016606108328635e-08,2.298150797183597e-09,3.016606108328635e-08,4.8567084862645835e-06,4.5554315208593566e-08,0.00013912295918568386,0.02553909773719853,0.0004850952059448729,6.666354378572228e-11,0.33206628423467793,5.140925992074241e-12,6.531648074694821e-11,4.2124423530371935e-12,0.008042498618054377,9.171312904310395e-07,3.5071333700071448e-09,3.373593394455393e-14,8.554892360337727e-13,0.03916511462050363,3.3908354814203193e-15,3.240330141610077e-25,1.0045890130880574e-10,7.186817466969819e-06,7.737199864616779e-22,5.104971430700204e-14,0.07301940064496823,0.0037796416721571032,1.926905518955029e-12,4.530199408381744e-09,7.303330045376902e-27,2.6427549297947777e-23
0.39,0.5009954896858383,0.5,2.4803081698406643e-09,3.17141607836326e-08,2.4803081698406643e-09,3.17141607836326e-08,4.984820603448026e-06,4.908402505634888e-08,0.00014276659417204117,0.025538966095371502,0.0004850977015576591,7.363059825711321e-11,0.33203321279259873,5.7814020667286616e-12,7.211579377033736e-11,4.710321560731849e-12,0.008059053037478562,9.411496927641278e-07,3.687760624661797e-09,3.910793476651498e-14,9.860831761131115e-13,0.03916330393201707,3.916547278737015e-15,4.0523327693485333e-25,1.1100898794611549e-10,7.375423810384234e-06,9.536265437077133e-22,6.023723239227787e-14,0.07300512518017896,0.0037793019983195565,2.1713147352455034e-12,5.005102877074399e-09,9.157587466094563e-27,3.2946264413396185e-23
0.4,0.5010210411073681,0.5,2.6716555934691486e-09,3.32979415949048e-08,2.6716555934691486e-09,3.32979415949048e-08,5.112963887785119e-06,5.278373077031943e-08,0.00014640933316783063,0.02553883425238145,0.00048510019666887826,8.11071658270789e-11,0.3320001547748254,6.478600928176832e-12,7.940976489609549e-11,5.2497870181628396e-12,0.008075606478326086,9.651621718520177e-07,3.872497815913955e-09,4.506711642146771e-14,1.1304693101624812e-12,0.03916149335034308,4.498501008823796e-15,4.980710771611507e-25,1.223353316702793e-10,7.564003158787032e-06,1.1584392230652614e-21,7.051930475088778e-14,0.07299085258446569,0.0037789623927494934,2.4377789336422117e-12,5.514848884015954e-09,1.1279112412783447e-26,4.0392703897181135e-23
0.41000000000000003,0.5010465938488587,0.5,2.9229291768669765e-09,3.486644391679726e-08,2.9229291768669765e-09,3.486644391679726e-08,5.2415500161568035e-06,5.736224950043645e-08,0.0001500511992307354,0.025538701087734348,0.000485102691304116,9.532742125851803e-11,0.33196710881060176,8.447236827807563e-12,9.310929897184351e-11,6.634642412069507e-12,0.008092159082135163,9.89169184478435e-07,4.051385979635857e-09,6.995192044620757e-14,1.6533824031958775e-12,0.03915968287347122,6.723485363419214e-15,5.926085751465808e-24,1.441035570360383e-10,7.75254708633652e-06,5.6709745194975796e-21,1.2792408180336172e-13,0.07297658271147288,0.003778622851964494,3.214407000032734e-12,6.489972535207798e-09,2.4251363264055073e-25,3.014410163999734e-22
0.42,0.5010721478727496,0.5,3.1210752197098725e-09,3.6533233621385605e-08,3.1210752197098725e-09,3.6533233621385605e-08,5.369664588713641e-06,6.123681725201115e-08,0.0001536921410262519,0.02553856909859404,0.00048510518540641065,1.0244197467492181e-10,0.331934077951708,8.995252365307438e-12,1.000813831095143e-10,7.083010212934034e-12,0.008108710533780162,1.0131697012881176e-06,4.246561243290361e-09,7.316266268736919e-14,1.746840818243211e-12,0.0391578725058726,7.077224850504817e-15,4.945935282757035e-24,1.5484300253921076e-10,7.941074303784089e-06,5.038915917182198e-21,1.3063683816835737e-13,0.07296231588703397,0.0037782833837175195,3.419545244510829e-12,6.974077745762439e-09,1.981166318489339e-25,2.585939875045221e-22
0.43,0.5010977032006264,0.5,3.3310164571690474e-09,3.823310050108116e-08,3.3310164571690474e-09,3.823310050108116e-08,5.497834086226994e-06,6.531479751757366e-08,0.00015733218805471383,0.025538436851116262,0.0004851076790084967,1.104237597010023e-10,0.3319010604443792,9.675475727550586e-12,1.0788570517757534e-10,7.622482407724345e-12,0.008125261014348366,1.0371643079990421e-06,4.445285749209837e-09,7.813784108734774e-14,1.8770663697448336e-12,0.039156062244975545,7.587938864867771e-15,4.357208998220515e-24,1.669149212328911e-10,8.12957403604319e-06,4.733067565484167e-21,1.3747729802380265e-13,0.07294805192390014,0.003777943983553124,3.6771568284684045e-12,7.51777395009971e-09,1.7037793347095922e-25,2.3459658382843196e-22
0.44,0.5011232598324893,0.5,3.5527528892445012e-09,3.99660445558839e-08,3.5527528892445012e-09,3.99660445558839e-08,5.626058508696861e-06,6.959619029712392e-08,0.0001609713403161211,0.02553830434530101,0.00048511017211037426,1.1927277633675944e-10,0.3318680562886155,1.0487906914537002e-11,1.165222651760266e-10,8.25305899644044e-12,0.008141810523839775,1.0611530046112078e-06,4.647559497394284e-09,8.487745564614317e-14,2.044059057700744e-12,0.039154252090780065,8.255627406508075e-15,4.1599068978562666e-24,1.8031931311707924e-10,8.318046283113822e-06,4.753429464403488e-21,1.4844546136969757e-13,0.07293379082207134,0.0037776046514713083,3.987241751905461e-12,8.121061148219602e-09,1.5929753750662662e-25,2.2944880537170327e-22
0.45,0.5011488177683381,0.5,3.786284515936233e-09,4.1732065785793845e-08,3.786284515936233e-09,4.1732065785793845e-08,5.754337856123242e-06,7.408099559066196e-08,0.00016460959781047378,0.02553817158114829,0.0004851126647120433,1.2898902458219323e-10,0.33183506548441677,1.143254592626669e-11,1.2599106310486814e-10,8.974739979082317e-12,0.008158359062254388,1.0851357911246152e-06,4.853382487843704e-09,9.33815063637555e-14,2.247818882110944e-12,0.039152442043286155,9.080290475425734e-15,4.354028981664278e-24,1.9505617819177516e-10,8.506491044995982e-06,5.100001613940162e-21,1.6354132820604213e-13,0.0729195325815476,0.003777265387472072,4.349800014822e-12,8.78393934012212e-09,1.6487544395593627e-25,2.4315065213433593e-22
0.46,0.5011743770081728,0.5,4.031611337244243e-09,4.353116419081099e-08,4.031611337244243e-09,4.353116419081099e-08,5.882672128506136e-06,7.876921339818775e-08,0.00016824696053777184,0.0255380385586581,0.0004851151568135037,1.3957250443730367e-10,0.331802088031783,1.2509392762739647e-11,1.3629209896409985e-10,9.787525355649975e-12,0.008174906629592206,1.109112667539264e-06,5.062754720558095e-09,1.036499932401847e-13,2.4883458429754316e-12,0.03915063210249382,1.0061928071620742e-14,4.939575249644559e-24,2.1112551645697892e-10,8.694908321689675e-06,5.772784014094189e-21,1.8276489853283632e-13,0.0729052772023289,0.003776926191555415,4.764831617218016e-12,9.50640852580726e-09,1.8711165281888827e-25,2.7570212411633004e-22
0.47000000000000003,0.5011999375519934,0.5,4.288733353168531e-09,4.536333977093533e-08,4.288733353168531e-09,4.536333977093533e-08,6.011061325845545e-06,8.366084371970133e-08,0.0001718834284980153,0.02553790527783044,0.0004851176484147556,1.5102321590209083e-10,0.3317691239307142,1.3718447423955877e-11,1.4742537275372185e-10,1.0691415126143418e-11,0.008191453225853228,1.1330836338551543e-06,5.275676195537457e-09,1.1568291627543077e-13,2.7656399402942075e-12,0.03914882226840305,1.12005401950931e-14,5.9165457017971025e-24,2.2852732791269049e-10,8.883298113194896e-06,6.771776664865569e-21,2.061161723500801e-13,0.07289102468441525,0.0037765870637213378,5.2323365590935155e-12,1.0288468705275021e-08,2.2600616409548252e-25,3.271032213176857e-22
0.48,0.5012254993998001,0.5,4.557650563709096e-09,4.722859252616684e-08,4.557650563709096e-09,4.722859252616684e-08,6.139505448141466e-06,8.875588655520262e-08,0.00017551900169120413,0.02553777173866531,0.000485120139515799,1.6334115897655453e-10,0.3317361731812105,1.5059709909915367e-11,1.5939088447373399e-10,1.1686409290562637e-11,0.008207998851037453,1.157048690072286e-06,5.49214691278179e-09,1.2948027546949369e-13,3.0797011740672704e-12,0.039147012541013854,1.2496126845842803e-14,7.2849403381219e-24,2.472616125589097e-10,9.071660419511648e-06,8.096979566254294e-21,2.3359514965777337e-13,0.07287677502780665,0.00377624800396984,5.752314840448492e-12,1.1130119878525405e-08,2.8155897778571867e-25,3.9735394373840233e-22
0.49,0.5012510625515927,0.5,4.838362968865942e-09,4.912692245650558e-08,4.838362968865942e-09,4.912692245650558e-08,6.268004495393903e-06,9.405434190469172e-08,0.00017915368011733835,0.025537637941162705,0.00048512263011663383,1.7652633366069498e-10,0.33170323578327177,1.6533180220618136e-11,1.7218863412413642e-10,1.2772507848907645e-11,0.008224543505144885,1.1810078361906593e-06,5.712166872291096e-09,1.4504207082237353e-13,3.4305295442946236e-12,0.03914520292032623,1.3948688023869862e-14,9.044759158618973e-24,2.673283703956369e-10,9.25999524063993e-06,9.748392718260381e-21,2.6520183045591637e-13,0.0728625282325031,0.0037759090123009216,6.324766461282951e-12,1.2031362045558416e-08,3.5377009388959734e-25,4.864542913784807e-22
0.5,0.5012766270073713,0.5,5.130870568639065e-09,5.1058329561951504e-08,5.130870568639065e-09,5.1058329561951504e-08,6.396558467602853e-06,9.955620976816858e-08,0.00018278746377641797,0.025537503885322634,0.00048512512021726007,1.9057873995451212e-10,0.33167031173689804,1.8138858356064174e-11,1.858186217049291e-10,1.3949710801178434e-11,0.008241087188175521,1.204961072210274e-06,5.935736074065374e-09,1.6236830233407028e-13,3.818125050976265e-12,0.03914339340634017,1.5558223729174272e-14,1.1196002163288309e-23,2.8872760142287184e-10,9.448302576579743e-06,1.1726016120883817e-20,3.00936214744509e-13,0.0728482842985046,0.0037755700887145828,6.949691421596891e-12,1.2992195206374051e-08,4.426395124071183e-25,5.944042642379205e-22
0.51,0.5013021927671358,0.5,5.435173363028467e-09,5.3022813842504624e-08,5.435173363028467e-09,5.3022813842504624e-08,6.525167364768318e-06,1.052614901456332e-07,0.00018642035266844297,0.02553736957114509,0.0004851276098176778,2.054983778580059e-10,0.3316374010420893,1.9876744316253486e-11,2.00280847216112e-10,1.521801814737501e-11,0.008257629900129362,1.2289083981311302e-06,6.162854518104622e-09,1.8145897000458391e-13,4.242487694112194e-12,0.039141583999055686,1.7324733961756038e-14,1.373866935212991e-23,3.1145930564061466e-10,9.636582427331086e-06,1.4029849774124608e-20,3.4079830252355134e-13,0.07283404322581115,0.0037752312332108235,7.627089721390313e-12,1.4012619360972309e-08,5.481672333382815e-25,7.212038623167218e-22
0.52,0.5013277598308863,0.5,5.7512713520341465e-09,5.5020375298164944e-08,5.7512713520341465e-09,5.5020375298164944e-08,6.653831186890296e-06,1.111701830370856e-07,0.00019005234679341337,0.025537234998630077,0.000485130098917887,2.2128524737117633e-10,0.33160450369884553,2.1746838101186063e-11,2.1557531065768517e-10,1.657742988749736e-11,0.008274171641006406,1.252849813953228e-06,6.393522204408843e-09,2.0231407383391442e-13,4.703617473702413e-12,0.03913977469847277,1.924821872161515e-14,1.6672760725143778e-23,3.355234830488652e-10,9.82483479289396e-06,1.6659893677982755e-20,3.847880937930432e-13,0.07281980501442274,0.0037748924457896437,8.356961360663214e-12,1.5092634509353192e-08,6.703532566830868e-25,8.668530856148845e-22
0.53,0.5013533281987377,0.5,6.07944027711464e-09,5.7050756223579204e-08,6.07944027711464e-09,5.7050756223579204e-08,6.7825538635825004e-06,1.1728341819003246e-07,0.00019368344630475728,0.02553710016271823,0.0004851325875180609,2.379995210189475e-10,0.33157161969792026,2.3768318693374336e-11,2.3175691957491267e-10,1.8038534796087944e-11,0.008290712411748214,1.276785310568568e-06,6.627669871591982e-09,2.2537915722277178e-13,5.208891195655861e-12,0.039137965504571805,2.1363401594494347e-14,2.2198851175004608e-23,3.609996151005826e-10,1.0013059602419353e-05,2.0301450130390103e-20,4.3428585088600756e-13,0.07280556966334868,0.0037745537264274706,9.147411087089388e-12,1.6236287646151748e-08,9.364996668110079e-25,1.0906100600233799e-21
0.54,0.501378897871355,0.5,6.421273568568514e-09,5.911246741389547e-08,6.421273568568514e-09,5.911246741389547e-08,6.9113581029483155e-06,1.236077240892236e-07,0.00019731365208909202,0.02553696503417297,0.0004851350756192002,2.5598891845460246e-10,0.3315387489858802,2.6052015896918022e-11,2.4914296882330945e-10,1.9662522344873784e-11,0.008307252217795769,1.3007148353446533e-06,6.864897278095709e-09,2.5322888688179506e-13,5.800937292072046e-12,0.03913615641723939,2.387094015975232e-14,4.303342783047041e-23,3.883470021708163e-10,1.020125644649129e-05,2.891468330479529e-20,4.97267711424779e-13,0.07279133716686399,0.003774215074988082,1.004527389811365e-11,1.7466965185235662e-08,2.0822484646998408e-24,1.734910390744698e-21
0.55,0.5014044688488449,0.5,6.777026881542059e-09,6.120526993623751e-08,6.777026881542059e-09,6.120526993623751e-08,7.0402475483498035e-06,1.3014414818601305e-07,0.00020094296428866927,0.02553682960830347,0.0004851375632214656,2.753092289517009e-10,0.3315058915541524,2.861571160651634e-11,2.677843662228001e-10,2.1459209971969052e-11,0.008323791060022043,1.3246383798369545e-06,7.105140207860976e-09,2.862763507227254e-13,6.486595207421226e-12,0.03913434743645732,2.6803028572884983e-14,8.121676529912513e-23,4.1763933590750114e-10,1.0389425259421735e-05,4.313497483789788e-20,5.750133929046547e-13,0.07277710752405012,0.0037738764914496225,1.1058064153249431e-11,1.8788419319006313e-08,4.2256284486859135e-24,2.8546955614569283e-21
0.56,0.5014300411312074,0.5,7.146700216035275e-09,6.332916379060531e-08,7.146700216035275e-09,6.332916379060531e-08,7.1692221997869636e-06,1.3689269048040074e-07,0.00020457138290348904,0.025536693885109738,0.000485140050324857,2.9596045251024316e-10,0.33147304740273675,3.1459405822169345e-11,2.8768111177338483e-10,2.342859767737372e-11,0.008340328938427035,1.3485559440454716e-06,7.348398660887781e-09,3.2452154874556283e-13,7.265864941703395e-12,0.03913253856222562,3.015966683389231e-14,1.3674886358096652e-22,4.488766163106374e-10,1.0577566041210693e-05,6.29623247296975e-20,6.675228953256355e-13,0.07276288073490708,0.003773537975812092,1.2185781852496688e-11,2.0200650047463668e-08,7.366639618769085e-24,4.449965572160047e-21
0.5700000000000001,0.5014556147184422,0.5,7.530293572048162e-09,6.548414897699889e-08,7.530293572048162e-09,6.548414897699889e-08,7.2982820572597965e-06,1.4385335097238674e-07,0.00020819890793355135,0.025536557864591775,0.0004851425369293745,3.179425891302291e-10,0.3314402165316334,3.458309854387701e-11,3.0883320547506344e-10,2.557068546108779e-11,0.008356865853010745,1.3724675279702047e-06,7.594672637176125e-09,3.679644809503069e-13,8.138746494918559e-12,0.03913072979454427,3.394085494277427e-14,2.0962972267599608e-22,4.820588433802251e-10,1.0765678791858159e-05,8.83967329801949e-20,7.74796218687719e-13,0.07274865679943486,0.0037731995280754905,1.3428426995855433e-11,2.1703657370607745e-08,1.1505281974949449e-23,6.5207204228540545e-21
0.58,0.5014811896105498,0.5,7.927806949580716e-09,6.767022549541821e-08,7.927806949580716e-09,6.767022549541821e-08,7.427427120768299e-06,1.510261296619709e-07,0.0002118255393788561,0.025536421546749576,0.000485145023035018,3.412556388116584e-10,0.33140739894084226,3.798678977163928e-11,3.312406473278355e-10,2.788547332311126e-11,0.008373401803773174,1.3963731316111533e-06,7.843962136726005e-09,4.1660514733695685e-13,9.105239867066699e-12,0.03912892113341328,3.814659289953087e-14,2.998593425842108e-22,5.171860171162635e-10,1.0953763511364133e-05,1.1943819958938934e-19,8.968333629909069e-13,0.07273443571763347,0.0037728611482398177,1.478599958332566e-11,2.3297441288438527e-08,1.6641555517226912e-23,9.06696011353895e-21
0.59,0.5015067658075297,0.5,8.339240348632944e-09,6.988739334586333e-08,8.339240348632944e-09,6.988739334586333e-08,7.556657390312476e-06,1.5841102654915345e-07,0.00021545127723940344,0.025536284931583143,0.0004851475086417876,3.658996015545318e-10,0.33137459463036334,4.1670479505456257e-11,3.54903437331702e-10,3.0372961263444156e-11,0.008389936790714321,1.420272754968318e-06,8.096267159537429e-09,4.704435479055143e-13,1.0165345058147834e-11,0.03912711257883264,4.2776880704162186e-14,4.0743772330561445e-22,5.542581375187538e-10,1.114182019972862e-05,1.5608672455728118e-19,1.0336343282351999e-12,0.07272021748950291,0.003772522836305074,1.6258499614907394e-11,2.4982001800956058e-08,2.2775460245601662e-23,1.2088684644214734e-20
0.6,0.5015323433093823,0.5,8.764593769204842e-09,7.213565252833422e-08,8.764593769204842e-09,7.213565252833422e-08,7.685972865892323e-06,1.6600804163393426e-07,0.00021907612151519332,0.02553614801909248,0.0004851499937496833,3.918744773588488e-10,0.33134180360019666,4.5634167745327895e-11,3.7982157548666243e-10,3.303314928208647e-11,0.008406470813834187,1.4441663980416985e-06,8.35158770561039e-09,5.294796826559787e-13,1.1319062068161964e-11,0.039125304130802355,4.783171835666819e-14,5.323648648402063e-22,5.932752045876952e-10,1.1329848856951617e-05,1.9834230788387081e-19,1.185199114420598e-12,0.07270600211504318,0.0037721845922712594,1.7845927090600624e-11,2.6757338908160292e-08,2.990699616007356e-23,1.5585894014881455e-20
0.61,0.5015579221161074,0.5,9.20386721129641e-09,7.441500304283086e-08,9.20386721129641e-09,7.441500304283086e-08,7.815373547507844e-06,1.7381717491631333e-07,0.0002227000722062257,0.02553601080927758,0.000485152478358705,4.191802662246095e-10,0.33130902585034216,4.9877854491254167e-11,4.0599506179271676e-10,3.5866037379038166e-11,0.008423003873132771,1.468054060831295e-06,8.609923774944892e-09,5.937135515883499e-13,1.2566390897109084e-11,0.03912349578932243,5.331110585704883e-14,6.746407671879855e-22,6.342372183230883e-10,1.1517849483033122e-05,2.4620494956915786e-19,1.3515277215470988e-12,0.07269178959425426,0.003771846416138374,1.954828201040532e-11,2.862345261005125e-08,3.803616326064255e-23,1.9558588225539016e-20
0.62,0.501583502227705,0.5,9.657060674907651e-09,7.672544488935327e-08,9.657060674907651e-09,7.672544488935327e-08,7.944859435159037e-06,1.818384263962907e-07,0.00022632312931250058,0.02553587330213845,0.0004851549624688528,4.4781696815181387e-10,0.33127626138079996,5.440153974323512e-11,4.3342389624986507e-10,3.887162555429929e-11,0.008439535968610072,1.4919357433371073e-06,8.871275367540932e-09,6.631451547026277e-13,1.3907331544989191e-11,0.03912168755439286,5.921504320530416e-14,8.342654303489514e-22,6.771441787249325e-10,1.170582207797314e-05,2.996746496131419e-19,1.532620149614704e-12,0.07267757992713618,0.003771508307906417,2.1365564374321533e-11,3.058034290662894e-08,4.7162961547308786e-23,2.4006767276187513e-20
