t,Cdc25,UbE,UbE2,Wee1,G1K,G2K,PG2,G2R,R,G1R,PG2R,mass,IE
1.02,0.0001443892096546726,0.8990663955683961,7.058151212815288e-05,0.2287884687357297,0.0004888825769090541,0.0004584884292221181,1.364201159584899e-06,0.01281913615141018,0.40252874828981056,0.0012825204510384849,2.5843533872715716e-05,0.502530883839873,1.7874583818773265e-05
1.03,0.000144949719933369,0.8980774344110026,7.071930592095629e-05,0.23099795064446713,0.0004902003195081071,0.0004592630547860531,1.3768689698147723e-06,0.012931374923774377,0.4025467688515681,0.0012985165454372299,2.6248609532476972e-05,0.5025557597342653,1.7906332198158675e-05
1.04,0.00014550338589641352,0.8970884853337888,7.085625421686376e-05,0.23320668640745335,0.0004915098037594568,0.00046003563816258985,1.389577803418972e-06,0.013043333546156121,0.40256476578225114,0.0013145203936937141,2.6656589071225552e-05,0.5025806368600474,1.7937987711382933e-05
1.05,0.0001460503915811007,0.8960995483648653,7.099239875963293e-05,0.23541467234833696,0.0004928114882077504,0.00046080620336396094,1.4023285807140958e-06,0.013155013480478341,0.4025827387734062,0.001330531541329818,2.7067473162321407e-05,0.5026055152172875,1.7969551720726614e-05
1.06,0.00014659091048979095,0.8951106235317158,7.112777750331679e-05,0.23762190485423124,0.0004941057959827786,0.00046157477410747514,1.4151221897537527e-06,0.013266416140190777,0.40260068750683886,0.0013465495689691735,2.748126242948494e-05,0.502630394806052,1.8001025442810618e-05
1.07,0.00014712501896542378,0.8941217108560452,7.126239345106071e-05,0.23982838089755829,0.0004953928235974821,0.0004623413713904773,1.4279592210430984e-06,0.013377542491694542,0.40261861157451645,0.0013625743809646245,2.7897957038631257e-05,0.5026552756263901,1.8032408750895737e-05
1.08,0.00014765283993654733,0.893132810362329,7.139626636413078e-05,0.24203409717009866,0.0004966728241697357,0.0004631060175144698,1.440840407754625e-06,0.013488393715739832,0.4026365106114817,0.0013786057264486336,2.8317557375182104e-05,0.5026801576783593,1.8063702162351676e-05
1.09,0.00014817451618834185,0.8921439220762241,7.152942314676809e-05,0.24423905024401235,0.0004979461175686424,0.00046386873533683833,1.453766543871296e-06,0.013598971084440902,0.4026543842711376,0.0013946432883925868,2.8740063918121666e-05,0.5027050409620206,1.809490646909286e-05
1.1,0.00014869019050598755,0.8911550460233872,7.166189070321368e-05,0.24644323669145943,0.0004992130236633047,0.00046462954771496863,1.4667384233760742e-06,0.013709275869912014,0.40267223220688714,0.0014106867497678706,2.9165477146434122e-05,0.502729925477435,1.812602246303372e-05
1.11,0.0001492000056746647,0.8901661822294751,7.179369593770867e-05,0.24864665308459988,0.0005004738623228255,0.0004653884775062466,1.4797568402519232e-06,0.013819309344267429,0.40269005407213326,0.0014267357935458715,2.9593797539103653e-05,0.5027548112246633,1.8157050936088693e-05
1.12,0.00014970409607778954,0.8891773307203904,7.192486212258134e-05,0.2508492959285153,0.0005017289206143606,0.00046614554772731256,1.4928224002622315e-06,0.013929072765637747,0.40270784949529653,0.0014427901352103017,3.0025025700905052e-05,0.5027796982037664,1.8187992539198725e-05
1.1300000000000001,0.00015020255177427446,0.8881884915233321,7.205539336957248e-05,0.25305116137440686,0.0005029783125544969,0.0004669007822349748,1.5059347161956583e-06,0.014038567318381111,0.402725617973,0.001458849661767515,3.0459162900236497e-05,0.5028045864148057,1.8218847179582424e-05
1.1400000000000001,0.00015069549018347896,0.887199664664699,7.218530561779138e-05,0.2552522457919175,0.0005042222589797637,0.0004676542043674261,1.519094013780213e-06,0.014147794232393629,0.40274335908322195,0.0014749141543470756,3.0896209995857445e-05,0.5028294758578419,1.824961522354026e-05
1.1500000000000001,0.00015118303473055133,0.8862108501707142,7.231461740252847e-05,0.2574525455986397,0.0005054610041743334,0.0004684058373490203,1.5323006532879138e-06,0.014256754747567265,0.4027610724217991,0.0014909833708379324,3.133616775660913e-05,0.502854366532936,1.828029713814403e-05
1.16,0.00015166530884063982,0.8852220480676007,7.24433472590742e-05,0.2596520572121656,0.0005066947924223786,0.00046915570440411096,1.5455549949907788e-06,0.014365450103793984,0.40277875758456777,0.0015070570691290341,3.177903695133274e-05,0.5028792584401491,1.8310893390465538e-05
1.17,0.00015214243593889273,0.8842332583815817,7.257151372271898e-05,0.2618507770500878,0.0005079238680080716,0.0004699038287570518,1.5588573991608267e-06,0.014473881540965761,0.40279641416736445,0.0015231350071093306,3.222481834886954e-05,0.502904151579542,1.834140444757659e-05
1.18,0.0001526145440041201,0.8832444811390662,7.269914562446656e-05,0.2640487014620004,0.0005091484522967224,0.0004706497713397128,1.5721741867638862e-06,0.014582050748790605,0.40281404123464676,0.001539216965385934,3.267354807749381e-05,0.5029290459511758,1.8371836625936326e-05
1.19,0.0001530817813201267,0.8822557163673416,7.282631901558069e-05,0.2662458264779087,0.0005103686589981158,0.0004713909645395066,1.5853150453667703e-06,0.014689961486809256,0.40283163540298583,0.0015553028312785954,3.312542497234316e-05,0.5029539415551114,1.8402223173113095e-05
1.2,0.00015354422107372408,0.8812669640935303,7.295301632012676e-05,0.2684421482975888,0.000511584662669726,0.00047212856340576046,1.5983692631392565e-06,0.014797613818819106,0.40284919749563747,0.0015713924317833784,3.35803573570418e-05,0.5029788383914101,1.8432550154463234e-05
1.21,0.00015400190382786752,0.8802782243446943,7.307917921362611e-05,0.27063766319091775,0.0005127966628682354,0.0004728653314918441,1.611544528154117e-06,0.014905006211327568,0.4028667301500007,0.0015874855691120338,3.403813042338163e-05,0.5030037364601325,1.846278320708894e-05
1.22,0.00015445495782554896,0.8792894971564138,7.32048212646691e-05,0.27283236612027373,0.0005140048723053127,0.0004736013260185523,1.6248369588727327e-06,0.015012140198997666,0.4028842327922962,0.0016035820324517322,3.44987491396466e-05,0.5030286357613589,1.849292235310393e-05
1.23,0.00015490338555037138,0.8783007825305256,7.332993797677993e-05,0.2750262568333114,0.0005152093029979266,0.0004743367420389429,1.638259083054526e-06,0.015119015670451038,0.4029017056059794,0.0016196818098919595,3.4962200457841835e-05,0.5030535362950934,1.8522965127094563e-05
1.24,0.00015534742679016478,0.8773120805230584,7.34546011417917e-05,0.2772193273079088,0.0005164102740393564,0.0004750697952618515,1.6516844092206884e-06,0.01522563689293378,0.40291914561206577,0.0016357845851964054,3.542861820549404e-05,0.5030784380614616,1.855293565446439e-05
1.25,0.0001557871234738147,0.8763233911496905,7.357880578885451e-05,0.2794115753005679,0.0005176078636631291,0.0004758008703466771,1.6651415386487451e-06,0.015332004161786175,0.40293655296000047,0.0016518902808298113,3.589797316036714e-05,0.5031033410604981,1.858282933710331e-05
1.26,0.0001562225645977694,0.8753347144391931,7.370255589037271e-05,0.2816029966824123,0.0005188022179009851,0.00047653020190547977,1.6786440826065014e-06,0.015438118492125168,0.40295392739543506,0.0016679987520653707,3.6370251959616046e-05,0.503128245292267,1.861264378244386e-05
1.27,0.00015665383032691007,0.8743460504168797,7.382585910228266e-05,0.28379358780257824,0.0005199934596983546,0.0004772578280033309,1.692192937079362e-06,0.015543980937309432,0.4029712685073758,0.001684109877057373,3.6845454417977074e-05,0.5031531507568241,1.864237903391489e-05
1.28,0.00015708099786898051,0.8733573991072777,7.394872424869086e-05,0.28598334510789564,0.0005211817030038042,0.00047798371922602115,1.7057848205173042e-06,0.015649592576216245,0.4029885758240298,0.0017002235428771953,3.732358468861159e-05,0.5031780574542234,1.867203597462061e-05
1.29,0.0001575041371927791,0.8723687605344831,7.407115861002521e-05,0.2881722650675339,0.0005223670458041311,0.00047870785796081685,1.7194179954057355e-06,0.015754954434572446,0.4030058488950587,0.0017163396524163253,3.7804645278194646e-05,0.5032029653845176,1.870161530407696e-05
1.3,0.00015792335172963158,0.8713801347321583,7.419317369905435e-05,0.2903603427876634,0.0005235496384778606,0.00047943020869701305,1.7330885979729397e-06,0.01586006797836546,0.4030230870786165,0.001732458056642786,3.828864120922613e-05,0.5032278745477805,1.8731118161936105e-05
1.31,0.00015833874264686878,0.8703915217330634,7.43147808399651e-05,0.2925475735090913,0.0005247296285791831,0.0004801507359005325,1.746792739561763e-06,0.015964934637243907,0.4030402897489233,0.0017485786093235352,3.8775577505563336e-05,0.5032527849440842,1.8760545671827717e-05
1.32,0.00015875039982777585,0.8694029215677855,7.443598957025868e-05,0.29473395275806824,0.0005259071434097376,0.0004808694155515514,1.760527756925062e-06,0.016069555719268325,0.40305745633239104,0.0017647011842976386,3.926545782346777e-05,0.5032776965734955,1.8789898748984187e-05
1.33,0.00015915837597443427,0.86841433425975,7.45568035402643e-05,0.29691947700138754,0.0005270822435385154,0.0004815862615699909,1.7742950245713649e-06,0.016173932131863508,0.4030745864274056,0.0017808257215422437,3.975828131293956e-05,0.5033026094360641,1.8819177621963843e-05
1.34,0.00015956274585551594,0.8674257598366328,7.467722989427589e-05,0.2991041421476418,0.0005282550291395197,0.00048230126535899685,1.7880935206505057e-06,0.01627806502022668,0.40309167953028846,0.001796952121782354,4.025404979838992e-05,0.5033275235318501,1.8848382926857696e-05
1.35,0.00015996358676866515,0.8664371983265967,7.479727617701809e-05,0.3012879440414504,0.0005294256049257412,0.0004830144157411486,1.8019219486742853e-06,0.016381955556805286,0.4031087351256638,0.0018130802812444259,4.07527654107347e-05,0.5033524388609142,1.8877515346462596e-05
1.36,0.00016036097092698583,0.8654486497580578,7.491694834974847e-05,0.303470878449082,0.000530594064961423,0.00048372573102173144,1.8157812949582295e-06,0.01648560487269364,0.4031257527286401,0.0018292101067091278,4.125442785906289e-05,0.5033773554233176,1.890657517189486e-05
1.37,0.00016075495960622823,0.8644601141599767,7.503624896752893e-05,0.3056529409682659,0.0005317604804042902,0.00048443529292627326,1.8296774563564454e-06,0.016589014010031315,0.40314273191990047,0.0018453415276602902,4.1759031642872314e-05,0.5034022732191215,1.893556185172689e-05
1.3800000000000001,0.0001611456217467659,0.8634715915609327,7.515518297239793e-05,0.3078341273148396,0.0005329249384643819,0.00048514313873698566,1.843612888540679e-06,0.016692184073295126,0.4031596722341748,0.001861474457671936,4.2266574912411695e-05,0.5034271922483867,1.8964475424964757e-05
1.3900000000000001,0.00016153302670750117,0.8624830819894839,7.527375543673539e-05,0.31001443321108996,0.0005340875272282776,0.000485849303309241,1.8575898592759972e-06,0.01679511617036584,0.403176573203684,0.0018776088094493298,4.277705601728001e-05,0.5034521125111744,1.89933159628553e-05
1.4000000000000001,0.00016191753172333287,0.861494585609159,7.539198888877443e-05,0.31219383379313553,0.0005352486729287479,0.00048655403952987307,1.8716195179931283e-06,0.0168978164035835,0.40319343224106674,0.0018937441605983243,4.329046672313699e-05,0.5034770340078296,1.902208309090081e-05
1.41,0.0001622984026032059,0.8605061020859293,7.550983657840374e-05,0.3143723798071814,0.0005364074961350787,0.00048725683684141543,1.885678883931823e-06,0.01700027228094282,0.40321025464160937,0.0019098813826304792,4.380682398652768e-05,0.5035019567376471,1.9050777486023403e-05
1.42,0.00016267632848561626,0.859517631736353,7.562734172468316e-05,0.31655002309968383,0.0005375648172572823,0.0004879581879790369,1.8997894299515522e-06,0.017102495600836532,0.4032270354021811,0.001926019662524841,4.4326111940412765e-05,0.5035268807012944,1.907939837632572e-05
1.43,0.00016305130937056394,0.85852917456043,7.574450432761267e-05,0.3187267636706429,0.0005387206362953587,0.0004886580929427374,1.9139511560523154e-06,0.017204486363264628,0.4032437745227819,0.001942159000281409,4.484833058479225e-05,0.5035518058987714,1.9107945761807765e-05
1.44,0.0001634233651861786,0.8575407305691471,7.586132839160476e-05,0.3209025997745252,0.0005398749677510027,0.0004893564436486877,1.9281504159515782e-06,0.017306245068178152,0.40326047169215196,0.001958299381531047,4.537349410836515e-05,0.5035767323301006,1.913642120071766e-05
1.45,0.00016379252603087116,0.8565522997787637,7.597781928828177e-05,0.3230775288405766,0.0005410278357263693,0.0004900531069664809,1.942371973999121e-06,0.01740777243450583,0.40327712648164943,0.0019744407823911493,4.5901618471705456e-05,0.503601659995315,1.9164826657666912e-05
1.46,0.0001641588594300547,0.8555638822234682,7.609398444551478e-05,0.3252515455497628,0.0005421793093278402,0.0004907479900416624,1.9566183861946965e-06,0.01750906982793118,0.40329373821305015,0.001990583134380079,4.6432702100553286e-05,0.5036265888944856,1.9193163882279703e-05
1.47,0.0001645224076556946,0.8545754779259951,7.620982697725557e-05,0.32742464635253854,0.0005433294322958272,0.0004914410928109889,1.9708926172951095e-06,0.017610138088459282,0.4033103065026631,0.0020067263941528643,4.696674246236625e-05,0.5036515190276593,1.922143324660135e-05
1.48,0.0001648832342917675,0.8535870869219385,7.632535013752094e-05,0.32959682567629156,0.0005444782706627482,0.0004921324689270872,1.985200328720672e-06,0.017710978469995586,0.40332683080896964,0.002022870496274119,4.750373437604616e-05,0.5036764503949089,1.9249634642602243e-05
1.49,0.00016524136048019506,0.8525987092262466,7.644055505674322e-05,0.3317680810962811,0.0005456258422818077,0.0004928221283995979,1.9995421525661463e-06,0.017811591475745386,0.4033433109020723,0.002039015423052959,4.804367737383462e-05,0.5037013829962645,1.9277768168226364e-05
1.5,0.00016559684819559227,0.8516103448757272,7.655544493949466e-05,0.33393840679251224,0.0005467722087271124,0.000493510118204339,2.0139227576177472e-06,0.017911978386482983,0.40335974622030335,0.0020551611134726117,4.8586567258253505e-05,0.5037263168318012,1.9305833809109874e-05
1.51,0.0001659497558494267,0.8506219939042762,7.66700227937165e-05,0.33610779742578845,0.0005479174290815273,0.0004941964846180539,2.0283468638848796e-06,0.018012140387289835,0.4033761362470287,0.002071307508984755,4.913239975232126e-05,0.5037512519015882,1.933383151749272e-05
1.52,0.00016630014185316607,0.8496336563457894,7.678429162735002e-05,0.33827624765691316,0.0005490615624279176,0.0004948812739174864,2.0428191913769496e-06,0.01811207866324739,0.4033924804656145,0.002087454551041068,4.9681170579056374e-05,0.5037761882056948,1.936176124561483e-05
1.53,0.00016664806461827805,0.8486453322341626,7.689825444833647e-05,0.3404437521466898,0.0005502046678491483,0.0004955645323793802,2.0573444601033623e-06,0.018211794399437105,0.40340877835942673,0.0021036021810932294,5.0232875461477315e-05,0.5038011257441904,1.9389622945716146e-05
1.54,0.00016699357750527748,0.8476570216020217,7.701191386872649e-05,0.34261030571438883,0.0005513467976426689,0.000496246305415661,2.0719271358485435e-06,0.01831128871800068,0.40342502943833614,0.0021197503473172766,5.078751031963681e-05,0.5038260645171415,1.9417416552746493e-05
1.55,0.0001673367026344046,0.8466687244741393,7.712527005197662e-05,0.34477590415940323,0.0005524879621379577,0.0004969266330893335,2.0865701120087677e-06,0.01841056235179582,0.4034412333761459,0.002135899039479588,5.1345072292249624e-05,0.5038510045245952,1.944514189471589e-05
1.56,0.00016767748001430844,0.8456804408797847,7.723832456362624e-05,0.34694054271990066,0.0005536281956956589,0.000497605558526234,2.1012771823412223e-06,0.01850961625658707,0.40345738975279033,0.00215204822353161,5.190555782021578e-05,0.5038759457666098,1.947279886086887e-05
1.57,0.00016801595443196278,0.8446921708494286,7.735107934373696e-05,0.3491042164841352,0.0005547675390955855,0.000498283125670337,2.116052381106133e-06,0.01860845144768154,0.40347349812312955,0.002168197859063379,5.246896315803605e-05,0.5039008882432465,1.9500387356806834e-05
1.58,0.00016835217067434136,0.8437039144135418,7.746353633237035e-05,0.35126692054036085,0.0005559060331175508,0.0004989593784656173,2.1308997425637266e-06,0.018707068940386314,0.4034895580420237,0.002184347905664934,5.3035284560211226e-05,0.5039258319545663,1.9527907288131185e-05
1.59,0.00016868617352841793,0.8427156716025948,7.757569746958799e-05,0.3534286499768316,0.0005570437185413675,0.0004996343608560499,2.145823300974229e-06,0.018805469750008495,0.403505569064333,0.0022004983229263124,5.36045182812421e-05,0.5039507769006304,1.9555358560443318e-05
