t,V,Na_i,m,h,j,K_i,X_kr,X_ks,X_to1,Y_to1,Ca_i,MgATP_i,z,v,w,Ca_ss,MgATP_ss,y,MgADP_i,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa,CaADP_i,CaADP_ss,CaATP_ss,CaATP_i,Mg_ss,Mg_i,MgADP_ss
0.8300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36e-322,1.114047790516e-311,0.0,2.121995736e-314,0.0,1.93101616978e-312,1.1161697860477e-311,3.39519329153e-313,nan,0.0,0.0,1.7e-322,1.1161697863076e-311,4.4561911618e-313,2.121995736e-314,0.0,1.7612565065e-312,1.116169786048e-311
1.21,5.0927899243e-313,nan,0.0,0.0,2.121995814e-314,1.1161697863076e-311,5.94158821584e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1161697860487e-311,6.578186978e-313,nan,0.0,0.0,1.7e-322,1.1161697863076e-311,7.2147856908e-313,2.121995736e-314,0.0,1.80369642232e-312,1.1161697860487e-311,7.42698529437e-313,nan,0.0,0.0,2.121995817e-314,1.1161697863076e-311,8.2757835863e-313,2.121995736e-314,0.0,9.54898105934e-313,1.11616978605e-311,4.8805903452e-313
1.22,nan,0.0,0.0,2.121995814e-314,1.1161697863076e-311,8.48798316495e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1161697860497e-311,9.12458192714e-313,nan,0.0,0.0,1.0609978977e-313,1.1161697863076e-311,1.18831764305e-312,2.121995736e-314,0.0,1.12465776921e-312,1.116169786048e-311,3.39519329153e-313,nan,0.0,0.0,6.365987427e-314,1.1161697863076e-311,2.75859452845e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1182917818387e-311,2.7585945543e-313,nan
1.23,0.0,0.0,1.7e-322,1.118291782099e-311,3.8195924244e-313,2.121995736e-314,0.0,1.80369642232e-312,1.118291781839e-311,4.03179202887e-313,nan,0.0,0.0,2.121995817e-314,1.118291782099e-311,5.51718905715e-313,2.121995736e-314,0.0,2.33419537006e-312,1.118291781839e-311,8.487983424e-314,nan,0.0,0.0,4.5e-322,1.1204137778905e-311,3.18299368694e-313,2.121995736e-314,0.0,7.2147856893e-313,1.1204137776297e-311,2.12199581705e-313,nan,0.0
1.24,0.0,4.243991624e-314,1.1204137778905e-311,4.0317920036e-313,2.121995736e-314,0.0,1.12465776921e-312,1.12041377763e-311,2.12199581705e-313,nan,0.0,0.0,4.2439916363e-314,1.1204137778905e-311,1.48539705387e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1225357734236e-311,4.03179202897e-313,nan,0.0,0.0,1.7e-322,1.122535773682e-311,7.4269852693e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1225357734246e-311,7.8513844527e-313,nan,0.0,0.0
1.25,1.7e-322,1.122535773682e-311,8.7001827448e-313,2.121995736e-314,0.0,1.80369642232e-312,1.122535773421e-311,8.9123823482e-313,nan,0.0,0.0,4.243991623e-314,1.122535773682e-311,1.060997895725e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1225357734206e-311,8.9123823482e-313,nan,0.0,0.0,6.365987414e-314,1.122535773682e-311,1.315637390665e-312,2.121995736e-314,0.0,1.12465776921e-312,1.1225357734216e-311,7.8513844527e-313,nan,0.0,0.0,8.487983205e-314
1.26,1.122535773682e-311,1.527836969816e-312,2.121995736e-314,0.0,1.93101616978e-312,1.1225357734256e-311,1.54905693002e-312,nan,0.0,0.0,1.7e-322,1.122535773682e-311,1.612716801494e-312,2.121995736e-314,0.0,1.7612565065e-312,1.122535773423e-311,1.655156719567e-312,nan,0.0,0.0,2.121995833e-314,1.122535773682e-311,1.952236128113e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1225357734216e-311,1.97345608821e-312,nan,0.0,0.0,2.5e-323,1.122535773682e-311
1.27,2.01589600184e-312,2.121995736e-314,0.0,9.54898105934e-313,1.1225357734206e-311,1.655156719567e-312,nan,0.0,0.0,1.2731974787e-313,1.122535773682e-311,2.228095580993e-312,2.121995736e-314,0.0,9.54898105934e-313,1.122535773426e-311,1.633936761657e-312,nan,0.0,0.0,2.121995817e-314,1.122535773682e-311,2.249315538784e-312,2.121995736e-314,0.0,9.54898105934e-313,1.122535773423e-311,1.37929726674e-312,nan,0.0,0.0,1.4853970578e-313,1.122535773682e-311,2.39785524433e-312
1.28,2.121995736e-314,0.0,1.7612565065e-312,1.122535773421e-311,2.440295162224e-312,nan,0.0,0.0,8.487983187e-314,1.122535773682e-311,2.610054823065e-312,2.121995736e-314,0.0,1.12465776921e-312,1.122535773421e-311,4.03179202897e-313,nan,0.0,0.0,6.365987415e-314,1.122535773682e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1225357734246e-311,2.9707941335e-313,nan,0.0,0.0,1.93e-322,1.122535773682e-311,3.39519326574e-313,2.121995736e-314
1.29,0.0,1.93101616978e-312,1.1246577692146e-311,4.2439916081e-313,nan,0.0,0.0,1.7e-322,1.1246577694734e-311,7.63918484846e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1246577692155e-311,8.06358403185e-313,nan,0.0,0.0,1.7e-322,1.1246577694734e-311,8.91238232393e-313,2.121995736e-314,0.0,1.80369642232e-312,1.124657769212e-311,9.12458192734e-313,nan,0.0,0.0,4.243991623e-314,1.1246577694734e-311,1.08221785364e-312,2.121995736e-314,0.0
1.3,1.0609978955e-313,1.1246577692116e-311,9.12458192734e-313,nan,0.0,0.0,6.365987414e-314,1.1246577694734e-311,1.33685734858e-312,2.121995736e-314,0.0,1.12465776921e-312,1.1246577692126e-311,8.06358403185e-313,nan,0.0,0.0,1.90979621597e-313,1.1246577694734e-311,1.54905692773e-312,2.121995736e-314,0.0,1.93101616978e-312,1.1246577692165e-311,1.570276887933e-312,nan,0.0,0.0,1.7e-322,1.1246577694734e-311,1.63393675941e-312,2.121995736e-314,0.0,1.7612565065e-312
1.31,1.1246577692165e-311,1.65515671957e-312,nan,0.0,0.0,2.121995833e-314,1.1246577694734e-311,1.99467604394e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1246577692126e-311,2.015896004036e-312,nan,0.0,0.0,2.5e-323,1.1246577694734e-311,2.05833591767e-312,2.121995736e-314,0.0,9.54898105934e-313,1.124657769214e-311,1.65515671957e-312,nan,0.0,0.0,2.121995817e-314,1.1246577694734e-311,2.07955587551e-312,2.121995736e-314,0.0,9.54898105934e-313,1.124657769214e-311
1.32,1.400517224656e-312,nan,0.0,0.0,2.33419537416e-313,1.1246577694734e-311,2.24931553891e-312,2.121995736e-314,0.0,1.93101616978e-312,1.1246577692165e-311,2.27053549895e-312,nan,0.0,0.0,1.7e-322,1.1246577694734e-311,2.33419537059e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1246577692175e-311,2.35541533059e-312,nan,0.0,0.0,2.121995833e-314,1.1246577694734e-311,2.67371469721e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1246577692126e-311,2.694934657144e-312
1.33,nan,0.0,0.0,2.5e-323,1.1246577694734e-311,2.73737457094e-312,2.121995736e-314,0.0,9.54898105934e-313,1.124657769214e-311,2.35541533059e-312,nan,0.0,0.0,2.121995817e-314,1.1246577694734e-311,2.758594528784e-312,2.121995736e-314,0.0,9.54898105934e-313,1.124657769214e-311,2.100775835674e-312,nan,0.0,0.0,2.2e-322,1.1246577694734e-311,2.75859452858e-312,2.121995736e-314,0.0,1.7612565065e-312,1.124657769215e-311,2.8222544046e-312,nan
1.34,0.0,0.0,2.75859453236e-313,1.1246577694734e-311,3.098113855496e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1246577692185e-311,3.140553773247e-312,nan,0.0,0.0,3.18299369055e-313,1.1246577694734e-311,3.501293055873e-312,2.121995736e-314,0.0,1.93101616978e-312,1.1246577692165e-311,3.52251301562e-312,nan,0.0,0.0,1.7e-322,1.1246577694734e-311,3.58617288755e-312,2.121995736e-314,0.0,1.80369642232e-312,1.124657769212e-311,3.62861280517e-312,nan,0.0
1.35,0.0,4.243991623e-314,1.1246577694734e-311,3.798372466707e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1246577692116e-311,3.62861280517e-312,nan,0.0,0.0,3.39519326965e-313,1.1246577694734e-311,3.98935208791e-312,2.121995736e-314,0.0,9.54898105934e-313,1.1246577692116e-311,3.62861280517e-312,nan,0.0,0.0,3.60739284874e-313,1.1246577694734e-311,4.20155166705e-312,2.121995736e-314,0.0,9.54898105934e-313,1.124657769217e-311,3.60739284726e-312,nan,0.0,0.0
1.36,2.121995817e-314,1.1246577694734e-311,4.22277162484e-312,2.121995736e-314,0.0,9.54898105934e-313,1.1246577692116e-311,3.352753352344e-312,nan,0.0,0.0,1.0609978977e-313,1.1246577694734e-311,4.24399158266e-312,2.121995736e-314,0.0,9.54898105934e-313,1.124657769217e-311,2.94957415206e-312,nan,0.0,0.0,8.487983187e-314,1.1246577694734e-311,4.286431497933e-312,2.121995736e-314,0.0,1.12465776921e-312,1.124657769212e-311,4.2439916081e-313,nan,0.0,0.0,6.365987415e-314
1.37,1.1246577694734e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1246577692205e-311,2.97079413354e-313,nan,0.0,0.0,1.93e-322,1.1246577694734e-311,3.60739284484e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1267797650055e-311,4.03179202907e-313,nan,0.0,0.0,1.7e-322,1.126779765265e-311,7.4269852693e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1267797650065e-311,7.8513844528e-313,nan,0.0,0.0,1.7e-322,1.126779765265e-311
1.3800000000000001,8.7001827448e-313,2.121995736e-314,0.0,1.80369642232e-312,1.126779765003e-311,8.9123823483e-313,nan,0.0,0.0,4.243991623e-314,1.126779765265e-311,1.060997895725e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1267797650026e-311,8.9123823483e-313,nan,0.0,0.0,6.365987414e-314,1.126779765265e-311,1.315637390665e-312,2.121995736e-314,0.0,1.12465776921e-312,1.1267797650035e-311,7.8513844528e-313,nan,0.0,0.0,2.75859453236e-313,1.126779765265e-311,1.54905692773e-312
1.3900000000000001,2.121995736e-314,0.0,1.7612565065e-312,1.126779765012e-311,1.612716803757e-312,nan,0.0,0.0,2.12199579546e-313,1.126779765265e-311,1.846136338555e-312,2.121995736e-314,0.0,7.2147856893e-313,1.1267797650026e-311,1.782476467034e-312,nan,0.0,0.0,4.24399158603e-313,1.126779765265e-311,2.03711595976e-312,2.121995736e-314,0.0,1.80369642232e-312,1.126779765003e-311,2.05833591986e-312,nan,0.0,0.0,4.243991623e-314,1.126779765265e-311,2.228095581027e-312,2.121995736e-314
1.4000000000000001,0.0,1.0609978955e-313,1.1267797650026e-311,2.05833591986e-312,nan,0.0,0.0,1.0609978977e-313,1.126779765265e-311,2.24931553886e-312,2.121995736e-314,0.0,1.12465776921e-312,1.126779765003e-311,1.782476467034e-312,nan,0.0,0.0,1.0609978977e-313,1.126779765265e-311,2.27053549671e-312,2.121995736e-314,0.0,1.7612565065e-312,1.126779765013e-311,2.291755456866e-312,nan,0.0,0.0,2.12199579546e-313,1.126779765265e-311,2.61005482348e-312,2.121995736e-314,0.0
1.41,7.2147856893e-313,1.1267797650026e-311,2.54639495178e-312,nan,0.0,0.0,4.6683907442e-313,1.126779765265e-311,2.843474360506e-312,2.121995736e-314,0.0,1.80369642232e-312,1.126779765003e-311,2.864694320427e-312,nan,0.0,0.0,4.243991623e-314,1.126779765265e-311,3.03445398178e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1267797650026e-311,2.864694320427e-312,nan,0.0,0.0,1.0609978977e-313,1.126779765265e-311,3.055673939603e-312,2.121995736e-314,0.0,1.12465776921e-312
1.42,1.126779765003e-311,2.54639495178e-312,nan,0.0,0.0,1.0609978977e-313,1.126779765265e-311,3.076893897433e-312,2.121995736e-314,0.0,9.54898105934e-313,1.1267797650026e-311,1.612716803757e-312,nan,0.0,0.0,2.08e-322,1.126779765265e-311,3.098113855175e-312,2.121995736e-314,0.0,9.54898105934e-313,1.126779765005e-311,1.40051722466e-312,nan,0.0,0.0,2.121995833e-314,1.126779765265e-311,3.26787351882e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1267797650035e-311
1.43,3.28909347862e-312,nan,0.0,0.0,2.5e-323,1.126779765265e-311,3.331533392547e-312,2.121995736e-314,0.0,1.7612565065e-312,1.126779765014e-311,3.35275335235e-312,nan,0.0,0.0,2.2e-322,1.126779765265e-311,3.501293055824e-312,2.121995736e-314,0.0,9.54898105934e-313,1.126779765005e-311,1.40051722466e-312,nan,0.0,0.0,3.18299369055e-313,1.126779765265e-311,3.734712592934e-312,2.121995736e-314,0.0,1.93101616978e-312,1.1267797650075e-311,3.75593255263e-312
1.44,nan,0.0,0.0,1.7e-322,1.126779765265e-311,3.81959242461e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1267797650144e-311,3.84081238427e-312,nan,0.0,0.0,2.121995833e-314,1.126779765265e-311,4.180331709145e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1267797650035e-311,4.201551668735e-312,nan,0.0,0.0,2.5e-323,1.126779765265e-311,4.243991582874e-312,2.121995736e-314,0.0,1.7612565065e-312,1.126779765015e-311,4.265211542464e-312,nan
1.45,0.0,0.0,2.2e-322,1.126779765265e-311,4.41375124615e-312,2.121995736e-314,0.0,9.54898105934e-313,1.126779765005e-311,3.84081238427e-312,nan,0.0,0.0,2.121995817e-314,1.126779765265e-311,4.4561911619e-312,2.121995736e-314,0.0,9.54898105934e-313,1.1267797650026e-311,3.586172889355e-312,nan,0.0,0.0,2.3341953723e-313,1.126779765265e-311,4.47741111926e-312,2.121995736e-314,0.0,1.7612565065e-312,1.126779765006e-311,4.54107099529e-312,nan,0.0
1.46,0.0,2.121995832e-314,1.126779765265e-311,4.81693044658e-312,2.121995736e-314,0.0,9.97338021754e-313,1.1267797650045e-311,7.6391848737e-313,nan,0.0,0.0,2.121995817e-314,1.126779765265e-311,4.859370361404e-312,2.121995736e-314,0.0,1.80369642232e-312,1.126779765004e-311,8.487983426e-314,nan,0.0,0.0,5.5171890606e-313,1.126779765265e-311,3.18299368714e-313,2.121995736e-314,0.0,8.27578358476e-313,1.1267797650026e-311,8.487983426e-314,nan,0.0,0.0
1.47,1.27319747908e-313,1.1289017610564e-311,7.63918484846e-313,2.121995736e-314,0.0,7.2147856893e-313,1.1289017607935e-311,4.2439916082e-313,nan,0.0,0.0,1.69759663727e-313,1.1289017610564e-311,8.91238232393e-313,2.121995736e-314,0.0,7.2147856893e-313,1.1289017607935e-311,8.06358403195e-313,nan,0.0,0.0,2.121995833e-314,1.1289017610564e-311,1.039777937785e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1289017607945e-311,1.06099789811e-312,nan,0.0,0.0,2.5e-323
1.48,1.1289017610564e-311,1.103437811514e-312,2.121995736e-314,0.0,1.7612565065e-312,1.128901760795e-311,1.16709768766e-312,nan,0.0,0.0,4.243991608e-314,1.1289017610564e-311,1.358077306406e-312,2.121995736e-314,0.0,1.7612565065e-312,1.128901760807e-311,1.421737182575e-312,nan,0.0,0.0,2.12199579546e-313,1.1289017610564e-311,1.655156717323e-312,2.121995736e-314,0.0,7.2147856893e-313,1.1289017607935e-311,1.59149684585e-312,nan,0.0,0.0,5.9415882188e-313,1.1289017610564e-311
1.49,1.88857625435e-312,2.121995736e-314,0.0,1.80369642232e-312,1.128901760794e-311,1.909796214497e-312,nan,0.0,0.0,4.243991623e-314,1.1289017610564e-311,2.079555875625e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1289017607935e-311,1.909796214497e-312,nan,0.0,0.0,1.0609978977e-313,1.1289017610564e-311,2.100775833446e-312,2.121995736e-314,0.0,1.12465776921e-312,1.128901760794e-311,1.59149684585e-312,nan,0.0,0.0,1.0609978977e-313,1.1289017610564e-311,2.121995791296e-312
1.5,2.121995736e-314,0.0,1.7612565065e-312,1.128901760801e-311,2.185655667323e-312,nan,0.0,0.0,2.12199579546e-313,1.1289017610564e-311,2.41907520225e-312,2.121995736e-314,0.0,7.2147856893e-313,1.1289017607935e-311,2.3554153306e-312,nan,0.0,0.0,6.1537877979e-313,1.1289017610564e-311,2.631274781365e-312,2.121995736e-314,0.0,1.80369642232e-312,1.128901760794e-311,2.673714699245e-312,nan,0.0,0.0,4.243991623e-314,1.1289017610564e-311,2.84347436055e-312,2.121995736e-314
1.51,0.0,1.0609978955e-313,1.1289017607935e-311,2.673714699245e-312,nan,0.0,0.0,6.365987377e-313,1.1289017610564e-311,3.03445398175e-312,2.121995736e-314,0.0,9.54898105934e-313,1.1289017607935e-311,2.673714699245e-312,nan,0.0,0.0,1.0609978977e-313,1.1289017610564e-311,3.05567393956e-312,2.121995736e-314,0.0,1.12465776921e-312,1.128901760794e-311,2.3554153306e-312,nan,0.0,0.0,2.2e-322,1.1289017610564e-311,3.07689389741e-312,2.121995736e-314,0.0
