t,ADP_m,NADH,ISOC,alpha_KG,SCoA,Suc,FUM,MAL,OAA,ASP,Ca_m,delta_psi_m
1.2,0.17270174465773522,0.07611458555493016,0.6142865622117081,0.06583245158453307,0.020367987277586555,2.6292433244824095e-05,0.01344758416056692,0.0077175290435055905,0.0001983073367157789,0.020554428488423242,0.009998250855098936,0.19799626100476234
1.21,0.1724490497743323,0.0767256013980344,0.6140005144632206,0.06618030963371295,0.02050301757490417,2.642904386203455e-05,0.013404445788296235,0.007694194628118794,0.00019768703519182086,0.02057654934436355,0.009998246907680879,0.19800921795454238
1.22,0.17219644926107397,0.07733692193027136,0.6137145038950964,0.06652724224496567,0.02063869558938837,2.6566046101212995e-05,0.013361493856166825,0.007670896531116464,0.00019706787637491314,0.020598579780101236,0.009998242959305506,0.1980221831166453
1.23,0.17194394770962879,0.0779485455058713,0.6134285306715526,0.06687325245463305,0.020775018171597385,2.6703432204336734e-05,0.013318727205400796,0.007647635735460857,0.0001964498889706598,0.020620519967155936,0.009998239009971988,0.19803515639498057
1.24,0.1716915496069936,0.07856047048085335,0.6131425949618288,0.0672183432889381,0.0209119821892919,2.684119442729976e-05,0.013276144696191896,0.007624413193771211,0.0001958331007306378,0.020642370081552695,0.009998235059679499,0.19804813769514704
1.25,0.17143925947388683,0.07917269522433884,0.6128566969322585,0.0675625177612317,0.02104958452011285,2.6979325006669344e-05,0.013233745181188144,0.0076012298712081735,0.00019521753973713319,0.020664130296023746,0.009998231108427217,0.19806112691838776
1.26,0.17118708218270787,0.07978521814454372,0.6125708367280525,0.06790577886566675,0.021187822034758552,2.711781608330916e-05,0.01319152744456799,0.0075780868440010266,0.0001946032373548303,0.020685800762092057,0.009998227156214299,0.19807412394770088
1.27,0.1709350217302,0.0803980375884467,0.6122850145436163,0.06824812960161633,0.021326691661921623,2.725665999719747e-05,0.013149490437208996,0.007554984919128255,0.00019399021683716157,0.020707381679229635,0.009998223203039952,0.19808712870145187
1.28,0.17068308233706536,0.0810111519316802,0.6119992305595504,0.06858957295179657,0.021466190330109686,2.7395849023288985e-05,0.013107633065991837,0.007531924975059276,0.00019337850353428468,0.020728873232896138,0.009998219248903373,0.19810014108534046
1.29,0.17043126813549944,0.08162455955298688,0.611713484960552,0.06893011188848325,0.021606314984177546,2.753537544657213e-05,0.013065954253671483,0.00750890786492959,0.00019276812199239344,0.020750275612145763,0.009998215293803767,0.19811316100604967
1.3,0.1701795831884046,0.08223825883801664,0.6114277779278995,0.069269749370101,0.02174706258728044,2.767523207543442e-05,0.013024452934791117,0.007485934422531356,0.00019215909615939042,0.020771589008231277,0.009998211337740343,0.19812618837341966
1.31,0.16992803165776305,0.08285224821259893,0.6111421095735939,0.06960848831133415,0.021888430137990692,2.7815416740390444e-05,0.012983128019875024,0.007463005514810065,0.00019155145118724193,0.020792813602370834,0.009998207380712313,0.19813922311949794
1.32,0.169676617315757,0.08346652604613454,0.6108564801315836,0.06994633166991163,0.02203041462059855,2.795591923178118e-05,0.012941978499396498,0.0074401218894375966,0.00019094520819874314,0.020813949601267683,0.009998203422718899,0.1981522651432262
1.33,0.16942534397053072,0.08408109073573104,0.6105708897912278,0.07028328237102655,0.022173013048394856,2.8096732675644174e-05,0.01290100335323289,0.007417284307559824,0.00019034038884510731,0.020834997206176292,0.009998199463759332,0.1981653143586121
1.34,0.16917421534438074,0.0846959406821318,0.6102853387449425,0.07061934332895967,0.022316222451287934,2.8237850279092117e-05,0.012860201576570396,0.0073944935058177,0.00018973701400204544,0.020855956621752488,0.009998195503832847,0.1981783706809474
1.35,0.16892323507375565,0.08531107428971593,0.6099998271882004,0.07095451744707938,0.022460039875803587,2.8379265330312826e-05,0.012819572179904051,0.007371750196347257,0.00018913510376976627,0.02087682805605346,0.009998191542938682,0.19819143402680806
1.36,0.1686724067092563,0.08592648996649828,0.6097143553195313,0.07128880761784175,0.022604462385085095,2.8520971198569247e-05,0.012779114189037747,0.007349055066779606,0.00018853467747297634,0.02089761172053776,0.009998187581076085,0.1982045043140541
1.37,0.16842173394757992,0.08654218615762492,0.6094289233277355,0.07162221669355084,0.02274948706830617,2.8662961680082777e-05,0.012738826595905594,0.007326408861839397,0.00018793575647681567,0.020918307812533395,0.009998183618244302,0.19821758145510657
1.3800000000000001,0.16817122022303957,0.08715816128638378,0.6091435314144014,0.0719547475378531,0.022895111024093653,2.8805230388892866e-05,0.012698708445181152,0.007303812239640522,0.00018733835922767037,0.020938916546113535,0.009998179654442583,0.1982306653687877
1.3900000000000001,0.16792086878535273,0.08777441376543821,0.6088581797896182,0.07228640301593106,0.023041331363684428,2.8947770872857998e-05,0.012658758817784093,0.007281265799052291,0.00018674250219757,0.02095943814621672,0.0099981756896702,0.19824375597806607
1.4000000000000001,0.16767068289365045,0.08839094202484421,0.6085728686612804,0.07261718597004595,0.02318814521879881,2.9090576902968997e-05,0.012618976789744857,0.007258770147952269,0.00018614820223957062,0.02097987283398236,0.009998171723926422,0.1982568532044332
1.41,0.16742066572560574,0.08900774449892741,0.6082875982400969,0.07294709923099325,0.023335549737952762,2.9233642337838026e-05,0.012579361451471975,0.00723632587125744,0.00018555547548452058,0.02100022083361941,0.009998167757210526,0.19826995697053748
1.42,0.1671708203774336,0.08962481962628326,0.6080023687395918,0.07327614561810271,0.023483542086457875,2.9376961123698598e-05,0.012539911907752065,0.007213933530924204,0.00018496433734106058,0.02102048237240638,0.009998163789521793,0.19828306720018413
1.43,0.1669211499918729,0.0902421658590155,0.6077171803709147,0.07360432793326123,0.023632119442407697,2.9520527151025355e-05,0.012500627252599926,0.0071915937076751845,0.0001843748038831719,0.02104065767262354,0.009998159820859503,0.19829618382879974
1.44,0.16667165806822662,0.09085978168511749,0.6074320333302706,0.07393164894643328,0.02378127898695452,2.9664333907190942e-05,0.012461506508332082,0.007169307102083763,0.0001837868952115564,0.021060746932008472,0.009998155851222917,0.1983093068287825
1.45,0.16642234719317586,0.09147766553685241,0.6071469278503786,0.07425811145493495,0.023931017944112544,2.9808375898355594e-05,0.012422548874976328,0.007147074120772777,0.00018320062169343597,0.021080750403763594,0.00999815188061135,0.1983224361057276
1.46,0.1661732202334995,0.09209581587685303,0.6068618641521132,0.07458371822773109,0.02408133354335278,2.9952647313244087e-05,0.0123837534958887,0.007124895265284964,0.00018261599689372337,0.021100668321368955,0.009998147909024101,0.19833557159594956
1.47,0.1659242799829878,0.09271423117263318,0.6065768424588207,0.0749084720219252,0.024232223030676257,3.0097142418714158e-05,0.012345119527138997,0.007102771016963808,0.00018203303374694663,0.021120500920840255,0.009998143936460478,0.1983487132376123
1.48,0.16567552916244224,0.0933329098965878,0.6062918629963183,0.07523237558275955,0.02438368366861403,3.02418555597565e-05,0.012306646137510773,0.007080701836953539,0.000181451744557249,0.02114024844072885,0.009998139962919794,0.19836186097072914
1.49,0.16542697041967572,0.09395185052599292,0.6060069259928951,0.07555543164361508,0.024535712736227167,3.0386781159494772e-05,0.01226833250850134,0.0070586881661991304,0.00018087214099838904,0.021159911122121747,0.009998135988401363,0.19837501473716276
1.5,0.16517860682563695,0.09457105157268227,0.6057220316733114,0.07587764291452469,0.024688307495694554,3.053191193903879e-05,0.012230177722384087,0.007036730613029337,0.00018029424017836367,0.021179489173682276,0.009998132012904464,0.19838817437976003
1.51,0.1649304408605252,0.09519051152239981,0.6054371802710605,0.0761990121056477,0.024841465260594428,3.067724255541146e-05,0.012192180990965513,0.007014829569810013,0.00017971805224567989,0.021198982843093347,0.009998128036428425,0.19840133984848118
1.52,0.16468247492430269,0.09581022886533701,0.6051523720221947,0.07651954191544998,0.024995183361523194,3.0822767769776145e-05,0.01215434154040127,0.00699298540596721,0.0001791435866298574,0.02121839238108428,0.009998124058972586,0.19841451109660938
1.53,0.16443471146644215,0.09643020210389394,0.6048676071637563,0.07683923502769986,0.025149459137357406,3.096848198188984e-05,0.012116658581922013,0.0069711985170442066,0.00017857085362745837,0.021237718032288175,0.009998120080536277,0.19842768805437241
1.54,0.16418715287127078,0.09705042974582091,0.604582885935164,0.07715809411412285,0.02530428994297542,3.111437964149995e-05,0.012079131337702534,0.006949469281350542,0.0001779998630005366,0.0212569600433211,0.00999811610111883,0.19844087065225283
1.55,0.16393980145797052,0.09767091030421847,0.6042982085782133,0.07747612183440152,0.0254596731492574,3.126045524834439e-05,0.012041759040861742,0.0069277980599620195,0.00017743062397663722,0.02127611866278211,0.00999811212071959,0.19845405882098796
1.56,0.1636926596971522,0.09829164230337498,0.6040135753289276,0.07779332083522879,0.02561560612988252,3.140670316395416e-05,0.012004540900267388,0.00690618525542436,0.00017686314716521044,0.021295194130476418,0.00999810813933789,0.19846725256514153
1.57,0.1634457302860103,0.09891262428079231,0.6037289864147319,0.07810969374997936,0.02577208625674742,3.1553117546346064e-05,0.01196747608832276,0.006884631332124268,0.00017629744522263614,0.021314186673675652,0.009998104156973053,0.19848045198863395
1.58,0.16319901510165966,0.09953385475897406,0.6034444420938301,0.07842524320328537,0.025929110963772754,3.169969325954498e-05,0.01193056391105889,0.006863136532585699,0.0001757335235905576,0.02133309655920026,0.009998100173624448,0.19849365693918505
1.59,0.16295251630875468,0.10015533227528031,0.6031599426135332,0.07873997180619424,0.026086677679380634,3.1846424911092375e-05,0.011893803628136431,0.006841701177696063,0.00017517139029693304,0.021351924038303906,0.009998096189291428,0.19850686738457846
1.6,0.162706236016035,0.10077705537267022,0.6028754882231823,0.07905388215767017,0.026244783847432267,3.1993307150499117e-05,0.011857194508660131,0.00682032557361101,0.00017461105291689062,0.02137066936376393,0.009998092203973354,0.19852008329598833
1.61,0.16246017627632528,0.10139902259970199,0.6025910791741471,0.07936697684459412,0.02640342692722796,3.2140334669245476e-05,0.011820735831178816,0.0067990100117544285,0.00017405251857272833,0.021389332789881334,0.009998088217669586,0.19853330464797922
1.62,0.16221433908653535,0.10202123251053286,0.602306715719827,0.07967925844176382,0.0265626043935071,3.228750220078111e-05,0.011784426883685402,0.00677775476881845,0.00017349579393391413,0.02140791457248078,0.009998084230379496,0.19854653141850614
1.6300000000000001,0.16196872665198847,0.10264368367953795,0.6020223980871025,0.07999072951692389,0.026722313686734625,3.243480446070505e-05,0.01174826685396751,0.006756560290679645,0.0001729408909640276,0.021426414935429548,0.009998080242102383,0.19855976310554266
1.6400000000000001,0.16172334076723724,0.10326637466706595,0.6017381265432086,0.08030139261898286,0.02688255232955408,3.2582236286892966e-05,0.011712255086459055,0.0067354267615788235,0.00017238781345865818,0.02144483414906625,0.00999807625283765,0.19857299985937032
1.6500000000000001,0.16147818326059557,0.10388930404402412,0.601453901347724,0.08061125028647256,0.027043317843182226,3.272979253889534e-05,0.01167639089783832,0.0067143544134205604,0.00017183656671027623,0.021463172473894374,0.009998072262584678,0.19858624166967212
1.6600000000000001,0.16123325593681348,0.10451247038870798,0.6011697227587631,0.08092030504645722,0.027204607758190523,3.2877468110910715e-05,0.011640673600807727,0.006693343485887105,0.000171287156261888,0.021481430167843336,0.009998068271342841,0.1985994884703617
1.67,0.16098856054702862,0.1051358722851394,0.6008855910362206,0.08122855941396162,0.02736641962015647,3.3025257938585926e-05,0.01160510251655868,0.00667239420553096,0.00017073958725372885,0.02149960749007458,0.009998064279111525,0.1986127401945328
1.68,0.16074409878876617,0.10575950832306671,0.6006015064417719,0.0815360158919712,0.027528750989663647,3.317315699901618e-05,0.011569676974771553,0.006651506785774886,0.00017019386442326305,0.021517704700981563,0.00999806028589011,0.19862599677445905
1.69,0.16049987230593885,0.10638337709796455,0.6003174692388731,0.08184267697143187,0.027691599442301682,3.332116031074498e-05,0.011534396313615702,0.006630681426911898,0.00016964999210518396,0.021535722062189788,0.009998056291677986,0.19863925814159414
1.7,0.16025588298181806,0.10700747721150727,0.6000334796784006,0.0821485451349433,0.027854962547084573,3.3469263058984956e-05,0.011499259836462177,0.006609918388998322,0.00016910797668844333,0.021553659823407817,0.009998052296474528,0.19865252436564512
1.71,0.16001213293146685,0.10763180727155663,0.5997495379990221,0.0824536228566634,0.028018837867008102,3.36174605923836e-05,0.011464266813001767,0.006589217989971078,0.0001685678265527896,0.021571518222766897,0.009998048300279103,0.1986657956509803
1.72,0.15976862327804278,0.108256365890185,0.599465644487177,0.08275791258688288,0.028183223049193417,3.376574789999443e-05,0.011429416660049615,0.006568580301184109,0.0001680295418061186,0.021589297541742228,0.00999804430309113,0.19867907175574034
1.73,0.1595253555496103,0.10888115168593185,0.5991817994086106,0.08306141676963297,0.028348115721990922,3.391412020829822e-05,0.01139470873516234,0.006548005494944124,0.0001674931259989704,0.021606998042462026,0.009998040304910005,0.19869235265490504
1.74,0.15928233122812355,0.10950616328307515,0.5988980030304812,0.08336413783700003,0.028513513528204436,3.406257278843058e-05,0.011360142403277092,0.006527493732294655,0.00016695858234203108,0.02162461998794984,0.009998036305735133,0.1987056383261954
1.75,0.15903955174942633,0.11013139931163139,0.59861425562136,0.08366607820912561,0.028679414125091212,3.421110095618197e-05,0.011325717036711536,0.00650704516301606,0.00016642591370613272,0.02164216364212454,0.009998032305565915,0.19871892875007366
1.76,0.15879701850325204,0.11075685840735552,0.5983305574512306,0.08396724029420637,0.02884581518436191,3.4359700071997715e-05,0.011291432015163864,0.006486659925625517,0.00016589512262225347,0.021659629269800307,0.009998028304401763,0.19873222390974332
1.77,0.15855473283322374,0.11138253921174102,0.5980469087914903,0.08426762648849413,0.02901271439218062,3.450836554097797e-05,0.011257286725712789,0.006466338147377028,0.00016536621128151742,0.02167701713668666,0.009998024302242087,0.1987455237911491
