t,V,Ca_i,m_L,m_T,h_T,n,Ca_er
7.4,-404.91373299382406,0.00025803309685314325,2.432518385626027e-10,9.747669993007245e-10,0.3886895257421874,1.1508392982619486e-07,0.017200766082893514
7.41,-405.80262054309145,0.0002580304425990766,3.659669513410048e-10,1.466537722721017e-09,0.38909693024190695,1.1502640224436947e-07,0.017200767109592275
7.42,-406.69335992579295,0.0002580277883648146,4.84144019098489e-10,1.940122400074304e-09,0.3895040632290886,1.1496890341914756e-07,0.017200768136267912
7.43,-407.5859549173905,0.0002580251341503575,5.952243938146218e-10,2.3852675415513845e-09,0.389910924884682,1.1491143333615435e-07,0.017200769162920425
7.44,-408.4804093009994,0.00025802247995570545,6.964088540544147e-10,2.790755587936698e-09,0.39031751538951714,1.1485399198102219e-07,0.01720077018954981
7.45,-409.376726867412,0.00025801982578085863,7.846493525361768e-10,3.1443718402259463e-09,0.3907238349243044,1.147965793393906e-07,0.017200771216156072
7.46,-410.27491141512223,0.00025801717162581727,8.566407636994543e-10,3.4328713892440977e-09,0.3911298836696348,1.1473919539690623e-07,0.017200772242739207
7.47,-411.17496675034954,0.0002580145174905815,9.088126312728866e-10,3.6419460452629796e-09,0.3915356618059801,1.1468184013922284e-07,0.017200773269299217
7.48,-412.07689668706314,0.00025801186337515164,9.373209158421016e-10,3.756191267619109e-09,0.3919411695136929,1.1462451355200132e-07,0.0172007742958361
7.49,-412.9807050470056,0.0002580092092795278,9.380397424175967e-10,3.759073094331409e-09,0.39234640697300677,1.1456721562090966e-07,0.017200775322349857
7.5,-413.88639565971783,0.0002580065552037101,9.065531480026434e-10,3.6328950717190524e-09,0.3927513743640366,1.14509946331623e-07,0.01720077634884049
7.51,-414.79397236256256,0.0002580039011476989,8.381468291611628e-10,3.3587651840191635e-09,0.39315607186677853,1.144527056698235e-07,0.017200777375307993
7.5200000000000005,-415.70343900074874,0.0002580012471114943,7.277998895856057e-10,2.9165627830045604e-09,0.39356049966111006,1.1439549362120052e-07,0.01720077840175237
7.53,-416.61479942735536,0.0002579985930950965,5.701765876648821e-10,2.284905517601689e-09,0.3939646579267904,1.1433831017145044e-07,0.01720077942817362
7.54,-417.5280575033559,0.0002579959390985056,3.596180840521939e-10,1.4411162635081563e-09,0.39436854684346045,1.1428115530627672e-07,0.017200780454571744
7.55,-418.44321709764245,0.000257993285121722,9.013418923295602e-11,3.611900528106371e-10,0.39477216659064296,1.1422402901138994e-07,0.01720078148094674
7.5600000000000005,-419.3602820467188,0.00025799063116474573,-8.32162519225372e-11,-3.334924939024764e-10,0.3951755173474575,1.1416693127252022e-07,0.01720078250729861
7.57,-420.27925624491166,0.00025798797722757707,-2.052287629761511e-10,-8.224442725858496e-10,0.3955785992932584,1.1410986207538932e-07,0.01720078353362735
7.58,-421.200143596893,0.0002579853233102162,-3.304748985301066e-10,-1.3243545001981783e-09,0.395981412607299,1.1405282140572526e-07,0.017200784559932965
7.59,-422.1229480008854,0.0002579826694126633,-4.560109951431666e-10,-1.8274267307222466e-09,0.3963839574686129,1.1399580924926765e-07,0.01720078558621545
7.6000000000000005,-423.04767336296027,0.0002579800155349185,-5.78503682975877e-10,-2.318302808563034e-09,0.39678623405611485,1.1393882559176321e-07,0.01720078661247481
7.61,-423.97432359705545,0.0002579773616769821,-6.942138546224747e-10,-2.7819986251797874e-09,0.3971882425486009,1.138818704189657e-07,0.017200787638711038
7.62,-424.90290262499354,0.00025797470783885427,-7.989806339429029e-10,-3.2018398757185256e-09,0.3975899831247487,1.1382494371663604e-07,0.017200788664924138
7.63,-425.83341437649995,0.00025797205402053515,-8.882053448947204e-10,-3.5593978156440956e-09,0.3979914559631173,1.137680454705422e-07,0.01720078969111411
7.640000000000001,-426.76586278922076,0.000257969400222025,-9.568354803650674e-10,-3.8344250173724774e-09,0.3983926612421477,1.1371117566645925e-07,0.017200790717280954
7.65,-427.70025180874086,0.00025796674644332397,-9.993486710025966e-10,-4.004791126902937e-09,0.3987935991401623,1.1365433429016933e-07,0.01720079174342467
7.66,-428.6365853886021,0.0002579640926844323,-1.0097366540494605e-09,-4.0464186204504075e-09,0.3991942698353656,1.1359752132746167e-07,0.017200792769545253
7.67,-429.5748674903213,0.00025796143894535014,-9.81489242173236e-10,-3.933218561077625e-09,0.39959467350584404,1.1354073676413255e-07,0.01720079379564271
7.68,-430.5151020834081,0.0002579587852260777,-9.075782922988841e-10,-3.6370263553273946e-09,0.3999948103295661,1.1348398058598535e-07,0.017200794821717037
7.69,-431.4572931453836,0.00025795613152661517,-7.804416744406872e-10,-3.1275375098547765e-09,0.40039468048438237,1.1342725277883049e-07,0.017200795847768235
7.7,-432.4014446452316,0.00025795347784696274,-6.700744245470298e-10,-2.685250405079854e-09,0.40079428414791435,1.1337055332849035e-07,0.017200796873796304
7.71,-433.3475605555173,0.0002579508241871205,-6.669648076378245e-10,-2.6727880643310096e-09,0.40119362149763577,1.1331388222079571e-07,0.01720079789980124
7.72,-434.29564490048415,0.00025794817054708874,-6.553813096419337e-10,-2.6263676095414067e-09,0.4015926927111964,1.1325723944157146e-07,0.017200798925783047
7.73,-435.24570168778484,0.00025794551692686767,-6.353337082446543e-10,-2.5460282429121094e-09,0.4019914979659625,1.1320062497665683e-07,0.017200799951741723
7.74,-436.1977349330165,0.0002579428633264574,-6.069552981518484e-10,-2.4323041504039967e-09,0.4023900374391819,1.1314403881189817e-07,0.01720080097767727
7.75,-437.1517486597343,0.0002579402097458582,-5.705106162661222e-10,-2.2862554596313917e-09,0.4027883113079842,1.1308748093314891e-07,0.017200802003589685
7.76,-438.10774689946453,0.0002579375561850702,-5.264031668630214e-10,-2.1094991977557593e-09,0.40318631974938074,1.1303095132626953e-07,0.01720080302947897
7.7700000000000005,-439.06573369171707,0.0002579349026440936,-4.751831467672129e-10,-1.9042402493793545e-09,0.4035840629402647,1.129744499771276e-07,0.01720080405534512
7.78,-440.02571308399865,0.0002579322491229286,-4.1755517052869346e-10,-1.6733023144389692e-09,0.40398154105741113,1.129179768715978e-07,0.017200805081188143
7.79,-440.98768913182613,0.00025792959562157545,-3.5438599559895083e-10,-1.4201588660994955e-09,0.404378754277477,1.1286153199556182e-07,0.017200806107008033
7.8,-441.9516658987391,0.0002579269421400343,-2.867122475071701e-10,-1.1489641086476685e-09,0.4047757027770013,1.1280511533490847e-07,0.017200807132804793
7.8100000000000005,-442.91764745631326,0.00025792428867830525,-2.1574814503641186e-10,-8.64583935385696e-10,0.4051723867324053,1.1274872687553358e-07,0.01720080815857842
7.82,-443.8856378841729,0.00025792163523638865,-1.428932253998269e-10,-5.726268865250323e-10,0.4055688063199922,1.1269236660334009e-07,0.017200809184328914
7.83,-444.8556412700047,0.00025791898181428454,-6.974006941680693e-11,-2.7947510707989955e-10,0.40596496171594754,1.1263603450423795e-07,0.01720081021005628
7.84,-445.8276617096761,0.0002579163284119932,3.0196740729271497e-12,1.2099813085668825e-11,0.40636085309633935,1.1257973056414421e-07,0.01720081123576051
7.8500000000000005,-446.80170331132206,0.000257913675029515,1.1789271730870916e-10,4.724457855486243e-10,0.4067564806371273,1.1252345476898249e-07,0.017200812261441607
7.86,-447.7777701838042,0.00025791102166685,2.405828338042051e-10,9.641193468125377e-10,0.40715184451413716,1.1246720710468423e-07,0.017200813287099576
7.87,-448.75586644737245,0.0002579083683239984,3.705741299398281e-10,1.4850533440988135e-09,0.40754694490308446,1.1241098755718762e-07,0.017200814312734406
7.88,-449.73599623041775,0.00025790571500096035,5.072650850474975e-10,2.032837502329589e-09,0.4079417819795674,1.1235479611243784e-07,0.017200815338346106
7.890000000000001,-450.7181636694857,0.00025790306169773614,6.49965581798931e-10,2.6047065243833562e-09,0.4083363559190666,1.1229863275638715e-07,0.017200816363934675
7.9,-451.7023729092896,0.00025790040841432583,7.978939365938621e-10,3.1975281913503014e-09,0.40873066689694565,1.1224249747499483e-07,0.017200817389500106
7.91,-452.6886281027244,0.00025789775515072975,9.50173929948386e-10,3.807791462788138e-09,0.4091247150884509,1.1218639025422719e-07,0.017200818415042406
7.92,-453.6769334108802,0.000257895101906948,1.105831836883176e-09,4.431594576977453e-09,0.4095185006687115,1.1213031108005759e-07,0.017200819440561572
7.930000000000001,-454.66729300305536,0.00025789244868298087,1.263793457311782e-09,5.0646331511773434e-09,0.4099120238127396,1.1207425993846636e-07,0.017200820466057604
7.94,-455.65971105677,0.00025788979547882845,1.4228811464288414e-09,5.7021882818807295e-09,0.41030528469543026,1.1201823681544092e-07,0.017200821491530502
7.95,-456.65419175777976,0.00025788714229449107,1.5818108450984315e-09,6.339114645070231e-09,0.41069828349156173,1.119622416969757e-07,0.017200822516980265
7.96,-457.6507393000891,0.0002578844891299688,1.739189110242285e-09,6.9698285964734806e-09,0.4110910203757953,1.1190627456907211e-07,0.017200823542406894
7.97,-458.6493578859649,0.0002578818359852619,1.89351014522807e-09,7.588296271818713e-09,0.41148349552267566,1.1185033541773861e-07,0.01720082456781039
7.98,-459.6500517259496,0.00025787918286037065,2.043152830257675e-09,8.188021687090358e-09,0.4118757091066305,1.1179442422899065e-07,0.01720082559319075
7.99,-460.65282505608457,0.0002578765297552949,2.1619824689013594e-09,8.664251656939259e-09,0.4122676613020598,1.1173854098884674e-07,0.017200826618547972
8.0,-461.6576821004112,0.0002578738766700349,2.252522818665187e-09,9.027104301224838e-09,0.41265935228314204,1.1168268568333708e-07,0.01720082764388206
8.01,-462.6646270886213,0.0002578712236045909,2.3209526436050567e-09,9.301348175412497e-09,0.41305078222392577,1.1162685829849945e-07,0.017200828669193015
8.02,-463.67366426563797,0.0002578685705589632,2.3635397555302093e-09,9.472026082807296e-09,0.41344195129837846,1.1157105882037708e-07,0.017200829694480835
8.03,-464.684797884812,0.00025786591753315197,2.3763022591416482e-09,9.523180074693805e-09,0.4138328596803517,1.1151528723502017e-07,0.017200830719745517
8.040000000000001,-465.6980322079378,0.0002578632645271573,2.355001771726907e-09,9.437824276256757e-09,0.4142235075435813,1.1145954352848584e-07,0.017200831744987065
8.05,-466.7133715052691,0.0002578606115409795,2.295136642854836e-09,9.197917712501744e-09,0.414613895061687,1.1140382768683828e-07,0.01720083277020548
8.06,-467.73082005553607,0.00025785795857461856,2.191935174070353e-09,8.78433713417579e-09,0.41500402240817313,1.1134813969614856e-07,0.01720083379540075
8.07,-468.7503821459607,0.0002578553056280749,2.040348838589221e-09,8.176849843688028e-09,0.4153938897564284,1.1129247954249474e-07,0.017200834820572893
8.08,-469.77206207227346,0.0002578526527013486,1.835045500992813e-09,7.354086521030337e-09,0.4157834972797257,1.1123684721196186e-07,0.017200835845721893
8.09,-470.795864138729,0.0002578499997944398,1.5704026369228884e-09,6.2935140496979845e-09,0.4161728451512228,1.1118124269064188e-07,0.01720083687084776
8.1,-471.82179265812255,0.00025784734690734867,1.2405005527763562e-09,4.971408342610272e-09,0.4165619335439619,1.1112566596463372e-07,0.017200837895950487
8.11,-472.84985195180616,0.0002578446940400755,8.391156054000482e-10,3.362827168031181e-09,0.4169507626308701,1.1107011702004328e-07,0.01720083892103008
8.120000000000001,-473.8800463497049,0.0002578420411926203,3.597134217853941e-10,1.4415829754896405e-09,0.4173393325847591,1.1101459584298334e-07,0.017200839946086535
8.13,-474.91238019387305,0.00025783938836498356,-9.513402299843505e-11,-3.8125509006538344e-10,0.41772764357833553,1.1095910241957322e-07,0.01720084097111985
8.14,-475.94685783668933,0.0002578367355571656,-3.7004535204096703e-10,-1.4829779290876629e-09,0.41811569578419594,1.109036367359389e-07,0.01720084199613003
8.15,-476.9834836285256,0.0002578340827691663,-6.384529273631708e-10,-2.5586368299153438e-09,0.4185034893747917,1.1084819877821473e-07,0.017200843021117074
8.16,-478.02226193423894,0.0002578314300009859,-8.933987352679696e-10,-3.5803471297184937e-09,0.418891024522476,1.1079278853254118e-07,0.017200844046080976
8.17,-479.06319712737576,0.0002578287772526247,-1.1271617501253108e-09,-4.5171663418507234e-09,0.4192783013994873,1.107374059850657e-07,0.017200845071021743
8.18,-480.1062935901894,0.0002578261245240828,-1.3312290156571131e-09,-5.334978261838628e-09,0.4196653201779494,1.1068205112194258e-07,0.01720084609593937
8.19,-481.1515557136572,0.00025782347181536034,-1.4962667262221937e-09,-5.996377073371197e-09,0.42005208102987157,1.1062672392933309e-07,0.01720084712083386
8.2,-482.1989878974981,0.0002578208191264576,-1.6120913081012086e-09,-6.460551454289273e-09,0.4204385841271487,1.1057142439340539e-07,0.01720084814570521
8.21,-483.24859455019,0.00025781816645737473,-1.667640500781594e-09,-6.68316868257498e-09,0.42082482964156137,1.105161525003345e-07,0.01720084917055342
8.22,-484.3003800889861,0.00025781551380811194,-1.6509444382424753e-09,-6.61625874234105e-09,0.4212108177447757,1.1046090823630242e-07,0.017200850195378495
8.23,-485.35434893993386,0.00025781286117866945,-1.5490967302396628e-09,-6.208098429820509e-09,0.4215965486083438,1.1040569158749797e-07,0.017200851220180426
8.24,-486.410505537891,0.0002578102085690474,-1.3482255435905392e-09,-5.403095459355895e-09,0.4219820224037037,1.1035050254011694e-07,0.017200852244959222
8.25,-487.4688543265434,0.0002578075559792461,-1.0334646834590102e-09,-4.141672569388757e-09,0.42236723930217923,1.1029534108036194e-07,0.017200853269714874
8.26,-488.5293997584223,0.00025780490340926557,-5.889246746404428e-10,-2.360151628449088e-09,0.4227521994749806,1.102402071944425e-07,0.01720085429444739
8.27,-489.5921462949206,0.0002578022508591061,1.576268705043705e-12,6.316958859590086e-12,0.42313690309320384,1.1018510086857503e-07,0.017200855319156765
8.28,-490.65709840585765,0.00025779959832876795,3.129868061864763e-10,1.2543137325959317e-09,0.4235213503278226,1.101300220889832e-07,0.017200856343843
8.290000000000001,-491.72426057017276,0.0002577969458182512,1.4254742943823824e-10,5.712675218508133e-10,0.4239055413497013,1.1007497084189736e-07,0.017200857368506097
8.3,-492.79363727565686,0.00025779429332755603,-1.8486143084314782e-10,-7.408434924403831e-10,0.42428947632959074,1.1001994711355473e-07,0.01720085839314605
8.31,-493.86523301893413,0.0002577916408566824,-3.299648066954966e-10,-1.3223541688511694e-09,0.4246731554381271,1.0996495089019944e-07,0.01720085941776286
8.32,-494.9390523055828,0.00025778898840563035,-4.254326458452048e-10,-1.704947392172327e-09,0.4250565788458332,1.0990998215808248e-07,0.017200860442356535
8.33,-496.01509965023195,0.0002577863359743999,-8.770497028362819e-10,-3.5148301506456707e-09,0.42543974672312035,1.0985504090346165e-07,0.017200861466927068
8.34,-497.09337957630817,0.0002577836835629914,-1.4870374989005648e-09,-5.959393138230411e-09,0.4258226592402844,1.0980012711260165e-07,0.01720086249147446
8.35,-498.17389661643404,0.00025778103117140596,-1.2700082030151665e-09,-5.089634984521061e-09,0.42620531656750943,1.0974524077177402e-07,0.01720086351599871
8.36,-499.2566553120249,0.0002577783787996443,7.190291086823903e-11,2.8815526630707055e-10,0.4265877188748655,1.0969038186725715e-07,0.017200864540499818
8.370000000000001,-500.34166021370663,0.0002577757264477083,8.741393932214413e-10,3.5031666704904923e-09,0.4269698663323094,1.0963555038533632e-07,0.017200865564977786
8.38,-501.42891588096484,0.0002577730741155998,8.3032590963204e-10,3.327581435388422e-09,0.4273517591096844,1.0958074631230367e-07,0.01720086658943261
8.39,-502.5184268824886,0.00025777042180331514,5.377697649480243e-10,2.1551448967758443e-09,0.42773339737672095,1.0952596963445816e-07,0.01720086761386429
8.4,-503.61019779594784,0.0002577677695108516,1.6529133591626342e-10,6.624150122586696e-10,0.4281147813030359,1.0947122033810562e-07,0.01720086863827283
8.41,-504.7042332081109,0.00025776511723820983,-2.169695741445858e-10,-8.695187502532014e-10,0.42849591105813317,1.0941649840955873e-07,0.01720086966265823
8.42,-505.80053771486996,0.00025776246498539175,-2.812308594165058e-10,-1.1270498272956422e-09,0.42887678681140395,1.0936180383513701e-07,0.01720087068702049
8.43,-506.89911591669284,0.0002577598127523965,1.4015686704129158e-10,5.616868939548128e-10,0.4292574087321815,1.0930713660116348e-07,0.0172008717113596
8.44,-507.9999724410096,0.00025775716053922504,1.8171225715912702e-10,7.282226830530063e-10,0.4296377769894675,1.092524966939812e-07,0.01720087273567557
8.45,-509.10311189898374,0.0002577545083458776,2.4285142760239026e-11,9.732417900483094e-11,0.4300178917524635,1.0919788409992121e-07,0.0172008737599684
8.46,-510.20853893399254,0.0002577518561723542,1.6161208777466348e-10,6.476702472451611e-10,0.430397753189978,1.091432988053383e-07,0.017200874784238086
8.47,-511.3162581813959,0.0002577492040186559,1.2320511383471224e-10,4.937519632543727e-10,0.43077736147091245,1.0908874079658168e-07,0.017200875808484624
8.48,-512.4262742992993,0.00025774655188478797,8.861814013271744e-11,3.551425558037569e-10,0.4311567167638937,1.0903421006001716e-07,0.01720087683270802
8.49,-513.5385919535333,0.00025774389977075725,3.730443815666979e-10,1.4949979536394918e-09,0.4315358192374551,1.0897970658201624e-07,0.017200877856908277
8.5,-514.6532157847223,0.00025774124767656515,8.491221963463062e-10,3.402908669718173e-09,0.4319146690604355,1.0892523034893189e-07,0.017200878881085385
8.51,-515.7701505138382,0.00025773859560217395,4.5063879740122355e-10,1.8059622631824814e-09,0.4322932664007008,1.0887078134717612e-07,0.01720087990523935
8.52,-516.8894007957958,0.0002577359435475843,-8.573258656440543e-10,-3.4357854767518717e-09,0.43267161142691674,1.0881635956311238e-07,0.017200880929370173
8.53,-518.0109713213963,0.000257733291512803,-2.541220031995446e-09,-1.0184093497221054e-08,0.4330497043073141,1.0876196498313054e-07,0.017200881953477853
8.540000000000001,-519.1348668327314,0.0002577306394978654,-2.4189545394813716e-09,-9.694107103929144e-09,0.43342754520950216,1.0870759759365816e-07,0.017200882977562386
8.55,-520.2610920013805,0.0002577279875027635,-7.447820646839908e-10,-2.984759318887505e-09,0.43380513430194473,1.0865325738107097e-07,0.017200884001623774
8.56,-521.3896515690002,0.00025772533552748935,6.851577730011287e-10,2.7458113491205913e-09,0.43418247175226116,1.0859894433179592e-07,0.017200885025662013
8.57,-522.5205502692727,0.00025772268357203746,4.730276191161419e-10,1.8956868851087475e-09,0.4345595577281668,1.0854465843225416e-07,0.01720088604967711
8.58,-523.6537928467393,0.00025772003163661354,2.3981160989747444e-10,9.61059575935465e-10,0.43493639239723897,1.084903996688752e-07,0.017200887073669065
8.59,-524.789384056781,0.0002577173797214381,1.364880607965869e-09,5.469841855390252e-09,0.4353129759269241,1.0843616802809654e-07,0.01720088809763787
8.6,-525.9273286610285,0.00025771472782618683,2.2589345095628303e-09,9.052817118150175e-09,0.4356893084846221,1.0838196349635844e-07,0.017200889121583532
8.61,-527.0676314387292,0.0002577120759504233,1.1799151794659873e-09,4.728581677765009e-09,0.4360653902375286,1.0832778606011366e-07,0.017200890145506048
8.620000000000001,-528.2102971649853,0.00025770942409424454,-5.646900638059902e-10,-2.2630296976138467e-09,0.43644122135286484,1.0827363570581329e-07,0.017200891169405416
8.63,-529.3553306389645,0.00025770677225773363,-1.0052048372198522e-09,-4.028419382497835e-09,0.4368168019975683,1.082195124199258e-07,0.01720089219328164
8.64,-530.5027366512771,0.000257704120440903,-7.087782425244786e-10,-2.840471816900808e-09,0.43719213233868165,1.0816541618891317e-07,0.01720089321713472
8.65,-531.6525200229377,0.0002577014686439792,-3.7062739241119126e-10,-1.4853117658857099e-09,0.4375672125428802,1.0811134699925973e-07,0.01720089424096465
8.66,-532.8046855603303,0.0002576988168669173,8.10685548150485e-11,3.248871517474993e-10,0.43794204277702486,1.0805730483743856e-07,0.01720089526477143
8.67,-533.9592381082384,0.0002576961651096116,-6.971265795513076e-11,-2.7937770778846755e-10,0.4383166232075307,1.0800328968994982e-07,0.01720089628855507
8.68,-535.116182488624,0.0002576935133721239,-6.105704484442826e-10,-2.446898122491031e-09,0.43869095400107183,1.0794930154327794e-07,0.017200897312315562
8.69,-536.2755235676216,0.0002576908616545278,-4.773686687793353e-10,-1.9130839076927054e-09,0.4390650353238084,1.078953403839386e-07,0.017200898336052903
8.700000000000001,-537.4372661840783,0.0002576882099567924,1.5101982314557864e-11,6.052210988247687e-11,0.43943886734222304,1.0784140619842784e-07,0.017200899359767097
8.71,-538.6014152270232,0.00025768555827872025,-2.6264985266460236e-10,-1.052585222793809e-09,0.4398124502222256,1.0778749897327662e-07,0.017200900383458145
8.72,-539.7679755519633,0.0002576829066203463,-1.0547942502484676e-09,-4.227151963593056e-09,0.44018578413010306,1.0773361869499288e-07,0.017200901407126046
8.73,-540.9369520674766,0.0002576802549819513,-8.935215018334477e-10,-3.5808416381975694e-09,0.44055886923152016,1.0767976535012249e-07,0.017200902430770798
8.74,-542.108349646574,0.0002576776033635252,7.473493204930734e-11,2.995047746927627e-10,0.4409317056925644,1.0762593892518553e-07,0.017200903454392402
8.75,-543.282173220256,0.00025767495176506433,4.6358741604436987e-10,1.8578547000164688e-09,0.4413042936786594,1.0757213940674255e-07,0.017200904477990855
8.76,-544.4584276789499,0.00025767230018662585,4.1949439712429825e-10,1.681149251154546e-09,0.4416766333556899,1.0751836678132601e-07,0.017200905501566166
8.77,-545.6371179749419,0.0002576696486281597,7.506935285368322e-10,3.0084498675756266e-09,0.44204872488884234,1.074646210355109e-07,0.017200906525118322
8.78,-546.818249016836,0.0002576669970896931,1.3438412935939438e-09,5.385525528437699e-09,0.4424205684437955,1.0741090215584217e-07,0.017200907548647334
8.790000000000001,-548.0018257789039,0.00025766434557088837,1.151016115936047e-09,4.612766928317306e-09,0.4427921641855024,1.073572101289091e-07,0.017200908572153194
8.8,-549.1878531902365,0.00025766169407169504,1.0316156982389852e-10,4.1342625070229e-10,0.443163512279413,1.073035449412706e-07,0.017200909595635906
8.81,-550.3763362389466,0.0002576590425921577,-4.930595413107767e-10,-1.975966031004625e-09,0.4435346128903094,1.072499065795263e-07,0.01720091061909547
8.82,-551.5672798799285,0.00025765639113220284,-4.689880306370349e-10,-1.879497991293388e-09,0.4439054661833521,1.071962950302528e-07,0.01720091164253188
8.83,-552.7606891143828,0.00025765373969199965,-4.720746665644699e-10,-1.8918678720519694e-09,0.44427607232317234,1.0714271028005894e-07,0.017200912665945145
8.84,-553.9565689223667,0.0002576510882715998,-5.753976914427961e-10,-2.3059411639040743e-09,0.44464643147464317,1.0708915231553881e-07,0.017200913689335257
8.85,-555.1549243192546,0.00025764843687113727,-4.998964076666808e-10,-2.0033651877179213e-09,0.4450165438022414,1.070356211233107e-07,0.017200914712702218
8.86,-556.3557603101963,0.00025764578549072935,-1.4408063263185423e-10,-5.774118782551077e-10,0.4453864094705581,1.0698211668998589e-07,0.01720091573604603
8.870000000000001,-557.5590819261346,0.00025764313413024836,1.6713202947974053e-10,6.697917496376993e-10,0.4457560286439107,1.0692863900219239e-07,0.017200916759366695
8.88,-558.7648941980985,0.0002576404827896096,1.945516903398736e-10,7.796777043784654e-10,0.44612540148661334,1.0687518804655841e-07,0.017200917782664207
8.89,-559.9732021882677,0.0002576378314688233,1.6710239951734036e-10,6.696730057871213e-10,0.446494528162635,1.0682176380973322e-07,0.01720091880593857
8.9,-561.1840109512019,0.00025763518016786005,1.5512127351067007e-10,6.21657916306747e-10,0.4468634088360298,1.0676836627836089e-07,0.01720091982918978
8.91,-562.3973255128783,0.00025763252888669306,4.1148048629723985e-11,1.6490330167885088e-10,0.4472320436711655,1.0671499543906634e-07,0.01720092085241784
8.92,-563.61315099316,0.0002576298776256277,2.017834026714757e-11,8.086592297589679e-11,0.44760043283136736,1.0666165127853817e-07,0.01720092187562275
8.93,-564.8314924599155,0.00025762722638475195,1.442366367249292e-10,5.780370739281316e-10,0.4479685764805394,1.0660833378342961e-07,0.017200922898804503
8.94,-566.052354964983,0.0002576245751640864,4.2127001543213647e-10,1.6882651495634373e-09,0.4483364747827636,1.0655504294038303e-07,0.01720092392196311
8.950000000000001,-567.2757436899067,0.00025762192396203306,1.205345578833344e-10,4.83049554733796e-10,0.44870412790078495,1.0650177873612249e-07,0.01720092494509856
8.96,-568.5016637099684,0.0002576192727785318,-7.762764856712704e-10,-3.1109751210415045e-09,0.4490715359984334,1.0644854115730575e-07,0.017200925968210865
8.97,-569.730120113498,0.00025761662161335135,-2.3636963483107513e-09,-9.472656545628786e-09,0.4494386992394051,1.0639533019059875e-07,0.017200926991300013
8.98,-570.9611181151588,0.00025761397046923244,-2.5582992048506255e-09,-1.0252539301761783e-08,0.44980561778590966,1.0634214582275826e-07,0.017200928014366013
8.99,-572.1946627980558,0.0002576113193454519,-1.7772463329769031e-09,-7.122422523225648e-09,0.4501722918017197,1.0628898804044556e-07,0.017200929037408857
9.0,-573.4307592974193,0.00025760866824132956,1.3131338853820098e-10,5.262463726669119e-10,0.45053872145004453,1.0623585683035636e-07,0.01720093006042855
9.01,-574.6694128879427,0.0002576060171439655,9.288921968754195e-10,3.722591844378068e-09,0.4509049068931043,1.0618275217924679e-07,0.01720093108342509
9.02,-575.9106287012507,0.0002576033660529956,8.291459813212469e-10,3.3228528329203346e-09,0.45127084829413394,1.06129674073811e-07,0.017200932106398472
9.03,-577.1544118879447,0.00025760071498420685,5.160707286614077e-10,2.068184760398007e-09,0.45163654581548957,1.0607662250079687e-07,0.017200933129348703
9.040000000000001,-578.400767606887,0.0002575980639459879,2.3397239331654263e-10,9.376585637028743e-10,0.4520019996197476,1.0602359744693879e-07,0.017200934152275783
9.05,-579.6497010533221,0.00025759541293807274,-6.788433036208258e-11,-2.720505731843407e-10,0.4523672098694522,1.0597059889897313e-07,0.017200935175179708
9.06,-580.9012174692892,0.0002575927619603134,-4.808676771505849e-11,-1.9271063955311072e-10,0.45273217672663607,1.059176268436676e-07,0.01720093619806048
9.07,-582.1553220323717,0.00025759011101606817,3.4691485591434954e-10,1.3902823359481926e-09,0.4530969003538876,1.0586468126775585e-07,0.0172009372209181
9.08,-583.4120202823449,0.0002575874600429608,-3.3328494346696003e-10,-1.3356596347776857e-09,0.45346138091283805,1.0581176215803013e-07,0.017200938243752566
9.09,-584.6713174296722,0.0002575848090409009,-2.0008606192218083e-09,-8.018570344304426e-09,0.4538256185658704,1.0575886950123671e-07,0.017200939266563874
9.1,-585.9332185641663,0.000257582158054945,-3.0480901706507563e-09,-1.2215406317825558e-08,0.4541896134746968,1.057060032841629e-07,0.01720094028935203
9.11,-587.1977287912633,0.0002575795071255544,-2.0104751828683773e-09,-8.057101291529983e-09,0.4545533658010632,1.0565316349359397e-07,0.01720094131211703
9.120000000000001,-588.4648534030168,0.0002575768562432732,4.286602801226851e-10,1.7178820838037251e-09,0.4549168757068875,1.0560035011630462e-07,0.01720094233485888
9.13,-589.7345978173606,0.00025757420538023793,7.945732104129422e-10,3.184300355637872e-09,0.4552801433534893,1.0554756313910624e-07,0.01720094335757757
9.14,-591.0069670336816,0.0002575715546066872,1.516060442066301e-10,6.075704216462892e-10,0.4556431689024646,1.054948025487933e-07,0.017200944380273104
9.15,-592.2819656724946,0.0002575689040952661,1.3194086506488242e-09,5.2876102295404095e-09,0.45600595251503273,1.054420683321833e-07,0.017200945402945478
9.16,-593.5595997410986,0.0002575662536773884,2.3388874468369656e-09,9.373233367512636e-09,0.45636849435249227,1.0538936047608895e-07,0.017200946425594704
9.17,-594.8398756831476,0.00025756360308369826,8.106623149813674e-10,3.2487784184898466e-09,0.456730794575936,1.0533667896733554e-07,0.017200947448220774
9.18,-596.1227985445454,0.00025756095238768667,-8.309888602905187e-10,-3.330238282246602e-09,0.457092853346377,1.0528402379275326e-07,0.017200948470823686
9.19,-597.4083736717799,0.00025755830159082845,-8.827153922440612e-10,-3.5375354978298168e-09,0.45745467082477914,1.052313949391753e-07,0.017200949493403454
9.200000000000001,-598.6966059564311,0.0002575556508068051,-6.088305307814313e-10,-2.4399252961108255e-09,0.4578162471718545,1.0517879239345034e-07,0.017200950515960062
