t,V,Nai,m,h,j,Ki,X_kr,X_ks,X_to1,Y_to1,Cai,O,O_Ca,C0,C1,C2,C3,C4,C_Ca0,C_Ca1,C_Ca2,C_Ca3,C_Ca4,Ca_ss,y,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa
0.42,-95.270715228324,10.0,0.0328302,0.9984985653048607,0.9987336759549811,157.8,0.27106616075968093,0.0009495458735063276,3.9714067040962875e-05,0.9999997786149655,7.372655951419807e-05,1.1594659304274674e-20,-1.87916921582946e-26,0.9987861072070947,2.1777451932720215e-06,1.7806267962105833e-12,6.471967169092311e-19,8.861406496109113e-23,0.0012125549876586537,1.0575464260482923e-08,3.4588192001460445e-14,5.027744406001238e-20,2.636463742501532e-26,0.00011104547542641616,0.8974232741470014,0.00047321425313337734,1.3609249683129824e-09,0.6014529883081987,0.39807379607774224,0.26511237623831707,0.26532040563742687,0.9696012317224857,0.06893518319360958
0.43,-95.27112218325016,10.0,0.0328302,0.9984987038141668,0.9987337750344688,157.8,0.26701736944415094,0.0008461573312099183,3.971248100877928e-05,0.9999997786333418,7.359945939552651e-05,2.8774275671699667e-19,-8.373966984759507e-25,0.9987921764185126,2.1776016284808438e-06,1.7803812182833977e-12,6.499102188601105e-19,2.1974865013311798e-21,0.001206485973497789,1.0521772598142516e-08,3.441010353235914e-14,5.001493240214723e-20,-2.1332151618873723e-26,0.00011068113190439049,0.8990650363101519,0.0004699989809752736,1.3383985030057483e-09,0.6041583682416726,0.39537163143895293,0.26522873908892214,0.26543417280620246,0.9694106160652237,0.06881988678538321
0.44,-95.27152077521967,10.0,0.0328302,0.9984988380409529,0.9987338720417903,157.8,0.26302903357000873,0.0007560990064095543,3.971092700228111e-05,0.9999997786513574,7.347467496548126e-05,-4.5972335974936224e-20,-1.2272761578337376e-24,0.9987980249611349,2.17746081219714e-06,1.780140538480314e-12,6.463910810568381e-19,-3.2062959103473046e-22,0.0012006376234392961,1.0470025966136672e-08,3.423844970735067e-14,4.976249230192025e-20,-4.998676924040341e-26,0.00011032025568099931,0.900680521677992,0.00046680564956674467,1.3163357761651775e-09,0.606845386648849,0.3926878063852472,0.2653424910639471,0.2655453709920163,0.9692221451015499,0.06870673305715012
0.45,-95.27191131986449,10.0,0.0328302,0.998498972456431,0.9987339670559388,157.8,0.2591002511191349,0.0006776529421619505,3.970940584034763e-05,0.9999997786690079,7.335213387262308e-05,1.249054891609279e-18,-5.529697870067669e-24,0.9988036704816945,2.177322665836879e-06,1.7799046233135443e-12,6.595419391532474e-19,9.488327230657986e-21,0.0011949922909749448,1.0420077977138465e-08,3.407275449171315e-14,4.95178858890893e-20,-3.121114123304484e-25,0.0001099627480843242,0.902270150817363,0.0004636340077901726,1.2946726625542493e-09,0.6095141681619641,0.3900221965355714,0.26545368678553993,0.26565405370815587,0.9690357906679042,0.06859565427104933
0.46,-95.2722941184532,10.0,0.0328302,0.9984990970553327,0.9987340601521736,157.8,0.2552301334829329,0.0006093180447277343,3.970791071308935e-05,0.9999997786862875,7.323176659991929e-05,-2.202033604032237e-18,4.535097122060478e-24,0.9988091290352423,2.177187095593732e-06,1.779673212986821e-12,6.241290160335699e-19,-1.6586558528825206e-20,0.0011895339213126527,1.0371763295976439e-08,3.391245825837985e-14,4.9283700914099325e-20,2.9286424666433357e-25,0.0001096086320884422,0.9038343375738,0.0004604841077849699,1.2735903478280326e-09,0.6121648363132508,0.38737467830537226,0.26556237929765925,0.26576027287778525,0.9688515250024564,0.06848658538427628
0.47000000000000003,-95.27266945991315,10.0,0.0328302,0.9984992222687856,0.9987341514024559,157.8,0.251417805291292,0.0005497882660217576,3.970644762747909e-05,0.999999778703209,7.311350653896556e-05,-3.642917283529263e-18,9.376160232994996e-24,0.9988144151980642,2.177054037821998e-06,1.7794462539013276e-12,6.090956595450998e-19,-2.760206254777248e-20,0.0011842479383277994,1.032498426019564e-08,3.37572585637741e-14,4.905479256852673e-20,5.805766912180732e-25,0.00010925774445728183,0.905373489164344,0.0004573556307099119,1.2528887269762962e-09,0.6147975141135161,0.38474512900288366,0.26566862004117303,0.26586407891259417,0.9686693207389596,0.06837946394394201
0.48,-95.27303761979671,10.0,0.0328302,0.9984993568726999,0.9987342408755535,157.8,0.24766240422338,0.0004979298191773923,3.9705019717972054e-05,0.999999778719801,7.299728977157634e-05,2.5354314245335464e-18,-8.389528343607968e-24,0.9988195421999946,2.176923423019475e-06,1.7792236777400035e-12,6.721133695343575e-19,1.905117306055063e-20,0.001179121112354033,1.027964279309097e-08,3.3606842044497696e-14,4.882861247347111e-20,-4.836643525993186e-25,0.00010890995434705707,0.9068880062801316,0.00045424822423266995,1.2323633343439245e-09,0.6174123237712509,0.3821334267721517,0.26577245894305307,0.2659655207569019,0.9684891509000555,0.06827422998978509
0.49,-95.27339885978766,10.0,0.0328302,0.9984994824393493,0.9987343286369954,157.8,0.24396308080170462,0.0004527560734081513,3.970361292353838e-05,0.9999997787360826,7.288305477002405e-05,3.8323663725959754e-18,-8.239177353079435e-24,0.9988245220712706,2.1767951477422447e-06,1.7790051506340787e-12,6.851308328291505e-19,2.882351018457849e-20,0.0011741414134193609,1.0235577118065174e-08,3.346064083812598e-14,4.8612008074814927e-20,-4.70585405265605e-25,0.000108565387690408,0.9083782831980161,0.0004511620599787414,1.2123860697497374e-09,0.6200093862237356,0.37953945050389815,0.265873944537578,0.2660646459260465,0.9683109888902778,0.06817082595124932
0.5,-95.27375343083793,10.0,0.0328302,0.9984995935123113,0.9987344147493649,157.8,0.24031899819322985,0.00041340582474847323,3.970222451761869e-05,0.9999997787520604,7.277074247619509e-05,-2.4543942739104857e-18,1.1912265272589723e-23,0.9988293657577803,2.176669133712318e-06,1.7787904872722337e-12,6.206359490406732e-19,-1.8713615144702415e-20,0.001169297895817582,1.0192683630107504e-08,3.3318306561394005e-14,4.8406339002113106e-20,7.34414808427924e-25,0.00010822402008759886,0.9098447078881721,0.0004480971265168917,1.1930084792099692e-09,0.6225888217445973,0.37696307993587586,0.2659731239506541,0.26616150058697835,0.9681348084892697,0.06806919653040175
0.51,-95.27410157448706,10.0,0.0328302,0.998499712185604,0.9987344992725613,157.8,0.23672933202515395,0.0003791275950367923,3.970087073518927e-05,0.9999997787677408,7.266029631003353e-05,-6.798694663916887e-19,-2.6719006018638612e-24,0.9988340832148297,2.1765453461433787e-06,1.778579786420084e-12,6.390899994028986e-19,-5.1473988602114425e-21,0.0011645806042912194,1.0150948557939811e-08,3.317983838648604e-14,4.820190189093648e-20,-1.437907765816593e-25,0.00010788556281397433,0.9112876621134869,0.00044505292153230775,1.1737229833913958e-09,0.6251507502122485,0.37440419569249456,0.2660700429169777,0.2662561296177957,0.9679605838456256,0.06796928859806958
0.52,-95.27444351971309,10.0,0.0328302,0.9984998350975721,0.9987345822638585,157.8,0.23319327020652142,0.000349267227587172,3.9699542936367516e-05,0.9999997787831343,7.255166180004023e-05,4.016583252126081e-18,-1.681806058717447e-23,0.9988386835037911,2.1764237032256497e-06,1.778372854112337e-12,6.871905509038909e-19,3.047810975443043e-20,0.0011599804776631758,1.0110258345906639e-08,3.3044847198506814e-14,4.8000149286591155e-20,-9.782748990987286e-25,0.00010755005993981898,0.912707521525608,0.00044202931171395595,1.1547572981153166e-09,0.6276952903820714,0.37186267915145593,0.2661647459117634,0.2663485766274001,0.9677882894715115,0.06787105112034147
0.53,-95.27477948445475,10.0,0.0328302,0.9984999434819775,0.9987346637779422,157.8,0.22971001274679675,0.0003232553265605181,3.9698225977393e-05,0.999999778798254,7.244478652226321e-05,-1.5922673558826687e-18,1.2548116010939794e-23,0.998843174875323,2.176304107028424e-06,1.7781693653065662e-12,6.293509950204247e-19,-1.1953781042124896e-20,0.0011554892655071501,1.0070479072439641e-08,3.291285216751856e-14,4.780902507591301e-20,7.961871901979208e-25,0.00010721765389395777,0.9141046557625792,0.00043902644402221897,1.1365122772918947e-09,0.6302225599670265,0.3693384124524376,0.26625727619462086,0.2664388840004394,0.9676179002369139,0.06777443506512237
0.54,-95.27510967989576,10.0,0.0328302,0.9985000546772369,0.9987347438669848,157.8,0.2262787715751066,0.0003005961192017833,3.969694439264752e-05,0.9999997788131099,7.233962024019726e-05,-4.1339475724911905e-19,-4.155444608492539e-24,0.9988475648353226,2.176186542638156e-06,1.7779694374742871e-12,6.412853058327597e-19,-3.3059153412418654e-21,0.0011510994618972562,1.0031654102037098e-08,3.278405400039638e-14,4.7617525104971736e-20,-2.486376207812896e-25,0.00010688797931732435,0.9154794285459366,0.0004360440275096158,1.1183552110571199e-09,0.6327326762557064,0.36683127859842735,0.266347675787804,0.26652709296130184,0.9674493913638217,0.06767939330295258
0.55,-95.27543430645002,10.0,0.0328302,0.9985001666518148,0.9987348225809769,157.8,0.22289877036205263,0.00028085750786678874,3.969567805090111e-05,0.9999997788277097,7.223611461867697e-05,5.401617045591043e-19,-2.1870719096574874e-25,0.9988518602246637,2.176070910504717e-06,1.7777728754364731e-12,6.510691801477243e-19,4.158262151226329e-21,0.0011468042262030584,9.993639705355481e-09,3.265794027852889e-14,4.7431906850683583e-20,2.3843100064164793e-26,0.00010656121602087197,0.9168321977762747,0.0004330818351773935,1.100568504820945e-09,0.6352257556888957,0.36434116137535677,0.26643598555984227,0.2666132436108089,0.9672827384209866,0.06758588053406418
0.56,-95.275753555423,10.0,0.0328302,0.9985002746104195,0.9987348999677411,157.8,0.21956924434604927,0.00026366292887493694,3.969443461650105e-05,0.9999997788420616,7.213422315740069e-05,-3.925868229766674e-20,5.573372480235399e-25,0.9988560672786946,2.1759571660132525e-06,1.7775795319822482e-12,6.450104137513896e-19,-2.879429670297602e-22,0.0011425973231396114,9.956417045740516e-09,3.2534461265811756e-14,4.724998942019655e-20,5.738157943802876e-26,0.00010623722555516425,0.9181633156262282,0.00043013980865702953,1.0831702320657883e-09,0.637701913777873,0.3618679453302981,0.26652224528125407,0.26669737496066404,0.9671179173187824,0.06749385321279824
0.5700000000000001,-95.27606761040282,10.0,0.0328302,0.9985003806387579,0.9987349760729629,157.8,0.2162894401624539,0.00024868434543671037,3.969321120547852e-05,0.9999997788561743,7.203390113781974e-05,-9.442150206722514e-20,-8.795260067542183e-26,0.9988601916832123,2.175845246422351e-06,1.7773893383685007e-12,6.443213460500383e-19,-7.184087501861412e-22,0.001138473067031935,9.919926885782774e-09,3.2413419578333854e-14,4.7071524702459795e-20,2.1827165279277726e-26,0.00010591598718261844,0.9194731286318258,0.0004272178314601129,1.0660821725238013e-09,0.6401612653003022,0.3594115158021539,0.26660649364505923,0.2667795249752443,0.9669549043040786,0.06740326946737418
0.58,-95.27637664701696,10.0,0.0328302,0.9985004853421421,0.9987350509403282,157.8,0.21305861567503537,0.00023563611605814167,3.9692007370872974e-05,0.9999997788700568,7.193510556511109e-05,-1.4390517604741732e-21,-1.669205884849947e-25,0.9988642386232844,2.1757350957156977e-06,1.7772021855220997e-12,6.45154336587314e-19,-2.3563348645412504e-23,0.0011344262729131643,9.884124438210746e-09,3.229466709532906e-14,4.689649064380517e-20,1.4365321024412962e-26,0.00010559745823381968,0.9207619777824546,0.0004243157423557603,1.049309446896954e-09,0.64260392429551,0.3569717589128231,0.2666887683062842,0.2668597306101494,0.9667936759553521,0.06731408902790326
0.59,-95.27668083309023,10.0,0.0328302,0.9985005878977911,0.9987351246116519,157.8,0.20987603981116518,0.00022427009776730753,3.969082254826074e-05,0.9999997788837169,7.183779506273422e-05,2.344325534036828e-19,-1.7376049588722106e-24,0.9988682128274319,2.175626659370958e-06,1.777017975343827e-12,6.474464741545344e-19,1.7546227579333516e-21,0.0011304522123583762,9.848968464316761e-09,3.2178067684758077e-14,4.672452045988761e-20,-7.613016631596064e-26,0.00010528159500284694,0.9220301986085907,0.00042143342865806805,1.0328445371105654e-09,0.6450300039898988,0.3545485615485971,0.266769105923585,0.2669380278465546,0.9666342091780032,0.06722627316221388
0.6,-95.27698032965456,10.0,0.0328302,0.9985006900504043,0.9987351971269063,157.8,0.20674099239193083,0.00021436893001117917,3.968965585670152e-05,0.9999997788971624,7.174192984328374e-05,7.491681458229844e-20,-1.1472107874460304e-26,0.9988721186198095,2.175519884334248e-06,1.776836605070796e-12,6.45772300516232e-19,5.847968140591577e-22,0.001126546561304937,9.814419578979606e-09,3.2063490031359014e-14,4.655583217453542e-20,2.6408335469985506e-26,0.00010496835911897168,0.9232781212726087,0.00041857066563216793,1.0167041205707995e-09,0.647439616938901,0.35214181137876127,0.2668475421878787,0.2670144517305411,0.9664764811993034,0.0671397845975395
0.61,-95.27727529025852,10.0,0.0328302,0.9985007902465869,0.9987352685243935,157.8,0.20365276397820853,0.00020574453093796978,3.968850695302552e-05,0.9999997789104001,7.164747156249588e-05,9.97300840048628e-20,1.429633383123089e-25,0.9988759599447513,2.1754147200891426e-06,1.7766579931983284e-12,6.459437912358057e-19,7.850653988098723e-22,0.001122705375502986,9.780444230362867e-09,3.19508242169082e-14,4.638983568533909e-20,3.641437214316281e-26,0.00010465771034027296,0.9245060706500585,0.0004157274005671045,1.000855764231794e-09,0.6498328747903366,0.349751396808239,0.2669241118714915,0.2670890363977848,0.9663204695642912,0.067054587476669
0.62,-95.27756586219073,10.0,0.0328302,0.9985008885391939,0.998735338840759,157.8,0.2006106557012832,0.00019823130733477123,3.9687375193481e-05,0.9999997789234364,7.155438332551768e-05,-2.3648166862676125e-20,2.0522122218673808e-26,0.9988797404180246,2.1753111175207086e-06,1.7764820475062089e-12,6.445372588942356e-19,-1.870027771465138e-22,0.0011189250392665533,9.747010156022965e-09,3.183996304434446e-14,4.6226477225232904e-20,2.5458664511500654e-26,0.00010434961197735742,0.9257143664202068,0.00041290348397275044,9.853064008731008e-10,0.652209888518411,0.3473772070123083,0.26699884884749414,0.2671618151152525,0.9661661521306988,0.06697064727644925
0.63,-95.27785218642715,10.0,0.0328302,0.9985009854739126,0.998735408111068,157.8,0.197613979115734,0.00019168626368166496,3.968626000018055e-05,0.9999997789362778,7.146262959645765e-05,-2.6610982675578175e-20,3.5792312405325544e-27,0.9988834633393798,2.1752090293138426e-06,1.7763086888236772e-12,6.444142859180485e-19,-2.0728210110929257e-22,0.001115202252922006,9.71408807726793e-09,3.173080956667181e-14,4.606566812649905e-20,2.4775325572501385e-26,0.0001040440301983763,0.9269033231433711,0.0004100987934696557,9.700390914910675e-10,0.6545707683231133,0.34501913191337635,0.2670717861244468,0.26723282030234863,0.9660135070650617,0.06688793076765394
0.64,-95.27813439796617,10.0,0.0328302,0.9985010809541585,0.9987354763688946,157.8,0.19466205603955405,0.00018598436430424732,3.9685160856026304e-05,0.9999997789489307,7.137217614940486e-05,3.046635443961634e-21,-3.8709825898004306e-26,0.9988871317318226,2.1751084098924865e-06,1.7761378354888116e-12,6.446352229847584e-19,2.675354691036868e-23,0.0011115339935354976,9.68165132670493e-09,3.16232754052502e-14,4.590725904650906e-20,2.3361213173745267e-26,0.00010374092930615656,0.9280732503458906,0.0004073131956094984,9.550508628592969e-10,0.6569156236679113,0.34267706218142674,0.26714295587626286,0.2673020835653997,0.9658625128381142,0.06680640595011178
0.65,-95.27841262619387,10.0,0.0328302,0.9985011752604218,0.9987355436463766,157.8,0.19175421840034831,0.00018101655491421377,3.968407725715392e-05,0.9999997789614011,7.12829900098311e-05,2.6514697871090326e-21,1.8454878394650021e-28,0.9988907483657476,2.1750092152951906e-06,1.7759694093745268e-12,6.445321796452937e-19,1.9091309567480084e-23,0.0011079174907812558,9.649675414451923e-09,3.151727934923236e-14,4.575113314136116e-20,2.4680053956001818e-26,0.00010344027376648902,0.929224452601428,0.0004045465414133155,9.403382320552116e-10,0.6592445632885015,0.3403508892297454,0.2672123894715838,0.2673696357250868,0.9657131482205391,0.06672604199995014
0.66,-95.2786869949215,10.0,0.0328302,0.9985012682287094,0.9987356099743027,157.8,0.18888980809425862,0.00017668881687069634,3.9683008719261376e-05,0.999999778973695,7.119503939873395e-05,8.603672498981095e-21,1.8656160972464623e-26,0.9988943157734888,2.174911403195996e-06,1.7758033370951909e-12,6.445009661015483e-19,6.384194403989703e-23,0.001104350212389962,9.61813793588281e-09,3.141274710085522e-14,4.5597178290280035e-20,2.5490507356331002e-26,0.00010314203152527953,0.9303572296049907,0.00040179871217721225,9.258936360685463e-10,0.6615576951587234,0.33804050520320417,0.2672801174995416,0.2674355068392197,0.9655653922791253,0.0666468092290302
0.67,-95.2789576228785,10.0,0.0328302,0.9985013598614604,0.9987356753821673,157.8,0.1860681768227777,0.00017291818766694596,3.968195477917113e-05,0.9999997789858179,7.110829367667906e-05,-1.777536582486159e-21,3.7029834160447687e-28,0.9988978362865272,2.1748149327984656e-06,1.7756395471780522e-12,6.443080151405109e-19,-1.2300486319868112e-23,0.0011008298269418564,9.587018257673859e-09,3.130961018685133e-14,4.544529233592445e-20,2.496990741684863e-26,0.00010284617016772477,0.9314718762597037,0.0003990695746344169,9.117121688477042e-10,0.6638551265338527,0.3357458029797991,0.2673461698013658,0.2674997262360237,0.965419224372119,0.06656867902005284
0.68,-95.27922462373542,10.0,0.0328302,0.9985014502727709,0.9987357398982278,157.8,0.1832886859636553,0.00016963338064868996,3.968091499242722e-05,0.9999997789977751,7.102272330483223e-05,-5.820077311520375e-21,-1.4557053972415022e-27,0.9989013120372011,2.1747197648284747e-06,1.775477971708707e-12,6.441778012593677e-19,-4.284160035955272e-23,0.0010973542021568102,9.556297492451203e-09,3.120780588836958e-14,4.529538434653679e-20,2.4862114451862982e-26,0.00010255265918617273,0.9325686827439064,0.00039635900631078956,8.977871197384066e-10,0.6661369639338209,0.3334666761620796,0.2674105754885941,0.26756232253046663,0.965274624145747,0.06649162379897335
