t,S,R_1,R_2,R_12,P_1,P_2,I_1,I_2,I_12,I_21
1.54,0.05744004885452646,0.17831323082898912,0.02610013930832373,0.5134926665487544,49.796711468509024,26.42134323778458,46.79826835364284,12.60737344714428,3.3980037231790408,3.1625974677862314
1.55,0.057212997908147024,0.17796830488977636,0.02570914208436955,0.5199591846912861,50.046594380786296,26.448654555714423,46.76606975118341,12.484523459663283,3.4076638743846943,3.17141200095617
1.56,0.05698981391573479,0.17763366356109878,0.025325737519100965,0.5264427378215087,50.29499739176712,26.474706341477454,46.73394284564148,12.362973389493359,3.417176198932375,3.1800854527296507
1.57,0.05677041003572462,0.17730908294951217,0.024949737109254373,0.5329430354587361,50.54192719795022,26.499516307568435,46.70188751010312,12.242709196868296,3.4265426057930206,3.188619485245455
1.58,0.05655470213605617,0.17699434589109894,0.024580958180002985,0.5394597905428884,50.78739047860556,26.52310196846523,46.6699036163589,12.123716986240956,3.4357649773447054,3.1970157395647507
1.59,0.056342608800906545,0.17668924231242422,0.02421922398990998,0.5459927197569403,51.03139389374379,26.54548062126778,46.63799103494403,12.005983020482327,3.444845167148028,3.2052758340794276
1.6,0.05613405058036723,0.17639356872639597,0.02386436306179644,0.5525415433830618,51.273944084354476,26.566669353246027,46.60614963560907,11.889493715623543,3.4537850012947517,3.213401365766736
1.61,0.05592895003062765,0.17610712794577324,0.023516209135298158,0.5591059852422413,51.515047672309215,26.586685044755917,46.57437928728659,11.774235638718867,3.462586279057703,3.221393910463373
1.62,0.05572723159874673,0.1758297276229884,0.023174600169028697,0.5656857718935115,51.754711264458294,26.60554441574884,46.54267985805024,11.660195473797668,3.471250779001945,3.2292550274434064
1.6300000000000001,0.055528823075827696,0.17556118258751774,0.022839380672080824,0.5722806339797878,51.99294144492887,26.623263946500252,46.51105121434274,11.547360079515233,3.4797802488585288,3.2369862509876066
1.6400000000000001,0.055333654582094556,0.1753013129401519,0.02251039956885398,0.5788903053575379,52.229744779346525,26.639859927762455,46.47949322152166,11.435716452747059,3.4881764124829893,3.244589096381949
1.6500000000000001,0.05514165778585083,0.17504994329046167,0.0221875094678667,0.5855145226596291,52.465127817184595,26.65534848632823,46.44800574431431,11.325251710113793,3.4964409731508757,3.2520650626158982
1.6600000000000001,0.054952765865283776,0.1748069042411896,0.021870567707489384,0.5921530262980826,52.69909708555481,26.669745525304776,46.41658864698551,11.215953131826016,3.504575606275286,3.2594156267438734
1.67,0.054766913302585485,0.1745720315334461,0.021559435871003712,0.5988055600690692,52.931659090936584,26.68306674674566,46.38524179342295,11.10780814518323,3.5125819625642336,3.266642246111811
1.68,0.05458403584409243,0.17434516390927524,0.021253978258001932,0.6054718697277404,53.162820327732796,26.69532773619146,46.35396504695455,11.000804262567168,3.520461678403491,3.2737463663875017
1.69,0.05440407267405899,0.17412614692684428,0.020954065628960614,0.6121517054807321,53.392587262662005,26.706543814165308,46.3227582692576,10.89492918971663,3.5282163576451246,3.280729406393072
1.7,0.05422696493785423,0.17391482937159292,0.02065957144477763,0.6188448198535551,53.620966347395445,26.716730162350736,46.29162132103457,10.790170733656916,3.5358475875277384,3.2875927715723843
1.71,0.05405265600652232,0.17371106428009056,0.020370372779349052,0.6255509683599539,53.84796401437535,26.72590178372282,46.260554061933426,10.686516831874513,3.543356933784928,3.294337850011798
1.72,0.05388109015468045,0.1735147096972064,0.020086350314951186,0.6322699102137086,54.073586671445696,26.734073459059697,46.229556351531684,10.583955584747683,3.5507459357858777,3.3009660091009043
1.73,0.05371221191007895,0.17332562605354548,0.01980738677339369,0.6390014063962539,54.297840714510095,26.741259862834355,46.198628049495,10.48247517066215,3.5580161203181904,3.3074786060129107
1.74,0.05354596620806505,0.17314367912018747,0.01953336956834699,0.6457452218671679,54.52073251243133,26.74747543011829,46.167769015796914,10.382063943745933,3.5651689858875755,3.313876974814075
1.75,0.05338229986269042,0.17296873784990113,0.019264188984887333,0.6525011241485075,54.74226841604407,26.752734441148636,46.1369791095324,10.282710371299908,3.5722060130562063,3.3201624347878784
1.76,0.053221161453128475,0.1728006741262309,0.01899973786446202,0.6592688830882997,54.96245475981243,26.75705103562341,46.106258188954875,10.184403023335456,3.57912866605472,3.326336291849666
1.77,0.05306250341087541,0.17263936426827256,0.018739912758683273,0.6660482720997528,55.18129785265624,26.76043913739614,46.07560611025271,10.087130627281716,3.585938384145293,3.3323998315982157
1.78,0.052906279166842846,0.17248468733883127,0.01848461256624691,0.6728390668863732,55.398803986617466,26.762912531254027,46.04502272927724,9.990882012527697,3.5926365906638043,3.3383543265836204
1.79,0.05275244311259782,0.17233652545243192,0.018233738836865097,0.6796410456938612,55.61497943501417,26.76448484763953,46.01450790160765,9.895646121670456,3.5992246912619485,3.344201034827526
1.8,0.052600948554197675,0.17219476445837997,0.017987196624172214,0.6864539899599321,55.82983044709928,26.765169522752906,45.984061484030214,9.801412040584168,3.605704069494156,3.3499411958965135
1.81,0.052451748978645275,0.1720592929165155,0.017744892864320856,0.6932776836203082,56.04336325291505,26.764979840392265,45.95368333359235,9.708168967244687,3.612076091836299,3.3555760357437086
1.82,0.0523047993884065,0.17193000196230854,0.017506736422919698,0.7001119129812121,56.25558406407167,26.763928939595388,45.92337330667925,9.615906205696968,3.6183421085598075,3.3611067672483497
1.83,0.05216005861767615,0.1718067858843523,0.017272639004631454,0.7069564671896739,56.466499069849476,26.762029785801495,45.8931312575126,9.524613186569113,3.6245034504599998,3.366534587083045
1.84,0.05201748767240937,0.1716895416992425,0.01704251509324919,0.7138111379426461,56.67611443908458,26.759295188354713,45.862957039225385,9.434279454774211,3.630561430961819,3.371860677118036
1.85,0.05187704722968174,0.1715781689022512,0.01681628131227226,0.7206757193237013,56.88443632118922,26.75573781025869,45.83285050553871,9.344894663159385,3.636517347305336,3.377086205810717
1.86,0.05173869703210017,0.17147256950225706,0.016593856294449857,0.7275500078839908,57.09147084525541,26.751370163033272,45.80281151118938,9.256448576514522,3.6423724800475634,3.3822123279383844
1.87,0.05160239659040138,0.17137264811695738,0.016375160650512786,0.7344338027934848,57.29722411845787,26.7462045971853,45.772839911483835,9.168931078403967,3.6481280921040935,3.387240183892663
1.8800000000000001,0.05146810833056806,0.1712783117213887,0.01616011711026804,0.7413269056272807,57.50170222753938,26.74025331518145,45.74293556012012,9.082332160635808,3.6537854302383135,3.392170900534684
1.8900000000000001,0.05133579710522685,0.17118946950786815,0.01594865040923305,0.7482291202654634,57.70491123940826,26.733528377457016,45.713098309501106,8.996641919023473,3.659345725779473,3.3970055917692656
1.9000000000000001,0.05120542920500149,0.17110603295402696,0.01574068724384241,0.7551402530216937,57.9068571997553,26.72604169431582,45.683328011430845,8.911850559710494,3.664810193819544,3.4017453579628243
1.9100000000000001,0.05107696998039303,0.17102791575037374,0.015536155937434626,0.7620601126509469,58.10754613263899,26.71780502522331,45.65362451874564,8.827948400487754,3.6701800332419134,3.406391286220125
1.92,0.050950384455607046,0.1709550334648679,0.015334986668853072,0.7689885099279642,58.30698404389234,26.70883000472688,45.62398768482929,8.744925851509894,3.675456429482046,3.410944452150377
1.93,0.05082563754279337,0.1708873037686472,0.015137111587286036,0.7759252579169093,58.505176918721816,26.699128125782902,45.59441736350976,8.662773427536454,3.6806405527560657,3.415405918466332
1.94,0.05070269630426412,0.1708246467592679,0.014942465086950601,0.7828701724955989,58.70213071632425,26.688710706963295,45.5649134076025,8.58148177151626,3.6857335547462653,3.419776732172303
1.95,0.05058152916922542,0.1707669836702802,0.014750982408013966,0.7898230708875941,58.8978513832834,26.677588983327915,45.535475669203066,8.501041587708297,3.69073657829548,3.424057932977586
1.96,0.05046210792669384,0.1707142382610482,0.0145626005704722,0.7967837733339469,59.09234483777152,26.665774002605776,45.50610399858943,8.42144371782618,3.6956507464487687,3.4282505443441664
1.97,0.05034440515355022,0.1706663356009623,0.014377257898068119,0.8037521016176271,59.28561698303451,26.653276716658628,45.47679824574373,8.342679074287007,3.700477172122804,3.4323555810205826
1.98,0.05022839272920745,0.17062320289714578,0.014194894503327369,0.8107278801418754,59.477673696995616,26.640107914407746,45.44755826156286,8.264738690290358,3.70521695110631,3.4363740433742778
1.99,0.05011403720656593,0.17058476878698986,0.014015451429501747,0.817710935261783,59.66852083819475,26.62627826312044,45.41838390095967,8.187613690764453,3.7098711665928166,3.4403069214349933
2.0,0.050001306294635686,0.17055096362612718,0.013838871383978013,0.8247010954548741,59.858164244019584,26.611798297841887,45.38927501841784,8.111295298195284,3.7144408879268744,3.4441551933411545
2.0100000000000002,0.04989017340805378,0.1705217193741455,0.01366509874529089,0.8316981912459241,60.046609731220514,26.59667842598867,45.36023146482229,8.035774827863154,3.7189271711566096,3.447919825684857
2.02,0.04978061795933435,0.17049696936859035,0.013494079384167742,0.8387020549294993,60.233863098555304,26.580928944589985,45.33125308719815,7.961043675013777,3.7233310608475056,3.4516017750227093
2.0300000000000002,0.04967261283775009,0.17047664877348245,0.013325760135914586,0.8457125213169087,60.41993011868338,26.56455999337577,45.30233973752724,7.887093353540196,3.7276535853525004,3.455201984769098
2.04,0.04956612869921171,0.17046069399504118,0.013160088839253395,0.8527294269581773,60.60481654592947,26.547581603338248,45.27349126965406,7.813915458690709,3.731895761852928,3.4587213889115622
2.05,0.04946114217239211,0.17044904290112645,0.012997014935282911,0.859752610394123,60.788528113557014,26.530003680998615,45.24470753362367,7.741501676248888,3.7360585947112903,3.462160910190674
2.06,0.049357628185910246,0.17044163473211574,0.012836488943652628,0.8667819121169972,60.971070533839764,26.51183601069554,45.21598838101012,7.669843783232105,3.740143075778095,3.4655214607977136
2.07,0.049255562936011625,0.17043841007976235,0.012678462548317124,0.8738171745661791,61.15244949787666,26.493088254794106,45.187333662854016,7.598933646866297,3.74415018444386,3.4688039423013697
2.08,0.04915492283430278,0.1704393107908038,0.012522888496237932,0.8808582420212931,61.332670676505735,26.473769960301908,45.15874323037881,7.528763220030428,3.748080888347015,3.4720092462584846
2.09,0.04905568484542695,0.1704442800182833,0.012369720691507333,0.887904960698908,61.51173971899852,26.45389055274061,45.13021693477427,7.459324545746796,3.751936142774219,3.4751382536407807
2.1,0.048957826465309426,0.17045326209220768,0.01221891402282321,0.8949571786015267,61.689662254479664,26.433459345537035,45.101754627187574,7.390609750246544,3.7557168916532526,3.4781918357323423
2.11,0.04886132542614533,0.17046620265952397,0.012070424219723522,0.9020147458237038,61.86644388790964,26.41248552063002,45.07335615899411,7.3226110575680865,3.7594240656711437,3.4811708527596252
2.12,0.04876615972004232,0.17048304824680108,0.011924207676783634,0.9090775138227178,62.042090208700195,26.390978174371085,45.04502138164074,7.255320755353001,3.7630585868672886,3.484076157636519
2.13,0.04867230777664883,0.1705037466310872,0.011780221806879838,0.9161453359690878,62.21660678456802,26.36894628299194,45.01675014662186,7.188731220466101,3.766621365123699,3.486908592930883
2.14,0.04857975105867187,0.17052824702011174,0.011638428036980324,0.9232180676556472,62.38999915955199,26.346398695884044,44.98854230367698,7.122834923370369,3.770113297397763,3.4896689873274624
2.15,0.04848847205428562,0.17055649957291705,0.011498789083660333,0.9302955659264032,62.56227285666493,26.323344158246645,44.960397702151475,7.0576244121090115,3.7735352703109637,3.4923581600926625
2.16,0.048398443230693845,0.17058845499281938,0.01136125838144262,0.9373776894906097,62.733433379158285,26.29979130945927,44.932316198777684,6.993092316471767,3.7768881603612794,3.4949769315692176
2.17,0.04830964929767125,0.17062406543243153,0.011225800807226254,0.9444642987937487,62.90348620943491,26.275748680724718,44.90429764199538,6.929231343358459,3.7801728328135815,3.4975261022115465
2.18,0.04822207194626699,0.1706632839203613,0.011092378441954069,0.9515552559689264,63.07243680888751,26.25122469649249,44.87634188270624,6.866034280255971,3.783390142419719,3.500006466958734
2.19,0.048135689754391406,0.17070606445070066,0.010960953929696914,0.9586504248090733,63.240290618119566,26.22622767653795,44.84844877434187,6.8034939937544205,3.786540933517811,3.502418812026829
2.2,0.048050486581921924,0.1707523619481176,0.010831491880620476,0.9657496707409271,63.40705305716658,26.200765837729808,44.82061816693015,6.741603425781965,3.789626040236991,3.5047639136380155
2.21,0.04796644378151794,0.17080213225075985,0.010703956998573603,0.9728528608378765,63.57272952497419,26.174847292966387,44.79284991260609,6.6803555967397585,3.7926462864205344,3.5070425398087797
2.22,0.04788354400495238,0.1708553320756661,0.010578314878223957,0.9799598637729977,63.7373253998273,26.14848005419798,44.76514386291328,6.619743602159559,3.7956024859400546,3.50925544978335
2.23,0.047801769970843164,0.17091191908581801,0.010454531864709253,0.987070549975357,63.90084603702586,26.12167202249492,44.737499869713375,6.5597606205442665,3.7984954417395858,3.5114033933937736
2.24,0.04772110464673447,0.17097185165340587,0.010332574836647327,0.9941847912139277,64.06329677415744,26.094431014295314,44.70991778497538,6.5003998936969,3.80132594843912,3.513487113324213
2.25,0.0476415314379969,0.1710350889855936,0.010212411459191335,1.001302460837843,64.2246829276811,26.066764746208285,44.68239746068804,6.4416547380946225,3.804094790846256,3.5155073436655804
2.2600000000000002,0.04756303414000269,0.17110159102207245,0.01009401008778007,1.0084234335902404,64.38500979536647,26.038680846769605,44.654938748856694,6.383518536102081,3.8068027451168054,3.51746481093014
2.27,0.04748559720691239,0.1711713187184311,0.00997734017458162,1.0155475861951493,64.54428264795183,26.010186819318616,44.62754150144417,6.325984763796191,3.8094505751427503,3.519360230732536
2.2800000000000002,0.047409205239597255,0.17124423350273144,0.009862371506561912,1.0226747963275864,64.70250674299547,25.981290107048846,44.6002055705163,6.26904694235808,3.812039038943578,3.521194313640864
