t,V,K_i,Na_i,Ca_i,m,h,x,s,r,d,f,F_CaMK,Cmdn_Ca,Ca_SR,F_SRCa_RyR,F_1,F_2,Trpn_Ca,N_0,P_0,P_1,P_2,P_3
0.62,-94.01307854202116,138.21749479766305,5.803424106676826,9.858554589167839e-06,0.0013812509496796074,0.9956859470362617,0.02780769631486708,0.9845500262635491,1.5190249169955876e-08,1.7916731288729048e-08,0.9999999593547161,0.8967469353428835,3.943032206961064e-06,0.2441069346194083,0.2460986122864166,0.5427470361146685,9.04460131493355e-06,0.000275047891139329,0.9998606437718409,1.660560809290397e-05,2.2452126022476313e-05,3.9587813687845664e-05,2.5852120063141655e-05
0.63,-94.01314538349844,138.21796321960755,5.803116344703813,9.853709282168797e-06,0.0013812382640013584,0.99568600782005,0.026453189435160278,0.9857751951997075,1.519005380005603e-08,1.7916433339821537e-08,0.9999999593553908,0.8865867473570067,3.941094346314649e-06,0.24371401202783555,0.24570076796851084,0.5432751039509138,9.05422184380329e-06,0.00027490964671208,0.999879996615517,1.4299548700941023e-05,1.9334126953787945e-05,3.409012237929278e-05,2.2261949445146207e-05
0.64,-94.01322029438855,138.21843175412891,5.802808041974719,9.848870231267905e-06,0.0013812240462685117,0.9956860766053348,0.025170437753299718,0.9869025256590325,1.5189833502424775e-08,1.7916099186355482e-08,0.9999999593561558,0.8765522901068202,3.9391589886736675e-06,0.24332213398663535,0.2453039136695028,0.5437154096323614,9.062322998600604e-06,0.00027477207092604244,0.9998966621563354,1.2313704811764323e-05,1.664908800654727e-05,2.935583127570618e-05,1.9170303906494884e-05
0.65,-94.01330283662004,138.21890040032534,5.802499200358856,9.844037429519483e-06,0.0013812083797041963,0.9956861529585481,0.023955639864502543,0.9879398305909242,1.5189589628728006e-08,1.791573079536144e-08,0.9999999593570064,0.866642002368134,3.9372261295664935e-06,0.2429312985304944,0.2449080590868389,0.5440741289336738,9.069011465170607e-06,0.00027463509425364245,0.9999110135079435,1.0603616667567569e-05,1.4336895594779215e-05,2.5278947419359932e-05,1.6507966610052508e-05
0.66,-94.01339259401247,138.21936915731777,5.802189821690245,9.839210895378437e-06,0.0013811913433751368,0.9956862364674491,0.022805197689262986,0.988894289360219,1.518932346425387e-08,1.7915330036464462e-08,0.9999999593579377,0.8568543423508447,3.935295774283025e-06,0.242541503669335,0.24451321170300505,0.5443570390932405,9.074387034582389e-06,0.0002744986578392964,0.9999233703273189,9.131194349504337e-06,1.2346048726860647e-05,2.176866367669577e-05,1.4215637554104742e-05
0.67,-94.01348917079997,138.21983802424688,5.801879907774166,9.834390663331784e-06,0.001381173012474066,0.9956863267403385,0.02171570219339323,0.9897725160437257,1.518903623083045e-08,1.7914898686647738e-08,0.9999999593589448,0.8471877873704469,3.9333679349667274e-06,0.2421527473900893,0.2441193773790256,0.5445695555401965,9.078543586272075e-06,0.0002743627113377607,0.9999340094008433,7.863456347522099e-06,1.0631953438706528e-05,1.8746351463589433e-05,1.2241969724480403e-05
0.68,-94.01359219082873,138.2203070002711,5.801569460391986,9.829576783849716e-06,0.0013811534584681935,0.9956864234044601,0.020683922595020512,0.9905806082362025,1.518872909038346e-08,1.791443843586722e-08,0.9999999593600238,0.8376408336173536,3.931442630926628e-06,0.2417650276564145,0.24372656065566778,0.5447167581620064,9.081568919133493e-06,0.0002742272116294625,0.999943170987026,6.771773771780594e-06,9.155900899740172e-06,1.6143758930195067e-05,1.0542392450840017e-05
0.6900000000000001,-94.0137012968916,138.2207760845658,5.801258481302879,9.824769319832578e-06,0.0013811327492273835,0.9956865261057027,0.019706800360878227,0.9913241712047116,1.5188403146315154e-08,1.791395088908026e-08,0.9999999593611708,0.8282119959956132,3.929519886519876e-06,0.24137834240921427,0.24333476482094726,0.5448034047296092,9.083545122323208e-06,0.0002740921223149193,0.999951061036896,5.8316057729756985e-06,7.884709677357713e-06,1.390238019755418e-05,9.078699497749911e-06
0.7000000000000001,-94.01381614978268,138.22124527632155,5.800946972247264,9.819968343638273e-06,0.00138111094920333,0.9956866345078922,0.01878143943068752,0.9920083603589397,1.5188059446431096e-08,1.7913437570021565e-08,0.9999999593623821,0.8188998078733049,3.927599729889061e-06,0.24099268956747513,0.24294399216618195,0.5448339538773013,9.084549242617348e-06,0.0002739574126647027,0.9999578564955998,5.0218677926706716e-06,6.789871554617241e-06,1.1971949253631885e-05,7.818065530024119e-06
0.71,-94.01393642753803,138.22171457474292,5.800634934949417,9.815173935655614e-06,0.001381088119572719,0.9956867482918995,0.017905098038405145,0.9926379152209857,1.518769898539881e-08,1.791289992518317e-08,0.9999999593636542,0.8097028208671059,3.925682192547771e-06,0.24060806702875365,0.24255424414365798,0.5448125836216113,9.084653507935432e-06,0.00027382305687304433,0.9999637090196749,4.3244886330332465e-06,5.846952648781179e-06,1.0309383998767085e-05,6.7323565400946115e-06
0.72,-94.01406182455366,138.2221839790472,5.800322371119824,9.81038618264769e-06,0.0013810643184046908,0.9956868671548339,0.017075180202229073,0.9932171937332644,1.518732270742528e-08,1.791233932760518e-08,0.9999999593649834,0.8006196045972309,3.923767308704668e-06,0.24022447267002428,0.24216552152745666,0.544743210171015,9.083925727372152e-06,0.0002736890333425909,0.9999687486376465,3.7239742673379536e-06,5.035003643961628e-06,8.877746361174282e-06,5.797450769722746e-06
0.73,-94.01419205070421,138.22265348846315,5.8000092824580465,9.805605175841374e-06,0.00138103960082797,0.9956869908091105,0.016289226854975823,0.9937502091303967,1.518693150891229e-08,1.7911757080837377e-08,0.9999999593663667,0.791648746447955,3.921855114540755e-06,0.2398419043483338,0.24177782460282704,0.5446295081060247,9.082429537641672e-06,0.00027355532383823995,0.9999730879370597,3.2069089198953003e-06,4.335885206384816e-06,7.645052861461712e-06,4.992461970090129e-06
0.74,-94.01432683069474,138.22312310223015,5.79969567065404,9.800831009651852e-06,0.0013810140191538348,0.9956871189818515,0.015544909582998716,0.994240652657403,1.5186526240518883e-08,1.79111544218126e-08,0.9999999593678007,0.7827888513714205,3.9199456475380155e-06,0.2394603599011835,0.24139115320373816,0.5444749232816639,9.080224667775785e-06,0.00027342191315133974,0.9999768236935367,2.7617609403648693e-06,3.734005508976515e-06,6.583811812990113e-06,4.299437178656995e-06
0.75,-94.01446590317875,138.223592819597,5.7993815373904285,9.796063780523232e-06,0.0013809876230436043,0.9956872514138443,0.014840022245285182,0.9946919261753004,1.5186107709820825e-08,1.7910532524849725e-08,0.9999999593692827,0.7740385416362351,3.9180389461860966e-06,0.23907983714718456,0.2410055068515234,0.5442826909971366,9.077367010932136e-06,0.0002732887884428327,0.9999800401266369,2.37849484010151e-06,3.2157956696615336e-06,5.6700984086926395e-06,3.702752720921988e-06
0.76,-94.01460902025175,138.22406263982148,5.799066884343067,9.791303585961927e-06,0.0013809604596044488,0.9956873878592752,0.014172475948835993,0.9951071582634013,1.5185676682928265e-08,1.7909892503854854e-08,0.9999999593708097,0.7653964566424509,3.916135049403098e-06,0.23870033388648734,0.24062088475064972,0.5440558455684302,9.073909120802674e-06,0.0002731559391202783,0.9999828095888099,2.0484892006783457e-06,2.7695987563182767e-06,4.883359013415642e-06,3.1889864068784806e-06
0.77,-94.01475594666489,138.22453256216954,5.7987517131827895,9.786550523589688e-06,0.0013809325735387957,0.9956875280847919,0.013540291702671469,0.9954892314018563,1.5185233886898415e-08,1.7909235415881045e-08,0.9999999593723792,0.7568612526916331,3.914233996197331e-06,0.23832184790125438,0.24023728586689624,0.543797235713617,9.069900235917896e-06,0.00027302335636731056,0.999985194838371,1.7642658219471368e-06,2.3853035705940326e-06,4.205765447337296e-06,2.746495857231518e-06
0.78,-94.01490645936136,138.2250025859148,5.7984360255754686,9.78180469189222e-06,0.0013809040072323225,0.9956876718691995,0.012941596422901581,0.9958407923488621,1.518478001108468e-08,1.790856226320137e-08,0.999999959373989,0.7484316027978385,3.912335825934353e-06,0.237944376956181,0.23985470891735852,0.5435095312464917,9.065386617129404e-06,0.00027289103314299056,0.9999872491730594,1.5194738183352596e-06,2.054323144728024e-06,3.6221770713313705e-06,2.365393743849285e-06
0.79,-94.01506034668988,138.22547271033775,5.79811982318395,9.777066188390777e-06,0.0013808748009031498,0.9956878190026173,0.012374615207972742,0.9961642816699975,1.5184315709616016e-08,1.790787399682581e-08,0.9999999593756366,0.7401061964621617,3.91044057755909e-06,0.23756791879895503,0.2394731524527939,0.5431952396117673,9.06041172832544e-06,0.000272758963660587,0.9999890189611724,1.3085880042363598e-06,1.7691869314619327e-06,3.119421731585256e-06,2.0370782233189158e-06
0.8,-94.01521740806464,138.22594293472554,5.797803107667687,9.772335110416544e-06,0.0013808449926667192,0.9956879692860969,0.011837668853300742,0.996461936672055,1.518384160243287e-08,1.7907171518057174e-08,0.9999999593773197,0.7318837394875608,3.908548290141755e-06,0.23719247116080266,0.23909261484885297,0.5428567087452416,9.05501625821949e-06,0.00027262714348405195,0.9999905432279156,1.126958185547287e-06,1.5236074506645192e-06,2.6864132717296496e-06,1.7543096761499564e-06
0.81,-94.01537745313192,138.22641325837108,5.7974858806846905,9.767611553712935e-06,0.0013808146186936939,0.9956881225308856,0.01132916558186466,0.9967358233241904,1.5183358277839296e-08,1.790645568219825e-08,0.9999999593790362,0.7237629537546617,3.906659002073253e-06,0.2368180317569186,0.2387130943689046,0.542496144876491,9.049238513092187e-06,0.0002724955690247933,0.9999918561591847,9.705108133338034e-07,1.3120768982670375e-06,2.3134402690917337e-06,1.5107462284988583e-06
0.8200000000000001,-94.01554030156166,138.226883680573,5.797168143891076,9.76289561229174e-06,0.001380783713249739,0.9956882785580844,0.010847599563317677,0.9969878350391586,1.5182866293222383e-08,1.790572729950509e-08,0.9999999593807839,0.71574257704052,3.90477275111034e-06,0.23644459828698067,0.2383345891703587,0.5421156133539847,9.043114260659241e-06,0.00027236423764101183,0.9999929866249129,8.358057870960182e-07,1.129943949396718e-06,1.9923014547551925e-06,1.3010321859594917e-06
0.8300000000000001,-94.01570578221177,138.22735420063472,5.796849898942641,9.758187378165647e-06,0.001380752308854126,0.995688437197929,0.010391543075627742,0.9972197218562492,1.5182366177548684e-08,1.79049871389306e-08,0.9999999593825611,0.7078213627988922,3.902889574260533e-06,0.2360721684356248,0.237957097345253,0.5417170549547085,9.036677154697867e-06,0.00027223314724162545,0.9999939601830797,7.197976538493658e-07,9.730908780809346e-07,1.7157364074748272e-06,1.120426258123962e-06
0.84,-94.01587373297369,138.22782481786464,5.796531147494249,9.753486941905737e-06,0.0013807204363093133,0.9956885982896367,0.009959645629063853,0.9974330867310568,1.5181858431838742e-08,1.790423592881563e-08,0.9999999593843658,0.6999980799901363,3.9010095078088964e-06,0.23570073987279314,0.23758061689303975,0.5413022856612109,9.029958693790413e-06,0.0002721022964570303,0.9999947982131768,6.199388631420533e-07,8.380731672578977e-07,1.477671715647092e-06,9.64962310342383e-07
0.85,-94.01604399999323,138.22829553157516,5.796211891201384,9.748794391265114e-06,0.0013806881248486736,0.9956887616805836,0.009550626427830347,0.9976294133264196,1.5181343531613146e-08,1.790347436039114e-08,0.9999999593861965,0.6922715128575303,3.899132586977069e-06,0.23533031025432513,0.237205145791255,0.5408730121183545,9.022988456489434e-06,0.00027197168421628354,0.9999955200688592,5.339232631867912e-07,7.217726925592543e-07,1.2726094669379748e-06,8.31050027670232e-07
0.86,-94.01621643759196,138.2287663410831,5.795892131719126,9.744109812235706e-06,0.001380655402151668,0.9956889272262892,0.009163274302309898,0.9978100585841508,1.5180821927122964e-08,1.7902703088147386e-08,0.9999999593880513,0.684640460774079,3.897258846399492e-06,0.23496087722218179,0.2368306819198149,0.5404308295732798,9.015794164917526e-06,0.0002718413100608252,0.999996141524578,4.5987119013028524e-07,6.216479796069973e-07,1.096068504875927e-06,7.157630696505727e-07
0.87,-94.01639090751182,138.22923724570867,5.795571870703698,9.73943328810326e-06,0.0013806222944872171,0.9956890947896285,0.008796440533691684,0.9979762788776337,1.518029404566843e-08,1.7901922733203652e-08,0.999999959389929,0.6771037380166426,3.89538831955275e-06,0.2345924384050601,0.2364572231464851,0.5399772365224731,9.008401845526143e-06,0.000271711173706799,0.9999966769692381,3.9606808148036493e-07,5.353807858859032e-07,9.439612779403169e-07,6.164321326312144e-07
0.88,-94.01656727886288,138.229708244776,5.795251109811538,9.734764900191394e-06,0.0013805888267237384,0.9956892642407684,0.008449038827548236,0.998129223223715,1.517976029178673e-08,1.7901133883552123e-08,0.999999959391828,0.6696601736178429,3.89352103914637e-06,0.23422499141864733,0.23608476726613967,0.5395136327834144,9.00083581719534e-06,0.00027158127531808394,0.9999971380827439,3.4112217441523924e-07,4.610893230575812e-07,8.129697955320827e-07,5.308904612047487e-07
0.89,-94.01674542745693,138.23017933761213,5.794929850700411,9.730104727188157e-06,0.001380555022455705,0.9956894354565408,0.008120039183059159,0.9982699541581674,1.517922104928488e-08,1.790033709705423e-08,0.9999999593937466,0.6623086111496991,3.891657036851376e-06,0.23385853386614844,0.2357133120511114,0.5390413316077791,8.993118917972656e-06,0.0002714516152051571,0.9999975353352105,2.9378586187270536e-07,3.9708671430776165e-07,7.001197372918501e-07,4.571957277536791e-07
0.9,-94.01692523570125,138.23065052354738,5.79460809502895,9.725452845554635e-06,0.0013805209040238906,0.9956896083203061,0.007808467217978707,0.9983994450729998,1.5178676681571294e-08,1.789953290191634e-08,0.999999959395684,0.6550479085699986,3.889796343413311e-06,0.2334930633386163,0.23534285523591933,0.5385615596380618,8.985272453388143e-06,0.00027132219393863946,0.9999978774468273,2.5302005862532644e-07,3.4196802307475824e-07,6.029339030970664e-07,3.9373024031380955e-07
0.91,-94.01710659206923,138.2311218019148,5.794285844457221,9.720809329240612e-06,0.0013804864926159574,0.9956897827214494,0.007513399383431086,0.9985185946306376,1.5178127533302246e-08,1.7898721799069363e-08,0.9999999593976386,0.6478769380212487,3.887938988594581e-06,0.23312857741539678,0.2349733945280858,0.5380754658133744,8.977316403625546e-06,0.000271193012214165,0.9999981720732536,2.1791252609366228e-07,2.9449982086200625e-07,5.192374977983091e-07,3.390737871621379e-07
0.92,-94.01728939093135,138.2315931720501,5.793963100646603,9.716174249789014e-06,0.0013804518082985993,0.9956899585552135,0.007233961627625553,0.9986282276802811,1.517757393089818e-08,1.789790426293162e-08,0.9999999593996094,0.6407945856707237,3.886085001204489e-06,0.23276507366448726,0.23460492761467908,0.5375841230817171,8.96926943925191e-06,0.0002710640708632209,0.9999984257574708,1.8768361270773456e-07,2.536279487052751e-07,4.4717181634564405e-07,2.920125736478542e-07
0.93,-94.01747353214434,138.2320646332915,5.793639865260014,9.711547676328051e-06,0.0013804168700956223,0.9956901357222818,0.0069693257828239786,0.9987291047245693,1.5177016183813623e-08,1.789708074325077e-08,0.9999999594015951,0.6337997515237371,3.884234409073413e-06,0.23240254964294113,0.2342374521598623,0.5370885347241163,8.961149024740372e-06,0.00027093537080505434,0.9999986441943108,1.6165473091371056e-07,2.1843489527634116e-07,3.851190923389591e-07,2.514901458750655e-07
0.9400000000000001,-94.01765892083705,138.2325361849794,5.793316139961896,9.706929675596597e-06,0.0013803816960286425,0.9956903141285758,0.006718707771301159,0.9988219248064183,1.5176454585202065e-08,1.7896251666068525e-08,0.999999959403595,0.6268913492593733,3.882387239083182e-06,0.2320410028972252,0.23387096580940045,0.5365896371078045,8.952971486466027e-06,0.0002708069130361783,0.9999988322859016,1.3924174997922606e-07,1.8813086335293956e-07,3.3168674634969843e-07,2.1659710432868438e-07
