t,Q_Pd,Q_Ma,Q_Mc,Q_Ps,Q_Pu,Q_Am,Q_Li,Q_Sd,Q_Fd,Q_Fu,Q_Ha,Q_Hc,Q_As,Q_Ac,Q_Pr,Q_Bu,Q_Vl
0.88,0.0002739370269931597,216.49111622124286,4.156672725389726,0.002567251023621571,0.4201083871860553,0.0033800350136254393,0.4203942895688192,5.1992204127207683e-05,0.11278676101172057,0.4184112576299349,1.1350533882759885e-05,0.0005137600071891397,21.13695835763654,51.67608892500915,51.67422592004554,51.673003324706684,51.67207182438381
0.89,0.00027521042779946194,215.76713037371377,3.8684160920698263,0.0025778602028021674,0.4160187854030864,0.0032729733534501274,0.4163052531278419,5.216445489838433e-05,0.11156067426418778,0.4143096870860713,1.1308197856841714e-05,0.00047464532695376814,20.932060279221965,51.396274870409826,51.39439856892748,51.393167247731874,51.392229099128485
0.9,0.0002764683016611479,215.04429493981647,3.5991106347901534,0.0025876692958538856,0.4119698758377598,0.0031730455557383627,0.4122566387483372,5.233759176053529e-05,0.11037286002408819,0.4102489278510107,1.1267180602233947e-05,0.000437021671036083,20.729162979940693,51.10136758312364,51.09947811754988,51.098238157403095,51.097293426733096
0.91,0.00027771139786189587,214.3226958677261,3.347626750773293,0.0025967336142690848,0.40796125359574337,0.0030797575292210023,0.40824804466066394,5.251159914793056e-05,0.10921991082626313,0.40622857384544403,1.122746750258246e-05,0.00040081313385608407,20.528247336984276,50.792660191829754,50.79075769328007,50.789509180226844,50.78855793304819
0.92,0.00027894046288135866,213.6024132403303,3.1128889215660362,0.002605105716681591,0.4039925178114703,0.002992648975300265,0.4042790731232021,5.268646243507344e-05,0.10809875991393726,0.4022482230306186,1.1189026110877855e-05,0.00036595189385253945,20.3292944030457,50.471369713967526,50.46945431225865,50.46819733149137,50.46723963271263
0.93,0.00028015623645400437,212.88352160358264,2.893874755627128,0.002612835406666427,0.4000632716080544,0.002911291060702045,0.40034933038019205,5.2862167902662093e-05,0.10700664901433574,0.39830747736813527,1.1151831770649587e-05,0.00033237720820295067,20.13228540321104,50.13864015364472,50.13671197730753,50.13544661317474,50.13448252706158
0.9400000000000001,0.0002813594482643621,212.16609031061435,2.6896137997282836,0.0026199697484702573,0.3961731220576083,0.0028352844766902125,0.39645842662010633,5.303870270608748e-05,0.10594109909432232,0.3944059427801514,1.1115885237578202e-05,0.0003000345557276255,19.937201732460064,49.795545630033125,49.793604806325426,49.79233114234026,49.79136073252178
0.9500000000000001,0.00028255081514797474,211.45018333653505,2.4991861738116863,0.0026265531085760915,0.3923216801419425,0.0027642576420233403,0.3926059759345288,5.3216054827324586e-05,0.10489988370670564,0.39054322910996403,1.1081011666496006e-05,0.0002688748408565627,19.744024951690403,49.44309351765009,49.44114017256934,49.43985829141777,49.43888162089297
0.96,0.00028373103889955573,210.73586142204977,2.321721059239895,0.002632627219870691,0.3885085607136501,0.0026978644007354235,0.38879159627746945,5.3394213110796036e-05,0.10388100475405704,0.38671895008298146,1.1047825835987498e-05,0.00023885368675520985,19.55273678960555,49.08222754640004,49.080261804695894,49.07897178824504,49.077988919388744
0.97,0.00028490080393021264,210.0231786224623,2.1563950655139794,0.002638231166223414,0.38473338245760097,0.0026357830681010353,0.3850149094256151,5.357316693663406e-05,0.10288267060251174,0.38293272326810446,1.1014841415287015e-05,0.00020993084592797642,19.363319143855513,48.71383092577776,48.71185291096451,48.71055484027079,48.70956583484042
0.98,0.00028606077652457786,209.31218559705144,2.0024305117468235,0.002643401858765757,0.38099576785282246,0.0025777141386157916,0.38127554093815724,5.375290671487362e-05,0.10190327620553732,0.3791841700394953,1.0983709361601237e-05,0.00018206965439113048,19.175754042809434,48.3387293426821,48.336739177050994,48.335433132368216,48.334438051509714
0.99,0.0002872116034759864,208.6029294132789,1.8590936635445712,0.0026481734599181346,0.37729534313474244,0.002523378489608684,0.3775731201177201,5.393342361597863e-05,0.10094138493786618,0.37547291553871015,1.0953368435636334e-05,0.00015523655912449166,18.99002370844294,47.95769393733025,47.95569174196176,47.954377802749136,47.95337670700298
1.0,0.00028835391068655534,207.8954540168101,1.725692932417413,0.00265257801880041,0.37363173825784984,0.002472516632938836,0.3739072799721826,5.411470923039245e-05,0.09999571225725642,0.37179858863725096,1.092410842771335e-05,0.00012940070326468133,18.80611051107143,47.571444176271996,47.569430071047876,47.56810831597797,47.56710126528522
1.01,0.00028948830253384223,207.18979908940472,1.6015770663338695,0.0026566454424501724,0.370004586858598,0.0024248872202536752,0.37027765717633415,5.429675570420607e-05,0.09906511033250429,0.3681608218993596,1.0895821023683254e-05,0.00010453354247287269,18.623996974083344,47.18065069302586,47.178624796641145,47.177295303607735,47.176282357316076
1.02,0.000290615361971966,206.48600095360212,1.4861333276182398,0.0026604034515527613,0.3664135262187999,0.002380265397304643,0.36668389203379276,5.4479556069128845e-05,0.09814855459893496,0.3645592515453064,1.0867910073692253e-05,8.060852391453317e-05,18.44366578116021,46.78593798980891,46.7839004197838,46.78256326590965,46.78154448277939
1.03,0.00029173564961060977,205.78409436078175,1.3787856868453199,0.002663878338934263,0.36285819722937934,0.0023384425087506116,0.36312562844025076,5.466310354055986e-05,0.09724513151165581,0.3609935174150347,1.0844523863839272e-05,5.760080629328021e-05,18.26509973077618,46.38788702791602,46.385837900607605,46.38449316225224,46.383468600462145
1.04,0.00029284970377132624,205.08410850359382,1.2789930443041977,0.002667093055018102,0.3593382443544678,0.0022992228883213566,0.3596025138467219,5.4847392094525574e-05,0.0963540273670897,0.3574632629321534,1.081594613816373e-05,3.548700837106318e-05,18.088281905289705,45.9870378068539,45.98497723746785,45.98362499023515,45.98259470738827
1.05,0.00029395804138284835,204.3860714356838,1.1862474876222915,0.0026700710594423785,0.3558533155958503,0.0022624264287800957,0.35611419922237525,5.503241645619118e-05,0.09547451812157444,0.35396813506827807,1.07925508085173e-05,1.424498464343597e-05,17.9131953222202,45.583891693181954,45.58181979578406,45.58046011452984,45.57942416765927
1.06,0.0002950611573492661,203.6900081964201,1.100072591837638,0.0026728322461904894,0.35240306245776504,0.0022278839924258077,0.35266033901915467,5.5218171611192723e-05,0.09460596014502613,0.3505077843077279,1.0768582247416392e-05,-6.146368388179177e-06,17.739823331223235,45.17891379182326,45.176830679350836,45.17546363819038,45.174422083764966
1.07,0.0002961595251999066,202.99594249419704,1.0200217610557538,0.0026753956753993034,0.3489871399120184,0.0021954386339779162,0.3492405911358828,5.540465304451868e-05,0.09374778175343916,0.3470818646125386,1.0744990086394668e-05,-2.5707284861602585e-05,17.568149365193744,44.77253511805536,44.77044090232857,44.76906657464402,44.768019468574046
1.08,0.00029725359700792344,202.3038959304255,0.9456766252451838,0.002677779161875454,0.3456052063634957,0.0021649444142165008,0.3458546168835219,5.5591856552134054e-05,0.09289947568377104,0.3436900333878723,1.0724189509005621e-05,-4.445727470684267e-05,17.398156989404058,44.36515471022255,44.36304950195566,44.36166796040339,44.360615358046175
1.09,0.000298343803540607,201.61388684005937,0.8766454926337937,0.0026799984487931943,0.34225692361602306,0.002136265067603034,0.34250208095078905,5.577977813741184e-05,0.09206059230632595,0.3403319514477791,1.0701518286204935e-05,-6.241524954515469e-05,17.229829984604837,43.95714164592264,43.95502555473509,43.95363687125299,43.952578827418456
1.1,0.00029943055578398703,200.92593259306042,0.8125618570515291,0.0026820690085315835,0.3389419568385375,0.0021092744296009967,0.33918265136908615,5.596841458642992e-05,0.09123073340285355,0.3370072829812687,1.0681972125836652e-05,-7.959963497868184e-05,17.063152177065447,43.548836900430054,43.54671003485745,43.545314280672194,43.544250849628334
1.11,0.0003005142448201462,200.24004801344682,0.7530829666731002,0.0026840040912164773,0.3356599745316015,0.002083854380800986,0.3358959994790078,5.6157762849775907e-05,0.09040954655819933,0.33371569551872654,1.0661452905647968e-05,-9.602846582355936e-05,16.898107634981734,43.140555184930165,43.1384176524352,43.137014898069324,43.1359461335477
1.12,0.0003015952429487881,199.55624715569024,0.6978884516949724,0.002685816556242215,0.33241064849425145,0.002059895409007466,0.3326417998963863,5.6347820366809675e-05,0.08959672009972965,0.3304568598986655,1.0642681529925266e-05,-0.00011171946767095638,16.734680502668592,42.73258661402174,42.730438521005006,42.72902883628404,42.72795479148512
1.1300000000000001,0.00030267390372914295,198.87454259369068,0.6466790127211923,0.002687517777649626,0.32919365379117654,0.002037295275207178,0.3294197304795298,5.653858469894446e-05,0.08879197853719657,0.32723045023480857,1.0624432065262073e-05,-0.00012669012501606566,16.57285511459892,42.32519833657054,42.32303978838117,42.321623242440644,42.32054397003919
1.1400000000000001,0.00030375056255579853,198.19494448752434,0.5991751716679512,0.0026891183730347844,0.32600866872023904,0.0020159591330465697,0.32622947229651983,5.6730053606986106e-05,0.08799507847658193,0.3240361438835141,1.0606219963500503e-05,-0.00014095773752186182,16.41261592755285,41.91863605674319,41.916467157689496,41.91504381898187,41.913959371132236
1.1500000000000001,0.00030482553773011347,197.51746162887574,0.5551160703001994,0.002690628149313997,0.32285537478025683,0.001995798748707483,0.323070709592425,5.692222528652387e-05,0.08720580486385729,0.3208736214114641,1.0588520490638192e-05,-0.00015453946840153423,16.2539475287676,41.5131254703412,41.51094632370113,41.50951626000272,41.50842668834407
1.16,0.00030589913153009513,196.84210265264267,0.5142583464026562,0.002692055996358539,0.319733456639209,0.0019767317221925955,0.31994312975699424,5.711509849738709e-05,0.08642396774648732,0.3177425665637768,1.057256315240543e-05,-0.0001674523801243418,16.096834651041444,41.10887358794595,41.1066842959775,41.105247574395264,41.10415293005679
1.17,0.0003069716302468576,196.16887546510094,0.4763750538544053,0.0026934096822836774,0.316642602102682,0.0019586810736507915,0.3168464232933313,5.730867202542544e-05,0.08564939925687165,0.3146426662323604,1.0556675800115396e-05,-0.0001797134644665597,15.941262205896228,40.70607002190381,40.703870685855314,40.70242737283362,40.70132770643968
1.18,0.0003080433042353209,195.49778513143312,0.44125464186075686,0.002694696690024693,0.31358250208264826,0.0019415759509004884,0.31378028378694933,5.7502944442880645e-05,0.08488195093550986,0.31157361042460024,1.0540500473225746e-05,-0.00019133966369956807,15.78721520674483,40.30488819830646,40.30267891842677,40.30122907975407,40.30012444142929
1.19,0.0003091144097822488,194.8288369040436,0.408699987371332,0.0026959239391360374,0.3105528505665567,0.0019253502593976973,0.310744407873927,5.769791496104683e-05,0.08412149133837524,0.30853509223235903,1.0526023208938612e-05,-0.0002023478860347307,15.634678792950936,39.905486447327995,39.90326732287661,39.901811023692076,39.90070146306639
1.2,0.0003101851892244464,194.16203492654586,0.37852748089131627,0.002697097306032843,0.3075533445867315,0.0019099420642725213,0.3077384952105789,5.789358301522311e-05,0.08336790389818942,0.305526807801286,1.0511604869261181e-05,-0.0002127550143153708,15.483638280789624,39.508009076334965,39.505780205591996,39.50431751039213,39.50320307660577
1.21,0.00031125587167234246,193.49738261715862,0.35056616311503114,0.0026982223473512243,0.3045836841900805,0.001895293985208246,0.3047622484430223,5.808994820864167e-05,0.08262108501829186,0.30254845630043653,1.0497667847137785e-05,-0.00022257790940475206,15.334079100965155,39.11258734537111,39.11034882564722,39.10887979829228,39.10776054000079
1.22,0.0003123266735642149,192.8348824605351,0.3246569078835805,0.002699304101788368,0.30164357240809087,0.0018813527021842,0.3018153731771665,5.82870102461205e-05,0.08188094236390112,0.2995997398921801,1.0484317159306384e-05,-0.00023183340929466638,15.185986820848797,38.71934039897124,38.71709232661745,38.71561703033793,38.714492995717
1.23,0.00031339779924806203,192.17453610309235,0.3006516516313499,0.0027003471531039675,0.29873271522712125,0.0018680687016732847,0.29889757794899485,5.84847689330687e-05,0.08114739334287098,0.29668036370240547,1.0471574135045914e-05,-0.00024053832390143632,15.039347141762276,38.328376132398155,38.32611860281556,38.3246371002186,38.32350833696898
1.24,0.0003144694416627956,191.51634470614906,0.27841267366433403,0.0027013555626777042,0.29585082155903,0.0018553958107814395,0.2960085741951393,5.868322431459263e-05,0.08042036378011873,0.2937900357910631,1.0459076490292676e-05,-0.000248709425749655,14.894145906282946,37.939791991965315,37.93752509961474,37.93603745269038,37.93490400804265
1.25,0.0003155417829207778,190.86030887786208,0.2578119115397055,0.0027023330561194857,0.29299760321205026,0.0018432911220770956,0.29314807622376776,5.8882376628270146e-05,0.07969978671362142,0.2909284671229549,1.0447106934811334e-05,-0.00025636343828178365,14.750369083362246,37.553675735032094,37.55139957344361,37.54990584357111,37.548767764290496
1.26,0.0003166149948457627,190.20642847926547,0.2387303197174306,0.002703283000730595,0.29017277486197096,0.0018317147704470446,0.2903158011858097,5.908222621669932e-05,0.07898560134073065,0.28809537153883064,1.0435686638789905e-05,-0.0002635170213430081,14.608002773538049,37.17010614031835,37.167820802100735,37.16632105005476,37.165178382445845
1.27,0.0003176892395067428,189.55470293987867,0.22105726686929603,0.002704208395222548,0.287376054023604,0.001820629685880257,0.28751146904647107,5.928277352262533e-05,0.0782777520882108,0.28529046572677175,1.0424601461563416e-05,-0.00027018675463866683,14.467033212538208,36.78915366453856,36.786859241388676,36.78535352734543,36.78420631725683
1.28,0.0003187646697111143,188.90513123665573,0.2046899699482423,0.002705111964992238,0.28460716102253536,0.0018100014554371508,0.2847348025570572,5.948401909861351e-05,0.07757618779346544,0.2825134691938603,1.0413921690120313e-05,-0.0002763891195637281,14.327446763407531,36.410881057905,36.408577640617054,36.40706602416038,36.405914316989396
1.29,0.00031984142952082696,188.2577118161463,0.18953296425989707,0.002705996169590733,0.2818658189671675,0.0017997981056653125,0.2819855272270812,5.9685963627598684e-05,0.07688086098868821,0.27976410423813863,1.0403707094247502e-05,-0.0002821404797477722,14.189229916780448,36.03534393833535,36.03303161681009,36.031514156937504,36.03035799763471
1.3,0.00032091965475090407,187.61244271494476,0.1754976016815101,0.0027068632038696008,0.27915175372099915,0.0017899899062138599,0.27926337129662243,5.9888607922476864e-05,0.07619172726065526,0.2770420959208088,1.0393922389400862e-05,-0.0002874570609226865,14.05236929238584,35.66259132997241,35.66027019322625,35.65874694835492,35.657586381428686
1.31,0.00032199947343089735,186.96932164242287,0.16250158771087567,0.0027077150161540406,0.2764646938752402,0.0017805492218600449,0.2765680657090393,6.009195289653694e-05,0.07550874471248928,0.27434717203876696,1.0384432233102878e-05,-0.00029235493000726937,13.91685163901795,35.29266615634131,35.29033629251532,35.28880732048797,35.28764239000903
1.32,0.00032308100620794195,186.3283459918198,0.15046854394335396,0.002708553377132272,0.27380437072166863,0.001771450431340227,0.27389934408395034,6.0295999520190754e-05,0.07483187348368597,0.271679063097381,1.037533941684834e-05,-0.00029684997427726945,13.782663829390215,34.925605704559885,34.923267200928734,34.921732559019524,34.92056330862542
