t,R,Shc,PI3K,HRG,R_HRG,R_HRG2,Internalisation,RP,R_Shc,R_ShP,ShP,R_ShGS,ShGS,GS,R_PI3K,R_PI3Kstar,PI3Kstar,RasGTP,RasGDP,Akt_PIPP,RAF_star,RAF,MEKP,MEKPP,P,PIP3,Akt,Akt_PIP3,Akt_PIP,MEK,ERK,ERKP,ERKPP
0.41000000000000003,79.61502229357258,999.999961571036,9.999999641690085,9.615022293572583,0.38457248776577124,0.0001837379002345589,3.9625864000302094e-10,4.449094689358e-06,1.4551589620350655e-05,1.4425244012837697e-07,1.847546198807147e-05,-5.133144243052963e-07,5.77097394527756e-06,9.99999474234048,2.0381197304782137e-07,3.5600036686000965e-08,1.1889790597085859e-07,7.472467418507877e-08,119.99999992527538,3.57981292976091e-12,99.98212735163969,0.01787264836033546,29.264562260256653,4.420983851167353,799.9999999808549,8.791084539497242e-10,9.99999998173446,1.7991125745218924e-08,2.708404512692364e-10,86.31445388857595,999.9590678145202,0.040930774719410264,1.4107612452609497e-06
0.42,79.60584416285887,999.9999570742619,9.999999600383966,9.605844162858881,0.3937207104135257,0.00019684806363013172,4.427533175937364e-10,4.8541238550172656e-06,1.6002248462803327e-05,1.5860629236966867e-07,2.0952170775902743e-05,-5.645600041814872e-07,6.37727212021555e-06,9.999994187287886,2.249545538139604e-07,3.948425832914625e-08,1.3517722318981787e-07,8.416340118797131e-08,119.99999991583665,4.306813337702473e-12,99.98169143636918,0.01830856363084814,29.76265129601771,4.6183992034901875,799.9999999781223,1.0028230071271935e-09,9.999999979125569,2.0552648217616835e-08,3.174814058611944e-10,85.61894950049206,999.956149139657,0.043849241226030664,1.6191177614638406e-06
0.43,79.5966759218929,999.9999521745028,9.99999955545834,9.596675921892897,0.40285763027229343,0.00021053603224230945,4.93428055001794e-10,5.285268292543442e-06,1.7556242592430125e-05,1.7398332368188713e-07,2.3685495757275927e-05,-6.194607642120664e-07,7.0292358752710575e-06,9.99999359022489,2.4768253350458603e-07,4.367576131695893e-08,1.531833669563419e-07,9.44962136423665e-08,119.99999990550384,5.156929249138517e-12,99.9812555212409,0.01874447875913,30.252064506645524,4.819197933848777,799.9999999750866,1.1400441074867242e-09,9.999999976227082,2.3397139399024356e-08,3.7062617422937105e-10,84.92873755950566,999.9531019358959,0.04689621214893747,1.8519559379899013e-06
0.44,79.5875175579918,999.9999468462015,9.999999506692296,9.58751755799181,0.41198322959909905,0.00022481152693095048,5.485489769684294e-10,5.7435422689531126e-06,1.921807423892436e-05,1.9042866189778558e-07,2.669448965536741e-05,-6.781761018581186e-07,7.728981515238051e-06,9.999992949194588,2.720701810357329e-07,4.8189822315217627e-08,1.7304770224747903e-07,1.0577994888894072e-07,119.9999998942201,6.147216022439544e-12,99.98081960625488,0.019180393745145734,30.732898485082256,5.023326658664601,799.9999999717235,1.2918316154332097e-09,9.999999973015811,2.65470717974594e-08,4.3097775281215176e-10,84.24377485625311,999.9499240413107,0.05007384725376021,2.1114363366828105e-06
0.45,79.57836905849273,999.9999410628128,9.999999453857024,9.578369058492735,0.4210974907771641,0.00023968411297873178,6.083925537726409e-10,6.229973148394036e-06,2.0992315078036945e-05,2.079882039208936e-07,2.999909025342585e-05,-7.408678681550548e-07,8.478661001096417e-06,9.999992262206868,2.981931039958292e-07,5.304201854325766e-08,1.9490785522959595e-07,1.1807331771004241e-07,119.99999988192673,7.296271101946733e-12,99.98038369141116,0.019616308588857236,31.205248719262574,5.230732615010907,799.9999999680076,1.4592976593414201e-09,9.999999969467376,3.002604375646404e-08,4.992912923616397e-10,83.56401866572648,999.9466133281062,0.05338427204620403,2.3998484369382383e-06
0.46,79.5692304107527,999.9999347968028,9.999999396715895,9.5692304107527,0.430200396315753,0.0002551632008791738,6.732455993267922e-10,6.745601271371448e-06,2.288360563752453e-05,2.267086388103474e-07,3.36201210718502e-05,-8.077003426384745e-07,9.280461606910708e-06,9.999991527238738,3.261282265581155e-07,5.824822207506497e-08,2.189076574576313e-07,1.3143682623297227e-07,119.99999986856322,8.624609276957225e-12,99.97994777670979,0.0200522232902232,31.669209589356935,5.441363662127049,799.9999999639122,1.6436063556492519e-09,9.999999965556233,3.385876985269945e-08,5.763785451767897e-10,82.88942674851597,999.9431677025448,0.05682957784190316,2.7196141189243246e-06
0.47000000000000003,79.5601016021486,999.9999280196545,9.999999335024599,9.56010160214861,0.43929192885002527,0.00027125804674787534,7.434052204043093e-10,7.291479901609557e-06,2.4896655015118893e-05,2.466374735197121e-07,3.757928688343035e-05,-8.788402219500907e-07,1.0136605798113744e-05,9.999990742234425,3.559537714373929e-07,6.38245950662534e-08,2.4519703483759963e-07,1.4593268275317685e-07,119.99999985406737,1.0155147991697752e-11,99.97951186215083,0.020488137849198628,32.12487435796091,5.65516828679085,799.9999999594093,1.8459724112231656e-09,9.999999961255678,3.807106129257645e-08,6.63112848568973e-10,82.2199573552482,999.9395851049827,0.06041182172746089,3.073290616857154e-06
0.48,79.55098262007718,999.9999207018193,9.999999268530683,9.550982620077185,0.44837207114075756,0.00028797775708890055,8.191793217839393e-10,7.868674463054244e-06,2.7036237023826154e-05,2.6782296172669844e-07,4.1899227397274404e-05,-9.544564836751352e-07,1.1049349260332834e-05,9.999989905107226,3.877492175121527e-07,6.978758229844262e-08,2.739325186623661e-07,1.6162495392722082e-07,119.99999983837509,1.1912627887604546e-11,99.97907594773429,0.020924052265735286,32.57233524785086,5.872095560857168,799.9999999544697,2.06766628856878e-09,9.999999956537746,4.268992158282334e-08,7.60426540740414e-10,81.55556919129194,999.9358635085575,0.06413302786715286,3.4635761074173137e-06
0.49,79.54187345195494,999.9999128127286,9.99999919697375,9.541873451954952,0.4574408060742113,0.0003053312886831386,9.008864886740655e-10,8.47826256778154e-06,2.930719033669957e-05,2.9031414538536173e-07,4.660350579371937e-05,-1.034720387937427e-06,1.202098098644972e-05,9.999989013739404,4.2159528483973026e-07,7.615390674936586e-08,3.052770596566871e-07,1.7857944178265663e-07,119.99999982142062,1.3924226356330726e-11,99.97864003346024,0.02135996653978111,33.01168342169038,6.092095152357998,799.9999999490627,2.310012205925556e-09,9.999999951373251,4.774351290699201e-08,8.693168557437145e-10,80.89622142595158,999.932000919386,0.06799518730246207,3.893312333361312e-06
0.5,79.53277408521818,999.9999043207949,9.99999912008556,9.532774085218186,0.4664981166619666,0.00032332744930397433,9.888559732188372e-10,9.121333881819881e-06,3.171441793875144e-05,3.141609057550253e-07,5.171660816852683e-05,-1.1198054422135975e-06,1.3053822980190598e-05,9.999988065982464,4.575739187393541e-07,8.294056573779901e-08,3.393999563780485e-07,1.9686361764551195e-07,119.99999980313643,1.6219995701042717e-11,99.97820411932874,0.02179588067127979,33.44300897930891,6.315117327021688,799.9999999431569,2.574388237317052e-09,9.999999945731792,5.326114283577968e-08,9.908502509933151e-10,80.24187369366935,999.9279953764959,0.07200025801763288,4.365487220815377e-06
0.51,79.52368450732287,999.9998951933651,9.999999037589582,9.523684507322878,0.47554398604066433,0.00034197490237253443,1.0834281884079247e-09,9.79898943351105e-06,3.426288339115505e-05,3.394138402101759e-07,5.726399600406932e-05,-1.2098872939176814e-06,1.4150228395981027e-05,9.9999870596589,4.957682408735348e-07,9.016482143432505e-08,3.764773577902795e-07,2.1654675347052486e-07,119.9999997834533,1.88322587722143e-11,99.97776820533984,0.022231794660171184,33.866401031403285,6.541112907991043,799.999999936719,2.8622296359116052e-09,9.999999939581654,5.927336010531158e-08,1.1261602674037476e-09,79.59248606060562,999.9238449505675,0.07615016619190218,4.883241383443659e-06
0.52,79.51460470574467,999.9998853967343,9.99999894920122,9.514604705744697,0.4845783974718665,0.0003612821666322103,1.1849545609249781e-09,1.0512341651899016e-05,3.695761113284039e-05,3.6612433905151285e-07,6.327209163904809e-05,-1.3051437267582925e-06,1.5312581683957432e-05,9.999985992562046,5.362625415750497e-07,9.784419834075283e-08,4.1669204084004333e-07,2.376998029407413e-07,119.99999976230025,2.1796320303195725e-11,99.97733229149364,0.02266770850639069,34.28194767652736,6.770033288437043,799.9999999297142,3.175027381794682e-09,9.999999932889843,6.581191322632544e-08,1.2764535674409762e-09,78.94801903503554,999.9195477441802,0.08044680595079162,5.449869768722435e-06
0.53,79.50553466797894,999.9998748961431,9.999998854627869,9.505534667978957,0.4936013343418778,0.0003812576172222513,1.2937975636107014e-09,1.1262514256499531e-05,3.9803685655220594e-05,3.9434456927801837e-07,6.976828251423316e-05,-1.4057546563068523e-06,1.6543298230565847e-05,9.999984862456428,5.791422638986891e-07,1.0599647972793302e-07,4.6023338983474927e-07,2.6039536354183897e-07,119.99999973960468,2.5150836918017842e-11,99.97689637779015,0.0231036222098689,34.68973600619878,7.001830428809014,799.9999999221072,3.514326652803735e-09,9.999999925622093,7.290974815162142e-08,1.4430135029870533e-09,78.30843356499216,999.9151018916258,0.08489203955088741,6.068824179846929e-06
0.54,79.49647438154055,999.999863655737,9.999998753568532,9.496474381540569,0.5026127801615138,0.0004019094897643858,1.4103311372526457e-09,1.2050641517418156e-05,4.280624821048473e-05,4.2412746015993795e-07,7.67809660981494e-05,-1.511901968312637e-06,1.7844822590185635e-05,9.99998366707938,6.244939516936182e-07,1.1463969680692783e-07,5.072978205553868e-07,2.8470775441325125e-07,119.99999971529229,2.8937297118571826e-11,99.97646046422949,0.02353953577053191,35.08985216534226,7.236456823769604,799.9999999138605,3.881732909366843e-09,9.999999917742782,8.060108716380452e-08,1.6271993125066513e-09,77.67369101088808,999.9105055578474,0.08948769843302484,6.743720365152965e-06
0.55,79.487423833964,999.9998516385797,9.999998645714053,9.487423833964012,0.5116127185659474,0.000423245880161345,1.5349405585592328e-09,1.2877868320889647e-05,4.597049701877595e-05,4.555267405298818e-07,8.43395369522247e-05,-1.6237695322519998e-06,1.921962862098789e-05,9.999982404140914,6.724052473438824e-07,1.2379212783208518e-07,5.580885729305918e-07,3.1071292617568557e-07,119.99999968928711,3.3200759857705624e-11,99.97602455081172,0.023975449188300687,35.48238133372079,7.473865512410273,799.9999999049356,4.278909290113394e-09,9.999999909214962,8.892139095524074e-08,1.8304515741717326e-09,77.04375315386888,999.9057569386257,0.0942355830364242,7.478338744735728e-06
0.56,79.47838301280329,999.9998388066459,9.999998530747105,9.478383012803297,0.520601133314525,0.0004452747459360072,1.6680225070758545e-09,1.3745349855924773e-05,4.9301686207323726e-05,4.885970079333547e-07,9.24743945946296e-05,-1.7415431020724406e-06,2.0670218832829784e-05,9.999981071324271,7.229648725511368e-07,1.3347229390613922e-07,6.12815731121922e-07,3.384884367637127e-07,119.9999996615116,3.799015667396793e-11,99.97558863753693,0.02441136246309082,35.86740773630689,7.714010072622183,799.9999998952924,4.707579164654567e-09,9.99999990000036,9.790736123991583e-08,2.0542952924535725e-09,76.41858219107087,999.9008542603087,0.09913746306501481,8.276627146993402e-06
0.5700000000000001,79.46935190563191,999.999825120789,9.999998408341908,9.469351905631916,0.5295780082905512,0.0004680039097761872,1.8099854170996985e-09,1.4654251266595582e-05,5.280512299643781e-05,5.233935571146885e-07,0.00010121698108031452,-1.8654103383470853e-06,2.2199123196248435e-05,9.999979666287144,7.762625798059159e-07,1.4369894852938891e-07,6.716965660692411e-07,3.681134897576225e-07,119.99999963188654,4.335787963784269e-11,99.9751527244052,0.024847275594812673,36.24501469194904,7.956844594456442,799.9999998848893,5.1695245182020076e-09,9.999999890059298,1.0759700953533155e-07,2.300340271475966e-09,75.79814071359446,999.8957957789316,0.10419507836126936,9.142707989666586e-06
0.58,79.46033050004282,999.9998105407515,9.999998278164428,9.460330500042817,0.5385433275011272,0.0004914410594275486,1.9612493579053997e-09,1.5605747640474582e-05,5.6486167811023874e-05,5.59972469835902e-07,0.00011059976937427118,-1.9955607937005437e-06,2.380889914656952e-05,9.99997818666165,8.323891514094921e-07,1.5449107717924243e-07,7.349553446390129e-07,3.9966886510223554e-07,119.99999960033117,4.936054210148292e-11,99.97471681141664,0.02528318858337081,36.61528459828822,8.202323688455047,799.9999998736838,5.666585209659925e-09,9.999999879350739,1.1802962096868164e-07,2.5702860436858287e-09,75.18239171325669,999.8905797803529,0.1094101387696846,1.008087826755747e-05
0.59,79.45131878364836,999.9997950251567,9.999998139872352,9.451318783648366,0.5474970750769643,0.0005155937492386585,2.1222461274353734e-09,1.6601023928859043e-05,6.035023307354343e-05,5.983905486411904e-07,0.00012065627398919066,-2.1321859656489135e-06,2.5502131134800786e-05,9.999976630054833,8.914363769857552e-07,1.658678923392432e-07,8.028233806031638e-07,4.332368995041059e-07,119.99999956676314,5.605921250661352e-11,99.97428089857134,0.025719101428663765,36.97829894564108,8.450402478093588,799.9999998616312,6.200656077761066e-09,9.999999867832255,1.2924576696858407e-07,2.865924705444952e-09,74.57129857626528,999.8852045799292,0.11478432445889551,1.1095612728670585e-05
0.6,79.4423167440803,999.99977853148,9.99999799311485,9.442316744080305,0.5564392352721772,0.0005404694033169488,2.293419553515668e-09,1.764127404965841e-05,6.440278066677422e-05,6.387054371043937e-07,0.00013142108330665379,-2.2754789603854626e-06,2.7281428953555217e-05,9.99997499405001,9.534970099990893e-07,1.7784882420477828e-07,8.755393167844421e-07,4.6890150637442634e-07,119.99999953109852,6.351910176969762e-11,99.97384498586942,0.026155014130584128,37.334138358002335,8.70103657733381,799.9999998486859,6.773697677256853e-09,9.999999855459992,1.4128735314550493e-07,3.1891420001785257e-09,73.9648250646638,999.8796685217529,0.12031928667718637,1.2191570749196835e-05
0.61,79.4333243689897,999.9997610160631,9.999997837532804,9.433324368989716,0.5653697924641202,0.0005660753152016424,2.4752253458047696e-09,1.8727700905714414e-05,6.864932223253631e-05,6.809756903307251e-07,0.0001429298449811585,-2.4256344583619867e-06,2.914942783718709e-05,9.999973276206626,1.0186647692716353e-06,1.9045352075299262e-07,9.533489071358502e-07,5.06748109238978e-07,119.99999949325192,7.181043153846548e-11,99.97340907331099,0.02659092668901791,37.68288257532212,8.954182100416517,799.9999998348005,7.38773482721993e-09,9.999999842188695,1.5419757832567508e-07,3.541922198575791e-09,73.36293532426131,999.8739699788355,0.12601664757018297,1.337359523677827e-05
0.62,79.42434164604697,999.9997424340988,9.999997672758711,9.424341646046987,0.5742887311531952,0.0005924186499075679,2.6681312537154835e-09,1.9861516048699045e-05,7.309541755111412e-05,7.252607723465007e-07,0.00015521928329196804,-2.582848648065078e-06,3.1108787627999484e-05,9.999971474061024,1.0870343100481065e-06,2.0370184144990077e-07,1.0365051385528075e-06,5.468636330386806e-07,119.9999994531364,8.100849344131744e-11,99.97297316089616,0.027026839103844437,38.02461047561025,9.20979564978823,799.9999998199264,8.044858086246193e-09,9.999999827971688,1.680209578835051e-07,3.9263504387216876e-09,72.76559387460146,999.868107352649,0.1318780006349516,1.4646717046910431e-05
0.63,79.41536856294175,999.9997227396044,9.999997498416482,9.415368562941767,0.5831960359626518,0.000619506446924292,2.872617348010815e-09,2.1043939852883526e-05,7.774667217434243e-05,7.716207641953883e-07,0.0001683272293958828,-2.747319568705832e-06,3.316219223111234e-05,9.999969585127342,1.1587011832236004e-06,2.1761384842130877e-07,1.1252684879732025e-06,5.893365162982982e-07,119.99999941066352,9.119336974386172e-11,99.97253724862507,0.02746275137493638,38.35940011273111,9.467834295410439,799.9999998040132,8.747213365140811e-09,9.999999812760816,1.8280338226343827e-07,4.344614150993502e-09,72.17276559185841,999.8620790724133,0.13790491142576364,1.6016161831681147e-05
0.64,79.40640510738294,999.9997018854324,9.999997314121613,9.406405107382936,0.5920916916384151,0.0006473456201876215,3.0891759108066054e-09,2.227620095072246e-05,8.26087374556976e-05,8.201166522816696e-07,0.00018229261071586587,-2.9192467315906396e-06,3.531234904800359e-05,9.999967606897687,1.2337618326621305e-06,2.3220980571485403e-07,1.2199067491694534e-06,6.342566552271375e-07,119.99999936574336,1.0245071664822367e-10,99.97210133649784,0.027898663502159214,38.687328704207864,9.728255581524039,799.9999997870091,9.49701168121092e-09,9.99999979650647,1.9859207650885882e-07,4.7990074761485105e-09,71.58441571426806,999.8558835951932,0.14409891745830894,1.7487349345970955e-05
0.65,79.39745126709857,999.999679823283,9.999997119481396,9.39745126709858,0.6009756830489131,0.0006759429578268945,3.3183112961821755e-09,2.3559537161668132e-05,8.768731078408349e-05,8.708101480562325e-07,0.00019715543724190516,-3.0988317493001776e-06,3.75619899794658e-05,9.999965536841774,1.3123135963118196e-06,2.475101793587637e-07,1.320694828820323e-06,6.81715348149162e-07,119.99999931828468,1.1487264957133609e-10,99.97166542451463,0.02833457548537061,39.00847261624622,9.991017534964985,799.9999997688608,1.0296510167364574e-08,9.999999779157623,2.1543557487446283e-07,5.291935729855135e-09,71.00050984878875,999.8495194060459,0.15046152806318608,1.906589173733331e-05
0.66,79.38850702983592,999.9996565036414,9.999996914094321,9.388507029835923,0.6098479951848564,0.000705305128210413,3.5605406066216606e-09,2.489519310558285e-05,9.298813074925685e-05,9.237639040621062e-07,0.00021295687303128026,-3.2862771395712767e-06,3.991386754954929e-05,9.999963372409594,1.39445462502473e-06,2.63535619970254e-07,1.4279154341262755e-06,7.318053646998272e-07,119.99999926819466,1.285563449181968e-10,99.97122951267558,0.028770487324421102,39.3229074498617,10.25607861787758,799.9999997495133,1.114804594198587e-08,9.999999760661703,2.3338383112084637e-07,5.8259141898431314e-09,70.42101393226068,999.8429850165121,0.1569942258797321,2.0757608960598064e-05
