t,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,M_0,M_1,M_1_2,M_2,M_3,M_4,M_5,M_6,M_7,M_8,w
0.72,0.5635866774421204,7.967699868402276e-05,3.5721937484119524e-09,1.2636373732986554e-13,3.853522618239371e-18,1.060670457496312e-22,2.709282111426725e-27,6.544858315864362e-32,1.5143892380766892e-36,0.5610643144163382,0.3847422478616453,0.0005093682755869227,0.0015353850669045212,4.868144444577402e-06,0.0,0.0,0.0,0.0,-4.5860201682558425e-38,0.005324441557719836
0.73,0.5641336562297485,8.078747906293077e-05,3.671672092376437e-09,1.316912007990403e-13,4.0722392255071326e-18,1.1366179083834494e-22,2.9440401851201923e-27,7.21119381916009e-32,1.6916089813937476e-36,0.5615738580271719,0.39035544699187413,0.0002453254345938917,0.0015785711474804037,5.074008579667351e-06,0.0,0.0,0.0,0.0,-5.217513801567237e-38,0.005405279579413341
0.74,0.564670778892055,8.189658313217515e-05,3.772435614411133e-09,1.3716350538683254e-13,4.3000638150697005e-18,1.2168405571973039e-22,3.1954567003274987e-27,7.934439760487563e-32,1.8864443984732447e-36,0.5620735251840897,0.39597369213987854,-3.121747295503803e-05,0.0016223433178414832,5.285524629094068e-06,0.0,0.0,0.0,0.0,-5.923438786695463e-38,0.005486206927243965
0.75,0.5651980331339383,8.300425306816692e-05,3.8744784483360865e-09,1.4278234934057973e-13,4.537234565841279e-18,1.3015114557569349e-22,3.464499684197445e-27,8.719239314182773e-32,2.100879692998819e-36,0.5625633054873204,0.40159688451920944,-0.00032046186675120094,0.0016667003092111768,5.5027624535818576e-06,0.0,0.0,0.0,0.0,-6.716646021888269e-38,0.0055672196260383704
0.76,0.5657154078473846,8.411043141972035e-05,3.9777945185800035e-09,1.4854940643154938e-13,4.783994570974912e-18,1.3908104177210772e-22,3.752141787179914e-27,9.569932488099996e-32,2.3366096238630295e-36,0.5630431897229948,0.40722492521813175,-0.0006226085015742836,0.001711640795187265,5.725791214601122e-06,0.0,0.0,0.0,0.0,-7.606754440139587e-38,0.005648313719538499
0.77,0.5662228927406845,8.521506099723727e-05,4.082377612347669e-09,1.5446633283020986e-13,5.040589601485526e-18,1.4849220671670733e-22,4.059390702435548e-27,1.0491031347544872e-31,2.5953952788687745e-36,0.5635131694923251,0.4128577152344928,-0.0009378576200126778,0.001757163409328951,5.954679567490125e-06,0.0,0.0,0.0,0.0,-8.603709225974258e-38,0.005729485263672523
0.78,0.5667204782994564,8.631808486755353e-05,4.188221388037774e-09,1.6053476754310764e-13,5.3072678399105944e-18,1.5840356773703438e-22,4.387293124768634e-27,1.1487275947086849e-31,2.879104805954235e-36,0.5639732371724065,0.418495155486367,-0.0012664089544942199,0.0018032667471924305,6.189495672895341e-06,0.0,0.0,0.0,0.0,-9.718182216391894e-38,0.005810730326283307
0.79,0.5672081557869311,8.7419446361288e-05,4.295319376117375e-09,1.667563320879027e-13,5.584279847081256e-18,1.6883452214145638e-22,4.7369355785468094e-27,1.2563640648407157e-31,3.189716866096928e-36,0.5644233859162601,0.424137146819835,-0.0016084617114861294,0.0018499493665262885,6.430307186713843e-06,0.0,0.0,0.0,0.0,-1.0961598644030973e-37,0.00589204498762098
0.8,0.5676859172442362,8.851908908019169e-05,4.403664979996362e-09,1.7313263016840417e-13,5.871878528893435e-18,1.7980494228018375e-22,5.1094452456207874e-27,1.3725340438146815e-31,3.529324086217748e-36,0.5648636096528751,0.42978359001676136,-0.0019642145556949555,0.0018972097874668968,6.677181250035675e-06,0.0,0.0,0.0,0.0,-1.2346163880332957e-37,0.005973425340835516
0.81,0.5681537554906814,8.961695690449682e-05,4.513251476901926e-09,1.7966524734960557e-13,6.1703191030789586e-18,1.9133518060628757e-22,5.5059907932440596e-27,1.497783724575461e-31,3.9001365120850236e-36,0.565293903087252,0.4354343858025736,-0.002333865594266511,0.0019450464927338086,6.930184479086233e-06,0.0,0.0,0.0,0.0,-1.3884890178706372e-37,0.006054867492469299
0.8200000000000001,0.5686116641240423,9.071299400026587e-05,4.624072018753016e-09,1.8635575073272046e-13,6.479859065976676e-18,2.0344607473671697e-22,5.9277832019926145e-27,1.6326846261335094e-31,4.3044850612185584e-36,0.5657142617004447,0.4410894348540404,-0.002717612360985824,0.001993457927825157,7.189382955168644e-06,0.0,0.0,0.0,0.0,-1.559162341769093e-37,0.0061363675629496975
0.8300000000000001,0.5690596375208457,9.180714482674074e-05,4.7361196330348105e-09,1.9320568863021788e-13,6.800758159303577e-18,2.1615895251331683e-22,6.376076593684647e-27,1.7778342253496569e-31,4.744824975793678e-36,0.5661246817496033,0.4467486378070502,-0.0031156518004770745,0.0020424425012130517,7.454842214606141e-06,0.0,0.0,0.0,0.0,-1.7481069844121629e-37,0.00621792168708164
0.84,0.5694976708366538,9.289935414369173e-05,4.849387223673177e-09,2.0021659024085764e-13,7.133278336925907e-18,2.2949563706384517e-22,6.85216905930027e-27,1.9338565887199057e-31,5.223739275545279e-36,0.5665251602680164,0.4524118952643895,-0.0035281802524035322,0.0020919985845389726,7.726627238684442e-06,0.0,0.0,0.0,0.0,-1.956882281629283e-37,0.006299526014540185
0.85,0.5699257600063495,9.398956701876674e-05,4.963867571909145e-09,2.0738996532472624e-13,7.477683731630303e-18,2.434784518629914e-22,7.357403486901241e-27,2.1014030041602373e-31,5.7439422106718896e-36,0.5669156950651542,0.4580791078035218,-0.00395539343566752,0.0021421245128091715,8.00480244359414e-06,0.0,0.0,0.0,0.0,-2.187138954712245e-37,0.006381176710363094
0.86,0.5703439015650446,9.507772874722765e-05,5.079553368039867e-09,2.1472730895940636e-13,7.834239682677134e-18,2.5813008811101705e-22,7.893179218086588e-27,2.2811805645893054e-31,6.308551764710915e-36,0.5672962845484262,0.46375017597257084,-0.004397486562836582,0.0021928185922049977,8.28943181287282e-06,0.0,0.0,0.0,0.0,-2.440990851802642e-37,0.006462869949955818
0.87,0.5707520923976508,9.61637847368436e-05,5.1964372554351336e-09,2.2223010831690167e-13,8.203211389829319e-18,2.734734173564594e-22,8.460968010930157e-27,2.473991867871858e-31,6.921469157920271e-36,0.5676669274740365,0.4694250002816144,-0.004854654506360358,0.002244079110921675,8.580579086519013e-06,0.0,0.0,0.0,0.0,-2.7215334663382652e-37,0.006544601911914072
0.88,0.571150330513721,9.724768089355608e-05,5.314511698128519e-09,2.2989982039804767e-13,8.584867935718504e-18,2.8953209107738984e-22,9.062268109673166e-27,2.680614951168175e-31,7.586220527275364e-36,0.568027623716868,0.475103481261392,-0.005327091220446228,0.0022959043064819775,8.87830713561259e-06,0.0,0.0,0.0,0.0,-3.0312529590004316e-37,0.006626368802212135
0.89,0.5715386146998302,9.832936345890208e-05,5.433769041557907e-09,2.377378815624853e-13,8.979480430989017e-18,3.063302787053603e-22,9.698626074754817e-27,2.901858135658009e-31,8.306482205903439e-36,0.5683783739247401,0.480785519448208,-0.005814989977835065,0.0023482923807009123,9.182678228637614e-06,0.0,0.0,0.0,0.0,-3.372744643254094e-37,0.006708166844052159
0.9,0.571916944491312,9.940877900341885e-05,5.55420151835264e-09,2.4574570801240446e-13,9.387321831584023e-18,3.2389265077303397e-22,1.0371639334190749e-26,3.138565107105041e-31,9.086126997706703e-36,0.5687191794900757,0.4864710153898326,-0.006318543374727858,0.0024012415010930977,9.493754044104822e-06,0.0,0.0,0.0,0.0,-3.748774400002956e-37,0.00678999227748334
0.91,0.5722853201709932,0.00010048587443323631,5.675801249474568e-09,2.539246955114642e-13,9.808666897404841e-18,3.4224438278606985e-22,1.1082957105016526e-26,3.391615789055422e-31,9.92922995399388e-36,0.5690500425484031,0.4921598696531786,-0.006837943316110385,0.002454749801133932,9.811595661724748e-06,0.0,0.0,0.0,0.0,-4.1622845394598395e-37,0.006871841359847097
0.92,0.5726437427679295,0.00010156059699666937,5.798560245359106e-09,2.622762191037129e-13,1.0243792150970227e-17,3.614111590950067e-22,1.1834281314731102e-26,3.661927216036321e-31,1.0840074150111749e-35,0.5693709659768601,0.4978519828319778,-0.0073733810010779,0.002508815380520756,1.0136263553580844e-05,0.0,0.0,0.0,0.0,-4.616399663017058e-37,0.006953710366222247
0.93,0.5729922140561411,0.0001026328942908104,5.922470407056281e-09,2.7080163283250844e-13,1.069297583607567e-17,3.814191767671471e-22,1.262736752274031e-26,3.950454406754466e-31,1.1823156462076674e-35,0.5696819533926961,0.5035472555544578,-0.007925046908159804,0.0025634363054340185,1.0467817575302596e-05,0.0,0.0,0.0,0.0,-5.114432525116775e-37,0.007035595589870186
0.9400000000000001,0.5733307365533481,0.00010370271426812158,6.047523527371788e-09,2.7950226945943826e-13,1.1156497876452685e-17,4.0229514945844154e-22,1.3464025841800338e-26,4.258191237294693e-31,1.2883193343206164e-35,0.5699830091517747,0.5092455884910188,-0.008493130780644328,0.002618610608798442,1.0806316957238643e-05,0.0,0.0,0.0,0.0,-5.659889895121377e-37,0.007117493342680066
0.9500000000000001,0.5736593135197057,0.00010477000524302729,6.173711292008039e-09,2.883794401832396e-13,1.1634639834428116e-17,4.240663112853727e-22,1.434612185946121e-26,4.586171314318486e-31,1.402512660075041e-35,0.5702741383470767,0.5149468823619097,-0.009077821611903214,0.002674336290544189,1.1151820295629893e-05,0.0,0.0,0.0,0.0,-6.256478419183837e-37,0.007199399955613969
0.96,0.5739779489565398,0.0001058347158985065,6.301025280705217e-09,2.9743443435871964e-13,1.2127684869583409e-17,4.467604206968392e-22,1.5275577559510253e-26,4.9354688482625215e-31,1.5254129172523808e-35,0.5705553468072032,0.5206510379449049,-0.009679307630716378,0.0027306113178680244,1.1504385543782645e-05,0.0,0.0,0.0,0.0,-6.9081104821180776e-37,0.007281311779152088
0.97,0.5742866476050824,0.0001068967952926852,6.42945696838233e-09,3.066685192156757e-13,1.2635917697413944e-17,4.704057643460408e-22,1.625437224341562e-26,5.307199526537225e-31,1.6575610903536557e-35,0.5708266410948777,0.5263579560829815,-0.010297776286596628,0.0027874336254944837,1.1864070003241715e-05,0.0,0.0,0.0,0.0,-7.618910069269365e-37,0.007363225183737908
0.98,0.5745854147583059,0.00010795619274385356,6.558997754662702e-09,3.160829463822885e-13,1.3159623703879633e-17,4.95030980157779e-22,1.7284550830015737e-26,5.702554945110362e-31,1.7995617516430318e-35,0.5710880283206845,0.5320675376578082,-0.010933414422704,0.00284480112305102,1.223093050578483e-05,0.0,0.0,0.0,0.0,-8.393928486151713e-37,0.007445136552528122
0.99,0.5748742560766292,0.00010901285771800092,6.689638992811638e-09,3.256789582675995e-13,1.36990880774364e-17,5.206648841400864e-22,1.8368232002410847e-26,6.1228363451215495e-31,1.9521221439164006e-35,0.5713395159606324,0.5377796835639428,-0.011586408444875303,0.002902711702295828,1.2605023591465257e-05,0.0,0.0,0.0,0.0,-9.239845377461263e-37,0.007527042274301918
1.0,0.575153178274351,0.0001100667402827424,6.82137188643732e-09,3.354577627434635e-13,1.4254598873582116e-17,5.473371395241676e-22,1.9507581981248475e-26,6.56933200844956e-31,2.1159080830275103e-35,0.5715811125344981,0.5434942948422999,-0.012256943616715015,0.002961163211203201,1.298640479766056e-05,0.0,0.0,0.0,0.0,-1.0162362676738804e-36,0.007608938772220751
1.01,0.5754221887906583,0.00011111779090073119,6.954187540403493e-09,3.454205447949988e-13,1.482644549338532e-17,5.750779435984444e-22,2.0704828383798904e-26,7.043376974982465e-31,2.2916134814325482e-35,0.5718128272803462,0.5492112726278814,-0.012945204373855376,0.0030201534666989484,1.3375128984847671e-05,0.0,0.0,0.0,0.0,-1.1167455192061348e-36,0.007690822490780009
1.02,0.5756812957687352,0.0001121659604234839,7.0880769649512954e-09,3.5556846695407557e-13,1.5414918553500957e-17,6.039180125933582e-22,2.1962261920220683e-26,7.546357439929612e-31,2.4799650549541423e-35,0.5720346701336299,0.5549305181538622,-0.013651374328980672,0.0030796802556686304,1.3771250347814989e-05,0.0,0.0,0.0,0.0,-1.2261451013194636e-36,0.007772689895446083
1.03,0.575930508053067,0.00011321120009704261,7.223031077057497e-09,3.6590266907030056e-13,1.6020309838370917e-17,6.338885841698128e-22,2.328223737145935e-26,8.079711883794868e-31,2.681723201299953e-35,0.5722466517242788,0.5606519327590056,-0.014375636258587291,0.0031397413352731583,1.4174822408295578e-05,0.0,0.0,0.0,0.0,-1.3451042804997926e-36,0.007854537473042668
1.04,0.5761698351867466,0.00011425346156763706,7.359040701792735e-09,3.764242680820025e-13,1.664291225242455e-17,6.65021419907617e-22,2.4667174567146176e-26,8.644932202349888e-31,2.8976828785812625e-35,0.5724487833737891,0.5663754178950786,-0.015118172089743757,0.0032003344332643914,1.4585898007600377e-05,0.0,0.0,0.0,0.0,-1.4743299100828807e-36,0.007936361732137048
1.05,0.5763992874087791,0.00011529269688734681,7.496096573679757e-09,3.87134357787217e-13,1.7283019772279207e-17,6.973488077939286e-22,2.6119559363496876e-26,9.24356483660737e-31,3.128674483831572e-35,0.5726410770923117,0.5721008751342668,-0.015879162886850748,0.0032614572483007356,1.5004529299251403e-05,0.0,0.0,0.0,0.0,-1.6145675595948042e-36,0.008018159203426408
1.06,0.5766188756513876,0.00011632885851976337,7.634189338051656e-09,3.9803400861467194e-13,1.794092739894076e-17,7.309035647116969e-22,2.764194462121035e-26,9.877211902794308e-31,3.375564731525189e-35,0.572823545575742,0.5778282061765888,-0.016658788838401162,0.003323107450262743,1.5430767741614948e-05,0.0,0.0,0.0,0.0,-1.7666026440924358e-36,0.008099926440124118
1.07,0.5768286115373182,0.00011736189934565234,7.773309552410106e-09,4.091242673947723e-13,1.8616931110004127e-17,7.657190389281061e-22,2.9236951183367417e-26,1.0547532322325255e-30,3.6392575320958204e-35,0.5729962022028081,0.5835573128573122,-0.01745722924374013,0.003385282680568708,1.5864664090534794e-05,0.0,0.0,0.0,0.0,-1.9312615535039283e-36,0.008181660018346035
1.08,0.5770285073771461,0.00011839177266861557,7.913447687783604e-09,4.204061571305857e-13,1.9311327811853816e-17,8.018291125830186e-22,3.0907268853329517e-26,1.1256242951775582e-30,3.9206948704551656e-35,0.5731590610321607,0.589288097154368,-0.01827466249982506,0.0034479805524902686,1.6306268391965397e-05,0.0,0.0,0.0,0.0,-2.1094127819691943e-36,0.0082633565374968
1.09,0.5772185761665796,0.00011941843222075332,8.054594130085705e-09,4.31880676768827e-13,2.0024415291864437e-17,8.39268204177418e-22,3.2655657372637483e-26,1.200511971285473e-30,4.220857684511509e-35,0.5733121367994617,0.5950204611957658,-0.01911126608798568,0.003511198651468002,1.6755629974605113e-05,0.0,0.0,0.0,0.0,-2.30196805718039e-36,0.008345012620656133
1.1,0.5773988314039403,0.00012044183201507318,8.196739204219531e-09,4.435488093822274e-13,2.0756491545040647e-17,8.780710499799507e-22,3.448494826518027e-26,1.2796036309123477e-30,4.540823170988271e-35,0.5734554447378967,0.6007543072051477,-0.01996721680403355,0.003574934541312059,1.7212797678547473e-05,0.0,0.0,0.0,0.0,-2.5100142154470626e-36,0.00842662490520435
1.11,0.5775692869763819,0.00012146192625648131,8.339873189487333e-09,4.554115271365837e-13,2.1507854339782693e-17,9.18272569943808e-22,3.6398046350225067e-26,1.3630988574875099e-30,4.881800521451978e-35,0.5735890004661858,0.6064895374709882,-0.0208426908953493,0.0036391857681531913,1.7677819993712657e-05,0.0,0.0,0.0,0.0,-2.7348950981533803e-36,0.008508190037179007
1.12,0.5777299577176269,0.00012247866982506084,8.483986250059583e-09,4.674697648475206e-13,2.227880311965733e-17,9.599085592007542e-22,3.839792802057034e-26,1.451197846536838e-30,5.244955944170848e-35,0.5737128205359758,0.6122260545468026,-0.021737863289239732,0.0037039498424175435,1.815074431692624e-05,0.0,0.0,0.0,0.0,-2.9778052097777028e-36,0.008589704702080855
1.1300000000000001,0.5778808591222718,0.00012349201804055256,8.629068472130046e-09,4.797244329888487e-13,2.3069637971125533e-17,1.003015342623032e-21,4.048764358373272e-26,1.5441074338751063e-30,5.631502344814193e-35,0.5738269221510429,0.6179637611612062,-0.02265290796266794,0.003769224248403793,1.8631617315984665e-05,0.0,0.0,0.0,0.0,-3.23999660766269e-36,0.008671165609899152
1.1400000000000001,0.5780220073311383,0.00012450192665782958,8.775109866786069e-09,4.921764180226952e-13,2.3880659534158975e-17,1.0476297626154178e-21,4.2670318297430956e-26,1.6420414584606914e-30,6.042703955968269e-35,0.5739313231526441,0.623702560221219,-0.023587997945189926,0.0038350064449899544,1.9120484937977727e-05,0.0,0.0,0.0,0.0,-3.522788722660429e-36,0.00875256949484911
1.1500000000000001,0.5781534191273514,0.0001255083518715139,8.922100371522009e-09,5.04826582227877e-13,2.471216895017253e-17,1.0937891800952932e-21,4.494915335339486e-26,1.745220901037131e-30,6.479877600640286e-35,0.5740260420154009,0.6294423548192571,-0.02454330530737496,0.003901293865989129,1.961739240353205e-05,0.0,0.0,0.0,0.0,-3.827570380509181e-36,0.008833913115691594
1.16,0.5782751119324185,0.0001265112503205929,9.070029851752658e-09,5.176757635282742e-13,2.556446780995681e-17,1.1415314754727155e-21,4.7327426861174346e-26,1.8538740227746813e-30,6.944393955762418e-35,0.5741110978431847,0.6351830482401268,-0.02551900114922588,0.003968083920505256,2.0122384201054558e-05,0.0,0.0,0.0,0.0,-4.1558018232101306e-36,0.008915193256052834
1.17,0.5783871038023072,0.00012751057909303598,9.218888102326689e-09,5.307247753212039e-13,2.6437858101610753e-17,1.1908950496304944e-21,4.980849483194858e-26,1.9682365039118865e-30,7.437678815695859e-35,0.5741865103650001,0.6409245439680169,-0.026515255588599518,0.004035373993288866,2.063550408097598e-05,0.0,0.0,0.0,0.0,-4.509016730404162e-36,0.00899640672474412
1.18,0.578489413423524,0.0001285062957304111,9.36866484904006e-09,5.439744063057925e-13,2.7332642158474036e-17,1.2419188249042575e-21,5.239579216233471e-26,2.088551582397121e-30,7.961214355734772e-35,0.5742522999308697,0.6466667456934917,-0.027532237749626893,0.004103161445092822,2.11567950499943e-05,0.0,0.0,0.0,0.0,-4.8888242407485644e-36,0.009077550356081505
1.19,0.578582060109193,0.00012949835823250117,9.519349750149456e-09,5.574254203113493e-13,2.824912260705969e-17,1.2946422460625265e-21,5.509283361819712e-26,2.215070192530162e-30,8.516540395610348e-35,0.5743084875077182,0.6524095573204844,-0.02857011575113364,0.004171443613028078,2.1686299365318236e-05,0.0,0.0,0.0,0.0,-5.296910973293815e-36,0.009158621010205504
1.2,0.578665063795134,0.00013048672506192082,9.670932397885717e-09,5.710785561257407e-13,2.91876023149866e-17,1.3491052812867888e-21,5.790321481845631e-26,2.3480511036037434e-30,9.105255662994813e-35,0.5743550946752571,0.6581528829732899,-0.029629056695060316,0.0042402178109194255,2.2224058528910745e-05,0.0,0.0,0.0,0.0,-5.73504304886032e-36,0.009239615573400804
1.21,0.5787384450359412,0.00013147135514873283,9.823402319967267e-09,5.849345273237622e-13,3.0148384338912044e-17,1.4053484231515687e-21,6.0830613218898e-26,2.487761058545116e-30,9.729019057005435e-35,0.5743921436218684,0.6638966270035571,-0.030709226654882727,0.004309481329661243,2.2770113281732475e-05,0.0,0.0,0.0,0.0,-6.205068111415168e-36,0.009320530958415956
1.22,0.5788022246181388,0.00013245220747103544,9.976749016840651e-09,5.989940449740454e-13,3.113177104412414e-17,1.4634120957837783e-21,6.387877417397006e-26,2.634484094384351e-30,1.0389722173038123e-34,0.5744196567677254,0.6696406937855774,-0.03181079135983929,0.004379231447550887,2.3324504240277285e-05,0.0,0.0,0.0,0.0,-6.70943041920996e-36,0.00940136407774192
