t,Arg,Fe3,Fe3_Arg,Fe2_Arg,Fe2,Fe3_NO,Fe2_NO,Fe3_NOHA,NOHA,Fe2_NOHA,Fe3_O2_Arg,Fe3_O2_NOHA,NO,citrulline,NO3
0.91,100.0,0.001513528201430627,0.02372677242587427,0.0004907764968939508,4.271134719007222e-05,0.00024425293125373296,3.3384382706895353e-05,0.016416947542399064,0.001385252426412028,9.631059555308862e-05,0.0019750749859336904,0.00046024109076389506,0.0062360389747479796,0.006585575680900061,7.189939219144722e-05
0.92,100.0,0.0015220178355807078,0.023639353182460947,0.0004891855800308392,4.268744321167332e-05,0.00024567379029114965,3.370942398098657e-05,0.016499170568963488,0.0014127169168322217,9.683467945823359e-05,0.0019685759306717837,0.0004627915653493248,0.006368075543045468,0.00672126229705038,7.380353973276816e-05
0.93,100.0,0.0015303604902621023,0.02355364984433573,0.0004876257968061162,4.2664086812680556e-05,0.00024706649219122934,3.402897249760895e-05,0.016579760608940564,0.0014403217157309505,9.7348739153421e-05,0.0019622039178833726,0.00046529105111624866,0.006500870297308768,0.006857691742571451,7.572598057383785e-05
0.9400000000000001,100.0,0.0015385568311759683,0.02346963064591027,0.0004860965848913552,4.2641273904880934e-05,0.0002484315552281091,3.434308434953405e-05,0.01665874985040266,0.001468064046121266,9.785230412432593e-05,0.001955956636046779,0.0004677412339652876,0.006634408202390931,0.0069948492467503225,7.766640478174146e-05
0.9500000000000001,100.0,0.0015466080576064624,0.02338726390332973,0.0004845973759241209,4.261897964035357e-05,0.00024976953784690905,3.465181828176718e-05,0.016736169891339664,0.001495941169712477,9.8345913663683e-05,0.001949831781119574,0.00047014274124704573,0.006768674515936546,0.007132720376779792,7.962450471456416e-05
0.96,100.0,0.0015545151469911983,0.02330651874755637,0.0004831276278405191,4.259721100714682e-05,0.00025108091873074815,3.495523351036522e-05,0.016812051701117013,0.0015239504248717223,9.882869126597989e-05,0.0019438270905008312,0.00047249763147934906,0.006903654787625913,0.007271290917056844,8.159997718981258e-05
0.97,100.0,0.001562279287585346,0.023227364686725194,0.0004816868036987728,4.257597037300363e-05,0.00025236617923246824,3.5253390793175634e-05,0.016886425659836477,0.0015520891987041308,9.930001056930749e-05,0.0019379403265456353,0.0004748076846403715,0.007039334850359679,0.007410546942650171,8.359252226484493e-05
0.98,100.0,0.0015699020797406273,0.02314977139235777,0.0004802743326024674,4.255520132047228e-05,0.000253625921868613,3.5546352762970956e-05,0.016959321580028712,0.0015803548859547947,9.976191775583027e-05,0.001932169307787769,0.0004770719137747598,0.007175700807865918,0.00755047492519201,8.56018426945056e-05
0.99,100.0,0.0015773848908914772,0.0230737093309259,0.00047888968681609014,4.2534894546540435e-05,0.00025486063659921587,3.583418223169068e-05,0.01703076867973699,0.0016087449665406989,0.00010021435730930027,0.0019265118716590354,0.0004792914692839113,0.007312739042237984,0.007691061506823038,8.762764575414543e-05
1.0,100.0,0.0015847292050969496,0.02299914938441041,0.0004775323315789555,4.2515016515619725e-05,0.00025607085790176987,3.611694272031381e-05,0.01710079563303198,0.0016372569500408406,0.00010065837257474963,0.0019209659039814372,0.0004814663521879689,0.007450436190431825,0.00783229363336686,8.966964231295079e-05
1.01,100.0,0.001591937045327163,0.02292606253077703,0.000476201751837071,4.2495567150149495e-05,0.0002572570446716876,3.639470059751227e-05,0.017169430513895585,0.0016658884257263543,0.00010109363914858066,0.0019155292583860576,0.00048359794820930485,0.007588779196481179,0.007974158487327224,9.172754557684531e-05
1.02,100.0,0.001599009973879665,0.022854420614780647,0.00047489742579929687,4.247650369508086e-05,0.00025841973504658314,3.6667520195882666e-05,0.017236700925285637,0.0016946369893582364,0.00010152164201924271,0.0019101998945838467,0.00048568576471423635,0.0077277552003031024,0.008116643529640519,9.380107409494896e-05
1.03,100.0,0.001605949820176962,0.02278419580567549,0.0004736188444169401,4.245779896210077e-05,0.00025955942747290703,3.6935467596768866e-05,0.017302633886050998,0.0017235003002059343,0.00010194324118698921,0.001904975778155903,0.000487729930305067,0.007867351628177012,0.00825973647274901,9.588994950232356e-05
1.04,100.0,0.0016127586913373124,0.02271536052363167,0.00047236555003722186,4.2439543055264736e-05,0.00026067636567029466,3.719861060165053e-05,0.017367255915700697,0.00175247614884415,0.00010235421907656699,0.0018998548065960476,0.0004897357742931301,0.008007556171001802,0.008403425043455245,9.79938961814968e-05
1.05,100.0,0.001619438370930456,0.0226478879752636,0.00047113703891948965,4.242167532217588e-05,0.0002617711026362003,3.745701516707154e-05,0.017430592997180444,0.0017815622590709,0.00010275691662568377,0.0018948350434927173,0.000491701864461705,0.008148356732553094,0.008547697494310324,0.00010011264395395475
1.06,100.0,0.0016259907741004774,0.02258175174825194,0.0004699328350273561,4.240418725844944e-05,0.0002628440737122594,3.7710748103286204e-05,0.017492670605049616,0.0018107564378492666,0.00010315142513472003,0.0018899145412606911,0.0004936290621004743,0.008289741468650856,0.008692542216509173,0.00010224592604276727
1.07,100.0,0.0016324178370789992,0.022516925901223995,0.0004687524704253774,4.23870701012719e-05,0.0002638957070759453,3.795987638916814e-05,0.01755351370693014,0.0018400565358619805,0.00010353786256887407,0.0018850913859624061,0.0004955181822429599,0.008431698773228465,0.008837947836216067,0.00010439347952248136
1.08,100.0,0.0016387216547288756,0.022453384654006578,0.00046759547049903406,4.237030703349697e-05,0.00026492644503129146,3.8204467330141126e-05,0.01761314695396788,0.001869460425984771,0.00010391674097920426,0.0018803636829642202,0.000497369623458019,0.008574217193096484,0.008983903149180062,0.00010655504372213726
1.09,100.0,0.001644904168245547,0.022391103090919694,0.00046646138751337576,4.2353890884568196e-05,0.00026593669566742615,3.844458819959056e-05,0.017671594248382157,0.0018989660521635122,0.0001042881322579534,0.0018757295895044613,0.0004991842084235683,0.00871728562147503,0.009130397269193343,0.00010873036385128666
1.1,100.0,0.0016509674000102367,0.022330056631889292,0.0004653497753764245,4.23378108191635e-05,0.0002669268692120689,3.8680306508527376e-05,0.017728879068674906,0.0019285713926578876,0.00010465229550287589,0.0018711872902017726,0.0005009625518027179,0.008860893152454571,0.009277419516448351,0.0001109191882731733
1.11,100.0,0.0016569133877608006,0.02227022115627596,0.0004642601960119956,4.2322056201520474e-05,0.00026789736797460815,3.891168982978495e-05,0.01778502440383723,0.0019582744682418774,0.00010500949518326734,0.001866735002400603,0.0005027052445219578,0.009005029109925455,0.009424959436898816,0.0001131212691689566
1.12,100.0,0.0016627440014575195,0.02221157264260742,0.00046319221685700373,4.2306631189229875e-05,0.00026884856220481734,3.913880241648218e-05,0.017840053302327533,0.0019880733043409434,0.0001053593225656292,0.001862370947186149,0.0005044135711856397,0.009149682785609929,0.009573006511727652,0.00011533636149641282
1.1300000000000001,100.0,0.00166846135130978,0.022154087971261723,0.00046214541643751535,4.229152221797152e-05,0.00026978084388011884,3.936171273615561e-05,0.01789398764893725,0.002017966015391143,0.00010570220759087713,0.0018580934139636434,0.0005060879116621432,0.009294844022732035,0.00972155080465829,0.00011756422530996977
1.1400000000000001,100.0,0.0016740674828584425,0.022097744324623473,0.00046111938020177443,4.227672230011479e-05,0.000270694586510455,3.95804878405155e-05,0.017946849078836983,0.0020479507417977107,0.00010603828905112187,0.0018539007121983636,0.0005077289355757654,0.009440502779842111,0.009870582478220043,0.00011980462402694881
1.1500000000000001,100.0,0.0016795644473135097,0.02204251933210542,0.0004601137015088044,4.226222480653735e-05,0.0002715901555958978,3.9795194691827324e-05,0.01799865875971171,0.0020780256646348123,0.00010636770201001417,0.0018497911832900272,0.0005093372989631991,0.009586649234614716,0.010020091909756067,0.00012205732485361603
1.16,100.0,0.0016849539100682338,0.021988390653814086,0.00045912797773461504,4.224802205249002e-05,0.00027246792008355034,4.000589440296305e-05,0.018049438192150814,0.0021081889330854127,0.00010669055262847496,0.0018457631780773654,0.0005109136989842848,0.009733273393110422,0.010170069305545199,0.00012432209794825195
1.17,100.0,0.0016902380076532478,0.021935336891896615,0.0004581618187956313,4.223410839310786e-05,0.00027332822728863863,4.021265484580396e-05,0.018099207457611694,0.0021384388232738413,0.00010700697327062612,0.0018418151060801205,0.0005124587541613607,0.009880365945093289,0.010320505545480915,0.00012659871825317372
1.18,100.0,0.001695418711190332,0.021883336913591594,0.0004572148408174835,4.222047792406198e-05,0.0002741714215231448,4.041554128570866e-05,0.01814798651983383,0.002168773620284828,0.00010731708157105982,0.0018379453989220505,0.0005139730933375715,0.010027917628700329,0.0104713915556431,0.00012888696413390735
1.19,100.0,0.001700498015771282,0.021832370065205903,0.0004562866684674869,4.220712533365312e-05,0.0002749978379819659,4.061461919832279e-05,0.01819579482467075,0.002199191654515784,0.00010762098533348364,0.0018341525218258327,0.0005154573362081557,0.010175919425579149,0.010622718500616357,0.00013118661785690966
1.2,100.0,0.001705477457950915,0.021782415439873876,0.00045537692233585544,4.2194041233013785e-05,0.00027580782682169025,4.0809946639629154e-05,0.018242652512764013,0.0022296911904401526,0.00010791887831061034,0.0018304349352107829,0.0005169120388564914,0.01032436197268203,0.010774477209432129,0.00013349746328876884
1.21,100.0,0.0017103591121520817,0.02173345338967722,0.0004544852449942297,4.2181221799512555e-05,0.0002766017034365225,4.100159000223807e-05,0.018288577915300877,0.00226027065631756,0.0001082108424131129,0.0018267911739958003,0.000518337806225329,0.010473236776945366,0.010926659361031626,0.00013581929064748898
1.22,100.0,0.001715144817291339,0.021685464351991014,0.000453611280769969,4.21686612918847e-05,0.00027737978705235207,4.118961178591208e-05,0.018333589497718628,0.0022909284659009214,0.00010849700122803798,0.001823219786047226,0.000519735204820599,0.010622535272498448,0.011079256564151433,0.00013815189281471114
1.23,100.0,0.0017198364015243038,0.021638429190551787,0.0004527546816238151,4.215635422536214e-05,0.0002781423895111783,4.1374074151495376e-05,0.01837770529485712,0.0023216630702489944,0.00010877747540580413,0.001819719350066117,0.0005211047880799981,0.010772249094641969,0.011232260624712049,0.0001404950664073951
1.24,100.0,0.0017244354830471312,0.02159232833883466,0.0004519150928787356,4.214429463813269e-05,0.0002788898316442248,4.155503443519624e-05,0.01842094398603288,0.002352472863012222,0.0001090523565692865,0.0018162884191634983,0.0005224471627532886,0.01092236956802383,0.01138566304172561,0.00014284860762234903
1.25,100.0,0.0017289439170778652,0.021547143754372635,0.00045109218576842164,4.2132477668073595e-05,0.00027962240615932214,4.173255529154227e-05,0.0184633224493712,0.002383356395791037,0.00010932176966511386,0.0018129256498244125,0.0005237628347984885,0.011072888870719073,0.011539456153916518,0.00014521232174657202
1.26,100.0,0.0017333634349995086,0.021502857358904764,0.0004502856314529991,4.212089824123674e-05,0.0002803404073948447,4.1906696547926497e-05,0.018504857717683825,0.0024143122058491555,0.0001095858247466739,0.001809629699103429,0.0005250523309219035,0.011223799103135429,0.011693632222661142,0.00014758601558293146
1.27,100.0,0.0017376957350886944,0.021459451442963358,0.0004494951077548572,4.210955137487893e-05,0.0002810441236949123,4.207751728246486e-05,0.01854556647386082,0.002445338860522348,0.00010984463056534137,0.0018063992513799132,0.0005263161660318879,0.011375092528131743,0.011848183668535383,0.00014996949942625297
1.28,100.0,0.0017419424793339473,0.02141690866194228,0.0004487202990900981,4.2098432144736156e-05,0.0002817338375577637,4.2245075775843946e-05,0.01858546505793786,0.002476434956563863,0.00011009829530825048,0.0018032330181704328,0.0005275548427359288,0.011526761567574408,0.01200310306796136,0.00015236258705333443
1.29,100.0,0.0017461052894046211,0.021375212028470553,0.00044796089633844787,4.208753564926132e-05,0.00028240982585443005,4.240942944394115e-05,0.018624569478791042,0.002507599119082295,0.00011034692721982082,0.0018001297376974913,0.0005287688511275337,0.01167879879669103,0.012158383147684408,0.00015476509569499838
1.3,100.0,0.0017501859683456448,0.021334344283771258,0.00044721658601996195,4.2076858787901905e-05,0.0002830723651496192,4.257063641468801e-05,0.018662895856449268,0.0025388299659840526,0.0001105905831120891,0.0017970881231887156,0.0005299587387579529,0.011831196746003154,0.012314016588682707,0.00015717684111523543
1.31,100.0,0.001754185992180999,0.02129428927764072,0.00044648707405800926,4.206639617201687e-05,0.00028372172051992694,4.2728751786766386e-05,0.018700459471610233,0.0025701261839883157,0.0001108293854243437,0.0017941069770031055,0.0005311249536009099,0.011983948325628466,0.012469996446451224,0.00015959764851605196
1.32,100.0,0.0017581068826482708,0.021255030924268083,0.00044577206780083855,4.205614311698213e-05,0.00028435815428876055,4.288383030668344e-05,0.018737275496091686,0.002601486469987615,0.00011106343586431693,0.0017911851046242553,0.0005322679609870744,0.012137046498458972,0.012626315827397053,0.00016202734434262397
1.33,100.0,0.0017619501229238367,0.021216553415374796,0.00044507127969283986,4.204609496155121e-05,0.00028498192443121687,4.303592571687627e-05,0.018773358851445127,0.0026329095422485396,0.00011129283455483177,0.0017883213324550076,0.0005333882184407876,0.012290484342918797,0.012782967951061642,0.00016446575799473984
1.34,100.0,0.0017657171455241255,0.021178841234783963,0.0004443844275266412,4.2036246967257356e-05,0.00028559328461039786,4.318509062956515e-05,0.018808724205259936,0.0026643941405825127,0.00011151768251783515,0.0017855145092186139,0.0005344861729584705,0.01244425505419518,0.012939946151408886,0.00016691272197373017
1.35,100.0,0.0017694093289271652,0.021141879148998517,0.0004437112342821038,4.202659428789583e-05,0.0002861924844108356,4.3331376464127405e-05,0.0188433859841032,0.0026959390251839236,0.00011173808214526233,0.0017827635053792401,0.0005355622609984248,0.012598351938035832,0.013097243870751181,0.00016936807184037372
1.36,100.0,0.0017730286577198016,0.021105652521859815,0.0004430514327163296,4.201713681929696e-05,0.0002867797507873427,4.3474843306021556e-05,0.01887735742533735,0.0027275430662654877,0.00011195405697649701,0.0017800672171951963,0.0005366169572790186,0.012752768882338325,0.013254855120749575,0.00017183164431787233
1.37,100.0,0.0017765762857621906,0.021070146604994136,0.00044240475493873975,4.200786862560375e-05,0.00028735532887995825,4.361553841000025e-05,0.018910652666433884,0.0027592050467413268,0.00011216572649637027,0.0017774245561310714,0.0005376506693246043,0.01290749931874266,0.013412773467289715,0.0001743032812570837
1.3800000000000001,100.0,0.0017800535261011123,0.021035347013536217,0.0004417709393622912,4.199878521450397e-05,0.000287919454127039,4.375351098995267e-05,0.018943285319122177,0.002790923796987702,0.00011237318580874859,0.0017748344552133847,0.0005386638105210178,0.013062536931678864,0.013570992723613482,0.00017678282681761264
1.3900000000000001,100.0,0.0017834617033842762,0.02100123964627349,0.00044114972950991136,4.1989882446055404e-05,0.00028847235658122674,4.3888809999980016e-05,0.01897526869121467,0.0028226981739477514,0.00011257652364488552,0.0017722958674442383,0.0005396567894976179,0.013217875548323493,0.013729506842733573,0.0001792701278288583
1.4000000000000001,100.0,0.0017868021019494295,0.02096781065251995,0.0004405408735059885,4.1981156145207776e-05,0.0002890142625168386,4.402148334607481e-05,0.019006615869846272,0.0028545270533284223,0.00011277582873646555,0.0017698077648829707,0.0005406300065470816,0.013373509097449717,0.01388830987719624,0.00018176503388359585
1.41,100.0,0.0017900759644880963,0.0209350464236918,0.00043994412392998964,4.197260208630569e-05,0.000289545394605477,4.415157785403129e-05,0.01903733973145609,0.0028864093287180627,0.00011297119003811074,0.0017673691380809217,0.0005415838537654276,0.013529431604695203,0.014047395974444899,0.00018426739729017353
