t,Rs,RL,Ri,L,R2L2,R2_CPP,Li,R2i,Shc,ShcP,ShcGS,GS,GSP,RasGDP,Ras_ShcGS,RasGTP,GAP,Ras_GAP,Raf,Ras_Raf,Rafa,MEK,MEKP,MEKPP,ERK,ERKP,ERKPP,t,X
0.58,11101.193211966418,9.902907527884458e-08,3901.1932120673587,1.6949124101269028e-20,7.480912592792199e-18,4.404646816992967e-19,9.709247131973636e-10,2.2152085066846544e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99993746199,0.0,2.07846070484563e-05,14999.999997938747,2.061231505873743e-06,9976.580290433252,3.96921305560366e-05,2.5962766132343123e-05,359989.27685398085,10.709453566727534,0.013692451961106607,749944.2897176723,55.69098467878827,0.019297648726108674,0.58,0.0
0.59,11101.20642373005,9.901235089159888e-08,3901.206423831005,1.694624144374374e-20,7.600800113956562e-18,4.5535576989554295e-19,9.876491003074886e-10,2.296849888891364e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999950671292,0.0,1.6394472613006208e-05,14999.99999837412,1.6258571957678288e-06,9976.580293014267,3.1308340150879366e-05,2.0479362763409916e-05,359989.4398006022,10.546715281366385,0.013484115987129371,749943.6877411203,56.29254212756086,0.019716751825440516,0.59,0.0
0.6,11101.219119864603,9.899562469427565e-08,3901.219119965576,1.694335933290007e-20,7.720392111228875e-18,4.70479894341568e-19,1.0043752974951688e-09,2.3801244109854886e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999961090187,0.0,1.2931733340309382e-05,14999.999998717523,1.2824536640803845e-06,9976.580295050118,2.4695585867941397e-05,1.615419877362079e-05,359989.6002733609,10.386447691535704,0.013278947113059767,749943.0997296409,56.880139885725896,0.02013047307392806,0.6,0.0
0.61,11101.231282458615,9.897889653053153e-08,3901.2312825596046,1.6940477661243536e-20,7.839689191546372e-18,4.858363600594616e-19,1.0211034611037909e-09,2.4650404131575672e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999969305663,0.0,1.0201305712473607e-05,14999.999998988302,1.0116741817862158e-06,9976.580296655475,1.948131889166766e-05,1.2743653614363506e-05,359989.7583093531,10.228613748688993,0.013076897817219334,749942.5254551315,57.454006198648464,0.020538669429272488,0.61,0.0
0.62,11101.242893298486,9.896216624148722e-08,3901.2428933994906,1.6937596522682985e-20,7.958691959781572e-18,5.014244732788641e-19,1.037833750012646e-09,2.5516062731287568e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99997578444,0.0,8.048072147532e-06,14999.999999201842,7.981357277795237e-07,9976.580297921511,1.536931294482188e-05,1.0054011817465186e-05,359989.91394521267,10.073176865795737,0.012877921157152576,749941.9646929784,58.01436581233884,0.020941208959014898,0.62,0.0
0.63,11101.253933868513,9.894543366573086e-08,3901.253933969533,1.6934715997578086e-20,8.077401018734998e-18,5.172435414228763e-19,1.0545663256335902e-09,2.6398304075381148e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999980894943,0.0,6.349586277033128e-06,14999.999999370282,6.296953749168908e-07,9976.5802989202,1.212573360811503e-05,7.932354989495701e-06,359990.0672171002,9.920100928691397,0.012681970787480155,749941.4172220083,58.56144002109506,0.021337970374310303,0.63,0.0
0.64,11101.264385350927,9.892869863932141e-08,3901.264385451965,1.6931835299099915e-20,8.19581696912798e-18,5.332928730938694e-19,1.071301351907676e-09,2.72972127333441e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999984926937,0.0,5.009546671916304e-06,14999.999999503176,4.968016021007551e-07,9976.58029970815,9.56667492687533e-06,6.258412482391039e-06,359990.21816069324,9.76935030542531,0.012489000975374451,749940.8828244421,59.09544671515576,0.021728842576898784,0.64,0.0
0.65,11101.274228625944,9.891196099579203e-08,3901.2742287269966,1.692895730947108e-20,8.313940409595515e-18,5.495717780591741e-19,1.0880389953017465e-09,2.821287369172972e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999988108462,0.0,3.952159429394358e-06,14999.999999608035,3.9194084420748744e-07,9976.580300329917,7.547394627750139e-06,4.937523484522169e-06,359990.36681117973,9.62088985328616,0.012298966612488955,749940.3612858471,59.61660042839656,0.022113724220638953,0.65,0.0
0.66,11101.283444271787,9.889522056615352e-08,3901.2834443728575,1.6926075106555416e-20,8.431771936679194e-18,5.660795672366287e-19,1.1047794248049907e-09,2.914537236818663e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999061866,0.0,3.1178910722792838e-06,14999.999999690774,3.092038366857922e-07,9976.5803008205,5.954201435117654e-06,3.895332122919504e-06,359990.51320325426,9.474684922164004,0.01211182322123002,749939.8523950902,60.125112386343446,0.022492523290803892,0.66,0.0
0.67,11101.292012564763,9.887847717889782e-08,3901.292012665849,1.6923197860437667e-20,8.54931214482018e-18,5.828155526800404e-19,1.1215228119254684e-09,3.009479462552421e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999992598972,0.0,2.459731480132771e-06,14999.999999756043,2.4393301031184894e-07,9976.580301207536,4.697321383473197e-06,3.0731232536261647e-06,359990.65737111605,9.330701356590554,0.011927526958856738,749939.3559442889,60.621190554106484,0.02286515669345942,0.67,0.0
0.68,11101.299913479299,9.886173066000155e-08,3901.2999135804025,1.6920336403719787e-20,8.666561626352322e-18,5.997790475644007e-19,1.1382693306865613e-09,3.106122678588123e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999994160215,0.0,1.9408470453492533e-06,14999.999999807493,1.9248318815226983e-07,9976.580301512678,3.70641500016824e-06,2.424891418160378e-06,359990.79934847075,9.188905494216202,0.011746034616008594,749938.8717287659,61.10503968400337,0.023231549873816655,0.68,0.0
0.6900000000000001,11101.307126688009,9.884498083292953e-08,3901.30712678913,1.6917444954768917e-20,8.783520971495225e-18,6.16969366171175e-19,1.1550191576234437e-09,3.2044755644862345e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999995391157,0.0,1.5317425297669817e-06,14999.999999848069,1.5190751277137124e-07,9976.580301753269,2.9251519902662352e-06,1.913793503128729e-06,359990.9391685304,9.04926416556599,0.01156730361699516,749938.3995470001,61.57686136322036,0.02359163642530748,0.6900000000000001,0.0
0.7000000000000001,11101.313631561763,9.882822751863847e-08,3901.3136316629,1.6914553371468863e-20,8.900190768347533e-18,6.34385823873205e-19,1.1717724717794297e-09,3.3045468485832725e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999636071,0.0,1.2095129104553864e-06,14999.99999988003,1.1994567162982575e-07,9976.580301942777,2.3097927248289274e-06,1.5112202920859518e-06,359991.07686401915,8.911744688422027,0.011391292012842568,749937.9392005809,62.0368540609211,0.023945357742818415,0.7000000000000001,0.0
0.71,11101.319407169738,9.881147053558042e-08,3901.31940727089,1.6911690419604644e-20,9.016571602880014e-18,6.520277371199877e-19,1.1885294547024393e-09,3.4063453094058946e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999997126724,0.0,9.549258590587852e-07,14999.999999905276,9.469988083078128e-08,9976.580302092503,1.8236110004431192e-06,1.1931500677319801e-06,359991.21246717335,8.776314867807214,0.011217958481919412,749937.4904941611,62.48521317577342,0.02429266263292578,0.71,0.0
0.72,11101.324432279518,9.879470969970676e-08,3901.324432380687,1.690881779774536e-20,9.13266405892922e-18,6.698944234218804e-19,1.205290290441113e-09,3.509879777128365e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999997730843,0.0,7.541457090135517e-07,14999.999999925187,7.478960628552246e-08,9976.58030221059,1.440183617484954e-06,9.422988622900649e-07,359991.34600975306,8.642942984279047,0.011047262313538607,749937.0532354115,62.92213108097864,0.024633507043504352,0.72,0.0
0.73,11101.328685357155,9.877794482447165e-08,3901.328685458342,1.6905934231103732e-20,9.248468718190553e-18,6.8798520133541785e-19,1.2220551655412858e-09,3.61515913498473e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999998208816,0.0,5.952908638031599e-07,14999.99999994094,5.903680026011466e-08,9976.58030230402,1.136820467612548e-06,7.438247978435974e-07,359991.4775230409,8.51159779529926,0.01087916341102296,749936.6272349744,63.347797171597,0.024967853668220727,0.73,0.0
0.74,11101.332144567272,9.876117572083599e-08,3901.332144668474,1.6903060490723474e-20,9.363986160212029e-18,7.062993904473528e-19,1.238824269042037e-09,3.7221923207322754e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999998586412,0.0,4.697955310027643e-07,14999.999999953385,4.6590650629621e-08,9976.580302377834,8.971633347487395e-07,5.870271374173396e-07,359991.6070378527,8.382248524670924,0.010713622277111146,749936.2123064196,63.76239790830327,0.02529567169127271,0.74,0.0
0.75,11101.33478777314,9.874440219727128e-08,3901.33478787436,1.6900186222462677e-20,9.47921696238775e-18,7.248363113592441e-19,1.255597792471906e-09,3.8309883280918546e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999998884417,0.0,3.707535413835389e-07,14999.999999963207,3.676743632926735e-08,9976.580302436088,7.080237770221502e-07,4.6327860780897494e-07,359991.73458453995,8.254864859708631,0.01055060001096144,749935.8082662013,64.16611686189718,0.025616936467359505,0.75,0.0
0.76,11101.336592536776,9.872762405976323e-08,3901.3365926380125,1.6897311518027545e-20,9.59416169995135e-18,7.435952856720838e-19,1.2723759298451406e-09,3.941556208188124e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999119635,0.0,2.925777989751231e-07,14999.99999997096,2.9014894923564235e-08,9976.58030248207,5.587324776311798e-07,3.6559977377850233e-07,359991.86019299657,8.129416944779189,0.010390058299522864,749935.4149336113,64.55913475911515,0.025931629203571747,0.76,0.0
0.77,11101.337536119057,9.871084111181603e-08,3901.3375362203114,1.6894437666999353e-20,9.708820945969993e-18,7.625756359699549e-19,1.289158877657572e-09,4.053905071024864e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999304902,0.0,2.3100393705805382e-07,14999.999999977066,2.2908665935406706e-08,9976.58030251829,4.4114558428533964e-07,2.8866307454548257e-07,359991.9838926655,8.005875374799327,0.010231959409312314,749935.0321307398,64.94162952305952,0.02623973673226889,0.77,0.0
0.78,11101.337595479827,9.869405315445616e-08,3901.337595581097,1.6891564304804263e-20,9.823195271337994e-18,7.817766858043738e-19,1.3059468348827381e-09,4.168044086934624e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999945026,0.0,1.826929120946823e-07,14999.999999981857,1.8118243442447625e-08,9976.580302546708,3.488866663986441e-07,2.282971150922885e-07,359992.1057125443,7.884211189189599,0.010076266178328186,749934.659682431,65.31377631732785,0.02654125121697804,0.78,0.0
0.79,11101.336747277992,9.867725998623629e-08,3901.3367473792787,1.6888691430999322e-20,9.937285244770547e-18,8.011977596784199e-19,1.3227400029679413e-09,4.2839824880368727e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999563985,0.0,1.4489686924982205e-07,14999.999999985605,1.4370421543165457e-08,9976.580302568942,2.7670806202393583e-07,1.8106891907235214e-07,359992.2256811918,7.7643958658581,0.009922942008384507,749934.2974162408,65.67574758892414,0.026836169880494067,0.79,0.0
0.8,11101.334967871626,9.866046140323925e-08,3901.3349679729304,1.688581904764356e-20,1.0051091432797361e-17,8.20838183031044e-19,1.3395385858303608e-09,4.40172956968902e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999654243,0.0,1.1489872656249408e-07,14999.99999998858,1.1394905566869663e-08,9976.580302586588,2.1942085278509087e-07,1.4358416174607464e-07,359992.3438267331,7.6464013156375,0.009771950858064538,749933.9451623928,66.02771311202365,0.027124494714408122,0.8,0.0
0.81,11101.33223331819,9.864365719908287e-08,3901.332233419511,1.6882947153183594e-20,1.0164614399757772e-17,8.406972822189033e-19,1.3563427898521656e-09,4.5212946920237785e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999724205,0.0,9.164677857860737e-08,14999.999999990887,9.088990345235915e-09,9976.580302600267,1.7501686977335465e-07,1.1452855645360938e-07,359992.4601768694,7.5301998729918385,0.00962325723031952,749933.602753748,66.36984001922382,0.027406232414268247,0.81,0.0
0.8200000000000001,11101.328519374474,9.862684716492262e-08,3901.3285194758114,1.6880075748296385e-20,1.0277854707792549e-17,8.607743845036991e-19,1.3731528238778807e-09,4.642687281296092e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999978079,0.0,7.284151823016909e-08,14999.999999992751,7.2238222732143874e-09,9976.58030261133,1.3910463756447205e-07,9.102942395230671e-08,359992.5747588794,7.415764294101975,0.009476826170369958,749933.2700257448,66.70229286092717,0.027681393816936285,0.8200000000000001,0.0
0.8300000000000001,11101.323801497007,9.861003108945806e-08,3901.3238015983593,1.6877204833964104e-20,1.0390812916841185e-17,8.810688180304688e-19,1.3899688992079706e-09,4.765916831537519e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999825075,0.0,5.8123092752337125e-08,14999.999999994212,5.76396871286647e-09,9976.58030261999,1.1099699106877216e-07,7.263686946380453e-08,359992.6875996298,7.303067746574168,0.009332623252044942,749932.946816388,67.0252336174109,0.027949994141992916,0.8300000000000001,0.0
0.84,11101.318054841899,9.85932087589346e-08,3901.318054943268,1.687433441046275e-20,1.050348958463261e-17,9.015799118166447e-19,1.406791229596995e-09,4.890992905849742e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999860782,0.0,4.6255560592071914e-08,14999.999999995389,4.587041991454751e-09,9976.580302626971,8.833369641235714e-08,5.780672538772365e-08,359992.79872557934,7.192083805688617,0.00919061457312305,749932.6329661792,67.3388217681739,0.028212052289114633,0.84,0.0
0.85,11101.31125426522,9.85763799571497e-08,3901.311254366606,1.6871464478185896e-20,1.0615885266681993e-17,9.223069957312596e-19,1.423620031247497e-09,5.017925138022076e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999988969,0.0,3.6648104897552505e-08,14999.999999996342,3.6344171486442525e-09,9976.580302632625,6.998647187995376e-08,4.58007418103447e-08,359992.90816278505,7.082786447807566,0.009050766746773032,749932.3283181005,67.64321430804549,0.028467590984163817,0.85,0.0
0.86,11101.30337432309,9.855954446545672e-08,3901.303374424493,1.6868595037474792e-20,1.0728000516284344e-17,9.432494004792655e-19,1.4404555228061336e-09,5.1467232339830875e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999991274,0.0,2.8987339326417023e-08,14999.999999997102,2.874756472073696e-09,9976.58030263713,5.535680466985823e-08,3.622729646497805e-08,359993.0159369084,6.9751500442765915,0.008913046893664274,749932.032717572,67.93856579116316,0.028716636490248654,0.86,0.0
0.87,11101.294389271752,9.854270206276856e-08,3901.294389373172,1.6865726088802777e-20,1.0839835884507888e-17,9.64406457586268e-19,1.4572979253599936e-09,5.277396973238708e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999931133,0.0,2.2874644961165813e-08,14999.999999997708,2.2685335075354004e-09,9976.580302640727,4.368345753932033e-08,2.8588313046254294e-08,359993.12207322207,6.869149354930832,0.008777422633546838,749931.746012404,68.22502837735499,0.02895921828381498,0.87,0.0
0.88,11101.284273067933,9.852585252556377e-08,3901.284273169371,1.6862857632628704e-20,1.0951391920190652e-17,9.857774993782097e-19,1.4741474624305403e-09,5.409956210462613e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999994565,0.0,1.804990729520923e-08,14999.999999998186,1.7900803586466664e-09,9976.580302643566,3.4469713698430885e-08,2.255875732779805e-08,359993.226596613,6.764759524575048,0.008643862080996824,749931.4680527803,68.50275185019626,0.029195369134893113,0.88,0.0
0.89,11101.272999368766,9.85089956278889e-08,3901.2729994702217,1.6859989669406452e-20,1.1062669169932173e-17,1.0073618589685667e-18,1.4910043599712022e-09,5.544410876869317e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999957075,0.0,1.425216992931094e-08,14999.999999998563,1.413416331897346e-09,9976.5803026458,2.721721102612813e-08,1.7812629472556686e-08,359993.32953159214,6.661956073680571,0.00851233383300029,749931.1986911977,68.7718836774006,0.029425124604944005,0.89,0.0
0.9,11101.26054153226,9.849213114136552e-08,3901.2605416337296,1.6857122199610968e-20,1.117366817809118e-17,1.0291588702365487e-18,1.5078688463604263e-09,5.680770981834029e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999965818,0.0,1.1346284045146018e-08,14999.999999998852,1.1251947548485301e-09,9976.580302647511,2.166786655234281e-08,1.4180961503359917e-08,359993.43090229627,6.560714896433885,0.00838280696688124,749930.9377824557,69.03256902061878,0.02964852321833708,0.9,0.0
0.91,11101.246872617203,9.847525883519255e-08,3901.2468727186906,1.6854255223726482e-20,1.1284389486777338e-17,1.0511678678140884e-18,1.5247411523992905e-09,5.819046614281384e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999997267,0.0,9.068708995525715e-09,14999.999999999078,8.993183179491998e-10,9976.580302648852,1.731840593549577e-08,1.133448727383932e-08,359993.5307324967,6.461012251953268,0.00825525102868465,749930.6851835991,69.28495079442573,0.029865605991761034,0.91,0.0
0.92,11101.23196538369,9.845837847615352e-08,3901.2319654851945,1.6851388742250342e-20,1.139483363584924e-17,1.0733881870637693e-18,1.5416215113042457e-09,5.959247944298903e-20,30000.0,0.0,0.0,20000.0,0.0,19999.99999997755,0.0,7.447579596761606e-09,14999.99999999924,7.385169930634279e-10,9976.580302649805,1.4222548055615915e-08,9.308345866770956e-09,359993.6290456019,6.3628247617559115,0.008129636029944088,749930.440753908,69.52916967499456,0.03007641660789612,0.92,0.0
0.93,11101.21579229307,9.844148982861942e-08,3901.2157923945915,1.684852275569266e-20,1.1505001162906708e-17,1.0958191640649098e-18,1.5585101587043433e-09,6.101385224556452e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999980562,0.0,6.446854689606772e-09,14999.999999999338,6.391886745865148e-10,9976.580302650395,1.2311460950734544e-08,8.057494397240298e-09,359993.7258646651,6.266129402075025,0.008005932437856121,749930.2043548448,69.76536415381729,0.030281001018840847,0.93,0.0
0.9400000000000001,11101.198325507974,9.84245926545518e-08,3901.1983256095123,1.6845657264576427e-20,1.1614892603283701e-17,1.118460135598769e-18,1.5754073326379825e-09,6.245468791746614e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999982825,0.0,5.69486114491725e-09,14999.999999999412,5.645855137125569e-10,9976.580302650837,1.0875382872256621e-08,7.117550112085652e-09,359993.8212123918,6.1709034967314444,0.007884111166163246,749929.975850006,69.99367058656162,0.030479407111090668,0.9400000000000001,0.0
0.9500000000000001,11101.17953689273,9.840768671350948e-08,3901.1795369942865,1.6842792269437543e-20,1.1724508490045365e-17,1.1413104391278656e-18,1.592313273546377e-09,6.391509068161795e-20,30000.0,0.0,0.0,20000.0,0.0,19999.999999985404,0.0,4.837020859979758e-09,14999.999999999498,4.796341834935724e-10,9976.580302651342,9.237194843768571e-09,6.0454911253348985e-09,359993.91511114256,6.077124713537347,0.007764143570412511,749929.7551051053,70.21422320953255,0.030671684778253692,0.9500000000000001,0.0
