t,V,A,D,A_,D_,m,m_1,h,n,h_1,n_1
1.26,45.47151850206617,0.7010323205149794,7.522525927922915e-06,0.29896016052608204,-3.566990113405007e-09,0.45559454104387004,0.13490741299922587,1.8335957272206527e-06,0.5499670430398683,0.0011904151572395578,0.7120863652989902
1.27,45.42144805076368,0.6990229408614584,6.810581871537342e-06,0.3009702526303027,-4.073633418978758e-09,0.4590832515578451,0.1364149466190965,1.8327624643078722e-06,0.5539647315678791,0.0012004009582291995,0.7175370794348938
1.28,45.36864390964971,0.6970201141735334,6.166020121087235e-06,0.3029737201449907,-3.3864592003374906e-10,0.46246435559611915,0.13789159195626902,1.8319295800681749e-06,0.5579246908916267,0.0012103866477859893,0.72286646810308
1.29,45.31319631904547,0.6950238251847799,5.582484871274175e-06,0.3049705938813369,-1.5509888383741848e-09,0.4657391161080083,0.1393371302174884,1.8310970743296863e-06,0.5618472032767057,0.0012203722252418572,0.7280766482336873
1.3,45.255192333876344,0.6930340581142089,5.054192512063289e-06,0.306960886570778,1.1225001873358978e-09,0.46890883822117163,0.14075137105573696,1.8302649469206107e-06,0.5657325517428169,0.0012303576899385855,0.7331697605373302
1.31,45.19471590429797,0.6910507966778665,4.5759135051053945e-06,0.30894462760700975,-1.98382186338164e-10,0.4719748654707333,0.14213415174551972,1.8294331976692312e-06,0.5695810199195962,0.0012403430412271433,0.7381479649011194
1.32,45.1318479787576,0.6890740241570225,4.1429117799523135e-06,0.31092183310727706,-1.7608018022511956e-10,0.47493857479293544,0.14348533608111957,1.8286018264039104e-06,0.573392891862586,0.0012503282784668453,0.7430134343853317
1.33,45.066666593153144,0.6871037234389216,3.7509013733517514e-06,0.31289252557149083,8.821364763501927e-11,0.47780137214328827,0.1448048134127263,1.8277708329530908e-06,0.5771684518894401,0.0012603134010246082,0.747768349993076
1.34,44.9992469744825,0.6851398770638574,3.396001656197906e-06,0.31485672698862033,-5.413465229137199e-11,0.4805646882295436,0.14609249755809675,1.8269402171452953e-06,0.5809079844248183,0.0012702984082742042,0.7524148958152186
1.35,44.92966164977208,0.683182467266316,3.074696926185681e-06,0.3168144580131478,2.360928822104536e-11,0.4832299745051952,0.14734832568126688,1.8261099788091259e-06,0.5846117738571279,0.0012802832995955386,0.7569552546248516
1.36,44.85798050171401,0.681231476005991,2.78380653081832e-06,0.31876574016731446,2.0162976107841543e-11,0.485798699804811,0.14857225763228163,1.8252801177732658e-06,0.5882801044031738,0.0012902680743740792,0.7613916038232162
1.37,44.78427087133899,0.6792868850024473,2.520450921967244e-06,0.32071059451934153,2.7288450156114948e-11,0.48827234680483206,0.1497642748826195,1.8244506338664792e-06,0.5919132599798759,0.0013002527320001922,0.7657261117047465
1.3800000000000001,44.70859759568557,0.6773486757655414,2.2820237533497755e-06,0.3226490422057266,4.977865557848221e-12,0.4906524083454721,0.15092437996706706,1.8236215269176134e-06,0.5955115240409498,0.0013102372718685105,0.7699609328706731
1.3900000000000001,44.63102329925737,0.6754168296264819,2.066154342264029e-06,0.3245811042590356,-3.986045981294589e-11,0.4929403853886918,0.1520525939723852,1.822792796755591e-06,0.599075179589105,0.0013202216933772967,0.774098208658426
1.4000000000000001,44.551608265119135,0.6734913277460031,1.87070578702598e-06,0.32650680159843687,-5.022767867492593e-11,0.4951377846958929,0.15314895742207468,1.8219644432094168e-06,0.6026045090094925,0.0013302059959281881,0.7781400625863385
1.41,44.47041049639298,0.6715721511532233,1.6937396962679665e-06,0.328426155036842,7.02376462779606e-11,0.4972461137116541,0.15421352941439478,1.8211364661081832e-06,0.606099793838238,0.0013401901789252772,0.7820885941185256
1.42,44.38748556702535,0.6696592807078161,1.533553965469242e-06,0.33033918529724315,4.4097454131863647e-10,0.49926688499347854,0.15524638911097638,1.8203088652810687e-06,0.609561314920746,0.0013501742417759662,0.7859458831486136
1.43,44.30288750320178,0.6677526972482772,1.3885237718399664e-06,0.3322459131419941,1.0859561393113389e-09,0.5012016022800977,0.15624762747157564,1.8194816405573235e-06,0.6129893520415058,0.0013601581838876056,0.7897139812647964
1.44,44.21666806635315,0.6658523814767895,1.2572266566463718e-06,0.3341463592803821,2.0161709900200522e-09,0.5030517707287664,0.1572173539069072,1.8186547917662845e-06,0.616384184167567,0.0013701420046700384,0.7933949173476094
1.45,44.12887723334236,0.663958314052683,1.138347969918702e-06,0.3360405446077633,2.9915830120535244e-09,0.5048188858100224,0.15815569145852842,1.817828318737371e-06,0.6197460890343972,0.0013801257035330019,0.7969906882906227
1.46,44.03956300205645,0.6620704755500064,1.0307222827066536e-06,0.3379284900530311,3.6746789975350035e-09,0.5065044389575022,0.15906277884376824,1.8170022213000864e-06,0.6230753433801705,0.0013901092798874134,0.8005032642760226
1.47,43.948771687408694,0.6601888465137674,9.332778898681237e-07,0.33981021660618727,3.6021546813063066e-09,0.5081099103604012,0.15993876735286428,1.816176499284017e-06,0.6263722226407504,0.001400092733143507,0.8039345828951077
1.48,43.85654781807795,0.6583134074407958,8.450557041091922e-07,0.34168574532421603,2.1792832801143797e-09,0.5096367714099218,0.16078382193376606,1.8153511525188327e-06,0.6296370010542669,0.001410076062711484,0.8072865510853117
1.49,43.7629343352398,0.656444138812174,7.651771076345597e-07,0.3435550973617594,-1.3510417977783038e-09,0.511086480718313,0.1615981191205941,1.8145261808342877e-06,0.6328699514795681,0.0014200592680002782,0.8105610424699949
1.5,43.667972565627935,0.6545810210894304,6.928477446771282e-07,0.3454182939651593,-7.902335215520454e-09,0.5124604845633276,0.1623818473130587,1.8137015840602201e-06,0.6360713454182535,0.0014300423484177225,0.8137598975766043
1.51,43.57170209041012,0.6527240346929971,6.273792612395821e-07,0.34727535437980983,-1.6452068979180893e-08,0.5137602196870882,0.16313520814244192,1.8128773620265522e-06,0.6392414531390342,0.0014400253033713618,0.8168849258598995
1.52,43.47416126676089,0.6508731600933826,5.6810300227748e-07,0.3491262752950145,-3.4914000479966304e-09,0.5149871031567097,0.16385841099831028,1.8120535145632912e-06,0.6423805432081701,0.0014500081322651691,0.8199378992910066
1.53,43.37538697832798,0.6490283777277777,5.14436202421816e-07,0.35097111138756304,-3.551543808370283e-09,0.5161425378576017,0.1645516757372005,1.8112300415005297e-06,0.645488882732037,0.0014599908345011633,0.8229205560544725
1.54,43.27541469868529,0.6471896680585121,4.658460157937181e-07,0.3528098666218565,-5.263850230772662e-10,0.517227911281582,0.16521523195050022,1.8104069426684456e-06,0.6485667373002864,0.0014699734094789647,0.825834600052683
1.55,43.17427857119831,0.6453570115551249,4.2185301731528e-07,0.354642566522583,6.927406651232002e-11,0.5182445941707681,0.16584931813018516,1.8095842178973025e-06,0.6516143709089391,0.0014799558565952266,0.8286817001531952
1.56,43.07201148061194,0.6435303887084892,3.8202171994834144e-07,0.35646922927918256,-9.392361283295109e-12,0.519193940288165,0.1664541810155202,1.808761867017449e-06,0.6546320459564564,0.0014899381752433763,0.831463490790743
1.57,42.96864507871909,0.6417097800324868,3.459582082700915e-07,0.35828987399992734,9.376875042462793e-12,0.5200772856780492,0.16703007525380575,1.8079398898593213e-06,0.6576200231871103,0.001499920364813254,0.834181571434554
1.58,42.86420983553228,0.6398951660678427,3.1330599820408293e-07,0.3601045206220069,4.151541535775299e-12,0.5208959483208352,0.16757726289354927,1.8071182862534404e-06,0.6605785616680978,0.0015099024246908118,0.836837506825959
1.59,42.758735074154465,0.6380865273862303,2.837426344558477e-07,0.3619131888698096,1.3250183518379988e-12,0.5216512276192408,0.16809601298549204,1.8062970560304168e-06,0.6635079187472452,0.0015198843542577668,0.8394328268373218
1.6,42.652249045227705,0.6362838445923296,2.569756294945896e-07,0.36371589845766883,-2.5628433182905207e-11,0.522344404659567,0.1685866009577821,1.805476199020946e-06,0.6664083500790057,0.0015298661528914295,0.8419690276937649
1.61,42.544778939032966,0.6344870983274665,2.327404385073484e-07,0.3655126689290441,3.050345121109892e-12,0.5229767414968138,0.16904930837239332,1.8046557150558117e-06,0.6692801095573333,0.0015398478199642987,0.8444475713399359
1.62,42.436350949279294,0.632696269271308,2.1079718417742128e-07,0.367303519927126,4.381297250647882e-12,0.5235494813920647,0.16948442237763672,1.8038356039658838e-06,0.6721234493336374,0.0015498293548438693,0.8468698865200716
1.6300000000000001,42.326990251386036,0.6309113381487352,1.9092892065456197e-07,0.3690884710169807,-9.463722165804204e-11,0.524063847042033,0.1698922355489621,1.8030158655821285e-06,0.6749386196413609,0.0015598107568917424,0.849237366593904
1.6400000000000001,42.2167211926885,0.6291322857195232,1.729380422291914e-07,0.3708675417092418,-3.6680776343020617e-10,0.5245210448456603,0.1702730449641941,1.8021964997355854e-06,0.6777258691976709,0.0015697920254649756,0.8515513766015422
1.6500000000000001,42.105567135809665,0.6273590927896575,1.5664843815946342e-07,0.37264075144107717,-8.791734173950251e-10,0.5249222607235199,0.17062715281483895,1.8013775062573904e-06,0.680485444799871,0.0015797731599145367,0.8538132467367311
1.6600000000000001,41.99355067049967,0.625591740216448,1.4189591740546187e-07,0.37440811956277126,-1.6751371857842593e-09,0.5252686610383863,0.17095486454986175,1.8005588849787687e-06,0.6832175913706218,0.001589754159584462,0.856024276125952
1.67,41.88069326221314,0.6238302089058063,1.2854217160580842e-07,0.3761696653482669,-2.796245411809427e-09,0.5255613897433113,0.17125649166732146,1.7997406357310498e-06,0.6859225517431738,0.0015997350238124335,0.8581857251474381
1.68,41.76701580309866,0.6220744798117415,1.1645440415845747e-07,0.37792540796764723,-4.233793459288356e-09,0.5258015742911623,0.1715323475654413,1.7989227583456424e-06,0.6886005671232717,0.0016097157519294257,0.8602988291231187
1.69,41.65253849875138,0.6203245339367526,1.0550942496304458e-07,0.3796753664934572,-5.9396352985726404e-09,0.5259903243328702,0.17178274838154042,1.798105252654039e-06,0.6912518769866317,0.001619696343259744,0.8623647954045288
1.7,41.53728066331207,0.6185803523336607,9.560106871203876e-08,0.3814195599000091,-7.834739145964843e-09,0.5261287291128257,0.17200801442779526,1.797288118487828e-06,0.6938767188556775,0.001629676797120813,0.8643847978517329
1.71,41.421261022928626,0.6168419161113105,8.662895638427868e-08,0.38315800698631963,-9.726587027320658e-09,0.5262178593767054,0.17220846747350205,1.7964713556786915e-06,0.6964753283540587,0.0016396571128214953,0.8663599830218408
1.72,41.30449752710583,0.6151092064285576,7.850555565553931e-08,0.38489072644691635,-1.1381030190217497e-08,0.5262587667571555,0.17238443260799552,1.7956549640584026e-06,0.6990479392537331,0.0016496372896637223,0.8682914669048872
1.73,41.18700766932534,0.613382204484017,7.114880596470702e-08,0.3866177368626712,-1.2495494671811989e-08,0.5262524894918129,0.1725362362483117,1.7948389434588023e-06,0.701594783953301,0.0016596173269433176,0.8701803453432392
1.74,41.0688076586725,0.6116608915895101,6.449174384346595e-08,0.38833905648712724,-1.2568381632285871e-08,0.526200027784113,0.17266420848416386,1.794023293711925e-06,0.704116090950195,0.0016695972239387184,0.8720276571043595
1.75,40.94991405009913,0.6099452490245838,5.846368560545289e-08,0.3900547036123255,-1.1100595450820325e-08,0.5261023924770896,0.17276867852488778,1.7932080146497506e-06,0.7066120898429392,0.00167957697993339,0.8738344567312694
1.76,40.83034218141496,0.6082352581843975,5.300651617685415e-08,0.3917646954278099,-6.618724319402655e-09,0.5259605569877714,0.1728499785747832,1.7923931061044546e-06,0.7090830063199473,0.0016895565941925704,0.8756017433459045
1.77,40.710107033358646,0.6065309005021617,4.8065760434374216e-08,0.39346905193923365,-5.071564779007383e-10,0.5257754827328933,0.17290844136887284,1.7915785679082791e-06,0.7115290647660681,0.0016995360659748866,0.8773304987981118
1.78,40.589223060768866,0.6048321574623103,4.359305635124581e-08,0.3951677959013758,3.0432568282035356e-09,0.525548114506628,0.1729444007482524,1.7907643998935556e-06,0.7139504877936796,0.001709515394530332,0.8790216805504577
1.79,40.46770415648488,0.6031390106113326,3.954469529269952e-08,0.39686094875060013,1.0933714906254963e-09,0.5252793783081989,0.17295819138861804,1.7899506018927205e-06,0.7163474959684071,0.0017194945790984441,0.8806762190032945
1.8,40.34556372652448,0.6014514415537354,3.588037568400931e-08,0.398548525818402,-3.2525136699400525e-09,0.5249701833608446,0.17295014849554088,1.7891371737383063e-06,0.7187203079979771,0.001729473618908936,0.8822950206321929
1.81,40.22281475215742,0.5997694319464959,3.256260171899397e-08,0.40023053680910553,-1.3182037938250912e-09,0.5246214239589574,0.172920607615398,1.7883241152629326e-06,0.721069140917323,0.0017394525131824707,0.8838789707623225
1.82,40.09946967208409,0.5980929635091322,2.9559761442959617e-08,0.40190700753784847,-6.067426705791241e-10,0.5242339748525807,0.17286990454364431,1.787511426299335e-06,0.7233942095428908,0.001749431261127385,0.885428927241363
1.83,39.97554053480231,0.5964220180154339,2.6842030883675003e-08,0.40357795532981294,-1.8727825189133002e-10,0.523808696258651,0.1727983750509949,1.786699106680339e-06,0.725695727008001,0.0017594098619422998,0.8869457277000895
1.84,39.85103896633673,0.5947565772964823,2.438252911609458e-08,0.4052433983986187,-7.763054894572556e-11,0.5233464323988024,0.1727063547632592,1.7858871562388702e-06,0.7279739045739934,0.0017693883148148161,0.888430187637048
1.85,39.725976189865385,0.593096623240793,2.215688816379553e-08,0.4069033546236412,-2.132275560531769e-11,0.522848011871928,0.1725941790007875,1.785075574807954e-06,0.73022895164625,0.0017793666189212987,0.8898831010969507
1.86,39.600363041321444,0.5914421377942991,2.0143073642034133e-08,0.4085578420682821,-5.655073660309531e-12,0.5223142479083315,0.17246218262653826,1.7842643622207183e-06,0.7324610757770261,0.0017893447734265867,0.8913052411718271
1.87,39.474209984832534,0.5897931029607175,1.8321127049795416e-08,0.410206878714038,4.117087197089235e-12,0.5217459386116491,0.17231069988543762,1.7834535183103936e-06,0.7346704826643328,0.0017993227774836364,0.8926973604894158
1.8800000000000001,39.34752712385198,0.5881495008031122,1.6672952405327038e-08,0.4118504825211972,2.7378508624490813e-12,0.5211438669479947,0.1721400641927202,1.782643042910317e-06,0.736857376111287,0.0018093006302327998,0.8940601913928331
1.8900000000000001,39.22032425209858,0.5865113134341302,1.518212332711652e-08,0.413488671509116,-1.253699015393675e-10,0.520508803071235,0.17195060834531603,1.7818329358539146e-06,0.7390219583330729,0.0018192783308040527,0.8953944489804485
1.9000000000000001,39.09261081307141,0.5848785230271222,1.3833919808310913e-08,0.4151214637687847,-6.298270130013643e-10,0.5198415020236852,0.1717426641143802,1.7810231969747236e-06,0.7411644296147621,0.00182925587831407,0.8967008282764581
1.9100000000000001,38.96439595409836,0.5832511118147833,1.2614751580960636e-08,0.41674887746405337,-1.8935885880781703e-09,0.5191427049893049,0.17151656183952554,1.780213826106392e-06,0.7432849883766952,0.0018392332718655672,0.8979800063349253
1.92,38.835688428492034,0.5816290620936662,1.1513114447336501e-08,0.41837093078193405,-4.38871503401834e-09,0.518413136749917,0.17127263102024176,1.7794048230826836e-06,0.7453838309970258,0.0018492105105478037,0.8992326381768857
1.93,38.706496759157616,0.5800123562138562,1.0517348331239415e-08,0.41998763546283674,-2.194041580048251e-09,0.5176535106222406,0.1710111996821957,1.7785961877374604e-06,0.7474611522535229,0.00185918759343731,0.9004593642020539
1.94,38.57682924947014,0.5784009765738274,9.617732348889395e-09,0.4215990144134609,-6.050211570837096e-10,0.5168645286692691,0.1707325942322989,1.777787919904686e-06,0.7495171453134848,0.0018691645195973337,0.9016608105871545
