t,R,V_post,b,C1,C2,C_G1,C3,C_G2,C4,C_G3,n_post
1.25,0.00570710708843482,-4.553951392683791,0.9999780979100449,0.468051425305711,0.3891794394173219,0.0030161419534966982,0.12135963338710025,0.0006176350137399635,0.016824399224932136,7.68024964669762e-05,0.44550744093758543
1.26,0.005713501209258591,-4.573917477719474,0.9999781224221408,0.46132141638461693,0.39165173713900886,0.0030255906127486082,0.1246998333491264,0.0006331349939733655,0.0176512000375368,8.028558819341334e-05,0.4505849858652452
1.27,0.005719737128171748,-4.594545229890676,0.9999781462749765,0.4546960816765885,0.39399849726027303,0.003034854280520857,0.1280379303905885,0.0006486810330375291,0.01849808833896355,8.384119716397467e-05,0.4556030578242121
1.28,0.005725818803395132,-4.615867452640228,0.9999781694877715,0.4481738980046252,0.3962227853938715,0.0030439368098431475,0.13137249214153612,0.0006642689629800183,0.01936489287244493,8.746820744658532e-05,0.4605622873241519
1.29,0.005731750095496823,-4.637919435479889,0.9999781920791234,0.4417533702581126,0.39832761030067976,0.003052842010555722,0.13470212891775338,0.0006798947145365362,0.020251429783424625,9.116546338665567e-05,0.465463295155948
1.3,0.0057375347700030985,-4.66073909191936,0.9999782140670325,0.43543303126388355,0.4003159251112888,0.0030615736513404943,0.13802549245138454,0.0006955543142093704,0.021157502874527816,9.493177135892064e-05,0.4703066923370891
1.31,0.00574317649948008,-4.684367250512246,0.9999782354689287,0.4292114418100544,0.4021906285554107,0.003070135462352516,0.14134127468232058,0.000711243881391507,0.02208290365432616,9.876590069848653e-05,0.475093079964905
1.32,0.005748678866104374,-4.708847831985146,0.9999782563016861,0.42308719054269806,0.4039545661826067,0.0030785311373372976,0.14464820648912033,0.0007269596254308146,0.023027411570047254,0.00010266658537421282,0.47982304914800855
1.33,0.00575404536371113,-4.734228144820478,0.9999782765816438,0.41705889401867724,0.40561053158355764,0.003086764336335267,0.14794505648082268,0.0007426978427425618,0.023990794037508537,0.00010663252485623358,0.48449718084546317
1.34,0.00575927940005495,-4.760559251939779,0.9999782963246192,0.41112519673214887,0.40716126763308585,0.003094838688324384,0.15123062974102502,0.0007584549138198779,0.024972806523996076,0.00011066238523624067,0.4891160457196769
1.35,0.005764384298935751,-4.787896256300512,0.9999783155459386,0.405284771185105,0.40860946772459467,0.0031027577939924714,0.1545037665871796,0.0007742273002635672,0.025973192583201053,0.00011475480015219554,0.4936802039660609
1.36,0.005769363302261512,-4.816298695846678,0.9999783342604626,0.39953631802671874,0.4099577770283646,0.0031105252287975207,0.1577633413071705,0.0007900115417146771,0.02699168382999323,0.00011890837152549707,0.49819020510107254
1.37,0.005774219572136648,-4.845830981858093,0.9999783524825725,0.3938785661885351,0.41120879375927927,0.0031181445460385536,0.16100826088715092,0.000805804252764573,0.02802799991927871,0.0001231216703212339,0.5026465877506758
1.3800000000000001,0.005778956192821771,-4.876562891174709,0.9999783702262189,0.38831027311117267,0.41236507045685483,0.003125619280262412,0.16423746372642264,0.0008216021197837248,0.02908184844453048,0.0001273932370335891,0.5070498793864758
1.3900000000000001,0.005783576172700247,-4.9085700963843655,0.9999783875049211,0.3828302249896607,0.4134291152808291,0.0031329529507654746,0.16744991833542078,0.0008374018976984143,0.030152924822372196,0.00013172158213966762,0.5114005960492185
1.4000000000000001,0.005788082446117168,-4.941934816065385,0.999978404331785,0.3774372371415959,0.4144033933402043,0.003140149065584259,0.17064462199747446,0.0008532004066093879,0.031240912072989634,0.00013610518621706293,0.5156992419992883
1.41,0.005792477875227946,-4.976746465517254,0.99997842071952,0.3721301544219137,0.41529032804423194,0.0031472111256813603,0.1738205993968131,0.000868994528305514,0.032345480572456356,0.00014054249999341541,0.519946309339048
1.42,0.005796765251803117,-5.013102435548343,0.9999784366804503,0.3669078517137227,0.41609230248711,0.0031541426294716727,0.17697690121028672,0.0008847812026387016,0.033466287743028136,0.00014503194420906974,0.5241422775872587
1.43,0.005800947299010639,-5.051108920198043,0.9999784522265301,0.3617692344510448,0.41681166084796173,0.0031609470774886443,0.18011260268344018,0.0009005574238423363,0.03460297771641973,0.00014957190939876523,0.5282876132332288
1.44,0.005805026673085183,-5.09088209624455,0.9999784673693556,0.3567132393923569,0.41745070990491256,0.00316762797815817,0.18322680207456543,0.0009163202363718296,0.035755180801277264,0.0001541607550989148,0.5323827691335112
1.45,0.005809005965024024,-5.132549236437312,0.9999784821201773,0.35173883537192274,0.4180117205411935,0.003174188853475185,0.18631861910303066,0.000932066730770402,0.03692251297286735,0.00015879680912408395,0.5364281839218534
1.46,0.005812887702225569,-5.176249766730607,0.999978496489912,0.34684502424199914,0.4184969293222212,0.00318063324545261,0.18938719329051346,0.0009477940391797333,0.03810457523311575,0.00016347836647428508,0.5404242813050398
1.47,0.005816674350090084,-5.222136620781458,0.9999785104891548,0.3420308419304251,0.4189085401325528,0.003186964723137948,0.19243168223843138,0.0009634993305965994,0.03930095287830831,0.00016820368796304047,0.544371469281686
1.48,0.005820368313574661,-5.270378551227452,0.9999785241281891,0.33729535964705815,0.41924872595555945,0.003193186890549386,0.1954512597975188,0.000979179805707004,0.040511214614375554,0.00017297099840552041,0.5482701392449051
1.49,0.005823971938716948,-5.321161693790531,0.9999785374169975,0.33263768537095173,0.41951963071752146,0.0031993033955782743,0.19844511406870557,0.00099483269122081,0.041734911524743276,0.00017777848440333094,0.5521206649293731
1.5,0.005827487514140038,-5.374691593111169,0.9999785503652721,0.3280569654740572,0.4197233712249662,0.003205317939631716,0.2014124453103657,0.0010104552338474895,0.042971575926095754,0.00018262429179700937,0.5559234012602635
1.51,0.005830917272518585,-5.431195918647681,0.9999785629824238,0.3235523865713658,0.4198620392515979,0.0032112342884935046,0.20435246369556495,0.0010260446936929803,0.044220720038066486,0.0001875065225656529,0.5596786830412315
1.52,0.00583426339201436,-5.490927527794096,0.9999785752775929,0.3191231776660578,0.4199377037846833,0.003217056284579633,0.20726438686824286,0.001041598336956585,0.045481834443227204,0.0001924232311225085,0.5633868234463809
1.53,0.00583752799768477,-5.554167707787534,0.9999785872596565,0.31476861264842104,0.4199524134485375,0.0032227878608387167,0.2101474372597662,0.00105711342779374,0.04675438630648589,0.00019737241990933405,0.567048112279399
1.54,0.005840713162871207,-5.62122991673951,0.9999785989372388,0.31048801311557755,0.41990819911521393,0.0032284330563096464,0.213000839184189,0.0010725872193492725,0.048037817358989376,0.00020235203427869912,0.5706628140080704
1.55,0.0058438209105652235,-5.692464569592042,0.9999786103187187,0.3062807515708884,0.4198070767675352,0.0032339960337654378,0.2158238156618911,0.0010880169437456504,0.04933154158604686,0.00020735995647531473,0.5742311655213939
1.56,0.005846853214755261,-5.768264414543631,0.9999786214122388,0.3021462551296657,0.4196510506438398,0.003239481099898596,0.21861558488584865,0.0011033998007660632,0.050634942560208555,0.00021239399854361513,0.5777533735352612
1.57,0.005849812001758,-5.849070260867297,0.9999786322257124,0.29808400978352967,0.4194421166804609,0.0032448927283554316,0.2213753562993513,0.0011187329450775278,0.05194737038994093,0.00021745189403470143,0.5812296116071416
1.58,0.00585269915153942,-5.935378018950082,0.9999786427668326,0.2940935651831947,0.4191822663018254,0.00325023558581135,0.22410232629889174,0.0011340134719180746,0.05326813826644703,0.00022253128841091875,0.584660016754067
1.59,0.00585551649902802,-6.0277478474256565,0.9999786530430783,0.29017454017577965,0.41887349072353736,0.0032555145624962884,0.22679567338163023,0.0011492384005127884,0.054596518427009195,0.00022762972754987627,0.5880446854879903
1.6,0.005858265835428918,-6.1268131065851925,0.9999786630617239,0.28632662919229956,0.4185177856639548,0.003260734807023326,0.22945455269561071,0.0011644046552282147,0.055931737573550806,0.0002327446444663512,0.5913836692533412
1.61,0.005860948909539576,-6.233290759582047,0.9999786728298441,0.28254960940714335,0.4181171565626059,0.0032659017661539023,0.23207809003922392,0.0011795090442341264,0.05727297169824125,0.00023787334391346335,0.5946769692378262
1.62,0.005863567429079882,-6.347996627674551,0.9999786823543232,0.27884334888645856,0.41767362462415913,0.0032710212316458126,0.23466537509745594,0.0011945482345745932,0.058619340051731465,0.0002430129839138233,0.5979245303084828
1.6300000000000001,0.005866123062044954,-6.4718589259688395,0.9999786916418606,0.27520781614686995,0.4171892334767463,0.0032760993946334984,0.23721545370257885,0.0012095187232652107,0.05996989824877439,0.0002481605541691661,0.601126233920667
1.6400000000000001,0.005868617438077045,-6.605936607669373,0.9999787006989794,0.27164309060552083,0.41666605663829,0.003281142907739828,0.2397273194162811,0.0012244168045273387,0.06132363054681937,0.00025331285105836663,0.6042818901242187
1.6500000000000001,0.0058710521498917985,-6.751439763937578,0.9999787095320329,0.2681493746974293,0.41610620602059206,0.003286158958697793,0.24219990390247376,0.0012392385310926338,0.06267944090458662,0.000258466447714307,0.60739122813409
1.6600000000000001,0.005873428754741106,-6.909753141163547,0.9999787181472115,0.2647270072546409,0.41551184134844393,0.003291155354739353,0.24463206638412954,0.0012539796700508045,0.06403614301756118,0.000263617659384499,0.6104538856394887
1.67,0.005875748776017917,-7.082464013593483,0.9999787265505511,0.26137647922594837,0.4148851812174515,0.0032961406256728516,0.2470225813590753,0.0012686356491266736,0.06539244853653693,0.0002687625007464926,0.6134693958964743
1.68,0.0058780137048429,-7.271392116801377,0.9999787347479396,0.25809845014224286,0.41422851475117844,0.0033011241379819374,0.2493701258345104,0.0012832014974919071,0.0667469545926376,0.00027389663818978756,0.6164371736875334
1.69,0.005880225001823951,-7.4786248269854925,0.9999787427451261,0.2548937666991911,0.41354421495386634,0.003306116231690995,0.25167326498919323,0.0012976717750724802,0.06809812951799595,0.00027901533207783823,0.6193564988121808
1.7,0.005882384098979602,-7.706556365288023,0.9999787505477278,0.2517634833220065,0.4128347536533838,0.0033111283829690636,0.2539304364000418,0.0013120404888990796,0.06944429685127786,0.00028411336757353526,0.6222264969333753
1.71,0.0058844924017664585,-7.957929511944828,0.9999787581612406,0.2487088836621824,0.41210271741113025,0.003316173389243065,0.25613993364323545,0.001326300998298755,0.07078361833883207,0.0002891849752186552,0.6250461183881151
1.72,0.005886551291340375,-8.2358817741382,0.9999787655910465,0.24573150334910798,0.411350824941405,0.0033212655907291864,0.25829988902001827,0.0013404459020363688,0.07211407545595959,0.00029422373494989975,0.6278141138501436
1.73,0.005888562127035636,-8.543993235809985,0.9999787728424262,0.2428331532224652,0.410581945477353,0.003326421128358986,0.2604082560076153,0.0013544669074672616,0.07343345005216628,0.0002992224634280229,0.6305290072117711
1.74,0.005890526249086376,-8.886334242743601,0.9999787799205677,0.24001594202395504,0.40979911757367704,0.0033316582446001482,0.2624627922215836,0.0013683546786040963,0.07473930474733428,0.0003041730815124748,0.6331890657357434
1.75,0.00589244498163782,-9.26751165192662,0.9999787868305785,0.23728229733043069,0.409005567806318,0.0033369976370577507,0.26446104381408186,0.0013820986583091657,0.0760289637839811,0.00030906645711933445,0.6357922674667978
1.76,0.00589431963604763,-9.692709847456776,0.9999787935775031,0.23463498350504478,0.40820472847982947,0.0033424628703257408,0.26640033224312937,0.0013956868618055444,0.07729949530014485,0.0003138922208720531,0.6383362663919593
1.77,0.00589615151453385,-10.167721500018803,0.9999788001663279,0.23207711397278055,0.4074002528038514,0.003348080867886676,0.26827774546924144,0.0014091056306154298,0.07854769683261442,0.0003186385442883847,0.6408183557495095
1.78,0.005897941914094056,-10.698964372874098,0.9999788066020049,0.2296121565186153,0.4065960263418628,0.0033538824848090456,0.2700901345328916,0.0014223393460261493,0.07977008528633167,0.00032329188032182,0.6432354309686976
1.79,0.00589969213071398,-11.29347584816878,0.9999788128894653,0.22724392878354893,0.4057961726628922,0.003359903192996767,0.2718341176637062,0.0014353700852924975,0.08096289361265345,0.00032783665197684217,0.645583953289668
1.8,0.005901403463790014,-11.95887908166472,0.9999788190336282,0.2249765816921409,0.40500505132824777,0.0033661839038209925,0.2735060935924241,0.001448177206601253,0.08212207617989123,0.0003322548783961282,0.6478599161096871
1.81,0.005903077220631022,-12.70331120035513,0.9999788250394356,0.22281456950229514,0.40422724640037433,0.0033727719626423787,0.2751022650147828,0.00146073684252519,0.08324332454027833,0.00033652572439235183,0.6500588166213149
1.82,0.005904714720873206,-13.535302399901658,0.999978830911849,0.2207626051249088,0.40346754365905835,0.003379722372019478,0.2766186731686892,0.001473021268943817,0.08432209531977812,0.0003406249503534091,0.6521756359477517
1.83,0.005906317300507036,-14.463593961239779,0.9999788366558464,0.21882560162789433,0.402730895772669,0.0033870993065778245,0.2780512427430054,0.0014849981107016297,0.08535365061424953,0.0003445242388304517,0.654204831965587
1.84,0.005907886315113028,-15.496879591295027,0.9999788422765866,0.21700860243897951,0.40202237551310727,0.0033949780092022578,0.27939583512698346,0.0014966293282023457,0.08633311024830338,0.000348190364998569,0.6561403498951426
1.85,0.005909423141718301,-16.643453062027845,0.99997884777904,0.2153167054423777,0.4013471187117016,0.0034034471764760586,0.28064830597164,0.0015078699146761835,0.08725551338901898,0.0003515841747275366,0.6579756571000903
1.86,0.005910929178466914,-17.910744666543128,0.999978853168503,0.21375498894352638,0.4007102604968728,0.0034126119632034613,0.2818045609362667,0.0015186662150544468,0.08811588493453897,0.0003546593315141565,0.6597038101039848
1.87,0.0059124058411110635,-19.3047329165798,0.9999788584501751,0.21232845185599747,0.40011687089262227,0.0034225977240565264,0.282860600272339,0.0015289537741827554,0.08890929906497522,0.0003573608087465009,0.6613175616558552
1.8800000000000001,0.005913854554996683,-20.829228059563995,0.9999788636293112,0.21104198201662147,0.3995718973387704,0.003433554621636253,0.28381254169512327,0.0015386545992215955,0.08963093086217656,0.00035962311649623437,0.6628095182915869
1.8900000000000001,0.005915276741166415,-22.485050695520417,0.9999788687111365,0.20990036999143863,0.39908012389166986,0.0034456631319598465,0.28465660852371155,0.0015476737534041174,0.09027608432978002,0.0003613683176429396,0.6641723555584612
1.9000000000000001,0.005916673795254098,-24.269166485332004,0.9999788737007731,0.20890838449779592,0.39864615650331103,0.0034591403559722663,0.28538907104083505,0.001555895236143638,0.09084018570467843,0.00036250397241930173,0.6653990949097798
1.9100000000000001,0.00591804705824228,-26.173893498733232,0.9999788786031357,0.2080709222548429,0.3982744421090116,0.0034742468045893932,0.28600613159962074,0.0015631771956264137,0.09131873298616822,0.000362921298729698,0.6664834382675171
1.92,0.005919397779064771,-28.18635886454341,0.9999788834228007,0.2073932360832667,0.3979693242323158,0.0034912929733293178,0.28650375082648283,0.0015693466651990691,0.09170719858729307,0.000362494038419142,0.6674201438036754
1.93,0.005920727071099847,-30.288403931653765,0.999978888163851,0.20688122500844217,0.3977351269744233,0.0035106445892427915,0.2868774274173033,0.001574194252028208,0.09200089511905411,0.0003610787084130008,0.6682054072108154
