t,V,Ki,Nai,y,x,Cai,m,h,d,f,f2,Ca_up,Ca_rel,p
1.06,-36.122785003962846,139.86251897003945,7.507751236811201,0.14622339775430945,0.06926387234256985,0.00015304378650129145,0.6229609838156699,0.0017428428082150568,0.01819953632627092,0.884357458308454,0.7421748327229168,3.572445882652384,0.5310515390447491,0.19136224614119832
1.07,-20.082074114332617,139.86273948474778,7.50760038656233,0.1419625864817775,0.073547431350654,0.00038924550174935076,0.8801551954488146,8.428936064622552e-05,0.17294356875296665,0.65587784894284,0.7341041595054052,3.5637832013212916,0.5516847503106541,0.1820836626754066
1.08,25.965335377134906,139.86232085537705,7.507780562014923,0.09841236790502167,0.10086952719363425,0.0036778151917104735,0.9965322014777152,3.6816685143201746e-08,0.9945289315492141,0.39905185414407,0.5607076988907558,3.571169998892495,0.41071482357430317,0.17320369904539154
1.09,23.84325247150003,139.86191084236958,7.507794795582999,0.04500482072222429,0.14768422368749864,0.005878767511545336,0.9960126606768496,4.15059432564615e-08,0.99477363369057,0.24203783259044864,0.23832598700543364,3.6181190326190222,0.19153170826416946,0.16475645503840383
1.1,12.62894299573086,139.8616814860465,7.5078606185961485,0.02669882807087442,0.18117402495986087,0.005170264292852345,0.991072047042051,1.6939443496167462e-07,0.9846028777501217,0.14680972501509829,0.12818157427812193,3.668021170964478,0.09753119375684226,0.1567211885473046
1.11,0.148009672130537,139.86142036893327,7.508128073003072,0.02040252983478567,0.20121816635234213,0.0038739541805899763,0.9772477967640447,8.901971544853422e-07,0.94647181178887,0.08915846767172464,0.11135017736371285,3.704539511456853,0.06114448787230496,0.14907781809376322
1.12,-11.298935290099164,139.861122755174,7.508598412788541,0.017995815984940364,0.21235312497007786,0.002709178045180615,0.9443703360126393,4.76825500601196e-06,0.8268381115732539,0.055623917227429216,0.12396286275282252,3.7274774726766764,0.048779884352075815,0.14180740046846496
1.1300000000000001,-21.513534999640928,139.8608112862486,7.509189164772773,0.017324612473149825,0.21740155613174902,0.001803792078039613,0.8746196111782102,2.59458834126384e-05,0.547620858933037,0.04713024598281446,0.14991996282981676,3.7399149496621136,0.04799555032656597,0.13489360723783142
1.1400000000000001,-30.611814364058162,139.8605070294407,7.50977881167083,0.017885018731584632,0.21762758216739198,0.0011361264649634919,0.748301167446182,0.0001348165226341374,0.21126566286006046,0.09975853833997027,0.1851814583577987,3.7448018513057186,0.05492083589405229,0.12833388195044376
1.1500000000000001,-39.15627860409333,139.8602305508065,7.510240969449903,0.0197586442360194,0.2134794714456894,0.0006635681805731098,0.5573927731074566,0.0006360378060738803,0.04292103512033901,0.2924896994954177,0.22839237140017968,3.7444657677083835,0.0680735355272224,0.12220317439986728
1.16,-48.233409665655735,139.8600061234106,7.510493340267616,0.02358603337524667,0.2045344483888609,0.0003477034107065678,0.32067976895786343,0.002949067213186414,0.004714106395928274,0.6245530998077528,0.27840613452435314,3.7406662800695067,0.08557743621204755,0.11706595186377067
1.17,-56.93366712194342,139.8598602005627,7.510530408484224,0.030691677273019774,0.18999104141595427,0.0001702235670468455,0.14652582868567288,0.012282975075282705,0.0003824509672065223,0.8828679578566392,0.33285035516957334,3.7347297195911717,0.10521907193148135,0.11593539917018358
1.18,-63.40730926906743,139.8598105197373,7.510422047677406,0.042248726925638046,0.1704915420394012,9.352162255582425e-05,0.07214730439701358,0.038597533163882834,5.208169397576151e-05,0.97730077143582,0.38780791160345524,3.7273547557252544,0.1263865396522152,0.12569674277313245
1.19,-66.91074980957552,139.85985504618048,7.510251192114402,0.057824690615403594,0.14882479974764365,6.650746962820613e-05,0.04763408887955149,0.085880522481802,1.761137238659445e-05,0.9967390695893249,0.43998550081182264,3.718379378919883,0.15059764069998235,0.14858827560234045
1.2,-67.78972014482835,139.85997608257918,7.510062197678053,0.07525938470927838,0.12830179077603612,5.820422281480636e-05,0.04272991488098373,0.14082137386572302,1.2598177190742637e-05,0.9995532600713884,0.4878509154353021,3.7074449404706877,0.17936135180655122,0.1777389629329782
1.21,-66.78353246550817,139.8601527689064,7.509867596668367,0.0921292472408298,0.11095096992580353,5.6437437076420184e-05,0.048114798320300474,0.18387227773024606,1.5108131452702478e-05,0.9998926696368426,0.5310552300027911,3.6945950390420266,0.2128081700211903,0.20492090670122337
1.22,-64.5763901818206,139.86036820653646,7.509667385661885,0.10689197409918087,0.09729518565502598,5.724694328060672e-05,0.06231425931208729,0.2039455068229644,2.5058500363097445e-05,0.9998989324118878,0.5697329457222695,3.6802839051988347,0.2498886982657737,0.22495691805792364
1.23,-61.68272664882897,139.86061029679436,7.5094587761824725,0.11898825513086642,0.08700816013560958,5.936257357004778e-05,0.0865558380543599,0.19921557082750704,5.001419692134101e-05,0.9998044241226897,0.6041642844450281,3.6651650135877674,0.28900315149454664,0.23594889282584633
1.24,-58.45666101434244,139.86087046346304,7.509239517761571,0.12846959225194687,0.07949703058775269,6.236157420664701e-05,0.12269062618010063,0.17310961134317263,0.00010928221005838112,0.9995440939562944,0.6346549156674489,3.6498849070194446,0.3285504014040263,0.2386385801295865
1.25,-55.11933107895122,139.8611423842051,7.509008831093489,0.1356395105473107,0.07419142788667966,6.618463425041106e-05,0.17191600239129248,0.13255169048081403,0.000246270997825849,0.9988722327217203,0.6614916154740696,3.634941906904305,0.36729243681810503,0.23533374415223854
1.26,-51.78835106990924,139.861421125868,7.508767220741461,0.14084240111080876,0.07063757559034416,7.110019059339162e-05,0.23399080820527163,0.08735958473630122,0.0005537415525763939,0.9971730739432718,0.6849113110084891,3.6206448413553005,0.4044626206253788,0.22847081925355878
1.27,-48.502868522027924,139.86170258126444,7.508515734940923,0.14437315474803106,0.06850594380831933,7.790041654043138e-05,0.30717318579212183,0.047976712423560164,0.0012251363408548577,0.9929760761053877,0.7050537362571347,3.6071545771705082,0.43966507573502056,0.21980864890567675
1.28,-45.19260285382091,139.86198300630235,7.50825626199377,0.1464428610841676,0.06757953458290836,8.845911971761846e-05,0.3900593431255506,0.021194499262793577,0.0026875639464018736,0.9827861165018378,0.7218652773569648,3.594550652046427,0.4727085532106806,0.21039447696916005
1.29,-41.49426223054693,139.86225828611887,7.507994669922041,0.14712968113965078,0.06777500944753002,0.00010765768427463313,0.4875347422442636,0.007248813113413852,0.00619576852074518,0.9572741699971096,0.7348578580570553,3.582896642054834,0.5034299548956119,0.20078666871511563
1.3,-36.04422357651714,139.862521606621,7.507748898134705,0.1462026689244745,0.0692888521118822,0.0001538572031182467,0.6248040380496398,0.0017110950466507327,0.0184641686050743,0.8830298231449305,0.7422061197564394,3.5723428539067466,0.5313223509383207,0.1912639937435167
1.31,-19.69299457434805,139.86274089223505,7.507600491288004,0.14186997715902327,0.07363024776874685,0.0003964882670481232,0.8836825530156747,7.899354035465874e-05,0.17984027905772096,0.6526609010101526,0.7337803360117686,3.5637159489087016,0.5517568188192965,0.18198882155770382
1.32,26.07364586792102,139.86231402087546,7.50778149182985,0.09762910081216512,0.10136452442721441,0.003726449295837073,0.9965595908294543,3.6149280737215944e-08,0.994661773097212,0.3969771555785293,0.5568543105124423,3.57149697407611,0.40769789083511854,0.17311344540359005
1.33,23.750518782195034,139.86190825263176,7.507794782457891,0.04468645157894823,0.14811515150194982,0.005880399911065122,0.9959865237059381,4.197460339362143e-08,0.9947283886118203,0.2407794719994407,0.2362124351482489,3.618678823288439,0.1900432557999851,0.16467060311925272
1.34,12.498470742071804,139.86167900509795,7.5078622648510995,0.026595179094127962,0.1814440128102661,0.005157595162251083,0.99098625399586,1.722615875153607e-07,0.9844042648322558,0.14604668208696656,0.12771311123050633,3.6684780755125233,0.09694135408423475,0.1566395236948354
1.35,0.021891575273517483,139.86141741732365,7.508132020557178,0.020363748271907976,0.20137348614916548,0.0038606375373387946,0.9770267050512211,9.058940991633958e-07,0.9457814256201723,0.08869903778953782,0.11137862569837582,3.704844070105017,0.06092552333665288,0.14900013645690638
1.36,-11.411367618324158,139.8611195399564,7.508604140913583,0.01798152469371409,0.21243395531739323,0.002698388915190898,0.9438719178132134,4.852760786654551e-06,0.8248441830653015,0.05538423522769745,0.1241766044331549,3.7276556568050823,0.04872324531371143,0.14173351273193094
1.37,-21.614150846277962,139.86080804254152,7.509195547934079,0.01732432956866351,0.21742743677973753,0.0017956736063413834,0.8736184963932613,2.6407497287088756e-05,0.543934915088423,0.04725555378218869,0.15024285129825674,3.7400002633634397,0.048031119748652526,0.1348233771509903
1.3800000000000001,-30.70153516709822,139.86050396544817,7.509784487397369,0.01789724976293693,0.21760676497118522,0.001130273586149315,0.7466546166072419,0.00013706895701721332,0.20847152010898687,0.1008935948443557,0.18559269713211907,3.7448217629824576,0.05502833304467874,0.1282674793609756
1.3900000000000001,-39.24741701310953,139.86022789624113,7.510244765856282,0.019786698510535716,0.21341253049301462,0.0006595118025153105,0.5550524580113587,0.0006463039553613024,0.042072862784518876,0.2954506596406846,0.2288811812760553,3.7444413815352156,0.06823759240236979,0.12214251045544369
1.4000000000000001,-48.329581506176474,139.86000415329127,7.510494771953227,0.023640513700636908,0.20441250428644167,0.00034517178747668495,0.3183296957680153,0.002995943803471035,0.0045943634342198465,0.6280419460321864,0.27895683769535307,3.740613458536207,0.08577441937368112,0.11702424887904339
1.41,-57.01514898035227,139.85985917070195,7.510529867577433,0.030788140047555587,0.18981010796123293,0.00016899843858908886,0.14530760038102936,0.01245136628819726,0.00037303942968068565,0.884599301679234,0.33342777330865636,3.734659860918854,0.1054306047999584,0.11596832405027936
1.42,-63.459270200283605,139.8598105192868,7.510420474327393,0.04239299356597042,0.17027070296942598,9.30594298143913e-05,0.07171482813012849,0.03899004053807938,5.125660217495482e-05,0.9777289454052671,0.38837036657567514,3.7272702078916553,0.1266197810593516,0.1258737295618406
1.43,-66.93227492058972,139.85985595063028,7.510249275017037,0.05800143880021506,0.14859994334624418,6.635754694886833e-05,0.047509758280293905,0.08644958999137847,1.7489641193001734e-05,0.9968069250771489,0.4405080869936296,3.7182758318500064,0.15087250902627505,0.1488757395177488
1.44,-67.7876376762429,139.85997767116007,7.510060193105899,0.0754418029003896,0.1281025067614774,5.816318306671507e-05,0.042739556575170944,0.1413605850456189,1.2593277216365306e-05,0.9995618713153349,0.48832539290263505,3.7073203474787615,0.17968691250705113,0.1780445736261532
1.45,-66.76567220628638,139.86015483965605,7.509865543618097,0.0922957429241663,0.11078963114866865,5.643608233751826e-05,0.048216600541201755,0.18420972234137403,1.5166995436693503e-05,0.999893503247826,0.5314813869243616,3.694452324571332,0.21317853075987547,0.20517257900889418
1.46,-64.54902013615876,139.86037061016384,7.509665260107297,0.10703212611490168,0.09717150810793296,5.726344198286333e-05,0.06251198168883068,0.2040216218319825,2.5220635836747067e-05,0.9998984398381238,0.5701132820918999,3.6801292490621487,0.25028893854812123,0.22511890470136486
1.47,-61.65031873349142,139.86061292825397,7.509456549006738,0.1191001803434964,0.08691659844328697,5.938964485673823e-05,0.08686819631677228,0.19904452525855884,5.0406468864165495e-05,0.9998028055908169,0.6045019658719448,3.665005507673982,0.2894157670175051,0.2360165961258959
1.48,-58.422158896350446,139.86087324705912,7.509237172752982,0.12855565231089505,0.07943123867957767,6.239702783360388e-05,0.12313529632279148,0.17274646377355604,0.00011020275211641856,0.9995398586531495,0.6349530820690514,3.6497266766898435,0.32896018688490575,0.2386304625158267
1.49,-55.084440278619134,139.86114526251276,7.509006367997175,0.13570332434195645,0.07414601567543036,6.622942851601357e-05,0.17249876099405054,0.1320856308746837,0.0002483726477989899,0.9988613951299185,0.6617530542670556,3.634789128715545,0.36768901288929834,0.23527677937533897
1.5,-51.75386198789585,139.86142405261404,7.5087646488333295,0.14088738398632983,0.0706084871508903,7.115934046151654e-05,0.23470039365410383,0.08690246406253964,0.0005583969063074366,0.9971459200259243,0.6851380892687468,3.620499845790852,0.4048402179394064,0.22838740380560096
1.51,-48.468760923697545,139.86170551640302,7.50851306696749,0.14440198754361966,0.06849034655303264,7.798635934068792e-05,0.3079871771887753,0.04762620069272966,0.0012352153174167281,0.9929097025159591,0.7052465310055208,3.607018497526325,0.4400209374718385,0.21971305219868292
1.52,-45.15712449231484,139.8619859107025,7.508253530223625,0.14645718305371416,0.06757577423130258,8.860133355031363e-05,0.3909812055495079,0.020988117866983853,0.002709901377776146,0.9826248789700701,0.7220219021080184,3.5944241156346766,0.4730411772965579,0.21029462583500086
1.53,-41.450614899171036,139.86226110984128,7.5079919769401,0.14712921395979783,0.0677832254538411,0.00010794161804921779,0.4886855292885416,0.007157010855191478,0.006254647062442744,0.9568540813391997,0.7349690385705153,3.5827804969987023,0.5037369420056058,0.20068660136058727
1.54,-35.96491481182048,139.8625242399095,7.507746566718303,0.14618164633950542,0.06931407938620514,0.0001546824388612028,0.6266594767066864,0.001679743822295796,0.01873450280720709,0.8816845226717896,0.7422361321540282,3.572239982753553,0.5315926623945126,0.19116573924673672
1.55,-19.293265928330474,139.8627422478871,7.5076006682974,0.14177510916546326,0.07371471943357508,0.0004039987823743359,0.8872036491666415,7.391276260641195e-05,0.1870858539570318,0.6494456171390146,0.7334459058821498,3.563649627775064,0.5518209776331372,0.18189399934053804
1.56,26.176685089896164,139.8623072471168,7.507782391044686,0.09684781969140016,0.10186108590104809,0.003774594722124102,0.9965854532565397,3.5524113676077565e-08,0.9947835715151347,0.3949134050641443,0.5529791433640217,3.571829500525896,0.40468664325038184,0.17302321301363455
1.57,23.65700129609603,139.86190567745646,7.5077947768980176,0.044371915473204786,0.14854433547552237,0.005881739460807915,0.9959599811792148,4.24531257476626e-08,0.9946822993441234,0.23952775216799463,0.2341262531602918,3.6192384405819458,0.18856871390795865,0.16458477141553265
1.58,12.367913985782371,139.86167651969856,7.507863933726665,0.02649267315658818,0.18171250391712115,0.00514487945870342,0.9908995400605259,1.7518083004210747e-07,0.9842028925762849,0.1452876730323508,0.12725352854080593,3.6689333566282403,0.09635738140175368,0.15655787807249325
1.59,-0.10408401361097253,139.86141446219352,7.508135990018459,0.02032534690456149,0.2015278474730961,0.003847341386322794,0.9768036177012114,9.218650413383932e-07,0.9450826718502777,0.08824214908331454,0.11140987221847354,3.705147109258378,0.060708984570445344,0.14892247312334664
