t,Ca,Gd,Gt,R,Rl,Rg,Rlg,Rlgp,IP3,Pc,Pcg,P,Pg
7.54,0.1,10000.003998517443,0.0,13.903998517449043,0.0,5.056001482550944,0.0,0.0,0.01501084627408337,9.09,0.0,90.9,0.0
7.55,0.1,10000.003998517443,0.0,13.903998517449155,0.0,5.0560014825508315,0.0,0.0,0.015010846306215873,9.09,0.0,90.9,0.0
7.5600000000000005,0.1,10000.003998517443,0.0,13.903998517449269,0.0,5.056001482550719,0.0,0.0,0.01501084633796604,9.09,0.0,90.9,0.0
7.57,0.1,10000.003998517443,0.0,13.903998517449383,0.0,5.056001482550605,0.0,0.0,0.015010846369333872,9.09,0.0,90.9,0.0
7.58,0.1,10000.003998517443,0.0,13.903998517449496,0.0,5.05600148255049,0.0,0.0,0.015010846400319367,9.09,0.0,90.9,0.0
7.59,0.1,10000.003998517443,0.0,13.903998517449612,0.0,5.056001482550375,0.0,0.0,0.015010846430922528,9.09,0.0,90.9,0.0
7.6000000000000005,0.1,10000.003998517443,0.0,13.903998517449727,0.0,5.0560014825502595,0.0,0.0,0.015010846461143354,9.09,0.0,90.9,0.0
7.61,0.1,10000.003998517443,0.0,13.903998517449843,0.0,5.056001482550143,0.0,0.0,0.015010846490981845,9.09,0.0,90.9,0.0
7.62,0.1,10000.003998517443,0.0,13.90399851744996,0.0,5.056001482550027,0.0,0.0,0.015010846520438,9.09,0.0,90.9,0.0
7.63,0.1,10000.003998517443,0.0,13.903998517450077,0.0,5.0560014825499096,0.0,0.0,0.015010846549511818,9.09,0.0,90.9,0.0
7.640000000000001,0.1,10000.003998517443,0.0,13.903998517450196,0.0,5.056001482549791,0.0,0.0,0.015010846578203303,9.09,0.0,90.9,0.0
7.65,0.1,10000.003998517443,0.0,13.903998517450313,0.0,5.056001482549672,0.0,0.0,0.015010846606512451,9.09,0.0,90.9,0.0
7.66,0.1,10000.003998517443,0.0,13.903998517450432,0.0,5.056001482549553,0.0,0.0,0.015010846634439263,9.09,0.0,90.9,0.0
7.67,0.1,10000.003998517443,0.0,13.903998517450553,0.0,5.0560014825494335,0.0,0.0,0.015010846661983742,9.09,0.0,90.9,0.0
7.68,0.1,10000.003998517444,0.0,13.903998517450674,0.0,5.056001482549314,0.0,0.0,0.015010846689145884,9.09,0.0,90.9,0.0
7.69,0.1,10000.003998517444,0.0,13.903998517450795,0.0,5.056001482549192,0.0,0.0,0.01501084671592569,9.09,0.0,90.9,0.0
7.7,0.1,10000.003998517444,0.0,13.903998517450916,0.0,5.05600148254907,0.0,0.0,0.01501084674232316,9.09,0.0,90.9,0.0
7.71,0.1,10000.003998517444,0.0,13.903998517451038,0.0,5.0560014825489485,0.0,0.0,0.015010846768338297,9.09,0.0,90.9,0.0
7.72,0.1,10000.003998517444,0.0,13.90399851745116,0.0,5.056001482548825,0.0,0.0,0.015010846793971099,9.09,0.0,90.9,0.0
7.73,0.1,10000.003998517444,0.0,13.903998517451285,0.0,5.056001482548702,0.0,0.0,0.015010846819221563,9.09,0.0,90.9,0.0
7.74,0.1,10000.003998517444,0.0,13.90399851745141,0.0,5.056001482548577,0.0,0.0,0.015010846844089694,9.09,0.0,90.9,0.0
7.75,0.1,10000.003998517444,0.0,13.903998517451534,0.0,5.056001482548453,0.0,0.0,0.015010846868575487,9.09,0.0,90.9,0.0
7.76,0.1,10000.003998517444,0.0,13.90399851745166,0.0,5.056001482548328,0.0,0.0,0.015010846892678946,9.09,0.0,90.9,0.0
7.7700000000000005,0.1,10000.003998517444,0.0,13.903998517451784,0.0,5.056001482548202,0.0,0.0,0.01501084691640007,9.09,0.0,90.9,0.0
7.78,0.1,10000.003998517444,0.0,13.903998517451912,0.0,5.0560014825480755,0.0,0.0,0.015010846939738857,9.09,0.0,90.9,0.0
7.79,0.1,10000.003998517444,0.0,13.903998517452038,0.0,5.0560014825479485,0.0,0.0,0.01501084696269531,9.09,0.0,90.9,0.0
7.8,0.1,10000.003998517444,0.0,13.903998517452166,0.0,5.056001482547821,0.0,0.0,0.015010846985269428,9.09,0.0,90.9,0.0
7.8100000000000005,0.1,10000.003998517444,0.0,13.903998517452294,0.0,5.056001482547692,0.0,0.0,0.01501084700746121,9.09,0.0,90.9,0.0
7.82,0.1,10000.003998517446,0.0,13.903998517452424,0.0,5.056001482547563,0.0,0.0,0.015010847029270656,9.09,0.0,90.9,0.0
7.83,0.1,10000.003998517446,0.0,13.903998517452553,0.0,5.056001482547433,0.0,0.0,0.015010847050697768,9.09,0.0,90.9,0.0
7.84,0.1,10000.003998517446,0.0,13.903998517452683,0.0,5.056001482547304,0.0,0.0,0.015010847071742543,9.09,0.0,90.9,0.0
7.8500000000000005,0.1,10000.003998517446,0.0,13.903998517452814,0.0,5.056001482547172,0.0,0.0,0.015010847092404984,9.09,0.0,90.9,0.0
7.86,0.1,10000.003998517446,0.0,13.903998517452946,0.0,5.056001482547041,0.0,0.0,0.01501084711268509,9.09,0.0,90.9,0.0
7.87,0.1,10000.003998517446,0.0,13.903998517453077,0.0,5.056001482546909,0.0,0.0,0.015010847132582859,9.09,0.0,90.9,0.0
7.88,0.1,10000.003998517446,0.0,13.90399851745321,0.0,5.056001482546776,0.0,0.0,0.015010847152098293,9.09,0.0,90.9,0.0
7.890000000000001,0.1,10000.003998517446,0.0,13.903998517453344,0.0,5.056001482546643,0.0,0.0,0.015010847171231391,9.09,0.0,90.9,0.0
7.9,0.1,10000.003998517446,0.0,13.903998517453477,0.0,5.05600148254651,0.0,0.0,0.015010847189982154,9.09,0.0,90.9,0.0
7.91,0.1,10000.003998517446,0.0,13.903998517453612,0.0,5.056001482546375,0.0,0.0,0.015010847208350582,9.09,0.0,90.9,0.0
7.92,0.1,10000.003998517446,0.0,13.903998517453747,0.0,5.05600148254624,0.0,0.0,0.015010847226336676,9.09,0.0,90.9,0.0
7.930000000000001,0.1,10000.003998517446,0.0,13.903998517453882,0.0,5.056001482546105,0.0,0.0,0.015010847243940433,9.09,0.0,90.9,0.0
7.94,0.1,10000.003998517446,0.0,13.903998517454019,0.0,5.056001482545968,0.0,0.0,0.015010847261161853,9.09,0.0,90.9,0.0
7.95,0.1,10000.003998517446,0.0,13.903998517454156,0.0,5.056001482545831,0.0,0.0,0.01501084727800094,9.09,0.0,90.9,0.0
7.96,0.1,10000.003998517448,0.0,13.903998517454292,0.0,5.056001482545693,0.0,0.0,0.015010847294457692,9.09,0.0,90.9,0.0
7.97,0.1,10000.003998517448,0.0,13.903998517454431,0.0,5.056001482545556,0.0,0.0,0.015010847310532106,9.09,0.0,90.9,0.0
7.98,0.1,10000.003998517448,0.0,13.90399851745457,0.0,5.056001482545417,0.0,0.0,0.015010847326224187,9.09,0.0,90.9,0.0
7.99,0.1,10000.003998517448,0.0,13.90399851745471,0.0,5.056001482545278,0.0,0.0,0.015010847341533932,9.09,0.0,90.9,0.0
8.0,0.1,10000.003998517448,0.0,13.903998517454848,0.0,5.056001482545137,0.0,0.0,0.01501084735646134,9.09,0.0,90.9,0.0
8.01,0.1,10000.003998517448,0.0,13.903998517454989,0.0,5.056001482544997,0.0,0.0,0.015010847371006414,9.09,0.0,90.9,0.0
8.02,0.1,10000.003998517448,0.0,13.90399851745513,0.0,5.056001482544856,0.0,0.0,0.015010847385169153,9.09,0.0,90.9,0.0
8.03,0.1,10000.003998517454,0.0,13.903998517459602,0.0,5.056001482540386,0.0,0.0,0.015010848371928141,9.09,0.0,90.9,0.0
8.040000000000001,0.1,10000.003998517454,0.0,13.903998517459572,0.0,5.056001482540416,0.0,0.0,0.01501084837268019,9.09,0.0,90.9,0.0
8.05,0.1,10000.003998517454,0.0,13.903998517459542,0.0,5.056001482540446,0.0,0.0,0.015010848373432239,9.09,0.0,90.9,0.0
8.06,0.1,10000.003998517452,0.0,13.903998517459511,0.0,5.056001482540476,0.0,0.0,0.015010848374184286,9.09,0.0,90.9,0.0
8.07,0.1,10000.003998517452,0.0,13.903998517459481,0.0,5.0560014825405055,0.0,0.0,0.015010848374936336,9.09,0.0,90.9,0.0
8.08,0.1,10000.003998517452,0.0,13.903998517459451,0.0,5.056001482540536,0.0,0.0,0.015010848375688383,9.09,0.0,90.9,0.0
8.09,0.1,10000.003998517452,0.0,13.903998517459423,0.0,5.056001482540566,0.0,0.0,0.015010848376440433,9.09,0.0,90.9,0.0
8.1,0.1,10000.003998517452,0.0,13.903998517459392,0.0,5.056001482540596,0.0,0.0,0.01501084837719248,9.09,0.0,90.9,0.0
8.11,0.1,10000.003998517452,0.0,13.903998517459362,0.0,5.056001482540625,0.0,0.0,0.015010848377944528,9.09,0.0,90.9,0.0
8.120000000000001,0.1,10000.003998517452,0.0,13.903998517459332,0.0,5.056001482540656,0.0,0.0,0.015010848378696578,9.09,0.0,90.9,0.0
8.13,0.1,10000.003998517452,0.0,13.903998517459302,0.0,5.056001482540686,0.0,0.0,0.015010848379448626,9.09,0.0,90.9,0.0
8.14,0.1,10000.003998517452,0.0,13.903998517459272,0.0,5.056001482540716,0.0,0.0,0.015010848380200673,9.09,0.0,90.9,0.0
8.15,0.1,10000.003998517452,0.0,13.903998517459241,0.0,5.056001482540745,0.0,0.0,0.015010848380952723,9.09,0.0,90.9,0.0
8.16,0.1,10000.003998517452,0.0,13.903998517459211,0.0,5.0560014825407755,0.0,0.0,0.01501084838170477,9.09,0.0,90.9,0.0
8.17,0.1,10000.003998517452,0.0,13.903998517459183,0.0,5.056001482540806,0.0,0.0,0.01501084838245682,9.09,0.0,90.9,0.0
8.18,0.1,10000.003998517452,0.0,13.903998517459152,0.0,5.056001482540836,0.0,0.0,0.015010848383208868,9.09,0.0,90.9,0.0
8.19,0.1,10000.003998517452,0.0,13.903998517459122,0.0,5.056001482540865,0.0,0.0,0.015010848383960915,9.09,0.0,90.9,0.0
8.2,0.1,10000.003998517452,0.0,13.903998517459092,0.0,5.056001482540895,0.0,0.0,0.015010848384712965,9.09,0.0,90.9,0.0
8.21,0.1,10000.003998517452,0.0,13.903998517459062,0.0,5.056001482540926,0.0,0.0,0.015010848385465013,9.09,0.0,90.9,0.0
8.22,0.1,10000.003998517452,0.0,13.903998517459032,0.0,5.056001482540956,0.0,0.0,0.015010848386217062,9.09,0.0,90.9,0.0
8.23,0.1,10000.003998517452,0.0,13.903998517459002,0.0,5.056001482540985,0.0,0.0,0.01501084838696911,9.09,0.0,90.9,0.0
8.24,0.1,10000.003998517452,0.0,13.903998517458971,0.0,5.056001482541015,0.0,0.0,0.015010848387721158,9.09,0.0,90.9,0.0
8.25,0.1,10000.003998517452,0.0,13.903998517458943,0.0,5.0560014825410455,0.0,0.0,0.015010848388473207,9.09,0.0,90.9,0.0
8.26,0.1,10000.003998517452,0.0,13.903998517458913,0.0,5.056001482541076,0.0,0.0,0.015010848389225255,9.09,0.0,90.9,0.0
8.27,0.1,10000.003998517452,0.0,13.903998517458882,0.0,5.056001482541105,0.0,0.0,0.015010848389977304,9.09,0.0,90.9,0.0
8.28,0.1,10000.003998517452,0.0,13.903998517458852,0.0,5.056001482541135,0.0,0.0,0.015010848390729352,9.09,0.0,90.9,0.0
8.290000000000001,0.1,10000.003998517452,0.0,13.903998517458822,0.0,5.056001482541165,0.0,0.0,0.0150108483914814,9.09,0.0,90.9,0.0
8.3,0.1,10000.003998517452,0.0,13.903998517458792,0.0,5.056001482541196,0.0,0.0,0.015010848392233449,9.09,0.0,90.9,0.0
8.31,0.1,10000.003998517452,0.0,13.903998517458762,0.0,5.056001482541225,0.0,0.0,0.015010848392985497,9.09,0.0,90.9,0.0
8.32,0.1,10000.003998517452,0.0,13.903998517458731,0.0,5.056001482541255,0.0,0.0,0.015010848393737546,9.09,0.0,90.9,0.0
8.33,0.1,10000.003998517452,0.0,13.903998517458703,0.0,5.056001482541285,0.0,0.0,0.015010848394489594,9.09,0.0,90.9,0.0
8.34,0.1,10000.003998517452,0.0,13.903998517458673,0.0,5.0560014825413155,0.0,0.0,0.015010848395241642,9.09,0.0,90.9,0.0
8.35,0.1,10000.003998517452,0.0,13.903998517458643,0.0,5.056001482541345,0.0,0.0,0.015010848395993691,9.09,0.0,90.9,0.0
8.36,0.1,10000.003998517452,0.0,13.903998517458612,0.0,5.056001482541375,0.0,0.0,0.015010848396745739,9.09,0.0,90.9,0.0
8.370000000000001,0.1,10000.003998517452,0.0,13.903998517458582,0.0,5.056001482541405,0.0,0.0,0.015010848397497788,9.09,0.0,90.9,0.0
8.38,0.1,10000.003998517452,0.0,13.903998517458552,0.0,5.056001482541435,0.0,0.0,0.015010848398249836,9.09,0.0,90.9,0.0
8.39,0.1,10000.003998517452,0.0,13.903998517458522,0.0,5.056001482541465,0.0,0.0,0.015010848399001884,9.09,0.0,90.9,0.0
8.4,0.1,10000.003998517452,0.0,13.903998517458492,0.0,5.056001482541495,0.0,0.0,0.015010848399753933,9.09,0.0,90.9,0.0
8.41,0.1,10000.003998517452,0.0,13.903998517458463,0.0,5.056001482541525,0.0,0.0,0.015010848400505981,9.09,0.0,90.9,0.0
8.42,0.1,10000.003998517452,0.0,13.903998517458433,0.0,5.056001482541555,0.0,0.0,0.01501084840125803,9.09,0.0,90.9,0.0
8.43,0.1,10000.003998517452,0.0,13.903998517458403,0.0,5.056001482541585,0.0,0.0,0.015010848402010078,9.09,0.0,90.9,0.0
8.44,0.1,10000.003998517452,0.0,13.903998517458373,0.0,5.056001482541615,0.0,0.0,0.015010848402762126,9.09,0.0,90.9,0.0
8.45,0.1,10000.003998517452,0.0,13.903998517458342,0.0,5.056001482541645,0.0,0.0,0.015010848403514175,9.09,0.0,90.9,0.0
8.46,0.1,10000.003998517452,0.0,13.903998517458312,0.0,5.056001482541675,0.0,0.0,0.015010848404266223,9.09,0.0,90.9,0.0
8.47,0.1,10000.003998517452,0.0,13.903998517458282,0.0,5.056001482541705,0.0,0.0,0.015010848405018273,9.09,0.0,90.9,0.0
8.48,0.1,10000.003998517452,0.0,13.903998517458252,0.0,5.056001482541735,0.0,0.0,0.01501084840577032,9.09,0.0,90.9,0.0
8.49,0.1,10000.003998517452,0.0,13.903998517458223,0.0,5.056001482541765,0.0,0.0,0.015010848406522368,9.09,0.0,90.9,0.0
8.5,0.1,10000.003998517452,0.0,13.903998517458193,0.0,5.056001482541795,0.0,0.0,0.015010848407274418,9.09,0.0,90.9,0.0
8.51,0.1,10000.003998517452,0.0,13.903998517458163,0.0,5.0560014825418245,0.0,0.0,0.015010848408026465,9.09,0.0,90.9,0.0
8.52,0.1,10000.003998517452,0.0,13.903998517458133,0.0,5.056001482541855,0.0,0.0,0.015010848408778513,9.09,0.0,90.9,0.0
8.53,0.1,10000.003998517452,0.0,13.903998517458103,0.0,5.056001482541885,0.0,0.0,0.015010848409530562,9.09,0.0,90.9,0.0
8.540000000000001,0.1,10000.003998517452,0.0,13.903998517458072,0.0,5.056001482541915,0.0,0.0,0.01501084841028261,9.09,0.0,90.9,0.0
8.55,0.1,10000.003998517452,0.0,13.903998517458042,0.0,5.056001482541944,0.0,0.0,0.01501084841103466,9.09,0.0,90.9,0.0
8.56,0.1,10000.003998517452,0.0,13.903998517458012,0.0,5.056001482541975,0.0,0.0,0.015010848411786707,9.09,0.0,90.9,0.0
8.57,0.1,10000.003998517452,0.0,13.903998517457984,0.0,5.056001482542005,0.0,0.0,0.015010848412538755,9.09,0.0,90.9,0.0
8.58,0.1,10000.003998517452,0.0,13.903998517457953,0.0,5.056001482542035,0.0,0.0,0.015010848413290805,9.09,0.0,90.9,0.0
8.59,0.1,10000.003998517452,0.0,13.903998517457923,0.0,5.056001482542064,0.0,0.0,0.015010848414042852,9.09,0.0,90.9,0.0
8.6,0.1,10000.003998517452,0.0,13.903998517457893,0.0,5.0560014825420945,0.0,0.0,0.015010848414794902,9.09,0.0,90.9,0.0
8.61,0.1,10000.003998517452,0.0,13.903998517457863,0.0,5.056001482542125,0.0,0.0,0.01501084841554695,9.09,0.0,90.9,0.0
8.620000000000001,0.1,10000.003998517452,0.0,13.903998517457833,0.0,5.056001482542155,0.0,0.0,0.015010848416298997,9.09,0.0,90.9,0.0
8.63,0.1,10000.003998517452,0.0,13.903998517457802,0.0,5.056001482542184,0.0,0.0,0.015010848417051047,9.09,0.0,90.9,0.0
8.64,0.1,10000.003998517452,0.0,13.903998517457772,0.0,5.056001482542214,0.0,0.0,0.015010848417803094,9.09,0.0,90.9,0.0
8.65,0.1,10000.003998517452,0.0,13.903998517457744,0.0,5.056001482542245,0.0,0.0,0.015010848418555144,9.09,0.0,90.9,0.0
8.66,0.1,10000.003998517452,0.0,13.903998517457714,0.0,5.056001482542275,0.0,0.0,0.015010848419307192,9.09,0.0,90.9,0.0
8.67,0.1,10000.00399851745,0.0,13.903998517457683,0.0,5.056001482542304,0.0,0.0,0.01501084842005924,9.09,0.0,90.9,0.0
8.68,0.1,10000.00399851745,0.0,13.903998517457653,0.0,5.056001482542334,0.0,0.0,0.015010848420811289,9.09,0.0,90.9,0.0
8.69,0.1,10000.00399851745,0.0,13.903998517457623,0.0,5.0560014825423645,0.0,0.0,0.015010848421563337,9.09,0.0,90.9,0.0
8.700000000000001,0.1,10000.00399851745,0.0,13.903998517457593,0.0,5.056001482542395,0.0,0.0,0.015010848422315386,9.09,0.0,90.9,0.0
8.71,0.1,10000.00399851745,0.0,13.903998517457563,0.0,5.056001482542424,0.0,0.0,0.015010848423067434,9.09,0.0,90.9,0.0
8.72,0.1,10000.00399851745,0.0,13.903998517457532,0.0,5.056001482542454,0.0,0.0,0.015010848423819481,9.09,0.0,90.9,0.0
8.73,0.1,10000.00399851745,0.0,13.903998517457504,0.0,5.056001482542484,0.0,0.0,0.015010848424571531,9.09,0.0,90.9,0.0
8.74,0.1,10000.00399851745,0.0,13.903998517457474,0.0,5.056001482542515,0.0,0.0,0.015010848425323579,9.09,0.0,90.9,0.0
8.75,0.1,10000.00399851745,0.0,13.903998517457444,0.0,5.056001482542544,0.0,0.0,0.015010848426075628,9.09,0.0,90.9,0.0
8.76,0.1,10000.00399851745,0.0,13.903998517457413,0.0,5.056001482542574,0.0,0.0,0.015010848426827676,9.09,0.0,90.9,0.0
8.77,0.1,10000.00399851745,0.0,13.903998517457383,0.0,5.056001482542604,0.0,0.0,0.015010848427579724,9.09,0.0,90.9,0.0
8.78,0.1,10000.00399851745,0.0,13.903998517457353,0.0,5.0560014825426345,0.0,0.0,0.015010848428331773,9.09,0.0,90.9,0.0
8.790000000000001,0.1,10000.00399851745,0.0,13.903998517457323,0.0,5.056001482542664,0.0,0.0,0.01501084842908382,9.09,0.0,90.9,0.0
8.8,0.1,10000.00399851745,0.0,13.903998517457293,0.0,5.056001482542694,0.0,0.0,0.01501084842983587,9.09,0.0,90.9,0.0
8.81,0.1,10000.00399851745,0.0,13.903998517457264,0.0,5.056001482542724,0.0,0.0,0.015010848430587918,9.09,0.0,90.9,0.0
8.82,0.1,10000.00399851745,0.0,13.903998517457234,0.0,5.056001482542754,0.0,0.0,0.015010848431339966,9.09,0.0,90.9,0.0
8.83,0.1,10000.00399851745,0.0,13.903998517457204,0.0,5.056001482542784,0.0,0.0,0.015010848432092015,9.09,0.0,90.9,0.0
8.84,0.1,10000.00399851745,0.0,13.903998517457174,0.0,5.056001482542814,0.0,0.0,0.015010848432844063,9.09,0.0,90.9,0.0
8.85,0.1,10000.00399851745,0.0,13.903998517457143,0.0,5.056001482542844,0.0,0.0,0.015010848433596112,9.09,0.0,90.9,0.0
8.86,0.1,10000.00399851745,0.0,13.903998517457113,0.0,5.056001482542874,0.0,0.0,0.01501084843434816,9.09,0.0,90.9,0.0
8.870000000000001,0.1,10000.00399851745,0.0,13.903998517457083,0.0,5.056001482542904,0.0,0.0,0.015010848435100208,9.09,0.0,90.9,0.0
8.88,0.1,10000.00399851745,0.0,13.903998517457053,0.0,5.056001482542934,0.0,0.0,0.015010848435852257,9.09,0.0,90.9,0.0
8.89,0.1,10000.00399851745,0.0,13.903998517457024,0.0,5.056001482542964,0.0,0.0,0.015010848436604305,9.09,0.0,90.9,0.0
8.9,0.1,10000.00399851745,0.0,13.903998517456994,0.0,5.056001482542994,0.0,0.0,0.015010848437356355,9.09,0.0,90.9,0.0
8.91,0.1,10000.00399851745,0.0,13.903998517456964,0.0,5.0560014825430235,0.0,0.0,0.015010848438108402,9.09,0.0,90.9,0.0
8.92,0.1,10000.00399851745,0.0,13.903998517456934,0.0,5.056001482543054,0.0,0.0,0.01501084843886045,9.09,0.0,90.9,0.0
8.93,0.1,10000.00399851745,0.0,13.903998517456904,0.0,5.056001482543084,0.0,0.0,0.0150108484396125,9.09,0.0,90.9,0.0
8.94,0.1,10000.00399851745,0.0,13.903998517456873,0.0,5.056001482543114,0.0,0.0,0.015010848440364547,9.09,0.0,90.9,0.0
8.950000000000001,0.1,10000.00399851745,0.0,13.903998517456843,0.0,5.056001482543143,0.0,0.0,0.015010848441116595,9.09,0.0,90.9,0.0
8.96,0.1,10000.00399851745,0.0,13.903998517456813,0.0,5.056001482543174,0.0,0.0,0.015010848441868644,9.09,0.0,90.9,0.0
8.97,0.1,10000.00399851745,0.0,13.903998517456795,0.0,5.056001482543192,0.0,0.0,0.01501084844246387,9.09,0.0,90.9,0.0
8.98,0.1,10000.00399851745,0.0,13.903998517456792,0.0,5.056001482543196,0.0,0.0,0.015010848442861748,9.09,0.0,90.9,0.0
8.99,0.1,10000.00399851745,0.0,13.903998517456788,0.0,5.056001482543199,0.0,0.0,0.015010848443259625,9.09,0.0,90.9,0.0
9.0,0.1,10000.00399851745,0.0,13.903998517456785,0.0,5.056001482543203,0.0,0.0,0.015010848443657505,9.09,0.0,90.9,0.0
9.01,0.1,10000.00399851745,0.0,13.90399851745678,0.0,5.0560014825432065,0.0,0.0,0.015010848444055383,9.09,0.0,90.9,0.0
9.02,0.1,10000.00399851745,0.0,13.903998517456776,0.0,5.05600148254321,0.0,0.0,0.015010848444453263,9.09,0.0,90.9,0.0
9.03,0.1,10000.00399851745,0.0,13.903998517456772,0.0,5.056001482543214,0.0,0.0,0.01501084844485114,9.09,0.0,90.9,0.0
9.040000000000001,0.1,10000.00399851745,0.0,13.903998517456769,0.0,5.056001482543217,0.0,0.0,0.01501084844524902,9.09,0.0,90.9,0.0
9.05,0.1,10000.00399851745,0.0,13.903998517456765,0.0,5.056001482543221,0.0,0.0,0.015010848445646898,9.09,0.0,90.9,0.0
9.06,0.1,10000.00399851745,0.0,13.903998517456762,0.0,5.056001482543224,0.0,0.0,0.015010848446044776,9.09,0.0,90.9,0.0
9.07,0.1,10000.00399851745,0.0,13.903998517456758,0.0,5.056001482543228,0.0,0.0,0.015010848446442656,9.09,0.0,90.9,0.0
9.08,0.1,10000.00399851745,0.0,13.903998517456754,0.0,5.056001482543231,0.0,0.0,0.015010848446840534,9.09,0.0,90.9,0.0
9.09,0.1,10000.00399851745,0.0,13.90399851745675,0.0,5.056001482543236,0.0,0.0,0.015010848447238413,9.09,0.0,90.9,0.0
9.1,0.1,10000.00399851745,0.0,13.903998517456747,0.0,5.056001482543239,0.0,0.0,0.015010848447636291,9.09,0.0,90.9,0.0
9.11,0.1,10000.00399851745,0.0,13.903998517456744,0.0,5.056001482543243,0.0,0.0,0.01501084844803417,9.09,0.0,90.9,0.0
9.120000000000001,0.1,10000.00399851745,0.0,13.90399851745674,0.0,5.056001482543246,0.0,0.0,0.015010848448432049,9.09,0.0,90.9,0.0
9.13,0.1,10000.00399851745,0.0,13.903998517456737,0.0,5.05600148254325,0.0,0.0,0.015010848448829927,9.09,0.0,90.9,0.0
9.14,0.1,10000.00399851745,0.0,13.903998517456733,0.0,5.0560014825432535,0.0,0.0,0.015010848449227806,9.09,0.0,90.9,0.0
9.15,0.1,10000.00399851745,0.0,13.90399851745673,0.0,5.056001482543257,0.0,0.0,0.015010848449625684,9.09,0.0,90.9,0.0
9.16,0.1,10000.00399851745,0.0,13.903998517456726,0.0,5.056001482543261,0.0,0.0,0.015010848450023564,9.09,0.0,90.9,0.0
9.17,0.1,10000.00399851745,0.0,13.903998517456722,0.0,5.056001482543264,0.0,0.0,0.015010848450421442,9.09,0.0,90.9,0.0
9.18,0.1,10000.00399851745,0.0,13.903998517456719,0.0,5.056001482543268,0.0,0.0,0.015010848450819321,9.09,0.0,90.9,0.0
9.19,0.1,10000.00399851745,0.0,13.903998517456715,0.0,5.056001482543271,0.0,0.0,0.0150108484512172,9.09,0.0,90.9,0.0
9.200000000000001,0.1,10000.00399851745,0.0,13.903998517456712,0.0,5.056001482543275,0.0,0.0,0.015010848451615077,9.09,0.0,90.9,0.0
9.21,0.1,10000.00399851745,0.0,13.903998517456708,0.0,5.056001482543278,0.0,0.0,0.015010848452012957,9.09,0.0,90.9,0.0
9.22,0.1,10000.00399851745,0.0,13.903998517456705,0.0,5.056001482543282,0.0,0.0,0.015010848452410835,9.09,0.0,90.9,0.0
9.23,0.1,10000.00399851745,0.0,13.903998517456701,0.0,5.0560014825432855,0.0,0.0,0.015010848452808714,9.09,0.0,90.9,0.0
9.24,0.1,10000.00399851745,0.0,13.903998517456698,0.0,5.056001482543289,0.0,0.0,0.015010848453206592,9.09,0.0,90.9,0.0
9.25,0.1,10000.00399851745,0.0,13.903998517456694,0.0,5.056001482543293,0.0,0.0,0.01501084845360447,9.09,0.0,90.9,0.0
9.26,0.1,10000.00399851745,0.0,13.90399851745669,0.0,5.056001482543297,0.0,0.0,0.01501084845400235,9.09,0.0,90.9,0.0
9.27,0.1,10000.00399851745,0.0,13.903998517456687,0.0,5.056001482543301,0.0,0.0,0.015010848454400228,9.09,0.0,90.9,0.0
9.28,0.1,10000.00399851745,0.0,13.903998517456683,0.0,5.056001482543304,0.0,0.0,0.015010848454798107,9.09,0.0,90.9,0.0
9.290000000000001,0.1,10000.00399851745,0.0,13.90399851745668,0.0,5.056001482543308,0.0,0.0,0.015010848455195985,9.09,0.0,90.9,0.0
9.3,0.1,10000.00399851745,0.0,13.903998517456676,0.0,5.056001482543311,0.0,0.0,0.015010848455593865,9.09,0.0,90.9,0.0
9.31,0.1,10000.00399851745,0.0,13.903998517456673,0.0,5.056001482543315,0.0,0.0,0.015010848455991743,9.09,0.0,90.9,0.0
9.32,0.1,10000.00399851745,0.0,13.90399851745667,0.0,5.056001482543318,0.0,0.0,0.01501084845638962,9.09,0.0,90.9,0.0
9.33,0.1,10000.00399851745,0.0,13.903998517456666,0.0,5.056001482543322,0.0,0.0,0.0150108484567875,9.09,0.0,90.9,0.0
9.34,0.1,10000.00399851745,0.0,13.903998517456662,0.0,5.0560014825433255,0.0,0.0,0.015010848457185378,9.09,0.0,90.9,0.0
9.35,0.1,10000.00399851745,0.0,13.903998517456657,0.0,5.056001482543329,0.0,0.0,0.015010848457583258,9.09,0.0,90.9,0.0
9.36,0.1,10000.00399851745,0.0,13.903998517456653,0.0,5.056001482543333,0.0,0.0,0.015010848457981136,9.09,0.0,90.9,0.0
9.370000000000001,0.1,10000.00399851745,0.0,13.90399851745665,0.0,5.056001482543336,0.0,0.0,0.015010848458379016,9.09,0.0,90.9,0.0
9.38,0.1,10000.00399851745,0.0,13.903998517456646,0.0,5.05600148254334,0.0,0.0,0.015010848458776893,9.09,0.0,90.9,0.0
9.39,0.1,10000.00399851745,0.0,13.903998517456643,0.0,5.056001482543343,0.0,0.0,0.015010848459174771,9.09,0.0,90.9,0.0
9.4,0.1,10000.00399851745,0.0,13.903998517456639,0.0,5.056001482543347,0.0,0.0,0.015010848459572651,9.09,0.0,90.9,0.0
9.41,0.1,10000.00399851745,0.0,13.903998517456635,0.0,5.05600148254335,0.0,0.0,0.015010848459970529,9.09,0.0,90.9,0.0
9.42,0.1,10000.00399851745,0.0,13.903998517456632,0.0,5.056001482543354,0.0,0.0,0.015010848460368409,9.09,0.0,90.9,0.0
