t,Ca_f,Ca_2_S1,Ca_S2,S1,S2,Ca_s,cas1,cas2,Ca_c,Ca_CSQ
6.91,1.4306771164069615e-05,0.0,0.0,0.0,0.0,0.0027061588742126053,0.997611769172172,0.9794528206001685,1.4096474256504003e-05,0.00646951660170951
6.92,1.4318554411814666e-05,0.0,0.0,0.0,0.0,0.0027088319433628085,0.997615689109388,0.9794694243565977,1.4108259982532348e-05,0.006470757752276557
6.93,1.433030085355994e-05,0.0,0.0,0.0,0.0,0.002711497506346703,0.9976195872045552,0.9794859495202994,1.412000889360248e-05,0.006471993400115517
6.94,1.4342010576038103e-05,0.0,0.0,0.0,0.0,0.0027141555754641076,0.9976234636029838,0.9795023965200749,1.4131721076470993e-05,0.006473223572127944
6.95,1.4353683666227147e-05,0.0,0.0,0.0,0.0,0.0027168061631030137,0.997627318448363,0.9795187657812949,1.41433966181395e-05,0.006474448295026711
6.96,1.4365320211350408e-05,0.0,0.0,0.0,0.0,0.0027194492817395888,0.9976311518827606,0.9795350577259004,1.415503560585463e-05,0.006475667595336014
6.97,1.4376920166574117e-05,0.0,0.0,0.0,0.0,0.002722084922568226,0.9976349641064332,0.9795512727553164,1.4166637995614907e-05,0.006476881526841225
6.98,1.4388483712082259e-05,0.0,0.0,0.0,0.0,0.0027247131131775144,0.9976387552164028,0.9795674112965649,1.417820396706134e-05,0.006478090096503682
6.99,1.4400010943341764e-05,0.0,0.0,0.0,0.0,0.002727333867520797,0.9976425253464795,0.9795834737622658,1.4189733615637298e-05,0.006479293328723884
7.0,1.4411501945785712e-05,0.0,0.0,0.0,0.0,0.0027299471979792614,0.9976462746334986,0.9795994605602818,1.4201227026814852e-05,0.006480491249846351
7.01,1.442295680499622e-05,0.0,0.0,0.0,0.0,0.002732553117006716,0.997650003212718,0.9796153720950322,1.4212684286215387e-05,0.006481683886046905
7.0200000000000005,1.4434375606704447e-05,0.0,0.0,0.0,0.0,0.002735151637129589,0.9976537112178178,0.9796312087674944,1.4224105479609608e-05,0.00648287126333267
7.03,1.4445758436790583e-05,0.0,0.0,0.0,0.0,0.0027377427709469287,0.9976573987809,0.9796469709752028,1.423549069291752e-05,0.006484053407542068
7.04,1.4457105381283863e-05,0.0,0.0,0.0,0.0,0.0027403265311304052,0.9976610660324892,0.9796626591122495,1.4246840012208455e-05,0.006485230344344822
7.05,1.446841652636256e-05,0.0,0.0,0.0,0.0,0.0027429029304243072,0.9976647131015318,0.9796782735692837,1.4258153523701047e-05,0.006486402099241953
7.0600000000000005,1.4479691958353986e-05,0.0,0.0,0.0,0.0,0.002745471981645546,0.9976683401153971,0.9796938147335124,1.4269431313763251e-05,0.006487568697565785
7.07,1.4490931763734493e-05,0.0,0.0,0.0,0.0,0.002748033697683651,0.9976719471998758,0.9797092829886995,1.4280673468912325e-05,0.006488730164479939
7.08,1.4502136029129466e-05,0.0,0.0,0.0,0.0,0.002750588091500773,0.9976755344791816,0.979724678715167,1.4291880075814851e-05,0.00648988652497934
7.09,1.4513304841313338e-05,0.0,0.0,0.0,0.0,0.002753135176131684,0.9976791020759498,0.9797400022897936,1.4303051221286718e-05,0.006491037803890209
7.1000000000000005,1.4524438287209577e-05,0.0,0.0,0.0,0.0,0.002755674964683776,0.9976826501112384,0.979755254086016,1.4314186992293129e-05,0.006492184025870068
7.11,1.4535536453890686e-05,0.0,0.0,0.0,0.0,0.00275820747033706,0.9976861787045272,0.979770434473828,1.4325287475948598e-05,0.006493325215407741
7.12,1.454659942857821e-05,0.0,0.0,0.0,0.0,0.0027607327063441695,0.9976896879737187,0.9797855438197807,1.4336352759516957e-05,0.00649446139682335
7.13,1.4557627298642736e-05,0.0,0.0,0.0,0.0,0.0027632506860303567,0.9976931780351372,0.979800582486983,1.4347382930411344e-05,0.006495592594268317
7.140000000000001,1.4568620116220272e-05,0.0,0.0,0.0,0.0,0.0027657614129558174,0.9976966493387364,0.9798155514471126,1.4358378040269616e-05,0.006496718842236939
7.15,1.4579577926023912e-05,0.0,0.0,0.0,0.0,0.0027682648886481432,0.9977001024046244,0.9798304517993726,1.4369338133191207e-05,0.006497840177304244
7.16,1.459050087552314e-05,0.0,0.0,0.0,0.0,0.002770761143235386,0.9977035367792815,0.9798452828647788,1.4380263357601016e-05,0.006498956605394526
7.17,1.460138905132005e-05,0.0,0.0,0.0,0.0,0.0027732501899538687,0.997706952585649,0.9798600450162729,1.4391153800123927e-05,0.00650006815038981
7.18,1.4612242540125648e-05,0.0,0.0,0.0,0.0,0.0027757320421013783,0.9977103499454706,0.9798747386240485,1.4402009547493395e-05,0.006501174836015342
7.19,1.4623061428759852e-05,0.0,0.0,0.0,0.0,0.0027782067130371663,0.9977137289792923,0.9798893640555504,1.4412830686551446e-05,0.006502276685839588
7.2,1.4633845804151488e-05,0.0,0.0,0.0,0.0,0.002780674216181946,0.9977170898064629,0.9799039216754749,1.442361730424868e-05,0.006503373723274234
7.21,1.4644595753338296e-05,0.0,0.0,0.0,0.0,0.0027831345650178967,0.9977204325451331,0.9799184118457699,1.4434369487644266e-05,0.006504465971574188
7.22,1.4655311363466925e-05,0.0,0.0,0.0,0.0,0.0027855877730886595,0.9977237573122562,0.9799328349256347,1.4445087323905946e-05,0.00650555345383758
7.23,1.4665992721792942e-05,0.0,0.0,0.0,0.0,0.0027880338539993414,0.9977270642235877,0.97994719127152,1.4455770900310038e-05,0.0065066361930057595
7.24,1.4676639915680817e-05,0.0,0.0,0.0,0.0,0.002790472821416511,0.9977303533936858,0.9799614812371281,1.4466420304241425e-05,0.006507714211863296
7.25,1.4687253032603935e-05,0.0,0.0,0.0,0.0,0.0027929046890682024,0.9977336249359107,0.9799757051734128,1.4477035623193565e-05,0.006508787533037982
7.26,1.4697832160144593e-05,0.0,0.0,0.0,0.0,0.0027953294707439126,0.9977368789624252,0.9799898634285792,1.448761694476849e-05,0.006509856179000829
7.2700000000000005,1.4708377385994002e-05,0.0,0.0,0.0,0.0,0.0027977471802946028,0.9977401155841946,0.9800039563480842,1.4498164356676802e-05,0.006510920172066071
7.28,1.4718888797952277e-05,0.0,0.0,0.0,0.0,0.0028001578316326973,0.9977433349109862,0.9800179842746358,1.4508677946737674e-05,0.006511979534391163
7.29,1.4729366483928448e-05,0.0,0.0,0.0,0.0,0.0028025614387320852,0.9977465370513701,0.9800319475481938,1.4519157802878852e-05,0.006513034287976778
7.3,1.4739810531940462e-05,0.0,0.0,0.0,0.0,0.0028049580156281188,0.9977497221127183,0.9800458465059693,1.4529604013136652e-05,0.006514084454666813
7.3100000000000005,1.4750221030115168e-05,0.0,0.0,0.0,0.0,0.002807347576417614,0.9977528902012056,0.9800596814824247,1.4540016665655968e-05,0.006515130056148384
7.32,1.4760598066688334e-05,0.0,0.0,0.0,0.0,0.0028097301352588513,0.997756041421809,0.9800734528092745,1.4550395848690257e-05,0.00651617111395183
7.33,1.4770941730004634e-05,0.0,0.0,0.0,0.0,0.0028121057063715737,0.9977591758783078,0.980087160815484,1.4560741650601555e-05,0.006517207649450709
7.34,1.4781252108517655e-05,0.0,0.0,0.0,0.0,0.0028144743040369887,0.997762293673284,0.9801008058272703,1.4571054159860465e-05,0.0065182396838618
7.3500000000000005,1.47915292907899e-05,0.0,0.0,0.0,0.0,0.0028168359425977687,0.9977653949081214,0.980114388168102,1.4581333465046166e-05,0.006519267238245105
7.36,1.4801773206847362e-05,0.0,0.0,0.0,0.0,0.002819190593593002,0.9977684800467795,0.9801279088116356,1.4591579497118883e-05,0.006520290383662148
7.37,1.4811984059561103e-05,0.0,0.0,0.0,0.0,0.0028215383023149254,0.997771548926638,0.9801413676062796,1.4601792458305571e-05,0.006521309104787746
7.38,1.4822161950512804e-05,0.0,0.0,0.0,0.0,0.002823879086720026,0.9977746016163843,0.9801547648150187,1.4611972450130134e-05,0.00652232341819864
7.390000000000001,1.4832306966427882e-05,0.0,0.0,0.0,0.0,0.0028262129607827522,0.9977776382178236,0.9801681007596813,1.4622119559346456e-05,0.006523333345046274
7.4,1.4842419194074915e-05,0.0,0.0,0.0,0.0,0.0028285399385212517,0.997780658831714,0.9801813757596177,1.4632233872751628e-05,0.006524338906346099
7.41,1.4852498720265649e-05,0.0,0.0,0.0,0.0,0.0028308600339973723,0.9977836635577666,0.9801945901317004,1.4642315477185946e-05,0.0065253401229775744
7.42,1.4862545631854991e-05,0.0,0.0,0.0,0.0,0.0028331732613166597,0.9977866524946458,0.9802077441903241,1.4652364459532911e-05,0.006526337015684169
7.43,1.4872560015741016e-05,0.0,0.0,0.0,0.0,0.0028354796346283604,0.9977896257399694,0.9802208382474051,1.466238090671923e-05,0.006527329605073358
7.44,1.4882541958864956e-05,0.0,0.0,0.0,0.0,0.002837779168125419,0.9977925833903079,0.9802338726123824,1.4672364905714809e-05,0.006528317911616624
7.45,1.4892491548211213e-05,0.0,0.0,0.0,0.0,0.0028400718760444796,0.9977955255411851,0.9802468475922166,1.4682316543532767e-05,0.00652930195564946
7.46,1.4902408870807351e-05,0.0,0.0,0.0,0.0,0.002842357772665885,0.9977984522870779,0.9802597634913905,1.4692235907229421e-05,0.006530281757371364
7.47,1.4912294013724099e-05,0.0,0.0,0.0,0.0,0.0028446368723136785,0.9978013637214164,0.9802726206119092,1.4702123083904298e-05,0.006531257336845846
7.48,1.4922147064075348e-05,0.0,0.0,0.0,0.0,0.002846909189355602,0.9978042599365838,0.9802854192532996,1.4711978160700126e-05,0.006532228714000419
7.49,1.4931968109018153e-05,0.0,0.0,0.0,0.0,0.0028491747382030953,0.9978071410239165,0.9802981597126107,1.4721801224802842e-05,0.006533195908626608
7.5,1.4941757235752734e-05,0.0,0.0,0.0,0.0,0.0028514335333112996,0.9978100070737039,0.9803108422844139,1.4731592363441581e-05,0.006534158940379945
7.51,1.4951514531522477e-05,0.0,0.0,0.0,0.0,0.002853685589179054,0.9978128581751887,0.9803234672608021,1.474135166388869e-05,0.006535117828779968
7.5200000000000005,1.4961240083613928e-05,0.0,0.0,0.0,0.0,0.0028559309203488974,0.9978156944165666,0.9803360349313909,1.4751079213459717e-05,0.006536072593210227
7.53,1.4970933979356798e-05,0.0,0.0,0.0,0.0,0.002858169541407067,0.9978185158849865,0.9803485455833174,1.4760775099513414e-05,0.006537023252918276
7.54,1.4980596306123964e-05,0.0,0.0,0.0,0.0,0.0028604014669835003,0.9978213226665502,0.9803609995012412,1.4770439409451744e-05,0.006537969827015678
7.55,1.4990227151331465e-05,0.0,0.0,0.0,0.0,0.0028626267117518337,0.9978241148463132,0.9803733969673439,1.4780072230719867e-05,0.006538912334478008
7.5600000000000005,1.4999826602438504e-05,0.0,0.0,0.0,0.0,0.0028648452904294027,0.9978268925082836,0.980385738261329,1.4789673650806152e-05,0.006539850794144842
7.57,1.500939466927878e-05,0.0,0.0,0.0,0.0,0.0028670571982205247,0.9978296559926246,0.9803980241577305,1.479924367956484e-05,0.006540785248007405
7.58,1.501893140741728e-05,0.0,0.0,0.0,0.0,0.002869262441877337,0.9978324054871556,0.9804102551360657,1.4808782372586595e-05,0.006541715724222118
7.59,1.5028436983625735e-05,0.0,0.0,0.0,0.0,0.0028714610561863026,0.9978351408105272,0.9804224309615999,1.481828989668127e-05,0.006542642217478891
7.6000000000000005,1.5037911483322475e-05,0.0,0.0,0.0,0.0,0.0028736530554821947,0.9978378620498903,0.9804345519182981,1.4827766337296281e-05,0.0065435647467370255
7.61,1.504735499190414e-05,0.0,0.0,0.0,0.0,0.002875838454127154,0.9978405692915642,0.9804466182880627,1.4837211779857372e-05,0.0065444833308392755
7.62,1.5056767594745664e-05,0.0,0.0,0.0,0.0,0.0028780172665106895,0.9978432626210352,0.9804586303507333,1.4846626309768635e-05,0.006545397988511854
7.63,1.5066149377200289e-05,0.0,0.0,0.0,0.0,0.002880189507049677,0.9978459421229584,0.9804705883840873,1.4856010012412492e-05,0.006546308738364426
7.640000000000001,1.5075500424599563e-05,0.0,0.0,0.0,0.0,0.0028823551901883595,0.9978486078811564,0.9804824926638389,1.4865362973149707e-05,0.006547215598890113
7.65,1.5084820822253332e-05,0.0,0.0,0.0,0.0,0.0028845143303983484,0.9978512599786197,0.9804943434636402,1.4874685277319374e-05,0.006548118588465495
7.66,1.5094110655449747e-05,0.0,0.0,0.0,0.0,0.002886666942178622,0.9978538984975069,0.9805061410550804,1.488397701023893e-05,0.006549017725350602
7.67,1.5103370009455264e-05,0.0,0.0,0.0,0.0,0.002888813040055526,0.9978565235191444,0.980517885707686,1.4893238257204145e-05,0.006549913027688925
7.68,1.511259896951464e-05,0.0,0.0,0.0,0.0,0.0028909526385827735,0.9978591351240266,0.9805295776889212,1.490246910348913e-05,0.0065508045135074045
7.69,1.5121797620850937e-05,0.0,0.0,0.0,0.0,0.002893085752341446,0.9978617333918156,0.9805412172641874,1.4911669634346329e-05,0.006551692200716441
7.7,1.5130966048665516e-05,0.0,0.0,0.0,0.0,0.002895212395939992,0.9978643184013419,0.9805528046968232,1.4920839935006522e-05,0.006552576107109889
7.71,1.5140104338138046e-05,0.0,0.0,0.0,0.0,0.0028973325840142266,0.9978668902306034,0.9805643402481048,1.4929980090678832e-05,0.006553456250365058
7.72,1.51492125744265e-05,0.0,0.0,0.0,0.0,0.0028994463312273337,0.9978694489567662,0.9805758241772456,1.493909018655071e-05,0.006554332648042712
7.73,1.515829084266715e-05,0.0,0.0,0.0,0.0,0.0029015536522698643,0.9978719946561644,0.9805872567413968,1.4948170307787956e-05,0.0065552053175870735
7.74,1.516733922797457e-05,0.0,0.0,0.0,0.0,0.002903654561859736,0.9978745274042997,0.9805986381956463,1.4957220539534691e-05,0.0065560742763258175
7.75,1.5176357815441646e-05,0.0,0.0,0.0,0.0,0.0029057490747422354,0.997877047275842,0.98060996879302,1.4966240966913388e-05,0.006556939541470076
7.76,1.5185346690139556e-05,0.0,0.0,0.0,0.0,0.0029078372056900157,0.997879554344629,0.9806212487844808,1.4975231675024847e-05,0.006557801130114434
7.7700000000000005,1.519430593711779e-05,0.0,0.0,0.0,0.0,0.0029099189695030976,0.9978820486836665,0.9806324784189291,1.4984192748948208e-05,0.006558659059236936
7.78,1.5203235638176484e-05,0.0,0.0,0.0,0.0,0.0029119943805064677,0.9978845303755433,0.9806436579630398,1.4993124270490908e-05,0.006559513346374921
7.79,1.521213575424641e-05,0.0,0.0,0.0,0.0,0.0029140634342418913,0.9978869998919772,0.9806547884241549,1.500202619975278e-05,0.006560364034253687
7.8,1.5221006475550567e-05,0.0,0.0,0.0,0.0,0.0029161261619724457,0.9978894569638851,0.9806658693981906,1.5010898727716573e-05,0.006561211117465549
7.8100000000000005,1.5229847885418097e-05,0.0,0.0,0.0,0.0,0.00291818257835335,0.9978919016662158,0.9806769011358364,1.5019741937729886e-05,0.006562054612864428
7.82,1.5238660067107955e-05,0.0,0.0,0.0,0.0,0.0029202326980596427,0.9978943340732422,0.9806878838860177,1.5028555913069829e-05,0.006562894537197847
7.83,1.5247443103808907e-05,0.0,0.0,0.0,0.0,0.0029222765357861816,0.9978967542585618,0.980698817895895,1.5037340736943022e-05,0.006563730907106942
7.84,1.5256197078639531e-05,0.0,0.0,0.0,0.0,0.0029243141062476447,0.9978991622950965,0.980709703410864,1.5046096492485588e-05,0.006564563739126458
7.8500000000000005,1.5264922074648218e-05,0.0,0.0,0.0,0.0,0.0029263454241785286,0.9979015582550924,0.9807205406745564,1.5054823262763168e-05,0.006565393049684748
7.86,1.527361817481317e-05,0.0,0.0,0.0,0.0,0.00292837050433315,0.9979039422101202,0.9807313299288387,1.5063521130770899e-05,0.006566218855103774
7.87,1.528228546204239e-05,0.0,0.0,0.0,0.0,0.0029303893614856446,0.9979063142310751,0.9807420714138132,1.5072190179433437e-05,0.006567041171599108
7.88,1.5290924019173714e-05,0.0,0.0,0.0,0.0,0.0029324020104299683,0.9979086743881763,0.9807527653678173,1.5080830491604944e-05,0.006567860015279933
7.890000000000001,1.5299533928974767e-05,0.0,0.0,0.0,0.0,0.0029344084659798956,0.9979110227509679,0.9807634120274242,1.508944215006909e-05,0.006568675402149037
7.9,1.5308115274143e-05,0.0,0.0,0.0,0.0,0.0029364087429690207,0.9979133593883179,0.9807740116274422,1.5098025237539052e-05,0.006569487348102821
7.91,1.5316668137305668e-05,0.0,0.0,0.0,0.0,0.002938402856250758,0.997915684368419,0.980784564400915,1.5106579836657517e-05,0.006570295868931293
7.92,1.5325192601019836e-05,0.0,0.0,0.0,0.0,0.0029403908206983398,0.9979179977587884,0.9807950705791219,1.5115106029996681e-05,0.00657110098031807
7.930000000000001,1.5333688747772394e-05,0.0,0.0,0.0,0.0,0.00294237265120482,0.9979202996262675,0.9808055303915774,1.5123603900058248e-05,0.006571902697840381
7.94,1.5342156659980022e-05,0.0,0.0,0.0,0.0,0.0029443483626830705,0.997922590037022,0.9808159440660316,1.5132073529273431e-05,0.006572701036969061
7.95,1.5350596419989233e-05,0.0,0.0,0.0,0.0,0.0029463179700657824,0.9979248690565422,0.9808263118284699,1.5140515000002954e-05,0.006573496013068556
7.96,1.535900811007633e-05,0.0,0.0,0.0,0.0,0.0029482814883054678,0.9979271367496428,0.9808366339031132,1.5148928394537044e-05,0.006574287641396921
7.97,1.5367391812447447e-05,0.0,0.0,0.0,0.0,0.0029502389323744563,0.9979293931804629,0.9808469105124175,1.515731379509544e-05,0.006575075937105818
7.98,1.5375747609238518e-05,0.0,0.0,0.0,0.0,0.0029521903172648996,0.9979316384124659,0.9808571418770746,1.5165671283827392e-05,0.0065758609152405225
7.99,1.538407558251529e-05,0.0,0.0,0.0,0.0,0.0029541356579887656,0.9979338725084397,0.9808673282160115,1.5174000942811653e-05,0.006576642590739915
8.0,1.539237576663197e-05,0.0,0.0,0.0,0.0,0.0029560749534523613,0.9979360956646413,0.9808774700355569,1.5182302806783979e-05,0.006577420997858782
8.01,1.5400648246535693e-05,0.0,0.0,0.0,0.0,0.0029580082197300955,0.997938307933999,0.9808875675327673,1.519057696068053e-05,0.006578196150091316
8.02,1.5408893133846766e-05,0.0,0.0,0.0,0.0,0.0029599354819681897,0.9979405092934635,0.9808976207406124,1.5198823515903249e-05,0.006578968049922667
8.03,1.5417110509276356e-05,0.0,0.0,0.0,0.0,0.002961856754894428,0.9979426998061438,0.9809076298774786,1.5207042553183418e-05,0.006579736712303929
8.040000000000001,1.5425300453434087e-05,0.0,0.0,0.0,0.0,0.0029637720532458,0.9979448795345617,0.9809175951601781,1.5215234153150719e-05,0.006580502152092584
8.05,1.5433463046828043e-05,0.0,0.0,0.0,0.0,0.002965681391768502,0.9979470485406514,0.9809275168039485,1.522339839633322e-05,0.006581264384052511
8.06,1.5441598369864762e-05,0.0,0.0,0.0,0.0,0.0029675847852179364,0.9979492068857603,0.9809373950224537,1.5231535363157389e-05,0.006582023422853977
8.07,1.544970650284924e-05,0.0,0.0,0.0,0.0,0.0029694822483587132,0.997951354630648,0.9809472300277827,1.5239645133948097e-05,0.006582779283073641
8.08,1.5457787525984923e-05,0.0,0.0,0.0,0.0,0.0029713737959646477,0.997953491835487,0.9809570220304507,1.52477277889286e-05,0.006583531979194559
8.09,1.546584151937372e-05,0.0,0.0,0.0,0.0,0.002973259442818762,0.9979556185598626,0.9809667712393982,1.525578340822056e-05,0.006584281525606173
8.1,1.5473868563015993e-05,0.0,0.0,0.0,0.0,0.002975139203713285,0.9979577348627724,0.9809764778619919,1.526381207184403e-05,0.0065850279366043195
8.11,1.5481868736810563e-05,0.0,0.0,0.0,0.0,0.002977013093449652,0.9979598408026272,0.9809861421040239,1.5271813859717456e-05,0.006585771226391228
8.120000000000001,1.5489842120554703e-05,0.0,0.0,0.0,0.0,0.002978881126838504,0.9979619364372501,0.9809957641697119,1.5279788851657692e-05,0.006586511409075517
8.13,1.5497788793944144e-05,0.0,0.0,0.0,0.0,0.0029807433186996896,0.997964021823877,0.9810053442616998,1.5287737127379976e-05,0.0065872484986722
8.14,1.550570883657307e-05,0.0,0.0,0.0,0.0,0.0029825996838622627,0.9979660970191566,0.9810148825810567,1.5295658766497944e-05,0.006587982509102683
8.15,1.551360232793413e-05,0.0,0.0,0.0,0.0,0.002984450237164485,0.9979681620791502,0.9810243793272778,1.5303553848523636e-05,0.00658871345419476
8.16,1.552146934741842e-05,0.0,0.0,0.0,0.0,0.0029862949934538236,0.9979702170593316,0.9810338346982839,1.5311422452867477e-05,0.00658944134768262
8.17,1.5529309974315496e-05,0.0,0.0,0.0,0.0,0.0029881339675869524,0.9979722620145878,0.9810432488904213,1.5319264658838302e-05,0.006590166203206845
8.18,1.5537124287813365e-05,0.0,0.0,0.0,0.0,0.002989967174429752,0.9979742969992178,0.9810526220984623,1.5327080545643327e-05,0.006590888034314406
8.19,1.5544912366998502e-05,0.0,0.0,0.0,0.0,0.002991794628857309,0.9979763220669338,0.9810619545156051,1.5334870192388175e-05,0.006591606854458668
8.2,1.555267429085583e-05,0.0,0.0,0.0,0.0,0.0029936163457539165,0.9979783372708606,0.981071246333473,1.534263367807686e-05,0.0065923226769993865
8.21,1.556041013060422e-05,0.0,0.0,0.0,0.0,0.0029954323353878066,0.997980342706929,0.9810804978389349,1.5350371074008584e-05,0.006593035520614846
8.22,1.5568119922846915e-05,0.0,0.0,0.0,0.0,0.002997242587208355,0.9979823386658876,0.981089709753273,1.5358082417142915e-05,0.006593745428261127
8.23,1.5575803786489772e-05,0.0,0.0,0.0,0.0,0.002999047140402219,0.9979843249713578,0.981098881755252,1.5365767826082893e-05,0.006594452384612711
8.24,1.5583461799403157e-05,0.0,0.0,0.0,0.0,0.003000846009463035,0.997986301678126,0.9811080140391468,1.53734273787234e-05,0.006595156403155131
8.25,1.5591094039334947e-05,0.0,0.0,0.0,0.0,0.003002639208881003,0.9979882688405093,0.9811171067979227,1.538106115283694e-05,0.006595857497295107
8.26,1.559870058391051e-05,0.0,0.0,0.0,0.0,0.003004426753142882,0.9979902265123565,0.9811261602232356,1.538866922607361e-05,0.006596555680360545
8.27,1.5606281510632726e-05,0.0,0.0,0.0,0.0,0.003006208656731995,0.9979921747470475,0.9811351745054315,1.5396251675961138e-05,0.006597250965600541
8.28,1.5613836896881976e-05,0.0,0.0,0.0,0.0,0.0030079849341282244,0.9979941135974937,0.981144149833547,1.540380857990485e-05,0.006597943366185379
8.290000000000001,1.562136681991614e-05,0.0,0.0,0.0,0.0,0.0030097555998080164,0.9979960431161377,0.9811530863953091,1.541134001518768e-05,0.00659863289520653
8.3,1.5628871356870603e-05,0.0,0.0,0.0,0.0,0.003011520668244377,0.9979979633549535,0.9811619843771351,1.5418846058970174e-05,0.006599319565676653
8.31,1.5636350584758246e-05,0.0,0.0,0.0,0.0,0.0030132801539068748,0.9979998743654465,0.9811708439641328,1.5426326788290494e-05,0.006600003390529597
8.32,1.5643804580469468e-05,0.0,0.0,0.0,0.0,0.0030150340712616405,0.9980017761986529,0.9811796653401004,1.5433782280064405e-05,0.006600684382620395
8.33,1.5651233420772152e-05,0.0,0.0,0.0,0.0,0.0030167824347713647,0.9980036689051411,0.9811884486875266,1.5441212611085286e-05,0.006601362554725274
8.34,1.56586371823117e-05,0.0,0.0,0.0,0.0,0.0030185252588953012,0.9980055525350101,0.9811971941875904,1.5448617858024128e-05,0.006602037919541643
8.35,1.5666015941611e-05,0.0,0.0,0.0,0.0,0.0030202625580892655,0.9980074271378906,0.9812059020201613,1.545599809742952e-05,0.006602710489688103
8.36,1.5673369775070454e-05,0.0,0.0,0.0,0.0,0.0030219943468056333,0.9980092927629443,0.981214572363799,1.5463353405727677e-05,0.006603380277704441
8.370000000000001,1.5680698758967967e-05,0.0,0.0,0.0,0.0,0.003023720639493344,0.9980111494588644,0.9812232053957539,1.547068385922242e-05,0.006604047296051633
8.38,1.5688002969458937e-05,0.0,0.0,0.0,0.0,0.0030254414505978956,0.9980129972738755,0.9812318012919667,1.5477989534095168e-05,0.006604711557111842
8.39,1.5695282482576272e-05,0.0,0.0,0.0,0.0,0.003027156794561351,0.9980148362557334,0.9812403602270684,1.5485270506404963e-05,0.006605373073188421
8.4,1.570253737423038e-05,0.0,0.0,0.0,0.0,0.003028866685822333,0.9980166664517253,0.9812488823743805,1.5492526852088456e-05,0.006606031856505908
8.41,1.5709767720209174e-05,0.0,0.0,0.0,0.0,0.003030571138816026,0.9980184879086696,0.9812573679059149,1.54997586469599e-05,0.006606687919210033
8.42,1.5716973596178063e-05,0.0,0.0,0.0,0.0,0.003032270167974177,0.9980203006729162,0.981265816992374,1.5506965966711168e-05,0.006607341273367709
8.43,1.5724155043288172e-05,0.0,0.0,0.0,0.0,0.0030339637784492644,0.998022104960963,0.9812742301811214,1.551414885196429e-05,0.006607991945987226
8.44,1.5731312149951326e-05,0.0,0.0,0.0,0.0,0.0030356519881700756,0.9980239007537723,0.9812826074974627,1.5521307391367656e-05,0.006608639943304045
8.45,1.5738445003972298e-05,0.0,0.0,0.0,0.0,0.0030373348149312735,0.9980256880342417,0.9812909489707193,1.5528441672954887e-05,0.00660928527168643
8.46,1.574555367988682e-05,0.0,0.0,0.0,0.0,0.0030390122729783194,0.99802746685002,0.9812992547733858,1.5535551771278268e-05,0.006609927943165428
8.47,1.5752638252089507e-05,0.0,0.0,0.0,0.0,0.003040684376548215,0.998029237248379,0.981307525076851,1.5542637760748764e-05,0.006610567969701403
8.48,1.5759698794833866e-05,0.0,0.0,0.0,0.0,0.0030423511398695036,0.998030999276215,0.9813157600513995,1.5549699715636055e-05,0.006611205363184034
8.49,1.5766735382232293e-05,0.0,0.0,0.0,0.0,0.0030440125771622694,0.9980327529800473,0.9813239598662105,1.55567377100685e-05,0.006611840135432322
8.5,1.5773748088256072e-05,0.0,0.0,0.0,0.0,0.003045668702638139,0.9980344984060193,0.9813321246893582,1.5563751818033162e-05,0.0066124722981945805
8.51,1.5780736986735377e-05,0.0,0.0,0.0,0.0,0.0030473195305002793,0.9980362355998978,0.9813402546878117,1.5570742113375805e-05,0.006613101863148444
8.52,1.5787702151359265e-05,0.0,0.0,0.0,0.0,0.003048965074943399,0.9980379646070734,0.9813483500274354,1.557770866980087e-05,0.006613728841900861
8.53,1.5794643655675686e-05,0.0,0.0,0.0,0.0,0.003050605350153747,0.9980396854725603,0.9813564108729882,1.558465156087152e-05,0.0066143532459881
8.540000000000001,1.5801561573091485e-05,0.0,0.0,0.0,0.0,0.003052240370309116,0.9980413982409962,0.9813644373881245,1.5591570860009583e-05,0.0066149750868757465
8.55,1.580845597687238e-05,0.0,0.0,0.0,0.0,0.003053870149578837,0.998043102956643,0.9813724297353933,1.5598466640495608e-05,0.0066155943759587015
8.56,1.5815326940142992e-05,0.0,0.0,0.0,0.0,0.003055494702123784,0.9980447996633856,0.9813803880762388,1.5605338975468826e-05,0.006616211124561186
8.57,1.582217453588682e-05,0.0,0.0,0.0,0.0,0.0030571140420963725,0.9980464884047329,0.981388312571,1.5612187937927172e-05,0.006616825343936737
8.58,1.5828998836946264e-05,0.0,0.0,0.0,0.0,0.003058728183640558,0.9980481692238174,0.981396203378911,1.5619013600727265e-05,0.006617437045268209
8.59,1.5835799916022597e-05,0.0,0.0,0.0,0.0,0.0030603371408918388,0.9980498421633954,0.9814040606581009,1.5625816036584433e-05,0.006618046239667772
8.6,1.5842577845675997e-05,0.0,0.0,0.0,0.0,0.0030619409279772536,0.9980515072658467,0.9814118845655937,1.5632595318072686e-05,0.006618652938176917
8.61,1.584933269832552e-05,0.0,0.0,0.0,0.0,0.0030635395590153823,0.9980531645731747,0.9814196752573083,1.5639351517624745e-05,0.00661925715176645
8.620000000000001,1.5856064546249115e-05,0.0,0.0,0.0,0.0,0.003065133048116347,0.9980548141270067,0.9814274328880589,1.5646084707532013e-05,0.006619858891336495
