t,V1,V2,V3,V4,h,m,m_1,m_2
7.32,-19.29565939792474,-52.69851885582679,-51.85840573639883,-49.11635985884117,0.9155261764163738,0.9166389544691066,0.9166389544718563,0.9132901878892073
7.33,-19.295716968323692,-52.698467491805296,-51.85834427300041,-49.11618315481213,0.9155178396812218,0.916634371285797,0.9166343712885503,0.9132810550330159
7.34,-19.29577506097169,-52.69841585206144,-51.8582826124094,-49.11600651114221,0.9155095030629341,0.9166297881254032,0.9166297881281602,0.9132719222681527
7.3500000000000005,-19.295833668333106,-52.698363939052946,-51.85822075640168,-49.115829927260734,0.9155011665618532,0.9166252049879251,0.9166252049906859,0.9132627895946166
7.36,-19.29589278283133,-52.69831175522639,-51.85815870674499,-49.115653402599506,0.9154928301783235,0.9166206218733627,0.9166206218761271,0.9132536570124068
7.37,-19.295952396820905,-52.69825930301919,-51.858096465200276,-49.11547693659224,0.9154844939126927,0.9166160387817158,0.9166160387844838,0.9132445245215223
7.38,-19.29601250276718,-52.698206584847,-51.8580340335127,-49.11530052867801,0.9154761577653036,0.9166114557129843,0.9166114557157561,0.9132353921219624
7.390000000000001,-19.296073093243944,-52.69815360310394,-51.857971413411754,-49.11512417830119,0.9154678217364933,0.9166068726671681,0.9166068726699436,0.9132262598137258
7.4,-19.296134160931004,-52.698100360162854,-51.85790860661142,-49.11494788491135,0.915459485826595,0.916602289644267,0.9166022896470462,0.9132171275968121
7.41,-19.296195698611815,-52.69804685837554,-51.857845614810415,-49.11477164796328,0.9154511500359364,0.9165977066442811,0.9165977066470639,0.9132079954712199
7.42,-19.296257699171072,-52.69799310007301,-51.85778243969232,-49.11459546691682,0.9154428143648405,0.91659312366721,0.9165931236699965,0.9131988634369486
7.43,-19.29632015559234,-52.69793908756572,-51.857719082925755,-49.11441934123686,0.9154344788136265,0.9165885407130538,0.916588540715844,0.9131897314939972
7.44,-19.296383060955645,-52.69788482314382,-51.85765554616459,-49.114243270393274,0.9154261433826082,0.9165839577818123,0.9165839577846061,0.9131805996423648
7.45,-19.296446408435077,-52.697830309077396,-51.85759183104807,-49.11406725386083,0.9154178080720958,0.9165793748734854,0.9165793748762829,0.9131714678820503
7.46,-19.296510191296424,-52.697775547616715,-51.857527939201056,-49.11389129111917,0.9154094728823948,0.916574791988073,0.9165747919908742,0.9131623362130531
7.47,-19.296574402894755,-52.697720540992464,-51.85746387223415,-49.11371538165267,0.9154011378138069,0.916570209125575,0.9165702091283798,0.9131532046353721
7.48,-19.296639036672044,-52.69766529141601,-51.85739963174388,-49.113539524950454,0.9153928028666297,0.9165656262859911,0.9165656262887997,0.9131440731490064
7.49,-19.296704086154772,-52.69760980107962,-51.85733521931292,-49.11336372050631,0.9153844680411567,0.9165610434693214,0.9165610434721337,0.913134941753955
7.5,-19.296769544951538,-52.69755407215673,-51.85727063651021,-49.113187967818575,0.915376133337678,0.9165564606755658,0.9165564606783818,0.9131258104502172
7.51,-19.296835406750663,-52.69749810680216,-51.857205884891144,-49.113012266390164,0.9153677987564797,0.9165518779047241,0.9165518779075438,0.913116679237792
7.5200000000000005,-19.296901665317804,-52.69744190715239,-51.8571409659978,-49.112836615728405,0.9153594642978444,0.9165472951567962,0.9165472951596195,0.9131075481166785
7.53,-19.296968314933952,-52.69738547529738,-51.8570758813387,-49.112661015352764,0.915351129962031,0.916542712431782,0.9165427124346089,0.9130984170868758
7.54,-19.297035350137026,-52.69732881329738,-51.85701063240086,-49.11248546479025,0.915342795749287,0.9165381297296813,0.916538129732512,0.9130892861483828
7.55,-19.297102765112676,-52.6972719232222,-51.85694522067797,-49.11230996356475,0.9153344616598753,0.9165335470504941,0.9165335470533285,0.9130801553011988
7.5600000000000005,-19.2971705541309,-52.69721480712323,-51.85687964765033,-49.11213451120466,0.9153261276940555,0.9165289643942202,0.9165289643970582,0.9130710245453229
7.57,-19.297238711544733,-52.69715746703356,-51.856813914784944,-49.11195910724281,0.9153177938520832,0.9165243817608596,0.9165243817637013,0.913061893880754
7.58,-19.29730723178844,-52.69709990496823,-51.856748023535665,-49.11178375121646,0.9153094601342102,0.916519799150412,0.9165197991532574,0.9130527633074912
7.59,-19.297376109375705,-52.69704212292442,-51.856681975343385,-49.11160844266717,0.9153011265406849,0.9165152165628775,0.9165152165657265,0.9130436328255338
7.6000000000000005,-19.297445338897827,-52.69698412288164,-51.856615771636136,-49.11143318114083,0.9152927930717516,0.9165106339982558,0.9165106340011085,0.9130345024348807
7.61,-19.297514915021896,-52.69692590680196,-51.85654941382927,-49.11125796618755,0.9152844597276517,0.9165060514565468,0.9165060514594033,0.9130253721355311
7.62,-19.29758483248901,-52.6968674766302,-51.85648290332561,-49.11108279736162,0.9152761265086229,0.9165014689377506,0.9165014689406108,0.9130162419274841
7.63,-19.29765508611244,-52.69680883429416,-51.856416241515596,-49.110907674221465,0.9152677934148994,0.9164968864418669,0.9164968864447308,0.9130071118107386
7.640000000000001,-19.297725670775826,-52.69674998170479,-51.8563494297774,-49.1107325963296,0.9152594604467126,0.9164923039688956,0.9164923039717632,0.9129979817852939
7.65,-19.297796581431385,-52.69669092075644,-51.85628246947716,-49.110557563252534,0.9152511276042904,0.9164877215188366,0.9164877215217079,0.912988851851149
7.66,-19.297867813098076,-52.69663165332701,-51.85621536196902,-49.11038257456076,0.9152427948878578,0.9164831390916899,0.9164831390945648,0.9129797220083029
7.67,-19.297939360859807,-52.69657218127821,-51.85614810859538,-49.1102076298287,0.9152344622976365,0.9164785566874551,0.9164785566903337,0.9129705922567548
7.68,-19.29801121986362,-52.696512506455754,-51.85608071068699,-49.110032728634614,0.9152261298338458,0.9164739743061324,0.9164739743090147,0.9129614625965038
7.69,-19.298083385317895,-52.69645263068954,-51.856013169563106,-49.10985787056058,0.9152177974967017,0.9164693919477215,0.9164693919506074,0.912952333027549
7.7,-19.298155852490506,-52.696392555793885,-51.85594548653167,-49.10968305519244,0.9152094652864179,0.9164648096122223,0.916464809615112,0.9129432035498893
7.71,-19.29822861687058,-52.696332283554995,-51.85587766288022,-49.10950828212316,0.9152011332031975,0.9164602272996348,0.9164602273025281,0.912934074163524
7.72,-19.298301674357376,-52.69627181571639,-51.855809699865354,-49.10933355095681,0.9151928012472248,0.9164556450099588,0.9164556450128557,0.9129249448684521
7.73,-19.298375020548583,-52.69621115403425,-51.855741598752786,-49.10915886129358,0.9151844694186982,0.9164510627431941,0.9164510627460948,0.9129158156646727
7.74,-19.29844865108101,-52.696150300251006,-51.85567336079823,-49.108984212736914,0.9151761377178143,0.9164464804993407,0.9164464805022451,0.9129066865521849
7.75,-19.2985225616541,-52.69608925609358,-51.85560498724612,-49.108809604894006,0.9151678061447663,0.9164418982783985,0.9164418982813065,0.9128975575309877
7.76,-19.29859674802852,-52.69602802327357,-51.85553647932976,-49.108635037375734,0.9151594746997453,0.9164373160803674,0.916437316083279,0.9128884286010803
7.7700000000000005,-19.298671206024757,-52.69596660348743,-51.85546783827143,-49.108460509796636,0.9151511433829392,0.9164327339052472,0.9164327339081625,0.9128792997624617
7.78,-19.298745931521715,-52.695904998416616,-51.85539906528254,-49.108286021774866,0.9151428121945334,0.9164281517530377,0.9164281517559568,0.9128701710151311
7.79,-19.298820920455306,-52.69584320972779,-51.855330161563714,-49.108111572932124,0.9151344811347104,0.916423569623739,0.9164235696266617,0.9128610423590875
7.8,-19.298896168817045,-52.69578123907298,-51.855261128304974,-49.10793716289363,0.9151261502036504,0.916418987517351,0.9164189875202773,0.91285191379433
7.8100000000000005,-19.298971672652645,-52.69571908808976,-51.85519196668581,-49.10776279128808,0.9151178194015311,0.9164144054338733,0.9164144054368034,0.9128427853208576
7.82,-19.299047428060614,-52.69565675840143,-51.85512267787535,-49.10758845774759,0.9151094887285277,0.916409823373306,0.9164098233762398,0.9128336569386696
7.83,-19.299123431190846,-52.695594251617166,-51.85505326303246,-49.10741416190766,0.9151011581848131,0.9164052413356489,0.9164052413385865,0.912824528647765
7.84,-19.299199678243223,-52.69553156933224,-51.8549837233059,-49.107239903407134,0.9150928277705576,0.9164006593209021,0.9164006593238432,0.9128154004481428
7.8500000000000005,-19.299276165466196,-52.69546871312814,-51.85491405983442,-49.10706568188812,0.9150844974859297,0.9163960773290651,0.91639607733201,0.912806272339802
7.86,-19.299352889155394,-52.69540568457281,-51.854844273746906,-49.106891496996006,0.9150761673310953,0.9163914953601382,0.9163914953630867,0.9127971443227421
7.87,-19.29942984565221,-52.695342485220756,-51.85477436616251,-49.10671734837936,0.9150678373062188,0.916386913414121,0.9163869134170732,0.9127880163969617
7.88,-19.299507031342397,-52.69527911661327,-51.85470433819075,-49.106543235689905,0.9150595074114618,0.9163823314910134,0.9163823314939693,0.9127788885624601
7.890000000000001,-19.299584442713265,-52.69521558027407,-51.85463419092842,-49.106369158583696,0.9150511776469819,0.9163777495908155,0.9163777495937752,0.9127697608192366
7.9,-19.299662076691767,-52.69515187768329,-51.85456392544078,-49.1061951167281,0.9150428480129158,0.9163731677135271,0.9163731677164902,0.9127606331672898
7.91,-19.299739929982554,-52.69508801032858,-51.85449354279846,-49.10602110978808,0.9150345185094111,0.9163685858591478,0.9163685858621148,0.9127515056066192
7.92,-19.299817999262988,-52.6950239796902,-51.85442304406668,-49.10584713743018,0.9150261891366162,0.9163640040276778,0.9163640040306484,0.9127423781372238
7.930000000000001,-19.299896281258384,-52.694959787235184,-51.85435243030108,-49.105673199324116,0.9150178598946774,0.9163594222191169,0.9163594222220912,0.9127332507591026
7.94,-19.299974772740917,-52.69489543441758,-51.85428170254785,-49.10549929514269,0.9150095307837389,0.916354840433465,0.9163548404364431,0.9127241234722547
7.95,-19.300053470528606,-52.694830922678534,-51.854210861843825,-49.105325424561805,0.915001201803943,0.9163502586707221,0.9163502586737037,0.9127149962766793
7.96,-19.300132371484246,-52.69476625344648,-51.8541399092166,-49.10515158726037,0.9149928729554293,0.9163456769308878,0.9163456769338731,0.9127058691723753
7.97,-19.30021147251436,-52.69470142813725,-51.854068845684615,-49.10497778292033,0.9149845442383361,0.9163410952139621,0.9163410952169512,0.9126967421593419
7.98,-19.30029077056815,-52.69463644815427,-51.85399767225731,-49.10480401122655,0.9149762156527993,0.916336513519945,0.9163365135229378,0.9126876152375782
7.99,-19.30037026263645,-52.69457131488865,-51.85392638993518,-49.104630271866846,0.9149678871989531,0.9163319318488363,0.9163319318518328,0.9126784884070832
8.0,-19.300449945750664,-52.69450602971938,-51.85385499970992,-49.1044565645319,0.9149595588769295,0.9163273502006359,0.9163273502036361,0.9126693616678562
8.01,-19.30052981698174,-52.69444059401344,-51.85378350256451,-49.10428288891526,0.9149512306868592,0.9163227685753438,0.9163227685783476,0.912660235019896
8.02,-19.300609873439093,-52.694375009126006,-51.853711899473346,-49.10410924471326,0.9149429026288708,0.9163181869729596,0.9163181869759671,0.9126511084632019
8.03,-19.300690112269567,-52.6943092764005,-51.85364019140231,-49.10393563162503,0.9149345747030911,0.9163136053934835,0.9163136053964946,0.9126419819977728
8.040000000000001,-19.300770530656386,-52.694243397168854,-51.85356837930893,-49.103762049352405,0.9149262469096455,0.9163090238369151,0.91630902383993,0.912632855623608
8.05,-19.300851125818102,-52.69417737275155,-51.85349646414243,-49.10358849759995,0.9149179192486575,0.9163044423032545,0.9163044423062731,0.9126237293407065
8.06,-19.300931895007544,-52.69411120445785,-51.85342444684389,-49.103414976074866,0.9149095917202492,0.9162998607925015,0.9162998607955237,0.9126146031490673
8.07,-19.30101283552203,-52.69404489358487,-51.85335232834557,-49.10324148448724,0.9149012643245407,0.916295279304656,0.9162952793076818,0.9126054770486896
8.08,-19.3010939450558,-52.693978441386264,-51.853280109548194,-49.10306802255846,0.9148929370616335,0.9162906978397178,0.9162906978427474,0.9125963510395725
8.09,-19.3011752212071,-52.69391184911617,-51.853207791352844,-49.102894590009406,0.9148846099316339,0.916286116397687,0.9162861164007202,0.912587225121715
8.1,-19.301256661449983,-52.69384511803185,-51.853135374662855,-49.10272118655979,0.9148762829346537,0.9162815349785634,0.9162815349816003,0.9125780992951161
8.11,-19.301338263293882,-52.693778249379505,-51.85306286037355,-49.10254781193196,0.9148679560708032,0.9162769535823466,0.9162769535853873,0.9125689735597752
8.120000000000001,-19.30142002428272,-52.69371124439436,-51.85299024937226,-49.10237446585084,0.9148596293401909,0.9162723722090369,0.9162723722120812,0.912559847915691
8.13,-19.301501941994044,-52.693644104300816,-51.85291754253852,-49.1022011480439,0.914851302742924,0.916267790858634,0.916267790861682,0.9125507223628629
8.14,-19.301584014038138,-52.69357683031263,-51.852844740744075,-49.10202785824114,0.914842976279108,0.9162632095311377,0.9162632095341894,0.9125415969012899
8.15,-19.301666238057145,-52.69350942363295,-51.85277184485303,-49.10185459617504,0.9148346499488472,0.9162586282265481,0.9162586282296035,0.9125324715309711
8.16,-19.3017486117242,-52.69344188545456,-51.85269885572193,-49.101681361580525,0.9148263237522442,0.9162540469448649,0.916254046947924,0.9125233462519055
8.17,-19.301831132742542,-52.69337421695991,-51.85262577419986,-49.10150815419497,0.9148179976894002,0.9162494656860881,0.9162494656891508,0.9125142210640922
8.18,-19.301913798844637,-52.69330641932132,-51.85255260112852,-49.10133497375809,0.9148096717604154,0.9162448844502175,0.9162448844532839,0.9125050959675303
8.19,-19.301996607791303,-52.69323849370107,-51.85247933734237,-49.10116182001199,0.9148013459653882,0.916240303237253,0.9162403032403231,0.9124959709622189
8.2,-19.30207955737084,-52.693170441251546,-51.852405983668675,-49.100988692701065,0.9147930203044162,0.9162357220471945,0.9162357220502683,0.9124868460481572
8.21,-19.302162645398123,-52.6931022631154,-51.85233254092762,-49.10081559157201,0.9147846947775955,0.916231140880042,0.9162311408831194,0.9124777212253441
8.22,-19.30224586971377,-52.69303396042562,-51.85225900993244,-49.10064251637377,0.9147763693850212,0.9162265597357951,0.9162265597388763,0.9124685964937789
8.23,-19.30232922818322,-52.692965534305735,-51.85218539148944,-49.10046946685749,0.9147680441267869,0.916221978614454,0.9162219786175388,0.9124594718534604
8.24,-19.30241271869588,-52.692896985869886,-51.85211168639818,-49.10029644277652,0.9147597190029856,0.9162173975160184,0.9162173975191069,0.9124503473043879
8.25,-19.302496339164247,-52.69282831622298,-51.8520378954515,-49.10012344388634,0.9147513940137088,0.9162128164404882,0.9162128164435804,0.9124412228465605
8.26,-19.30258008752301,-52.69275952646085,-51.85196401943567,-49.09995046994456,0.9147430691590472,0.9162082353878634,0.9162082353909593,0.9124320984799772
8.27,-19.3026639617282,-52.69269061767032,-51.85189005913043,-49.09977752071086,0.9147347444390906,0.9162036543581438,0.9162036543612434,0.912422974204637
8.28,-19.302747959756292,-52.69262159092944,-51.85181601530915,-49.09960459594698,0.9147264198539277,0.9161990733513293,0.9161990733544325,0.9124138500205392
8.290000000000001,-19.302832079603338,-52.692552447307506,-51.851741888738864,-49.09943169541666,0.9147180954036462,0.9161944923674198,0.9161944923705266,0.9124047259276828
8.3,-19.302916319290905,-52.6924831878646,-51.85166768017995,-49.09925881888582,0.914709771088333,0.916189911406415,0.9161899114095258,0.9123956019260668
8.31,-19.303000677413102,-52.69241381359901,-51.85159339034782,-49.09908596613653,0.9147014469080481,0.9161853304683151,0.9161853304714295,0.9123864780156905
8.32,-19.303085152480016,-52.6923443255104,-51.85151901995897,-49.09891313695017,0.9146931228628559,0.9161807495531198,0.9161807495562379,0.9123773541965527
8.33,-19.303169742711212,-52.69227472461978,-51.851444569745404,-49.09874033110219,0.9146847989528338,0.916176168660829,0.9161761686639507,0.9123682304686528
8.34,-19.3032544463518,-52.69220501193912,-51.851370040432585,-49.098567548370106,0.9146764751780583,0.9161715877914426,0.9161715877945681,0.9123591068319895
8.35,-19.303339261671844,-52.69213518847146,-51.851295432739505,-49.09839478853354,0.9146681515386045,0.9161670069449604,0.9161670069480896,0.9123499832865622
8.36,-19.303424186965763,-52.692065255211006,-51.85122074737876,-49.09822205137416,0.9146598280345465,0.9161624261213825,0.9161624261245154,0.91234085983237
8.370000000000001,-19.30350922055173,-52.69199521314324,-51.85114598505664,-49.09804933667567,0.9146515046659575,0.9161578453207087,0.9161578453238453,0.9123317364694118
8.38,-19.303594360771093,-52.69192506324502,-51.85107114647317,-49.0978766442238,0.9146431814329091,0.9161532645429388,0.9161532645460789,0.9123226131976868
8.39,-19.30367960598776,-52.69185480648472,-51.850996232322224,-49.09770397380623,0.9146348583354725,0.9161486837880727,0.9161486837912166,0.912313490017194
8.4,-19.303764954587614,-52.69178444382227,-51.85092124329159,-49.097531325212614,0.9146265353737176,0.9161441030561103,0.9161441030592579,0.9123043669279326
8.41,-19.30385040497792,-52.69171397620931,-51.85084618006303,-49.09735869823452,0.9146182125477131,0.9161395223470515,0.9161395223502028,0.9122952439299017
8.42,-19.303935955586713,-52.69164340458929,-51.850771043312385,-49.09718609266543,0.9146098898575272,0.9161349416608963,0.9161349416640512,0.9122861210231002
8.43,-19.304021604862225,-52.69157272989756,-51.85069583370963,-49.097013508300684,0.9146015673032267,0.9161303609976443,0.916130361000803,0.9122769982075274
8.44,-19.30410735127227,-52.69150195306148,-51.85062055191896,-49.09684094493748,0.9145932448848779,0.9161257803572957,0.916125780360458,0.9122678754831822
8.45,-19.304193193303654,-52.69143107500054,-51.85054519859886,-49.09666840237484,0.914584922602546,0.9161211997398502,0.9161211997430162,0.912258752850064
8.46,-19.30427912946159,-52.69136009662643,-51.8504697744022,-49.09649588041356,0.9145766004562953,0.9161166191453077,0.9161166191484774,0.9122496303081714
8.47,-19.30436515826909,-52.691289018843186,-51.850394279976285,-49.09632337885625,0.9145682784461896,0.9161120385736682,0.9161120385768415,0.912240507857504
8.48,-19.304451278266363,-52.691217842547275,-51.85031871596294,-49.096150897507194,0.9145599565722915,0.9161074580249314,0.9161074580281086,0.9122313854980605
8.49,-19.30453748801024,-52.691146568627694,-51.85024308299862,-49.09597843617246,0.9145516348346632,0.9161028774990974,0.9161028775022781,0.9122222632298402
8.5,-19.30462378607356,-52.691075197966086,-51.85016738171442,-49.095805994659756,0.9145433132333658,0.9160982969961659,0.9160982969993503,0.9122131410528421
8.51,-19.304710171044583,-52.69100373143684,-51.85009161273622,-49.095633572778475,0.9145349917684601,0.9160937165161368,0.916093716519325,0.9122040189670654
8.52,-19.304796641526394,-52.6909321699072,-51.850015776684714,-49.09546117033964,0.914526670440006,0.9160891360590101,0.916089136062202,0.912194896972509
8.53,-19.30488319613681,-52.690860514237315,-51.84993987417547,-49.0952887871559,0.9145183492480626,0.9160845556247857,0.9160845556279812,0.9121857750691721
8.540000000000001,-19.304969833795607,-52.69078876524667,-51.849863905794415,-49.09511642305037,0.9145100281926752,0.9160799752134634,0.9160799752166625,0.9121766532570538
8.55,-19.30505655344794,-52.6907169237465,-51.8497878721215,-49.0949440778481,0.9145017072738881,0.916075394825043,0.9160753948282458,0.9121675315361532
8.56,-19.30514335383917,-52.6906449905661,-51.84971177374993,-49.094771751369116,0.9144933864917545,0.9160708144595245,0.9160708144627311,0.9121584099064692
8.57,-19.305230233732505,-52.690572966527455,-51.84963561126761,-49.09459944343516,0.914485065846327,0.9160662341169078,0.916066234120118,0.9121492883680012
8.58,-19.305317191908568,-52.69050085244531,-51.84955938525719,-49.094427153869624,0.9144767453376574,0.9160616537971928,0.9160616538004067,0.9121401669207482
8.59,-19.305404227164956,-52.69042864912727,-51.849483096296176,-49.094254882497566,0.9144684249657966,0.9160570735003793,0.9160570735035969,0.912131045564709
8.6,-19.305491338315836,-52.69035635737385,-51.84940674495696,-49.09408262914564,0.9144601047307948,0.9160524932264672,0.9160524932296885,0.912121924299883
8.61,-19.305578524191485,-52.690283977978595,-51.849330331806875,-49.09391039364212,0.9144517846327013,0.9160479129754565,0.9160479129786814,0.9121128031262693
8.620000000000001,-19.305665783637874,-52.69021151172817,-51.84925385740827,-49.09373817581687,0.914443464671565,0.916043332747347,0.9160433327505755,0.9121036820438668
8.63,-19.305753115516218,-52.69013895940242,-51.849177322318596,-49.09356597550129,0.914435144847434,0.9160387525421384,0.9160387525453707,0.9120945610526746
8.64,-19.30584051870257,-52.69006632177445,-51.849100727090416,-49.09339379252835,0.9144268251603554,0.9160341723598309,0.916034172363067,0.912085440152692
8.65,-19.30592799208737,-52.689993599610766,-51.84902407227151,-49.09322162673251,0.9144185056103763,0.9160295922004242,0.916029592203664,0.9120763193439179
8.66,-19.30601553457501,-52.6899207936713,-51.84894735840493,-49.093049477949734,0.9144101861975423,0.9160250120639184,0.9160250120671617,0.9120671986263513
8.67,-19.30610314508343,-52.68984790470951,-51.848870586029044,-49.09287734601747,0.9144018669218991,0.916020431950313,0.9160204319535601,0.9120580779999915
8.68,-19.30619082254364,-52.689774933472506,-51.84879375567762,-49.092705230774605,0.9143935477834912,0.9160158518596083,0.916015851862859,0.9120489574648376
8.69,-19.30627856589934,-52.68970188070107,-51.84871686787989,-49.09253313206148,0.9143852287823633,0.9160112717918039,0.9160112717950584,0.9120398370208885
8.700000000000001,-19.30636637410644,-52.68962874712982,-51.848639923160576,-49.09236104971982,0.9143769099185588,0.9160066917468997,0.9160066917501579,0.9120307166681434
8.71,-19.306454246132663,-52.6895555334872,-51.84856292204002,-49.09218898359276,0.9143685911921209,0.9160021117248959,0.9160021117281577,0.9120215964066014
8.72,-19.306542180957095,-52.689482240495664,-51.84848586503417,-49.09201693352479,0.9143602726030922,0.915997531725792,0.9159975317290575,0.9120124762362615
8.73,-19.306630177569755,-52.689408868871695,-51.848408752654706,-49.09184489936175,0.9143519541515148,0.9159929517495881,0.9159929517528572,0.9120033561571229
8.74,-19.30671823497118,-52.68933541932592,-51.848331585409056,-49.09167288095081,0.9143436358374303,0.9159883717962839,0.9159883717995567,0.9119942361691846
8.75,-19.306806352171954,-52.68926189256319,-51.848254363800486,-49.09150087814044,0.9143353176608799,0.9159837918658795,0.915983791869156,0.9119851162724457
8.76,-19.306894528192323,-52.689188289282654,-51.84817708832817,-49.09132889078039,0.9143269996219044,0.9159792119583747,0.9159792119616549,0.9119759964669054
8.77,-19.306982762244335,-52.689114610153446,-51.848099759469356,-49.09115691872804,0.9143186817205357,0.9159746320737693,0.9159746320770532,0.9119668767525626
8.78,-19.30707105361561,-52.689040855830235,-51.84802237769076,-49.09098496184437,0.914310363956802,0.9159700522120633,0.915970052215351,0.9119577571294166
8.790000000000001,-19.30715940141845,-52.68896702698683,-51.84794494347319,-49.09081301998514,0.9143020463307399,0.9159654723732567,0.9159654723765479,0.9119486375974662
8.8,-19.307247804777287,-52.68889312429112,-51.84786745729315,-49.09064109300747,0.9142937288423854,0.915960892557349,0.9159608925606441,0.9119395181567109
8.81,-19.307336262828585,-52.68881914840513,-51.84778991962292,-49.09046918076979,0.9142854114917737,0.9159563127643405,0.9159563127676392,0.9119303988071494
8.82,-19.30742477472053,-52.688745099985084,-51.8477123309306,-49.09029728313186,0.9142770942789397,0.9159517329942308,0.9159517329975332,0.911921279548781
8.83,-19.307513339612736,-52.68867097968147,-51.84763469168014,-49.09012539995476,0.9142687772039179,0.9159471532470199,0.915947153250326,0.9119121603816047
8.84,-19.30760195667591,-52.688596788139115,-51.84755700233141,-49.08995353110082,0.9142604602667418,0.9159425735227078,0.9159425735260176,0.9119030413056196
8.85,-19.30769062509156,-52.68852252599725,-51.847479263340254,-49.08978167643365,0.9142521434674448,0.9159379938212941,0.9159379938246076,0.9118939223208249
8.86,-19.307779344051678,-52.6884481938896,-51.847401475158506,-49.08960983581812,0.9142438268060599,0.9159334141427791,0.9159334141460962,0.9118848034272196
8.870000000000001,-19.307868112758428,-52.688373792444416,-51.84732363823409,-49.08943800912032,0.9142355102826192,0.9159288344871622,0.915928834490483,0.9118756846248026
8.88,-19.30795693042383,-52.68829932228457,-51.84724575301104,-49.08926619620755,0.9142271938971548,0.9159242548544436,0.9159242548577681,0.9118665659135733
8.89,-19.30804579626947,-52.68822478402763,-51.847167819929545,-49.08909439694831,0.9142188776496981,0.915919675244623,0.9159196752479513,0.9118574472935307
8.9,-19.30813470952616,-52.68815017828592,-51.84708983942603,-49.08892261121229,0.91421056154028,0.9159150956577006,0.9159150956610325,0.9118483287646737
8.91,-19.308223669433648,-52.688075505666575,-51.84701181193319,-49.08875083887034,0.9142022455689314,0.9159105160936759,0.9159105160970116,0.9118392103270017
8.92,-19.308312675240302,-52.688000766771644,-51.846933737880036,-49.088579079794435,0.9141939297356824,0.915905936552549,0.9159059365558884,0.9118300919805135
8.93,-19.308401726202796,-52.687925962198115,-51.846855617691936,-49.08840733385771,0.9141856140405626,0.9159013570343199,0.9159013570376628,0.9118209737252083
8.94,-19.308490821585803,-52.68785109253805,-51.8467774517907,-49.08823560093439,0.914177298483602,0.9158967775389881,0.9158967775423348,0.9118118555610852
8.950000000000001,-19.30857996066168,-52.68777615837857,-51.84669924059461,-49.088063880899796,0.9141689830648293,0.9158921980665539,0.9158921980699042,0.9118027374881433
8.96,-19.308669142710166,-52.68770116030201,-51.84662098451845,-49.087892173630344,0.9141606677842734,0.915887618617017,0.9158876186203709,0.9117936195063818
8.97,-19.30875836701806,-52.68762609888593,-51.84654268397362,-49.08772047900349,0.9141523526419629,0.9158830391903772,0.9158830391937349,0.9117845016157996
8.98,-19.308847632878923,-52.6875509747032,-51.84646433936809,-49.08754879689773,0.9141440376379258,0.9158784597866345,0.9158784597899958,0.9117753838163958
8.99,-19.308936939592744,-52.68747578832209,-51.846385951106555,-49.08737712719261,0.9141357227721901,0.9158738804057888,0.9158738804091539,0.9117662661081696
9.0,-19.30902628659822,-52.687400540289104,-51.84630751957786,-49.08720546977312,0.9141274080447772,0.9158693010478398,0.9158693010512087,0.91175714849112
9.01,-19.309115673442868,-52.68732523113294,-51.84622904515789,-49.087033824528724,0.9141190934557036,0.9158647217127877,0.9158647217161602,0.911748030965246
9.02,-19.309205099502762,-52.6872498614008,-51.8461505282361,-49.0868621913439,0.9141107790049936,0.9158601424006321,0.9158601424040084,0.9117389135305469
9.03,-19.309294564160883,-52.68717443163536,-51.846071969198675,-49.08669057010413,0.9141024646926713,0.9158555631113731,0.915855563114753,0.9117297961870218
9.040000000000001,-19.30938406680904,-52.68709894237452,-51.845993368428346,-49.08651896069599,0.9140941505187602,0.9158509838450104,0.915850983848394,0.9117206789346696
9.05,-19.30947360684769,-52.687023394151424,-51.84591472630445,-49.0863473630071,0.9140858364832838,0.9158464046015441,0.9158464046049314,0.9117115617734893
9.06,-19.309563183685682,-52.686947787494574,-51.84583604320296,-49.08617577692612,0.9140775225862647,0.9158418253809738,0.9158418253843649,0.9117024447034804
9.07,-19.309652796740103,-52.68687212292786,-51.84575731949653,-49.086004202342764,0.9140692088277256,0.9158372461832996,0.9158372461866944,0.9116933277246416
9.08,-19.30974244543604,-52.6867964009706,-51.84567855555453,-49.08583263914774,0.9140608952076884,0.9158326670085215,0.9158326670119199,0.9116842108369722
9.09,-19.30983212920638,-52.686720622137635,-51.8455997517431,-49.08566108723277,0.9140525817261751,0.915828087856639,0.9158280878600411,0.9116750940404712
9.1,-19.309921847491616,-52.68664478693935,-51.84552090842518,-49.08548954649057,0.9140442683832068,0.9158235087276523,0.9158235087310581,0.9116659773351377
9.11,-19.310011599739635,-52.68656889588174,-51.84544202596055,-49.08531801681484,0.9140359551788049,0.9158189296215612,0.9158189296249707,0.9116568607209709
9.120000000000001,-19.3101013854055,-52.68649294946648,-51.84536310470588,-49.085146498100215,0.9140276421129898,0.9158143505383656,0.9158143505417787,0.9116477441979696
9.13,-19.310191203951263,-52.68641694819097,-51.84528414501476,-49.08497499024231,0.9140193291857822,0.9158097714780653,0.9158097714814821,0.9116386277661332
9.14,-19.310281054845756,-52.68634089254837,-51.84520514723774,-49.08480349313766,0.9140110163972021,0.9158051924406602,0.9158051924440808,0.9116295114254607
