t,ATP,ADP,PCr,Cr,Pi,ATP_i,ADP_i,PCr_i,Cr_i,Pi_i
1.6300000000000001,8042.589195569372,1657.4127275075666,1717.1545763776965,24282.845423622326,20392.263067240237,7899.63658201196,1800.3653410649788,1621.535922855991,24378.464077144028,20532.270424884297
1.6400000000000001,8002.4040299174885,1697.5978931594514,1661.6923311527066,24338.307668847316,20488.093067449954,7854.756055501558,1845.2458675753812,1567.188614940336,24432.811385059686,20629.30718731623
1.6500000000000001,7961.0631400652555,1738.9387830116848,1607.0930266610271,24392.90697333899,20584.218067831396,7808.649991208736,1891.351931868204,1513.7539841818334,24486.246015818186,20726.6302099172
1.6600000000000001,7918.542184738005,1781.4597383389344,1553.383153452002,24446.61684654802,20680.635857015986,7761.295632811403,1938.7062902655364,1461.2583377469766,24538.741662253044,20824.23668696961
1.67,7874.8174643317925,1825.184458745148,1500.588706080159,24499.41129391986,20777.344068041333,7712.671168331604,1987.3307547453364,1409.7273079255408,24590.27269207448,20922.123662303424
1.68,7829.866003845977,1870.1359192309642,1448.735089383786,24551.26491061623,20874.34018926385,7662.755801273507,2037.2461218034339,1359.1857709276323,24640.814229072388,21020.288037875493
1.69,7783.665653049498,1916.3362700274429,1397.8470093380495,24602.152990661965,20971.621573117238,7611.529878154653,2088.472044922288,1309.6577041970222,24690.342295802995,21118.7265915909
1.7,7736.195235773332,1963.8066873036091,1347.9483263130273,24652.051673686987,21069.18543219631,7558.975067658564,2141.0268554183776,1261.166028192379,24738.83397180764,21217.435972757004
1.71,7687.434674318344,2012.5672487585973,1299.0619288419232,24700.938071158092,21167.028840709532,7505.0744869806185,2194.9274360963223,1213.7324852818952,24786.267514718125,21316.412701299938
1.72,7637.365114368967,2062.636808707975,1251.2096050366506,24748.79039496337,21265.148738136213,7449.8128380933,2250.189084983641,1167.3774945074174,24832.622505492596,21415.653176897355
1.73,7585.969063105177,2114.0328599717645,1204.4118994456041,24795.588100554414,21363.541933881705,7393.176556582092,2306.8253664948493,1122.1200001957206,24877.879999804296,21515.15368603242
1.74,7533.230529417686,2166.771393659256,1158.687968235261,24841.312031764755,21462.205111380947,7335.153968425522,2364.8479546514195,1077.9773175606467,24922.022682439376,21614.91040560718
1.75,7479.135139803752,2220.866783273189,1114.055459205244,24885.94454079477,21561.134832084354,7275.7353975270435,2424.266525549898,1034.9650194132641,24965.03498058675,21714.919409939568
1.76,7423.670260217728,2276.331662859213,1070.530385357884,24929.469614642134,21660.32754030872,7214.913288901617,2485.0886341753244,993.0968022992664,25006.903197700747,21815.17667818718
1.77,7366.825125899346,2333.1767971775957,1028.1269892776293,24971.87301072239,21759.77956905694,7152.682338642859,2547.3195844340826,952.3843492726534,25047.615650727363,21915.678101277597
1.78,7308.590961871517,2391.4109612054253,986.8576168802977,25013.14238311972,21859.487145935895,7089.039603714831,2610.962319362111,912.8372105242452,25087.162789475773,22016.419489508527
1.79,7248.961091237799,2451.0408318391433,946.7326033773992,25053.267396622618,21959.446399423443,7023.984592633121,2676.0173304438213,874.4626984860644,25125.53730151396,22117.396580417222
1.8,7187.9310306915395,2512.0708923854017,907.7601718433242,25092.239828156693,22059.653365487047,6957.519340472161,2742.4825826047804,837.2657964188993,25162.734203581123,22218.605046846085
1.81,7125.498576504748,2574.5033465721935,869.9463411281489,25130.05365887187,22160.103994601843,6889.64846595285,2810.3534571240925,801.249081109161,25198.75091889086,22320.040506121186
1.82,7061.66387853886,2638.3380445380817,833.2948454652765,25166.705154534746,22260.79415925377,6820.379215854953,2879.6227072219885,766.4126569520221,25233.58734304799,22421.69852809817
1.83,6996.429499733389,2703.572423343553,797.8070683738631,25202.19293162616,22361.719661608764,6749.721484005454,2950.2804390714873,732.7541144827183,25267.245885517303,22523.57464491965
1.84,6929.8004582183685,2770.201464858573,763.4819941214322,25236.518005878595,22462.876241584316,6677.687811958125,3022.314111118816,700.2685023696391,25299.731497630382,22625.66435858287
1.85,6861.78425116785,2838.2176719090917,730.3161771570067,25269.683822843017,22564.25958489888,6604.293358707064,3095.708564369878,668.9483310255785,25331.05166897445,22727.963151582568
1.86,6792.390859200655,2907.611063876288,698.3037314383736,25301.696268561653,22665.865331574973,6529.555854981578,3170.446068095364,638.783584477115,25361.21641552291,22830.466493973316
1.87,6721.632731145218,2978.369191931725,667.4363388288602,25332.563661171163,22767.689084270052,6453.495523184523,3246.506399892418,609.7617712592893,25390.238228740738,22933.169854626663
1.8800000000000001,6649.524749568631,3050.477173508312,637.7032773639352,25362.296722636092,22869.726417016293,6376.134988724024,3323.866934352918,581.8679762922885,25418.132023707738,23036.06870759743
1.8900000000000001,6576.084177482103,3123.91774559484,609.091467866891,25390.908532133137,22971.972883724506,6297.49915898635,3402.502764090592,555.0849501560986,25444.915049843916,23139.1585419756
1.9000000000000001,6501.330574147866,3198.6713489290764,581.5855515979537,25418.414448402076,23074.424026577526,6217.615067685802,3482.3868553911398,529.3932330168932,25470.606766983135,23242.43487141714
1.9100000000000001,6425.285702851821,3274.7162202251216,555.1679770731087,25444.83202292692,23177.075384851825,6136.511728640411,3563.4901944365315,504.7712559422417,25495.228744057797,23345.893238096298
1.92,6347.973418083713,3352.02850499323,529.8191060059178,25470.180893994107,23279.92250293032,6054.219954325899,3645.7819687510428,481.19549744541683,25518.804502554605,23449.52922398928
1.93,6269.4195328218175,3430.582390255126,505.5173396366231,25494.482660363403,23382.96093830635,5970.772164706375,3729.2297583705677,458.64064821299786,25541.359351787025,23553.338457903166
1.94,6189.651667991222,3510.350255085722,482.239264478945,25517.760735521082,23486.18626969747,5886.202173134627,3813.7997499423177,437.07978127974434,25562.920218720286,23657.316619573976
1.95,6108.699089601579,3591.302833475365,459.95980911768476,25540.040190882344,23589.594104456668,5800.544975965,3899.4569471119435,416.48453841638576,25583.515461583644,23761.45944750747
1.96,6026.59253529439,3673.409387782554,438.6524115522396,25561.347588447792,23693.180085686057,5713.836535540509,3986.165387536433,396.82532867615487,25603.174671323875,23865.762745391126
1.97,5943.364030303873,3756.637892773071,418.2891982078532,25581.71080179218,23796.93989910413,5626.1135558235965,4073.8883672533466,378.07152691503114,25621.928473084994,23970.22238587114
1.98,5859.0466986719375,3840.9552244050064,398.8411673795468,25601.158832620484,23900.869279440114,5537.413261078363,4162.588661998581,360.1916771045991,25639.808322895427,24074.83431591788
1.99,5773.674567841515,3926.327355235428,380.2783797103924,25619.721620289638,24004.964016393304,5447.773178804199,4252.228744272745,343.1536935229401,25656.84630647709,24179.594560330384
2.0,5687.282372340686,4012.7195507362576,362.5701494627544,25637.429850537275,24109.219960030263,5357.230929861126,4342.770993215818,326.9250623840432,25673.074937615987,24284.499225750402
2.0100000000000002,5599.905359177123,4100.0965638998205,345.68523429770886,25654.31476570232,24213.6330257245,5265.824028815643,4434.177894261301,311.47303695575613,25688.526963044278,24389.54450383667
2.02,5511.579097294916,4188.422825782027,329.59202150357106,25670.407978496456,24318.19919874619,5173.589699447081,4526.412223629863,296.7648177473997,25703.23518225263,24494.726672269415
2.0300000000000002,5422.33929311884,4277.662629958103,314.25870792085715,25685.741292079172,24422.91453808658,5080.564698045222,4619.437225031723,282.7677340311384,25717.23226596889,24600.042098408336
2.04,5332.221613912335,4367.780309164608,299.65347291860047,25700.346527081427,24527.775180028813,4986.7851503852735,4713.2167726916705,269.4494077442226,25730.5505922558,24705.48723955359
2.05,5241.261520456551,4458.740402620392,285.74464168914574,25714.255358310882,24632.777340992183,4892.286418951245,4807.715504125699,256.7778981404235,25743.222101859603,24811.058645253826
2.06,5149.494112343443,4550.5078107335,272.5008364620284,25727.499163538,24737.91732017727,4797.102979826125,4902.898943250818,244.7218366780654,25755.27816332196,24916.752955703007
2.07,5056.953985764236,4643.047937312708,259.8911154749564,25740.10888452507,24843.191501466506,4701.26830982287,4998.733613254073,233.25055452666726,25766.74944547336,25022.566903182123
2.08,4963.675104839049,4736.326818237894,247.88509887567096,25752.114901124358,24948.59635494616,4604.814799398668,5095.187123678275,222.33418437525802,25777.665815624772,25128.497312295593
2.09,4869.690685331857,4830.311237745086,236.45308246845687,25763.54691753157,25054.128438191008,4507.773675728019,5192.228247348924,211.9437541564618,25788.056245843563,25234.541098219743
2.1,4775.0330965542735,4924.9688265226705,225.5661334297191,25774.433866570307,25159.784396792056,4410.174962054638,5289.826961022305,202.05124910022954,25797.948750899795,25340.695267532617
2.11,4679.73377866402,5020.268144412925,215.19617087129598,25784.80382912873,25265.56096486954,4312.047436400108,5387.954486676836,192.62967600629526,25807.37032399373,25446.956914735434
2.12,4583.823168964842,5116.178754112102,205.3160381779583,25794.683961822066,25371.454965021472,4213.418594216765,5486.583328860179,183.65311754459788,25816.34688245543,25553.32322226743
2.13,4487.330644362018,5212.671278714926,195.89955951279543,25804.100440487233,25477.463307982314,4114.314642383951,5585.687280692993,175.0967555585123,25824.903244441513,25659.791459772063
2.14,4390.284479577992,5309.717443498952,186.92158030255092,25813.078419697475,25583.582992115567,4014.760504494173,5685.241418582771,166.93689055879707,25833.06310944123,25766.358980993802
2.15,4292.711816912771,5407.290106164173,178.35799684817823,25821.642003151846,25689.811102520118,3914.7798286410416,5785.222094435902,159.15095372846125,25840.849046271567,25873.02322225778
2.16,4194.638646712074,5505.36327636487,170.18577582321078,25829.81422417682,25796.144809911977,3814.395006922996,5885.606916153948,151.7175026342998,25848.282497365726,25979.78170107565
2.17,4096.0897985187985,5603.912124558146,162.38296298866504,25837.61703701136,25902.581369394848,3713.6272044484904,5986.374718628454,144.61621107376817,25855.38378892626,26086.63201365011
2.18,3997.088942890861,5702.9129801860845,154.92868153423203,25845.071318465794,26009.118119002193,3612.4963945990517,6087.505528477892,137.82785155910767,25862.172148440925,26193.5718327145
2.19,3897.658601452794,5802.34332162415,147.8031226733302,25852.1968773267,26115.75247806858,3511.0213979803093,6188.980525096635,131.33427003410125,25868.665729965927,26300.598905649233
2.2,3797.8201636891813,5902.181759387762,140.9875296219805,25859.01247037805,26222.481945522224,3409.219926080148,6290.781996996795,125.11835572951816,25874.881644270507,26407.71105218982
2.21,3697.593910580673,6002.408012496271,134.4641748970184,25865.535825103012,26329.304098064673,3307.1086288625224,6392.89329421442,119.16400645025267,25880.835993549776,26514.906162179046
2.22,3596.999043881447,6103.002879195497,128.21633220335414,25871.783667796677,26436.21658826051,3204.703143754008,6495.298779322935,113.45609072178856,25886.543909278244,26622.18219338066
2.23,3496.053719788509,6203.948203288436,122.22824414864128,25877.771755851387,26543.2171425591,3102.018146353424,6597.983776723519,107.98040633312976,25892.019593666904,26729.537169358653
2.24,3394.775085787079,6305.226837289865,116.48508689207213,25883.51491310796,26650.30355928595,2999.067400379292,6700.934522697652,102.72363875659266,25897.276361243443,26836.96917728315
2.25,3293.179320102391,6406.822602974554,110.97293232890055,25889.027067671133,26757.473706601766,2895.863809664146,6804.138113412799,97.67331615295008,25902.32668384708,26944.476365786424
2.2600000000000002,3191.2816731222774,6508.720249954667,105.67870832624045,25894.32129167379,26864.725520447606,2792.419465758392,6907.582457318553,92.81776864902237,25907.18223135101,27052.056942839317
2.27,3089.0965102341993,6610.905412842745,100.59015784299282,25899.409842157038,26972.057002474674,2688.745702272736,7011.256220804208,88.14607737975811,25911.853922620274,27159.709173725347
2.2800000000000002,2986.6373557047996,6713.364567372145,95.69579678601157,25904.30420321402,27079.466217984253,2584.8531368263502,7115.148786250595,83.64803840533877,25916.351961594693,27267.43137906777
2.29,2883.9169359435314,6816.084987133412,90.98487277666054,25909.01512722337,27186.95129389494,2480.7517185946926,7219.250204482252,79.31411722926983,25920.685882770762,27375.22193279469
2.3000000000000003,2780.947222461637,6919.054700615307,86.44732412884457,25913.552675871186,27294.510416722216,2376.4507740124236,7323.551149064521,75.13540594951508,25924.864594050516,27483.079260285936
2.31,2677.7394744279054,7022.262448649039,82.07373933182424,25917.92626066821,27402.141830595414,2271.9590480417496,7428.042875035195,71.10358321397932,25928.89641678605,27591.001836482752
2.32,2574.3042802570726,7125.697642819871,77.85531738642929,25922.144682613605,27509.843835303454,2167.2847430526867,7532.717180024259,67.21087745390592,25932.789122546124,27698.988184130136
2.33,2470.651597856313,7229.350325220631,73.78382957212168,25926.216170427913,27617.614784385434,2062.4355567142657,7637.566366362679,63.45002948471081,25936.54997051532,27807.036872034798
2.34,2366.7907933522606,7333.211129724684,69.85158271602832,25930.14841728401,27725.453083266395,1957.4187179159294,7742.583205161015,59.81425669355591,25940.185743306476,27915.146513374497
2.35,2262.730678239956,7437.271244836988,66.0513839842857,25933.94861601575,27833.357187439346,1852.2410196344317,7847.760903442512,56.29722032318618,25943.702779676845,28023.315764079543
2.36,2158.4795448758555,7541.52237820109,62.37650729488759,25937.62349270515,27941.32560069592,1746.9088498591486,7953.093073217796,52.89299446611454,25947.107005533922,28131.543321275014
