t,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,ATP,ADP,AMP,degUb4,degUb5,degUb6,degUb7,degUb8,MisP_total,NatP_refolded,AggP,SeqAggP,AggP_Proteasome
0.4,500.0000000031992,0.003998637153915457,497.3749659673826,97.42702884670237,99.94793712068608,99.99999864035094,200.0,100.0,10.0,2.572971153297659,0.05206287931389968,1.3596490557365862e-06,5.741073841382023e-12,1.6563199775579203e-17,3.862877183514672e-23,5.748458229124947e-29,5.771130492066693e-35,2.5859031016612983e-41,7.808082791229238e-48,7.38570005138979e-55,1.0937398385258475e-33,4.855002233732978e-40,1.4627129331442892e-46,1.3832297665835174e-53,5.631106146896164e-61,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.004000000000008517,3.1992730982827644e-09,-3.987365948132063e-12,-5.320730255702067e-16,-5.320730255702067e-16
0.41000000000000003,500.0000000033612,0.004098568168916485,497.3103803661892,97.3650458278861,99.94533453830968,99.99999857152824,200.0,100.0,10.0,2.634954172113905,0.05466546169029049,1.4284717703511558e-06,6.485192666029664e-12,1.984518959343786e-17,4.8182185593265576e-23,7.416656011983522e-29,7.709271374227875e-35,3.856354218843877e-41,1.5338238917331616e-47,3.3290252298635423e-54,1.4324760840203735e-33,6.852481470913013e-40,2.5019343099446237e-46,4.581497671595681e-53,9.017759228067924e-60,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.004100000000009173,3.361217210414991e-09,-4.188894733406657e-12,-5.729502022972409e-16,-5.729502022972408e-16
0.42,500.00000000352713,0.0041984974812569005,497.245844209106,97.30317407731415,99.94267013179928,99.99999850100691,200.0,100.0,10.0,2.6968259226858673,0.05732986820068904,1.4989930822848484e-06,7.305341289619227e-12,2.3781664567017777e-17,6.113975413237577e-23,1.0295127830566282e-28,1.2634236460570858e-34,9.733133605151365e-41,6.737009286333307e-47,2.5706795856622513e-53,2.129337525808248e-33,1.4310024918133719e-39,8.798177406717192e-46,3.112581363700476e-52,8.63035012195785e-59,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.004200000000009861,3.5271585290939365e-09,-4.395374989757145e-12,-6.158674252592017e-16,-6.158674252592017e-16
0.43,500.00000000369704,0.004298425090969118,497.1813574053473,97.24141338817758,99.93994401717804,99.99999842878705,200.0,100.0,10.0,2.7585866118224383,0.06005598282193836,1.5712129532351937e-06,8.20747458652423e-12,2.84928350374885e-17,7.84456057427379e-23,1.4811360564985365e-28,2.172793217516859e-34,2.2141333330693195e-40,1.8278618012330795e-46,7.6313322574681345e-53,3.31978003092762e-33,2.9480136827014817e-39,2.2573072007728727e-45,9.096728696019125e-52,2.6181767388128236e-58,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.004300000000010583,3.6970969862138256e-09,-4.606805535157533e-12,-6.608742032988566e-16,-6.608742032988565e-16
0.44,500.000000003871,0.004398350998085552,497.11691986433857,97.17976355395867,99.93715631038924,99.99999835486865,200.0,100.0,10.0,2.820236446041356,0.06284368961073303,1.6451313449956325e-06,9.197452170555683e-12,3.408251370655177e-17,1.0086549191397956e-22,2.130092552629708e-28,3.5905170440590464e-34,4.256150647982941e-40,3.7608361850916575e-46,1.6162558481904124e-52,5.1092234163697205e-33,5.4097766303285677e-39,4.553306201184793e-45,1.9174197878263775e-51,5.581134811632079e-58,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.004400000000011339,3.871032513670178e-09,-4.823185187658043e-12,-7.080200333944397e-16,-7.080200333944395e-16
0.45,500.0000000040489,0.004498275202638615,497.0525314956976,97.11822436843333,99.93430712727468,99.99999827925178,200.0,100.0,10.0,2.881775631566681,0.06569287272528906,1.7207482191338814e-06,1.0281359828983049e-11,4.0660976006479934e-17,1.2921971440362387e-22,3.0124802404590493e-28,5.615177154550612e-34,7.2590409770627765e-40,6.629007573402868e-46,2.8863097534549617e-52,7.611192236901051e-33,9.00336814665242e-39,7.951881867238194e-45,3.416876039432619e-51,9.995218073768584e-58,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0045000000000121314,4.04896504335981e-09,-5.044512765385413e-12,-7.573544006990577e-16,-7.573544006990577e-16
0.46,500.00000000423086,0.004598197704660719,496.9881922092342,97.05679562567121,99.93139658357462,99.99999820193646,200.0,100.0,10.0,2.9432043743287952,0.06860341642534401,1.7980635369919311e-06,1.1465509522534275e-11,4.834496010011597e-17,1.643831252370897e-22,4.166937926898773e-28,8.352456414468544e-34,1.1394100355486467e-39,1.0600171774435218e-45,4.648273002306314e-52,1.0947315785063407e-32,1.3929446945015683e-38,1.2650524059707774e-44,5.496435309784194e-51,1.612151217195238e-57,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.00460000000001296,4.230894507180836e-09,-5.2707870865428995e-12,-8.089267785406917e-16,-8.089267785406916e-16
0.47000000000000003,500.0000000044168,0.004698118504184275,496.92390191495053,96.99547712003562,99.9284247949278,99.99999812292275,200.0,100.0,10.0,3.0045228799644037,0.07157520507215684,1.877077259686048e-06,1.2756439385395764e-11,5.725766688087351e-17,2.0728512670769142e-22,5.634645256764373e-28,1.1915138525899811e-33,1.6844245181802464e-39,1.585353691153191e-45,6.982227788718254e-52,1.5247328091173836e-32,2.0402253640145852e-38,1.8860145374812062e-44,8.250507821218999e-51,2.4238879556528293e-57,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.004700000000013824,4.4168208370326675e-09,-5.5020069694102815e-12,-8.627866284221951e-16,-8.627866284221951e-16
0.48,500.0000000046067,0.004798037601241698,496.85966052304065,96.93426864618348,99.92539187687146,99.99999804221065,200.0,100.0,10.0,3.065731353816532,0.07460812312850797,1.957789348106772e-06,1.4160913725212375e-11,6.752875997273668e-17,2.589096713766389e-22,7.4593227127746205e-28,1.6423108027541396e-33,2.380401221792998e-39,2.257972342311081e-45,9.973360439872473e-52,2.0649067923324664e-32,2.8649610748155186e-38,2.680508114421345e-44,1.1779520333049286e-50,3.4643959481455994e-57,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0048000000000147265,4.606743964816008e-09,-5.738171232343852e-12,-9.189834000212947e-16,-9.189834000212945e-16
0.49,500.0000000048006,0.004897954995865397,496.7954679438909,96.87316999906548,99.92229794484128,99.99999795980024,200.0,100.0,10.0,3.1268300009345293,0.07770205515869934,2.0401997629189195e-06,1.568592302308746e-11,7.929436573026045e-17,3.2029526207303843e-22,9.687231615551618e-28,2.2003350294700328e-33,3.247955858915918e-39,3.098076406266461e-45,1.371196141615863e-51,2.729847878738354e-32,3.8912922686540964e-38,3.6723089435018335e-44,1.6189916141561722e-50,4.7651168004310206e-57,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.004900000000015667,4.800663822432865e-09,-5.9792786937764276e-12,-9.775665311905907e-16,-9.775665311905907e-16
0.5,500.0000000049985,0.0049978706880877835,496.7313240880799,96.81218097392595,99.91914311417142,99.99999787569153,200.0,100.0,10.0,3.1878190260740653,0.0808568858285543,2.1243084645615802e-06,1.7338683933582807e-11,9.269707323857023e-17,3.9253495189389116e-22,1.2367174123620717e-27,2.8789951539293607e-33,4.308866178415094e-39,4.1270103898760595e-45,1.8293425311174264e-51,3.534960892699333e-32,5.144717577418518e-38,4.886535104977691e-44,2.1594155080017293e-50,6.359269798628038e-57,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.005000000000016647,4.998580341786538e-09,-6.2253281722173404e-12,-1.0385854479575569e-15,-1.0385854479575569e-15
0.51,500.00000000520043,0.0050977846779412675,496.6672288663782,96.75130136630288,99.91592750009455,99.99999778988459,200.0,100.0,10.0,3.2486986336971313,0.08407249990541768,2.21011541324812e-06,1.9126639284718686e-11,1.0788593431336205e-16,4.767763442040941e-22,1.5550493233410574e-27,3.6924098809848256e-33,5.5860719654936996e-39,5.367260031504076e-45,2.3818250851724857e-51,4.4964611323572197e-32,6.65209382313547e-38,6.349646952648325e-44,2.8110713518651355e-50,8.281851909217089e-57,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.005100000000017667,5.200493454781625e-09,-6.476318486252443e-12,-1.1020895645245391e-15,-1.1020895645245391e-15
0.52,500.0000000054064,0.005197696965458257,496.6031821899924,96.69053097201602,99.9126512179976,99.99999770237943,200.0,100.0,10.0,3.3094690279839916,0.08734878200237436,2.297620572959831e-06,2.1053468216572237e-11,1.2433285107538936e-16,5.597805462585073e-22,1.7821395386224426e-27,3.757757259700916e-33,3.573997426714946e-39,-2.0531113731256263e-45,-1.0677112635691532e-50,4.965705255384395e-32,5.680369527753728e-38,9.683990833549775e-45,-7.507776989981959e-50,-9.37225177337832e-56,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.005200000000018728,5.4064030933240304e-09,-6.732248454538179e-12,-1.1681282827568174e-15,-1.1681282827568178e-15
0.53,500.00000000561624,0.005297607550671171,496.5391839692404,96.62986958723175,99.90931438203194,99.9999976131761,200.0,100.0,10.0,3.370130412768254,0.090685617968031,2.386823889746526e-06,2.3140764989246344e-11,1.4454696625282753e-16,6.923872184320255e-22,2.428240429051558e-27,6.172636587677013e-33,1.0416962544505188e-38,1.2433350476815757e-44,9.758216163315585e-51,7.246087067099328e-32,1.1739854442369977e-37,1.3221869270348564e-43,9.307518027315295e-50,5.846911179659636e-56,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.00530000000001983,5.616309189320903e-09,-6.993116895833784e-12,-1.2367509949642177e-15,-1.2367509949642181e-15
0.54,500.00000000583015,0.005397516433612413,496.4752341158758,96.56931700834922,99.90591710755211,99.99999752227467,200.0,100.0,10.0,3.4306829916507975,0.09408289244786167,2.477725329802556e-06,2.5389999111261084e-11,1.6755701099260351e-16,8.518317088720873e-22,3.254226032245794e-27,9.456746343920833e-33,2.0256765166112338e-38,3.402199845903642e-44,4.0831745486979284e-50,1.0246459258457877e-31,2.0257935951744494e-37,3.1268435239232314e-43,3.4774541700509315e-49,2.9102268016551648e-55,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.005400000000020975,5.8302116746807505e-09,-7.258922628944786e-12,-1.308007079020207e-15,-1.3080070790202072e-15
0.55,500.0000000060481,0.005497423614314394,496.41133254137407,96.50887303208422,99.90245950931778,99.99999742967515,200.0,100.0,10.0,3.4911269679157773,0.09754049068219398,2.5703248513938875e-06,2.7810561610311517e-11,1.9371667959640464e-16,1.0432567242000058e-21,4.3046848330893e-27,1.386181657761316e-32,3.40441428849914e-38,6.506642336507416e-44,8.614292370871895e-50,1.4160377704080186e-31,3.1989083539198513e-37,5.700236086003482e-43,7.180911455850321e-49,6.312567998036176e-55,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0055000000000221625,6.048110481313356e-09,-7.529664472764662e-12,-1.381945901960517e-15,-1.3819459019605172e-15
0.56,500.00000000626994,0.005597329092809522,496.3474791574019,96.44853745544638,99.89894170198603,99.99999733537759,200.0,100.0,10.0,3.5514625445536194,0.1010582980139428,2.6646224125441215e-06,3.041208631290527e-11,2.2338897764120635e-16,1.271919695703291e-21,5.6250718001513445e-27,1.9644027842595675e-32,5.274570314511369e-38,1.0795842414357214e-43,1.4934886413747956e-49,1.9184982529095156e-31,4.770063079994056e-37,9.234892497242689e-43,1.2337388714680209e-48,1.1069264358202144e-54,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0056000000000233936,6.270005541129793e-09,-7.805341246263432e-12,-1.4586168189978861e-15,-1.4586168189978863e-15
0.5700000000000001,500.00000000649584,0.005697232869130204,496.28367387581665,96.388310075739,99.89536380011099,99.99999723938203,200.0,100.0,10.0,3.611689924261005,0.10463619988899359,2.7606179710285085e-06,3.320445582280589e-11,2.569472463101417e-16,1.5432144179265195e-21,7.261928603439123e-27,2.70653562451317e-32,7.734921214094069e-38,1.6514133709110563e-43,2.3418489766731828e-49,2.5521995553594286e-31,6.817691294705509e-37,1.392750916267051e-42,1.9249496365250543e-48,1.7463791782861618e-54,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.005700000000024671,6.49589678604244e-09,-8.085951768487668e-12,-1.5380691735228261e-15,-1.5380691735228263e-15
0.58,500.0000000067257,0.00579713494330885,496.2199166086662,96.32819069055915,99.8917259181434,99.99999714168851,200.0,100.0,10.0,3.671809309440851,0.10827408185658553,2.8583114843679625e-06,3.6197807499476226e-11,2.9477618672337e-16,1.862692687262204e-21,9.263103832150597e-27,3.63949184916671e-32,1.0886888371739851e-37,2.3912336504300804e-43,3.444851254269913e-49,3.3378717737085673e-31,9.422340431749058e-37,1.9980018032477473e-42,2.8227852552929893e-48,2.57871151451669e-54,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.005800000000025992,6.725784147964962e-09,-8.3714948585605e-12,-1.6203522971043882e-15,-1.6203522971043886e-15
0.59,500.0000000069596,0.005897035315377868,496.15620726818844,96.26817909779771,99.88802817043027,99.99999704229708,200.0,100.0,10.0,3.7318209022022932,0.11197182956969504,2.957702909823084e-06,3.9402539436522e-11,3.3727288426894823e-16,2.2360859405416782e-21,1.167797321242742e-26,4.791031693659168e-32,1.4835066826985347e-37,3.324909065642012e-43,4.842029714295462e-49,4.296902662294819e-31,1.2667085587804925e-36,2.760065362611358e-42,3.959274551224523e-48,3.633925101354295e-54,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.00590000000002736,6.959667558812332e-09,-8.661969335681638e-12,-1.7055155094909348e-15,-1.705515509490935e-15
0.6,500.0000000071975,0.005996933985369664,496.09254576681093,96.20827509563934,99.88427067121455,99.9999969412078,200.0,100.0,10.0,3.791724904360668,0.11572932878541874,3.0587922043881646e-06,4.2829316440135e-11,3.848478329336974e-16,2.6693268936259486e-21,1.4557659825107662e-26,6.189898462999946e-32,1.968775416440846e-37,4.4792188514001824e-43,6.574317352219029e-49,5.4514373782885045e-31,1.6637943273137375e-36,3.70050200563863e-42,5.3675795929380614e-48,4.943083037451536e-54,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006000000000028776,7.197546950500811e-09,-8.957374019127363e-12,-1.7936081186108995e-15,-1.7936081186109e-15
0.61,500.0000000074394,0.006096830953316645,496.0289320171505,96.14847848256251,99.88045353463461,99.99999683842067,200.0,100.0,10.0,3.8515215174374933,0.11954646536535687,3.161579324785213e-06,4.648907600753658e-11,4.37925959634074e-16,3.1685711799965766e-21,1.7955254323478715e-26,7.865953036545005e-32,2.555747940362592e-37,5.8819907836703315e-43,8.684251445344451e-49,6.824478226137793e-31,2.1424285162193688e-36,4.841715805355913e-42,7.082161930467686e-48,6.538466135553917e-54,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006100000000030239,7.43942225494796e-09,-9.257707728250542e-12,-1.8846794205735593e-15,-1.8846794205735593e-15
0.62,500.00000000768523,0.006196726219251217,495.9653659320124,96.08878905733954,99.8765768747234,99.99999673393577,200.0,100.0,10.0,3.9112109426604738,0.12342312527656611,3.2660642274485297e-06,5.0393043725484235e-11,4.969514390598822e-16,3.740394528338372e-21,2.1929574184515795e-26,9.854448348219823e-32,3.259367687282543e-37,7.579268951036194e-43,1.1277953663751594e-48,8.44182371266888e-31,2.7134269821559352e-36,6.21523199735857e-42,9.16898298506294e-48,8.52658181624301e-54,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006200000000031753,7.685293404072634e-09,-9.562969282480662e-12,-1.9787786996710643e-15,-1.9787786996710647e-15
0.63,500.0000000079351,0.006296619783205789,495.90184742427306,96.02920661903235,99.87264080529539,99.99999662775313,200.0,100.0,10.0,3.9707933809676654,0.12735919470457846,3.3722468666529816e-06,5.455460225347398e-11,5.631383672737557e-16,4.4265307264059615e-21,2.7245298152916667e-26,1.301492633687663e-31,4.734052462071661e-37,1.3004354024930588e-42,2.6742487722729188e-48,1.069592853817011e-30,3.686536003374394e-36,9.47774150057189e-42,1.766552121608355e-47,2.5496374552837955e-53,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0063000000000333145,7.935160329794984e-09,-9.873157501327988e-12,-2.0759552286294023e-15,-2.0759552286294027e-15
0.64,500.000000008189,0.006396511645212768,495.8383764069977,95.96973096699679,99.86864544006008,99.9999965198728,200.0,100.0,10.0,4.030269033003227,0.13135455993989092,3.4801271963945957e-06,5.898741349107867e-11,6.377137645661687e-16,5.2687892166658826e-21,3.4665455474519795e-26,1.8203445930831253e-31,7.630916429845851e-37,2.5571405061870852e-42,6.739246960404965e-48,1.3978180559491313e-30,5.3701462365752574e-36,1.627722273999586e-41,3.8574750187198577e-47,7.195041643469737e-53,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006400000000034927,8.189022964036456e-09,-1.0188271204379359e-11,-2.1762582683561735e-15,-2.1762582683561735e-15
0.65,500.0000000084468,0.006496401805304561,495.77495279351257,95.91036190088519,99.86459089269121,99.99999641029483,200.0,100.0,10.0,4.08963809911482,0.135409107308764,3.5897051715372145e-06,6.370427361720176e-11,7.214554765881171e-16,6.287629457788484e-21,4.451924855361925e-26,2.576689716671898e-31,1.2205077004806447e-36,4.65943075430346e-42,1.3792268142565636e-47,1.845427436472863e-30,7.887845102735986e-36,2.7254743779451176e-41,7.419574508325663e-47,1.534039620745377e-52,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006500000000036591,8.44688123871979e-09,-1.0508309211295663e-11,-2.279737067786792e-15,-2.2797370677867927e-15
0.66,500.00000000870864,0.0065962902635135715,495.71157649732726,95.85109922064369,99.86047727675248,99.99999629901924,200.0,100.0,10.0,4.148900779356331,0.13952272324749884,3.7009807465824944e-06,6.871834128386127e-11,8.15185002490937e-16,7.50495804201026e-21,5.716144854356809e-26,3.6080280871651652e-31,1.873277598281557e-36,7.749696193917593e-42,2.4342328105288373e-47,2.4302954183658466e-30,1.1373310383259753e-35,4.310469728310914e-41,1.2702065967469987e-46,2.758374397502557e-52,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006600000000038306,8.708735085769031e-09,-1.0833270341814549e-11,-2.3864408640493942e-15,-2.3864408640493942e-15
0.67,500.0000000089745,0.0066961770198722065,495.64824743213495,95.79194272651215,99.85630470569703,99.99999618604612,200.0,100.0,10.0,4.208057273487862,0.14369529430294445,3.8139538756618757e-06,7.404314563743583e-11,9.197693412546672e-16,8.944188400502766e-21,7.297338302708279e-26,4.954774094873778e-31,2.7512129515381232e-36,1.198171110408255e-41,3.8939340384750757e-47,3.171651249872408e-30,1.597067726969381e-35,6.457667910896336e-41,1.9974140565637198e-46,4.457124062445429e-52,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006700000000040075,8.974584437109515e-09,-1.1163153415750444e-11,-2.4964188824658765e-15,-2.4964188824658765e-15
0.68,500.00000000924433,0.00679606207441287,495.5849655118114,95.7328922190243,99.85207329286696,99.99999607137548,200.0,100.0,10.0,4.267107780975715,0.147926707133004,3.928624512528555e-06,7.969259433991004e-11,1.0361228380164146e-15,1.0630300508741678e-20,9.236392369654801e-26,6.660359666260223e-31,3.8863878083642876e-36,1.7521016728846604e-41,5.817547644167924e-47,4.0901288656022834e-30,2.1834905413447642e-35,9.247736690230082e-41,2.9525633198635534e-46,6.699875016844524e-52,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006800000000041897,9.244429224667875e-09,-1.1497957252994576e-11,-2.609720336552939e-15,-2.60972033655294e-15
0.6900000000000001,500.0000000095182,0.0068959454271679665,495.5217306504146,95.67394749900764,99.84778315149283,99.99999595500738,200.0,100.0,10.0,4.326052500992382,0.1522168485071419,4.044992610549452e-06,8.568098159012052e-11,1.1652090303987168e-15,1.2589900591875755e-20,1.1577047403431875e-25,8.771337492490916e-31,5.313213647235642e-36,2.454530401027264e-41,8.268652583625184e-47,5.207816747629318e-30,2.9132145975511205e-35,1.2767239868917132e-40,4.166769042247865e-46,9.561344043809993e-52,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.006900000000043772,9.518269380372039e-09,-1.1837680673514966e-11,-2.7263944280231277e-15,-2.726394428023128e-15
0.7000000000000001,500.00000000979605,0.006995827078169901,495.4585427621844,95.61510836758349,99.84343439469308,99.99999583694188,200.0,100.0,10.0,4.384891632416526,0.15656560530689043,4.1630581226971805e-06,9.202299614500129e-11,1.308042494837905e-15,1.4851280830095874e-20,1.4365995699302622e-25,1.1337484257988046e-30,7.068514374388033e-36,3.324479632145696e-41,1.1315325640300411e-46,6.54830778659014e-30,3.804010867617342e-35,1.7108825146985768e-40,5.673343838726877e-46,1.3121537856687465e-51,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.007000000000045704,9.796104836151236e-09,-1.2182322497356463e-11,-2.8464903467858724e-15,-2.846490346785873e-15
