t,I,E4,VI,VNI,E1,E2,E3
8.6,3.549372156967689,0.0003019098338161386,1.2480489497324139e-06,1098.8847584712582,4.9542879735756e-06,1.9641126495058352e-05,7.748334129106971e-05
8.61,3.5316695951744053,0.0002930429563797576,1.2111635814703888e-06,1093.4040690554607,4.807875006223668e-06,1.9060925984223425e-05,7.519822540888212e-05
8.620000000000001,3.514055325108752,0.00028443611082751996,1.1753682749136145e-06,1087.9507141087843,4.665788614082096e-06,1.8497861224192587e-05,7.298046078239916e-05
8.63,3.4965289064188143,0.0002760816841691127,1.1406308135137742e-06,1082.5245573159805,4.527900938776514e-06,1.7951426180591575e-05,7.082806351984843e-05
8.64,3.479089900948868,0.0002679722882708829,1.1069199439402398e-06,1077.125463041258,4.394087944220978e-06,1.7421129929825252e-05,6.873910878259213e-05
8.65,3.4617378727284716,0.0002601007541977033,1.0742053517167176e-06,1071.7532963249178,4.26422931996323e-06,1.6906496276677536e-05,6.671172929578165e-05
8.66,3.444472387961602,0.0002524601268610651,1.0424576382281632e-06,1066.4079228800003,4.1382083899654925e-06,1.640706339329666e-05,6.474411394175327e-05
8.67,3.4272930150158523,0.0002450436599734085,1.0116482990980127e-06,1061.0892090889515,4.0159120268209386e-06,1.592238347956639e-05,6.283450643616675e-05
8.68,3.4101993244112068,0.00023784479729143537,9.817496402890277e-07,1055.7970220001794,3.897230318701844e-06,1.5452021459776448e-05,6.098120026353593e-05
8.69,3.3931908888081175,0.0002308571320540119,9.52734595174391e-07,1050.5312293244288,3.7820558431131803e-06,1.4995552146744641e-05,5.9182527664320987e-05
8.700000000000001,3.3762672829992986,0.000224074473464637,9.245770276347817e-07,1045.2916994321383,3.670284870367599e-06,1.4552564928545537e-05,5.743687781875102e-05
8.71,3.359428083898253,0.000217490816085512,8.972515942960322e-07,1040.0783013499408,3.5618168166591055e-06,1.4122661632048717e-05,5.574268854799215e-05
8.72,3.342672870528587,0.00021110033165853186,8.707337085782004e-07,1034.890904757368,3.4565541013656014e-06,1.3705455962412353e-05,5.409844413170523e-05
8.73,3.326001224013527,0.0002048973645869537,8.449995213461102e-07,1029.7293799836154,3.3544020702611704e-06,1.330057319970179e-05,5.250267412330505e-05
8.74,3.309412727565483,0.00019887642765593682,8.200259026243263e-07,1024.5935980043196,3.255268922949586e-06,1.2907649912159912e-05,5.095395222958827e-05
8.75,3.292906966475665,0.00019303219799196185,7.957904243765965e-07,1019.4834304383527,3.1590656445191646e-06,1.2526333686129746e-05,4.945089525473192e-05
8.76,3.2764835280883546,0.0001873594545307268,7.722710846705148e-07,1014.3987495399695,3.0657049115225307e-06,1.2156278810239158e-05,4.799214640353218e-05
8.77,3.2601420018583043,0.00018185328308254929,7.494471972874462e-07,1009.339428216207,2.9751046209300713e-06,1.1797160191935221e-05,4.6576429085045465e-05
8.78,3.2438819792216216,0.00017650870004484474,7.272977575327141e-07,1004.3053399875955,2.887181407560785e-06,1.1448647791302834e-05,4.520244803872198e-05
8.790000000000001,3.227703053682598,0.00017132097660620702,7.058028611280336e-07,999.2963590144545,2.8018562720775823e-06,1.1110428817591843e-05,4.386897514631619e-05
8.8,3.2116048207720493,0.0001662855207795701,6.849431851863498e-07,994.3123600842094,2.719052522384002e-06,1.0782199608941151e-05,4.257481802558524e-05
8.81,3.195586878037496,0.00016139787482988174,6.646999772197034e-07,989.3532186083565,2.6386957299927674e-06,1.0463665459741969e-05,4.1318819351205915e-05
8.82,3.179648825033372,0.00015665371270178667,6.450550441471322e-07,984.418810619438,2.5607136863944948e-06,1.015454044800169e-05,4.009985617569395e-05
8.83,3.163790263311217,0.00015204883744730468,6.259907413025561e-07,979.5090127680107,2.4850363594263246e-06,9.854547262707445e-06,3.891683925032218e-05
8.84,3.14801079640974,0.00014757917507366165,6.074899461751269e-07,974.6237023195827,2.4115957891533335e-06,9.563416791816463e-06,3.7768711442162217e-05
8.85,3.1323100298434365,0.00014324073002437053,5.895358685209156e-07,969.7627571511591,2.340325335482635e-06,9.280885144781858e-06,3.6654436463896084e-05
8.86,3.1166875710950386,0.00013902964246793995,5.721122946694686e-07,964.9260557488187,2.2711606459794007e-06,9.006697482636068e-06,3.557301330906033e-05
8.870000000000001,3.1011430296054345,0.0001349421783556022,5.552035450999131e-07,960.113477204607,2.204039487708446e-06,8.740607352548867e-06,3.452347371212352e-05
8.88,3.0856760167634585,0.00013097471582194145,5.387944164200621e-07,955.324901213401,2.1389015172833036e-06,8.482375777846592e-06,3.3504878685181985e-05
8.89,3.0702861458960653,0.00012712374237357034,5.228701693549881e-07,950.5602080698717,2.075688233196534e-06,8.231771069394393e-06,3.251631777853226e-05
8.9,3.054973032258526,0.00012338585207781328,5.074165167356288e-07,945.8192786654564,2.0143429281501597e-06,7.988568636978937e-06,3.1556908341245354e-05
8.91,3.0397362930246152,0.00011975774275138637,4.924196114873761e-07,941.101994485326,1.954810641386034e-06,7.752550800690901e-06,3.062579478174012e-05
8.92,3.0245755472767994,0.00011623621314907795,4.77866034618669e-07,936.4082376053532,1.8970381110162282e-06,7.523506602307499e-06,2.9722147828356833e-05
8.93,3.009490415996423,0.00011281816015242927,4.637427832095861e-07,931.7378906890809,1.8409737263534148e-06,7.301231616675003e-06,2.8845163789930687e-05
8.94,2.9944805220573216,0.00010950056327976653,4.500372025588049e-07,927.0908369857693,1.786567258876204e-06,7.085526893956523e-06,2.7994060517635943e-05
8.950000000000001,2.9795454902271237,0.0001062804407098606,4.367367928656461e-07,922.4669603308619,1.733769095831759e-06,6.8761959491088555e-06,2.7168065955248636e-05
8.96,2.9646849471347174,0.00010315493064389567,4.238295679501269e-07,917.8661451358021,1.6825316622041947e-06,6.673050343432848e-06,2.6366439299917398e-05
8.97,2.949898521268405,0.00010012125894320336,4.11303913087846e-07,913.2882763875083,1.6328088570951245e-06,6.475907470207326e-06,2.5588462574174836e-05
8.98,2.9351858429676807,9.717673046454403e-05,3.991485472179596e-07,908.7332396458436,1.5845559038556113e-06,6.2845899648149155e-06,2.483343836357429e-05
8.99,2.9205465444134955,9.431872595431362e-05,3.8735250963479834e-07,904.2009210406083,1.5377292972751366e-06,6.098925495938077e-06,2.4100689000647195e-05
9.0,2.9059802596185262,9.154469894275104e-05,3.75905146679487e-07,899.6912072685329,1.4922867507705782e-06,5.918746556755188e-06,2.3389555748860654e-05
9.01,2.89148662441744,8.885217263814553e-05,3.6479609843156405e-07,895.2039855902725,1.448187143575189e-06,5.743890256136623e-06,2.2699397986574954e-05
9.02,2.8770652764571656,8.623873682104406e-05,3.5401528540060157e-07,890.7391438273992,1.4053904679275752e-06,5.574198109840826e-06,2.202959239100111e-05
9.03,2.862715855187158,8.370204473845877e-05,3.435528952178246e-07,886.2965703593959,1.3638577762606754e-06,5.409515831710396e-06,2.1379532122158416e-05
9.040000000000001,2.8484380018801665,8.123985283313323e-05,3.333995533779611e-07,881.8761541300061,1.3235518587345777e-06,5.249696010936221e-06,2.074863726706069e-05
9.05,2.8342313596387085,7.885004038415248e-05,3.2354640766577097e-07,877.477784649198,1.2844375782548926e-06,5.094599435822134e-06,2.0136360003114486e-05
9.06,2.82009557330045,7.65304872092391e-05,3.139846027134652e-07,873.1013519641189,1.2464797854227153e-06,4.944086854270275e-06,1.9542152449607127e-05
9.07,2.8060302894711664,7.427913050300395e-05,3.047055242550615e-07,868.7467466691842,1.209644287778058e-06,4.798022803785397e-06,1.896548160940226e-05
9.08,2.7920351565166195,7.209396399468795e-05,2.9570079554377536e-07,864.4138599035655,1.173897835582409e-06,4.656275555179522e-06,1.840582914792199e-05
9.09,2.7781098245531775,6.997303533451108e-05,2.8696226615823463e-07,860.1025833482913,1.1392080773987973e-06,4.518716936926714e-06,1.7862690706475758e-05
9.1,2.764253945438429,6.791444348002146e-05,2.784820008086938e-07,855.8128092233476,1.1055435156718564e-06,4.385222159517842e-06,1.7335575215589176e-05
9.11,2.750467172761805,6.591633608244445e-05,2.7025226814324836e-07,851.544430284779,1.0728734623078876e-06,4.255669639815346e-06,1.6824004208332888e-05
9.120000000000001,2.7367491618351925,6.39769068730313e-05,2.622655295540477e-07,847.2973398217891,1.0411679942549195e-06,4.1299408254079855e-06,1.6327511133651326e-05
9.13,2.7230995696837343,6.209439330702985e-05,2.545144291055365e-07,843.0714316538972,1.0103979135346466e-06,4.007920036541039e-06,1.5845640738191123e-05
9.14,2.709518055101086,6.026717042480946e-05,2.4699220252028433e-07,838.8666001478596,9.805363699726512e-07,3.889500872165281e-06,1.5377974031516906e-05
9.15,2.6960042785930898,5.8493678172485336e-05,2.396923608257531e-07,834.682740200376,9.515576059947889e-07,3.7745812542736545e-06,1.4924108969512976e-05
9.16,2.6825579023169612,5.677234204893761e-05,2.326083449353024e-07,830.5197472194193,9.234355860991097e-07,3.6630580169517875e-06,1.4483639363325631e-05
9.17,2.6691785901128493,5.510163158362339e-05,2.2573378052796728e-07,826.3775171338912,8.96145008138213e-07,3.5548308985095177e-06,1.4056170436433327e-05
9.18,2.655866007494896,5.348005838256182e-05,2.1906246972760592e-07,822.2559463908578,8.696612702982741e-07,3.449802410837288e-06,1.3641318313367572e-05
9.19,2.642619821642295,5.19061741743191e-05,2.1258838278204705e-07,818.1549319527876,8.439604380780681e-07,3.3478777087625446e-06,1.3238709508433806e-05
9.200000000000001,2.629439701390352,5.0378568855993246e-05,2.0630564974223651e-07,814.0743712947852,8.190192112679909e-07,3.2489644594061185e-06,1.2847980414432228e-05
9.21,2.616325317221553,4.8895868539200235e-05,2.0020855214138918e-07,810.0141624018328,7.948148909291012e-07,3.1529727115386926e-06,1.246877679137896e-05
9.22,2.603276341256607,4.7456733596057376e-05,1.9429151467412987e-07,805.9742037660204,7.713253463721199e-07,3.0598147649370934e-06,1.2100753255226513e-05
9.23,2.5902924472499387,4.6059861359212825e-05,1.8854911681330028e-07,801.9543943851443,7.485290612542973e-07,2.9694053528587896e-06,1.174357399086334e-05
9.24,2.5773733106555903,4.470406305482126e-05,1.8297642243645282e-07,797.9546337829491,7.264064416218298e-07,2.8816668188131927e-06,1.13969329926045e-05
9.25,2.564518608520237,4.338815851332811e-05,1.7756852882292075e-07,793.9748219762271,7.049380262107084e-07,2.7965220336591284e-06,1.10605263698716e-05
9.26,2.5517280194772076,4.211097733808224e-05,1.7232057171012432e-07,790.0148594729649,6.841045065098043e-07,2.7138944750476002e-06,1.073405265734252e-05
9.27,2.539001223760571,4.0871381216550544e-05,1.672278209235704e-07,786.074647276657,6.638871062440425e-07,2.6337097293115035e-06,1.0417218686809176e-05
9.28,2.526337903196617,3.966826241457444e-05,1.6228567397636922e-07,782.1540868836734,6.442675559739533e-07,2.5558953909811487e-06,1.01097391938193e-05
9.290000000000001,2.5137377411953454,3.8500542270626034e-05,1.5748964966875005e-07,778.2530802806255,6.252280676952199e-07,2.480380962299765e-06,9.81133642431819e-06
9.3,2.501200422741956,3.736716969006549e-05,1.5283538168758133e-07,774.3715299417366,6.067513094382438e-07,2.4070977527390787e-06,9.521739741290708e-06
9.31,2.488725634388321,3.6267119639396165e-05,1.483186122058821e-07,770.509338826205,5.888203798676751e-07,2.3359787785147475e-06,9.240685231402762e-06
9.32,2.476313064244482,3.519939164052195e-05,1.4393518548234213e-07,766.6664103755733,5.714187828819781e-07,2.2669586621019394e-06,8.967915311643305e-06
9.33,2.463962401984228,3.416302213996097e-05,1.3968110102190135e-07,762.8426485154325,5.545306385428936e-07,2.1999744655204824e-06,8.703181974406002e-06
9.34,2.4516733388989467,3.3157144376601137e-05,1.3555277063343653e-07,759.0379576719711,5.381417030399144e-07,2.134969720220567e-06,8.446262488147173e-06
9.35,2.4394455677737987,3.218087339564039e-05,1.3154652489204655e-07,755.2522427338739,5.222374103978908e-07,2.071886689495592e-06,8.19692924600387e-06
9.36,2.4272787829147386,3.123333951540671e-05,1.2765875686537842e-07,751.4854090606199,5.068034427586236e-07,2.0106686216134264e-06,7.9549585433158e-06
9.370000000000001,2.4151726801502815,3.0313696938602782e-05,1.238859591423638e-07,747.737362483011,4.918258773014456e-07,1.951260330194308e-06,7.720132837252095e-06
9.38,2.403126956823399,2.942112264583474e-05,1.202247191466928e-07,744.0080093006668,4.772911676435129e-07,1.8936081205969524e-06,7.4922404581545564e-06
9.39,2.3911413117833984,2.8554815289139285e-05,1.1667171445028075e-07,740.2972562795123,4.631861252400695e-07,1.8376597163045623e-06,7.2710753208804865e-06
9.4,2.3792154453778243,2.7713994085512428e-05,1.1322370808674193e-07,736.605010649273,4.494979007847398e-07,1.7833641853109392e-06,7.0564366361459305e-06
9.41,2.367349059444345,2.689789771043743e-05,1.098775438648599e-07,732.9311801009658,4.362139656098055e-07,1.7306718665065433e-06,6.848128621868717e-06
9.42,2.355541857302645,2.6105783191412885e-05,1.0663014168205846e-07,729.2756727843913,4.2332209308648696e-07,1.6795342960645633e-06,6.645960214511532e-06
9.43,2.3437935437824096,2.533695085499096e-05,1.0347860492444092e-07,725.6383973167451,4.1081078480453375e-07,1.6299058917461684e-06,6.449751653975841e-06
9.44,2.332103825247348,2.4590766410705323e-05,1.0042031554924906e-07,722.0192627900082,3.986696478734787e-07,1.5817454440219444e-06,6.259340313137534e-06
9.450000000000001,2.320472409460123,2.386656820908122e-05,9.745253516697321e-08,718.4181787293272,3.8688781194321644e-07,1.5350098594970504e-06,6.074556233507414e-06
9.46,2.308899005635434,2.3163710293506387e-05,9.457259033141683e-08,714.835055109357,3.7545466446497733e-07,1.4896570668112731e-06,5.8952334866211306e-06
9.47,2.2973833244352697,2.2481563731664245e-05,9.177787834144418e-08,711.2698023527882,3.6435987371094364e-07,1.4456461075188736e-06,5.7212105285610505e-06
9.48,2.285925077961095,2.1819515716525425e-05,8.906586344699358e-08,707.7223313279313,3.5359337371629567e-07,1.4029370764729184e-06,5.55232996603323e-06
9.49,2.2745239797460304,2.1176968667338604e-05,8.643407305508794e-08,704.1925533462959,3.431453492212474e-07,1.3614910622095703e-06,5.388438322444223e-06
9.5,2.263179744747026,2.0553339330621495e-05,8.388009393584586e-08,700.6803801601712,3.3300622061308413e-07,1.321270087332388e-06,5.229385803977931e-06
9.51,2.2518920893370438,1.9948057881151836e-05,8.140156842849271e-08,697.1857239602074,3.231666288682004e-07,1.2822370488966232e-06,5.075026065672441e-06
9.52,2.240660731297234,1.9360567022958363e-05,7.89961906473718e-08,693.7084973729951,3.1361742049413767e-07,1.244355658793522e-06,4.925215977496877e-06
9.53,2.2294853898091143,1.8790321090311808e-05,7.666170268795539e-08,690.2486134586468,3.043496324716219e-07,1.2075903841346219e-06,4.779815390428234e-06
9.540000000000001,2.218365785447625,1.8236785680453168e-05,7.439589309696457e-08,686.805985708647,2.9535448618196436e-07,1.1719064231961695e-06,4.638687041797087e-06
9.55,2.207301640295625,1.76995107952414e-05,7.219690833950027e-08,683.380528081141,2.8662462349729484e-07,1.1372745972982663e-06,4.501715713567117e-06
9.56,2.1962926778230463,1.717806153021112e-05,7.006295771073502e-08,679.972154963672,2.781529356892702e-07,1.1036667161171718e-06,4.368790080444514e-06
9.57,2.1853386228077984,1.6671974024832364e-05,6.799212580843937e-08,676.5807811487907,2.6993181920470607e-07,1.0710526323493377e-06,4.239791174221909e-06
9.58,2.1744392013983513,1.6180797183218364e-05,6.59825502114468e-08,673.206321853339,2.619538808008726e-07,1.0394030323041942e-06,4.1146033125086015e-06
9.59,2.1635941411063873,1.5704092062353716e-05,6.403241890870532e-08,669.8486927161762,2.54211927341302e-07,1.0086893954975367e-06,3.993113940038525e-06
9.6,2.1528031707994533,1.5241431260322575e-05,6.213996772832893e-08,666.5078097959068,2.466989555915959e-07,9.78883954244913e-07,3.8752134699782166e-06
9.61,2.1420660206936155,1.4792398304536829e-05,6.030347776664934e-08,663.1835895686071,2.394081420152332e-07,9.499596532550108e-07,3.7607951252347883e-06
9.620000000000001,2.1313824223461086,1.4356587039964197e-05,5.8521272817267156e-08,659.8759489255506,2.3233283256937573e-07,9.218901092230381e-07,3.649754779763875e-06
9.63,2.120752108647998,1.3933601017356724e-05,5.6791716800104694e-08,656.584805170938,2.2546653250068121e-07,8.946495704241319e-07,3.5419907998776823e-06
9.64,2.1101748138168213,1.3523052881478492e-05,5.511321119045569e-08,653.3100760196206,2.1880289614110303e-07,8.682128763067139e-07,3.437403885552838e-06
9.65,2.0996502733892464,1.3124563759334112e-05,5.3484192448038156e-08,650.0516795948291,2.1233571670370264e-07,8.425554170858984e-07,3.33589691173844e-06
9.66,2.0891782242291335,1.2737768987515655e-05,5.190315621164508e-08,646.8095344306552,2.0605902230417655e-07,8.176535137335334e-07,3.2373764165144807e-06
9.67,2.0787584046331604,1.2362363982310154e-05,5.036885098818098e-08,643.5835595046523,1.9996784466162688e-07,7.934874601493642e-07,3.141764518006397e-06
9.68,2.068390554133579,1.1998025497384356e-05,4.8879945691883256e-08,640.3736741769443,1.940568996472182e-07,7.700363013056424e-07,3.0489784580261174e-06
9.69,2.0580744135352296,1.1644429263765297e-05,4.743510413756966e-08,637.1797982016468,1.8832088292778505e-07,7.472790032572848e-07,2.9589351850338676e-06
9.700000000000001,2.047809724933431,1.1301259762310492e-05,4.6033026314973405e-08,634.0018517323831,1.827546337721948e-07,7.251951013957473e-07,2.8715538931860547e-06
9.71,2.0375962317070457,1.0968209778840941e-05,4.467244652251536e-08,630.8397553201391,1.7735312764400854e-07,7.037646711111788e-07,2.786755907003724e-06
9.72,2.02743367851153,1.064497995927353e-05,4.3352131501073704e-08,627.6934299111119,1.7211146879413177e-07,6.829682984545356e-07,2.7044645660408606e-06
9.73,2.0173218112719966,1.0331278364754044e-05,4.207087856775611e-08,624.5627968445638,1.6702488285347516e-07,6.627870507997364e-07,2.6246051095528487e-06
9.74,2.0072603771762734,1.0026820026789865e-05,4.082751374967068e-08,621.4477778506738,1.6208870942561028e-07,6.432024475057953e-07,2.547104561164852e-06
9.75,1.997249124667963,9.731326502382741e-06,3.962088991769712e-08,618.3482950483902,1.572983946794264e-07,6.241964305789617e-07,2.471891613540208e-06
9.76,1.9872878034394985,9.444525429161548e-06,3.84498849202579e-08,615.2642709432821,1.526494839417872e-07,6.057513353348577e-07,2.398896513048825e-06
9.77,1.9773761644252055,9.166150080515063e-06,3.7313399717089434e-08,612.1956284253914,1.4813761429018756e-07,5.878498610606165e-07,2.3280509444355767e-06
9.78,1.9675139598432934,8.895954521898464e-06,3.621042254315019e-08,609.1422907821997,1.4375876920898634e-07,5.70476078799332e-07,2.2592919872179576e-06
9.790000000000001,1.9577009432346615,8.63372774967136e-06,3.514008876621274e-08,606.1041817106083,1.395095161545256e-07,5.536163714960533e-07,2.1925658065360074e-06
9.8,1.947936869280472,8.37923729961025e-06,3.4101442233130503e-08,603.0812252605912,1.3538605937417653e-07,5.372556854853874e-07,2.127812936387862e-06
9.81,1.9382214938791889,8.132255577742822e-06,3.3093546728623286e-08,600.0733458589843,1.313846822687517e-07,5.213792811272411e-07,2.0649751524523196e-06
9.82,1.9285545741444672,7.892560953661687e-06,3.2115490619218775e-08,597.0804683088298,1.2750176582303803e-07,5.059728057229196e-07,2.0039957582050064e-06
9.83,1.9189358683986053,7.659937441614797e-06,3.116638552012476e-08,594.1025177873498,1.2373378331425062e-07,4.910222725505754e-07,1.944819502460289e-06
9.84,1.909365136165998,7.434174381595895e-06,3.0245364962101434e-08,591.1394198439201,1.2007729502048682e-07,4.765140399006623e-07,1.8873924969131994e-06
9.85,1.8998421381665918,7.2150661204349934e-06,2.935158305833378e-08,588.1911003980448,1.1652894292918064e-07,4.6243479011138844e-07,1.831662133681362e-06
9.86,1.8903666363093365,7.002411692888829e-06,2.848421317130388e-08,585.2574857373297,1.1308544544555692e-07,4.4877150860416915e-07,1.777577002846916e-06
9.870000000000001,1.8809383936856394,6.796014502731291e-06,2.7642446579663166e-08,582.3385025154566,1.097435921010851e-07,4.3551146291907805e-07,1.7250868099984343e-06
9.88,1.871557174562824,6.595682003844034e-06,2.6825491145105325e-08,579.4340777501588,1.0650023826193582e-07,4.226421817503093e-07,1.6741422937728832e-06
9.89,1.8622227443781914,6.401225555799618e-06,2.603257071761186e-08,576.5441388213828,1.0335230276793854e-07,4.101514455859799e-07,1.6246951889046255e-06
9.9,1.8529348698275503,6.212487020782849e-06,2.5263037697799822e-08,573.6686134986367,1.0029721467677806e-07,3.980290557365484e-07,1.5767051633207878e-06
9.91,1.8436933187722442,6.029313976461508e-06,2.4516268165488717e-08,570.8074299122621,9.733249704291364e-08,3.8626518615164705e-07,1.5301333544580676e-06
9.92,1.8344978601749566,5.85154307596986e-06,2.3791591483119228e-08,567.9605165335985,9.445548752252393e-08,3.748492770472179e-07,1.4849380303177158e-06
9.93,1.825348264148825,5.67901548704292e-06,2.3088355643453686e-08,565.1278021901522,9.166359772915209e-08,3.6377106190369576e-07,1.441078616649526e-06
9.94,1.8162443019512644,5.511576678194677e-06,2.2405926381131665e-08,562.3092160636864,8.895430970704789e-08,3.530205534901495e-07,1.3985156419002748e-06
9.950000000000001,1.807185745977793,5.349076204896272e-06,2.1743686284225484e-08,559.5046876883088,8.632517240450916e-08,3.4258802988842035e-07,1.3572106821621514e-06
9.96,1.7981723697558605,5.1913674957543314e-06,2.110103390579627e-08,556.7141469485618,8.377379814722572e-08,3.3246402051727034e-07,1.3171263061212265e-06
9.97,1.7892039479386663,5.038307638689006e-06,2.047738287544886e-08,553.9375240775098,8.12978591116185e-08,3.2263929215651195e-07,1.278226020005846e-06
9.98,1.7802802562989892,4.889757167112301e-06,1.9872161010887886e-08,551.1747496548281,7.889508379818345e-08,3.131048349711565e-07,1.240474212535101e-06
9.99,1.771401071723011,4.74557984610626e-06,1.9284809429473255e-08,548.4257546048926,7.656325350483304e-08,3.038518485355527e-07,1.2038360998672571e-06
