t,Pfr,Pr,Xi,Xa,prepreS,preS,Ya,S,V
9.35,3.9258585305861233,0.0,6.0,0.0,200.0,0.0,0.3533272677527508,0.00023997645142589645,49.99999999931042
9.36,3.921934636796185,0.0,6.0,0.0,200.0,0.0,0.35297411731165634,0.0002399766521169876,49.999999999310404
9.370000000000001,3.918014664917051,0.0,6.0,0.0,200.0,0.0,0.3526213198425343,0.00023997685119230583,49.99999999931039
9.38,3.9140986110226654,0.0,6.0,0.0,200.0,0.0,0.3522688749920396,0.00023997704871134054,49.999999999310376
9.39,3.910186471190667,0.0,6.0,0.0,200.0,0.0,0.35191678240715973,0.00023997724473458627,49.99999999931036
9.4,3.9062782415023847,0.0,6.0,0.0,200.0,0.0,0.35156504173521436,0.00023997743932356027,49.99999999931035
9.41,3.902373918042834,0.0,6.0,0.0,200.0,0.0,0.3512136526238548,0.00023997763254082034,49.99999999931033
9.42,3.898473496900705,0.0,6.0,0.0,200.0,0.0,0.35086261472106317,0.0002399778244499824,49.99999999931032
9.43,3.89457697416836,0.0,6.0,0.0,200.0,0.0,0.3505119276751521,0.0002399780151157381,49.999999999310305
9.44,3.890684345941823,0.0,6.0,0.0,200.0,0.0,0.3501615911347638,0.00023997820460387267,49.9999999993103
9.450000000000001,3.886795608320775,0.0,6.0,0.0,200.0,0.0,0.34981160474886946,0.0002399783929812824,49.99999999931028
9.46,3.882910757408547,0.0,6.0,0.0,200.0,0.0,0.34946196816676894,0.0002399785803159924,49.99999999931027
9.47,3.879029789312112,0.0,6.0,0.0,200.0,0.0,0.3491126810380898,0.00023997876667717431,49.999999999310255
9.48,3.875152700142079,0.0,6.0,0.0,200.0,0.0,0.34876374301278684,0.00023997895213516388,49.99999999931024
9.49,3.8712794860126856,0.0,6.0,0.0,200.0,0.0,0.3484151537411414,0.0002399791367614787,49.99999999931023
9.5,3.8674101430417913,0.0,6.0,0.0,200.0,0.0,0.3480669128737609,0.00023997932062883574,49.99999999931022
9.51,3.863544667350871,0.0,6.0,0.0,200.0,0.0,0.3477190200615781,0.0002399795038111693,49.999999999310205
9.52,3.859683055065008,0.0,6.0,0.0,200.0,0.0,0.3473714749558504,0.00023997968638364838,49.9999999993102
9.53,3.8558253023128857,0.0,6.0,0.0,200.0,0.0,0.3470242772081594,0.00023997986842269451,49.999999999310184
9.540000000000001,3.851971405226783,0.0,6.0,0.0,200.0,0.0,0.34667742647041017,0.00023998005000599938,49.99999999931017
9.55,3.8481213599425668,0.0,6.0,0.0,200.0,0.0,0.34633092239483076,0.00023998023121254254,49.99999999931016
9.56,3.8442751625996836,0.0,6.0,0.0,200.0,0.0,0.3459847646339712,0.00023998041212260898,49.99999999931015
9.57,3.8404328093411535,0.0,6.0,0.0,200.0,0.0,0.3456389528407035,0.0002399805928178069,49.999999999310134
9.58,3.836594296313564,0.0,6.0,0.0,200.0,0.0,0.34529348666822046,0.00023998077338108532,49.99999999931013
9.59,3.832759619694537,0.0,6.0,0.0,200.0,0.0,0.34494836577250804,0.00023998095371989596,49.99999999931011
9.6,3.8289287757804162,0.0,6.0,0.0,200.0,0.0,0.3446035898202372,0.00023998113300170482,49.9999999993101
9.61,3.8251017607591193,0.0,6.0,0.0,200.0,0.0,0.3442591584683205,0.00023998131111615484,49.99999999931009
9.620000000000001,3.821278570803834,0.0,6.0,0.0,200.0,0.0,0.3439150713723448,0.0002399814880719029,49.99999999931008
9.63,3.817459202091627,0.0,6.0,0.0,200.0,0.0,0.34357132818824615,0.0002399816638768109,49.99999999931007
9.64,3.8136436508034377,0.0,6.0,0.0,200.0,0.0,0.3432279285723091,0.00023998183853793788,49.999999999310056
9.65,3.8098319131240794,0.0,6.0,0.0,200.0,0.0,0.34288487218116687,0.00023998201206153273,49.99999999931005
9.66,3.8060239852422333,0.0,6.0,0.0,200.0,0.0,0.34254215867180077,0.00023998218445302658,49.999999999310035
9.67,3.8022198633504476,0.0,6.0,0.0,200.0,0.0,0.34219978770154,0.0002399823557170252,49.99999999931003
9.68,3.7984195436451333,0.0,6.0,0.0,200.0,0.0,0.3418577589280617,0.0002399825258573014,49.99999999931001
9.69,3.7946230223265607,0.0,6.0,0.0,200.0,0.0,0.3415160720093902,0.00023998269487678764,49.999999999310006
9.700000000000001,3.7908302955988575,0.0,6.0,0.0,200.0,0.0,0.3411747266038969,0.00023998286277756827,49.99999999930999
9.71,3.787041359670008,0.0,6.0,0.0,200.0,0.0,0.34083372237030046,0.0002399830295608721,49.999999999309985
9.72,3.783256210751844,0.0,6.0,0.0,200.0,0.0,0.34049305896766574,0.0002399831952270648,49.99999999930997
9.73,3.779474845060049,0.0,6.0,0.0,200.0,0.0,0.34015273605540414,0.0002399833597756414,49.99999999930996
9.74,3.7756972588141484,0.0,6.0,0.0,200.0,0.0,0.3398127532932731,0.0002399835232052186,49.999999999309956
9.75,3.7719234482375126,0.0,6.0,0.0,200.0,0.0,0.3394731103413759,0.00023998368551352744,49.99999999930994
9.76,3.7681534095573506,0.0,6.0,0.0,200.0,0.0,0.33913380686016126,0.00023998384669740542,49.999999999309935
9.77,3.7643871390047066,0.0,6.0,0.0,200.0,0.0,0.33879484251042336,0.0002399840067527893,49.99999999930993
9.78,3.7606246328144604,0.0,6.0,0.0,200.0,0.0,0.3384562169533012,0.00023998416567470727,49.999999999309914
9.790000000000001,3.7568658872253193,0.0,6.0,0.0,200.0,0.0,0.3381179298502785,0.0002399843234572715,49.99999999930991
9.8,3.753110898479822,0.0,6.0,0.0,200.0,0.0,0.3377799808631837,0.00023998448009367063,49.9999999993099
9.81,3.7493596628243284,0.0,6.0,0.0,200.0,0.0,0.33744236965418933,0.00023998463557616212,49.999999999309885
9.82,3.7456121765090216,0.0,6.0,0.0,200.0,0.0,0.33710509588581167,0.00023998478989606473,49.99999999930988
9.83,3.741868435787902,0.0,6.0,0.0,200.0,0.0,0.3367681592209109,0.00023998494304375097,49.99999999930987
9.84,3.738128436918786,0.0,6.0,0.0,200.0,0.0,0.33643155932269053,0.0002399850950086396,49.99999999930986
9.85,3.7343921761633045,0.0,6.0,0.0,200.0,0.0,0.33609529585469716,0.0002399852457791879,49.99999999930985
9.86,3.730659649786895,0.0,6.0,0.0,200.0,0.0,0.3357593684808203,0.00023998539534288428,49.99999999930984
9.870000000000001,3.726930854058803,0.0,6.0,0.0,200.0,0.0,0.33542377686529207,0.00023998554368624076,49.999999999309836
9.88,3.72320578525208,0.0,6.0,0.0,200.0,0.0,0.3350885206726869,0.00023998569079478516,49.99999999930982
9.89,3.7194844396435744,0.0,6.0,0.0,200.0,0.0,0.33475359956792144,0.00023998583665305382,49.999999999309814
9.9,3.7157668135139343,0.0,6.0,0.0,200.0,0.0,0.33441901321625384,0.0002399859812445839,49.99999999930981
9.91,3.7120529031476033,0.0,6.0,0.0,200.0,0.0,0.334084761283284,0.00023998612455190582,49.9999999993098
9.92,3.708342704832815,0.0,6.0,0.0,200.0,0.0,0.3337508434349531,0.0002399862665565358,49.999999999309786
9.93,3.7046362148615932,0.0,6.0,0.0,200.0,0.0,0.3334172593375431,0.00023998640723896816,49.99999999930978
9.94,3.700933429529748,0.0,6.0,0.0,200.0,0.0,0.333084008657677,0.00023998654657866793,49.99999999930977
9.950000000000001,3.6972343451368697,0.0,6.0,0.0,200.0,0.0,0.332751091062318,0.00023998668455406315,49.999999999309765
9.96,3.6935389579863327,0.0,6.0,0.0,200.0,0.0,0.33241850621876967,0.00023998682114253735,49.99999999930976
9.97,3.6898472643852855,0.0,6.0,0.0,200.0,0.0,0.33208625379467543,0.00023998695632042208,49.99999999930975
9.98,3.686159260644651,0.0,6.0,0.0,200.0,0.0,0.33175433345801836,0.00023998709006298923,49.999999999309736
9.99,3.6824749430791246,0.0,6.0,0.0,200.0,0.0,0.331422744877121,0.00023998722234444357,49.99999999930973
