t,T2,LT2,T2R,T3,Bp,T2p,Yp,LT3,T3R,T4,T3p,LT4,T4p,LT2p,T2pR,LT3p,T3pR,LT4p,LT2R,LT3R,LT2pR,LT3pR
0.65,2.129045412e-314,2.1253803264e-314,2.12538035e-314,2.1253807533e-314,2.125379358e-314,2.125379358e-314,2.1738980116e-314,2.1290454437e-314,2.1253808244e-314,2.1290454437e-314,2.1290454437e-314,2.125381536e-314,2.1738980353e-314,2.174530281e-314,2.1253815833e-314,2.174530297e-314,2.125380374e-314,2.174530313e-314,2.1738980827e-314,2.129012432e-314,2.125380777e-314,2.129012432e-314
0.66,2.173898154e-314,2.129003887e-314,2.1253808244e-314,2.129003887e-314,2.129003887e-314,2.125381536e-314,2.1738981776e-314,2.180044528e-314,2.1253815833e-314,2.180044544e-314,2.125380374e-314,2.180044639e-314,2.1738982487e-314,2.1290121793e-314,2.125380777e-314,2.1290121793e-314,2.125379358e-314,2.1738983436e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.125380516e-314
0.67,2.125375295e-314,2.1253815833e-314,2.125375295e-314,2.1253808244e-314,2.129003887e-314,2.1738984384e-314,2.180044686e-314,2.125379358e-314,2.180044702e-314,2.1800447336e-314,2.173891893e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.12538054e-314,2.1253753107e-314,2.1253815833e-314,2.1253753107e-314,2.1253808244e-314,2.129003887e-314,2.173891917e-314,2.1800447653e-314
0.68,2.125379358e-314,2.1800448285e-314,2.180044955e-314,2.1738076647e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1253805636e-314,2.1253753265e-314,2.1253815833e-314,2.1253753265e-314,2.1253808244e-314,2.129003887e-314,2.1738077596e-314,2.1800449866e-314,2.125379358e-314,2.180045192e-314,2.180045224e-314,2.1738073564e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314
0.6900000000000001,2.125380516e-314,2.125375295e-314,2.1253815833e-314,2.125375295e-314,2.1253808244e-314,2.1290454437e-314,2.17380738e-314,2.1800452396e-314,2.125379358e-314,2.1800452554e-314,2.180045271e-314,2.1738072853e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1253805873e-314,2.1253753423e-314,2.1253815833e-314,2.1253753423e-314,2.1253808244e-314,2.129003887e-314,2.173807309e-314
0.7000000000000001,2.180045303e-314,2.125379358e-314,2.1800453186e-314,2.1800453344e-314,2.173807214e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.12538054e-314,2.1253753107e-314,2.1253815833e-314,2.1253753107e-314,2.1253808244e-314,2.1290454437e-314,2.1738072616e-314,2.180045366e-314,2.125379358e-314,2.1800454135e-314,2.180045461e-314,2.1738071667e-314,2.129003887e-314,2.125381536e-314
0.71,2.129003887e-314,2.125380611e-314,2.125375358e-314,2.1253815833e-314,2.125375358e-314,2.1253808244e-314,2.129003887e-314,2.1738071904e-314,2.1800454925e-314,2.125379358e-314,2.1800455083e-314,2.180045524e-314,2.1738070956e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1253806347e-314,2.125375374e-314,2.1253815833e-314,2.125375374e-314,2.1253808244e-314,2.129003887e-314
0.72,2.1738071193e-314,2.18004554e-314,2.125379358e-314,2.180045556e-314,2.1800455716e-314,2.1738070244e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1253805636e-314,2.1253753265e-314,2.1253815833e-314,2.1253753265e-314,2.1253808244e-314,2.1290454437e-314,2.173807072e-314,2.1800455874e-314,2.125379358e-314,2.180045603e-314,2.180045619e-314,2.173806977e-314,2.129003887e-314
0.73,2.125381536e-314,2.129003887e-314,2.1253806584e-314,2.1253753897e-314,2.1253815833e-314,2.1253753897e-314,2.1253808244e-314,2.129003887e-314,2.1738070007e-314,2.180045635e-314,2.125379358e-314,2.1800456506e-314,2.1800456664e-314,2.1738069296e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1253805873e-314,2.1253753423e-314,2.1253815833e-314,2.1253753423e-314,2.1253808244e-314
0.74,2.1290454437e-314,2.1738069533e-314,2.1800456822e-314,2.125379358e-314,2.180045698e-314,2.180045714e-314,2.1738068584e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.125380611e-314,2.125375358e-314,2.1253815833e-314,2.125375358e-314,2.1253808244e-314,2.1290454437e-314,2.173806906e-314,2.1800457297e-314,2.125379358e-314,2.1800457455e-314,2.1800457613e-314,2.173806811e-314
0.75,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1253806347e-314,2.125375374e-314,2.1253815833e-314,2.125375374e-314,2.1253808244e-314,2.1290454437e-314,2.1738068347e-314,2.180045777e-314,2.125379358e-314,2.180045793e-314,2.1800458087e-314,2.17380674e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1253806584e-314,2.1253753897e-314,2.1253815833e-314,2.1253753897e-314
0.76,2.1253808244e-314,2.1290454437e-314,2.1738067636e-314,2.180046267e-314,2.125379358e-314,2.180046283e-314,2.180046299e-314,2.173806645e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.125380682e-314,2.1253754055e-314,2.1253815833e-314,2.1253754055e-314,2.1253808244e-314,2.1290454437e-314,2.173806716e-314,2.1800463147e-314,2.125379358e-314,2.1800463305e-314,2.1800463463e-314
0.77,2.1738065976e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.125380706e-314,2.1253754213e-314,2.1253815833e-314,2.1253754213e-314,2.1253808244e-314,2.1290454437e-314,2.1738066213e-314,2.180046362e-314,2.125379358e-314,2.180046378e-314,2.1800464095e-314,2.1738065264e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1253807296e-314,2.125375437e-314,2.1253815833e-314
0.78,2.125375437e-314,2.1253808244e-314,2.1290454437e-314,2.173806574e-314,2.180046441e-314,2.125379358e-314,2.180046457e-314,2.180046473e-314,2.1738064316e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173806479e-314,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.1253808244e-314,2.1290454437e-314,2.1738063604e-314,2.125375453e-314,2.125379358e-314,2.125375453e-314
0.79,2.125375453e-314,2.173806384e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173806313e-314,2.125375469e-314,2.1253815833e-314,2.125375469e-314,2.1253808244e-314,2.1290454437e-314,2.1738063367e-314,2.1253755636e-314,2.125379358e-314,2.1253755636e-314,2.1253755636e-314,2.173806242e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1738062893e-314,2.1253754846e-314
0.8,2.1253815833e-314,2.1253754846e-314,2.1253808244e-314,2.1290454437e-314,2.173806147e-314,2.1800465044e-314,2.125379358e-314,2.180046536e-314,2.180046552e-314,2.173806218e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.125380682e-314,2.1253754055e-314,2.1253815833e-314,2.1253754055e-314,2.1253808244e-314,2.129003887e-314,2.1738060995e-314,2.1800465676e-314,2.125379358e-314
0.81,2.1800434214e-314,2.180043437e-314,2.1738061233e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.125380706e-314,2.1253754213e-314,2.1253815833e-314,2.1253754213e-314,2.1253808244e-314,2.129003887e-314,2.173806052e-314,2.180043453e-314,2.125379358e-314,2.180043469e-314,2.1800434846e-314,2.173806076e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1253807296e-314
0.8200000000000001,2.125375437e-314,2.1253815833e-314,2.125375437e-314,2.1253808244e-314,2.129003887e-314,2.1738060047e-314,2.1800435005e-314,2.125379358e-314,2.1800435163e-314,2.180043532e-314,2.1738060284e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1738059572e-314,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.1253808244e-314,2.129003887e-314,2.173805981e-314,2.1800440064e-314
0.8300000000000001,2.125379358e-314,2.180044022e-314,2.180044038e-314,2.173805886e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.17380591e-314,2.1253755004e-314,2.1253815833e-314,2.1253755004e-314,2.1253808244e-314,2.1290454437e-314,2.173805815e-314,2.180044054e-314,2.125379358e-314,2.1800440696e-314,2.1800440854e-314,2.1738058624e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314
0.84,2.1738057675e-314,2.125375516e-314,2.1253815833e-314,2.125375516e-314,2.1253808244e-314,2.1290454437e-314,2.173805791e-314,2.180044101e-314,2.125379358e-314,2.180044117e-314,2.180044133e-314,2.17380572e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173805744e-314,2.125375532e-314,2.1253815833e-314,2.125375532e-314,2.1253808244e-314,2.1290454437e-314,2.1738056015e-314
0.85,2.1800441487e-314,2.125379358e-314,2.1800441645e-314,2.1800441803e-314,2.173805649e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173805554e-314,2.125375548e-314,2.1253815833e-314,2.125375548e-314,2.1253808244e-314,2.1290454437e-314,2.173805578e-314,2.180044196e-314,2.125379358e-314,2.180044212e-314,2.1800442277e-314,2.1738055067e-314,2.1290454437e-314,2.125381536e-314
0.86,2.1290454437e-314,2.1738055304e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314,2.1253808244e-314,2.1290454437e-314,2.1738054355e-314,2.125375453e-314,2.125379358e-314,2.125375453e-314,2.125375453e-314,2.173805459e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1738053644e-314,2.1253755794e-314,2.1253815833e-314,2.1253755794e-314,2.1253808244e-314,2.1290454437e-314
0.87,2.173805388e-314,2.1253755636e-314,2.125379358e-314,2.1253755636e-314,2.1253755636e-314,2.173805293e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173805317e-314,2.125375595e-314,2.1253815833e-314,2.125375595e-314,2.1253808244e-314,2.1290454437e-314,2.173805246e-314,2.1800442435e-314,2.125379358e-314,2.1800442593e-314,2.180044275e-314,2.1738052695e-314,2.129003887e-314
0.88,2.125381536e-314,2.129003887e-314,2.1738051746e-314,2.125375469e-314,2.1253815833e-314,2.125375469e-314,2.1253808244e-314,2.129003887e-314,2.1738051984e-314,2.180044291e-314,2.125379358e-314,2.180044307e-314,2.1800443226e-314,2.1738035383e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1738032774e-314,2.1253754846e-314,2.1253815833e-314,2.1253754846e-314,2.1253808244e-314
0.89,2.129003887e-314,2.1738039177e-314,2.1800443384e-314,2.125379358e-314,2.180044354e-314,2.18004437e-314,2.1738033486e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1738040126e-314,2.125375611e-314,2.1253815833e-314,2.125375611e-314,2.1253808244e-314,2.1290454437e-314,2.173803728e-314,2.180044386e-314,2.125379358e-314,2.1800444016e-314,2.1800444174e-314,2.173804321e-314
0.9,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1738039415e-314,2.125375627e-314,2.1253815833e-314,2.125375627e-314,2.1253808244e-314,2.1290454437e-314,2.173804558e-314,2.1800444333e-314,2.125379358e-314,2.1800512e-314,2.180047374e-314,2.173804131e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173804795e-314,2.1253756427e-314,2.1253815833e-314,2.1253756427e-314
0.91,2.1253808244e-314,2.1290454437e-314,2.1738045106e-314,2.1744539026e-314,2.125379358e-314,2.174450393e-314,2.1744530805e-314,2.17380489e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.173804653e-314,2.1253755004e-314,2.1253815833e-314,2.1253755004e-314,2.1253808244e-314,2.129003887e-314,2.1738023525e-314,2.1744514204e-314,2.125379358e-314,2.1744517524e-314,2.1744539975e-314
0.92,2.1738048426e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1738095145e-314,2.125375516e-314,2.1253815833e-314,2.125375516e-314,2.1253808244e-314,2.129003887e-314,2.1738051035e-314,2.174455531e-314,2.125379358e-314,2.1744545824e-314,2.1744503137e-314,2.173805151e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.173809538e-314,2.125375532e-314,2.1253815833e-314
0.93,2.125375532e-314,2.1253808244e-314,2.129003887e-314,2.1738050324e-314,2.174450614e-314,2.125379358e-314,2.174457792e-314,2.1744536813e-314,2.17380508e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1738079493e-314,2.125375548e-314,2.1253815833e-314,2.125375548e-314,2.1253808244e-314,2.129003887e-314,2.173808044e-314,2.1744522267e-314,2.125379358e-314,2.1744578077e-314
0.9400000000000001,2.174455847e-314,2.173808732e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1738088505e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314,2.1253808244e-314,2.129003887e-314,2.173808803e-314,2.1744540133e-314,2.125379358e-314,2.174452211e-314,2.1744505034e-314,2.1738087794e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.173808827e-314,2.1253755794e-314
0.9500000000000001,2.1253815833e-314,2.1253755794e-314,2.1253808244e-314,2.129003887e-314,2.173808874e-314,2.174118776e-314,2.125379358e-314,2.1741229023e-314,2.174124752e-314,2.173808898e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1738089216e-314,2.1253756585e-314,2.1253815833e-314,2.1253756585e-314,2.1253808244e-314,2.1290454437e-314,2.1738089454e-314,2.174123519e-314,2.125379358e-314
0.96,2.174119424e-314,2.1741257007e-314,2.173808969e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1738090165e-314,2.1253756743e-314,2.1253815833e-314,2.1253756743e-314,2.1253808244e-314,2.1290454437e-314,2.173809064e-314,2.1741257956e-314,2.125379358e-314,2.1741184755e-314,2.1741184597e-314,2.1738091114e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173809159e-314
0.97,2.12537569e-314,2.1253815833e-314,2.12537569e-314,2.1253808244e-314,2.1290454437e-314,2.173809206e-314,2.125375453e-314,2.125379358e-314,2.125375453e-314,2.125375453e-314,2.1738092537e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173809301e-314,2.125375706e-314,2.1253815833e-314,2.125375706e-314,2.1253808244e-314,2.1290454437e-314,2.1738094434e-314,2.1253755636e-314
0.98,2.125379358e-314,2.1253755636e-314,2.1253755636e-314,2.173809396e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1739083197e-314,2.1253757217e-314,2.1253815833e-314,2.1253757217e-314,2.1253808244e-314,2.1290454437e-314,2.1739154817e-314,2.1741183016e-314,2.125379358e-314,2.174125353e-314,2.1741188866e-314,2.173915529e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314
0.99,2.1739154343e-314,2.125375595e-314,2.1253815833e-314,2.125375595e-314,2.1253808244e-314,2.129003887e-314,2.173915553e-314,2.174125274e-314,2.125379358e-314,2.174122997e-314,2.174120183e-314,2.1739153394e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173915387e-314,2.1253757375e-314,2.1253815833e-314,2.1253757375e-314,2.1253808244e-314,2.1290454437e-314,2.1739152683e-314
1.0,2.174125669e-314,2.125379358e-314,2.17412295e-314,2.1741204676e-314,2.1739153157e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173915221e-314,2.1253757533e-314,2.1253815833e-314,2.1253757533e-314,2.1253808244e-314,2.1290454437e-314,2.1739152446e-314,2.1741223016e-314,2.125379358e-314,2.174120942e-314,2.1741244517e-314,2.1739151734e-314,2.1290454437e-314,2.125381536e-314
1.01,2.1290454437e-314,2.173915197e-314,2.125375769e-314,2.1253815833e-314,2.125375769e-314,2.1253808244e-314,2.1290454437e-314,2.173915126e-314,2.125375453e-314,2.125379358e-314,2.125375453e-314,2.125375453e-314,2.1739151497e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1739150786e-314,2.125375785e-314,2.1253815833e-314,2.125375785e-314,2.1253808244e-314,2.1290454437e-314
1.02,2.1739151023e-314,2.1253755636e-314,2.125379358e-314,2.1253755636e-314,2.1253755636e-314,2.173915031e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173915055e-314,2.125375801e-314,2.1253815833e-314,2.125375801e-314,2.1253808244e-314,2.1290454437e-314,2.1739135845e-314,2.174119187e-314,2.125379358e-314,2.1741240723e-314,2.1741247995e-314,2.1739150074e-314,2.1290454437e-314
1.03,2.125381536e-314,2.1290454437e-314,2.173913537e-314,2.1253758166e-314,2.1253815833e-314,2.1253758166e-314,2.1253808244e-314,2.1290454437e-314,2.173913561e-314,2.174120673e-314,2.125379358e-314,2.1741258904e-314,2.174120278e-314,2.1739134896e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1739135134e-314,2.125375611e-314,2.1253815833e-314,2.125375611e-314,2.1253808244e-314
1.04,2.129003887e-314,2.173913442e-314,2.174126001e-314,2.125379358e-314,2.1741207364e-314,2.1741221593e-314,2.173913466e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.173913395e-314,2.125375627e-314,2.1253815833e-314,2.125375627e-314,2.1253808244e-314,2.129003887e-314,2.1739134185e-314,2.174122365e-314,2.125379358e-314,2.1741182225e-314,2.174125748e-314,2.1739133474e-314
1.05,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173913371e-314,2.1253758324e-314,2.1253815833e-314,2.1253758324e-314,2.1253808244e-314,2.1290454437e-314,2.1739133e-314,2.1741259853e-314,2.125379358e-314,2.17412461e-314,2.174120452e-314,2.1739133236e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1739132525e-314,2.125375848e-314,2.1253815833e-314,2.125375848e-314
1.06,2.1253808244e-314,2.1290454437e-314,2.173913276e-314,2.1741255584e-314,2.125379358e-314,2.174125242e-314,2.1741253687e-314,2.173913205e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173913229e-314,2.125375864e-314,2.1253815833e-314,2.125375864e-314,2.1253808244e-314,2.1290454437e-314,2.1739131576e-314,2.174123851e-314,2.125379358e-314,2.17411944e-314,2.174124847e-314
1.07,2.1739131814e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.17391311e-314,2.12537588e-314,2.1253815833e-314,2.12537588e-314,2.1253808244e-314,2.1290454437e-314,2.1253803264e-314,2.173913134e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173913063e-314,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.1253803976e-314,2.1290454437e-314,2.1739130865e-314
1.08,2.1290454437e-314,2.125381536e-314,2.1739130153e-314,2.1253754846e-314,2.1253815833e-314,2.1253754846e-314,2.12538035e-314,2.1290454437e-314,2.1290454437e-314,2.1253804924e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.173913039e-314,2.1290454437e-314,2.125381536e-314,2.173909126e-314,2.125375469e-314,2.1253815833e-314
1.09,2.125375469e-314,2.125379358e-314,2.1290454437e-314,2.173909197e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173909055e-314,2.1253758956e-314,2.1253815833e-314,2.1253758956e-314,2.1253808244e-314,2.1290454437e-314,2.1253803264e-314,2.1739090786e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1739090075e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314
1.1,2.1253803976e-314,2.1290454437e-314,2.173909031e-314,2.1290454437e-314,2.125381536e-314,2.1739089126e-314,2.125375595e-314,2.1253815833e-314,2.125375595e-314,2.12538035e-314,2.1290454437e-314,2.1290454437e-314,2.1253804924e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.17390896e-314,2.1290454437e-314,2.125381536e-314
1.11,2.173908818e-314,2.1253755794e-314,2.1253815833e-314,2.1253755794e-314,2.125379358e-314,2.1290454437e-314,2.1739088415e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1739087466e-314,2.1253759114e-314,2.1253815833e-314,2.1253759114e-314,2.1253808244e-314,2.1290454437e-314,2.1253803264e-314,2.173908794e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173908699e-314
1.12,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.1253803976e-314,2.1290454437e-314,2.173908723e-314,2.1290454437e-314,2.125381536e-314,2.173908652e-314,2.1253754846e-314,2.1253815833e-314,2.1253754846e-314,2.12538035e-314,2.1290454437e-314,2.1290454437e-314,2.1253804924e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314
1.1300000000000001,2.1739086755e-314,2.1290454437e-314,2.125381536e-314,2.1739086043e-314,2.125375469e-314,2.1253815833e-314,2.125375469e-314,2.125379358e-314,2.1290454437e-314,2.173908628e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173908557e-314,2.1253759272e-314,2.1253815833e-314,2.1253759272e-314,2.1253808244e-314,2.1290454437e-314,2.1253803264e-314,2.1739085806e-314,2.1290454437e-314
1.1400000000000001,2.125381536e-314,2.1290454437e-314,2.1739085095e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314,2.1253803976e-314,2.1290454437e-314,2.173908533e-314,2.1290454437e-314,2.125381536e-314,2.173908462e-314,2.125375595e-314,2.1253815833e-314,2.125375595e-314,2.12538035e-314,2.1290454437e-314,2.1290454437e-314,2.1253804924e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314
1.1500000000000001,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1739084858e-314,2.1290454437e-314,2.125381536e-314,2.1739084146e-314,2.1253755794e-314,2.1253815833e-314,2.1253755794e-314,2.125379358e-314,2.1290454437e-314,2.1739084383e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.173908367e-314,2.125375943e-314,2.1253815833e-314,2.125375943e-314,2.1253808244e-314,2.1290454437e-314
