t,mos,mosstar,mose1,mosstare2,mekstarmosstar,mekmosstar,mekstar,mekstarstar,mekstarmekpase,mekstarstarmekpase,mapkmekstarstar,mapkstarmekstarstar,mek,mapkstar,mapkstarstar,mapkstarmapkpase,mapkstarstarmapkpase,mapk
0.6900000000000001,0.002709365366030458,5.779992586874144e-05,2.686394362824982e-06,5.7525940650724336e-08,2.1965369256908113e-06,0.00022789425070545542,0.011559115808239541,1.1732749932452257e-05,1.1034441689463102e-05,1.1094569114537068e-08,4.6052162054793574e-05,3.886618302594705e-09,1.1881419590692592,0.00010314562759061881,7.882081584175565e-09,4.045314808665606e-05,3.0327839462808665e-09,1.1998103342607849
0.7000000000000001,0.0027054294243723646,5.858777942991551e-05,2.682526382182938e-06,5.831395200999066e-08,2.2892901046214515e-06,0.00023095266559258493,0.011882738701727678,1.2409393943203294e-05,1.1333258961763852e-05,1.1725528718842257e-08,4.872108200203427e-05,4.359667816219615e-09,1.187811539522465,0.00010929873795121528,8.86652179486584e-09,4.2878101073743727e-05,3.4134287662813454e-09,1.1997990854393554
0.71,0.0027015004539780647,5.9374250586724207e-05,2.678665147426646e-06,5.9100576441553985e-08,2.3844679260700358e-06,0.00023400306161858904,0.01221034718855885,1.3114228639251832e-05,1.1635148310766125e-05,1.2381902012244452e-08,5.150171548385923e-05,4.881621947387404e-09,1.1874769969259316,0.00011571742667345938,9.955519072388844e-09,4.5408169931474216e-05,3.834698623470958e-09,1.1997873540160724
0.72,0.0026975784426701848,6.015934211573534e-05,2.67481063476627e-06,5.988581674295128e-08,2.4820933367816626e-06,0.00023704542525851595,0.012541921025023717,1.384798240722074e-05,1.1940069518861543e-05,1.3064284476053715e-08,5.439695990251158e-05,5.456396256328341e-09,1.1871383479238637,0.00012240883155028315,1.1157664967515217e-08,4.804618603960625e-05,4.299946491023403e-09,1.1997751271085006
0.73,0.00269366337829375,6.0943056796887596e-05,2.670962818664472e-06,6.066967571519293e-08,2.58218896186872e-06,0.00024007974328502717,0.012877439965434044,1.4611391213414414e-05,1.224798230587685e-05,1.3773275300118332e-08,5.7409742782186905e-05,6.088084759827792e-09,1.186795609124649,0.00012938016915721258,1.2481950878819385e-08,5.079501175390093e-05,4.81268191896962e-09,1.19976239169359
0.74,0.0026897552487161846,6.172539741349061e-05,2.66712167183641e-06,6.145215616276282e-08,2.6847771048108905e-06,0.00024310600276839775,0.01321688376212274,1.5405198603818808e-05,1.2558846329073928e-05,1.4509477382824831e-08,6.054302176903336e-05,6.780959931226246e-09,1.1864487971008555,0.00013663873485236807,1.3937768052679592e-08,5.365754040612188e-05,5.3765710341977985e-09,1.1997491346076743
0.75,0.002685854041827314,6.250636675222492e-05,2.663287165249742e-06,6.223326089361832e-08,2.789879747455149e-06,0.00024612419107651606,0.013560232165443829,1.6230155704101433e-05,1.2872621183149794e-05,1.5273497331097983e-08,6.379978463115164e-05,7.539472700419305e-09,1.1860979283892337,0.00014419190277646424,1.5534907583277902e-08,5.663669630403521e-05,5.995436540453376e-09,1.1997353425464723
0.76,0.002681959745483167,6.328596762252448e-05,2.6594593670429465e-06,6.301299272610063e-08,2.8975190095748893e-06,0.0002491342953532632,0.01390746524784217,1.7086988554907623e-05,1.318926930087494e-05,1.6065888280722283e-08,6.718291121730256e-05,8.372192347569407e-09,1.1857430193306302,0.00015204681315399415,1.7292609352567782e-08,5.973529437974035e-05,6.676808029296182e-09,1.19972100263964
0.77,0.0026780723475698306,6.406420283455315e-05,2.655638330128747e-06,6.37913544810829e-08,3.0077166266929326e-06,0.0002521363031112077,0.01425856303562717,1.797643522733872e-05,1.3508752657224486e-05,1.688721486711678e-08,7.069533030720697e-05,9.287329773717937e-09,1.1853840862518865,0.00016021072759925552,1.9229280114454506e-08,6.295619966515034e-05,7.427887916605103e-09,1.1997061017979316
0.78,0.0026741918360831426,6.484107517171527e-05,2.65182395190146e-06,6.456834897216928e-08,3.1204932983037274e-06,0.00025513020297140363,0.01461350504935526,1.8899292150241834e-05,1.3831028655496936e-05,1.7738134321418377e-08,7.434021539103332e-05,1.0287149677332255e-08,1.1850211456928814,0.00016869147260693812,2.134965967675958e-08,6.63025263482116e-05,8.250516151709002e-09,1.1996906258983293
0.79,0.0026703181989863366,6.561658743975876e-05,2.648016224834952e-06,6.534397902320178e-08,3.23586985211242e-06,0.0002581159833419256,0.014972271124822413,1.9856331358019244e-05,1.4156057475740724e-05,1.8619251612481762e-08,7.81206349579953e-05,1.1377951812305287e-08,1.1846542140009744,0.00017749664736639882,2.3667745327880034e-08,6.977728220843367e-05,9.150164513231992e-09,1.1996745612396065
0.8,0.002666451424264584,6.6390742447961e-05,2.6442151404646136e-06,6.611824746155231e-08,3.353866797950051e-06,0.0002610936329241951,0.0153348410984962,2.084833219759968e-05,1.4483799259162899e-05,1.953117495004391e-08,8.203968649025964e-05,1.2566246612328612e-08,1.184283307486398,0.00018663392729211605,2.6198008212662004e-08,7.338350485343315e-05,1.0132490393615046e-08,1.19965789398462
0.81,0.0026625914999248244,6.716354300918877e-05,2.640420689693229e-06,6.689115711814421e-08,3.4745043291945947e-06,0.0002640631407113683,0.015701194808517865,2.1876081227433103e-05,1.4814214117098417e-05,2.047451560791412e-08,8.610049603609721e-05,1.3858767373761823e-08,1.183908442421762,0.0001961110630567683,2.895542131337224e-08,7.71242612849407e-05,1.120334777732449e-08,1.1996406101620867
0.8200000000000001,0.002658738413995587,6.793499193995814e-05,2.636632863096851e-06,6.766271082747351e-08,3.5978023241919983e-06,0.0002670244959867225,0.01607131209570442,2.2940372116485487e-05,1.5147262139979456e-05,2.144988774716401e-08,9.030621778303427e-05,1.5262482438501882e-08,1.183529635041558,0.00020593587962431227,3.195548743066951e-08,8.10026474648082e-05,1.2368798219060488e-08,1.1996226956683609
0.8300000000000001,0.0026548921545167903,6.870509209476843e-05,2.632851641241664e-06,6.843291146404047e-08,3.7237815858672637e-06,0.00026997768706896733,0.016445173356437415,2.404194528973038e-05,1.548290903980554e-05,2.245779526451635e-08,9.465976960977047e-05,1.679693138041596e-08,1.1831469012962237,0.0002161157170853412,3.524183007805782e-08,8.502151654742328e-05,1.364585304104947e-08,1.1996041373121442
0.84,0.002651052709563654,6.947384628385563e-05,2.6290770189777486e-06,6.920176185493465e-08,3.852460869721184e-06,0.00027292270431980385,0.016822758218348822,2.5181632521596997e-05,1.5821112630665875e-05,2.349890291639265e-08,9.916446668732746e-05,1.846464198024874e-08,1.1827602574410576,0.00022665877016183055,3.882003110902275e-08,8.918413003381876e-05,1.503671406063236e-08,1.199584920311731
0.85,0.0026472200672280418,7.024125733641221e-05,2.6253089873372747e-06,6.996926484695257e-08,3.983859166979366e-06,0.00027585953783315186,0.0172040465583361,2.6360245800229205e-05,1.616183321908473e-05,2.4573827952926813e-08,0.00010382353451571157,2.0273852996381822e-08,1.1823697195834268,0.0002375730585973479,4.2708451442901685e-08,9.349365732602641e-05,1.6548559984223155e-08,1.1995650302186978
0.86,0.0026433942156217738,7.100732808873116e-05,2.6215475373131927e-06,7.073542329396064e-08,4.117995275539572e-06,0.00027878817786918566,0.017589018311693284,2.7578598174433942e-05,1.650503165442719e-05,2.568317921838854e-08,0.00010864020028765437,2.2234241739455395e-08,1.1819753037676022,0.0002488666202551958,4.6928676422333253e-08,9.7953269625915e-05,1.8189826530559578e-08,1.1995444525570877
0.87,0.0026395751428772434,7.177206138157183e-05,2.617792660950315e-06,7.150024005405441e-08,4.2548877040618436e-06,0.00028170861495122247,0.017977653429730713,2.883750838904851e-05,1.6850668895033485e-05,2.682756585503102e-08,0.00011361771321579189,2.4355967497115513e-08,1.1815770259935567,0.00026054755402997313,5.150337714471695e-08,0.00010256616083003109,1.9969373855467786e-08,1.199523172743207
0.88,0.0026357628371472337,7.253546006024494e-05,2.614044351643865e-06,7.22637179896066e-08,4.39455467429767e-06,0.0002846208398631903,0.01836993188118186,3.013780073974362e-05,1.719870602132009e-05,2.800759704342182e-08,0.00011875934391217469,2.6649692755675922e-08,1.1811749022162918,0.00027262401847125416,5.645635865864901e-08,0.00010733554689660198,2.1896505400667593e-08,1.1995011760881644
0.89,0.0026319572866047376,7.329752697469767e-05,2.610302604438023e-06,7.302585996731526e-08,4.537014123419148e-06,0.0002875248436470961,0.0187658336536102,3.148030492782644e-05,1.7549104248880786e-05,2.9223881742773815e-08,0.00012406838376777796,2.9126604421780006e-08,1.180768948345161,0.000285104230407268,6.181260816035836e-08,0.00011226466521253853,2.398098674257776e-08,1.1994784478004146
0.9,0.0026281584794427765,7.405826497959873e-05,2.606567416324476e-06,7.378666885825178e-08,4.682283706348153e-06,0.0002904206176004935,0.019165338754816057,3.286585591504369e-05,1.790182494158776e-05,3.047702843127611e-08,0.00012954814433201162,3.179843504406261e-08,1.1803591802431954,0.00029799646356857813,6.75983431901426e-08,0.00011735677396043806,2.6233064441121254e-08,1.1994549729882977
0.91,0.0026243664038786718,7.481767693026754e-05,2.6028387769217437e-06,7.454614753532738e-08,4.830380789375493e-06,0.0002933081532919525,0.019568427219721563,3.429529253660568e-05,1.825682936711658e-05,3.176764645099122e-08,0.00013520195170631843,3.467753345126808e-08,1.1799456137273754,0.00031130903670893587,7.384195686298674e-08,0.0001226151471786052,2.866388033719138e-08,1.199430736681037
0.92,0.0026205810482125584,7.557576562796345e-05,2.5991165419441584e-06,7.530429883930334e-08,4.981322337648487e-06,0.00029618744279587646,0.019975079184006372,3.576944098310935e-05,1.8614075313901652e-05,3.3096366904423425e-08,0.00014103308018433908,3.7777537530839225e-08,1.1795282645804406,0.00032505017374900044,8.058589347799411e-08,0.00012804301734041314,3.1290704399673956e-08,1.1994057240745923
0.93,0.0026168024006599662,7.633253397609592e-05,2.595400794865237e-06,7.606112567582039e-08,5.135125244708626e-06,0.0002990584780137114,0.020385274679718873,3.728916130521117e-05,1.8973526780589384e-05,3.4463782116162046e-08,0.00014704493893700848,4.111153902423431e-08,1.1791071485146432,0.0003392283969593183,8.785299786186745e-08,0.00013364373652155703,3.412209776772125e-08,1.1993799198409492
0.9400000000000001,0.0026130304495002583,7.708798484156644e-05,2.591691526083292e-06,7.68166309292627e-08,5.291806044041399e-06,0.00030192125127238265,0.0207989938195668,3.8855305812238075e-05,1.9335145390086096e-05,3.587049894088279e-08,0.0001532409049398036,4.4693754493109935e-08,1.1786822812026838,0.00035385217495223866,9.567651061828413e-08,0.00013942063198054062,3.717113346210272e-08,1.1993533087467305
0.9500000000000001,0.002609265183032878,7.784212109552963e-05,2.5879887273683085e-06,7.757081748807297e-08,5.451380996654852e-06,0.0003047757551455736,0.02121621674470706,4.0468731080932845e-05,1.9698892923691323e-05,3.731712279894703e-08,0.00015962437115198876,4.8539062876212116e-08,1.1782536782677693,0.00036893002410225644,1.040913365803694e-07,0.00014537704768037134,4.045154477058891e-08,1.1993258754751228
0.96,0.002605506589577216,7.859494561343312e-05,2.584292392055723e-06,7.832368824477243e-08,5.613866093313895e-06,0.00030762198245138956,0.021636923626212202,4.213029779673244e-05,2.006473133139352e-05,3.8804257434208564e-08,0.00016619874584182179,5.2663027249250746e-08,1.1778213552829475,0.0003844705070553007,1.1313410277705988e-07,0.00015151634360865423,4.397774840373281e-08,1.1992976046286175
0.97,0.0026017546574724783,7.934646127505737e-05,2.5806025152402044e-06,7.90752460959808e-08,5.779277056774602e-06,0.0003104599262500223,0.022061094666537,4.384087059504648e-05,2.0432622742165815e-05,4.0332504671820564e-08,0.00017296745191176143,5.708191658477445e-08,1.1773853277704434,0.0004004822312380251,1.2284321639946762e-07,0.0001578418950976861,4.7764867650651394e-08,1.1992684807317535
0.98,0.002598009375077553,8.00966709645554e-05,2.5769190939694364e-06,7.98254939424362e-08,5.947629344018513e-06,0.0003132895798414136,0.0224887101009849,4.560131790253552e-05,2.0802529474261705e-05,4.190246417604231e-08,0.00017993392622367348,6.181272751204488e-08,1.1769456112009935,0.00041697384736709593,1.3325892276724302e-07,0.00016435709214454925,5.182875553480683e-08,1.1992384882338605
0.99,0.002594270730770879,8.084557757049264e-05,2.573242127437897e-06,8.057443468901518e-08,6.118938148486935e-06,0.00031611093676291966,0.022919750199174586,4.741251177838952e-05,2.1174414045510806e-05,4.351473320804607e-08,0.00018710161892403776,6.68732060769115e-08,1.1765022209931815,0.00043395404795848203,1.4442336329493893e-07,0.00017106533873120555,5.618601796978799e-08,1.1992076115118007
1.0,0.002590538712962365,8.159318401812099e-05,2.569571597067937e-06,8.132207127204966e-08,6.293218717006051e-06,0.0003189239904486515,0.023354195122936496,4.9275340669156626e-05,2.1548241617943004e-05,4.5169899066872025e-08,0.0001944740319920897,7.228810707461404e-08,1.176055172595566,0.0004514317026115653,1.5638589596190157e-07,0.0001779700810086685,6.085551892609926e-08,1.1991758346548673
1.01,0.002586813310111178,8.233949331733186e-05,2.565907436807872e-06,8.206840669992165e-08,6.470486819780164e-06,0.00032172873372425255,0.023792024714375765,5.119072844482687e-05,2.192398362648961e-05,4.6868527971407545e-08,0.00020205477686631386,7.809848738833252e-08,1.1756044816090792,0.000469416059821627,1.692109755062932e-07,0.00018507484952089544,6.586060646004851e-08,1.1991431411437234
1.02,0.002583094510629282,8.308450830511202e-05,2.562249694046457e-06,8.281344383495188e-08,6.650756237930644e-06,0.00032452516150810646,0.024233219644606993,5.31595310478823e-05,2.2301598336551572e-05,4.8611223287184164e-08,0.00020984726033903368,8.43118832809722e-08,1.1751501631247676,0.00048791565252103884,1.8293615870651382e-07,0.00019238302787192823,7.12172931141457e-08,1.1991095155939344
1.03,0.0025793823029786078,8.38282319057768e-05,2.5585983674578226e-06,8.355718561376081e-08,6.834041305900301e-06,0.0003273132680780695,0.02467776025633028,5.518264057217575e-05,2.2681050504085396e-05,5.039856622288367e-08,0.00021785500048739296,9.095268156439779e-08,1.1746922323914235,0.0005069394006287856,1.9761464104038598e-07,0.00019989808503553276,7.694624179937258e-08,1.1990749420002855
1.04,0.002575676675640753,8.457066705033875e-05,2.5549534575303533e-06,8.429963497897335e-08,7.020356126126079e-06,0.0003300930479158405,0.02512562692460349,5.7260952786085e-05,2.306230529362164e-05,5.223113389967979e-08,0.00022608152783720113,9.804653088420776e-08,1.1742307046077205,0.000526496267259958,2.1330214443591887e-07,0.0002076235024385468,8.306907999297732e-08,1.1990394042847106
1.05,0.0025719776171168876,8.531181667665226e-05,2.5513149666951027e-06,8.50407948793276e-08,7.209714572296143e-06,0.00033286449570352547,0.02557680005784213,5.9395367015761684e-05,2.3445328296472483e-05,5.410949908526445e-08,0.00023453038481561922,1.0562038375242223e-07,1.1737655949218178,0.0005465952576795758,2.3005699234139986e-07,0.0002155627733747855,8.960842771095827e-08,1.199002886298328
1.06,0.0025682851159276633,8.60516837295581e-05,2.547682899454205e-06,8.578066826978345e-08,7.4021302926069576e-06,0.0003356276063202018,0.02603126009881926,6.158678602838018e-05,2.3830085548939264e-05,5.603422992787402e-08,0.00024320512520384515,1.137025385801706e-07,1.1732969184309632,0.0005672454182564104,2.4794018479548624e-07,0.00022371940241894687,9.658792548054769e-08,1.1989653718234736
1.07,0.002564599160613116,8.6790271161028e-05,2.5440572625092863e-06,8.651925811163139e-08,7.597616713020373e-06,0.00033838237483848303,0.026488987525665374,6.383611591538648e-05,2.421654355052009e-05,5.8005889690315525e-08,0.00025210931358979967,1.2232268171037952e-07,1.1728246901810992,0.0005884558354168074,2.670154734972969e-07,0.00023209690484051723,1.0403226231269555e-07,1.198926844575737
1.08,0.002560919739732576,8.752758193030927e-05,2.5404380648898787e-06,8.725656737260105e-08,7.796187040520707e-06,0.00034112879652108325,0.02694996285286832,6.614426597574709e-05,2.4604669282117364e-05,6.002503648399297e-08,0.0002612465248208119,1.3151192945046057e-07,1.1723489251664672,0.0006102356345985101,2.873494368765037e-07,0.00024069880601767675,1.1196720367455332e-07,1.1988872882059947
1.09,0.002557246841936439,8.826361879212753e-05,2.536825182602537e-06,8.799259888560307e-08,7.997852031915714e-06,0.00034386686932481983,0.027414166381487977,6.851216784704255e-05,2.499440859327871e-05,6.209239085789476e-08,0.00027062047089092554,1.4127945071936904e-07,1.1718696384779224,0.0006325941814685585,3.090092995818102e-07,0.00024952882233795646,1.2042140891502903e-07,1.198846685815145
1.1,0.0025535804559184572,8.899838443726063e-05,2.5332184485257027e-06,8.872735544250525e-08,8.20262147760919e-06,0.0003465965922357889,0.027881578366322494,7.094076263539668e-05,2.538570055274337e-05,6.420872431455841e-08,0.00028023491595740614,1.5162802639745692e-07,1.1713868452040068,0.0006555409468601111,3.320645020639999e-07,0.0002585907403618718,1.294252735737655e-07,1.1988050202790204
1.11,0.0025499205702318836,8.973188203460392e-05,2.5296179989494923e-06,8.946084015570666e-08,8.410509918210903e-06,0.00034931795885457937,0.02835217965814897,7.34309515832914e-05,2.5778532775565323e-05,6.637442985033872e-08,0.0002900933499517397,1.6261397314077847e-07,1.1709005600503029,0.0006790849885507333,3.565925430153254e-07,0.0002678879521875065,1.3900638184341556e-07,1.1987622754964138
1.12,0.002546267173535198,9.046411450637952e-05,2.526023810304534e-06,9.019305597470868e-08,8.621529004957806e-06,0.0003520309659693947,0.02882595084692616,7.598366178902357e-05,2.6172867453773413e-05,6.859009582821841e-08,0.0003001994239155215,1.7426708067633874e-07,1.1704107978477023,0.0007032356420495171,3.826713393451135e-07,0.0002774240756300011,1.4919565526923202e-07,1.1987184347243314
