t,Casp8,Casp8Bid,FeLnNO,Bid,Apaf_1,CytcApaf_1,Cytc,Apop,Cytc_mito,PTPC,Bax_2,tBid_mito,Bax,tBid,tBidBax,Bcl_2,Casp3,Casp3Bcl_2,Casp3Bid,IAP,Casp3IAP,Pro9,ApopPro9,ApopPro9_2,ApopCasp9_2Pro3,ApopCasp9_2,Pro3,Casp9Pro3,Casp9,Casp9IAP,ApopCasp9IAP,ApopCasp9_2IAP,ApopCasp9,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
0.49,0.0,0.0,3.506509004847458e-08,0.00400293568243225,0.004135041391883625,0.0,0.0,0.0,0.004135041391883625,0.0,0.0,0.0,0.0039390048354519406,0.0,0.0,0.003916046109631929,0.0,0.0,0.0,0.00400293568243225,0.0,0.004135041391883625,0.0,0.0,0.0,0.0,0.004135041391883625,0.0,0.0,0.0,0.0,0.0,0.0,0.3825289068339326,3.7641220078619373e-06,1.627696820473126e-07,2.4144208780087934e-11,0.005467361397386725,2.0622937414908657e-05,0.04999996493491002,0.00010108634144851684,9999.994532546094
0.5,0.0,0.0,3.5950397641186556e-08,0.004002995504496624,0.004137793206844838,0.0,0.0,0.0,0.004137793206844838,0.0,0.0,0.0,0.003937790904746279,0.0,0.0,0.00391436433596108,0.0,0.0,0.0,0.004002995504496624,0.0,0.004137793206844838,0.0,0.0,0.0,0.0,0.004137793206844838,0.0,0.0,0.0,0.0,0.0,0.0,0.3921890925848978,3.7566644939346405e-06,1.6747502872568294e-07,2.0906315085094626e-10,0.005716133277759689,1.4000331088876987e-05,0.04999996404960243,0.0001034583261755575,9999.994283769114
0.51,0.0,0.0,3.683545691278036e-08,0.004003055322971781,0.004140544856702105,0.0,0.0,0.0,0.004140544856702105,0.0,0.0,0.0,0.003936578183783685,0.0,0.0,0.003912683800103034,0.0,0.0,0.0,0.004003055322971781,0.0,0.004140544856702105,0.0,0.0,0.0,0.0,0.004140544856702105,0.0,0.0,0.0,0.0,0.0,0.0,0.40184319979024846,3.7462443182897546e-06,1.7111258709799286e-07,1.2691791448095867e-10,0.005971099873096169,9.410585409387281e-06,0.049999963164543165,0.00010583126343254685,9999.99402879725
0.52,0.0,0.0,3.772009246017427e-08,0.004003115137857938,0.0041432963414653355,0.0,0.0,0.0,0.0041432963414653355,0.0,0.0,0.0,0.003935366671123794,0.0,0.0,0.003911004500615743,0.0,0.0,0.0,0.004003115137857938,0.0,0.0041432963414653355,0.0,0.0,0.0,0.0,0.0041432963414653355,0.0,0.0,0.0,0.0,0.0,0.0,0.4114907275166342,3.7362762828596887e-06,1.7486013887305924e-07,-1.0460907547811358e-10,0.00623225355868628,6.263211781290505e-06,0.04999996227990761,0.00010814138003181264,9999.993767638116
0.53,0.0,0.0,3.860355002807967e-08,0.00400317494915531,0.0041460476611444325,0.0,0.0,0.0,0.0041460476611444325,0.0,0.0,0.0,0.003934156365328488,0.0,0.0,0.003909326436059405,0.0,0.0,0.0,0.00400317494915531,0.0,0.0041460476611444325,0.0,0.0,0.0,0.0,0.0041460476611444325,0.0,0.0,0.0,0.0,0.0,0.0,0.42113115032256565,3.7284059074106e-06,1.7974111777205234e-07,1.1227358218867949e-10,0.006499588933554415,4.128828549050881e-06,0.049999961396450035,0.00011049100836557479,9999.993500297123
0.54,0.0,0.0,3.9486583304891175e-08,0.004003234756864119,0.004148798815749606,0.0,0.0,0.0,0.004148798815749606,0.0,0.0,0.0,0.003932947264917756,0.0,0.0,0.003907649604952272,0.0,0.0,0.0,0.004003234756864119,0.0,0.004148798815749606,0.0,0.0,0.0,0.0,0.004148798815749606,0.0,0.0,0.0,0.0,0.0,0.0,0.43076423437481653,3.719423532239331e-06,1.835949865770347e-07,1.171485702607404e-10,0.006773102734593952,2.6911204492933867e-06,0.04999996051341675,0.00011281460958380907,9999.993226777528
0.55,0.0,0.0,4.0368923462531474e-08,0.004003294560984582,0.004151549805290897,0.0,0.0,0.0,0.004151549805290897,0.0,0.0,0.0,0.003931739368438424,0.0,0.0,0.0039059740058394635,0.0,0.0,0.0,0.004003294560984582,0.0,0.004151549805290897,0.0,0.0,0.0,0.0,0.004151549805290897,0.0,0.0,0.0,0.0,0.0,0.0,0.44038975874920966,3.7105238917266554e-06,1.8777101447245845e-07,1.224905892757031e-10,0.007052788653492616,1.730434858609705e-06,0.0499999596310766,0.00011512417282454145,9999.992947085635
0.56,0.0,0.0,4.1250559382396166e-08,0.004003354361516897,0.00415430062977741,0.0,0.0,0.0,0.00415430062977741,0.0,0.0,0.0,0.003930532674575335,0.0,0.0,0.003904299637404276,0.0,0.0,0.0,0.004003354361516897,0.0,0.00415430062977741,0.0,0.0,0.0,0.0,0.00415430062977741,0.0,0.0,0.0,0.0,0.0,0.0,0.4500076000264349,3.7016729404249663e-06,1.9192624346342647e-07,1.279354624109153e-10,0.007338641721323446,1.1091679773564235e-06,0.04999995874944068,0.00011742003814487197,9999.992661226419
0.5700000000000001,0.0,0.0,4.213148222859362e-08,0.004003414158461273,0.004157051289218766,0.0,0.0,0.0,0.004157051289218766,0.0,0.0,0.0,0.003929327181939539,0.0,0.0,0.0039026264982561223,0.0,0.0,0.0,0.004003414158461273,0.0,0.004157051289218766,0.0,0.0,0.0,0.0,0.004157051289218766,0.0,0.0,0.0,0.0,0.0,0.0,0.45961766180533037,3.692871198766208e-06,1.9606271912444972e-07,1.334835045345038e-10,0.0076306563412558365,7.162138992626081e-07,0.04999995786851783,0.00011970276786531544,9999.99236920547
0.58,0.0,0.0,4.3011684882343964e-08,0.0040034739518179435,0.0041598017836255805,0.0,0.0,0.0,0.0041598017836255805,0.0,0.0,0.0,0.003928122889001266,0.0,0.0,0.0039009545868634284,0.0,0.0,0.0,0.0040034739518179435,0.0,0.0041598017836255805,0.0,0.0,0.0,0.0,0.0041598017836255805,0.0,0.0,0.0,0.0,0.0,0.0,0.4692198664135878,3.6841183499292104e-06,2.0019081838008457e-07,1.3914096598150034e-10,0.007928826340796282,4.5774227415537365e-07,0.04999995698831517,0.00012197276330710969,9999.992071028963
0.59,0.0,0.0,4.389116443859685e-08,0.004003533741587122,0.004162552113007801,0.0,0.0,0.0,0.004162552113007801,0.0,0.0,0.0,0.003926919794329134,0.0,0.0,0.00389928390179312,0.0,0.0,0.0,0.004003533741587122,0.0,0.004162552113007801,0.0,0.0,0.0,0.0,0.004162552113007801,0.0,0.0,0.0,0.0,0.0,0.0,0.4788141821465283,3.6754140528572123e-06,2.0432084432626707e-07,1.4491511465247985e-10,0.00823314593783305,2.8699845365138413e-07,0.04999995610883561,0.00012423014200106162,9999.991766702678
0.6,0.0,0.0,4.476991982901891e-08,0.0040035935277690235,0.00416530227737526,0.0,0.0,0.0,0.00416530227737526,0.0,0.0,0.0,0.0039257178965109085,0.0,0.0,0.0038976144416312925,0.0,0.0,0.0,0.0040035935277690235,0.0,0.00416530227737526,0.0,0.0,0.0,0.0,0.00416530227737526,0.0,0.0,0.0,0.0,0.0,0.0,0.4884005973334801,3.6667579236932877e-06,2.0845029713319125e-07,1.5080543290980078e-10,0.008543609429976652,1.7751841383908336e-07,0.049999955230080224,0.00012647495852202877,9999.99145623232
0.61,0.0,0.0,4.56479505677884e-08,0.0040036533103638625,0.0041680522767378195,0.0,0.0,0.0,0.0041680522767378195,0.0,0.0,0.0,0.003924517194132263,0.0,0.0,0.0038959462049619415,0.0,0.0,0.0,0.0040036533103638625,0.0,0.0041680522767378195,0.0,0.0,0.0,0.0,0.0041680522767378195,0.0,0.0,0.0,0.0,0.0,0.0,0.4979791066567108,3.6581495369998604e-06,2.125725144489969e-07,1.5680366882513144e-10,0.008860211103312737,1.0923349290526476e-07,0.049999954352049486,0.00012870732715332213,9999.991139623595
0.62,0.0,0.0,4.652525674352568e-08,0.004003713089371853,0.0041708021111053735,0.0,0.0,0.0,0.0041708021111053735,0.0,0.0,0.0,0.003923317685776945,0.0,0.0,0.0038942791903671327,0.0,0.0,0.0,0.004003713089371853,0.0,0.0041708021111053735,0.0,0.0,0.0,0.0,0.0041708021111053735,0.0,0.0,0.0,0.0,0.0,0.0,0.5075497110676743,3.6495885345251175e-06,2.166906675144653e-07,1.6291296252258296e-10,0.009182945229020256,6.838863313125324e-08,0.049999953474743314,0.0001309273705294258,9999.990816882237
0.63,0.0,0.0,4.7401838660665044e-08,0.00400377286479321,0.004173551780487808,0.0,0.0,0.0,0.004173551780487808,0.0,0.0,0.0,0.003922119370030625,0.0,0.0,0.0038926133964308557,0.0,0.0,0.0,0.00400377286479321,0.0,0.004173551780487808,0.0,0.0,0.0,0.0,0.004173551780487808,0.0,0.0,0.0,0.0,0.0,0.0,0.5171124138706188,3.6410745268790884e-06,2.2080436467930064e-07,1.6913285061926023e-10,0.009511806095187295,4.364378023718045e-08,0.04999995259816139,0.00013313519471560778,9999.990488013955
0.64,0.0,0.0,4.8277697010328697e-08,0.004003832636628149,0.004176301284895026,0.0,0.0,0.0,0.004176301284895026,0.0,0.0,0.0,0.003920922245479309,0.0,0.0,0.003890948821737434,0.0,0.0,0.0,0.004003832636628149,0.0,0.004176301284895026,0.0,0.0,0.0,0.0,0.004176301284895026,0.0,0.0,0.0,0.0,0.0,0.0,0.5266672225883026,3.6326071332249848e-06,2.2491462959375893e-07,1.7546482374500847e-10,0.009846787995981725,2.794667280682575e-08,0.04999995172230304,0.00013533090047777142,9999.990153024455
0.65,0.0,0.0,4.915283285834708e-08,0.004003892404876886,0.004179050624336926,0.0,0.0,0.0,0.004179050624336926,0.0,0.0,0.0,0.003919726310712012,0.0,0.0,0.0038892854648741987,0.0,0.0,0.0,0.004003892404876886,0.0,0.004179050624336926,0.0,0.0,0.0,0.0,0.004179050624336926,0.0,0.0,0.0,0.0,0.0,0.0,0.5362141488307993,3.6241859671586793e-06,2.2902098983961467e-07,1.819071604242399e-10,0.01018788525022349,1.8463153834773704e-08,0.04999995084716719,0.00013751458407247489,9999.989811919419
0.66,0.0,0.0,5.00272472550845e-08,0.004003952169539636,0.004181799798823406,0.0,0.0,0.0,0.004181799798823406,0.0,0.0,0.0,0.003918531564319571,0.0,0.0,0.0038876233244303036,0.0,0.0,0.0,0.004003952169539636,0.0,0.004181799798823406,0.0,0.0,0.0,0.0,0.004181799798823406,0.0,0.0,0.0,0.0,0.0,0.0,0.5457532040395724,3.615810650444811e-06,2.3312351829069018e-07,1.8845976041176302e-10,0.01053509219081295,1.2259491121784491e-08,0.0499999499727528,0.00013968634376394532,9999.989464704513
0.67,0.0,0.0,5.090094140044431e-08,0.004004011930616613,0.004184548808364365,0.0,0.0,0.0,0.004184548808364365,0.0,0.0,0.0,0.00391733800489524,0.0,0.0,0.0038859623989973206,0.0,0.0,0.0,0.004004011930616613,0.0,0.004184548808364365,0.0,0.0,0.0,0.0,0.004184548808364365,0.0,0.0,0.0,0.0,0.0,0.0,0.5552844012873608,3.607480806800583e-06,2.372221786338123e-07,1.951223141852936e-10,0.010888403171255152,8.140349101834418e-09,0.049999949099058645,0.0001418462762400416,9999.989111385381
0.68,0.0,0.0,5.1773916558076456e-08,0.004004071688108034,0.004187297652969698,0.0,0.0,0.0,0.004187297652969698,0.0,0.0,0.0,0.003916145631035837,0.0,0.0,0.0038843026871703853,0.0,0.0,0.0,0.004004071688108034,0.0,0.004187297652969698,0.0,0.0,0.0,0.0,0.004187297652969698,0.0,0.0,0.0,0.0,0.0,0.0,0.5648077543423908,3.599196063894099e-06,2.413169674088053e-07,2.0189460010892116e-10,0.011247812575238682,5.753382112373468e-09,0.04999994822608349,0.0001439944784323497,9999.98875196764
0.6900000000000001,0.0,0.0,5.264617391369189e-08,0.004004131442014112,0.004190046332649303,0.0,0.0,0.0,0.004190046332649303,0.0,0.0,0.0,0.003914954441336721,0.0,0.0,0.003882644187543173,0.0,0.0,0.0,0.004004131442014112,0.0,0.004190046332649303,0.0,0.0,0.0,0.0,0.004190046332649303,0.0,0.0,0.0,0.0,0.0,0.0,0.5743232761226511,3.590956049990536e-06,2.454079018708818e-07,2.0877630282179176e-10,0.011613314774751462,3.835024963008282e-09,0.04999994735382613,0.00014613104675917824,9999.988386456918
0.7000000000000001,0.0,0.0,5.351771477228168e-08,0.0040041911923350635,0.004192794847413075,0.0,0.0,0.0,0.004192794847413075,0.0,0.0,0.0,0.003913764434399904,0.0,0.0,0.003880986898716015,0.0,0.0,0.0,0.0040041911923350635,0.0,0.004192794847413075,0.0,0.0,0.0,0.0,0.004192794847413075,0.0,0.0,0.0,0.0,0.0,0.0,0.5838309808474618,3.58276040522351e-06,2.49495055007512e-07,2.1576717230658182e-10,0.011984904198921266,2.7012986962157684e-09,0.04999994648228528,0.00014825607624754006,9999.988014858787
0.71,0.0,0.0,5.438854036497783e-08,0.004004250939071104,0.004195543197270909,0.0,0.0,0.0,0.004195543197270909,0.0,0.0,0.0,0.003912575608825081,0.0,0.0,0.0038793308192869237,0.0,0.0,0.0,0.004004250939071104,0.0,0.004195543197270909,0.0,0.0,0.0,0.0,0.004195543197270909,0.0,0.0,0.0,0.0,0.0,0.0,0.59333088193035,3.5746087644851496e-06,2.5357844219779525e-07,2.2286692753935285e-10,0.012362575257268658,1.7651654779855815e-09,0.04999994561145968,0.00015036966181186927,9999.987637178832
0.72,0.0,0.0,5.525865196836779e-08,0.004004310682222447,0.0041982913822326984,0.0,0.0,0.0,0.0041982913822326984,0.0,0.0,0.0,0.0039113879632186235,0.0,0.0,0.003877675947860587,0.0,0.0,0.0,0.004004310682222447,0.0,0.0041982913822326984,0.0,0.0,0.0,0.0,0.0041982913822326984,0.0,0.0,0.0,0.0,0.0,0.0,0.6028229932808015,3.566500774578847e-06,2.576581050210112e-07,2.3007530439917185e-10,0.012746322417440588,1.2139154463230904e-09,0.04999994474134808,0.0001524718958831759,9999.987253422592
0.73,0.0,0.0,5.612805082698421e-08,0.0040043704217893085,0.004201039402308336,0.0,0.0,0.0,0.004201039402308336,0.0,0.0,0.0,0.003910201496185018,0.0,0.0,0.0038760222830398114,0.0,0.0,0.0,0.0040043704217893085,0.0,0.004201039402308336,0.0,0.0,0.0,0.0,0.004201039402308336,0.0,0.0,0.0,0.0,0.0,0.0,0.6123073284586328,3.5584360789327725e-06,2.617340643946613e-07,2.3739203061901124e-10,0.013136140130540562,8.049695859918022e-10,0.04999994387194922,0.0001545628714365694,9999.986863595614
0.74,0.0,0.0,5.699673818556765e-08,0.004004430157771904,0.004203787257507716,0.0,0.0,0.0,0.004203787257507716,0.0,0.0,0.0,0.003909016206334631,0.0,0.0,0.003874369823433281,0.0,0.0,0.0,0.004004430157771904,0.0,0.004203787257507716,0.0,0.0,0.0,0.0,0.004203787257507716,0.0,0.0,0.0,0.0,0.0,0.0,0.6217839010260305,3.5504143310403517e-06,2.658063337141224e-07,2.448168363033131e-10,0.013532022898926894,5.414067478717903e-10,0.04999994300326186,0.0001566426787508914,9999.986467703393
0.75,0.0,0.0,5.78647152383269e-08,0.004004489890170448,0.0042065349478407265,0.0,0.0,0.0,0.0042065349478407265,0.0,0.0,0.0,0.003907832092291852,0.0,0.0,0.0038727185676637028,0.0,0.0,0.0,0.004004489890170448,0.0,0.0042065349478407265,0.0,0.0,0.0,0.0,0.0042065349478407265,0.0,0.0,0.0,0.0,0.0,0.0,0.6312527239941155,3.5424351985196595e-06,2.698749392179128e-07,2.523494522807068e-10,0.013933965343413629,4.3525045292006684e-10,0.04999994213528481,0.00015871140370844123,9999.986065751307
0.76,0.0,0.0,5.8731983204705825e-08,0.004004549618985155,0.004209282473317257,0.0,0.0,0.0,0.004209282473317257,0.0,0.0,0.0,0.003906649152673588,0.0,0.0,0.0038710685143463035,0.0,0.0,0.0,0.004004549618985155,0.0,0.004209282473317257,0.0,0.0,0.0,0.0,0.004209282473317257,0.0,0.0,0.0,0.0,0.0,0.0,0.6407138106491925,3.5344983408133677e-06,2.739399035076762e-07,2.599896090487857e-10,0.014341962021398567,4.738352006860325e-10,0.049999941268016844,0.0001607691346865471,9999.985657744803
0.77,0.0,0.0,5.959854335777525e-08,0.004004609344216241,0.004212029833947205,0.0,0.0,0.0,0.004212029833947205,0.0,0.0,0.0,0.0039054673860792724,0.0,0.0,0.0038694196620788334,0.0,0.0,0.0,0.004004609344216241,0.0,0.004212029833947205,0.0,0.0,0.0,0.0,0.004212029833947205,0.0,0.0,0.0,0.0,0.0,0.0,0.6501671748623179,3.5266033962442837e-06,2.780012507307405e-07,2.677370365039138e-10,0.014756007341283784,5.24489313762546e-10,0.049999940401456694,0.00016281596636480975,9999.985243689469
0.78,0.0,0.0,6.046439693819222e-08,0.004004669065863921,0.00421477702974046,0.0,0.0,0.0,0.00421477702974046,0.0,0.0,0.0,0.0039042867911189,0.0,0.0,0.0038677720094696063,0.0,0.0,0.0,0.004004669065863921,0.0,0.00421477702974046,0.0,0.0,0.0,0.0,0.00421477702974046,0.0,0.0,0.0,0.0,0.0,0.0,0.6596128301511064,3.5187500159007045e-06,2.820590041001753e-07,2.755914649058565e-10,0.015176095801528908,5.270765014970169e-10,0.04999993953560311,0.0001648519896135446,9999.984823590808
0.79,0.0,0.0,6.132954518661381e-08,0.004004728783928409,0.004217524060706917,0.0,0.0,0.0,0.004217524060706917,0.0,0.0,0.0,0.003903107366402467,0.0,0.0,0.0038661255551269364,0.0,0.0,0.0,0.004004728783928409,0.0,0.004217524060706917,0.0,0.0,0.0,0.0,0.004217524060706917,0.0,0.0,0.0,0.0,0.0,0.0,0.6690507900331725,3.5109378508709265e-06,2.861131868290499e-07,2.835526245143792e-10,0.015602221900593568,4.2146047323685497e-10,0.049999938670454866,0.000166877295303067,9999.98439745432
0.8,0.0,0.0,6.219398917693976e-08,0.0040047884984099206,0.0042202709268564535,0.0,0.0,0.0,0.0042202709268564535,0.0,0.0,0.0,0.003901929110592512,0.0,0.0,0.0038644802977116817,0.0,0.0,0.0,0.0040047884984099206,0.0,0.0042202709268564535,0.0,0.0,0.0,0.0,0.0042202709268564535,0.0,0.0,0.0,0.0,0.0,0.0,0.6784810662083056,3.503166655381272e-06,2.901637961587366e-07,2.9162026704795895e-10,0.01603438057741302,3.991039326214004e-10,0.04999993780601087,0.00016889194946060265,9999.983965285068
0.81,0.0,0.0,6.305773011538515e-08,0.00400484820930867,0.004223017628198959,0.0,0.0,0.0,0.004223017628198959,0.0,0.0,0.0,0.003900752022309882,0.0,0.0,0.0038628362358430098,0.0,0.0,0.0,0.00400484820930867,0.0,0.004223017628198959,0.0,0.0,0.0,0.0,0.004223017628198959,0.0,0.0,0.0,0.0,0.0,0.0,0.6879036718186674,3.495436101822128e-06,2.942108499381202e-07,2.997941271984354e-10,0.01647256642142257,4.5183575225915707e-10,0.04999993694226993,0.00017089603782538442,9999.98352708846
0.8200000000000001,0.0,0.0,6.392076927698383e-08,0.004004907916624874,0.004225764164744328,0.0,0.0,0.0,0.004225764164744328,0.0,0.0,0.0,0.0038995761001537426,0.0,0.0,0.0038611933681184027,0.0,0.0,0.0,0.004004907916624874,0.0,0.004225764164744328,0.0,0.0,0.0,0.0,0.004225764164744328,0.0,0.0,0.0,0.0,0.0,0.0,0.6973186207566149,3.4877458200200313e-06,2.9825437673429896e-07,3.0807393080189074e-10,0.016916773840278416,4.67652862024416e-10,0.04999993607923077,0.0001728896563890957,9999.98308287009
0.8300000000000001,0.0,0.0,6.478310787703819e-08,0.004004967620358746,0.004228510536502452,0.0,0.0,0.0,0.004228510536502452,0.0,0.0,0.0,0.003898401342742078,0.0,0.0,0.003859551693154163,0.0,0.0,0.0,0.004004967620358746,0.0,0.004228510536502452,0.0,0.0,0.0,0.0,0.004228510536502452,0.0,0.0,0.0,0.0,0.0,0.0,0.7067259262633709,3.4800954767449155e-06,3.022943958114715e-07,3.164594113807835e-10,0.017366997399412363,4.246733798050067e-10,0.049999935216892166,0.0001748728922447805,9999.982632635392
0.84,0.0,0.0,6.564474713085064e-08,0.004005027320510502,0.004231256743483221,0.0,0.0,0.0,0.004231256743483221,0.0,0.0,0.0,0.0038972277486928725,0.0,0.0,0.0038579112095665944,0.0,0.0,0.0,0.004005027320510502,0.0,0.004231256743483221,0.0,0.0,0.0,0.0,0.004231256743483221,0.0,0.0,0.0,0.0,0.0,0.0,0.7161256015801588,3.4724847387667144e-06,3.0633092643383634e-07,3.2495030245757215e-10,0.01782323166425622,3.010154234887605e-10,0.04999993435525291,0.00017684583248548259,9999.982176389802
0.85,0.0,0.0,6.650568799571225e-08,0.004005087017080356,0.004234002785696504,0.0,0.0,0.0,0.004234002785696504,0.0,0.0,0.0,0.003896055316702385,0.0,0.0,0.0038562719160502774,0.0,0.0,0.0,0.004005087017080356,0.0,0.004234002785696504,0.0,0.0,0.0,0.0,0.004234002785696504,0.0,0.0,0.0,0.0,0.0,0.0,0.7255176571353095,3.4649134071982405e-06,3.1036395752649433e-07,3.3354636694226117e-10,0.018285471839875077,2.519699001797883e-10,0.049999933494312046,0.00017880852815093173,9999.981714138112
0.86,0.0,0.0,6.73659316971754e-08,0.004005146710068523,0.004236748663152192,0.0,0.0,0.0,0.004236748663152192,0.0,0.0,0.0,0.003894884045385491,0.0,0.0,0.0038546338112184055,0.0,0.0,0.0,0.004005146710068523,0.0,0.004236748663152192,0.0,0.0,0.0,0.0,0.004236748663152192,0.0,0.0,0.0,0.0,0.0,0.0,0.7349021062817939,3.4573811434723797e-06,3.1439350955892705e-07,3.4224733718982817e-10,0.018753712466289974,2.4861637414841125e-10,0.04999993263406834,0.00018076106776646395,9999.981245885785
0.87,0.0,0.0,6.822547947465854e-08,0.004005206399475219,0.004239494375860177,0.0,0.0,0.0,0.004239494375860177,0.0,0.0,0.0,0.003893713933352858,0.0,0.0,0.003852996893679966,0.0,0.0,0.0,0.004005206399475219,0.0,0.004239494375860177,0.0,0.0,0.0,0.0,0.004239494375860177,0.0,0.0,0.0,0.0,0.0,0.0,0.7442789625237527,3.4498876018022037e-06,3.1841960463109117e-07,3.5105294397591424e-10,0.01922794804914701,2.525128415068155e-10,0.04999993177452057,0.00018270354179498186,9999.980771638313
0.88,0.0,0.0,6.908433250995703e-08,0.0040052660853006575,0.0042422399238303465,0.0,0.0,0.0,0.0042422399238303465,0.0,0.0,0.0,0.0038925449792326376,0.0,0.0,0.0038513611620614274,0.0,0.0,0.0,0.0040052660853006575,0.0,0.0042422399238303465,0.0,0.0,0.0,0.0,0.0042422399238303465,0.0,0.0,0.0,0.0,0.0,0.0,0.7536482387371083,3.4424324664043037e-06,3.224422580671488e-07,3.5996292463943964e-10,0.019708173236945015,2.647862542761757e-10,0.04999993091566753,0.0001846360326474068,9999.980291401049
0.89,0.0,0.0,6.994249198486618e-08,0.004005325767545054,0.0042449853070725884,0.0,0.0,0.0,0.0042449853070725884,0.0,0.0,0.0,0.003891377181652978,0.0,0.0,0.0038497266149892582,0.0,0.0,0.0,0.004005325767545054,0.0,0.0042449853070725884,0.0,0.0,0.0,0.0,0.0042449853070725884,0.0,0.0,0.0,0.0,0.0,0.0,0.7630099477977829,3.435015421495271e-06,3.2646148519126196e-07,3.6897701651932455e-10,0.02019438267818282,2.865635644776665e-10,0.04999993005750806,0.00018655862273465995,9999.979805179342
0.9,0.0,0.0,7.079995867390326e-08,0.004005385446208622,0.004247730525596757,0.0,0.0,0.0,0.004247730525596757,0.0,0.0,0.0,0.0038902105393611433,0.0,0.0,0.0038480932512090465,0.0,0.0,0.0,0.004005385446208622,0.0,0.004247730525596757,0.0,0.0,0.0,0.0,0.004247730525596757,0.0,0.0,0.0,0.0,0.0,0.0,0.7723640981411616,3.4276363182555005e-06,3.3047729083479903e-07,3.780949954536689e-10,0.02068657196372338,2.6792154818549735e-10,0.04999992920004137,0.00018847134842637857,9999.979312977604
0.91,0.0,0.0,7.165673405611198e-08,0.004005445121291579,0.004250475579412764,0.0,0.0,0.0,0.004250475579412764,0.0,0.0,0.0,0.003889045050898349,0.0,0.0,0.0038464610692603234,0.0,0.0,0.0,0.004005445121291579,0.0,0.004250475579412764,0.0,0.0,0.0,0.0,0.004250475579412764,0.0,0.0,0.0,0.0,0.0,0.0,0.7817107058840542,3.4202947190445007e-06,3.344896979799965e-07,3.873165706831007e-10,0.02118473505428925,2.472456854121526e-10,0.049999928343265984,0.0001903743257363156,9999.978814801874
0.92,0.0,0.0,7.251281914071195e-08,0.0040055047927941385,0.004253220468530483,0.0,0.0,0.0,0.004253220468530483,0.0,0.0,0.0,0.0038878807149432173,0.0,0.0,0.0038448300678200317,0.0,0.0,0.0,0.0040055047927941385,0.0,0.004253220468530483,0.0,0.0,0.0,0.0,0.004253220468530483,0.0,0.0,0.0,0.0,0.0,0.0,0.7910497820207966,3.4129903788263533e-06,3.384987175049101e-07,3.966414958597787e-10,0.021688866997686747,2.0403146217648066e-10,0.0499999274871809,0.00019226761756634163,9999.978310657105
0.93,0.0,0.0,7.336821509187143e-08,0.004005564460716515,0.0042559651929598,0.0,0.0,0.0,0.0042559651929598,0.0,0.0,0.0,0.0038867175301290527,0.0,0.0,0.0038432002455197956,0.0,0.0,0.0,0.004005564460716515,0.0,0.0042559651929598,0.0,0.0,0.0,0.0,0.0042559651929598,0.0,0.0,0.0,0.0,0.0,0.0,0.8003813392351234,3.405722989043877e-06,3.425043642795717e-07,4.0606950998887537e-10,0.022198962483200416,1.371963686281795e-10,0.04999992663178495,0.0001941513043347019,9999.977800548606
