t,V,Na_i,m,h1,h2,d_L,f_L,d_T,f_T,K_c,K_i,r,s1,s2,s3,z,p_a,p_i,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,Ca_rel,Ca_up,O_Calse,F1,F2,F3
0.49,2.175012426e-314,2.1750123944e-314,2.175012078e-314,2.1750120466e-314,2.1750116355e-314,2.175011604e-314,2.1750115723e-314,2.1750115407e-314,2.175011509e-314,2.1750114774e-314,2.175011446e-314,2.175011414e-314,2.1750113826e-314,2.175011351e-314,2.175011256e-314,2.1750112245e-314,2.175011193e-314,2.175011161e-314,2.1750111296e-314,2.175011098e-314,2.175009359e-314,2.175009612e-314,2.1750094854e-314,2.1750095486e-314,2.175009517e-314,2.17500958e-314,2.175015588e-314,2.1750155564e-314,2.1750137225e-314
0.5,2.175009264e-314,2.1750164734e-314,2.1750160624e-314,2.175015683e-314,2.175015778e-314,2.175016505e-314,2.175016442e-314,2.175009169e-314,2.175009201e-314,2.175015999e-314,2.1750163786e-314,2.1750092324e-314,2.1750117936e-314,2.175010181e-314,2.1750100545e-314,2.175010023e-314,2.1750159043e-314,2.175015746e-314,2.1750158094e-314,2.175015841e-314,2.17501641e-314,2.1750158726e-314,2.1750156513e-314,2.1750157145e-314,2.1750160307e-314,2.1750085684e-314,2.175009865e-314,2.1750134063e-314,2.1750119833e-314
0.51,2.1750162205e-314,2.175016347e-314,2.175016157e-314,2.1750161256e-314,2.1750119517e-314,2.175011699e-314,2.175008663e-314,2.1750112877e-314,2.1750113193e-314,2.175014924e-314,2.1750147343e-314,2.1750146394e-314,2.1750142916e-314,2.175014418e-314,2.175014861e-314,2.1750147027e-314,2.1750150505e-314,2.175015019e-314,2.175014576e-314,2.175013691e-314,2.17501075e-314,2.175010434e-314,2.1750107185e-314,2.1750104023e-314,2.175010845e-314,2.1750108134e-314,2.175010782e-314,2.1750163153e-314,2.175014766e-314
0.52,2.175012015e-314,2.175010086e-314,2.1750099597e-314,2.175010118e-314,2.1750096435e-314,2.1750099913e-314,2.1750097383e-314,2.175009833e-314,2.175009675e-314,2.1750098016e-314,2.175012995e-314,2.175013027e-314,2.1750129636e-314,2.175012932e-314,2.1750128055e-314,2.1750129003e-314,2.175012837e-314,2.175012774e-314,2.175012742e-314,2.1750127106e-314,2.175012584e-314,2.1750126158e-314,2.175013185e-314,2.1750132165e-314,2.175013248e-314,2.175010529e-314,2.1750105604e-314,2.1750104656e-314,2.1738400754e-314
0.53,2.173840044e-314,2.173840012e-314,2.1738399806e-314,2.173839949e-314,2.1738399173e-314,2.1738398857e-314,2.173837767e-314,2.17383568e-314,2.173842447e-314,2.17384251e-314,2.173842289e-314,2.173842257e-314,2.173842352e-314,2.1738383363e-314,2.173838463e-314,2.1738380834e-314,2.173842194e-314,2.1738423837e-314,2.1738390636e-314,2.173839095e-314,2.1738398225e-314,2.173839791e-314,2.1738397276e-314,2.17383802e-314,2.173839854e-314,2.1738379885e-314,2.173837957e-314,2.1738379253e-314,2.1738378937e-314
0.54,2.1738378304e-314,2.173837799e-314,2.173841119e-314,2.1738365024e-314,2.1738359016e-314,2.1738348265e-314,2.173835617e-314,2.173836439e-314,2.1738368186e-314,2.1738366605e-314,2.1738365656e-314,2.1738363443e-314,2.173836597e-314,2.17383685e-314,2.173836629e-314,2.173836534e-314,2.1738367237e-314,2.173836882e-314,2.1738369134e-314,2.173836945e-314,2.1738369767e-314,2.17383704e-314,2.1738370715e-314,2.173837103e-314,2.173837198e-314,2.1738372296e-314,2.1738372612e-314,2.173837293e-314,2.1738373245e-314
0.55,2.173837356e-314,2.1738373877e-314,2.173837609e-314,2.1738376407e-314,2.173837704e-314,2.1738377356e-314,2.173840107e-314,2.173841277e-314,2.1738413086e-314,2.1738413403e-314,2.173841372e-314,2.1738414035e-314,2.173842542e-314,2.1738425734e-314,2.173842605e-314,2.1738426367e-314,2.1738426683e-314,2.1738427e-314,2.1738427315e-314,2.173842763e-314,2.1738360913e-314,2.1738396644e-314,2.173839633e-314,2.173839601e-314,2.173839348e-314,2.1738393166e-314,2.1738392217e-314,2.173839285e-314,2.1738392533e-314
0.56,2.1738371664e-314,2.173837135e-314,2.173839538e-314,2.17383938e-314,2.1738352376e-314,2.1738350795e-314,2.173839443e-314,2.1738395063e-314,2.1738395695e-314,2.173835111e-314,2.1738370083e-314,2.1738408976e-314,2.173840866e-314,2.173841783e-314,2.173834795e-314,2.1738347633e-314,2.173839032e-314,2.1738390004e-314,2.1738389687e-314,2.1738389055e-314,2.173838937e-314,2.173838874e-314,2.1738388423e-314,2.173838779e-314,2.1738388106e-314,2.1738376723e-314,2.173842131e-314,2.173842099e-314,2.1738420675e-314
0.5700000000000001,2.173842036e-314,2.1738419094e-314,2.1738420043e-314,2.1738419727e-314,2.173841941e-314,2.1738363126e-314,2.173836028e-314,2.1738364075e-314,2.173836787e-314,2.173836692e-314,2.173836281e-314,2.173836186e-314,2.1738361545e-314,2.1738364707e-314,2.173836376e-314,2.1738375775e-314,2.173837546e-314,2.173837514e-314,2.1738374826e-314,2.173837451e-314,2.1738374193e-314,2.173840929e-314,2.1738406446e-314,2.173840613e-314,2.1738405814e-314,2.1738405497e-314,2.173840518e-314,2.1738404865e-314,2.173840455e-314
0.58,2.1738404233e-314,2.1738403916e-314,2.17384036e-314,2.1738394747e-314,2.1738412454e-314,2.173841214e-314,2.173841182e-314,2.1738411505e-314,2.1738410873e-314,2.1738410557e-314,2.173841024e-314,2.1738409924e-314,2.173840961e-314,2.1738403284e-314,2.173840297e-314,2.173840265e-314,2.1738402335e-314,2.173840202e-314,2.1738401703e-314,2.1738401387e-314,2.173839696e-314,2.17383919e-314,2.1738391585e-314,2.173839127e-314,2.1738387474e-314,2.173838716e-314,2.173838684e-314,2.1738386525e-314,2.173838621e-314
0.59,2.1738385893e-314,2.1738385577e-314,2.1738424153e-314,2.173838526e-314,2.1738384944e-314,2.173838273e-314,2.1738383996e-314,2.173838368e-314,2.1738383047e-314,2.173838178e-314,2.17383821e-314,2.1736666703e-314,2.173671919e-314,2.173669421e-314,2.1736695477e-314,2.173666354e-314,2.173670022e-314,2.1736717295e-314,2.1736716663e-314,2.1736693264e-314,2.1736686623e-314,2.173669358e-314,2.173666607e-314,2.1736665754e-314,2.1736655636e-314,2.17367018e-314,2.1736701485e-314,2.173667935e-314,2.173670117e-314
0.6,2.1736679034e-314,2.173665943e-314,2.1736660695e-314,2.173668789e-314,2.1736712236e-314,2.1736721406e-314,2.173668757e-314,2.17366901e-314,2.1736667335e-314,2.1736667967e-314,2.1736689785e-314,2.173672615e-314,2.1736702117e-314,2.1736702433e-314,2.1736676505e-314,2.17366569e-314,2.1736695793e-314,2.173669611e-314,2.1736696426e-314,2.173669674e-314,2.173669706e-314,2.1736697374e-314,2.173669769e-314,2.1736698007e-314,2.1736698323e-314,2.173669864e-314,2.1736698955e-314,2.173669927e-314,2.1736713184e-314
0.61,2.17367135e-314,2.1736713817e-314,2.1736714133e-314,2.173671445e-314,2.1736714765e-314,2.173671508e-314,2.17367154e-314,2.1736715714e-314,2.173669263e-314,2.173668283e-314,2.1736677453e-314,2.1736679983e-314,2.17366803e-314,2.1736682513e-314,2.173668125e-314,2.173667619e-314,2.173668188e-314,2.1736683145e-314,2.173668346e-314,2.1736683778e-314,2.1736684094e-314,2.173668441e-314,2.1736684726e-314,2.173668504e-314,2.173668536e-314,2.1736685675e-314,2.173668599e-314,2.1736686307e-314,2.1736659114e-314
0.62,2.1736658165e-314,2.173666038e-314,2.1736659746e-314,2.173666101e-314,2.173665785e-314,2.1736661327e-314,2.1736661643e-314,2.173666196e-314,2.1736662276e-314,2.173666259e-314,2.173666291e-314,2.1736663224e-314,2.1736663857e-314,2.1736664173e-314,2.173666449e-314,2.1736664805e-314,2.173666512e-314,2.173666544e-314,2.1736648363e-314,2.1736648047e-314,2.173664773e-314,2.1736711603e-314,2.1736711287e-314,2.173669959e-314,2.1736699904e-314,2.1736700536e-314,2.173670085e-314,2.17367037e-314,2.1736704014e-314
0.63,2.173670433e-314,2.1736704647e-314,2.1736704963e-314,2.173670528e-314,2.1736705595e-314,2.173670591e-314,2.173670623e-314,2.1736706544e-314,2.173670686e-314,2.1736707176e-314,2.1736707493e-314,2.173670781e-314,2.1736708125e-314,2.1736709074e-314,2.173670939e-314,2.1736709706e-314,2.173671002e-314,2.173671034e-314,2.1736710655e-314,2.173671097e-314,2.173671192e-314,2.173671255e-314,2.173671287e-314,2.173665627e-314,2.1736657533e-314,2.173665532e-314,2.1736647414e-314,2.173665595e-314,2.17366588e-314
0.64,2.173666006e-314,2.1736657217e-314,2.173670275e-314,2.1736703066e-314,2.173670338e-314,2.17366686e-314,2.173672773e-314,2.1736727413e-314,2.1736727097e-314,2.173672678e-314,2.1736726465e-314,2.1736720457e-314,2.173672014e-314,2.1736719825e-314,2.173671951e-314,2.1736718876e-314,2.173671698e-314,2.173671761e-314,2.173671603e-314,2.1736688837e-314,2.173671856e-314,2.1736718244e-314,2.1736716346e-314,2.1736689153e-314,2.174313936e-314,2.1743145366e-314,2.174314568e-314,2.1743146e-314,2.1743146314e-314
0.65,2.174314663e-314,2.1743146947e-314,2.174313904e-314,2.1743138725e-314,2.174313841e-314,2.1743138093e-314,2.1743137777e-314,2.174313746e-314,2.1743137144e-314,2.174313683e-314,2.1743136196e-314,2.174313588e-314,2.1743135563e-314,2.1743135247e-314,2.174313493e-314,2.1743134615e-314,2.17431343e-314,2.174313398e-314,2.1743133666e-314,2.174313335e-314,2.1743128607e-314,2.174312829e-314,2.1743127975e-314,2.174312766e-314,2.174312734e-314,2.1743127026e-314,2.174312671e-314,2.1743126394e-314,2.1743126077e-314
0.66,2.174312576e-314,2.1743125445e-314,2.174312513e-314,2.1743124813e-314,2.1743124496e-314,2.174312418e-314,2.1743123864e-314,2.174312355e-314,2.174312323e-314,2.174320007e-314,2.1743200385e-314,2.17432007e-314,2.1743201017e-314,2.1743201333e-314,2.174320165e-314,2.1743201966e-314,2.174320228e-314,2.17432026e-314,2.1743202914e-314,2.174320323e-314,2.1743203547e-314,2.174313651e-314,2.1743159595e-314,2.174315991e-314,2.1743191847e-314,2.174313082e-314,2.1743130504e-314,2.174313019e-314,2.174312987e-314
0.67,2.1743129556e-314,2.174312924e-314,2.1743128923e-314,2.174314505e-314,2.1743144733e-314,2.1743144417e-314,2.17431441e-314,2.1743143785e-314,2.174314347e-314,2.174314315e-314,2.1743142836e-314,2.174314252e-314,2.174315011e-314,2.174319501e-314,2.1743195326e-314,2.174319564e-314,2.174319596e-314,2.1743194377e-314,2.1743196274e-314,2.1743182994e-314,2.174318331e-314,2.1743183626e-314,2.174318394e-314,2.174318426e-314,2.1743184575e-314,2.174318489e-314,2.1743185207e-314,2.1743185523e-314,2.174318584e-314
0.68,2.1743186156e-314,2.174318647e-314,2.174318679e-314,2.1743187104e-314,2.174318742e-314,2.1743187737e-314,2.1743188053e-314,2.174318837e-314,2.1743188685e-314,2.1743189e-314,2.174318932e-314,2.1743189634e-314,2.174318995e-314,2.1743190266e-314,2.1743190583e-314,2.17431909e-314,2.1743191215e-314,2.1743192164e-314,2.174319248e-314,2.1743192796e-314,2.174319311e-314,2.174319153e-314,2.1743150425e-314,2.174315074e-314,2.1743151057e-314,2.1743151374e-314,2.174315169e-314,2.174314094e-314,2.1743140623e-314
0.6900000000000001,2.1743141255e-314,2.174314157e-314,2.1743142204e-314,2.1743141887e-314,2.1743147263e-314,2.174314758e-314,2.1743147895e-314,2.174314821e-314,2.174314853e-314,2.1743148844e-314,2.174314916e-314,2.1743149476e-314,2.1743149792e-314,2.174315232e-314,2.174315264e-314,2.1743152955e-314,2.174315327e-314,2.1743153587e-314,2.1743153903e-314,2.174315422e-314,2.1743154536e-314,2.174315485e-314,2.174315517e-314,2.1743155484e-314,2.17431558e-314,2.1743156117e-314,2.1743156433e-314,2.174315675e-314,2.1743157065e-314
0.7000000000000001,2.174315738e-314,2.17431577e-314,2.1743158014e-314,2.174315833e-314,2.1743158646e-314,2.174315896e-314,2.174315928e-314,2.1743160227e-314,2.1743160543e-314,2.174316086e-314,2.1743161176e-314,2.174316149e-314,2.174316181e-314,2.1743162124e-314,2.174316244e-314,2.1743162757e-314,2.1743163073e-314,2.174316339e-314,2.174316845e-314,2.1743168765e-314,2.174316908e-314,2.1743169397e-314,2.1743169713e-314,2.174317003e-314,2.1743170346e-314,2.174317066e-314,2.174319975e-314,2.1743199436e-314,2.174319912e-314
0.71,2.1743198804e-314,2.174319849e-314,2.174319817e-314,2.1743197855e-314,2.174319754e-314,2.1743197223e-314,2.1743196907e-314,2.174319659e-314,2.174319406e-314,2.174319343e-314,2.1743182678e-314,2.174318236e-314,2.1743182045e-314,2.174318173e-314,2.1743181413e-314,2.1743181096e-314,2.174318078e-314,2.1743180464e-314,2.174318015e-314,2.174317983e-314,2.1743179515e-314,2.17431792e-314,2.1743178883e-314,2.1743178567e-314,2.174317825e-314,2.1743177934e-314,2.174317762e-314,2.17431773e-314,2.1743176986e-314
0.72,2.174317667e-314,2.174317509e-314,2.1743176353e-314,2.1743176037e-314,2.174317572e-314,2.1743175405e-314,2.174317477e-314,2.1743174456e-314,2.174317351e-314,2.1743173824e-314,2.174317319e-314,2.1743172875e-314,2.1743131137e-314,2.1743131453e-314,2.174313177e-314,2.1743132085e-314,2.17431324e-314,2.174313272e-314,2.1743133034e-314,2.1743171294e-314,2.174317098e-314,2.174317161e-314,2.1743171927e-314,2.174317256e-314,2.1743172243e-314,2.1659784396e-314,2.1735981177e-314,2.1735929003e-314,2.1735982125e-314
0.73,2.17359309e-314,2.1735929636e-314,2.173592426e-314,2.1735951137e-314,2.1735928055e-314,2.173598276e-314,2.173593501e-314,2.1735932165e-314,2.173598023e-314,2.1735921414e-314,2.1735934695e-314,2.173593185e-314,2.1735931533e-314,2.1735935644e-314,2.1735922995e-314,2.1735957145e-314,2.1735958726e-314,2.1735959043e-314,2.173595936e-314,2.1735997303e-314,2.173592521e-314,2.1735994457e-314,2.1735994773e-314,2.1735992244e-314,2.173599003e-314,2.1735962837e-314,2.1735963153e-314,2.173596252e-314,2.173597106e-314
0.74,2.173596916e-314,2.1735970426e-314,2.173597011e-314,2.1735969793e-314,2.1735973904e-314,2.173597264e-314,2.173597327e-314,2.173597833e-314,2.1735978015e-314,2.1735975485e-314,2.173597169e-314,2.1735971374e-314,2.1735972323e-314,2.173597422e-314,2.173594861e-314,2.1735948924e-314,2.173594355e-314,2.173596189e-314,2.1735986236e-314,2.17359894e-314,2.173598655e-314,2.1735984655e-314,2.1735985603e-314,2.1735960624e-314,2.173596094e-314,2.173596157e-314,2.1735979596e-314,2.1735972955e-314,2.173598339e-314
0.75,2.1735983706e-314,2.173592774e-314,2.173598497e-314,2.173599161e-314,2.1735991928e-314,2.17359328e-314,2.1735933114e-314,2.1735978647e-314,2.173597517e-314,2.1735937857e-314,2.173593754e-314,2.1735937225e-314,2.1735972007e-314,2.173599256e-314,2.173595082e-314,2.1735950505e-314,2.173595019e-314,2.1735949873e-314,2.1735949556e-314,2.173594671e-314,2.1735946394e-314,2.173594608e-314,2.173594576e-314,2.1735945446e-314,2.173594513e-314,2.1735944813e-314,2.1735944497e-314,2.173594418e-314,2.1735943865e-314
0.76,2.1735938806e-314,2.173593849e-314,2.1735938173e-314,2.173594102e-314,2.1735968845e-314,2.1735969477e-314,2.1735978963e-314,2.173592932e-314,2.1735928687e-314,2.1735985287e-314,2.1735995406e-314,2.1735992876e-314,2.1735958094e-314,2.173595272e-314,2.1735952086e-314,2.173599572e-314,2.1735947027e-314,2.1735934063e-314,2.173595778e-314,2.1735989714e-314,2.173599319e-314,2.173593027e-314,2.173597928e-314,2.1735940703e-314,2.1735940387e-314,2.173597991e-314,2.173594007e-314,2.1735939754e-314,2.173593944e-314
0.77,2.173593912e-314,2.173597074e-314,2.17359426e-314,2.1735919517e-314,2.173596347e-314,2.1735963786e-314,2.173592078e-314,2.1735942284e-314,2.1735962205e-314,2.17359211e-314,2.173594197e-314,2.173592015e-314,2.1735960307e-314,2.17359641e-314,2.1735919833e-314,2.1735931217e-314,2.173599509e-314,2.173593248e-314,2.173598592e-314,2.173592268e-314,2.173598244e-314,2.1735983074e-314,2.1735922047e-314,2.1735990347e-314,2.173593438e-314,2.1735933746e-314,2.173592742e-314,2.1735922363e-314,2.173592995e-314
0.78,2.1735923944e-314,2.1589610316e-314,2.158957079e-314,2.158963561e-314,2.158961506e-314,2.158957016e-314,2.158959577e-314,2.1589615375e-314,2.158961411e-314,2.158961316e-314,2.158959672e-314,2.1589634664e-314,2.1659294916e-314,2.165929555e-314,2.1659262663e-314,2.1659293967e-314,2.165929302e-314,2.16592946e-314,2.1740580967e-314,2.174058065e-314,2.1740544604e-314,2.1740546185e-314,2.1740542707e-314,2.174054239e-314,2.1740543656e-314,2.174058919e-314,2.174058824e-314,2.174058887e-314,2.174058666e-314
0.79,2.1740586975e-314,2.1740607845e-314,2.1740601204e-314,2.1740599623e-314,2.174060152e-314,2.1740603734e-314,2.1740604682e-314,2.1740595513e-314,2.174059488e-314,2.174054081e-314,2.174055662e-314,2.1740556304e-314,2.174055757e-314,2.1740556936e-314,2.174055725e-314,2.174058476e-314,2.1740585394e-314,2.174058413e-314,2.1740583813e-314,2.1740584446e-314,2.1740579386e-314,2.174057907e-314,2.1740583497e-314,2.174057591e-314,2.174057559e-314,2.1740578754e-314,2.174057496e-314,2.1740574643e-314,2.1740575276e-314
0.8,2.174057401e-314,2.1740573695e-314,2.1740574327e-314,2.174057306e-314,2.1740572746e-314,2.174057338e-314,2.1740572114e-314,2.1740571797e-314,2.174057243e-314,2.1740571165e-314,2.174057085e-314,2.174057148e-314,2.1740570216e-314,2.17405699e-314,2.1740570533e-314,2.174056927e-314,2.174056895e-314,2.1740569584e-314,2.174056832e-314,2.1740568003e-314,2.1740568635e-314,2.174056737e-314,2.1740567054e-314,2.1740567687e-314,2.174056579e-314,2.1740565473e-314,2.174056674e-314,2.174056484e-314,2.1740564525e-314
0.81,2.1740565157e-314,2.174056389e-314,2.1740563576e-314,2.174056421e-314,2.1740562944e-314,2.174056263e-314,2.174056326e-314,2.1740561995e-314,2.1740558833e-314,2.1740559466e-314,2.1740605947e-314,2.174060658e-314,2.1740605315e-314,2.1740605e-314,2.174060563e-314,2.1740604366e-314,2.174060405e-314,2.174058223e-314,2.174058255e-314,2.1740580335e-314,2.174053733e-314,2.1740581284e-314,2.174053575e-314,2.1740555355e-314,2.174055567e-314,2.1740596145e-314,2.174059235e-314,2.1740592034e-314,2.1740592667e-314
0.8200000000000001,2.174059172e-314,2.1740591086e-314,2.1740552825e-314,2.174055251e-314,2.174055314e-314,2.174058508e-314,2.1740586343e-314,2.174058571e-314,2.1740586027e-314,2.174058729e-314,2.1740597094e-314,2.174059646e-314,2.1740596777e-314,2.174059804e-314,2.174059741e-314,2.1740597726e-314,2.174059899e-314,2.17406031e-314,2.174060342e-314,2.174060816e-314,2.174054745e-314,2.174054334e-314,2.1740606264e-314,2.174060753e-314,2.1740606896e-314,2.174060721e-314,2.1740608477e-314,2.1740590137e-314,2.174059583e-314
0.8300000000000001,2.1740538596e-314,2.17405465e-314,2.1740543023e-314,2.174053986e-314,2.174054144e-314,2.1740557885e-314,2.1740558517e-314,2.174053765e-314,2.1740536383e-314,2.1740581916e-314,2.1740532905e-314,2.1740537964e-314,2.1740602785e-314,2.174060247e-314,2.174060057e-314,2.1740600256e-314,2.1740601837e-314,2.1740553774e-314,2.1740554723e-314,2.174055346e-314,2.1740554406e-314,2.1740555987e-314,2.174055409e-314,2.17405582e-314,2.174055915e-314,2.1740560414e-314,2.174055978e-314,2.17405601e-314,2.1740561363e-314
0.84,2.174056073e-314,2.1740561047e-314,2.174056231e-314,2.174056168e-314,2.1740592983e-314,2.17405914e-314,2.1740590453e-314,2.1740589505e-314,2.1740533853e-314,2.1740533537e-314,2.174053322e-314,2.174057844e-314,2.1740577173e-314,2.1740577805e-314,2.174057749e-314,2.174057654e-314,2.1740576224e-314,2.1740576857e-314,2.174058318e-314,2.174056642e-314,2.1740593615e-314,2.1740566106e-314,2.17405933e-314,2.174059425e-314,2.174059393e-314,2.1740595196e-314,2.1740594564e-314,2.174055504e-314,2.17405816e-314
0.85,2.174054492e-314,2.174057812e-314,2.1740612904e-314,2.174061259e-314,2.174061322e-314,2.1740611955e-314,2.174061164e-314,2.1740611007e-314,2.1740611323e-314,2.174061006e-314,2.174060974e-314,2.1740610374e-314,2.174060911e-314,2.1740609426e-314,2.142099401e-314,2.1744091126e-314,2.174409144e-314,2.1744060454e-314,2.174402314e-314,2.174407911e-314,2.1744024723e-314,2.174408069e-314,2.174408227e-314,2.174405571e-314,2.1744064565e-314,2.174401998e-314,2.1744075e-314,2.1744018083e-314,2.1744075316e-314
0.86,2.1744020297e-314,2.174402251e-314,2.174405508e-314,2.174402093e-314,2.1744072786e-314,2.174407247e-314,2.174407184e-314,2.174407152e-314,2.174407089e-314,2.1744070257e-314,2.1744070573e-314,2.174406994e-314,2.174409239e-314,2.1744093656e-314,2.1744092074e-314,2.1744093023e-314,2.1744090493e-314,2.174408986e-314,2.1744089545e-314,2.174409081e-314,2.174408923e-314,2.1744090177e-314,2.1744086383e-314,2.1744084486e-314,2.1744081324e-314,2.17440731e-314,2.174407342e-314,2.1744073735e-314,2.174407405e-314
0.87,2.1744074367e-314,2.174408164e-314,2.1744077213e-314,2.174407595e-314,2.174407753e-314,2.174407816e-314,2.1744076897e-314,2.174406235e-314,2.174406172e-314,2.1744061087e-314,2.174409176e-314,2.172118134e-314,2.164982909e-314,2.1649792413e-314,2.1649851226e-314,2.164983668e-314,2.1649800634e-314,2.1649865456e-314,2.1649824033e-314,2.1649812334e-314,2.1649837314e-314,2.1649818025e-314,2.1649838895e-314,2.1649804745e-314,2.1649863875e-314,2.164979273e-314,2.164985945e-314,2.164982087e-314,2.164982846e-314
