t,V,Na_i,m,h,j,K_i,X_kr,X_ks,X_to1,Y_to1,Ca_i,MgATP_i,O,O_Ca,C0,C1,C2,C3,C4,C_Ca0,C_Ca1,C_Ca2,C_Ca3,C_Ca4,Ca_ss,y,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa,CaADP_i,CaADP_ss,CaATP_ss,CaATP_i,Mg_ss,Mg_i,MgADP_i,MgADP_ss,MgATP_ss
0.32,-96.32832865091494,10.0,0.0328302,0.9988174751560007,0.9989630114488545,159.48,0.31312651542948544,0.0031878930630012134,3.5798909574924336e-05,0.9999998208342815,7.352271907447904e-05,6.43953384303485,1.9352636439580408e-20,-4.941351655512828e-29,0.9987653947795868,1.8060578503697694e-06,1.2247594898561246e-12,3.6773339226082656e-19,-1.6129376058860872e-21,0.0012336406689824816,9.009547938296645e-09,2.4688835126928684e-14,3.0047459722039086e-20,-1.6094173716847075e-26,0.00010990152330654585,0.8794605891885475,0.000506298708471179,1.4080781500126821e-09,0.5733724793871836,0.42612122049626683,0.27554155464259467,0.27585137391950054,0.9713845888284859,0.06866782672318364,9.578588260621835e-08,1.1115837550291986e-07,0.0002161983826541775,0.00020596383973338708,0.9999640791849976,0.9999629651768184,0.0029831918403039185,0.002983189161757123,6.439531616876162
0.33,-96.32844404680235,10.0,0.0328302,0.9988175056758294,0.9989630360380188,159.48,0.3083888383258282,0.0027908851341247667,3.5798424557540943e-05,0.9999998208389161,7.344803908268249e-05,6.439533969535195,-4.5090816159009164e-21,1.602638485090764e-29,0.9987745644878162,1.8060486979578578e-06,1.2246833951666435e-12,3.689631708777721e-19,-1.3653710870904643e-22,0.0012244711192653326,8.860189017432711e-09,2.404267972403474e-14,2.899501502365336e-20,1.137643346223444e-26,0.00010961118509085698,0.8813897775726474,0.0005028635556878431,1.3915094318062209e-09,0.5762687207896603,0.42322841426314206,0.2757920943452589,0.27609742285208266,0.9711657199240687,0.0685925960878174,9.568859603136175e-08,1.1096491373345416e-07,0.0002159242348769913,0.0002057547696423395,0.9999639469083773,0.9999628387697085,0.0029831917467262057,0.002983189086369217,6.439531755865526
0.34,-96.32854667926543,10.0,0.0328302,0.9988175334608638,0.9989630579417259,159.48,0.30372283724064336,0.0024455301454880665,3.5798059951679355e-05,0.9999998208430493,7.337737751963862e-05,6.4395340897126605,1.1441201690992512e-21,1.3667868781578023e-29,0.9987831429101025,1.806032044238928e-06,1.2246470452967835e-12,3.690887577870465e-19,9.408913556830849e-24,0.0012158927797607598,8.794065791184698e-09,2.38514249203491e-14,2.875126399745782e-20,1.2985874871478814e-26,0.00010932705977228546,0.8832880899975127,0.0004994518611339047,1.3703540521994042e-09,0.5791452983459907,0.4203552484225229,0.2760372903620877,0.27633829431263207,0.9709497692857134,0.0685216684730758,9.559653697133834e-08,1.1078235375741477e-07,0.00021566596587456956,0.00020555681297955092,0.9999638203277481,0.9999627186814207,0.0029831916571768547,0.002983189012673468,6.439531889062974
0.35000000000000003,-96.32863772843174,10.0,0.0328302,0.9988175579105634,0.9989630774102293,159.48,0.29912742856611824,0.0021451077275949125,3.5797740398602274e-05,0.9999998208467249,7.33104175719847e-05,6.4395342036280825,-1.6602121060293813e-22,1.2717897840755326e-29,0.9987911820233966,1.8060174481317667e-06,1.2246174743260718e-12,3.690581842754494e-19,-1.0682375134378505e-24,0.0012078537388821372,8.736246087271793e-09,2.3695490889880442e-14,2.856429620954847e-20,1.289859912801035e-26,0.00010904731735606528,0.8851560206225724,0.0004960634171081868,1.3508797410852542e-09,0.5820023454936898,0.4175015897383236,0.2762773781549477,0.276574212224787,0.9707367085573692,0.06845470258925757,9.550929955019995e-08,1.1060523741940093e-07,0.0002154185402274674,0.00020536921731475024,0.99996369997755,0.9999626048506367,0.002983191572250661,0.0029831889433987097,6.439532016001497
0.36,-96.32871826641873,10.0,0.0328302,0.9988175796346556,0.9989630946686638,159.48,0.29460154499097274,0.0018837711500378827,3.579745727006225e-05,0.9999998208499851,7.324686885912642e-05,6.439534311739149,8.55073194263393e-22,1.2949207792631517e-29,0.9987987291181205,1.8060053633887236e-06,1.2245918127785886e-12,3.690556981453542e-19,6.457674949530814e-24,0.0012003067110850757,8.681404441419504e-09,2.3546053603025905e-14,2.838334268493481e-20,1.2828255818682802e-26,0.00010877157799131138,0.8869940556992639,0.0004926980658718722,1.3313654751685415e-09,0.5848399947485907,0.4146673058541734,0.2765125765816163,0.2768053847841018,0.9705265086796682,0.06839138637950544,9.542650602085645e-08,1.1043281201611127e-07,0.0002151808347641006,0.0002051911787254762,0.9999635854443558,0.9999624968198955,0.002983191491653951,0.0029831888784112473,6.439532137101888
0.37,-96.32878927914211,10.0,0.0328302,0.9988175987659007,0.9989631099226642,159.48,0.29014413527330746,0.0016564380972529562,3.57972077154905e-05,0.9999998208528693,7.318646646605316e-05,6.439534414498165,8.335298731830899e-22,1.2975729640921127e-29,0.9988058272113627,1.8059955027970802e-06,1.2245697373456132e-12,3.690442179735191e-19,6.3103377138130904e-24,0.0011932086791639786,8.629945637612602e-09,2.3406156964715115e-14,2.821431063093368e-20,1.2751934061765102e-26,0.00010849963266176569,0.8888026736924692,0.0004893556467330298,1.3124288871542962e-09,0.5876583777372174,0.4118522653036227,0.2767430890122885,0.2770320054928173,0.9703191399590505,0.06833143330623426,9.534781127449241e-08,1.1026475943223665e-07,0.00021495212589746018,0.0002050219541103177,0.9999634762791475,0.9999623941370865,0.002983191415046801,0.002983188817365446,6.439532252810149
0.38,-96.32885165879475,10.0,0.0328302,0.9988176155365921,0.9989631233603753,159.48,0.28575416399395837,0.00145868488947745,3.5796988621177836e-05,0.9999998208554124,7.312896863481723e-05,6.439534512316481,2.7245556697580344e-22,1.2663203944519896e-29,0.9988125154524095,1.8059876502032858e-06,1.2245509109217317e-12,3.6902819934666056e-19,1.9990827613132568e-24,0.0011865204943064512,8.581610352957622e-09,2.3275163185743096e-14,2.805650694180166e-20,1.2686948767718337e-26,0.00010823126643274631,0.8905823454118237,0.0004860359694830417,1.2939816819064767e-09,0.5904576252291664,0.40905633750737136,0.27696910460754814,0.27725425451988195,0.9701145721683698,0.06827458056279163,9.527290037087523e-08,1.1010077619488744e-07,0.0002147317440359336,0.0002048608661796301,0.9999633720719039,0.9999622963912385,0.002983191342122514,0.0029831887599526,6.439532363535722
0.39,-96.32890621679584,10.0,0.0328302,0.998817630227017,0.9989631351521834,159.48,0.28143061132069863,0.001286658762958634,3.5796796904564535e-05,0.9999998208576459,7.307415283236509e-05,6.439534605572074,-8.97054564950362e-23,1.26417450468154e-29,0.9988188294797118,1.8059816292243347e-06,1.2245350068229394e-12,3.6901632940460627e-19,-5.795400702667075e-25,0.0011802065187663912,8.535869035424444e-09,2.315090369731878e-14,2.790648292868867e-20,1.2614187644216044e-26,0.00010796627546537763,0.8923335341368883,0.00048273889467102376,1.2758434230922068e-09,0.5932378670738166,0.4062793927556714,0.27719079958608084,0.2774722998000232,0.9699127746335284,0.06822058738339357,9.520148341402054e-08,1.0994057907233818e-07,0.0002145190700026718,0.00020470729188957026,0.9999632724450788,0.9999622032048849,0.002983191272600504,0.0029831887058912893,6.439532469656802
0.4,-96.32895369653706,10.0,0.0328302,0.9988176430301076,0.9989631454529085,159.48,0.2771724727978784,0.001137012818882227,3.579663005149943e-05,0.9999998208595996,7.302181481742012e-05,6.439534694612645,1.0211888920518855e-22,1.2543333089451191e-29,0.9988248017030902,1.8059772530772493e-06,1.2245217503594913e-12,3.690110300407778e-19,7.55547364644206e-25,0.001174234343031884,8.492601209569261e-09,2.3033354492141806e-14,2.7764549221029385e-20,1.2550962531596938e-26,0.0001077044836784611,0.8940566957279836,0.0004794642565699495,1.2579557915065039e-09,0.5959992322711888,0.4035213022142879,0.277408338147095,0.2776862978803015,0.9697137162970869,0.06816923313000052,9.513329433534847e-08,1.0978391441841448e-07,0.0002143135399859942,0.00020456065891511017,0.9999631770522822,0.9999621142304892,0.0029831912062210316,0.0029831886549194766,6.439532571518772
0.41000000000000003,-96.32899477412023,10.0,0.0328302,0.9988176541298394,0.998963154404036,159.48,0.27297875911120906,0.0010068375279320343,3.579648569216747e-05,0.9999998208613001,7.297176781358588e-05,6.4395347797559515,7.87653769227111e-22,1.2400278725544452e-29,0.9988304616090328,1.805974358312849e-06,1.2245108856370745e-12,3.6901150703721964e-19,5.532318001214624e-24,0.0011685744809870877,8.451598790285912e-09,2.2921966222570583e-14,2.7630061102362875e-20,1.2495529845251662e-26,0.00010744572659665356,0.8957522787496238,0.00047621189933537764,1.2403138657896433e-09,0.5987418489455084,0.4007819379148451,0.2776218734264658,0.27789639488171514,0.9695173657893142,0.0681203154878622,9.50680898186555e-08,1.0963054839958119e-07,0.00021411463707773971,0.00020442044400657854,0.999963085576713,0.9999620291505386,0.002983191142747167,0.0029831886067985636,6.439532669437971
0.42,-96.32903006591467,10.0,0.0328302,0.9988176636251953,0.9989631621356971,159.48,0.26884849587174525,0.0008936022861511717,3.579636167228409e-05,0.9999998208627714,7.292384176432534e-05,6.4395348612912375,1.281437400151763e-22,1.239241693627774e-29,0.9988358360267383,1.805972795848051e-06,1.2245021782662579e-12,3.6900040145937865e-19,9.50285559338204e-25,0.0011632001037621686,8.412681708136926e-09,2.2816291371990913e-14,2.750253100744446e-20,1.2433585979060983e-26,0.00010718985242517249,0.8974207245837545,0.00047298163984807386,1.2232332320358807e-09,0.601465844381688,0.398061172755234,0.27783154835912394,0.2781027273202606,0.9693236914899763,0.06807364874054185,9.500564833050413e-08,1.0948026722311258e-07,0.00021392189003811968,0.00020428617076143302,0.9999629977297653,0.9999619476758556,0.0029831910819630918,0.002983188561311387,6.43953276370249
0.43,-96.32906012975617,10.0,0.0328302,0.9988176717361806,0.9989631687654329,159.48,0.2647807233821141,0.0007951017043011569,3.579625601417044e-05,0.9999998208640352,7.287787978328072e-05,6.439534939485365,-1.6667261489796564e-23,1.2376057029858512e-29,0.9988409493865753,1.8059724324808925e-06,1.2244954165561058e-12,3.6899502214296744e-19,-7.708272996719792e-26,0.0011580867813215682,8.375649878760238e-09,2.2715721338980776e-14,2.7381144195811766e-20,1.2376564822986447e-26,0.00010693672410825756,0.8990624675517487,0.0004697733454840414,1.206369367852716e-09,0.6041713449649042,0.39535888048324624,0.2780374966318023,0.27830542297521016,0.9691326615978726,0.06802906283432197,9.494576549252469e-08,1.0933287486067298e-07,0.000213734864934627,0.00020415739969809548,0.9999629132453732,0.9999618695397802,0.00298319102366989,0.0029831885182575782,6.43953285457802
0.44,-96.3290854765432,10.0,0.0328302,0.9988176785805181,0.9989631743998658,159.48,0.2607744964278345,0.0007094210819154145,3.579616693366906e-05,0.9999998208651117,7.283373794165209e-05,6.439535014583184,-9.328574705867752e-23,1.2329893072395185e-29,0.9988458239088094,1.8059731445776713e-06,1.2244904062487598e-12,3.689911230682103e-19,-6.22691482403278e-25,0.0011532122936700638,8.340356122681938e-09,2.2619893900639422e-14,2.726550807016838e-20,1.2323287267307636e-26,0.00010668621486367232,0.9006779350224887,0.0004665868592834884,1.1897957567499196e-09,0.6068584762489194,0.3926749357020056,0.2782398433281308,0.27850460147132655,0.9689442441755558,0.06798640196264019,9.488825380668903e-08,1.0918819107945091e-07,0.0002135531633916555,0.00020403372759602708,0.9999628318793683,0.9999617944976125,0.0029831909676849584,0.0029831884774532674,6.43953294230834
0.45,-96.32910657183157,10.0,0.0328302,0.9988176842911669,0.9989631791361476,159.48,0.25682888405473914,0.0006348856601161381,3.579609279296949e-05,0.9999998208660194,7.279128404978264e-05,6.439535086809591,4.133623763028519e-23,1.2275373166019632e-29,0.9988504798473715,1.80597482007889e-06,1.2244869704204121e-12,3.689899987611465e-19,3.354382178746282e-25,0.0011485563871380645,8.306650667735768e-09,2.2528393962772895e-14,2.715511173548583e-20,1.2274899073205869e-26,0.0001064382083334928,0.9022675475283408,0.0004634220336221112,1.1734754621145243e-09,0.6095273629327452,0.39000921386016135,0.27843870573130186,0.2787003750648906,0.9687584072081326,0.06794552316079228,9.483294106733757e-08,1.0904605036270764e-07,0.00021337641954396658,0.00020391478413665315,0.9999627534075809,0.9999617223246978,0.00298319091384071,0.0029831884387297026,6.439533027117376
0.46,-96.32912384298317,10.0,0.0328302,0.9988176889657372,0.9989631830629828,159.48,0.25294296936538596,0.0005700454922562051,3.579603208954481e-05,0.9999998208667747,7.27503970966244e-05,6.439535156370477,1.1380958434083242e-23,1.2227074245883985e-29,0.9988549356140245,1.8059773557457268e-06,1.2244849464248615e-12,3.6898797403922096e-19,1.2231631938412983e-25,0.0011441006502013265,8.274398656059188e-09,2.244085158028752e-14,2.7049504752393057e-20,1.222662191596993e-26,0.00010619259693706547,0.903831718869357,0.0004602787081532886,1.1574686108372498e-09,0.612178128884984,0.3873615912493981,0.2786341937877959,0.2788928490594481,0.9685751186352841,0.06790629537842374,9.477966963148232e-08,1.0890630074226838e-07,0.00021320429816772444,0.0002038002303176864,0.9999626776247986,0.9999616528154124,0.0029831908619837653,0.0029831884019325184,6.4395331092102035
0.47000000000000003,-96.32913767645951,10.0,0.0328302,0.9988176927165994,0.9989631862617819,159.48,0.24911584930870853,0.000513640627271025,3.579598346557559e-05,0.9999998208673934,7.271096647471302e-05,6.439535223453973,-2.8487235637902837e-25,1.218104549182242e-29,0.9988592079615772,1.8059806583631619e-06,1.2244841873253949e-12,3.6898673043691394e-19,3.96363737993702e-26,0.0011398283302658887,8.243478465707769e-09,2.235693547649258e-14,2.694828586769428e-20,1.2180931648291797e-26,0.00010594928328595394,0.9053708562218256,0.000457156735814375,1.1417331038633432e-09,0.6148108971266993,0.384731944995757,0.2788264107033849,0.27908212241697383,0.9683943463968353,0.06786859840187592,9.472829540945584e-08,1.0876880371593377e-07,0.0002130364931286771,0.00020368975628385456,0.9999626043433519,0.9999615857816813,0.002983190811973778,0.0029831883669203963,6.4395331887741385
0.48,-96.32914842486908,10.0,0.0328302,0.9988176956377088,0.9989631888068434,159.48,0.2453466344702044,0.00046457261064881803,3.57959456820229e-05,0.9999998208678891,7.267289071397375e-05,6.4395352882326815,-1.6457974237512485e-23,1.2138311171915321e-29,0.9988633121493006,1.805984642843946e-06,1.2244845590224005e-12,3.6898598605686984e-19,-7.491987282869666e-26,0.001135724168257469,8.213779134188156e-09,2.2276343101262922e-14,2.685108848777152e-20,1.213723908681523e-26,0.00010570817774402166,0.9068853602463736,0.00045405596716764987,1.1262651646841443e-09,0.6174257898499987,0.38212015305657215,0.2790154535523675,0.27926828829896205,0.9682160584751228,0.06783232190187721,9.467868621500328e-08,1.0863343209902606e-07,0.00021287272350046463,0.00020358307777811185,0.9999625333911064,0.9999615210510074,0.0029831907636820435,0.0029831883335637616,6.439533265981063
0.49,-96.32915640657798,10.0,0.0328302,0.998817697816536,0.998963190765517,159.48,0.2416344488720066,0.0004218880728630615,3.579591762032769e-05,0.9999998208682742,7.263607669059826e-05,6.439535350865037,-7.72949111822963e-26,1.2095160896614954e-29,0.998867262058885,1.8059892325527503e-06,1.2244859405720123e-12,3.689860369224638e-19,4.099927097236927e-26,0.00113177428266272,8.185199866383981e-09,2.2198800005162218e-14,2.6757580487680832e-20,1.2094551788967919e-26,0.00010546919842636391,0.9083756251899557,0.00045097625902658877,1.1110508501095455e-09,0.6200229284158086,0.3795260942141176,0.27920141369497176,0.2794514344722199,0.9680402229258,0.06779736477858885,9.463072073451703e-08,1.0850006932827609e-07,0.00021271273156935107,0.00020347993392329437,0.9999624646101464,0.9999614584651303,0.0029831907169905014,0.002983188301743725,6.43953334098872
0.5,-96.32916191363246,10.0,0.0328302,0.9988176993292175,0.9989631921986523,159.48,0.23797842977053157,0.0003847579203632851,3.5795898254262596e-05,0.9999998208685604,7.260043876755881e-05,6.439535411496703,6.172767293696133e-24,1.2054256880451557e-29,0.9988710703250306,1.8059943570125273e-06,1.2244882209098685e-12,3.6898642382857877e-19,8.531152111938708e-26,0.0011279660389439605,8.157648737234552e-09,2.2124055403130008e-14,2.6667457814288175e-20,1.2053753401651824e-26,0.00010523226944993136,0.9098420389895089,0.0004479174641382343,1.0960912038978585e-09,0.6226024333679526,0.37694964807182174,0.2793843772659167,0.2796316437363833,0.9678668079100119,0.06776363435911611,9.458428740726729e-08,1.083686079654444e-07,0.00021255628017501462,0.0002033800848137883,0.999962397855167,0.9999613978784464,0.002983190671790503,0.0029831882713509225,6.439533413942176
0.51,-96.32916521184829,10.0,0.0328302,0.9988177002470083,0.9989631931616978,159.48,0.2343777274562043,0.00035245853518045843,3.579588664983196e-05,0.9999998208687578,7.256589830277199e-05,6.4395354702614584,1.675110942813329e-24,1.2015212270245713e-29,0.9988747484599101,1.8059999520970856e-06,1.2244912989628077e-12,3.689870930722872e-19,5.363642879448088e-26,0.0011242879250761807,8.131042067981521e-09,2.205188121610071e-14,2.6580444184823874e-20,1.2014730508063718e-26,0.00010499732126981397,0.9112849833742968,0.0004448794384476945,1.081379931988242e-09,0.6251644244322049,0.3743906950479713,0.27956442560131134,0.2798089943513358,0.9676957817259833,0.06773104557205357,9.453928378494992e-08,1.0823894940722223e-07,0.0002124031515681648,0.00020328331013977873,0.9999623329927652,0.9999613391572736,0.0029831906279823095,0.002983188242284945,6.439533484974653
0.52,-96.32916654489006,10.0,0.0328302,0.9988177006360436,0.9989631937053082,159.48,0.23083150505988884,0.00032436075694926715,3.579588195083974e-05,0.9999998208688762,7.253238314330655e-05,6.43953552728205,-1.0329270282642198e-24,1.1977183034540184e-29,0.9988783069431314,1.806005958889941e-06,1.2244950819895737e-12,3.6898811973576646e-19,3.4337087465894436e-26,0.0011207294615865628,8.105303679345528e-09,2.198206978904649e-14,2.6496288034406687e-20,1.1976623917256997e-26,0.00010476428997495108,0.9127048339642322,0.00044186203804905816,1.0669084657074713e-09,0.6277090205241775,0.3718491163708688,0.27974163557895804,0.2799835603483075,0.967527112831486,0.06769952034730987,9.44956158728331e-08,1.0811100314233742e-07,0.00021225314593817265,0.0002031894077708687,0.9999622699005499,0.9999612821789682,0.0029831905854744182,0.0029831882144536843,6.439533554208395
