t,Chk1P,Rad3,p53,preMPF,MPF,p21,p21_MPF,iCdc25,iCdc25Ps216,iCdc25Ps216_protein1433,aCdc25,aCdc25Ps216,protein1433,Wee1,Wee1P
0.92,8.237202443929572e-11,0.0,0.0,0.0004609997988917866,1.01979917046607e-08,0.008789485215545961,3.116507935611321e-12,1.0209157737534633e-05,3.2581318718458794e-13,0.011963555825337622,9.908422325597115e-07,1.0806593231616693e-14,2.703140566274908,0.0011839999989929463,9.634490326981163e-13
0.93,7.481496708463173e-11,0.0,0.0,0.00046599979442033717,1.0202404492713382e-08,0.008880650140239303,3.175169307194998e-12,1.0309256815756575e-05,8.806703213071954e-13,0.011844516280065262,9.907431543379138e-07,1.0804506919467724e-14,2.7104337784974675,0.001185999998980956,9.7447040911002e-13
0.9400000000000001,6.782924398264427e-11,0.0,0.0,0.000470999789900069,1.0206865718973917e-08,0.008971723945558542,3.2342112385386554e-12,1.0409355884060622e-05,1.655248753024322e-12,0.01172666128508061,9.906440860341182e-07,1.0802415428341628e-14,2.717719701152111,0.0011879999989689411,9.855053215970632e-13
0.9500000000000001,6.144512273497259e-11,0.0,0.0,0.0004759997853309926,1.021137537641118e-08,0.009062706722588347,3.2936301366965597e-12,1.0509454942447694e-05,1.9655992907756825e-12,0.011609978777938573,9.905450276473465e-07,1.08003183571994e-14,2.724998341524947,0.0011899999989569015,9.965538307335134e-13
0.96,5.556244474401876e-11,0.0,0.0,0.0004809997807131187,1.0215933457790799e-08,0.009153598562311063,3.3534226242487257e-12,1.0609553990918782e-05,1.9765035570452664e-12,0.011494457199059985,9.904459791766205e-07,1.0798216734923047e-14,2.7322697068947446,0.0011919999989448372,1.0076159970811571e-12
0.97,5.0126941466419253e-11,0.0,0.0,0.0004859997760464579,1.0220539955845809e-08,0.009244399555619641,3.4135853531572474e-12,1.0709653029474866e-05,1.7339784293667044e-12,0.011380085065068662,9.903469406209623e-07,1.0796111115299366e-14,2.739533804533005,0.0011939999989327482,1.0186918814501467e-12
0.98,4.5130965638087556e-11,0.0,0.0,0.0004909997713310209,1.0225194863277358e-08,0.009335109793317692,3.4741150039943115e-12,1.0809752058116923e-05,1.1612636083037696e-12,0.011266850967021931,9.902479119793949e-07,1.0794001569119402e-14,2.746790641703958,0.0011959999989206343,1.0297815449000807e-12
0.99,4.059248151620916e-11,0.0,0.0,0.0004959997665668181,1.0229898172734365e-08,0.009425729366117951,3.535008308122988e-12,1.0909851076845925e-05,1.7410791219005078e-13,0.011154743621251581,9.901488932509414e-07,1.0791887911179238e-14,2.7540402256645558,0.0011979999989084956,1.040885048708922e-12
1.0,3.6555064879241604e-11,0.0,0.0,0.0005009997617538602,1.0234649876813533e-08,0.009516258364642266,3.5962620476972316e-12,1.1009950085662852e-05,-1.3192307228710415e-12,0.011043751869363853,9.90049884434626e-07,1.0789769700279998e-14,2.761282563664472,0.0011999999988963317,1.0520024543729981e-12
1.01,3.280092630472342e-11,0.0,0.0,0.000505999756892158,1.0239449968148601e-08,0.009606696879419431,3.657872966838071e-12,1.1110049084568658e-05,-2.6905422696711697e-12,0.010933864471516777,9.899508855294696e-07,1.0787649124945862e-14,2.768517662946657,0.0012019999988841428,1.063133823573548e-12
1.02,2.8978578954910983e-11,0.0,0.0,0.0005109997519817219,1.0244298439370642e-08,0.009697045000886152,3.719837811148798e-12,1.1210148073564294e-05,-2.9152833092597093e-12,0.010825070198385214,9.89851896534493e-07,1.078552971965017e-14,2.7757455307470877,0.0012039999988719288,1.074279218191603e-12
1.03,2.5431734692094427e-11,0.0,0.0,0.0005159997470225627,1.0249195282850226e-08,0.009787302819393334,3.782153584271347e-12,1.1310247052650752e-05,-2.6737044328719345e-12,0.010717358428253242,9.89752917448724e-07,1.078340802978236e-14,2.782966174293176,0.0012059999988596893,1.0854387004046154e-12
1.04,2.2194152418282688e-11,0.0,0.0,0.0005209997420146909,1.0254140491010082e-08,0.009877470425198456,3.844817236776054e-12,1.1410346021829009e-05,-1.8029414538939669e-12,0.0106107184229567,9.896539482711868e-07,1.0781283719033155e-14,2.790179600805699,0.0012079999988474247,1.0966123325692836e-12
1.05,1.931547548022643e-11,0.0,0.0,0.0005259997369581171,1.0259134056223738e-08,0.009967547908468042,3.907825767013456e-12,1.1510444981100032e-05,-1.2296438701328683e-13,0.01050513956259903,9.895549890009067e-07,1.0779156292909727e-14,2.797385817498178,0.0012099999988351346,1.107800177259537e-12
1.06,1.6861231669418096e-11,0.0,0.0,0.0005309997318528521,1.026417597081553e-08,0.010057535359277663,3.971176221114286e-12,1.16105439304648e-05,2.5634225517812747e-12,0.010400611345551255,9.894560396369092e-07,1.0777025098735708e-14,2.8045848315768724,0.0012119999988228192,1.1190022972665353e-12
1.07,1.4912833222091872e-11,0.0,0.0,0.0005359997266989063,1.026926622706059e-08,0.010147432867611937,4.034865692989481e-12,1.1710642869924283e-05,6.47058094519954e-12,0.010297123388451998,9.893571001782198e-07,1.0774889325651185e-14,2.811776650240784,0.001213999998810478,1.1302187555986689e-12
1.08,1.2694682408463913e-11,0.0,0.0,0.0005409997214962906,1.0274404817475635e-08,0.01023724052339329,4.098891039308932e-12,1.181074179947945e-05,7.2103729304874465e-12,0.010194664765474589,9.892581706238568e-07,1.0772756563940051e-14,2.8189612806793387,0.0012159999987981114,1.1414496152080903e-12
1.09,1.0672090195184295e-11,0.0,0.0,0.0005459997162450154,1.0279591734120109e-08,0.010326958416412828,4.163249564522929e-12,1.1910840719131276e-05,6.895087063705775e-12,0.010093225596335683,9.891592509728501e-07,1.0770622233501125e-14,2.826138730077955,0.001217999998785719,1.1526949396479696e-12
1.1,8.879886974797599e-12,0.0,0.0,0.0005509997109450915,1.0284826969152941e-08,0.01041658663638541,4.227938475112931e-12,1.2010939628880739e-05,5.291856508917257e-12,0.00999279578114585,9.890603412242261e-07,1.0768485972964302e-14,2.833309005613605,0.0012199999987733009,1.1639547925488661e-12
1.11,7.336538641915073e-12,0.0,0.0,0.0005559997055965294,1.0290110514694617e-08,0.010506125272936005,4.292955014810535e-12,1.2111038528728808e-05,2.0143074444081378e-12,0.009893365313872578,9.889614413770105e-07,1.07663475789989e-14,2.840472114455919,0.0012219999987608569,1.1752292377484664e-12
1.12,6.065952732061499e-12,0.0,0.0,0.0005609997001993398,1.0295442362819895e-08,0.010595574415598972,4.358296471717708e-12,1.2211137418676462e-05,-3.362035155697677e-12,0.00979492429884633,9.888625514302304e-07,1.0764206792489536e-14,2.8476280637672384,0.0012239999987483869,1.1865183392984158e-12
1.1300000000000001,5.0974784216752046e-12,0.0,0.0,0.0005659996947535333,1.0300822505557819e-08,0.01068493415381806,4.423960178306788e-12,1.2311236298724673e-05,-1.1299747521438643e-11,0.009697462950760526,9.887636713829123e-07,1.0762063298536124e-14,2.854776860702619,0.0012259999987358908,1.1978221614643187e-12
1.1400000000000001,4.296346377841e-12,0.0,0.0,0.0005709996892591206,1.0306250934995876e-08,0.010774204576967445,4.489943408498203e-12,1.2411335168874409e-05,-1.812648084956879e-11,0.009600971349681244,9.886648012340819e-07,1.0759918630906958e-14,2.861918512415682,0.0012279999987233686,1.209140768623758e-12
1.1500000000000001,3.4282541761765284e-12,0.0,0.0,0.0005759996837161123,1.0311727643240325e-08,0.010863385774343709,4.556243416863542e-12,1.2511434029126637e-05,-1.762446593050986e-11,0.009505439534363953,9.885659409827637e-07,1.075777544663301e-14,2.869053026056386,0.0012299999987108203,1.2204742253051395e-12
1.16,2.7164562275267203e-12,0.0,0.0,0.000580999678124519,1.0317252622073962e-08,0.010952477835096744,4.622857776776736e-12,1.2611532879482338e-05,-1.4740992155663633e-11,0.009410858307169288,9.884670906279873e-07,1.0755631268926763e-14,2.876180408751795,0.0012319999986982457,1.2318225965227482e-12
1.17,2.1429537433672264e-12,0.0,0.0,0.0005859996724843514,1.0322825863385411e-08,0.011041480848316436,4.68978395623939e-12,1.2711631719942486e-05,-8.390070497956523e-12,0.009317218224381864,9.8836825016878e-07,1.0753486336024742e-14,2.883300667630203,0.001233999998685645,1.2431859473564563e-12
1.18,1.6931219318906418e-12,0.0,0.0,0.0005909996667956204,1.0328447359018856e-08,0.01113039490300231,4.7570194663684236e-12,1.2811730550508054e-05,2.527073429781488e-12,0.009224509949661813,9.882694196041694e-07,1.0751340853601985e-14,2.8904138098126877,0.0012359999986730178,1.2545643430988513e-12
1.19,1.3548956708296528e-12,0.0,0.0,0.0005959996610583362,1.0334117100774523e-08,0.011219220088063649,4.824561860901782e-12,1.2911829371180017e-05,1.914204069153697e-11,0.009132724252868199,9.881705989331834e-07,1.0749195003918338e-14,2.89751984241314,0.0012379999986603639,1.2659578492547456e-12
1.2,1.117696131557998e-12,0.0,0.0,0.0006009996552725096,1.0339835080446521e-08,0.011307956492328892,4.892408698382219e-12,1.3011928181959343e-05,4.0324474490723e-11,0.00904185192385458,9.880717881548502e-07,1.0747048850017673e-14,2.9046187725367236,0.0012399999986476835,1.2773665315093396e-12
1.21,9.697526110945627e-13,0.0,0.0,0.0006059996494381514,1.0345601290091882e-08,0.011396604204612786,4.960557273133858e-12,1.3112026982846973e-05,4.6047061160214857e-11,0.008951883159522006,9.87972987268198e-07,1.074490158978585e-14,2.911710607268619,0.0012419999986349765,1.28879045550218e-12
1.22,9.033196788282353e-13,0.0,0.0,0.0006109996435552721,1.0351415721162031e-08,0.011485163313499549,5.029005483740454e-12,1.3212125773843903e-05,5.1302041623269175e-11,0.008862809542359452,9.878741962722555e-07,1.0742754008597291e-14,2.9187953537105655,0.0012439999986222428,1.3002296875565635e-12
1.23,9.082174650072303e-13,0.0,0.0,0.0006159996376238824,1.0357278365316685e-08,0.011573633907546019,5.097751019203628e-12,1.3312224554951105e-05,5.5674828972701595e-11,0.008774622186276785,9.877754151660517e-07,1.074060620137551e-14,2.9258730189467124,0.0012459999986094822,1.3116842939958762e-12
1.24,9.727331225202186e-13,0.0,0.0,0.000620999631643993,1.0363189214177143e-08,0.01166201607522004,5.166791605647446e-12,1.3412323326169547e-05,5.869611784463336e-11,0.008687312298603402,9.876766439486157e-07,1.0738458276848239e-14,2.932943610054036,0.0012479999985966948,1.323154341350738e-12
1.25,1.0828056019927829e-12,0.0,0.0,0.0006259996256156145,1.036914825932692e-08,0.0117503099049006,5.236125005694779e-12,1.35124220875002e-05,5.98539037650696e-11,0.008600871178616968,9.875778826189766e-07,1.073631036633004e-14,2.940007134102361,0.0012499999985838804,1.334639896358405e-12
1.26,1.2212104268838732e-12,0.0,0.0,0.0006309996195387575,1.0375155492312362e-08,0.01183851548487796,5.30574901784368e-12,1.3612520838944035e-05,5.86055024964771e-11,0.008515290216072181,9.87479131176164e-07,1.0734162632504911e-14,2.947063598154383,0.0012519999985710387,1.3461410259621705e-12
1.27,1.3667444685822575e-12,0.0,0.0,0.0006359996134134326,1.0381210904643289e-08,0.01192663290335379,5.375661475843748e-12,1.3712619580502023e-05,5.4389569384362644e-11,0.008430560889729509,9.873803896192077e-07,1.0732015278208898e-14,2.9541130092656918,0.0012539999985581702,1.3576577973107662e-12
1.28,1.4934107215029783e-12,0.0,0.0,0.0006409996072396507,1.038731448779362e-08,0.012014662248441305,5.445860248072497e-12,1.3812718312175131e-05,4.663811870385081e-11,0.008346674765883957,9.872816579471375e-07,1.0729868555212699e-14,2.9611553744847945,0.0012559999985452743,1.369190277757765e-12
1.29,1.569603078183806e-12,0.0,0.0,0.0006459996010174223,1.0393466233202001e-08,0.012102603608165388,5.5163432369117285e-12,1.3912817033964329e-05,3.478854300626226e-11,0.008263623496893807,9.871829361589838e-07,1.072772277300427e-14,2.9681907008531363,0.001257999998532351,1.3807385348609814e-12
1.3,1.557291104381692e-12,0.0,0.0,0.0006509995947467581,1.0399666132272437e-08,0.012190457070462738,5.587108378123894e-12,1.4012915745870583e-05,1.8295632465691572e-11,0.008181398819709368,9.870842242537766e-07,1.0725578307571438e-14,2.975218995405126,0.0012599999985194003,1.3923026363818739e-12
1.31,1.7007374125491227e-12,0.0,0.0,0.0006559995884276688,1.040591417646672e-08,0.012278222723208443,5.6581535465143386e-12,1.411301444789487e-05,2.1269441984686853e-12,0.00809999232988075,9.869855222305493e-07,1.0723432571562768e-14,2.982240265175756,0.0012619999985064223,1.4038826502334103e-12
1.32,2.179085084744723e-12,0.0,0.0,0.0006609995820601649,1.0412210357195172e-08,0.012365900654184456,5.729476667492165e-12,1.4213113140038158e-05,-9.789256467632883e-12,0.008019395748859036,9.868868300883344e-07,1.0721283660581987e-14,2.9892545171915303,0.0012639999984934167,1.4154786445411629e-12
1.33,2.702477431987512e-12,0.0,0.0,0.0006659995756442572,1.0418554665689462e-08,0.012453490951042895,5.801075846908209e-12,1.431321182230141e-05,-2.218547475897503e-11,0.007939601235085882,9.86788147826161e-07,1.071913459210609e-14,2.996261758459901,0.0012659999984803833,1.4270906877144532e-12
1.34,3.2529986149650123e-12,0.0,0.0,0.0006709995691799565,1.0424947093238432e-08,0.012540993701373956,5.872949130344443e-12,1.4413310494685593e-05,-3.439512959936522e-11,0.007860600807320196,9.8668947544306e-07,1.0716985529598955e-14,3.0032619959887685,0.0012679999984673222,1.4387188483137252e-12
1.35,3.8075249215094395e-12,0.0,0.0,0.0006759995626672731,1.0431387631101113e-08,0.012628408992680784,5.945094591932263e-12,1.4513409157191673e-05,-4.557391138633637e-11,0.007782386557452476,9.865908129380635e-07,1.0714836691392176e-14,3.0102552367792463,0.0012699999984542333,1.4503631950991317e-12
1.36,4.337132318761783e-12,0.0,0.0,0.0006809995561062179,1.0437876270507412e-08,0.012715736912379646,6.017510333656755e-12,1.4613507809820615e-05,-5.468354355271326e-11,0.007704950648860831,9.864921603102029e-07,1.0712688357129647e-14,3.0172414878256912,0.0012719999984411167,1.4620237970298978e-12
1.37,4.806504005335882e-12,0.0,0.0,0.0006859995494968016,1.044441300265883e-08,0.01280297754780007,6.090194484660957e-12,1.4713606452573384e-05,-6.047554412817913e-11,0.00762828531476696,9.863935175585105e-07,1.0710540874212134e-14,3.024220756115731,0.0012739999984279719,1.4737007232636811e-12
1.3800000000000001,5.1733379634825055e-12,0.0,0.0,0.0006909995428390348,1.0450997818729144e-08,0.012890130986185001,6.163145200550118e-12,1.4813705085450944e-05,-6.147498730084211e-11,0.007552382856592158,9.862948846820185e-07,1.0708394664241858e-14,3.031193048630293,0.0012759999984147989,1.4853940431559356e-12
1.3900000000000001,5.3877545112534284e-12,0.0,0.0,0.0006959995361329282,1.0457630709865123e-08,0.012977197314690962,6.236360662695963e-12,1.4913803708454258e-05,-5.5964264978801745e-11,0.007477235642313309,9.861962616797588e-07,1.0706250229467083e-14,3.0381583723436347,0.0012779999984015979,1.4971038262592718e-12
1.4000000000000001,5.391703854665512e-12,0.0,0.0,0.0007009995293784924,1.0464311667187218e-08,0.013064176620388201,6.309839077540952e-12,1.5013902321584287e-05,-4.196684835171539e-11,0.00740283610481888,9.860976485507644e-07,1.0704108159226686e-14,3.045116734223369,0.0012799999983883687,1.50883014232282e-12
1.41,5.118373639864786e-12,0.0,0.0,0.0007059995225757381,1.0471040681790267e-08,0.013151068990260846,6.38357867590254e-12,1.5114000924841991e-05,-1.7231049452365476e-11,0.007329176740264924,9.859990452940676e-07,1.0701969136394738e-14,3.052068141230494,0.001281999998375111,1.5205730612915913e-12
1.42,5.3928627418932876e-12,0.0,0.0,0.0007109995157246762,1.0477817744390169e-08,0.01323787451114428,6.457578060755439e-12,1.5214099518228406e-05,-1.2497234651101016e-11,0.00725625095456966,9.859004519087103e-07,1.0699824881490282e-14,3.0590126002811218,0.001283999998361825,1.532332653634474e-12
1.43,5.829836007530051e-12,0.0,0.0,0.0007159995088253171,1.0484642846150173e-08,0.013324593269871697,6.531835393885211e-12,1.531419810174446e-05,-1.3864578320188227e-11,0.007184051083910334,9.858018683937218e-07,1.0697679292486132e-14,3.0659501183358233,0.0012859999983485105,1.5441089895772214e-12
1.44,6.247592020995886e-12,0.0,0.0,0.0007209995018776715,1.0491515978125879e-08,0.01341122535317571,6.60634894217625e-12,1.5414296675391114e-05,-1.50177392040054e-11,0.00711256972434834,9.85703294748135e-07,1.0695534226683661e-14,3.0728807023395386,0.0012879999983351673,1.5559021396176489e-12
1.45,6.630585681491981e-12,0.0,0.0,0.0007259994948817502,1.0498437131280435e-08,0.013497770847691083,6.6811170626543245e-12,1.5514395239169322e-05,-1.5848472562234128e-11,0.0070417996954745335,9.85604730970984e-07,1.0693389878039991e-14,3.079804359223174,0.0012899999983217955,1.5677121745115467e-12
1.46,6.960425230440873e-12,0.0,0.0,0.0007309994878375639,1.050540629655139e-08,0.013584229839966606,6.7561381366742775e-12,1.5614493793080057e-05,-1.6220049007129023e-11,0.006971733880282129,9.855061770613027e-07,1.0691246476999625e-14,3.0867210959107867,0.0012919999983083948,1.5795391652106334e-12
1.47,7.215648040258183e-12,0.0,0.0,0.0007359994807451232,1.0512423464851247e-08,0.01367060241646523,6.831410569366664e-12,1.5714592337124275e-05,-1.596461491627098e-11,0.006902365223869226,9.854076330181258e-07,1.0689104293236354e-14,3.0936309193195966,0.0012939999982949655,1.5913831828620515e-12
1.48,7.371496403124372e-12,0.0,0.0,0.0007409994736044388,1.0519488627068023e-08,0.013756888663564192,6.906932789084394e-12,1.5814690871302947e-05,-1.488055284532042e-11,0.006833686732141336,9.853090988404882e-07,1.0686963638395188e-14,3.100533836360001,0.0012959999982815069,1.6032442988078647e-12
1.49,7.399693319756473e-12,0.0,0.0,0.0007459994664155212,1.0526601774065793e-08,0.01384308866755514,6.982703246849376e-12,1.591478939561703e-05,-1.2729841940770511e-11,0.006765691470513907,9.852105745274245e-07,1.0684824868834263e-14,3.107429853935585,0.0012979999982680194,1.615122584584553e-12
1.5,7.268218288179847e-12,0.0,0.0,0.0007509994591783814,1.0533762896685263e-08,0.013929202514644268,7.058720415799159e-12,1.601488791006749e-05,-9.235418352700454e-12,0.006698372562614854,9.8511206007797e-07,1.0682688388366771e-14,3.114318978943138,0.001299999998254503,1.6270181119225098e-12
1.51,6.941083092499924e-12,0.0,0.0,0.00075599945189303,1.054097198574431e-08,0.014015230290952441,7.134982790633569e-12,1.6114986414655285e-05,-4.078535647528699e-12,0.006631723188987079,9.850135554911601e-07,1.0680554651002874e-14,3.1212012182726645,0.001301999998240957,1.6389309527455376e-12
