t,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
1.46,1.2845938228316778,3.066864267532502e-06,5.502266559836467e-07,1.0469998133872022e-09,0.05762970265363379,-2.257164785380325e-12,0.04999988224528917,0.0002819530406525375,9999.94236885374
1.47,1.2935354675657285,3.0612397227463808e-06,5.540610822895891e-07,1.0616348582272706e-09,0.058454588767737896,-4.03611575633228e-12,0.049999881425627675,0.0002834099332037308,9999.941543944668
1.48,1.3024701653220936,3.05564011496176e-06,5.578924950604645e-07,1.076359929817334e-09,0.05928517391348343,-4.846886315681946e-12,0.04999988060660281,0.00028486035096661103,9999.940713336382
1.49,1.3113979250080843,3.050065281384782e-06,5.617208946650148e-07,1.0911748098445103e-09,0.06012145361701493,-5.164446784789489e-12,0.04999987978821376,0.0002863043363292572,9999.93987703336
1.5,1.3203187558150604,3.044515048476955e-06,5.655462860504466e-07,1.1060792741380798e-09,0.06096342334424709,-4.547772300849926e-12,0.04999987897045968,0.00028774193448845065,9999.939035040132
1.51,1.3292326656179996,3.038989283037323e-06,5.693686872372576e-07,1.121073107039653e-09,0.0618110788675658,-3.2847116576284355e-12,0.049999878153339845,0.0002891731797402376,9999.93818736093
1.52,1.338139662850566,3.0334878351921196e-06,5.731881090770959e-07,1.1361560901586885e-09,0.06266441582799515,-1.519924262935334e-12,0.04999987733685348,0.0002905981109070748,9999.937334000111
1.53,1.3470397575164124,3.0280105076467746e-06,5.770045443353522e-07,1.151327996307887e-09,0.06352342949905625,1.21545884144413e-12,0.04999987652099967,0.000292016779658315,9999.936474962402
1.54,1.3559329584967637,3.0225571375471527e-06,5.808179967568784e-07,1.1665886056491594e-09,0.06438811541545233,4.751638438224403e-12,0.0499998757057776,0.0002934292283583472,9999.935610252267
1.55,1.3648192746226893,3.017127563877802e-06,5.846284694903835e-07,1.1819376992633949e-09,0.06525846912269105,8.778842217715281e-12,0.04999987489118646,0.0002948354988887128,9999.934739874161
1.56,1.3736987146751032,3.0117216274619575e-06,5.884359650884342e-07,1.1973750591504603e-09,0.06613448617708437,1.2847324777821924e-11,0.049999874077225434,0.00029623563264810583,9999.933863832532
1.57,1.3825712873847622,3.006339170961539e-06,5.922404855074545e-07,1.2129004682292003e-09,0.06701616214574864,1.636736762404491e-11,0.049999873263893733,0.00029762967055237274,9999.932982131806
1.58,1.3914370014322686,3.0009800388771513e-06,5.960420321077255e-07,1.2285137103374381e-09,0.06790349260660462,1.860927916948019e-11,0.04999987245119055,0.0002990176530345126,9999.93209477641
1.59,1.4002958654480675,2.995644077548085e-06,5.998406056533863e-07,1.2442145702319736e-09,0.06879647314837739,1.870339473481909e-11,0.049999871639115095,0.0003003996200446768,9999.931201770756
1.6,1.4091478880124488,2.9903311351523155e-06,6.036362063124327e-07,1.2600028335885856e-09,0.06969509937059643,1.5640076548348328e-11,0.04999987082766658,0.0003017756110501695,9999.930303119241
1.61,1.4179930776555463,2.985041061706504e-06,6.074288336567184e-07,1.2758782870020307e-09,0.07059936688359557,8.269713745949987e-12,0.049999870016844236,0.00030314566503544723,9999.929398826258
1.62,1.4268314425174742,2.9797737583259566e-06,6.112185699889403e-07,1.2918406966649496e-09,0.07150927151151797,1.48409817928437e-11,0.0499998692066473,0.0003045098109772198,9999.92848889598
1.6300000000000001,1.435662991212818,2.9745290519249677e-06,6.150053683886925e-07,1.307889862601077e-09,0.07242480877594439,2.330252287658795e-11,0.04999986839707498,0.0003058680920723755,9999.927573332889
1.6400000000000001,1.4444877321306684,2.9693067966703e-06,6.187892243287881e-07,1.3240255747533255e-09,0.07334597431399255,3.1543021328246335e-11,0.049999867588126516,0.00030722054612094873,9999.926652141345
1.6500000000000001,1.4533056735808,2.9641068527937287e-06,6.225701398350475e-07,1.3402476221543139e-09,0.07427276379100167,3.8987499550469514e-11,0.049999866779801144,0.00030856720962292507,9999.925725325684
1.6600000000000001,1.4621168238217537,2.958929082522066e-06,6.263481166016327e-07,1.3565557946879646e-09,0.07520517288375965,4.498302226830067e-11,0.0499998659720981,0.00030990811856521,9999.924792890231
1.67,1.470921191060835,2.953773350077165e-06,6.30123155991047e-07,1.3729498830895032e-09,0.07614319728050309,4.879869652917556e-11,0.04999986516501663,0.00031124330842162906,9999.923854839295
1.68,1.4797187834541154,2.9486395216759146e-06,6.338952590341357e-07,1.3894296789454604e-09,0.07708683268091739,4.9625671702922875e-11,0.04999986435855599,0.00031257281415292775,9999.922911177178
1.69,1.4885096091064312,2.943527465530246e-06,6.376644264300848e-07,1.405994974693669e-09,0.07803607479613658,4.6577139481763604e-11,0.049999863552715434,0.0003138966702067717,9999.92196190817
1.7,1.497293676071384,2.938437051847127e-06,6.41430658546422e-07,1.422645563623266e-09,0.07899091934874347,3.8688333880311456e-11,0.04999986274749422,0.00031521491051774634,9999.921007036546
1.71,1.506070992351341,2.9333681528285653e-06,6.451939554190165e-07,1.4393812398746925e-09,0.07995136207276954,2.4916531235572816e-11,0.04999986194289162,0.00031652756850735733,9999.920046566574
1.72,1.514841566690541,2.928320578305902e-06,6.489543444499043e-07,1.4562017648162537e-09,0.08091739857572648,1.1610653606655229e-11,0.049999861138906816,0.00031783469131689513,9999.919080502646
1.73,1.5236054084449235,2.923294086303993e-06,6.527118758613137e-07,1.4731068725626525e-09,0.08188902436125062,1.1285301405385559e-11,0.049999860335538965,0.0003191363374714304,9999.91810884926
1.74,1.532362524193397,2.9182886580587843e-06,6.564665043502088e-07,1.4900964136390138e-09,0.08286623541860579,1.0705120972002901e-11,0.04999985953278746,0.00032043251606656085,9999.917131610424
1.75,1.5411129218724064,2.9133041624702924e-06,6.602182334807535e-07,1.5071701796974112e-09,0.08384902750343495,9.824844667487071e-12,0.04999985873065157,0.0003217232609662366,9999.916148790384
1.76,1.549856609375015,2.908340469796356e-06,6.639670667596597e-07,1.5243279629083514e-09,0.08483739638146395,8.595195727583136e-12,0.049999857929130566,0.00032300860566223207,9999.915160393375
1.77,1.5585935945509022,2.9033974516526365e-06,6.677130076361874e-07,1.541569555960776e-09,0.08583133782850147,6.96288826280145e-12,0.04999985712822373,0.00032428858327414605,9999.914166423621
1.78,1.5673238852063642,2.8984749810126183e-06,6.714560595021445e-07,1.5588947520620596e-09,0.086830847630439,4.870627258417629e-12,0.04999985632793036,0.00032556322654940176,9999.913166885335
1.79,1.5760474891043152,2.8935729322076097e-06,6.751962256918869e-07,1.5763033449380118e-09,0.08783592158325088,2.2571085744725603e-12,0.04999985552824972,0.00032683256786324676,9999.912161782722
1.8,1.5847644139642854,2.88869118092674e-06,6.789335094823181e-07,1.5937951288328755e-09,0.08884655549299429,-9.429810542275948e-13,0.04999985472918111,0.00032809663921875307,9999.911151119977
1.81,1.5934746674624227,2.8838296042169633e-06,6.8266791409289e-07,1.6113698985093276e-09,0.08986274517580928,-4.79896401811141e-12,0.04999985393072382,0.00032935547224681704,9999.910134901284
1.82,1.6021782572314915,2.8789880804830555e-06,6.863994426856023e-07,1.6290274492484794e-09,0.0908844864579187,-9.384171832842184e-12,0.049999853132877164,0.0003306090982061593,9999.909113130814
1.83,1.6108751928987455,2.874166434136098e-06,6.90128111282334e-07,1.64676756344938e-09,0.09191177476757786,-1.1865470660361233e-11,0.04999985233564024,0.0003318575701588979,9999.908085813144
1.84,1.6195654815473997,2.8693645588663745e-06,6.938539199967636e-07,1.664590040473148e-09,0.0929446060438401,-1.2985154473357414e-11,0.04999985153901242,0.0003331009135835168,9999.907052952329
1.85,1.6282491301962694,2.864582350292846e-06,6.975768687518982e-07,1.6824946803375383e-09,0.09398297624004992,-1.3519542753677895e-11,0.04999985074299304,0.0003343391533576225,9999.90601455242
1.86,1.636926146454482,2.8598196881802228e-06,7.012969614300587e-07,1.7004812794117298e-09,0.09502688119274759,-1.3343924752691007e-11,0.049999849947581415,0.00033557232088234843,9999.90497061758
1.87,1.645596537896056,2.855076453426304e-06,7.050142019085589e-07,1.7185496345289282e-09,0.09607631674689947,-1.2325782059656582e-11,0.04999984915277684,0.00033680044727668737,9999.903921151963
1.8800000000000001,1.6542603120599009,2.8503525280619812e-06,7.087285940597063e-07,1.736699542986366e-09,0.09713127875589803,-1.0324788601725904e-11,0.049999848358578625,0.000338023563377491,9999.902866159715
1.8900000000000001,1.6629174764498171,2.8456477952512357e-06,7.124401417508022e-07,1.7549308025453025e-09,0.09819176308156187,-7.19281064394176e-12,0.049999847564986086,0.0003392416997394705,9999.901805644977
1.9000000000000001,1.671568038534496,2.84096213929114e-06,7.161488488441409e-07,1.7732432114310235e-09,0.09925776559413572,-2.7739067892383903e-12,0.04999984677199853,0.00034045488663519605,9999.900739611878
1.9100000000000001,1.6802120057475196,2.8362954456118574e-06,7.198547191970105e-07,1.791636568332842e-09,0.10032928217229044,3.095672021558492e-12,0.04999984597961528,0.00034166315405509715,9999.89966806454
1.92,1.6888493854873614,2.8316476007766424e-06,7.235577566616922e-07,1.810110672404097e-09,0.10140630870312294,1.0587482509731507e-11,0.04999984518783565,0.0003428665317074623,9999.898591007073
1.93,1.6974801853267094,2.8270184899343043e-06,7.272579611765324e-07,1.8286653229955652e-09,0.10248884103804394,1.872324000960257e-11,0.04999984439665895,0.00034406504924667727,9999.897508443628
1.94,1.7061044139251007,2.822407985712154e-06,7.309553117233096e-07,1.8473003184931433e-09,0.10357687480045118,2.0327556411176225e-11,0.04999984360608438,0.0003452587372683245,9999.896420378582
1.95,1.7147220776152272,2.8178159897617463e-06,7.346498300748943e-07,1.866015460665467e-09,0.10467040610512392,2.0907132905330873e-11,0.04999984281611137,0.0003464476235870306,9999.89532681582
1.96,1.723333183738686,2.8132423921617533e-06,7.383415185031451e-07,1.8848105504155635e-09,0.10576943085525445,2.0202637401274423e-11,0.04999984202673923,0.00034763173687363074,9999.89422775944
1.97,1.7319377396067315,2.8086870840659187e-06,7.420303791858889e-07,1.903685389104415e-09,0.10687394496145655,1.7936180249776605e-11,0.04999984123796731,0.00034881110552201737,9999.893123213527
1.98,1.7405357525002765,2.8041499577030575e-06,7.45716414206921e-07,1.922639778550958e-09,0.10798394434176546,1.3811314243169023e-11,0.04999984044979492,0.00034998575764914023,9999.892013182169
1.99,1.7491272296698928,2.799630906377055e-06,7.49399625556005e-07,1.941673521032086e-09,0.10909942492163789,7.513034615345101e-12,0.0499998396622214,0.0003511557210950062,9999.890897669438
2.0,1.7577121783358096,2.7951298244668684e-06,7.530800151288734e-07,1.9607864192826462e-09,0.11022038263395201,-1.292220958239818e-12,0.049999838875246096,0.00035232102342267954,9999.8897766794
2.0100000000000002,1.766290605687915,2.7906466074265258e-06,7.567575847272265e-07,1.979978276495442e-09,0.11134681341900748,-1.295657236056888e-11,0.04999983808886834,0.00035348169191828184,9999.888650216119
2.02,1.7748625188857545,2.7861811517851267e-06,7.604323360587333e-07,1.99924889632123e-09,0.11247871322452535,-2.7850697033062187e-11,0.04999983730308747,0.0003546377535909917,9999.887518283642
2.0300000000000002,1.7834279250585332,2.781733355146842e-06,7.641042707370316e-07,2.0185980828687262e-09,0.11361607800564831,-4.636382997558019e-11,0.049999836517902845,0.00035578923517304523,9999.886380886017
2.04,1.7919868317022891,2.7773030735554208e-06,7.677734413611009e-07,2.038025631676541e-09,0.1147589036418946,-5.764608994481512e-11,0.04999983573331376,0.0003569361713763182,9999.885238027366
2.05,1.8005392460010863,2.7728901943620777e-06,7.714398642160264e-07,2.057531345142945e-09,0.11590718607909088,-5.884885496469001e-11,0.04999983494931958,0.0003580785907810852,9999.884089711739
2.06,1.809085174762706,2.7684946431285927e-06,7.751035110027484e-07,2.0771150339875974e-09,0.11706092134281816,-5.694748978362124e-11,0.04999983416591965,0.0003592165144991982,9999.882935943115
2.07,1.8176246250343122,2.7641163175378063e-06,7.787643880164765e-07,2.0967765032571055e-09,0.11822010540968192,-5.129076464561748e-11,0.049999833383113354,0.0003603499689726598,9999.881776725513
2.08,1.8261576038349203,2.7597551161122933e-06,7.824225017403321e-07,2.116515558406202e-09,0.11938473426325087,-4.118386836444357e-11,0.04999983260090002,0.0003614789804121038,9999.880612062954
2.09,1.8346841181553952,2.7554109382143675e-06,7.860778588453473e-07,2.136332005297739e-09,0.12055480389405665,-2.588840832362233e-11,0.04999983181927902,0.000362603574796795,9999.879441959445
2.1,1.8432041749584536,2.7510836840460755e-06,7.897304661904663e-07,2.156225650202696e-09,0.12173031029959415,-4.622410476430947e-12,0.04999983103824971,0.00036372377787462944,9999.87826641899
2.11,1.851717781178661,2.7467732546492023e-06,7.933803308225435e-07,2.176196299800171e-09,0.12291124948432117,2.34396806540934e-11,0.04999983025781146,0.0003648396151621343,9999.877085445583
2.12,1.8602249437224354,2.7424795519052678e-06,7.970274599763458e-07,2.1962437611773895e-09,0.12409761745965878,5.916700197516132e-11,0.04999982947796363,0.00036595111194446785,9999.875899043216
2.13,1.8687256694680439,2.7382024785355283e-06,8.006718610745504e-07,2.216367841829696e-09,0.12528941024399087,1.0347227182422107e-10,0.04999982869870559,0.0003670582932754194,9999.874707215866
2.14,1.8772199652656052,2.733941938100976e-06,8.043135417277463e-07,2.236568349660562e-09,0.12648662386266474,1.5731178996897138e-10,0.04999982792003671,0.0003681611839774096,9999.873509967512
2.15,1.8857078384396828,2.7296978683823674e-06,8.079522221561465e-07,2.256845105973907e-09,0.1276892542387016,1.6532293576227397e-10,0.04999982714195632,0.0003692598086113788,9999.87230730223
2.16,1.8941892954730455,2.725470153961619e-06,8.115880883253339e-07,2.2771979114486323e-09,0.12889729747901246,1.6343133027176332e-10,0.04999982636446382,0.0003703541915556454,9999.871099223912
2.17,1.9026643431425014,2.7212587016587165e-06,8.152211420361855e-07,2.2976265755005173e-09,0.1301107496274116,1.5147488527875267e-10,0.04999982558755858,0.0003714443569378558,9999.869885736513
2.18,1.911132988212912,2.717063420209423e-06,8.188513760070631e-07,2.318130908372291e-09,0.13132960673115332,1.2751818183699386e-10,0.049999824811240004,0.00037253032865331717,9999.86866684399
2.19,1.919595237422478,2.7128842192881974e-06,8.224787822917049e-07,2.338710720753317e-09,0.13255386484413095,8.950229425180442e-11,0.049999824035507456,0.0003736121303658783,9999.867442550285
2.2,1.9280510974827423,2.7087210095081883e-06,8.261033522792278e-07,2.3593658237796028e-09,0.13378352002687702,3.5244790080056826e-11,0.04999982326036032,0.00037468978550792996,9999.86621285934
2.21,1.9365005750785862,2.704573702421237e-06,8.297250766941254e-07,2.3800960290337914e-09,0.13501856834656295,-3.7560269869805066e-11,0.049999822485797984,0.00037576331728040474,9999.864977775089
2.22,1.9449436768682336,2.700442210517877e-06,8.333439455962695e-07,2.4009011485451674e-09,0.13625900587699954,-1.3134233153778818e-10,0.04999982171181984,0.0003768327486527771,9999.863737301455
2.23,1.953380409483247,2.6963264472273337e-06,8.369599483809088e-07,2.421780994789652e-09,0.13750482869863642,-2.4865434761232213e-10,0.049999820938425275,0.0003778981023630634,9999.862491442362
2.24,1.9618107795285313,2.692226326917525e-06,8.405730737786706e-07,2.442735380689809e-09,0.13875603289856248,-3.9217277753029385e-10,0.04999982016561368,0.00037895940091782184,9999.861240201717
2.25,1.9702347938480722,2.6881417178602506e-06,8.441836662876752e-07,2.4637640994723765e-09,0.14001261452791655,-5.03327746517763e-10,0.04999981939338444,0.0003800166750922499,9999.859983583476
2.2600000000000002,1.978652459337525,2.684072475402464e-06,8.477921748000147e-07,2.4848669388737303e-09,0.14127456963192359,-5.055840868537301e-10,0.049999818621736906,0.0003810699579354963,9999.858721591589
2.27,1.9870637821913575,2.6800185752171575e-06,8.513981428199148e-07,2.5060437382040187e-09,0.14254189437055012,-4.783037588925314e-10,0.049999817850670515,0.000382119260689654,9999.857454229897
2.2800000000000002,1.9954687689473096,2.6759799284404367e-06,8.550016093641572e-07,2.5272943091803896e-09,0.14381458485111526,-4.155413353971545e-10,0.04999981708018467,0.00038316460619805857,9999.856181502293
2.29,2.0038674261186835,2.671956446753734e-06,8.586026157658533e-07,2.548618463798167e-09,0.14509263718722076,-3.109616407663917e-10,0.04999981631027877,0.00038420601714367597,9999.854903412666
