t,V,m,h,m_1,h_1,n,m_2,h_2,m_3,h_3,m_4,z,Ca_conc,m_5,h_4,m_6
0.91,-76.25859445109748,0.009524531417992081,0.9826211068787132,0.0009958736447571552,0.7972392466947535,0.1519610382482177,0.0009770185920458373,0.5659919131239536,0.000957664562380117,0.6522679773970412,6.748744050773624e-10,0.5960675808989183,0.06271850350936074,0.05431342211717292,0.2899417918515801,0.1828650436309283
0.92,-76.32793948423735,0.009442165661771218,0.9826653651367306,0.0009779707414846572,0.7972464568429961,0.15177916746107895,0.0009758551493001009,0.5661213274137565,0.0009566415367200458,0.6523633253757316,6.768072314248751e-10,0.6000640709823891,0.06274370226527351,0.054219747987041655,0.29000507818632554,0.18289627482466023
0.93,-76.39635245916452,0.009361045452503073,0.982709984681509,0.0009604920804104002,0.7972537447333462,0.1515955371836675,0.0009746790703382282,0.566252489149333,0.0009556103965693132,0.6524595211997499,6.786789453226172e-10,0.6040208134957946,0.06276887277503371,0.05412471889549669,0.2900690940229762,0.18292808048083184
0.9400000000000001,-76.4638109926443,0.009281193818746158,0.9827549499970459,0.000943435662798659,0.7972611084356834,0.1514102226647436,0.0009734907831524034,0.5663853641547926,0.0009545714107707217,0.6525565368746443,6.804917346994746e-10,0.6079382038913534,0.06279401412290034,0.05402837274141269,0.29013382933909426,0.1829604548881141
0.9500000000000001,-76.5302946547859,0.009202630982985353,0.9828002456995434,0.000926798865479696,0.7972685460420922,0.15122329945923965,0.0009722907084394815,0.5665199179895664,0.0009535248442935598,0.6526543450602132,6.822477147196614e-10,0.6118166336931354,0.06281912540059488,0.053930748500651104,0.29019927383167393,0.18299339201181658
0.96,-76.59578492754494,0.009125374475616808,0.982845856551274,0.000910578492932197,0.7972760556683136,0.15103484331457512,0.000971079259468338,0.5666561160058087,0.000952470958101357,0.6527529190741962,6.839489297005139e-10,0.6156564905351632,0.06284420570788525,0.05383188613085834,0.2902654169399502,0.18302688551320623
0.97,-76.660264805518,0.00904943971886759,0.9828917673826248,0.0008947708025337105,0.7972836354389833,0.15084493021436474,0.0009698568453211512,0.566793923269141,0.0009514100110913208,0.6528522325576914,6.855973740296822e-10,0.6194581581670711,0.0628692541513127,0.05373182629456307,0.29033224787524486,0.1830609288146193
0.98,-76.7237191313507,0.008974839630122524,0.982937963201035,0.0008793715759044452,0.7972912835059637,0.1506536361102174,0.0009686238672116644,0.5669333047528841,0.000950342257791855,0.6529522598343901,6.871949735729036e-10,0.6232220165259953,0.06289426984668187,0.05363061046216859,0.29039975563444687,0.18309551506926192
0.99,-76.78613461122916,0.008901584652289083,0.982984429218544,0.0008643761701778862,0.7972989980522641,0.15046103678936817,0.0009673807178183527,0.5670742254131887,0.00094926794790739,0.6530529759676609,6.887435842877185e-10,0.6269484417796218,0.06291925191991196,0.053528280849504756,0.29046792902061996,0.18313063717251754
1.0,-76.84749972017251,0.008829682931260427,0.9830311508513027,0.0008497795623569731,0.7973067772909965,0.1502672077890999,0.0009661277816561071,0.5672166502231409,0.0009481873264995405,0.6531543567135556,6.902449967639734e-10,0.6306378063592982,0.06294419950732345,0.05342488029839216,0.29053675666606493,0.18316628778755237
1.01,-76.9078044940301,0.008759140567569032,0.9830781136800858,0.0008355763325497937,0.7973146194581379,0.15007222443313797,0.000964865436570105,0.5673605441226316,0.0009471006349028752,0.6532563783666346,6.91700944592023e-10,0.6342904789791461,0.06296911175496749,0.05332045215033082,0.29060622704540606,0.1832024593759973
1.02,-76.96704043558537,0.008689961761919766,0.983125303445936,0.0008217606867504446,0.797322522811087,0.1498761617753043,0.0009635940541216648,0.5675058720359241,0.0009460081109335833,0.6533590177136682,6.931131079524494e-10,0.6379068246677315,0.06299398781876574,0.05321504014818997,0.29067632849363056,0.18323914421959497
1.03,-77.02520077789598,0.008622148628488948,0.9831727061557936,0.0008083266034248645,0.7973304856453575,0.14967909425282666,0.0009623139965052132,0.5676525991011656,0.0009449099868843994,0.6534622523250654,6.944831022456704e-10,0.641487204839046,0.06301882686718803,0.053108688425561316,0.29074704923963435,0.18327633441356134
1.04,-77.08228031950145,0.008555701406391633,0.9832203080563129,0.000795267831721713,0.7973385062895346,0.1494810956876137,0.0009610256176225655,0.5678006906458928,0.000943806490172602,0.6535660604415507,6.958124846505993e-10,0.6450319773163748,0.06304362808088859,0.05300144139105134,0.29081837742118394,0.18331402189384624
1.05,-77.1382753475162,0.008490618567448238,0.983268095631253,0.0007825779069658797,0.7973465831043327,0.14928223924147405,0.000959729263336454,0.5679501122014002,0.0009426978434762468,0.653670420943494,6.971027565172338e-10,0.6485414963641907,0.06306839065282453,0.0528933436531223,0.29089030109944924,0.18335219845397277
1.06,-77.19318339121759,0.008426896995115113,0.983316055532963,0.0007702500555400767,0.7973547144716212,0.14908259760898812,0.0009584252734985126,0.5681008293642653,0.0009415842660500961,0.6537753131582892,6.983553709456554e-10,0.6520161126949147,0.06309311378661045,0.052784439978066915,0.2909628082494709,0.1833908557616657
1.07,-77.24700344406286,0.008364531966133735,0.9833641746958979,0.0007582774050730048,0.7973628988111605,0.14888224255433746,0.0009571139790744442,0.5682528080798821,0.000940465971782362,0.6538807171152745,6.995717260186269e-10,0.6554561735450846,0.06311779669974335,0.052674775156952174,0.2910358868170135,0.18342998537596492
1.08,-77.29973586078393,0.008303517269022728,0.983412440323869,0.0007466529828537919,0.7973711345781169,0.1486812449031932,0.0009557957026699919,0.568406014633272,0.0009393431695121613,0.6539866134902197,7.007531679854693e-10,0.6588620227033795,0.0631424386234493,0.05256439393570611,0.29110952472937024,0.1834695787640023
1.09,-77.35138229091203,0.008243845305239784,0.9834608398910761,0.0007353697368888327,0.7973794202626929,0.14847967448625318,0.0009544707586805175,0.5685604156713857,0.0009382160630976355,0.6540929835844442,7.019009933003793e-10,0.6622340005438409,0.06316703880289305,0.05245334094014124,0.2911837099108911,0.18350962731745632
1.1,-77.40194551148788,0.008185507131551988,0.9835093610847202,0.000724420435131139,0.7973877543817383,0.1482776003599785,0.000953139454745545,0.5687159780669057,0.0009370848523961487,0.6541998091987492,7.030164522286657e-10,0.6655724440339016,0.06319159649553241,0.05234166072329115,0.29125843026179155,0.1835501223505446
1.11,-77.45142944634898,0.008128492580556321,0.9835579918499047,0.0007137977731841674,0.7973961354845792,0.14807509055549634,0.0009518020908638371,0.5688726690548932,0.000935949732620281,0.6543070726993327,7.041007490911309e-10,0.6688776867859332,0.06321611097266176,0.05222939761748331,0.2913336736981252,0.18359105512662588
1.12,-77.49983916886552,0.008072790374267355,0.9836067204254609,0.0007034944635114975,0.7974045621575867,0.14787221186936042,0.0009504589587160108,0.5690304563452321,0.0009348108938379071,0.6544147570666731,7.051550428066863e-10,0.6721500591049323,0.06324058152067255,0.05211659560373403,0.29140942818633064,0.18363241688226356
1.1300000000000001,-77.54718081295152,0.008018388199284975,0.9836555353294892,0.0006935032221569782,0.797413033021754,0.14766902988627223,0.0009491103421372725,0.5691893081009357,0.000933668521270762,0.6545228458500311,7.061804490877148e-10,0.6753898880148135,0.06326500744074612,0.05200329827713839,0.291485681747709,0.18367419883722497
1.1400000000000001,-77.59346149851768,0.007965272736943974,0.9837044253406134,0.0006838167376651579,0.7974215467300232,0.14746560904876346,0.0009477565175946605,0.5693491928968493,0.0009325227956130254,0.6546313231277584,7.071780418021511e-10,0.6785974972811727,0.06328938804828314,0.05188954885917695,0.29156242245400965,0.18371639219576683
1.1500000000000001,-77.63868924386016,0.007913429659495201,0.9837533794652641,0.0006744276064675661,0.7974301019628608,0.14726201280649967,0.0009463977549316537,0.5695100796365223,0.0009313738935449542,0.6547401734491122,7.081488542511746e-10,0.6817732074271552,0.06331372267182525,0.05177539025830883,0.2916396384111297,0.18375898813981978
1.16,-77.68287297918822,0.007862843889264967,0.9838023870131269,0.0006653285278849763,0.7974386974373838,0.14705830314916613,0.0009450343160428672,0.5696719377929177,0.0009302219867364821,0.6548493819192487,7.090938811002244e-10,0.6849173358027096,0.06333801065590891,0.05166086475673906,0.29171731783483484,0.18380197788489058
1.17,-77.72602246804108,0.007813499618310403,0.9838514375740812,0.0006565122626877766,0.7974473319041454,0.14685454070074824,0.0009436664554338935,0.5698347373541904,0.0009290672422260621,0.6549589341538188,7.100140797150086e-10,0.6880301966052214,0.06336225136033806,0.05154601403764291,0.291795449042673,0.18384535267884516
1.18,-77.7681482528998,0.007765380369035387,0.9839005210153722,0.0006479716392334319,0.7974560041465228,0.14665078470419662,0.00094229442037688,0.5699984488285128,0.0009279098225080545,0.6550688162628856,7.109103714530027e-10,0.6911121009096564,0.06338644416016369,0.05143087915060919,0.2918740204617539,0.18388910381085002
1.19,-77.80926160969071,0.007718468871607432,0.9839496274352656,0.0006396994458579379,0.7974647129752954,0.14644709330764033,0.0009409184517386381,0.5701630431041919,0.0009267498861432911,0.6551790148011033,7.117836411250222e-10,0.6941633566727485,0.06341058844381235,0.051315500704087164,0.291953020586832,0.18393322258028955
1.2,-77.84937448570074,0.007672747344088778,0.9839987472135518,0.0006316885758088194,0.7974734572339693,0.1462435231829607,0.0009395387833016904,0.5703284916309016,0.0009255875871998681,0.6552895167945244,7.126347404281567e-10,0.6971842687946642,0.06343468361531684,0.0511999185575812,0.2920324380481707,0.18397770035380304
1.21,-77.88849944639989,0.007628197556331305,0.9840478710100466,0.000623932036576707,0.7974822357983326,0.14604012950285244,0.000938155641894529,0.570494766428494,0.0009244230753220447,0.6554003097262608,7.134644892462941e-10,0.7001751391498041,0.06345872909434432,0.05108417178245439,0.2921122616204606,0.1840225285750059
1.22,-77.92664962318236,0.007584800871925686,0.9840969897578199,0.0006164229454765116,0.797491047575424,0.1458369659542474,0.0009367692476038841,0.5706618400783238,0.0009232564958628045,0.65551138151798,7.14273676734052e-10,0.703136266614475,0.0634827243160009,0.05096829864998847,0.29219248022575633,0.1840676987694094
1.23,-77.96383870472505,0.00754253815193998,0.9841460946359382,0.0006091544681591276,0.7974998915006556,0.14563408493093408,0.0009353798142040766,0.5708296856370654,0.0009220879902094413,0.6556227205101146,7.150630605998858e-10,0.7060679470782473,0.06350666872957242,0.05085233677921118,0.29227308290394566,0.18411320252020702
1.24,-78.00008088134084,0.007501389836253086,0.984195177071571,0.0006021198375122233,0.7975087665377469,0.1454315374840135,0.0009339875492358731,0.5709982766579191,0.0009209176958114258,0.6557343154496873,7.158333685987945e-10,0.7089704734770882,0.06353056179871423,0.05073632307658782,0.2923540588261803,0.18415903148176022
1.25,-78.03539074638404,0.007461336187154422,0.9842442287689258,0.0005953124460115526,0.7975176716812303,0.14522937305109201,0.0009325926537650934,0.5711675873099388,0.0009197457459362475,0.6558461554850944,7.165853020439089e-10,0.7118441358463924,0.06355440300296501,0.0506202934855417,0.2924353973475613,0.18420517742753018
1.26,-78.06978326948018,0.007422357261576285,0.9842932416933148,0.0005887258152366589,0.797526605954657,0.1450276395555048,0.0009311953226767858,0.5713375923332653,0.000918572269880178,0.6559582301492523,7.173195359417848e-10,0.7146892213407382,0.06357819183704637,0.050504283054008905,0.2925170879941769,0.1842516322404039
1.27,-78.10327375974471,0.007384432939979629,0.984342208065998,0.0005823535937119807,0.7975355684098998,0.14482638342268797,0.000929795744826078,0.5715082670323002,0.0009173973930618503,0.6560705293476444,7.180367198007597e-10,0.7175060142607915,0.06360192781066289,0.05038832593397872,0.2925991204643994,0.18429838791519926
1.28,-78.13587792784662,0.0073475427145989,0.9843911203291671,0.0005761894647314614,0.7975445581240372,0.14462564988518664,0.0009283941034416691,0.5716795871493263,0.0009162212373625892,0.6561830433534761,7.187374752209585e-10,0.7202947960521252,0.06362561044660764,0.05027245565164374,0.2926814845758674,0.18434543651116433
1.29,-78.16761171458953,0.007311666046107038,0.984439971181457,0.0005702272668119491,0.7975535742019482,0.14442548260587432,0.0009269905759325561,0.571851529020523,0.0009150439208838889,0.6562957627860393,7.194224010863962e-10,0.7230558453703783,0.06364923928287027,0.050156704738340434,0.2927641703407635,0.18439277022259584
1.3,-78.19849126034218,0.007276782377378178,0.9844887535709124,0.0005644609858772212,0.7975626157754608,0.14422592371246473,0.0009255853340547621,0.5720240695616249,0.0009138655580564996,0.656408678599206,7.200920741710775e-10,0.7257894381063947,0.06367281387233048,0.05004110474709602,0.292847167963697,0.18444038137820168
1.31,-78.22853287452348,0.007242871147118029,0.9845374606879361,0.0005588847473925074,0.7975716820025022,0.14402701383218214,0.0009241785440782028,0.5721971862535155,0.0009126862597496497,0.6565217820699258,7.207470497433273e-10,0.7284958474113479,0.06369633378245063,0.049925686269324206,0.29293046783955706,0.1844882624404359
1.32,-78.25775306267111,0.007209911715655061,0.984586085951411,0.0005534927876199583,0.7975807720659479,0.14382879221830103,0.0009227703669495292,0.5723708570937812,0.0009115061334036651,0.6566350647969527,7.213878608316292e-10,0.7311753437108306,0.06371979859444724,0.0498104790489939,0.29301406053208934,0.18453640598607765
1.33,-78.28616853404671,0.00717788332412759,0.9846346229978756,0.0005482794341656426,0.7975898851726526,0.1436312968402334,0.0009213609584456225,0.5725450605622918,0.0009103252831461603,0.6567485186965437,7.220150179808525e-10,0.7338281947230527,0.06374320790267164,0.04969551205959186,0.29309793675986273,0.18458480469388427
1.34,-78.31379601459757,0.007146765387646041,0.9846830657012638,0.0005432391794462882,0.7975990205542731,0.14343456410907734,0.0009199504692336531,0.5727197757270497,0.0009091438097439361,0.6568621359678951,7.226290139125911e-10,0.7364546655181043,0.06376656131608187,0.04958081320900614,0.2931820874561498,0.18463345140298898
1.35,-78.34065226919513,0.007116537429371675,0.9847314081597836,0.0005383666542505426,0.7976081774661627,0.14323862899511078,0.0009185390450316017,0.5728949821992242,0.0009079618107315234,0.6569759090911159,7.232303229126971e-10,0.7390550185330653,0.0637898584574661,0.04946640944446172,0.2932665037493372,0.1846823390952352
1.36,-78.36675407195857,0.007087179106258783,0.9847796446915263,0.0005336566275377072,0.7976173551868018,0.1430435250435799,0.0009171268267364014,0.5730706601275959,0.0009067793804897928,0.6570898308173241,7.238194015616634e-10,0.7416295135982902,0.06381309896325132,0.04935232675441406,0.2933511769637797,0.18473146089702455
1.37,-78.3921183177698,0.007058670033130973,0.984827769816989,0.0005291039616585721,0.7976265530168106,0.14284928458466428,0.0009157139505027919,0.5732467901225937,0.000905596610347808,0.6572038941837134,7.243966864543828e-10,0.7441784079373835,0.0638362824822261,0.04923859038066711,0.293436098578495,0.18478081003996424
