t,NatP,MisP,MCom,Hsp90,HCom,HSF1,DiH,TriH,HSE_TriH,HSE,AggP,ROS,ATP,ADP
1.02,5988045.3939821115,0.0008327841143276196,11964.80517968704,287909.0411878978,5999.999957918483,4.167983007258582e-05,1.995714640686409e-07,8.208618106098931e-10,2.461664306506387e-11,0.999999999975383,6.799708495936609e-14,100.1009794850041,10939.499933890882,60.50006610911231
1.03,5987930.873232901,0.0008331089062862256,12079.425928516666,287794.16789788904,5999.999957903833,4.1696466609351027e-05,1.9857209596733885e-07,8.246553760260313e-10,2.5008174994309333e-11,0.9999999999749914,6.86908848410466e-14,100.10196947485666,10939.08396297092,60.91603702907414
1.04,5987816.403532055,0.0008334338167058779,12193.9956289835,287679.34576659993,5999.9999578891675,4.171310902028254e-05,1.9757776931275432e-07,8.283902914354528e-10,2.5401275167977335e-11,0.9999999999745984,6.938522599559762e-14,100.10295946461022,10938.668150899915,61.33184910008033
1.05,5987701.984852532,0.0008337588456021976,12308.514308126823,287564.5747669349,5999.9999578744855,4.172975730716158e-05,1.9658845849206056e-07,8.32067057062796e-10,2.579591314386267e-11,0.9999999999742037,7.008010883071589e-14,100.10394945426478,10938.252504201024,61.74749579897026
1.06,5987587.617167314,0.0008340839917232328,12422.981992965673,287449.85487181845,5999.999957859788,4.1746411457911e-05,1.956041380235029e-07,8.356861695340445e-10,2.6192058753259524e-11,0.9999999999738076,7.077553375444478e-14,100.10493944382034,10937.837028592272,62.16297140772204
1.07,5987473.3004494,0.000834409255044703,12537.398710499452,287335.18605419475,5999.999957845074,4.1763071473876425e-05,1.94624782555687e-07,8.392481219026188e-10,2.658968209881239e-11,0.9999999999734099,7.147150117508857e-14,100.1059294332769,10937.421729233072,62.57827076692062
1.08,5987359.034671811,0.0008347346369975395,12651.764487707524,287220.568287028,5999.999957830346,4.177973737231424e-05,1.9365036686696815e-07,8.427534036702254e-10,2.698875355275459e-11,0.9999999999730109,7.21680115012411e-14,100.10691942263446,10937.006610530008,62.993389469985246
1.09,5987244.819807589,0.0008350601380623298,12766.07935155029,287106.0015433011,5999.999957815601,4.179640916009079e-05,1.926808658646955e-07,8.462025008139349e-10,2.7389243754586426e-11,0.9999999999726105,7.286506514181968e-14,100.10790941189302,10936.591676563057,63.408323436936676
1.1,5987130.65582979,0.0008353857569784215,12880.343328968385,286991.48579601676,5999.999957800842,4.181308682503492e-05,1.9171625458465773e-07,8.495958958049572e-10,2.7791123609531493e-11,0.9999999999722086,7.356266250604881e-14,100.10889940105258,10936.176930733398,63.82306926659586
1.11,5987016.5427114945,0.000835711493581329,12994.556446883813,286877.02101819625,5999.999957786066,4.1829770366960756e-05,1.9075650819029898e-07,8.529340676372576e-10,2.8194364286108077e-11,0.9999999999718053,7.426080400344969e-14,100.10988939011315,10935.762376215167,64.23762378482733
1.12,5986902.480425798,0.0008360373486148095,13108.718732199273,286762.60718288017,5999.999957771276,4.184645979561355e-05,1.8980160197218434e-07,8.56217491845674e-10,2.8598937214661577e-11,0.9999999999714008,7.495949004379416e-14,100.11087937907472,10935.348015658285,64.65198434171094
1.1300000000000001,5986788.468945817,0.0008363633220807869,13222.830211798946,286648.24426312756,5999.9999577564695,4.186315511262805e-05,1.888515113472336e-07,8.594466405332948e-10,2.900481408500308e-11,0.9999999999709949,7.565872103716192e-14,100.11186936793729,10934.933851491747,65.06614850824745
1.1400000000000001,5986674.508244688,0.00083668941392998,13336.8909125482,286533.93223201635,5999.999957741648,4.1879856319079295e-05,1.879062118581552e-07,8.626219823901947e-10,2.941196684481677e-11,0.9999999999705877,7.635849739400032e-14,100.11285935670085,10934.519885797463,65.48011420253384
1.1500000000000001,5986560.598295561,0.0008370156241685358,13450.900861293927,286419.6710626427,5999.999957726812,4.189656341664874e-05,1.8696567917274947e-07,8.657439827185643e-10,2.9820367697568615e-11,0.9999999999701794,7.705881952507544e-14,100.11384934536542,10934.106120421715,65.89387957828109
1.16,5986446.739071609,0.0008373419528725335,13564.860084864593,286305.46072812146,5999.99995771196,4.191327640778321e-05,1.8602988908327716e-07,8.688131034550895e-10,3.0229989100665776e-11,0.9999999999697697,7.775968784141501e-14,100.11483933393097,10933.692556990118,66.30744300987804
1.17,5986332.930546022,0.0008376684000255437,13678.768610070294,286191.30120158574,5999.999957697092,4.192999529391874e-05,1.8509881750583228e-07,8.718298031925763e-10,3.064080376362996e-11,0.999999999969359,7.846110275433249e-14,100.11582932239754,10933.279196911535,66.72080308846152
1.18,5986219.172692007,0.0008379949656877141,13792.626463702918,286077.19245618687,5999.99995768221,4.194672007732885e-05,1.841724404796789e-07,8.747945372029275e-10,3.105278464613231e-11,0.999999999968947,7.916306467547837e-14,100.11681931076511,10932.866041435664,67.13395856433156
1.19,5986105.465482793,0.0008383216500442336,13906.433672536055,285963.13446509436,5999.9999576673135,4.196345076165454e-05,1.8325073416666712e-07,8.777077574574693e-10,3.1465904956332506e-11,0.9999999999685338,7.986557401678846e-14,100.11780929903368,10932.453091606672,67.5469083933226
1.2,5985991.808891621,0.0008386484531287687,14020.190263325489,285849.1272014958,5999.999957652401,4.1980187348881005e-05,1.823336748504768e-07,8.805699126541652e-10,3.188013814856152e-11,0.9999999999681196,8.056863119049522e-14,100.11879928720326,10932.04034843098,67.95965156901347
1.21,5985878.202891757,0.0008389753748049676,14133.896262808754,285735.17063859676,5999.999957637474,4.199692983913509e-05,1.814212389361559e-07,8.833814482321313e-10,3.22954579221233e-11,0.9999999999677043,8.127223660916145e-14,100.11978927527383,10931.627812709687,68.37218729030847
1.22,5985764.647456478,0.000839302414817672,14247.55169770545,285621.26474962104,5999.999957622531,4.201367823124534e-05,1.805134029494105e-07,8.861428063970802e-10,3.2711838219154773e-11,0.9999999999672878,8.197639068566241e-14,100.12077926324541,10931.21548513733,68.78451486266533
1.23,5985651.142559084,0.0008396295729681359,14361.156594717528,285507.40950780985,5999.999957607574,4.203043252465763e-05,1.796101435358849e-07,8.888544261472881e-10,3.3129253222446575e-11,0.9999999999668704,8.268109383315718e-14,100.12176925111798,10930.80336640578,69.19663359421573
1.24,5985537.68817289,0.000839956850423639,14474.71098052871,285393.6048864228,5999.999957592602,4.2047192733752364e-05,1.787114374608083e-07,8.915167432839105e-10,3.354767735465913e-11,0.999999999966452,8.338634646505687e-14,100.12275923889156,10930.391456987467,69.60854301252898
1.25,5985424.284271231,0.0008402842479572543,14588.214881805152,285279.8508587371,5999.9999575776155,4.206395886860086e-05,1.7781726160811127e-07,8.941301904432572e-10,3.396708527552e-11,0.9999999999660326,8.409214899509326e-14,100.12374922656615,10929.979757355726,70.0202426442704
1.26,5985310.930827458,0.0008406117664101269,14701.668325195327,285166.14739804756,5999.999957562614,4.2080730940019174e-05,1.7692759297988002e-07,8.966951971152247e-10,3.4387451880307256e-11,0.9999999999656123,8.479850183730285e-14,100.12473921414173,10929.568267938601,70.4317320613951
1.27,5985197.627814941,0.000840939400583328,14815.071337329688,285052.49447766715,5999.999957547598,4.209750889279018e-05,1.760424086959767e-07,8.992121896520238e-10,3.480875229894991e-11,0.999999999965191,8.550540540640231e-14,100.1257292016183,10929.156989004341,70.84301099565485
1.28,5985084.375207067,0.0008412671492209605,14928.423944821292,284938.8920709261,5999.999957532566,4.2114292714804825e-05,1.7516168599305517e-07,9.016815913092677e-10,3.5230961892866524e-11,0.9999999999647687,8.621286011718271e-14,100.12671918899588,10928.74592085595,71.2540791440459
1.29,5984971.172977241,0.0008415950119876666,15041.726174265483,284825.34015117266,5999.999957517521,4.213108240401875e-05,1.7428540222419663e-07,9.041038222556394e-10,3.565405625412889e-11,0.9999999999643456,8.692086638464967e-14,100.12770917627446,10928.335063723931,71.66493627606546
1.3,5984858.021098883,0.0008419230060930959,15154.978052239856,284711.83869177254,5999.99995750246,4.214787815020207e-05,1.7341353485837072e-07,9.064792995989612e-10,3.607801120399947e-11,0.9999999999639216,8.762942462283521e-14,100.12869916345406,10927.924417764432,72.07558223556444
1.31,5984744.919545434,0.0008422511371887262,15268.179605304604,284598.38766610913,5999.9999574873855,4.216468001676384e-05,1.7254606147957793e-07,9.088084374035628e-10,3.650280279018052e-11,0.9999999999634969,8.83385352469049e-14,100.12968915053466,10927.513983137676,72.4860168623205
1.32,5984631.868290354,0.0008425793943992716,15381.330860002334,284484.9870475833,5999.999957472296,4.2181487886430076e-05,1.7168295978648978e-07,9.110916466969611e-10,3.692840728597887e-11,0.9999999999630712,8.904819867373859e-14,100.13067913751625,10927.103759955276,72.89624004471854
1.33,5984518.867307114,0.0008429077250719361,15494.431842858148,284371.63680961344,5999.999957457192,4.219830118518405e-05,1.7082420759186618e-07,9.133293354763363e-10,3.735480118859272e-11,0.9999999999626449,8.975841532394028e-14,100.13166912439885,10926.693748289037,73.30625171095876
1.34,5984405.91656921,0.0008432361049881851,15607.482580379728,284258.3369256355,5999.999957442074,4.221511964987392e-05,1.6996978282173134e-07,9.155219087766118e-10,3.778196121669833e-11,0.9999999999622177,9.046918561615527e-14,100.13265911118245,10926.283948212038,73.71605178795745
1.35,5984293.016050148,0.0008435646172980044,15720.483099057084,284145.08736910316,5999.999957426942,4.2231944191187484e-05,1.6911966351508078e-07,9.176697687172846e-10,3.8209864310024523e-11,0.9999999999617898,9.118050996119285e-14,100.13364909786704,10925.874359737885,74.12564026211082
1.36,5984180.165723458,0.0008438933111444836,15833.433425362891,284031.8881134873,5999.999957411796,4.224877534802316e-05,1.6827382782309402e-07,9.197733144583571e-10,3.8638487626647243e-11,0.9999999999613611,9.189238877291632e-14,100.13463908445263,10925.464982877707,74.53501712228807
1.37,5984067.365562684,0.0008442221627491961,15946.333585752574,283918.73913227615,5999.999957396633,4.226561286204443e-05,1.6743225400850184e-07,9.218329422022148e-10,3.906780854106406e-11,0.9999999999609318,9.260482247126571e-14,100.13562907093923,10925.055817656765,74.94418234323179
1.3800000000000001,5983954.615541388,0.0008445511947669376,16059.183606664144,283805.6403989755,5999.999957381457,4.2282456982560896e-05,1.665949204451029e-07,9.23849045270777e-10,3.949780464314521e-11,0.9999999999605018,9.331781147304626e-14,100.13661905732684,10924.646864085431,75.35313591456429
1.3900000000000001,5983841.915633149,0.0008448803461515416,16171.983514518088,283692.5918871086,5999.999957366265,4.229930704378678e-05,1.6576180561763144e-07,9.258220140692325e-10,3.9928453738030424e-11,0.9999999999600712,9.403135619750596e-14,100.13760904361544,10924.238122086332,75.76187791366245
1.4000000000000001,5983729.265811565,0.000845209582318738,16284.733335717661,283579.59357021586,5999.99995735106,4.231616266924274e-05,1.6493288812054182e-07,9.277522361523556e-10,4.035973384215904e-11,0.99999999995964,9.47454570633788e-14,100.13859902980505,10923.829591610718,76.17040838927744
1.41,5983616.666050249,0.000845538897226286,16397.43309664893,283466.6454218552,5999.999957335842,4.233302379449781e-05,1.6410814665740348e-07,9.29640096245787e-10,4.079162318152898e-11,0.9999999999592081,9.546011448882065e-14,100.13958901589565,10923.42127264536,76.5787273546349
1.42,5983504.116322833,0.0008458682510569797,16510.082823680652,283353.7474156016,5999.9999573206105,4.2349889985862666e-05,1.6328756004065998e-07,9.314859762404787e-10,4.122410019128389e-11,0.9999999999587755,9.617532889306845e-14,100.14057900188725,10923.01316515423,76.98683484576465
1.43,5983391.616602965,0.000846197730383995,16622.682543163908,283240.899525048,5999.999957305365,4.236676219146838e-05,1.6247110719157486e-07,9.332902552138682e-10,4.165714351611179e-11,0.9999999999583425,9.689110069263021e-14,100.14156898777985,10922.60526901697,77.39473098302369
1.44,5983279.16686431,0.0008465273603005373,16735.23228143273,283128.10172380414,5999.999957290104,4.2383640687289785e-05,1.6165876713875703e-07,9.350533094607898e-10,4.20907320051553e-11,0.9999999999579089,9.760743030565187e-14,100.14255897357346,10922.197584150936,77.80241584905797
1.45,5983166.767080554,0.0008468571313979491,16847.732064804062,283015.3539854971,5999.999957274829,4.240052537209581e-05,1.6085051901771044e-07,9.367755125116386e-10,4.252484471086128e-11,0.9999999999574748,9.832431815128613e-14,100.14354895926806,10921.790110496582,78.20988950341118
1.46,5983054.417225395,0.0008471870737560467,16960.18191957752,282902.65628377127,5999.999957259541,4.241741657638196e-05,1.6004634207060795e-07,9.384572351477474e-10,4.295946088869235e-11,0.9999999999570403,9.904176464796719e-14,100.14453894486367,10921.38284797296,78.61715202703436
1.47,5982942.117272551,0.0008475171240315205,17072.58187203547,282790.0085922883,5999.9999572442375,4.243431360924048e-05,1.5924621564634552e-07,9.400988453221937e-10,4.3394559997489036e-11,0.9999999999566052,9.975977022595011e-14,100.14552893036029,10920.975796455528,79.02420354446616
1.48,5982829.867195758,0.0008478472774335803,17184.931948443125,282677.4108847271,5999.999957228921,4.2451216419922934e-05,1.5845011919885316e-07,9.417007083252777e-10,4.3830121694175215e-11,0.9999999999561695,1.0047833531008464e-13,100.1465189157579,10920.568955840286,79.43104415970703
1.49,5982717.666968767,0.0008481775466017968,17297.23217504853,282564.86313478363,5999.999957213589,4.2468125148248055e-05,1.576580322868363e-07,9.432631867631751e-10,4.4266125833170626e-11,0.9999999999557335,1.0119746032462081e-13,100.1475089010565,10920.16232602794,79.8376739720543
1.5,5982605.516565347,0.000848507921710831,17409.482578082592,282452.3653161712,5999.999957198245,4.248503968842319e-05,1.5686993457350817e-07,9.447866405377765e-10,4.470255246577345e-11,0.9999999999552971,1.0191714569787417e-13,100.1484988862561,10919.755906908566,80.24409309142919
1.51,5982493.415959285,0.0008488384223981342,17521.683183758967,282339.9174026203,5999.999957182888,4.2501960256794956e-05,1.5608580582638392e-07,9.46271427014324e-10,4.5139381840542555e-11,0.9999999999548602,1.0263739183437415e-13,100.14948887135672,10919.349698360966,80.65030163902846
1.52,5982381.365124383,0.0008491690452497031,17633.834018274283,282227.5193678785,5999.999957167515,4.2518886817674317e-05,1.5530562591596212e-07,9.477179008364453e-10,4.5576594397994576e-11,0.999999999954423,1.0335819915495719e-13,100.15047885635833,10918.94370026812,81.05629973187274
1.53,5982269.364034464,0.0008494997832200512,17745.93510780805,282115.1711857106,5999.999957152129,4.2535819295669046e-05,1.5452937481545842e-07,9.491264140221415e-10,4.6014170770463295e-11,0.9999999999539855,1.0407956808157706e-13,100.15146884126095,10918.537912512558,81.46208748743531
1.54,5982157.412663362,0.0008498306338209006,17857.986478522693,282002.8728298984,5999.999957136731,4.2552757665216654e-05,1.5375703260037465e-07,9.504973160159088e-10,4.645209178115301e-11,0.9999999999535475,1.048014990307467e-13,100.15245882606457,10918.132334974858,81.86766502513564
1.55,5982045.510984935,0.0008501616065577748,17969.988156563486,281890.624274241,5999.999957121318,4.256970203186296e-05,1.5298857944866716e-07,9.518309535333995e-10,4.689033844472381e-11,0.9999999999531093,1.0552399243800281e-13,100.15344881076919,10917.7269675257,82.27303247429415
1.56,5981933.658973052,0.0008504927027172536,18081.940168058707,281778.42549255444,5999.999957105892,4.258665241131294e-05,1.5222399563890762e-07,9.531276708356418e-10,4.7328891961724414e-11,0.9999999999526707,1.0624704872360117e-13,100.15443879537482,10917.321810043159,82.67818995683479
1.57,5981821.856601605,0.0008508239248509664,18193.84253911959,281666.27645867184,5999.999957090452,4.260360883310226e-05,1.5146326155033767e-07,9.543878096297505e-10,4.776773371895183e-11,0.9999999999522319,1.0697066830825479e-13,100.15542877988145,10916.91686240575,83.08313759424384
