t,O2,O2_radical,NADH,NAD,NAD_radical,NAD2,H2O2,Per3,Per2,coI,coII,coIII,Ar_radical,ArH
0.86,5.3316479575274e-06,2.4769734030592147e-08,9.535236552613799e-07,0.0005580652919361421,4.5942649166811306e-10,1.2001249105493317e-07,-7.081301627263047e-10,6.35386632232773e-08,9.984992144241673e-11,5.237205420924035e-10,2.0373465362664733e-08,1.3114543083523548e-06,1.0950234848544873e-07,0.00029989049765151465
0.87,5.331684051702108e-06,2.4744810247944427e-08,9.536012779912335e-07,0.0005580660148245615,4.586688548037878e-10,1.2001261429879533e-07,-8.109917879074919e-10,6.359653486887778e-08,9.98407815149458e-11,5.20176264941689e-10,2.0289291266688006e-08,1.3114841643197844e-06,1.0931225798546177e-07,0.00029989068774201463
0.88,5.331720145876817e-06,2.471988646529671e-08,9.53678900721087e-07,0.0005580667377129808,4.5791121793946247e-10,1.200127375426575e-07,-9.13853413088679e-10,6.365440651447828e-08,9.983164158747488e-11,5.166319877909744e-10,2.0205117170711284e-08,1.311514020287214e-06,1.091221674854748e-07,0.00029989087783251466
0.89,5.331756240051525e-06,2.469496268264899e-08,9.537565234509407e-07,0.0005580674606014001,4.571535810751372e-10,1.2001286078651967e-07,-1.0167150382698661e-09,6.371227816007877e-08,9.982250166000396e-11,5.1308771064026e-10,2.012094307473456e-08,1.3115438762546435e-06,1.0893207698548784e-07,0.00029989106792301464
0.9,5.331792334226234e-06,2.4670038900001273e-08,9.538341461807942e-07,0.0005580681834898195,4.563959442108119e-10,1.2001298403038183e-07,-1.1195766634510533e-09,6.377014980567927e-08,9.981336173253304e-11,5.095434334895455e-10,2.0036768978757838e-08,1.311573732222073e-06,1.0874198648550086e-07,0.0002998912580135146
0.91,5.331828428400942e-06,2.4645115117353553e-08,9.539117689106479e-07,0.0005580689063782388,4.556383073464866e-10,1.20013107274244e-07,-1.2224382886322405e-09,6.382802145127976e-08,9.980422180506212e-11,5.05999156338831e-10,1.9952594882781116e-08,1.3116035881895026e-06,1.085518959855139e-07,0.0002998914481040146
0.92,5.33186452257565e-06,2.4620191334705836e-08,9.539893916405014e-07,0.0005580696292666582,4.5488067048216133e-10,1.2001323051810617e-07,-1.3252999138134275e-09,6.388589309688026e-08,9.97950818775912e-11,5.024548791881165e-10,1.986842078680439e-08,1.3116334441569322e-06,1.0836180548552693e-07,0.0002998916381945146
0.93,5.331900616750359e-06,2.4595267552058116e-08,9.54067014370355e-07,0.0005580703521550776,4.54123033617836e-10,1.2001335376196833e-07,-1.4281615389946147e-09,6.394376474248074e-08,9.978594195012028e-11,4.98910602037402e-10,1.9784246690827667e-08,1.3116633001243617e-06,1.0817171498553997e-07,0.00029989182828501457
0.9400000000000001,5.331989134551481e-06,2.456456822646939e-08,9.5425891628288e-07,0.0005580709609462023,4.5325311770579167e-10,1.2001344220130134e-07,-1.4790678244223575e-09,6.397291824093112e-08,9.97317311731594e-11,4.965634513626997e-10,1.9713697955851836e-08,1.3117070967505523e-06,1.079484563119433e-07,0.0002998920515436882
0.9500000000000001,5.332098191213699e-06,2.453160612200932e-08,9.544955912189325e-07,0.0005580715250355648,4.5233921239578617e-10,1.2001351700469502e-07,-1.5096187170760655e-09,6.399082036141422e-08,9.965986225271644e-11,4.946853184970438e-10,1.9648487451290374e-08,1.3117563551365147e-06,1.0771220280076831e-07,0.0002998922877971994
0.96,5.332207247875916e-06,2.449864401754925e-08,9.547322661549853e-07,0.0005580720891249273,4.5142530708578067e-10,1.2001359180808868e-07,-1.5401696097297723e-09,6.400872248189732e-08,9.958799333227348e-11,4.928071856313879e-10,1.9583276946728916e-08,1.311805613522477e-06,1.0747594928959331e-07,0.00029989252405071055
0.97,5.332316304538133e-06,2.4465681913089182e-08,9.549689410910379e-07,0.0005580726532142898,4.5051140177577517e-10,1.2001366661148236e-07,-1.5707205023834795e-09,6.402662460238043e-08,9.951612441183051e-11,4.90929052765732e-10,1.9518066442167462e-08,1.3118548719084394e-06,1.0723969577841832e-07,0.0002998927603042217
0.98,5.332425361200351e-06,2.4432719808629113e-08,9.552056160270907e-07,0.0005580732173036523,4.4959749646576967e-10,1.2001374141487601e-07,-1.601271395037187e-09,6.404452672286353e-08,9.944425549138755e-11,4.890509199000762e-10,1.9452855937606e-08,1.311904130294402e-06,1.0700344226724333e-07,0.0002998929965577329
0.99,5.332534417862568e-06,2.4399757704169044e-08,9.554422909631433e-07,0.0005580737813930147,4.4868359115576416e-10,1.2001381621826967e-07,-1.6318222876908942e-09,6.406242884334663e-08,9.937238657094457e-11,4.871727870344203e-10,1.9387645433044543e-08,1.3119533886803644e-06,1.0676718875606833e-07,0.00029989323281124405
1.0,5.332643474524786e-06,2.4366795599708975e-08,9.55678965899196e-07,0.0005580743454823772,4.4776968584575866e-10,1.2001389102166335e-07,-1.6623731803446014e-09,6.408033096382975e-08,9.930051765050161e-11,4.852946541687644e-10,1.9322434928483085e-08,1.3120026470663268e-06,1.0653093524489334e-07,0.00029989346906475527
1.01,5.3327525311870036e-06,2.4333833495248906e-08,9.559156408352486e-07,0.0005580749095717396,4.4685578053575316e-10,1.20013965825057e-07,-1.692924072998309e-09,6.409823308431285e-08,9.922864873005865e-11,4.834165213031086e-10,1.9257224423921627e-08,1.3120519054522892e-06,1.0629468173371833e-07,0.00029989370531826643
1.02,5.332861587849221e-06,2.4300871390788837e-08,9.561523157713012e-07,0.0005580754736611022,4.4594187522574766e-10,1.200140406284507e-07,-1.7234749656520162e-09,6.411613520479595e-08,9.915677980961568e-11,4.815383884374527e-10,1.919201391936017e-08,1.3121011638382515e-06,1.0605842822254335e-07,0.0002998939415717776
1.03,5.332970644511439e-06,2.4267909286328768e-08,9.56388990707354e-07,0.0005580760377504647,4.4502796991574216e-10,1.2001411543184434e-07,-1.7540258583057233e-09,6.413403732527906e-08,9.908491088917272e-11,4.796602555717968e-10,1.912680341479871e-08,1.312150422224214e-06,1.0582217471136834e-07,0.00029989417782528877
1.04,5.333079701173656e-06,2.42349471818687e-08,9.566256656434066e-07,0.0005580766018398271,4.4411406460573666e-10,1.20014190235238e-07,-1.7845767509594305e-09,6.415193944576216e-08,9.901304196872976e-11,4.777821227061409e-10,1.9061592910237253e-08,1.3121996806101763e-06,1.0558592120019335e-07,0.00029989441407879993
1.05,5.333188757835873e-06,2.4201985077408626e-08,9.568623405794593e-07,0.0005580771659291896,4.4320015929573116e-10,1.2001426503863168e-07,-1.8151276436131377e-09,6.416984156624526e-08,9.894117304828679e-11,4.75903989840485e-10,1.8996382405675795e-08,1.3122489389961387e-06,1.0534966768901835e-07,0.0002998946503323111
1.06,5.333297814498091e-06,2.4169022972948557e-08,9.57099015515512e-07,0.000558077730018552,4.4228625398572566e-10,1.2001433984202533e-07,-1.8456785362668453e-09,6.418774368672837e-08,9.886930412784383e-11,4.740258569748292e-10,1.8931171901114337e-08,1.312298197382101e-06,1.0511341417784336e-07,0.0002998948865858223
1.07,5.333406871160308e-06,2.4136060868488488e-08,9.573356904515647e-07,0.0005580782941079145,4.4137234867572015e-10,1.2001441464541901e-07,-1.8762294289205524e-09,6.420564580721148e-08,9.879743520740087e-11,4.721477241091733e-10,1.886596139655288e-08,1.3123474557680634e-06,1.0487716066666836e-07,0.0002998951228393335
1.08,5.333515927822526e-06,2.410309876402842e-08,9.575723653876173e-07,0.0005580788581972771,4.4045844336571465e-10,1.2001448944881267e-07,-1.9067803215742596e-09,6.422354792769458e-08,9.872556628695789e-11,4.702695912435175e-10,1.8800750891991422e-08,1.3123967141540258e-06,1.0464090715549337e-07,0.00029989535909284465
1.09,5.3336249844847435e-06,2.407013665956835e-08,9.5780904032367e-07,0.0005580794222866395,4.3954453805570915e-10,1.2001456425220635e-07,-1.937331214227967e-09,6.424145004817769e-08,9.865369736651493e-11,4.683914583778616e-10,1.8735540387429964e-08,1.3124459725399884e-06,1.0440465364431837e-07,0.0002998955953463558
1.1,5.333734041146961e-06,2.403717455510828e-08,9.580457152597226e-07,0.000558079986376002,4.3863063274570365e-10,1.200146390556e-07,-1.967882106881674e-09,6.425935216866079e-08,9.858182844607196e-11,4.665133255122056e-10,1.8670329882868506e-08,1.3124952309259508e-06,1.0416840013314338e-07,0.000299895831599867
1.11,5.333843097809179e-06,2.4004212450648212e-08,9.582823901957752e-07,0.0005580805504653644,4.3771672743569815e-10,1.2001471385899366e-07,-1.9984329995353816e-09,6.427725428914389e-08,9.8509959525629e-11,4.6463519264654983e-10,1.8605119378307045e-08,1.3125444893119132e-06,1.0393214662196839e-07,0.00029989606785337815
1.12,5.333952154471396e-06,2.3971250346188143e-08,9.58519065131828e-07,0.0005580811145547269,4.3680282212569265e-10,1.2001478866238734e-07,-2.0289838921890887e-09,6.4295156409627e-08,9.843809060518604e-11,4.627570597808939e-10,1.853990887374559e-08,1.3125937476978755e-06,1.0369589311079338e-07,0.00029989630410688937
1.1300000000000001,5.334061211133614e-06,2.3938288241728074e-08,9.587557400678806e-07,0.0005580816786440894,4.3588891681568715e-10,1.20014863465781e-07,-2.059534784842796e-09,6.43130585301101e-08,9.836622168474307e-11,4.6087892691523805e-10,1.847469836918413e-08,1.312643006083838e-06,1.034596395996184e-07,0.00029989654036040054
1.1400000000000001,5.334170267795831e-06,2.3905326137268005e-08,9.589924150039334e-07,0.0005580822427334519,4.3497501150568164e-10,1.2001493826917468e-07,-2.0900856774965035e-09,6.43309606505932e-08,9.829435276430011e-11,4.590007940495822e-10,1.840948786462267e-08,1.3126922644698003e-06,1.0322338608844339e-07,0.0002998967766139117
1.1500000000000001,5.334279324458048e-06,2.3872364032807936e-08,9.59229089939986e-07,0.0005580828068228144,4.3406110619567614e-10,1.2001501307256833e-07,-2.1206365701502107e-09,6.434886277107632e-08,9.822248384385715e-11,4.5712266118392627e-10,1.8344277360061213e-08,1.3127415228557627e-06,1.029871325772684e-07,0.00029989701286742287
1.16,5.334388381120266e-06,2.3839401928347867e-08,9.594657648760387e-07,0.0005580833709121769,4.331472008856707e-10,1.20015087875962e-07,-2.1511874628039174e-09,6.436676489155942e-08,9.815061492341418e-11,4.5524452831827046e-10,1.827906685549976e-08,1.312790781241725e-06,1.027508790660934e-07,0.00029989724912093404
1.17,5.334497437782483e-06,2.3806439823887798e-08,9.597024398120913e-07,0.0005580839350015393,4.3223329557566514e-10,1.2001516267935567e-07,-2.1817383554576246e-09,6.438466701204252e-08,9.80787460029712e-11,4.533663954526146e-10,1.8213856350938297e-08,1.3128400396276874e-06,1.0251462555491841e-07,0.0002998974853744452
1.18,5.3346064944447005e-06,2.377347771942773e-08,9.59939114748144e-07,0.0005580844990909018,4.313193902656597e-10,1.2001523748274932e-07,-2.2122892481113318e-09,6.440256913252563e-08,9.800687708252824e-11,4.5148826258695873e-10,1.8148645846376843e-08,1.3128892980136498e-06,1.0227837204374341e-07,0.0002998977216279564
1.19,5.3347155511069185e-06,2.374051561496766e-08,9.601757896841967e-07,0.0005580850631802642,4.3040548495565414e-10,1.20015312286143e-07,-2.242840140765039e-09,6.442047125300873e-08,9.793500816208528e-11,4.496101297213028e-10,1.808343534181538e-08,1.3129385563996122e-06,1.0204211853256842e-07,0.0002998979578814676
1.2,5.334824607769136e-06,2.370755351050759e-08,9.604124646202495e-07,0.0005580856272696268,4.294915796456487e-10,1.2001538708953666e-07,-2.273391033418746e-09,6.443837337349183e-08,9.786313924164232e-11,4.4773199685564695e-10,1.8018224837253924e-08,1.3129878147855748e-06,1.0180586502139342e-07,0.00029989819413497876
1.21,5.334933664431354e-06,2.367459140604752e-08,9.60649139556302e-07,0.0005580861913589893,4.2857767433564313e-10,1.2001546189293034e-07,-2.3039419260724537e-09,6.445627549397495e-08,9.779127032119935e-11,4.458538639899911e-10,1.7953014332692466e-08,1.3130370731715372e-06,1.0156961151021843e-07,0.0002998984303884899
1.22,5.335042721093571e-06,2.3641629301587452e-08,9.608858144923546e-07,0.0005580867554483517,4.276637690256377e-10,1.20015536696324e-07,-2.334492818726161e-09,6.447417761445805e-08,9.771940140075639e-11,4.439757311243352e-10,1.7887803828131008e-08,1.3130863315574996e-06,1.0133335799904343e-07,0.0002998986666420011
1.23,5.335151777755788e-06,2.3608667197127383e-08,9.611224894284074e-07,0.0005580873195377142,4.267498637156322e-10,1.2001561149971765e-07,-2.365043711379868e-09,6.449207973494115e-08,9.764753248031343e-11,4.4209759825867936e-10,1.782259332356955e-08,1.313135589943462e-06,1.0109710448786844e-07,0.00029989890289551226
1.24,5.335260834418006e-06,2.357570509266731e-08,9.6135916436446e-07,0.0005580878836270766,4.258359584056267e-10,1.2001568630311133e-07,-2.3955946040335753e-09,6.450998185542426e-08,9.757566355987046e-11,4.4021946539302344e-10,1.7757382819008092e-08,1.3131848483294243e-06,1.0086085097669345e-07,0.0002998991391490234
1.25,5.335369891080223e-06,2.3542742988207245e-08,9.615958393005128e-07,0.0005580884477164391,4.249220530956212e-10,1.2001576110650498e-07,-2.4261454966872824e-09,6.452788397590736e-08,9.75037946394275e-11,4.3834133252736763e-10,1.7692172314446634e-08,1.3132341067153867e-06,1.0062459746551844e-07,0.00029989937540253464
1.26,5.3354789477424404e-06,2.3509780883747173e-08,9.618325142365653e-07,0.0005580890118058017,4.240081477856157e-10,1.2001583590989867e-07,-2.45669638934099e-09,6.454578609639046e-08,9.743192571898452e-11,4.364631996617117e-10,1.7626961809885176e-08,1.313283365101349e-06,1.0038834395434346e-07,0.0002998996116560458
1.27,5.3355880044046585e-06,2.3476818779287104e-08,9.620691891726181e-07,0.0005580895758951641,4.230942424756102e-10,1.2001591071329232e-07,-2.487247281994697e-09,6.456368821687358e-08,9.736005679854156e-11,4.3458506679605585e-10,1.756175130532372e-08,1.3133326234873115e-06,1.0015209044316845e-07,0.000299899847909557
1.28,5.335697061066876e-06,2.3443856674827035e-08,9.623058641086707e-07,0.0005580901399845266,4.221803371656047e-10,1.20015985516686e-07,-2.5177981746484048e-09,6.458159033735668e-08,9.72881878780986e-11,4.3270693393039994e-10,1.7496540800762257e-08,1.3133818818732738e-06,9.991583693199346e-08,0.00029990008416306814
1.29,5.335806117729094e-06,2.3410894570366966e-08,9.625425390447235e-07,0.000558090704073889,4.212664318555991e-10,1.2001606032007966e-07,-2.548349067302112e-09,6.459949245783978e-08,9.721631895765563e-11,4.3082880106474407e-10,1.7431330296200803e-08,1.3134311402592362e-06,9.967958342081846e-08,0.0002999003204165793
1.3,5.335915174391311e-06,2.3377932465906897e-08,9.62779213980776e-07,0.0005580912681632515,4.203525265455937e-10,1.200161351234733e-07,-2.578899959955819e-09,6.461739457832289e-08,9.714445003721267e-11,4.289506681990882e-10,1.736611979163934e-08,1.3134803986451986e-06,9.944332990964347e-08,0.0002999005566700905
1.31,5.336024231053528e-06,2.3344970361446828e-08,9.630158889168288e-07,0.000558091832252614,4.1943862123558817e-10,1.20016209926867e-07,-2.6094508526095263e-09,6.463529669880599e-08,9.70725811167697e-11,4.2707253533343234e-10,1.7300909287077887e-08,1.3135296570311612e-06,9.920707639846847e-08,0.0002999007929236017
1.32,5.336133287715746e-06,2.331200825698676e-08,9.632525638528814e-07,0.0005580923963419765,4.1852471592558267e-10,1.2001628473026065e-07,-2.640001745263234e-09,6.465319881928909e-08,9.700071219632674e-11,4.2519440246777643e-10,1.7235698782516426e-08,1.3135789154171236e-06,9.897082288729348e-08,0.00029990102917711286
1.33,5.336242344377963e-06,2.327904615252669e-08,9.63489238788934e-07,0.000558092960431339,4.1761081061557717e-10,1.2001635953365433e-07,-2.670552637916941e-09,6.46711009397722e-08,9.692884327588378e-11,4.233162696021206e-10,1.7170488277954968e-08,1.313628173803086e-06,9.873456937611848e-08,0.00029990126543062403
1.34,5.33635140104018e-06,2.324608404806662e-08,9.637259137249868e-07,0.0005580935245207015,4.1669690530557167e-10,1.2001643433704798e-07,-2.7011035305706482e-09,6.46890030602553e-08,9.68569743554408e-11,4.214381367364647e-10,1.710527777339351e-08,1.3136774321890483e-06,9.849831586494348e-08,0.0002999015016841352
1.35,5.336460457702398e-06,2.321312194360655e-08,9.639625886610394e-07,0.0005580940886100639,4.1578299999556617e-10,1.2001650914044166e-07,-2.7316544232243554e-09,6.47069051807384e-08,9.678510543499784e-11,4.1956000387080884e-10,1.7040067268832052e-08,1.3137266905750107e-06,9.82620623537685e-08,0.00029990173793764636
1.36,5.3365695143646155e-06,2.3180159839146482e-08,9.641992635970922e-07,0.0005580946526994264,4.1486909468556067e-10,1.2001658394383532e-07,-2.7622053158780626e-09,6.472480730122152e-08,9.671323651455487e-11,4.1768187100515297e-10,1.6974856764270594e-08,1.313775948960973e-06,9.802580884259349e-08,0.0002999019741911575
1.37,5.3366785710268335e-06,2.3147197734686413e-08,9.644359385331447e-07,0.0005580952167887888,4.1395518937555516e-10,1.2001665874722897e-07,-2.79275620853177e-09,6.474270942170462e-08,9.664136759411191e-11,4.1580373813949706e-10,1.6909646259709136e-08,1.3138252073469355e-06,9.778955533141849e-08,0.00029990221044466875
1.3800000000000001,5.336787627689051e-06,2.3114235630226344e-08,9.646726134691975e-07,0.0005580957808781514,4.1304128406554966e-10,1.2001673355062265e-07,-2.8233071011854774e-09,6.476061154218772e-08,9.656949867366895e-11,4.1392560527384125e-10,1.6844435755147678e-08,1.3138744657328978e-06,9.75533018202435e-08,0.0002999024466981799
1.3900000000000001,5.336896684351268e-06,2.3081273525766272e-08,9.6490928840525e-07,0.0005580963449675139,4.1212737875554416e-10,1.200168083540163e-07,-2.8538579938391845e-09,6.477851366267083e-08,9.649762975322598e-11,4.1204747240818533e-10,1.677922525058622e-08,1.3139237241188602e-06,9.73170483090685e-08,0.0002999026829516911
1.4000000000000001,5.337005741013486e-06,2.3048311421306206e-08,9.651459633413029e-07,0.0005580969090568763,4.1121347344553866e-10,1.2001688315741e-07,-2.8844088864928917e-09,6.479641578315393e-08,9.642576083278302e-11,4.1016933954252947e-10,1.6714014746024762e-08,1.3139729825048226e-06,9.708079479789351e-08,0.00029990291920520225
1.41,5.337114797675703e-06,2.3015349316846134e-08,9.653826382773555e-07,0.0005580974731462388,4.1029956813553316e-10,1.2001695796080364e-07,-2.914959779146599e-09,6.481431790363703e-08,9.635389191234006e-11,4.082912066768736e-10,1.6648804241463305e-08,1.314022240890785e-06,9.684454128671852e-08,0.0002999031554587134
