t,PB,A1,A2,PC1,PF1,PG1,PC2,PF2,PD1,PE1,PD2
1.16,8.603125716880065,1.4521426701802997e-09,3.074649285219084e-13,-2.1231352766570764e-09,0.00016597580156324865,4.1642545359223254e-05,-4.2633418570725713e-13,0.11666666666666665,-2.2183106725355927e-10,4.5151536559901265e-10,3.8071423443007294e-14
1.17,8.673139944950384,4.80628003668303e-10,1.0484020781252414e-13,-4.808075060584921e-10,0.00015460083103905535,3.878861080334439e-05,-9.12612782671759e-14,0.11666666666666667,-1.6398044596034002e-10,-4.1509241692535507e-10,-1.0197313617704072e-13
1.18,8.74315319887271,7.39658384831675e-10,1.5789258678950923e-13,4.373050053073259e-11,0.0001440053815020463,3.6130303831419674e-05,6.234948767814306e-15,0.11666666666666667,-9.794626373728411e-11,-1.1748850828445454e-09,-2.2397126580723008e-13
1.19,8.813165545849593,2.0264982506687758e-09,4.253045351082838e-13,-5.315430766229757e-10,0.00013413537441120317,3.365409236003177e-05,-1.3299607360787996e-13,0.11666666666666667,-8.984083780383376e-11,-1.3727555991513964e-09,-2.614937664319028e-13
1.2,8.883177044961682,1.8724318815356666e-09,3.896628846982868e-13,2.331208134535194e-11,0.00012494202691741343,3.134763926691832e-05,-3.020517237764805e-14,0.11666666666666667,2.4533803351379832e-11,-1.3591801072741325e-09,-2.4011183882548925e-13
1.21,8.953187754719142,3.362257448284361e-10,6.333777674598505e-14,1.1020254090559659e-09,0.00011637872425828325,2.9199207960828658e-05,1.985342820942418e-13,0.11666666666666667,2.0508434053244704e-10,-6.448956812340009e-10,-8.139268391265968e-14
1.22,9.023197729743266,-1.954153719739432e-09,-4.198871142726018e-13,2.2187023871749965e-09,0.00010840242885722367,2.7197972958014063e-05,4.5157765768344563e-13,0.11666666666666667,3.774269056993428e-10,5.725318176430488e-10,1.6513066238742357e-13
1.23,9.093207022838783,-2.1961566240669826e-09,-4.67284945185207e-13,1.7480580312348288e-09,0.00010097307394506033,2.533392576231518e-05,3.67821850734905e-13,0.11666666666666667,3.1712449555582184e-10,1.4095536313518203e-09,2.970102918863852e-13
1.24,9.163215682893686,1.2491469479833846e-09,2.691372173928517e-13,-1.3006389607713003e-09,9.405312591362972e-05,2.3597608212452673e-05,-2.656313874995369e-13,0.11666666666666667,-1.2374770397159935e-10,1.1085227210286183e-09,1.5127431948422366e-13
1.25,9.233223747515096,2.7340524182663846e-09,5.860361874105126e-13,-2.9375033179081563e-09,8.760783763143897e-05,2.1980343060330617e-05,-5.931705697340504e-13,0.11666666666666667,-3.895066707978584e-10,9.44382639417013e-10,7.413704885107017e-14
1.26,9.303231255820453,4.885396907680927e-10,1.028138118682481e-13,-1.491688627281462e-09,8.160442342358019e-05,2.047395243352289e-05,-2.6712247372089533e-13,0.11666666666666667,-2.4799185271027616e-10,8.599472837641289e-10,1.0830507211800294e-13
1.27,9.373238247783544,-3.6523325197902253e-09,-7.831878749263164e-13,9.627408782256882e-10,7.601218616905271e-05,1.9070804008997538e-05,2.5678519684709155e-13,0.11666666666666667,3.039468862041339e-10,1.2820088351719767e-09,3.295028190179275e-13
1.28,9.443244768519614,3.339034757165008e-10,8.234776937394417e-14,-1.4561681888351305e-09,7.080293441178215e-05,1.7763824122094124e-05,-2.856432689472571e-13,0.11666666666666667,-4.840370249694681e-10,-1.19120943433363e-11,-7.240094947704219e-14
1.29,9.513250838099163,-1.8870331828025388e-10,-4.431339853212939e-14,-2.6582948674217625e-10,6.594983987052929e-05,1.6546400106215656e-05,-5.5561025886205676e-14,0.11666666666666667,2.0425119361579115e-10,-9.537807934612605e-10,-9.955996581417485e-14
1.3,9.58325649235209,9.300503934809811e-11,1.9427577285840966e-14,-8.789317895089654e-10,6.142929062973161e-05,1.541238886066975e-05,-2.0641196866368393e-13,0.11666666666666667,2.774587723382937e-10,-1.0895072124034686e-10,5.970022367932323e-14
1.31,9.6532617586209,3.628128554331588e-11,1.1143056848958942e-14,-6.600300020365179e-10,5.721909935058223e-05,1.4356097604098153e-05,-1.5331424346348653e-13,0.11666666666666667,-9.960790012446458e-11,2.6160327098375183e-10,2.8764099647500334e-14
1.32,9.723266663919814,-6.186766900683936e-12,5.633149859753194e-16,-2.7054026194789004e-10,5.329765462949768e-05,1.3372204374995389e-05,-6.157848219328678e-14,0.11666666666666667,-1.1981388059319868e-10,-6.906430179874919e-11,-4.5113320314968454e-14
1.33,9.793271231916862,-4.393006089770136e-11,-9.582001698732575e-15,1.0156909602923256e-10,4.9645881486740246e-05,1.2455962745450783e-05,2.375854513691594e-14,0.11666666666666667,-6.408871607848851e-11,-4.790672321839588e-10,-1.1115443524095526e-13
1.34,9.863275486420312,-3.574747476544854e-11,-8.943013594879e-15,2.611229144864184e-10,4.6244664229895295e-05,1.1602610091302237e-05,5.713867013903912e-14,0.11666666666666667,-4.030566322789267e-12,-6.319723310059524e-10,-1.2453065242370503e-13
1.35,9.933279448681969,-4.027540067901022e-12,-2.4335328450837125e-15,2.4544027821282003e-10,4.307701787361775e-05,1.0807879825267873e-05,4.876331540841829e-14,0.11666666666666667,5.573652045355055e-11,-5.606524029902071e-10,-9.454958144744609e-14
1.36,10.00328313919313,-3.825765141800157e-12,-2.2466712615342844e-15,2.075495025553597e-10,4.0126609633231377e-05,1.0067647937935692e-05,3.837769257199766e-14,0.11666666666666667,6.064061218154653e-11,-3.979517614818808e-10,-6.208105374975838e-14
1.37,10.0732865766385,-3.781264826081841e-12,-1.660043813912079e-15,1.152684957143865e-10,3.737851635277564e-05,9.37817505664596e-06,1.7314382487494845e-14,0.11666666666666667,3.9832472517598276e-11,-1.6331875211333978e-10,-2.3154162736971105e-14
1.3800000000000001,10.14328977857241,-5.696346289639336e-15,-4.526999137996995e-16,4.72954392538306e-11,3.481876285957206e-05,8.735940592788827e-06,4.18696586723761e-15,0.11666666666666667,2.043326225163335e-11,-2.1340070452331e-11,-2.0031811666596416e-15
1.3900000000000001,10.21329276102939,2.4509321978345676e-12,4.28544705903058e-16,-4.470208959837838e-12,3.2434500298267896e-05,8.137728883490121e-06,-4.436012918379478e-15,0.11666666666666667,1.034932889076649e-12,6.752891086563274e-11,9.128467008822473e-15
1.4000000000000001,10.28329553954416,8.489107861564053e-13,2.8462566547664854e-16,-2.338822053772192e-11,3.0213299930370332e-05,7.580424555589991e-06,-6.206350051488248e-15,0.11666666666666667,-6.538632752184185e-12,8.422110939883775e-11,1.0404141685974286e-14
1.41,10.35329812774317,-1.399573916120833e-12,-1.2491311144713434e-16,-2.0610966365129525e-11,2.8144260851360193e-05,7.0612948920886794e-06,-3.4074715116753144e-15,0.11666666666666667,-8.866450884011638e-12,5.363515071484092e-11,4.448292072154216e-15
1.42,10.423300538883836,-1.8050044686357918e-12,-2.364719872200122e-16,-8.564607092512882e-12,2.6216771281236057e-05,6.577681238683565e-06,9.26739644821165e-16,0.11666666666666667,-9.77281010842347e-12,5.062772943624124e-12,-4.320242208694402e-15
1.43,10.493302786003229,-7.501967996935462e-13,-1.2877537038413137e-16,4.070950740850349e-12,2.4420385104142463e-05,6.126969230462069e-06,3.4739324526123227e-15,0.11666666666666667,-4.498742054849185e-12,-3.409722973855428e-11,-8.962294091690733e-15
1.44,10.56330488100348,9.476957417086425e-13,4.523452707820807e-17,2.9054751648387758e-11,2.27456092192511e-05,5.706769973658637e-06,8.59446892322986e-15,0.11666666666666667,1.6284042201100223e-12,-9.046749513700989e-11,-1.6846935285861844e-14
1.45,10.633306833797757,2.176666247971125e-12,1.3739014579616654e-16,5.8010426397661085e-11,2.1184514670918994e-05,5.315093931235759e-06,1.4816730302735207e-14,0.11666666666666667,5.787879659641447e-12,-1.4747251026787187e-10,-2.594712351286219e-14
1.46,10.703308652121429,1.6841045801329016e-12,4.783561644707684e-17,5.669916351304797e-11,1.973087892459719e-05,4.950389094465142e-06,1.3059550000497284e-14,0.11666666666666667,8.715638640544844e-12,-1.3227035015739686e-10,-2.1875447901970877e-14
1.47,10.773310346723239,1.3017855755984265e-12,6.440987612588206e-18,5.154784115971792e-11,1.8376143407323422e-05,4.61049940367886e-06,1.0560989767995581e-14,0.11666666666666667,1.0009073276233144e-11,-1.0511562456576174e-10,-1.6356812533599415e-14
1.48,10.843311925865832,1.4046413934952336e-12,5.195957141994789e-17,4.866684913952458e-11,1.7113715759341306e-05,4.293766999806166e-06,9.28591920508033e-15,0.11666666666666667,9.459161603543848e-12,-8.434910636204825e-11,-1.2952344098157661e-14
1.49,10.913313395291922,8.795207450033103e-13,2.816859571229254e-17,3.338360611083113e-11,1.5938996347894382e-05,3.999038998911782e-06,5.804315011313323e-15,0.11666666666666667,7.047923063086885e-12,-4.539700967770457e-11,-6.867726019228544e-15
1.5,10.983314763898782,3.909082153991097e-13,2.1691738492116966e-17,1.5377936097777385e-11,1.4844876237374233e-05,3.7245318778171085e-06,2.008687199299594e-15,0.11666666666666667,3.728106294106763e-12,-3.708077277755547e-12,-5.667698701403442e-16
1.51,11.053316038674998,2.1832997485359885e-13,5.1082119225783635e-17,1.0068369106349888e-12,1.382577447337622e-05,3.4688443364635015e-06,-7.599242367293935e-16,0.11666666666666667,5.933892742184102e-13,2.694286115931307e-11,3.869550966311482e-15
1.52,11.1233172250682,3.765661247710119e-13,8.549223034326783e-17,-5.303447931640418e-12,1.2877343872508638e-05,3.230883756794095e-06,-1.4662697929796116e-15,0.11666666666666667,-1.054776830795119e-12,3.3011155225069976e-11,4.4967034048831145e-15
1.53,11.193318329829784,4.127050829105534e-13,1.0148625617364048e-16,-9.802819176782103e-12,1.1994175755143331e-05,3.0092961813060298e-06,-1.755140261674646e-15,0.11666666666666667,-2.344685621216948e-12,3.3071232283964844e-11,4.260057182079862e-15
1.54,11.263319358708664,1.6102822224540764e-13,8.263855419401025e-17,-1.2158373624311124e-11,1.11716708010762e-05,2.802929018315276e-06,-1.798924016701847e-15,0.11666666666666667,-3.0522283936073007e-12,2.952651004392452e-11,3.670874205782666e-15
1.55,11.333320316739785,-4.168088082685366e-13,1.452711122762438e-17,-8.739710936125832e-12,1.0405803898287815e-05,2.610773094659155e-06,-1.0637842342497473e-15,0.11666666666666667,-2.256097075745889e-12,1.713539177454529e-11,2.1068756432574623e-15
1.56,11.403321209120747,-4.712002194743757e-13,-3.3301001788144823e-18,-5.37493457415218e-12,9.692422434316388e-06,2.4317847453755373e-06,-1.28863845283885e-16,0.11666666666666667,-1.6287857516166772e-12,2.134349418563355e-12,-3.405827542951536e-17
1.57,11.473322040397926,1.4112543311121556e-13,4.7983193055397185e-17,-3.5311975091525026e-12,9.027888642239508e-06,2.2650522955198893e-06,6.400247435657319e-16,0.11666666666666667,-1.4545809431847723e-12,-1.068157980337953e-11,-2.0518876970290776e-15
1.58,11.54332281468725,1.4790204325736804e-12,1.7888246589678372e-16,-4.484990263619086e-12,8.408907305445674e-06,2.1097506214392993e-06,8.079837301556649e-16,0.11666666666666667,-1.907371133412759e-12,-1.548551027446593e-11,-3.0230068923611837e-15
1.59,11.61332353583805,3.5260048708909913e-12,3.9244840889522336e-16,-9.896917827326051e-12,7.83239821732862e-06,1.965107679473142e-06,-3.0332898865607874e-18,0.11666666666666667,-3.3308600440715717e-12,-7.366669772055712e-12,-2.24022764825891e-15
1.6,11.683324208025986,3.1688733485346846e-12,3.3531253563762193e-16,-6.879519044532318e-12,7.295036889570688e-06,1.8302850833418264e-06,6.064145948417232e-16,0.11666666666666667,-2.742589498623159e-12,-1.4918867865135534e-11,-3.3811500541641618e-15
1.61,11.75332483423242,8.571711764436325e-13,6.69931538940783e-17,-2.2560853762179008e-13,6.794433253405498e-06,1.7046849825237407e-06,1.6436007566446783e-15,0.11666666666666667,-1.1914040751889598e-12,-2.5771682327790687e-11,-4.736649254153603e-15
1.62,11.823325417379001,-4.365638193532714e-12,-5.141290042311527e-16,1.1638244393990556e-11,6.328252195671217e-06,1.5877210912028737e-06,3.326993373762575e-15,0.11666666666666667,1.7321713334547894e-12,-4.215384808191544e-11,-6.501691091868593e-15
1.6300000000000001,11.893325960535842,-9.24183663678253e-12,-1.0530579084317045e-15,2.358390903211663e-11,5.894038974318402e-06,1.478778292976803e-06,4.92051471082663e-15,0.11666666666666667,4.8297697303752755e-12,-5.7987782003305767e-11,-8.038177562623857e-15
1.6400000000000001,11.963326466957554,-5.9815439688757085e-12,-7.037528416617157e-16,2.3272424088705703e-11,5.489190319946043e-06,1.377205485461123e-06,4.6605133353586294e-15,0.11666666666666667,5.172883085559807e-12,-5.824376461191053e-11,-7.809754125356139e-15
1.6500000000000001,12.03332693861576,4.792362509721738e-12,4.689360590844283e-16,1.1891006205432305e-11,5.112131156778452e-06,1.2826069419368664e-06,2.729393609982088e-15,0.11666666666666667,3.0827711388483226e-12,-4.5237114659760354e-11,-6.036400744197244e-15
1.6600000000000001,12.103327377606277,2.645722338670411e-11,2.8335937587736523e-15,-1.5731814909859422e-11,4.761186236555555e-06,1.1945629225955865e-06,-1.5958187663174218e-15,0.11666666666666667,-2.6448085519071504e-12,-1.3411641479714747e-11,-2.148925668001861e-15
1.67,12.173327786681796,3.2570644468310146e-11,3.5053406250630578e-15,-2.8810690367881223e-11,4.434149387504287e-06,1.1125155486592244e-06,-3.95994735375821e-15,0.11666666666666667,-5.668416022350758e-12,1.1440194100983447e-11,9.847087254247555e-16
1.68,12.243328167854408,1.253800750589023e-11,1.3280578908778114e-15,-1.5900286878565927e-11,4.129409541628178e-06,1.036058858900345e-06,-2.7320077682654097e-15,0.11666666666666667,-3.738035207500836e-12,2.055753820629954e-11,2.345495207991035e-15
1.69,12.31332852268684,-3.790465875507098e-11,-4.163910282914563e-15,2.6628597489951705e-11,3.845716070134103e-06,9.64878361738103e-07,2.6208039257447734e-15,0.11666666666666667,3.730104036362233e-12,1.2128677164637693e-11,1.6617542455282617e-15
1.7,12.38332885270032,-1.3616360433279705e-10,-1.487080559270658e-14,1.166685911066713e-10,3.581847560688155e-06,8.986650514702636e-07,1.4612009857573655e-14,0.11666666666666667,2.0156360068328967e-11,-2.5978240796665715e-11,-2.4812405645452516e-15
1.71,12.453329160665021,-1.0439291576061795e-10,-1.1367805058312968e-14,9.518548368317304e-11,3.335677035052123e-06,8.369016598317152e-07,1.2247980718614213e-14,0.11666666666666667,1.742487688386803e-11,-3.248058139879856e-11,-3.3493850823764765e-15
1.72,12.523329447472818,5.498307611985665e-12,6.76554477079907e-16,1.2187283941788452e-11,3.106470833410939e-06,7.793979283098415e-07,2.3550789301451155e-15,0.11666666666666667,4.774320553775002e-12,-3.459705276498293e-11,-4.051592104083093e-15
1.73,12.593329714554509,2.403586001505607e-10,2.6379863401703908e-14,-1.716136054471538e-10,2.8931116736135786e-06,7.258768651897132e-07,-2.009406119285666e-14,0.11666666666666667,-2.445175845491116e-11,-2.2893589710028847e-11,-3.6328510541628305e-15
1.74,12.66332996327438,5.349252038406241e-10,5.860071175888157e-14,-4.021850825527292e-10,2.6944648017005885e-06,6.760510970205011e-07,-4.852369119926084e-14,0.11666666666666667,-6.177210835499755e-11,-2.0625543541877925e-12,-2.341381623274261e-15
1.75,12.733330194977716,6.786435514922116e-10,7.431032611256666e-14,-5.04781279268606e-10,2.509318741660742e-06,6.29606328412315e-07,-6.136718780566572e-14,0.11666666666666667,-7.91596901534553e-11,5.5470828800289284e-12,-1.9051981986012248e-15
1.76,12.803330410639527,7.414752245357809e-10,8.115166809131912e-14,-5.379191322153307e-10,2.3369341448560985e-06,5.863619233633862e-07,-6.609120195812785e-14,0.11666666666666667,-8.647061063904721e-11,1.3304960556173285e-11,-9.834581151922067e-16
1.77,12.873330611246,6.563523026746398e-10,7.178319587451585e-14,-4.4661774291115026e-10,2.1764753062723772e-06,5.461060403288693e-07,-5.6104319430148415e-14,0.11666666666666667,-7.5252614181158e-11,1.9115549935396988e-11,5.162518395096686e-16
1.78,12.943330797707297,3.410522523708507e-10,3.7204820482840295e-14,-1.6383887225176306e-10,2.027156342398007e-06,5.086389271817255e-07,-2.338598309274753e-14,0.11666666666666667,-3.522676761957269e-11,2.1111745560509866e-11,2.791404671214178e-15
1.79,13.01333097106489,-6.28775253826008e-11,-7.072828234049919e-15,1.878256575918143e-10,1.8882547789799763e-06,4.7378133885067295e-07,1.7832011657328846e-14,0.11666666666666667,1.6192786783115005e-11,1.957523613455479e-11,4.969577162539669e-15
1.8,13.083331132427388,-2.949094593227743e-10,-3.2506386262884406e-14,3.843604072307197e-10,1.7590836764461588e-06,4.413654935421948e-07,4.139460439007839e-14,0.11666666666666667,4.67557067902188e-11,1.6941735812287376e-11,5.728780071472987e-15
1.81,13.15333128259844,-4.701181259550879e-10,-5.1691970332185323e-14,5.17289695623369e-10,1.6389167345656167e-06,4.112062266742094e-07,5.812258901289885e-14,0.11666666666666667,7.028995264752958e-11,1.563433284272452e-11,5.953750097762435e-15
1.82,13.223331422552015,-5.010865953459122e-10,-5.5046500577128987e-14,5.059298473235524e-10,1.5270427942488172e-06,3.8312663902388003e-07,5.857028419988066e-14,0.11666666666666667,7.536578532959754e-11,2.1873674632679282e-11,5.789448138376681e-15
1.83,13.29333155331432,-2.7091647407268384e-10,-2.975789640332406e-14,2.43133650722893e-10,1.422729733542643e-06,3.5694558721479597e-07,3.0105027730894424e-14,0.11666666666666667,4.6563538183986875e-11,4.530308290170986e-11,5.617717173250837e-15
