t,volumeCa_i,volumeCa_er,volume_iIP3,PIP2,ATP_e,O,I1,I2
7.28,75.83169894566376,1199.7252919900193,-1.9027989436086855e-62,1.0,0.0,1.8806759877273423e-69,-1.1928407685485421e-71,8.755395275494002e-41
7.29,75.83169637648928,1199.7252754256415,-1.9503375985974305e-62,1.0,0.0,1.9276619328453902e-69,-1.222642154546797e-71,8.75364426020856e-41
7.3,75.83169380738875,1199.72525886174,-1.9984629347318885e-62,1.0,0.0,1.9752277380393558e-69,-1.2528113235900419e-71,8.751893596600116e-41
7.3100000000000005,75.83169123836214,1199.7252422983147,-2.0471749520120634e-62,1.0,0.0,2.023373403309244e-69,-1.2833482756782798e-71,8.750143284668673e-41
7.32,75.83168866940949,1199.7252257353655,-2.0964736504379474e-62,1.0,0.0,2.072098928655046e-69,-1.3142530108115054e-71,8.74839332441423e-41
7.33,75.83168610053076,1199.7252091728926,-2.146359030009544e-62,1.0,0.0,2.1214043140767652e-69,-1.3455255289897211e-71,8.746643715836787e-41
7.34,75.83168353172597,1199.7251926108956,-2.1968310907268536e-62,1.0,0.0,2.171289559574403e-69,-1.3771658302129274e-71,8.744894458936345e-41
7.3500000000000005,75.83168096299512,1199.725176049375,-2.2478898325898804e-62,1.0,0.0,2.2217546651479628e-69,-1.4091739144811266e-71,8.743145553712901e-41
7.36,75.83167839433821,1199.7251594883305,-2.2995352555986156e-62,1.0,0.0,2.272799630797436e-69,-1.4415497817943137e-71,8.741397000166458e-41
7.37,75.83167582575524,1199.7251429277621,-2.351767359753064e-62,1.0,0.0,2.3244244565228277e-69,-1.4742934321524907e-71,8.739648798297015e-41
7.38,75.83167325724621,1199.72512636767,-2.4045861450532252e-62,1.0,0.0,2.376629142324137e-69,-1.5074048655556583e-71,8.737900948104572e-41
7.390000000000001,75.83167068881112,1199.7251098080542,-2.457991611499104e-62,1.0,0.0,2.429413688201369e-69,-1.540884082003819e-71,8.736153449589128e-41
7.4,75.83166812044995,1199.7250932489142,-2.511983759090691e-62,1.0,0.0,2.482778094154514e-69,-1.5747310814969672e-71,8.734406302750686e-41
7.41,75.83166555216273,1199.7250766902507,-2.5665625878279904e-62,1.0,0.0,2.536722360183577e-69,-1.6089458640351055e-71,8.732659507589242e-41
7.42,75.83166298394946,1199.7250601320632,-2.621728097711003e-62,1.0,0.0,2.591246486288558e-69,-1.643528429618234e-71,8.730913064104799e-41
7.43,75.8316604158101,1199.7250435743517,-2.6774802887397287e-62,1.0,0.0,2.646350472469457e-69,-1.6784787782463533e-71,8.729166972297355e-41
7.44,75.83165784774471,1199.7250270171166,-2.733819160914172e-62,1.0,0.0,2.702034318726279e-69,-1.7137969099194658e-71,8.727421232166912e-41
7.45,75.83165527975324,1199.7250104603577,-2.7907447142343233e-62,1.0,0.0,2.7582980250590135e-69,-1.7494828246375655e-71,8.725675843713468e-41
7.46,75.8316527118357,1199.7249939040748,-2.848256948700187e-62,1.0,0.0,2.8151415914676667e-69,-1.7855365224006553e-71,8.723930806937024e-41
7.47,75.8316501439921,1199.7249773482683,-2.9063558643117643e-62,1.0,0.0,2.872565017952237e-69,-1.8219580032087356e-71,8.722186121837581e-41
7.48,75.83164757622245,1199.7249607929377,-2.9650414610690592e-62,1.0,0.0,2.930568304512731e-69,-1.8587472670618097e-71,8.720441788415137e-41
7.49,75.83164500852673,1199.7249442380835,-3.0243137389720624e-62,1.0,0.0,2.989151451149138e-69,-1.8959043139598704e-71,8.718697806669694e-41
7.5,75.83164244090496,1199.7249276837053,-3.084172698020778e-62,1.0,0.0,3.0483144578614624e-69,-1.933429143902922e-71,8.71695417660125e-41
7.51,75.83163987335712,1199.7249111298033,-3.1446183382152065e-62,1.0,0.0,3.108057324649705e-69,-1.971321756890963e-71,8.715210898209806e-41
7.5200000000000005,75.83163730588322,1199.7248945763777,-3.2056506595553534e-62,1.0,0.0,3.1683800515138704e-69,-2.0095821529239987e-71,8.713467971495362e-41
7.53,75.83163473848326,1199.724878023428,-3.2672696620412077e-62,1.0,0.0,3.2292826384539487e-69,-2.048210332002021e-71,8.711725396457918e-41
7.54,75.83163217115722,1199.7248614709545,-3.329475345672775e-62,1.0,0.0,3.290765085469945e-69,-2.0872062941250333e-71,8.709983173097474e-41
7.55,75.83162960390514,1199.7248449189572,-3.392267710450055e-62,1.0,0.0,3.3528273925618594e-69,-2.1265700392930364e-71,8.70824130141403e-41
7.5600000000000005,75.83162703672699,1199.7248283674362,-3.4556467563730538e-62,1.0,0.0,3.4154695597296975e-69,-2.1663015675060325e-71,8.706499781407586e-41
7.57,75.83162446962278,1199.7248118163911,-3.519612483441759e-62,1.0,0.0,3.478691586973447e-69,-2.206400878764016e-71,8.704758613078141e-41
7.58,75.8316219025925,1199.7247952658224,-3.584164891656178e-62,1.0,0.0,3.542493474293115e-69,-2.24686797306699e-71,8.703017796425697e-41
7.59,75.83161933563616,1199.7247787157298,-3.64930398101631e-62,1.0,0.0,3.606875221688701e-69,-2.287702850414954e-71,8.701277331450253e-41
7.6000000000000005,75.83161676875376,1199.7247621661134,-3.7150297515221603e-62,1.0,0.0,3.671836829160211e-69,-2.328905510807912e-71,8.699537218151809e-41
7.61,75.8316142019453,1199.724745616973,-3.7813422031737177e-62,1.0,0.0,3.7373782967076327e-69,-2.3704759542458567e-71,8.697797456530364e-41
7.62,75.83161163521078,1199.724729068309,-3.8482413359709877e-62,1.0,0.0,3.8034996243309725e-69,-2.412414180728792e-71,8.69605804658592e-41
7.63,75.8316090685502,1199.724712520121,-3.915727149913971e-62,1.0,0.0,3.8702008120302305e-69,-2.454720190256717e-71,8.694318988318476e-41
7.640000000000001,75.83160650196355,1199.7246959724093,-3.983799645002673e-62,1.0,0.0,3.937481859805412e-69,-2.4973939828296366e-71,8.692580281728031e-41
7.65,75.83160393545084,1199.7246794251737,-4.052458821237082e-62,1.0,0.0,4.005342767656506e-69,-2.5404355584475426e-71,8.690841926814587e-41
7.66,75.83160136901208,1199.7246628784142,-4.1217046786172035e-62,1.0,0.0,4.073783535583517e-69,-2.583844917110439e-71,8.689103923578142e-41
7.67,75.83159880264724,1199.724646332131,-4.1915372171430385e-62,1.0,0.0,4.1428041635864464e-69,-2.6276220588183255e-71,8.687366272018697e-41
7.68,75.83159623693223,1199.7246297902745,1.256016929408648e-58,1.0,0.0,-1.2414074214621154e-65,7.87382677044296e-68,8.685648870027054e-41
7.69,75.83159367070076,1199.724613244844,1.224334584006604e-58,1.0,0.0,-1.2100935928787353e-65,7.675213763499766e-68,8.683911420190815e-41
7.7,75.83159110454321,1199.7245966998896,1.192646134017551e-58,1.0,0.0,-1.1787737307142588e-65,7.47656248759808e-68,8.68217432193583e-41
7.71,75.8315885384596,1199.7245801554113,1.1609471905273747e-58,1.0,0.0,-1.1474434971047274e-65,7.277845429136281e-68,8.68043757519259e-41
7.72,75.83158597244993,1199.7245636114094,1.1292333646219648e-58,1.0,0.0,-1.1160985541861938e-65,7.079035074512753e-68,8.678701179891591e-41
7.73,75.83158340651418,1199.7245470678833,1.0975002673872042e-58,1.0,0.0,-1.0847345640947038e-65,6.880103910125887e-68,8.676965135963328e-41
7.74,75.83158084065236,1199.7245305248334,1.0657435099089889e-58,1.0,0.0,-1.05334718896631e-65,6.6810244223741e-68,8.675229443338294e-41
7.75,75.83157827486447,1199.7245139822596,1.0339587032732033e-58,1.0,0.0,-1.02193209093706e-65,6.481769097655778e-68,8.673494101946984e-41
7.76,75.8315757091505,1199.7244974401617,1.0021414585657363e-58,1.0,0.0,-9.904849321430021e-66,6.282310422369318e-68,8.671759111719891e-41
7.7700000000000005,75.83157314351044,1199.72448089854,9.702873868724716e-59,1.0,0.0,-9.590013747201823e-66,6.082620882913085e-68,8.67002447258751e-41
7.78,75.83157057794432,1199.7244643573943,9.383920992793064e-59,1.0,0.0,-9.274770808046555e-66,5.882672965685517e-68,8.668290184480335e-41
7.79,75.8315680124521,1199.7244478167247,9.064512068721232e-59,1.0,0.0,-8.959077125324686e-66,5.682439157084995e-68,8.66655624732886e-41
7.8,75.8315654470338,1199.724431276531,8.744603207368087e-59,1.0,0.0,-8.64288932039669e-66,5.4818919435099e-68,8.664822661063579e-41
7.8100000000000005,75.83156288168942,1199.7244147368133,8.42415051959253e-59,1.0,0.0,-8.326164014623034e-66,5.281003811358624e-68,8.663089425614987e-41
7.82,75.83156031641894,1199.7243981975716,8.10311011625347e-59,1.0,0.0,-8.00885782936427e-66,5.07974724702959e-68,8.661356540913577e-41
7.83,75.83155775122238,1199.7243816588061,7.781438108209772e-59,1.0,0.0,-7.690927385980848e-66,4.878094736921174e-68,8.659624006889844e-41
7.84,75.83155518609972,1199.7243651205163,7.459090606320298e-59,1.0,0.0,-7.372329305833261e-66,4.67601876743178e-68,8.657891823474282e-41
7.8500000000000005,75.83155262105096,1199.7243485827025,7.136023721443934e-59,1.0,0.0,-7.053020210281974e-66,4.473491824959772e-68,8.656159990597386e-41
7.86,75.83155005607611,1199.7243320453647,6.812193564439589e-59,1.0,0.0,-6.732956720687522e-66,4.270486395903586e-68,8.654428508189647e-41
7.87,75.83154749117516,1199.7243155085027,6.487556246166137e-59,1.0,0.0,-6.41209545841039e-66,4.066974966661602e-68,8.652697376181563e-41
7.88,75.83154492634812,1199.7242989721167,6.162067877482444e-59,1.0,0.0,-6.090393044811036e-66,3.8629300236322114e-68,8.650966594503627e-41
7.890000000000001,75.83154236159496,1199.7242824362065,5.835684569247377e-59,1.0,0.0,-5.767806101249951e-66,3.658324053213786e-68,8.649236163086331e-41
7.9,75.83153979691569,1199.7242659007723,5.508362432319872e-59,1.0,0.0,-5.444291249087655e-66,3.4531295418047663e-68,8.647506081860172e-41
7.91,75.83153723231034,1199.7242493658139,5.180057577558782e-59,1.0,0.0,-5.119805109684629e-66,3.2473189758035304e-68,8.645776350755643e-41
7.92,75.83153466777885,1199.7242328313312,4.850726115822981e-59,1.0,0.0,-4.794304304401351e-66,3.0408648416084598e-68,8.644046969703238e-41
7.930000000000001,75.83153210332127,1199.7242162973243,4.520324157971349e-59,1.0,0.0,-4.467745454598277e-66,2.833739625617942e-68,8.642317938633451e-41
7.94,75.83152953893757,1199.7241997637934,4.188807814862795e-59,1.0,0.0,-4.1400851816359687e-66,2.6259158142304053e-68,8.640589257476776e-41
7.95,75.83152697462776,1199.7241832307384,3.8561331973561713e-59,1.0,0.0,-3.811280106874867e-66,2.4173658938442238e-68,8.638860926163709e-41
7.96,75.83152441039182,1199.724166698159,3.5222564163103866e-59,1.0,0.0,-3.481286851675481e-66,2.2080623508577956e-68,8.637132944624742e-41
7.97,75.83152184622978,1199.7241501660556,3.1871335825843004e-59,1.0,0.0,-3.150062037398286e-66,1.997977671669512e-68,8.63540531279037e-41
7.98,75.8315192821416,1199.7241336344277,2.850720807036786e-59,1.0,0.0,-2.8175622854037575e-66,1.7870843426777573e-68,8.633678030591088e-41
7.99,75.8315167181273,1199.7241171032756,2.512974200526774e-59,1.0,0.0,-2.4837442170524216e-66,1.5753548502809529e-68,8.631951097957388e-41
8.0,75.83151415418689,1199.7241005725994,2.173849873913109e-59,1.0,0.0,-2.1485644537047536e-66,1.36276168087748e-68,8.630224514819767e-41
8.01,75.83151159032035,1199.7240840423988,1.833303938054672e-59,1.0,0.0,-1.8119796167212372e-66,1.1492773208657362e-68,8.628498281108717e-41
8.02,75.83150902652767,1199.7240675126739,1.4912925038103645e-59,1.0,0.0,-1.4739463274623648e-66,9.348742566441065e-69,8.626772396754732e-41
8.03,75.83150646280886,1199.7240509834246,1.1477716820390602e-59,1.0,0.0,-1.1344212072886201e-66,7.195249746109986e-69,8.625046861688308e-41
8.040000000000001,75.83150389916392,1199.7240344546512,8.026975835995689e-60,1.0,0.0,-7.933608775604448e-67,5.032019611647574e-69,8.623321675839938e-41
8.05,75.83150133559285,1199.7240179263533,4.560263193509055e-60,1.0,0.0,-4.507219596384239e-67,2.8587770270386e-69,8.621596839140115e-41
8.06,75.83149877209563,1199.724001398531,1.0771400015189408e-60,1.0,0.0,-1.0646107488301595e-67,6.752468562666793e-70,8.619872351519337e-41
8.07,75.83149620867228,1199.7239848711847,-2.422832631385919e-60,1.0,0.0,2.394651553453037e-67,-1.5188460366843082e-69,8.618148212908093e-41
8.08,75.83149364532278,1199.7239683443138,-5.940093596616718e-60,1.0,0.0,5.8710010968605545e-67,-3.72377678783045e-69,8.616424423236881e-41
8.09,75.83149108204715,1199.7239518179183,-9.47508178558444e-60,1.0,0.0,9.364871667787302e-67,-5.939820533187702e-69,8.614700982436194e-41
8.1,75.83148851884536,1199.7239352919987,-1.302823608970056e-59,1.0,0.0,1.2876697052628567e-66,-8.167252408772217e-69,8.612977890436526e-41
8.11,75.83148595571744,1199.7239187665546,-1.659999540037592e-59,1.0,0.0,1.6406911037779344e-66,-1.0406347550599951e-68,8.611255147168371e-41
8.120000000000001,75.83148339266336,1199.723902241586,-2.0190798609022633e-59,1.0,0.0,1.9955947409635427e-66,-1.265738109468742e-68,8.609532752562224e-41
8.13,75.83148082968313,1199.723885717093,-2.380108460705041e-59,1.0,0.0,2.3524239954590628e-66,-1.4920628177049854e-68,8.607810706548578e-41
8.14,75.83147826677674,1199.7238691930754,-2.743129228587122e-59,1.0,0.0,2.71122224590407e-66,-1.7196363933703737e-68,8.606089009057927e-41
8.15,75.83147570394421,1199.7238526695337,-3.1081860536896116e-59,1.0,0.0,3.072032870938076e-66,-1.9484863500665057e-68,8.604367660020767e-41
8.16,75.83147314118551,1199.7238361464672,-3.4753228251536366e-59,1.0,0.0,3.434899249200593e-66,-2.1786402013949934e-68,8.60264665936759e-41
8.17,75.83147057850066,1199.7238196238764,-3.844583432120309e-59,1.0,0.0,3.799864759331125e-66,-2.4101254609574358e-68,8.600926007028893e-41
8.18,75.83146801588964,1199.7238031017607,-4.216011763730742e-59,1.0,0.0,4.1669727799691914e-66,-2.6429696423554447e-68,8.599205702935167e-41
8.19,75.83146545335246,1199.7237865801208,-4.589651709126068e-59,1.0,0.0,4.5362666897542964e-66,-2.8772002591906192e-68,8.597485747016908e-41
8.2,75.83146289088911,1199.7237700589565,-4.965547157447392e-59,1.0,0.0,4.90778986732596e-66,-3.1128448250645712e-68,8.595766139204609e-41
8.21,75.8314603284996,1199.7237535382674,-5.343741997835899e-59,1.0,0.0,5.281585691323741e-66,-3.349930853578939e-68,8.594046879428766e-41
8.22,75.83145776618392,1199.7237370180537,-5.72428011943258e-59,1.0,0.0,5.657697540387042e-66,-3.5884858583352527e-68,8.592327967619871e-41
8.23,75.83145520394207,1199.7237204983155,-6.107205411378617e-59,1.0,0.0,6.036168793155421e-66,-3.828537352935154e-68,8.590609403708419e-41
8.24,75.83145264177404,1199.7237039790527,-6.492561762815128e-59,1.0,0.0,6.417042828268393e-66,-4.0701128509802505e-68,8.588891187624906e-41
8.25,75.83145007967984,1199.7236874602652,-6.880393062883231e-59,1.0,0.0,6.800363024365472e-66,-4.313239866072146e-68,8.587173319299823e-41
8.26,75.83144751765946,1199.7236709419533,-7.270743200724038e-59,1.0,0.0,7.186172760086173e-66,-4.557945911812448e-68,8.585455798663666e-41
8.27,75.8314449557129,1199.7236544241166,-7.663656065478677e-59,1.0,0.0,7.574515414069999e-66,-4.804258501802759e-68,8.583738625646929e-41
8.28,75.83144239384015,1199.7236379067554,-8.059175546288256e-59,1.0,0.0,7.96543436495646e-66,-5.052205149644685e-68,8.582021800180106e-41
8.290000000000001,75.83143983204123,1199.7236213898693,-8.457345532293969e-59,1.0,0.0,8.358972991385141e-66,-5.301813368939873e-68,8.58030532219369e-41
8.3,75.83143727031612,1199.7236048734587,-8.858209912636793e-59,1.0,0.0,8.755174671995417e-66,-5.553110673289851e-68,8.578589191618179e-41
8.31,75.83143470866483,1199.7235883575233,-9.26181257645792e-59,1.0,0.0,9.154082785426862e-66,-5.806124576296256e-68,8.576873408384062e-41
8.32,75.83143214708734,1199.7235718420632,-9.668197412898456e-59,1.0,0.0,9.55574071031899e-66,-6.060882591560698e-68,8.575157972421836e-41
8.33,75.83142958558366,1199.7235553270784,-1.0077408311099527e-58,1.0,0.0,9.9601918253113e-66,-6.317412232684778e-68,8.573442883661996e-41
8.34,75.83142702415378,1199.723538812569,-1.0489489160202243e-58,1.0,0.0,1.0367479509043322e-65,-6.575741013270106e-68,8.571728142035034e-41
8.35,75.83142446279771,1199.7235222985346,-1.0904483849347735e-58,1.0,0.0,1.077764714015456e-65,-6.835896446918289e-68,8.570013747471446e-41
8.36,75.83142190151545,1199.7235057849757,-1.1322436267677116e-58,1.0,0.0,1.119073809728452e-65,-7.097906047230928e-68,8.568299699901724e-41
8.370000000000001,75.831419340307,1199.7234892718918,-1.1743390304331575e-58,1.0,0.0,1.1606795759072792e-65,-7.361797327809676e-68,8.566585999256363e-41
8.38,75.83141677917233,1199.7234727592831,-1.216738984845208e-58,1.0,0.0,1.2025863504158733e-65,-7.627597802256047e-68,8.564872645465859e-41
8.39,75.83141421811145,1199.72345624715,-1.2594478789179825e-58,1.0,0.0,1.244798471118193e-65,-7.895334984171689e-68,8.563159638460705e-41
8.4,75.83141165712438,1199.7234397354916,-1.3024701015655932e-58,1.0,0.0,1.2873202758781897e-65,-8.165036387158211e-68,8.561446978171394e-41
8.41,75.83140909621109,1199.7234232243086,-1.345810041702151e-58,1.0,0.0,1.3301561025598144e-65,-8.436729524817215e-68,8.559734664528422e-41
8.42,75.8314065353716,1199.7234067136008,-1.3894720882417687e-58,1.0,0.0,1.3733102890270176e-65,-8.71044191075031e-68,8.558022697462281e-41
8.43,75.83140397460589,1199.723390203368,-1.4334606300985566e-58,1.0,0.0,1.4167871731437512e-65,-8.986201058559096e-68,8.556311076903466e-41
8.44,75.83140141391398,1199.7233736936105,-1.4777800561866283e-58,1.0,0.0,1.4605910927739656e-65,-9.264034481845182e-68,8.554599802782474e-41
8.45,75.83139885329585,1199.7233571843278,-1.5224347554200948e-58,1.0,0.0,1.5047263857816125e-65,-9.543969694210174e-68,8.552888875029794e-41
8.46,75.83139629275149,1199.7233406755206,-1.5674291167130752e-58,1.0,0.0,1.5491973900306502e-65,-9.826034209255727e-68,8.551178293575924e-41
8.47,75.83139373228093,1199.7233241671881,-1.6127675289796663e-58,1.0,0.0,1.594008443385015e-65,-1.0110255540583345e-67,8.549468058351358e-41
8.48,75.83139117188414,1199.7233076593309,-1.658454381133987e-58,1.0,0.0,1.6391638837086647e-65,-1.0396661201794678e-67,8.547758169286587e-41
8.49,75.83138861156111,1199.7232911519488,-1.70449406209015e-58,1.0,0.0,1.6846680488655512e-65,-1.068527870649134e-67,8.546048626312109e-41
8.5,75.83138605131187,1199.7232746450416,-1.7508909607622664e-58,1.0,0.0,1.7305252767196248e-65,-1.0976135568274934e-67,8.544339429358417e-41
8.51,75.8313834911364,1199.7232581386095,-1.7976494660644485e-58,1.0,0.0,1.776739905134838e-65,-1.1269259300747061e-67,8.542630578356003e-41
8.52,75.8313809310347,1199.7232416326524,-1.8447739669108073e-58,1.0,0.0,1.82331627197514e-65,-1.1564677417509333e-67,8.540922073235364e-41
8.53,75.83137837100676,1199.7232251271705,-1.8922688522154556e-58,1.0,0.0,1.870258715104483e-65,-1.1862417432163348e-67,8.539213913926993e-41
8.540000000000001,75.83137581105261,1199.7232086221634,-1.940138510892513e-58,1.0,0.0,1.9175715723868266e-65,-1.216250685831077e-67,8.537506100361383e-41
8.55,75.8313732511722,1199.7231921176312,-1.9883873318560743e-58,1.0,0.0,1.9652591816861047e-65,-1.2464973209553095e-67,8.535798632469031e-41
8.56,75.83137069136556,1199.723175613574,-2.03701970402026e-58,1.0,0.0,2.0133258808662773e-65,-1.2769843999491981e-67,8.534091510180428e-41
8.57,75.83136813163269,1199.723159109992,-2.0860400162991815e-58,1.0,0.0,2.0617760077912945e-65,-1.3077146741729036e-67,8.532384733426071e-41
8.58,75.83136557197356,1199.7231426068845,-2.1354526576069512e-58,1.0,0.0,2.1106139003251076e-65,-1.3386908949865863e-67,8.530678302136452e-41
8.59,75.8313630123882,1199.7231261042523,-2.18526201685768e-58,1.0,0.0,2.1598438963316686e-65,-1.3699158137504068e-67,8.528972216242066e-41
8.6,75.8313604528766,1199.7231096020948,-2.235472482965481e-58,1.0,0.0,2.209470333674928e-65,-1.4013921818245256e-67,8.527266475673407e-41
8.61,75.83135789343874,1199.7230931004124,-2.2860884448444647e-58,1.0,0.0,2.2594975502188362e-65,-1.433122750569103e-67,8.52556108036097e-41
8.620000000000001,75.83135533407462,1199.7230765992047,-2.3371142914087523e-58,1.0,0.0,2.3099298838273545e-65,-1.4651102713443058e-67,8.523856030235248e-41
8.63,75.83135277478426,1199.723060098472,-2.3885544115724384e-58,1.0,0.0,2.360771672364416e-65,-1.4973574955102828e-67,8.522151325226735e-41
8.64,75.83135021556765,1199.723043598214,-2.440413194249642e-58,1.0,0.0,2.412027253693979e-65,-1.5298671744272e-67,8.520446965265927e-41
8.65,75.83134765642478,1199.7230270984307,-2.4926950283544768e-58,1.0,0.0,2.4637009656799964e-65,-1.5626420594552182e-67,8.518742950283316e-41
8.66,75.83134509735565,1199.7230105991225,-2.5454043028010535e-58,1.0,0.0,2.5157971461864184e-65,-1.5956849019544978e-67,8.517039280209398e-41
8.67,75.83134253836026,1199.722994100289,-2.5985454065034837e-58,1.0,0.0,2.5683201330771966e-65,-1.6289984532851994e-67,8.515335954974665e-41
8.68,75.83133997943861,1199.7229776019303,-2.65212272837588e-58,1.0,0.0,2.6212742642162814e-65,-1.6625854648074836e-67,8.513632974509614e-41
8.69,75.8313374205907,1199.7229611040464,-2.7061406573323535e-58,1.0,0.0,2.6746638774676245e-65,-1.6964486878815106e-67,8.511930338744736e-41
8.700000000000001,75.83133486181652,1199.7229446066374,-2.760603582287026e-58,1.0,0.0,2.7284933106951866e-65,-1.7305908738674475e-67,8.510228047610527e-41
8.71,75.83133230311607,1199.722928109703,-2.81551589215399e-58,1.0,0.0,2.7827669017628993e-65,-1.765014774125442e-67,8.508526101037481e-41
8.72,75.83132974448935,1199.7229116132435,-2.8708819758473662e-58,1.0,0.0,2.8374889885347233e-65,-1.7997231400156615e-67,8.506824498956092e-41
8.73,75.83132718593636,1199.7228951172585,-2.9267062222812676e-58,1.0,0.0,2.8926639088746094e-65,-1.834718722898266e-67,8.505123241296855e-41
8.74,75.83132462745711,1199.7228786217484,-2.9829930203698052e-58,1.0,0.0,2.9482960006465093e-65,-1.870004274133416e-67,8.503422327990263e-41
8.75,75.83132206905157,1199.722862126713,-3.0397467590270907e-58,1.0,0.0,3.004389601714374e-65,-1.9055825450812724e-67,8.501721758966811e-41
8.76,75.83131951071975,1199.722845632152,-3.0969718271672363e-58,1.0,0.0,3.060949049942154e-65,-1.9414562871019954e-67,8.500021534156992e-41
8.77,75.83131695246165,1199.722829138066,-3.1546726137043534e-58,1.0,0.0,3.1179786831938008e-65,-1.9776282515557455e-67,8.4983216534913e-41
8.78,75.83131439427727,1199.7228126444545,-3.2128535075525545e-58,1.0,0.0,3.1754828393332652e-65,-2.0141011898026834e-67,8.496622116900232e-41
8.790000000000001,75.8313118361666,1199.7227961513177,-3.2715188976259604e-58,1.0,0.0,3.233465856224509e-65,-2.050877853202976e-67,8.494922924314278e-41
8.8,75.83130927812965,1199.7227796586556,-3.330673172838664e-58,1.0,0.0,3.2919320717314626e-65,-2.087960993116771e-67,8.493224075663937e-41
8.81,75.83130672016641,1199.722763166468,-3.3903207221047854e-58,1.0,0.0,3.3508858237180874e-65,-2.1253533609042352e-67,8.491525570879699e-41
8.82,75.8313041622769,1199.722746674755,-3.450465934338438e-58,1.0,0.0,3.410331450048334e-65,-2.1630577079255294e-67,8.489827409892059e-41
8.83,75.83130160446106,1199.7227301835167,-3.511113198453733e-58,1.0,0.0,3.470273288586154e-65,-2.2010767855408137e-67,8.488129592631513e-41
8.84,75.83129904671895,1199.7227136927527,-3.5722669033647815e-58,1.0,0.0,3.530715677195498e-65,-2.2394133451102493e-67,8.486432119028553e-41
8.85,75.83129648905054,1199.7226972024635,-3.6339314379856965e-58,1.0,0.0,3.5916629537403176e-65,-2.2780701379939957e-67,8.484734989013675e-41
8.86,75.83129393145583,1199.7226807126488,-3.696111191230589e-58,1.0,0.0,3.6531194560845635e-65,-2.3170499155522146e-67,8.483038202517372e-41
8.870000000000001,75.83129137393482,1199.7226642233088,-3.758810552013582e-58,1.0,0.0,3.715089522092198e-65,-2.3563554291450727e-67,8.481341759470138e-41
8.88,75.83128881648751,1199.7226477344432,-1.0279361343754824e-57,1.0,0.0,1.0159474047207079e-64,-6.444091095642232e-67,8.479645659798933e-41
8.89,75.83128625911387,1199.7226312460516,-1.7792721944531127e-56,1.0,0.0,1.7584896898757385e-63,-1.1154261345444015e-65,8.477949903349566e-41
8.9,75.83128370181387,1199.7226147581346,-5.727597257102437e-56,1.0,0.0,5.660692711541787e-63,-3.5906330131610687e-65,8.476254490016363e-41
8.91,75.83128114458752,1199.7225982706914,-1.1951543086359312e-55,1.0,0.0,1.1811934000987069e-62,-7.492427648727588e-65,8.474559419729612e-41
8.92,75.83127858743482,1199.7225817837223,-2.0454883970046196e-55,1.0,0.0,2.0215943755992356e-62,-1.2823176143165123e-64,8.472864692419601e-41
8.93,75.83127603035577,1199.7225652972274,-3.1241394192187324e-55,1.0,0.0,3.087645217433842e-62,-1.958524459773158e-64,8.471170308016616e-41
8.94,75.83127347335035,1199.7225488112065,-4.431484804107993e-55,1.0,0.0,4.379718945154211e-62,-2.778099911456921e-64,8.469476266450946e-41
8.950000000000001,75.83127091641857,1199.7225323256596,-5.967901980027348e-55,1.0,0.0,5.898188578425225e-62,-3.741280579471483e-64,8.467782567652878e-41
8.96,75.83126835956044,1199.722515840587,-7.733768375616608e-55,1.0,0.0,7.643427137138156e-62,-4.848303073986852e-64,8.4660892115527e-41
8.97,75.83126580277595,1199.7224993559882,-9.729461419515588e-55,1.0,0.0,9.615807640674895e-62,-6.099404005195145e-64,8.464396198080698e-41
8.98,75.83126324606508,1199.7224828718633,-1.195535854031662e-54,1.0,0.0,1.1815703108870119e-61,-7.49481998324426e-64,8.462703527167162e-41
8.99,75.83126068942785,1199.7224663882128,-1.4411837166517085e-54,1.0,0.0,1.4243486561445305e-61,-9.034787618304205e-64,8.461011198742376e-41
9.0,75.83125813286424,1199.722449905036,-1.709927472685175e-54,1.0,0.0,1.6899531018065336e-61,-1.0719543520544989e-63,8.459319212736632e-41
9.01,75.83125557637426,1199.7224334223333,-2.001804864967556e-54,1.0,0.0,1.9784209498338494e-61,-1.2549324300026076e-63,8.457627569080213e-41
9.02,75.83125301995791,1199.7224169401045,-2.316853636381824e-54,1.0,0.0,2.2897895022042857e-61,-1.452436656711645e-63,8.45593626770341e-41
9.03,75.83125046361519,1199.7224004583495,-2.6551115297682215e-54,1.0,0.0,2.6240960608786708e-61,-1.6644906931831362e-63,8.45424530853651e-41
9.040000000000001,75.83124790734608,1199.7223839770686,-3.016616288004973e-54,1.0,0.0,2.981377927817833e-61,-1.8911182004340817e-63,8.452554691509798e-41
9.05,75.8312453511506,1199.7223674962615,-3.40140565393232e-54,1.0,0.0,3.36167240500524e-61,-2.1323428394814823e-63,8.450864416553563e-41
9.06,75.83124279502873,1199.7223510159286,-3.8095173704094974e-54,1.0,0.0,3.7650167944073794e-61,-2.3881882713467605e-63,8.449174483598094e-41
9.07,75.83124023898048,1199.7223345360694,-4.240989180314729e-54,1.0,0.0,4.19144839798508e-61,-2.6586781570424955e-63,8.447484892573677e-41
9.08,75.83123768300584,1199.722318056684,-4.695858826483509e-54,1.0,0.0,4.64100451771049e-61,-2.943836157583477e-63,8.445795643410599e-41
9.09,75.83123512710482,1199.7223015777724,-5.174164051789315e-54,1.0,0.0,5.113722455555756e-61,-3.243685933988917e-63,8.444106736039149e-41
