t,V,Na_i,Ca_i,K_i,Cl_i,m,h,j,m_L,h_L,Ca_r,d,f,f2,f_Ca,f_Ca2,b,g,a,i,i2,xr,xs1,xs2,a_1,Ca_MK_trap,Ca_NSR,Ca_JSR,ri,ro
0.48,-44.91099907897414,9.927159087764634,0.00022351005898793317,141.9670769388955,18.90468276886728,0.23674489111949945,0.9628743168318578,0.09138873568589188,0.23674489111949945,0.8933215262757805,0.00022414695898601697,7.381367929457872e-05,0.998190524609096,0.8175004673441972,0.9603483614835973,0.8687886803239281,0.027755329702019275,0.9614690100170787,0.003819222205275438,0.9989321736348342,0.9770209318176516,0.07081903793574454,0.001223173509610463,0.0012041470803603915,0.0014906509463119247,8.786449271292056e-06,1.213263648941902,1.1433938650048763,0.7805651163116396,9.318290912407561e-09
0.49,-44.00789138720298,9.927159162054242,0.00022350913724888553,141.96707687149933,18.904682775088453,0.2531243581189372,0.9613302666334229,0.09076275899453101,0.2531243581189372,0.893272795133974,0.00022414829759205836,8.29027604576325e-05,0.9981476462406071,0.8175041416320004,0.9602649899522745,0.8687872888672581,0.031005050392635347,0.9606053442858487,0.00404470804414592,0.9989195538390391,0.9769721758066426,0.07081858994151276,0.0012261956032819344,0.0012056597358403994,0.001490645501966362,8.786392634237369e-06,1.21326388176629,1.1433956450301466,0.7805707312639043,1.110020559323885e-08
0.5,-43.082109792749826,9.927159236493994,0.00022350821558527845,141.967076804104,18.90468278130951,0.2702712590088755,0.9595156371310458,0.0900962870930989,0.2702712590088755,0.8932241328098651,0.00022415013883691996,9.323431255531927e-05,0.9980995189063757,0.8175077203790238,0.960172683986129,0.8687855131243877,0.03463811033470755,0.9596858185391134,0.004286931392292246,0.9989059152149627,0.9769205426659714,0.07081816154557487,0.0012293831635965954,0.0012072552230717815,0.001490640216269677,8.786335997607216e-06,1.2132641145869707,1.1433974081073017,0.7805763146446157,1.3286380335431168e-08
0.51,-42.1297139983389,9.927159311110325,0.0002235072940099362,141.96707673670952,18.904682787530447,0.2882003064036115,0.9573413801920376,0.08938850410482298,0.2882003064036115,0.8931755900175872,0.0002241525969386786,0.00010501667299468652,0.9980453574618637,0.8175111776829789,0.9600705001454121,0.8687833258814577,0.03870102131446757,0.958706163784658,0.004547816664774193,0.9988911406326058,0.976865835646772,0.07081775476468204,0.0012327489746553966,0.0012089399366712274,0.001490635124485017,8.786279361416238e-06,1.2132643474038143,1.1433991503948266,0.7805818602473998,1.5972825403359443e-08
0.52,-41.14624385668425,9.927159385933162,0.00022350637253860974,141.96707666931582,18.904682793751252,0.30692614699259635,0.9546782816711135,0.08863888149148814,0.30692614699259635,0.8931272229345992,0.00022415581336479907,0.00011850540733170464,0.9979842167811244,0.8175144819670723,0.9599573799198775,0.868780698653826,0.04324569157801439,0.9576613856174327,0.00482962912153911,0.998875090869775,0.9768078353823215,0.0708173719522731,0.0012363068480240938,0.0012107207844390257,0.0014906302699403415,8.786222725682417e-06,1.2132645802166604,1.1434008671349325,0.7805873601139328,1.9280477584868307e-08
0.53,-40.126701279311966,9.92715946099605,0.0002235054511906765,141.9670766019229,18.904682799971926,0.3264630411779501,0.9513354054807193,0.08784724718915635,0.3264630411779501,0.893079094985149,0.0002241599639072648,0.000134017114615903,0.9979149499448537,0.8175175944130708,0.959832130217734,0.868777601647526,0.04832951082042284,0.9565456052756722,0.005135045400406075,0.9988575989955931,0.976746296915238,0.07081701587435946,0.0012400725004308338,0.0012126056265706472,0.0014906257059620583,8.786166090427885e-06,1.2132648130253123,1.1434025524157467,0.7805928038500956,2.3362626420130124e-08
0.54,-39.06564371300208,9.92715953633551,0.00022350452999003417,141.96707653453075,18.904682806192465,0.3468241964047458,0.9464430332982884,0.0870111163959306,0.3468241964047458,0.8930312788787184,0.00022416526797718872,0.00015194808492176946,0.997836153932449,0.8175204668932453,0.9596933990841101,0.8687740037109295,0.054014966806855885,0.9553518654589056,0.005467237087974343,0.9988384630940178,0.9766809469069474,0.07081668980375942,0.001244064009650284,0.0012146035035600212,0.0014906214983469342,8.786109455679943e-06,1.2132650458295269,1.1434041988589354,0.7805981775781812,2.8415099341085165e-08
0.55,-37.95709215176601,9.927159611991668,0.0002235036089662327,141.96707646713935,18.904682812412855,0.3680206111559532,0.9409826876336036,0.08612119540679895,0.3680206111559532,0.8929838587972052,0.00022417200076532814,0.00017279923351988535,0.997746100524476,0.8175230392933097,0.959539646011097,0.8687698722897081,0.06036848926218104,0.9540718991548178,0.005829966116277724,0.9988174369945547,0.9766114815696361,0.0708163976340569,0.001248302251379627,0.0012167248546194039,0.0014906177284962254,8.786052821472347e-06,1.2132652786290044,1.1434057972110503,0.7806034623053577,3.469021994852652e-08
0.56,-36.794310303574115,9.92715968800975,0.00022350268815592739,141.96707639974872,18.904682818633088,0.3900601986051781,0.9350191757334414,0.08517391188316185,0.3900601986051781,0.892936932737154,0.0002241805093652439,0.00019721112482176843,0.9976426434875222,0.8175252359133207,0.9593691059808963,0.868765173407855,0.06745851548606786,0.9526958175834822,0.006227716136226632,0.9987942175709792,0.9765375641901899,0.07081614403163594,0.00125281142256481,0.0012189817792718598,0.0014906144974421351,8.785996187846982e-06,1.2132655114233726,1.143407335801767,0.7806086313040947,4.251615489716795e-08
0.5700000000000001,-35.569982120102146,9.927159764438889,0.00022350176760477938,141.9670763323588,18.90468282485316,0.41294633184453117,0.9284843789285053,0.0841658912041141,0.41294633184453117,0.892890614650417,0.00022419123464958944,0.00022601314264791115,0.9975230966009737,0.8175269606634101,0.9591797443861296,0.8687598716626301,0.07535213237190548,0.9512117198804618,0.006665849683612992,0.9987684277802249,0.9764588240175516,0.07081593462740113,0.0012576196534215326,0.0012213883432890277,0.0014906119311216268,8.78593955485604e-06,1.2132657442121666,1.1434087998088611,0.7806136456661188,5.2324605895410715e-08
0.58,-34.27627484273277,9.927159841331719,0.00022350084736991432,141.96707626496962,18.904682831073057,0.4366757936411247,0.9212974615697084,0.0830938134609503,0.4366757936411247,0.8928450357188278,0.00022420474073410655,0.00026029185538814086,0.9973840775247858,0.8175280908124034,0.9589692015594224,0.8687539302439257,0.08411004744380604,0.9496052138828567,0.007150792129644457,0.9987395943424321,0.9763748574122805,0.0708157762531979,0.001262759682097095,0.0012239609159434915,0.0014906101872075733,8.785882922564834e-06,1.2132659769948066,1.1434101702683088,0.780618446553773,6.46902814989061e-08
0.59,-32.904950586439455,9.927159918743627,0.00022349992752320415,141.96707619758115,18.904682837292764,0.4612361841589778,0.9133625098571989,0.08195458115112153,0.4612361841589778,0.8928003438689757,0.00022422175593153848,0.0003014891679024398,0.9972213049118333,0.8175284687263342,0.9587347240380448,0.8687473110232554,0.09377976851673016,0.9478588088877584,0.007690254924991154,0.9987071175067022,0.9762852321258939,0.07081567724093717,0.001268269615181833,0.0012267185501769573,0.0014906094642395196,8.785826291055546e-06,1.2132662097705613,1.1434114226983774,0.7806229408407316,8.038901517000417e-08
0.6,-31.44754371382699,9.927159996731604,0.00022349900815563916,141.96707613019333,18.904682843512273,0.48660280778144227,0.9045660299708875,0.08074554977327844,0.48660280778144227,0.8927567001056661,0.00022424322976079492,0.0003515434410417573,0.9970293415099686,0.8175278911837127,0.9584730806523989,0.8687399747434752,0.10438743757666573,0.9459511561728937,0.008293501243916765,0.9986702304089177,0.9761894960779173,0.0708156477947715,0.0012741937492736458,0.0012296833932905666,0.0014906100138065341,8.785769660432253e-06,1.213266442538506,1.1434125251842693,0.7806269733745776,1.0048391930930236e-07
0.61,-29.895624386314637,9.927160075352498,0.00022349808938331104,141.96707606280614,18.904682849731564,0.5127350599161024,0.8947745312549173,0.07946482787825168,0.5127350599161024,0.8927142698398467,0.0002242704145664188,0.00041309780790302976,0.9968012732931101,0.8175260956342272,0.9581804603907155,0.8687318813695382,0.11592941507980573,0.9438560923290413,0.008971662098700064,0.9986279437190702,0.9760871923480553,0.07081570045536054,0.0012805834254660988,0.001232881114098419,0.0014906121572447256,8.785713030827781e-06,1.2132666752974592,1.1434134356356576,0.7806302694757331,1.2645727199182726e-07
0.62,-28.24116016097213,9.92716015466064,0.00022349717135558702,141.96707599541935,18.904682855950618,0.5395724856806277,0.8838326570917248,0.07811163384859797,0.5395724856806277,0.892673208062607,0.00022430498242137747,0.000489807571965541,0.996528328771118,0.8175227431833046,0.9578523507096321,0.8687229906391067,0.12836574751877922,0.9415414550330117,0.009738103848236064,0.9985789714212789,0.9759778814358072,0.07081585066641313,0.0012874978522854805,0.0012363413143185139,0.001490616308485308,8.785656402413084e-06,1.2132669080459024,1.1434140978579952,0.7806323130089707,1.6041364986903118e-07
0.63,-26.476991913965303,9.927160234704678,0.00022349625426659585,141.9670759280327,18.90468286216942,0.5670307217513462,0.8715626084089653,0.07668668738471857,0.5670307217513462,0.8926336382816904,0.00022434919719350766,0.000586805679367594,0.9961994507610378,0.8175173980633668,0.9574833969024082,0.868713262928482,0.14161797861776929,0.938967615639191,0.010608852387752369,0.9985216309378885,0.9758611717316299,0.07081611746421874,0.001295004809274941,0.0012400978803167122,0.0014906230062107224,8.785599775410433e-06,1.2132671407818594,1.143414435768261,0.7806320921087742,2.0540279970300758e-07
0.64,-24.597422229237196,9.92716031552363,0.00022349533837154846,141.96707586064574,18.904682868387948,0.594997724847935,0.8577660404481088,0.07519258275223394,0.594997724847935,0.8925956284846562,0.00022440617108221382,0.0007114149378958102,0.9958008697931445,0.8175095043233659,0.9570672456495917,0.868702660457124,0.15557358905161842,0.9360856938288936,0.01160306895580138,0.9984537114085857,0.9757367570404681,0.07081652430236095,0.0013031810941051493,0.0012441892066697138,0.0014906329596180037,8.78554315011216e-06,1.2132673735027335,1.1434143447673626,0.7806277030335964,2.6594337145302664e-07
0.65,-22.598899812676258,9.927160397142258,0.00022349442401034807,141.96707579325803,18.904682874606173,0.6233308215914498,0.8422300494907813,0.07363407008407132,0.6233308215914498,0.8925591709336205,0.00022448025416913083,0.0008742533872733116,0.9953157762371166,0.8174983615194632,0.9565963866623964,0.8686911489042501,0.1700976488894306,0.9328354264122286,0.012743567520217958,0.9983723047403065,0.9756044574991554,0.07081710003373655,0.001312112543098835,0.0012486582065260228,0.0014906471147254814,8.78548652690781e-06,1.2132676062050634,1.143413678630834,0.7806165749702846,3.4889448689503194e-07
0.66,-20.480760445051395,9.927160479565998,0.00022349351164236976,141.967075725869,18.904682880824083,0.6518552266200831,0.824739138176556,0.07201816066586932,0.6518552266200831,0.8925241741867399,0.00022457763643713127,0.001090962585936702,0.9947242557969346,0.8174831026964073,0.9560620214080052,0.868678699420896,0.1850498311139579,0.929142694452665,0.014057352189445121,0.9982735994866613,0.9754642570448343,0.0708178801021971,0.001321893438263436,0.0012535520153569653,0.0014906667521930497,8.785429906324186e-06,1.2132678388841707,1.1434122292314435,0.7805983961254009,4.64940411081848e-07
0.67,-18.245953587517803,9.927160562775969,0.00022349260189875045,141.96707565847808,18.904682887041645,0.680364742909974,0.8050948548739457,0.07035398342699771,0.680364742909974,0.8924904729388482,0.00022470729641962836,0.0013849133594553257,0.9940037307618416,0.8174626795165173,0.9554540200931747,0.8686652909162903,0.20030281400704283,0.924916769771539,0.01557613731977886,0.9981526509950026,0.9753163277566539,0.07081890809649571,0.0013326251379003416,0.001258921306684294,0.0014906936346069247,8.785373289085623e-06,1.2132680715336237,1.1434096945460925,0.7805769135167916,6.311852002198466e-07
0.68,-15.901648505324674,9.927160646724808,0.00022349169566231552,141.9670755910847,18.904682893258833,0.7086252772848672,0.7831434881429516,0.06865236585705448,0.7086252772848672,0.892457853806018,0.00022488251929690372,0.0017913715243612954,0.9931301898772195,0.817435859970017,0.954761075173868,0.8686509121752705,0.21575759667580197,0.920047430836327,0.017336794908515505,0.9980031675095836,0.9751610311954468,0.0708202380810069,0.001344413876768125,0.0012648191928211305,0.001490730231906324,8.7853166762063e-06,1.213268304144421,1.1434056273663902,0.780554827460193,8.757743271575189e-07
0.6900000000000001,-13.45958465570207,9.927160731334268,0.00022349079419228224,141.96707552368835,18.904682899475628,0.7363815886441529,0.7588095665583195,0.06692517760880966,0.7363815886441529,0.8924260883274104,0.00022512334890439835,0.002363652125095173,0.9920804457760232,0.8174012430496106,0.9539712330584036,0.8686355627828047,0.23135250654114675,0.9144022190430079,0.0193816545233617,0.9978173925240024,0.9749988902953086,0.0708219387037059,0.001357367873044873,0.0012712997792774785,0.001490780073542569,8.785260069134629e-06,1.2132685367037115,1.1433993522375407,0.7805327099069154,1.2461991130042458e-06
0.7000000000000001,-10.936026984760494,9.927160816495494,0.00022348989932115807,141.96707545628863,18.904682905692002,0.7633672766586536,0.7321290395815654,0.06518454330151918,0.7633672766586536,0.8923949622547223,0.00022546054887388525,0.0031814889877174336,0.9908354593858266,0.8173572918589236,0.9530730176096759,0.8686192500498262,0.2470649555627635,0.9078242546969723,0.0217585667109003,0.9975862118321698,0.9748305326606116,0.07082410126666538,0.0013715941430470036,0.0012784165732918724,0.0014908483050716163,8.785203469982025e-06,1.2132687691927733,1.1433898307328516,0.7805105939011023,1.824164891229418e-06
0.71,-8.35123188356669,9.927160902072627,0.000223489013767076,141.96707538888492,18.904682911907937,0.7893174652996158,0.7032727457468408,0.06344206658942875,0.7893174652996158,0.8923642941911254,0.00022594185192354165,0.004360716784466067,0.989384391337397,0.8173023835052181,0.9520572666056782,0.8686019754682837,0.26290706287595766,0.900131167554392,0.024520639630079916,0.9972996321453592,0.9746566146174885,0.0708268558758893,0.0013871956311399488,0.0012862210501221507,0.0014909425716889623,8.785146881887625e-06,1.213269001583791,1.1433754475129196,0.7804883458167386,2.7513472740459642e-06
0.72,-5.728418857712253,9.927160987909769,0.000223488141623547,141.9670753214766,18.90468291812341,0.8139830241317526,0.6725503387881032,0.06170819992831971,0.8139830241317526,0.8923339424193885,0.00022664125641191996,0.0060609216371323915,0.9877285461973956,0.8172348737799356,0.9509194312358442,0.8685836950654254,0.27891735385710803,0.8911157997567944,0.027725573902773422,0.9969477152183568,0.9744777412190342,0.07083040241272343,0.0014042692721306584,0.0012947616855772937,0.001491074403893875,8.785090309594638e-06,1.213269233834779,1.1433536883562117,0.7804631932874235,4.270985597087062e-06
0.73,-3.092359406399356,9.927161073840526,0.00022348728909759295,141.96707525406296,18.904682924338413,0.8371447138461093,0.6403896072470389,0.05999184082622594,0.8371447138461093,0.8923038029938889,0.00022767124516156735,0.008484449183554765,0.9858839894923473,0.817153178778162,0.9496615158022297,0.868564214995998,0.29515078699337355,0.8805493291418262,0.03143455942481436,0.9965218585379799,0.9742943972924438,0.07083506464524422,0.0014229052624442633,0.001304083592725889,0.0014912613045620262,8.78503376032993e-06,1.2132694658818577,1.1433207070902416,0.7804175274553029,6.786301714549602e-06
0.74,-0.46779383127602975,9.927161159698743,0.0002234864655398803,141.9670751866431,18.904682930552926,0.8586254406856116,0.6072943236006471,0.05830017060454807,0.8586254406856116,0.8922738033118429,0.00022919520109813214,0.01185852923524699,0.9838815972120402,0.81705588169463,0.9482925367999153,0.8685429217398205,0.3116689161541751,0.8681873440463997,0.03571075137412911,0.9960160562151048,0.974106899937796,0.07084137240921198,0.0014431872317377007,0.0013142286083885797,0.0014915296556546002,8.784977245059058e-06,1.2132696976283013,1.1432708587078457,0.7803417508787824,1.0922375651091882e-05
