t,MPF_n,MPF_c,FZY,Wee1_n,StgP_n,preMPF_n,preMPF_c,N,StgP_c,Wee1_c,IE,Stg_m,Xp,Xm,Stg_n,Stg_c,Wee1P_n
0.86,0.12674088398063058,0.9869625885772324,0.0001953176679168929,0.01680083531212374,0.016917482803661812,0.0017875445073193548,0.013028419551805897,1.0,0.5835970706139673,0.019689343637139492,0.0042128963936981095,0.9983619581284912,1.8490000000074507e-07,0.00043000000000000004,0.05100272386068447,0.4206565315984439,0.010603052514796428
0.87,0.12818449055772516,0.9868994493584198,0.0001987298997236814,0.016987394908225487,0.017261598018563664,0.001834146008281772,0.013091454668609911,1.0,0.5895588885085298,0.019691935143617435,0.0042823516065790225,0.998342911632682,1.8922500000074505e-07,0.00043500000000000006,0.05143812262359679,0.4147436871902713,0.010733758296142093
0.88,0.12962741600680927,0.9868387178316962,0.00020217369638727764,0.017172752790821654,0.01760891253471642,0.0018813598062967934,0.013152082103745553,1.0,0.5955035872821344,0.01969443959306209,0.004352415937841087,0.9983238651455248,1.9360000000074506e-07,0.00044000000000000007,0.05187008847058114,0.4088479507567413,0.010865634057158702
0.89,0.13106966234058187,0.9867803707644489,0.0002056494531081554,0.017356909895199824,0.01795943624036371,0.001929184872086528,0.013210325089824407,1.0,0.6014309298059679,0.019696859148735656,0.0044230968879748886,0.9983048186669208,1.9802500000074507e-07,0.00044500000000000003,0.0522986115862299,0.402969559428338,0.010998678865732782
0.9,0.13251123161151257,0.9867243841864692,0.00020915756916313127,0.01753986736611421,0.018313179262418322,0.0019776201319284025,0.013266207597054191,1.0,0.6073406684236109,0.0196991957482831,0.004494402077160137,0.998285772196771,2.025000000007451e-07,0.00045000000000000004,0.052723681916442125,0.39710876086315133,0.01113289158028393
0.91,0.1339521259030672,0.9866707335551538,0.00021269847440741945,0.01772162642197445,0.018670151818850803,0.0020266644757151735,0.01331975416803727,1.0,0.6132325427764141,0.0197014512496435,0.004566339176394456,0.9982667257349765,2.0702500000074511e-07,0.00045500000000000006,0.05314528931603499,0.391265815421501,0.011268270985575968
0.92,0.13539234733337577,0.9866193936841817,0.00021627261206647757,0.01790218841077536,0.019030364282288242,0.0020763167535429003,0.013370989989093323,1.0,0.6191062807836424,0.019703627372433228,0.004638915949393669,0.9982476792814388,2.1160000000074511e-07,0.00046000000000000007,0.05356342348514497,0.3854409951857922,0.011404815736787251
0.93,0.13683189805183757,0.9865703388126202,0.00021988042647529046,0.018081554768824334,0.0193938271181138,0.00212657577860818,0.013419940821154275,1.0,0.6249615974310425,0.0197057257362943,0.004712140299825692,0.9982286328360587,2.1622500000074512e-07,0.00046500000000000014,0.05397807403112837,0.37963458517194815,0.01154252440078323
0.9400000000000001,0.13827078023510325,0.9865235426849617,0.00022352236293737043,0.018259726966354015,0.019760550812904804,0.0021774403307710335,0.013466632919726714,1.0,0.630798193500413,0.019707747914742915,0.004786020283026563,0.9982095863987372,2.2090000000074512e-07,0.0004700000000000001,0.05438923054012322,0.37384688459983967,0.011681395510503784
0.9500000000000001,0.13970899609691306,0.986478978353452,0.00022719888197401825,0.01843670663533336,0.020130546051301497,0.0022289091479604927,0.01351109323256349,1.0,0.636615758838388,0.019709695311505043,0.004860564034558827,0.9981905399693759,2.2562500000074513e-07,0.0004750000000000001,0.05479688240018048,0.368078203624502,0.011821427437152166
0.96,0.14114654788405698,0.9864366182592814,0.0002309104534834235,0.018612495517004734,0.020503823643357115,0.002280980929703516,0.013553349318473436,1.0,0.6424139710128773,0.019711569211278524,0.004935779799492293,0.9981714935478758,2.304000000007451e-07,0.0004800000000000001,0.05520101887391396,0.3623288646796943,0.011962618442657898
0.97,0.14258343786250494,0.9863964345274187,0.0002346575437411156,0.01878709529466944,0.02088039425789289,0.0023336543491751603,0.013593429052486842,1.0,0.648192489761511,0.019713370942410147,0.005011675994913107,0.9981524471341379,2.352250000007451e-07,0.0004850000000000001,0.05560162936514549,0.3565992080294552,0.012104966846891264
0.98,0.14401966832053753,0.9863583989000416,0.00023844061832721685,0.018960507631419907,0.021260268482705107,0.0023869280504785653,0.013631360692424589,1.0,0.6539509582457382,0.019715101840186346,0.0050882611958520275,0.9981334007280636,2.401000000007451e-07,0.0004900000000000001,0.05599870335869776,0.3508895905140042,0.01224847098993108
0.99,0.14545524158234147,0.9863224824474682,0.00024226015483774926,0.01913273433398809,0.02164345708600835,0.002440800636833567,0.013667173167968002,1.0,0.6596890084966285,0.019716763087426713,0.005165544074179393,0.9981143543295539,2.450250000007451e-07,0.0004950000000000001,0.05639223015895104,0.3452003801039398,0.01239312906821634
1.0,0.14689016000074437,0.9862886557238704,0.00024611663673397577,0.019303777265826615,0.02202997087524947,0.0024952706768855367,0.013700895924943973,1.0,0.6654062584346722,0.01971835579861526,0.0052435334298351595,0.99809530793851,2.500000000007451e-07,0.0005000000000000001,0.0567821990310292,0.33953195888043974,0.012538939221465034
1.01,0.14832442594361464,0.9862568891049729,0.00025001056579898633,0.019473638208313025,0.022419820377848246,0.0025503367164001027,0.013732558587626533,1.0,0.6711023036780793,0.019719881138030974,0.005322238196133953,0.9980762615548332,2.550250000007451e-07,0.0005050000000000001,0.057168599520059225,0.3338847312269614,0.012685899671469929
1.02,0.14975804180346503,0.9862271525495896,0.000253942453341537,0.019642318958759758,0.02281301606664091,0.0026059972700049777,0.013762191197201033,1.0,0.6767767233273123,0.019721340236330473,0.0054016674360189325,0.9980572151784246,2.6010000000074513e-07,0.0005100000000000001,0.0575514212257276,0.3282591180447099,0.01283400862408857
1.03,0.15119101000260346,0.9861994154717255,0.0002579128154783483,0.0198098213829805,0.02320956848079369,0.002662250816760799,0.0137898243396612,1.0,0.68242908306754,0.01972273414580826,0.005481830340052596,0.9980381688091855,2.6522500000074515e-07,0.0005150000000000002,0.0579306536813667,0.3226555536501836,0.012983264216676945
1.04,0.15262333298815658,0.9861736468675316,0.00026192217752226955,0.01997614736617001,0.02360948810372148,0.0027190958044114046,0.013815489018855166,1.0,0.6880589319129959,0.019724063881140497,0.005562736230459099,0.9980191224470171,2.7040000000074516e-07,0.0005200000000000001,0.05830628647603616,0.3170744890308158,0.013133664567209654
1.05,0.15405501321990414,0.9861498156605577,0.00026597108295598615,0.020141298710036136,0.024012785010404547,0.002776530659474124,0.013839216311232016,1.0,0.6936657915851103,0.019725330493372425,0.005644394592683565,0.9980000760918205,2.756250000007452e-07,0.0005250000000000001,0.05867830960720635,0.31151640246684276,0.013285207877147882
1.06,0.1554860531826714,0.9861278903500611,0.00027006008429097234,0.020305277237586065,0.024419469226648585,0.0028345537769613256,0.013861037717533465,1.0,0.699249167332453,0.019726534994551237,0.005726815043244262,0.9979810297434971,2.809000000007452e-07,0.0005300000000000001,0.05904671312149814,0.3059817887113611,0.013437892326653161
1.07,0.15691645538661958,0.9861078390027628,0.0002741897428532282,0.020468084795582486,0.02482955073750566,0.002893163520139495,0.0138809851710374,1.0,0.7048085481843489,0.019727678355959507,0.005810007328979072,0.997961983401948,2.862250000007452e-07,0.0005350000000000001,0.05941148710626195,0.3004711587367118,0.013591716072131206
1.08,0.15834622236326537,0.986089629371285,0.00027836062838329897,0.020629723223496366,0.025243039360239517,0.002952358223732356,0.01389909091912063,1.0,0.7103434028718125,0.019728761532159855,0.005893981343673739,0.9979429370670744,2.916000000007452e-07,0.0005400000000000001,0.059772621816612526,0.29498504381354645,0.013746677277279141
1.09,0.15977535665560447,0.9860732292053939,0.0002825733074466862,0.02079019428476674,0.025659944392163313,0.0030121362015558487,0.013915387212015753,1.0,0.7158531677892855,0.019729785520133738,0.005978747189338022,0.9979238907387776,2.9702500000074526e-07,0.0005450000000000001,0.06013010802759131,0.28952400754908847,0.0139027741818257
1.1,0.16120386083094318,0.9860586058476298,0.0002868283584911675,0.020949499756108735,0.026080275068172676,0.0030724957365986833,0.013929906707181616,1.0,0.7213372626348781,0.019730751282447695,0.0060643150965950555,0.9979048444169589,3.0250000000074525e-07,0.0005500000000000001,0.06048393657663323,0.2840886302468931,0.014060005012223202
1.11,0.16263173747853277,0.9860457263078558,0.0002911263690708457,0.02110764141104885,0.026504040476395395,0.00313343508285108,0.01394268239475401,1.0,0.726795087526951,0.019731659761418337,0.006150695439358279,0.9978857981015195,3.0802500000074524e-07,0.0005550000000000002,0.060834098447917026,0.27867951179026473,0.014218367998112285
1.12,0.1640589892060281,0.9860345573880874,0.00029546793642130226,0.021264620999077433,0.02693124940171401,0.003194952467935469,0.013953747472716433,1.0,0.7322260172338629,0.01973251189582851,0.006237898750770502,0.9978667517923605,3.136000000007453e-07,0.0005600000000000001,0.06118058492884271,0.27329727741250903,0.014377861393169433
1.1300000000000001,0.16548561863316244,0.986025065916297,0.0002998536723669881,0.02142044021153028,0.027361910021511487,0.0032570460977174253,0.013963135113095422,1.0,0.7376293896754932,0.019733308647101894,0.006325935746724616,0.9978477054893834,3.192250000007453e-07,0.0005650000000000001,0.06152338791428602,0.2679425891954115,0.014538483509225337
1.1400000000000001,0.16691162840231677,0.9860172183557308,0.0003042841951210637,0.021575100738599844,0.027796030414074593,0.003319714148600883,0.013970878852643847,1.0,0.7430045251369863,0.019734050955565734,0.006414817286560915,0.9978286591924894,3.249000000007453e-07,0.0005700000000000001,0.06186249939819487,0.2626161268554915,0.014700232659253736
1.1500000000000001,0.1683370211753234,0.9860109809230572,0.00030876013176525923,0.02172860425209412,0.028233618404844556,0.0033829547698581847,0.013977012474692007,1.0,0.7483507204582072,0.019734739753677667,0.006504554384952859,0.9978096129015798,3.306250000007453e-07,0.0005750000000000001,0.0621979116273387,0.2573185935545482,0.014863107174612507
1.16,0.16976179963048285,0.9860063197132073,0.0003132821252004057,0.02188095239324082,0.02867468137965139,0.0034467660856575396,0.01398156988430793,1.0,0.7536672415338904,0.019735375974936558,0.006595158228089648,0.9977905666165559,3.364000000007451e-07,0.00058,0.06252961728807425,0.25205072339951073,0.015027105417239468
1.17,0.17118596645940234,0.986003200834099,0.00031785084228229074,0.022032146760408933,0.029119226079595377,0.0035111461971873087,0.013984584973572734,1.0,0.7589533150204807,0.019735960562756144,0.006686640191671563,0.9977715203373188,3.422250000007451e-07,0.0005849999999999999,0.0628576097114642,0.2468132897355975,0.0151922257919309
1.18,0.1726095243732312,0.9860015901409157,0.0003224669577750833,0.022182188933325877,0.02956725900560811,0.0035760931784662225,0.013986091887301797,1.0,0.7642081446929635,0.019736494452963285,0.006779011805417273,0.9977524740637699,3.481000000007451e-07,0.0005899999999999999,0.06318188246871588,0.24160708878948628,0.01535846672212429
1.19,0.1740324760997794,0.9860014533629533,0.00032713115625366163,0.022331080464188933,0.03001878620667175,0.0036416050780959147,0.013986124896198321,1.0,0.7694309027536392,0.019736978580681776,0.006872284774748261,0.9977334277958104,3.540250000007451e-07,0.0005949999999999999,0.0635024295829621,0.2364329483605393,0.015525826658786959
1.2,0.1754548243817598,0.9860027561881107,0.00033184412353561205,0.022478822876308664,0.030473813106885763,0.0037076799200054427,0.013984718312362402,1.0,0.7746207225346724,0.019737413882404995,0.006966471003331541,0.9977143815333419,3.6000000000074507e-07,0.0006,0.06381924570219458,0.231291735118255,0.015694304081772626
1.21,0.1768765719793389,0.9860054641397301,0.00033660655985527584,0.0226254176657686,0.03093234475976467,0.0037743157023954594,0.013981906612450596,1.0,0.7797767092403542,0.019737801293149605,0.007061582559656007,0.9976953352762654,3.660250000007451e-07,0.000605,0.06413232584496599,0.22618434386000413,0.015863897498161743
1.22,0.17829772166876276,0.9860095426426008,0.0003414191767078932,0.022770866300490692,0.03139438570886129,0.00384151039834593,0.013977724371672795,1.0,0.7848979340915954,0.019738141748581864,0.007157631693138285,0.9976762890244825,3.72100000000745e-07,0.0006099999999999999,0.06444166553976681,0.22111170336653824,0.01603460544319599
1.23,0.1797182762396793,0.986014957150878,0.0003462826992163294,0.022915170218326227,0.03185993971091916,0.003909261957084922,0.01397220613587262,1.0,0.7899834227633106,0.01973843619044425,0.0072546308614124064,0.9976572427778941,3.7822500000074506e-07,0.0006149999999999999,0.06474726110187301,0.2160747879646042,0.01620642648218744
1.24,0.18113823849839933,0.9860216729923456,0.00035119786269433,0.023058330829386492,0.032329010073365076,0.00397756830243794,0.013965386577265121,1.0,0.7950321694755229,0.01973868555986324,0.007352592697362507,0.997638196536402,3.8440000000074505e-07,0.0006199999999999999,0.06504910929585334,0.21107460343584059,0.01637935920818781
1.25,0.1825576112668913,0.9860296554179759,0.00035616541474894117,0.02320034951600449,0.03280159953819714,0.004046427333266756,0.013957300444876966,1.0,0.8000431322205018,0.01973889079893499,0.00745153002020284,0.9976191502999071,3.90625000000745e-07,0.0006249999999999999,0.06534720745168138,0.20611219178963902,0.016553402242026803
1.26,0.18397639738049165,0.9860388697220248,0.0003611861249717393,0.023341227635847204,0.033277709960916224,0.004115836924283916,0.01394798244445133,1.0,0.8050152198814814,0.019739052852088827,0.007551455865010915,0.9976001040683111,3.96900000000745e-07,0.0006299999999999998,0.06564155378580416,0.20118864414442653,0.016728554229199843
1.27,0.18539459969012864,0.9860492811244606,0.00036626077490256646,0.023480966518486104,0.03375734262958596,0.004185794925285068,0.013937467356018942,1.0,0.8099473050002545,0.019739172665048314,0.007652383453494692,0.9975810578415152,4.03225000000745e-07,0.0006349999999999998,0.06593214708208206,0.19630508796007082,0.016904813843297506
1.28,0.18681222106217138,0.9860608547794629,0.00037139015919695264,0.023619567465496732,0.03424049824437527,0.004256299161212523,0.013925790025398744,1.0,0.814838222901461,0.01973925118497533,0.007754326195858248,0.9975620116194206,4.0960000000074493e-07,0.0006399999999999998,0.06621898671224624,0.19146268791359228,0.017082179785906013
1.29,0.18822926437486703,0.9860735559446508,0.0003765750838558774,0.023757031760839945,0.034727176362623416,0.004327347432964263,0.013912985194971025,1.0,0.819686751580739,0.0197392893594338,0.00785729774196497,0.9975429654019289,4.1602500000074493e-07,0.0006449999999999998,0.06650207319083389,0.18666266601101333,0.017260650776225954
1.3,0.1896457325225979,0.9860873497804139,0.00038181636977418625,0.023893360658065257,0.03521737606542905,0.004398937516461076,0.01389908770434505,1.0,0.8244916357082028,0.019739288137844764,0.007961311919856596,0.9975239191889413,4.2250000000074494e-07,0.0006499999999999999,0.06678140750859878,0.18190627758387926,0.01744022556386893
1.31,0.19106162841360297,0.9861022014568676,0.00038711485099097206,0.024028555387258333,0.03571109559967342,0.004471067163142046,0.013884132383404293,1.0,0.8292515738576309,0.01973924847071422,0.008066382768734054,0.9975048729803594,4.2902500000074496e-07,0.0006549999999999999,0.06705699149048835,0.17719482406007142,0.01762090292191008
1.32,0.19247695496875772,0.9861180762004444,0.00039247137731219183,0.024162617161100096,0.03620833215784687,0.0045437341001393445,0.013868154005715136,1.0,0.8339652134907389,0.019739171309377256,0.008172524558385064,0.9974858267760842,4.35600000000745e-07,0.0006599999999999999,0.06732882801581719,0.17252965797953332,0.017802681640828974
