t,x2,x3,x5,x6,x4,x7,x8,x9,x10,x10a,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
2.95,1.696855420280409e-14,4.0834479963267034e-17,6.758807738239211e-13,1.0099274019816305e-13,2.0277479332800573e-13,7.758641185564494e-16,2.615704848585986e-15,6.972598982636987e-14,3.2474704451036277e-13,6.057222184515138e-13,1.0019525278824673e-13,2.34474721175328e-15,2.9084967224638976,94.15444613741913,2.937057140116836,91.25633140113332,8.743668598866734,91.25633140113334,8.743668598866734,72.88784914359493,26.8280019920555
2.96,1.6980174241289574e-14,4.0715207443858654e-17,6.758601524163854e-13,1.0100182463067319e-13,2.0276844295167722e-13,7.77400463168552e-16,2.6207220893618464e-15,6.978341388197438e-14,3.241528131408133e-13,6.062636063890049e-13,1.0019983341179286e-13,2.3401665882071623e-15,2.9035463405959137,94.165772587811,2.9306810715929412,91.27319502120581,8.726804978794249,91.27319502120582,8.726804978794249,72.8536773206692,26.86133227820351
2.97,1.6991692444005577e-14,4.0653722233387515e-17,6.75839551756558e-13,1.0101093896775141e-13,2.0276211669262804e-13,7.789296468538377e-16,2.625715769969401e-15,6.984036533588878e-14,3.2356495726823916e-13,6.067990437049874e-13,1.0020436630911566e-13,2.335633690884344e-15,2.898645609056142,94.17699779265854,2.9243565982851787,91.28990386015042,8.71009613984964,91.28990386015043,8.71009613984964,72.81973827466626,26.894430180767042
2.98,1.7003109747591586e-14,4.0608258967289833e-17,6.758190128262203e-13,1.0102008306189738e-13,2.0275581439684153e-13,7.804517039014793e-16,2.6306860045800547e-15,6.989684141300986e-14,3.2298341896645824e-13,6.073285915077154e-13,1.0020885188718387e-13,2.331148112816141e-15,2.8937941448563183,94.18812228929364,2.918083565849896,91.30645879951716,8.693541200482892,91.30645879951717,8.693541200482892,72.78602994802111,26.927297754634417
2.99,1.7014426616807473e-14,4.0613530088240595e-17,6.757985004676681e-13,1.0102925676590048e-13,2.027495360438124e-13,7.819666685364394e-16,2.635632907186549e-15,6.995284072172239e-14,3.224081392210761e-13,6.07852310608073e-13,1.002132905508719e-13,2.3267094491281146e-15,2.8889915654726313,94.19914662138402,2.9118618131432084,91.32286072948534,8.677139270514717,91.32286072948536,8.677139270514715,72.75255029882446,26.959937039061867
3.0,1.70256435220575e-14,4.0715670568276866e-17,6.757779680758558e-13,1.0103845993290294e-13,2.027432816321972e-13,7.834745749044863e-16,2.6405565915134477e-15,7.000836203660489e-14,3.2183905926667365e-13,6.083702614008225e-13,1.0021768270410135e-13,2.322317295898667e-15,2.88423748815546,94.21007133842562,2.90569117341878,91.33911054783714,8.660889452162923,91.33911054783715,8.660889452162923,72.7192973013789,26.992350057117292
3.0100000000000002,1.703676087450471e-14,4.085809377062007e-17,6.757574720504192e-13,1.010476924163457e-13,2.0273705093691363e-13,7.8497545708163e-16,2.6454571709641725e-15,7.006340450001185e-14,3.2127612036993443e-13,6.08882503880448e-13,1.0022202875039459e-13,2.3179712496054436e-15,2.879531531046717,94.2208969953981,2.899571473555037,91.35520915923829,8.64479084076176,91.3552091592383,8.64479084076176,72.6862689455361,27.02453881634285
3.02,1.7047778992270523e-14,4.082391039169948e-17,6.7573722953325e-13,1.0105695406994645e-13,2.0273084338647353e-13,7.864693490775767e-16,2.650334758589926e-15,7.01179677251796e-14,3.2071926372212487e-13,6.093890976458042e-13,1.0022632909310885e-13,2.313670906891169e-15,2.8748733137963804,94.23162415244857,2.8935025337549027,91.37115747472505,8.628842525274997,91.37115747472507,8.628842525274996,72.65346323635166,27.05650530910002
3.0300000000000002,1.705869838684003e-14,4.07609985342328e-17,6.757170919357225e-13,1.010662447480114e-13,2.0272465917882974e-13,7.879562847775889e-16,2.6551894672841785e-15,7.017205088493621e-14,3.2016843145800966e-13,6.09890101789434e-13,1.0023058413238008e-13,2.309415867619949e-15,2.870262453020213,94.24225337486679,2.8874841721128495,91.3869564133156,8.613043586684444,91.38695641331562,8.613043586684444,72.62087819700999,27.088251509644103
3.04,1.7069519474226802e-14,4.0660357518026046e-17,6.756970679832725e-13,1.0107556430514776e-13,2.0271849817226763e-13,7.894362979949987e-16,2.6600214095719427e-15,7.022565362274505e-14,3.196235656511584e-13,6.10385574994074e-13,1.0023479426797768e-13,2.305205732022348e-15,2.8656985670251474,94.25278523253677,2.881516200437945,91.40260689980485,8.597393100195198,91.40260689980487,8.597393100195198,72.58851186587458,27.1197793770742
3.0500000000000003,1.7080242658000823e-14,4.05111093908767e-17,6.756771683015163e-13,1.0108491259636354e-13,2.0271236021461483e-13,7.909094224521905e-16,2.664830697661e-15,7.027877578570419e-14,3.190846086174101e-13,6.108755754952237e-13,1.0023895989833827e-13,2.3010401016617627e-15,2.861181274543601,94.26322029972681,2.875598425729447,91.4181098650265,8.581890134973559,91.41810986502651,8.581890134973559,72.55636229733587,27.151090854485023
3.06,1.7090868327035145e-14,4.0300321402999906e-17,6.756574055966779e-13,1.0109428947707865e-13,2.0270624514259398e-13,7.923756917779862e-16,2.6696174434330464e-15,7.033141742771282e-14,3.1855150291833147e-13,6.11360161074431e-13,1.0024308142047558e-13,2.2969185795244412e-15,2.8567101948417615,94.27355915480203,2.8697306503560704,91.43346624554924,8.566533754450814,91.43346624554925,8.566533754450814,72.52442756178817,27.18218786898972
3.0700000000000003,1.7101397183503292e-14,4.0134793583709087e-17,6.756376721455459e-13,1.0110369480294414e-13,2.0270015317616276e-13,7.938351395466056e-16,2.6743817587132594e-15,7.038357778335274e-14,3.180241920739591e-13,6.118393893768039e-13,1.0024715923411598e-13,2.2928407658840455e-15,2.852284944364339,94.28380238552319,2.863912670112317,91.44867698169233,8.55132301830772,91.44867698169234,8.55132301830772,72.4927057438475,27.213072333502296
3.08,1.711182977430326e-14,4.00686633029448e-17,6.756179132180502e-13,1.0111312843012396e-13,2.0269408436013463e-13,7.952877992163508e-16,2.6791237548683164e-15,7.043525672443162e-14,3.175026195647296e-13,6.123133174464805e-13,1.002511937356419e-13,2.288806264358124e-15,2.847905141733437,94.29395058087103,2.858144277395385,91.463743019595,8.536256980405053,91.46374301959501,8.536256980405053,72.46119494481248,27.24374614427593
3.09,1.7122166433413095e-14,4.008277123151545e-17,6.755981478358632e-13,1.0112259021533804e-13,2.026880384972829e-13,7.967337041200206e-16,2.6838435427508467e-15,7.04864549357852e-14,3.1698672871597357e-13,6.127820016655343e-13,1.0025518531729319e-13,2.284814682706837e-15,2.8435704084377424,94.30400432982161,2.8524252617404957,91.47866531119458,8.521334688805482,91.47866531119459,8.521334688805482,72.42989328293652,27.27421118063068
3.1,1.7132407634968886e-14,4.0215711444098873e-17,6.755783369447449e-13,1.0113208001566709e-13,2.026820155726775e-13,7.981728875070267e-16,2.688541232990142e-15,7.053717281099093e-14,3.1647646346452365e-13,6.132454980961086e-13,1.002591343716234e-13,2.2808656283766244e-15,2.839280365214255,94.31396422706959,2.8467554077160067,91.49344481211436,8.506555187885693,91.49344481211438,8.506555187885693,72.39879889151186,27.304469306869542
3.11,1.7142553855079156e-14,4.051345265879059e-17,6.755584340947668e-13,1.0114159768864253e-13,2.026760155904599e-13,7.996053825236684e-16,2.6932169358687064e-15,7.058741087919123e-14,3.1597176807022947e-13,6.137038623402497e-13,1.0026304128967059e-13,2.2769587103294355e-15,2.8350346335821617,94.3238308704412,2.841134495976484,91.50808248205166,8.491917517948385,91.50808248205168,8.491917517948385,72.36790991957062,27.334522371577044
3.12,1.7152605571559582e-14,4.1029894920651734e-17,6.755383848821634e-13,1.0115114309225634e-13,2.0267003857557376e-13,8.010312222107703e-16,2.697870761315084e-15,7.063716980206352e-14,3.1547258712368477e-13,6.141571495351442e-13,1.0026690646089272e-13,2.273093539107308e-15,2.8308328359302677,94.33360486064039,2.835562303429189,91.52257928446392,8.47742071553614,91.52257928446393,8.47742071553614,72.33722453185122,27.364372207652693
3.13,1.7162563391450365e-14,4.130454935641643e-17,6.755186504169564e-13,1.0116071608463215e-13,2.0266408329928186e-13,8.024504395866637e-16,2.702502818735746e-15,7.068645011075574e-14,3.149788653438615e-13,6.146054148220627e-13,1.0027073027668017e-13,2.269269723319855e-15,2.8266745910986764,94.34328680961423,2.83003859928694,91.53693618979555,8.463063810204506,91.53693618979557,8.463063810204504,72.30674090572289,27.394020635386983
3.14,1.7172427778330785e-14,4.147781752039521e-17,6.754990895929173e-13,1.0117031652475726e-13,2.0265815000166e-13,8.03863067462876e-16,2.70711321735102e-15,7.073525275722522e-14,3.1449054803373824e-13,6.150487123317015e-13,1.0027451312266516e-13,2.2654868773348656e-15,2.8225595240720414,94.35287732192336,2.8245631540044447,91.55115416761551,8.448845832384553,91.55115416761552,8.448845832384551,72.27645723763689,27.423469456008384
3.15,1.7182199240529702e-14,4.152031952493314e-17,6.754797314524851e-13,1.0117994427199296e-13,2.0265223851094878e-13,8.05269138567649e-16,2.711702065950533e-15,7.078357872766507e-14,3.140075807781446e-13,6.154870958781234e-13,1.0027825538393326e-13,2.2617446160667726e-15,2.8184872594211425,94.3623770072014,2.8191357333773084,91.5652341915259,8.43476580847416,91.56523419152592,8.434765808474157,72.24637173860644,27.452720456204485
3.16,1.7191878302071902e-14,4.135125050158208e-17,6.754606565700144e-13,1.0118959918616057e-13,2.0264634853280453e-13,8.066686855243489e-16,2.7162694729223017e-15,7.083142909805786e-14,3.1352990949882186e-13,6.15920618847273e-13,1.0028195744415291e-13,2.2580425558471225e-15,2.8144574224054244,94.37178647795913,2.813756099635286,91.57917723805045,8.420822761949617,91.57917723805046,8.420822761949616,72.21648263485815,27.481775407469964
3.17,1.7201465494233666e-14,4.0872405810518617e-17,6.754419629515645e-13,1.0119928112757308e-13,2.0264047973371835e-13,8.080617408436395e-16,2.7208155462558523e-15,7.087880504779035e-14,3.130574804755986e-13,6.163493341618928e-13,1.002856196852819e-13,2.2543803147181224e-15,2.810469639348833,94.38110634877894,2.8084240118720762,91.5929842860939,8.407015713906162,91.59298428609391,8.40701571390616,72.1867881679933,27.510636065945278
3.18,1.7210961382946557e-14,4.0143854239460033e-17,6.754235899349491e-13,1.0120898995699068e-13,2.026346321402187e-13,8.09448336934867e-16,2.7253403937201944e-15,7.092570775303335e-14,3.1259024040884305e-13,6.167732943254298e-13,1.0028924248730637e-13,2.2507575126936555e-15,2.8065235372286046,94.39033723723006,2.80313922554119,91.60665631808122,8.39334368191883,91.60665631808124,8.393343681918829,72.15728659449533,27.539304172909006
3.19,1.722036666235812e-14,3.999046561322748e-17,6.754047101901115e-13,1.0121872553544755e-13,2.0262880751682543e-13,8.10828506150113e-16,2.729844123493734e-15,7.097213803044467e-14,3.1212813661698544e-13,6.171925515800388e-13,1.0029282622746913e-13,2.247173772530892e-15,2.8026187420918998,94.3994797675503,2.7979014903576513,91.62019432459985,8.379805675400208,91.62019432459986,8.379805675400206,72.12797618414923,27.567781456358926
3.2,1.7229681851012205e-14,4.002045381118428e-17,6.753857159826074e-13,1.0122848772485275e-13,2.0262300486500458e-13,8.122022806320127e-16,2.7343268420795046e-15,7.10180974805912e-14,3.116711164227257e-13,6.17607157379248e-13,1.0029637128256507e-13,2.2436287174349537e-15,2.798754884513143,94.4085345577114,2.792710557775302,91.63359928799996,8.366400712000106,91.63359928799997,8.366400712000106,72.09885522499825,27.596069626053275
3.21,1.7238907557882567e-14,4.0355153586956134e-17,6.7536648519974e-13,1.0123827638748095e-13,2.0261722435275277e-13,8.135696924429801e-16,2.7387886561133237e-15,7.106358748073656e-14,3.112191277026862e-13,6.180171628434155e-13,1.0029987802683837e-13,2.2401219731616518e-15,2.794931594954819,94.41750223031259,2.787566174732451,91.64687219616947,8.353127803830592,91.64687219616948,8.353127803830592,72.06992201892574,27.6241703779303
3.22,1.7248044408385072e-14,4.11443695261941e-17,6.753468671768136e-13,1.012480913861256e-13,2.0261146621377356e-13,8.149307735265219e-16,2.7432296718491107e-15,7.11086094608745e-14,3.107721187428573e-13,6.184226186287721e-13,1.0030334683250405e-13,2.2366531674959752e-15,2.791148505152694,94.4263834092562,2.7824680855909616,91.66001403830435,8.339985961695698,91.66001403830437,8.339985961695696,72.04117488283084,27.65208539293194
3.23,1.725709304518758e-14,4.2568853648714565e-17,6.753266802129563e-13,1.0125793258410623e-13,2.0260573075324012e-13,8.162855557054891e-16,2.747649995155179e-15,7.11531648974745e-14,3.103300382467543e-13,6.188235749254632e-13,1.0030677806969217e-13,2.233221930307857e-15,2.7874052481757943,94.43517871955112,2.7774160322729498,91.6730258046396,8.326974195360464,91.67302580463961,8.326974195360464,72.01261214857372,27.67981633705849
3.24,1.726605373585337e-14,4.3941270689802456e-17,6.753066131531132e-13,1.0126779984514698e-13,2.0260001619363353e-13,8.1763407070996465e-16,2.7520497308528587e-15,7.119725658420752e-14,3.0989283393899643e-13,6.192200815841767e-13,1.0031017210738084e-13,2.2298278926191876e-15,2.783701459297734,94.44388878777102,2.772409752931094,91.68590848862836,8.314091511371705,91.68590848862837,8.314091511371705,71.98423216196893,27.707364862375393
3.25,1.7274926672048094e-14,4.439288611822099e-17,6.75287536755188e-13,1.012776930334818e-13,2.0259432031979856e-13,8.189763501530223e-16,2.7564289832119327e-15,7.124088765651681e-14,3.094604536394801e-13,6.196121880165929e-13,1.0031352931259001e-13,2.226470687410006e-15,2.7800367754409048,94.45251424136067,2.767448983198265,91.69866308481484,8.301336915185212,91.69866308481485,8.301336915185212,71.95603328345297,27.73473260634527
3.2600000000000002,1.7283712620926975e-14,4.4367786818103744e-17,6.752690052369052e-13,1.0128761201407564e-13,2.025886440587586e-13,8.203124254799363e-16,2.7607878570351937e-15,7.128405947232977e-14,3.090328475957074e-13,6.199999429806523e-13,1.0031685004868965e-13,2.2231499513103708e-15,2.776410833893886,94.46105570735529,2.762533458750669,91.71129058451405,8.288709415486007,91.71129058451406,8.288709415486007,71.92801388960405,27.76192119030707
3.27,1.729241204055151e-14,4.359519371860429e-17,6.752512897077552e-13,1.0129755665234112e-13,2.0258298662142644e-13,8.216423280331745e-16,2.765126456173685e-15,7.132677448150473e-14,3.086099653278969e-13,6.203833948681687e-13,1.0032013467757053e-13,2.2198653224295e-15,2.7728232741985623,94.46951381365898,2.75766291214231,91.72379198105608,8.276208018943967,91.7237919810561,8.276208018943967,71.90017237094428,27.788932221674894
3.2800000000000002,1.7301025365833526e-14,4.174573857682441e-17,6.752347200335227e-13,1.0130752681423956e-13,2.0257734707479798e-13,8.229660890291553e-16,2.7694448839999557e-15,7.136903529347903e-14,3.081917566557758e-13,6.207625916096164e-13,1.0032338355887142e-13,2.2166164411286043e-15,2.769273737621675,94.47788918837303,2.7528370740051504,91.73616826774163,8.26383173225842,91.73616826774165,8.26383173225842,71.8725071325749,27.81576729330215
3.29,1.730955300615002e-14,3.8426615426126504e-17,6.752196896990182e-13,1.0131752236628735e-13,2.0257172433016225e-13,8.242837395567406e-16,2.7737432433990113e-15,7.141084468139202e-14,3.0777817169532226e-13,6.211375806732169e-13,1.003265970499314e-13,2.2134029500686225e-15,2.765761867221395,94.48618245960456,2.748055673173892,91.74842043759274,8.251579562407313,91.74842043759276,8.251579562407313,71.84501659411377,27.842427983543946
3.3000000000000003,1.731799669643779e-14,3.6440113144951055e-17,6.752033880056053e-13,1.0132754317533516e-13,2.025661250591702e-13,8.255953106203305e-16,2.7780216396859957e-15,7.14522012710698e-14,3.073691651354951e-13,6.215084091012086e-13,1.0032977550777366e-13,2.210224492226364e-15,2.762287304553113,94.49439426084554,2.7433184346011954,91.7605494854778,8.239450514522265,91.76054948547781,8.239450514522265,71.81769918814042,27.868915857812734
3.31,1.732635699411643e-14,3.5749337705699016e-17,6.751858515164201e-13,1.0133758910899405e-13,2.0256054903451785e-13,8.269008330559463e-16,2.7822801751896985e-15,7.149310751780614e-14,3.0696468832726424e-13,6.218751234402336e-13,1.003329192853042e-13,2.20708071469581e-15,2.7588496959453814,94.5025252204896,2.738625083564856,91.77255640347596,8.227443596524097,91.77255640347597,8.227443596524097,71.79055336289073,27.89523246588178
3.3200000000000003,1.7334634394053048e-14,3.616741090437482e-17,6.751672672074515e-13,1.0134766003545435e-13,2.0255499566291023e-13,8.282003375665447e-16,2.7865189516596395e-15,7.153356614817205e-14,3.0656469281364764e-13,6.222377697711215e-13,1.0033602873294133e-13,2.203971267058688e-15,2.7554486897920345,94.51057596623932,2.7339753439685017,91.78444218258797,8.215557817412082,91.78444218258798,8.215557817412082,71.76357758096238,27.921379343180305
3.33,1.734282971806896e-14,3.829751394318141e-17,6.751470297499888e-13,1.0135775582342619e-13,2.0254946626873466e-13,8.294938547334243e-16,2.7907380711044325e-15,7.157357891471675e-14,3.0616913156569865e-13,6.225963937187404e-13,1.0033910419915604e-13,2.2008958008439738e-15,2.752083935645662,94.51854712652757,2.7293689378266173,91.79620781317436,8.2037921868257,91.79620781317438,8.2037921868257,71.73677031882015,27.947358011288223
