t,V,Nai,Ki,Ca_sub,d,f,fCa,d_1,f_1,paS,paF,piy,n,q,r,y,qa,qi,Ca_up,Cai,Ca_rel,fTMM,fCMi,fCMs,fTC,fTMC,fCQ
0.56,-58.60329362551734,9.438737602122636,139.98413794473387,0.00019237509288217285,0.0006015608143031989,0.630970606474587,0.5905852400267619,0.0045699523132715966,0.2517577131005037,0.6283810660475512,0.34647553230155737,0.8524354192462811,0.0542979132048801,0.5344089592664224,0.00554611470906582,0.0676197936664879,0.42531534313073055,0.33349599584578776,1.4621717439402109,0.00031168267159494586,0.29788955810635637,0.3512057948509913,0.11664704851631368,0.07468030635453009,0.05904256958996376,0.6022707321881574,0.26108116424087696
0.5700000000000001,-58.60332660474163,9.43873923199223,139.98413779532552,0.0001923699066684215,0.0006015528216772189,0.6310411290294647,0.5906030468328813,0.004569919042832457,0.25179523307198104,0.6283642560746395,0.34642420184383615,0.8524360472491781,0.0542959186218455,0.5344613117017416,0.005546041667328409,0.06762805792280661,0.4253035042319702,0.33349895300763865,1.4621687640562766,0.000311666914622108,0.2979102165466721,0.35121658791095134,0.11664173880841976,0.07468085777063516,0.059039672758051165,0.6022585195610197,0.2610947732959553
0.58,-58.603358936200316,9.438740861802787,139.98413764602557,0.00019236471570108752,0.0006015448628909918,0.6311116380806683,0.5906208496781908,0.004569886047315015,0.25183274104740255,0.6283474465514723,0.3463728797447511,0.8524366726877436,0.054293924110670265,0.534513645182197,0.005545968807133754,0.06763632198312845,0.4252916905740651,0.3335019101582855,1.4621657840112623,0.0003116511583942504,0.29793087762169823,0.3512273807198212,0.11663642997084242,0.07468139494404158,0.059036776489150095,0.6022463071899194,0.26110838163067296
0.59,-58.60339062048295,9.438742491554104,139.98413749683402,0.00019235952000990023,0.0006015369382231681,0.6311821336290133,0.5906386485665494,0.004569853336906428,0.2518702370217759,0.6283306374786354,0.346321566004571,0.8524372955437871,0.05429192967138623,0.5345659597087531,0.0055458961286868015,0.06764458584725921,0.425279902176252,0.33350486729767925,1.4621628038052108,0.00031163540330191134,0.2979515411709331,0.35123817327992474,0.1166311219966482,0.07468191796384173,0.05903388077993381,0.6022340950747129,0.26112198926122965
0.6,-58.60342165817909,9.43874412124598,139.98413734775085,0.00019235431962458897,0.0006015290479523984,0.6312526156753157,0.5906564435018156,0.004569820921793849,0.25190772099010866,0.6283138288567144,0.3462702606235647,0.8524379157991188,0.0542899353040252,0.5346182552823746,0.005545823632192498,0.06765284951500475,0.425268139057768,0.3335078244257709,1.4621598234381648,0.0003116196497356294,0.29797220703387506,0.35124896559358604,0.11662581487890358,0.07468242691912796,0.059030985627075545,0.6022218832152568,0.261135596203825
0.61,-58.60345204987829,9.438745750878217,139.98413719877595,0.0001923491145748831,0.0006015211923573333,0.6313230842203911,0.5906742344878485,0.004569788812164435,0.25194519294740836,0.6282970206862951,0.3462189636020011,0.8524385334355482,0.05428794100861897,0.5346705319040258,0.005545751317855788,0.06766111298617086,0.4252564012378499,0.3335107815425115,1.4621568429101672,0.00031160389808594316,0.2979928750500225,0.351259757663129,0.1166205086106751,0.07468292189899264,0.05902809102724855,0.6022096716114078,0.2611492024746588
0.62,-58.60348179617012,9.438747380450613,139.98413704990938,0.00019234390489051198,0.0006015133717166237,0.6313935392650551,0.5906920215285067,0.004569757018205338,0.2519826528886826,0.6282802129679634,0.34616767494014894,0.8524391484348853,0.05428594678519937,0.5347227895746716,0.0055456791858816195,0.0676693762605634,0.4252446887357346,0.33351373864785205,1.4621538622212609,0.000311588148743391,0.2980135450588736,0.3512705494908777,0.1166152031850293,0.07468340299252814,0.05902519697712607,0.6021974602630222,0.26116280808993064
0.63,-58.603510897644135,9.438749009962969,139.984136901151,0.00019233869060120493,0.0006015055863089199,0.6314639808101239,0.5907098046276493,0.004569725550103716,0.25202010080893894,0.628263405702305,0.3461163946382772,0.8524397607789398,0.054283952633798205,0.5347750282952761,0.005545607236474937,0.06767763933798816,0.4252330015706591,0.33351669574174353,1.462150881371489,0.00031157240209851137,0.298034216899927,0.3512813410791561,0.11660989859503265,0.07468387028882682,0.059022303473381346,0.6021852491699569,0.26117641306584033
0.64,-58.60353935488989,9.438750639415082,139.98413675250083,0.0001923334717366913,0.0006014978364128729,0.631534408856413,0.590727583789135,0.004569694418046723,0.252057536703185,0.6282465988899056,0.3460651226966546,0.8524403704495216,0.05428195855444728,0.5348272480668043,0.005545535469840688,0.06768590221825098,0.42522133976186016,0.33351965282413687,1.4621479003608941,0.0003115566585418428,0.29805489041268085,0.3512921324302881,0.1166045948337517,0.07468432387698104,0.05901941051268763,0.6021730383320681,0.26119001741858755
0.65,-58.60356716849693,9.438752268806752,139.9841366039588,0.00019232824832670045,0.0006014901223071329,0.6316048234047381,0.5907453590168226,0.004569663632221514,0.2520949605664283,0.6282297925313512,0.3460138591155501,0.8524409774284404,0.05427996454717841,0.5348794488902204,0.005545463886183816,0.06769416490115769,0.42520970332857483,0.33352260989498317,1.4621449191895193,0.00031154091846392375,0.29807556543663355,0.3513029235465978,0.11659929189425297,0.07468476384608316,0.05901651809171815,0.6021608277492126,0.26120362116437196
0.66,-58.60359433765947,9.438753898138323,139.98413645552498,0.0001923230218170584,0.0006014824436251475,0.6316752244553582,0.5907631303043915,0.004569633149030653,0.2521323724005189,0.6282129866264818,0.34596260389462347,0.8524415817383849,0.05427797061198244,0.5349316307664348,0.005545392485304527,0.06770242738675777,0.4251980922520915,0.333525566954295,1.4621419378581002,0.00031152517797931493,0.29809624277952995,0.35131371441310744,0.11659398983890823,0.07468519014438699,0.059013626236422166,0.6021486174243014,0.26121722422230803
0.67,-58.60362086309077,9.438755527409544,139.98413630719924,0.00019231779211195863,0.000601474800702764,0.6317456120091386,0.5907808976566032,0.004569602983429258,0.25216977219985776,0.6281961811759494,0.34591135703419756,0.8524421833575413,0.05427597674889482,0.5349837936964169,0.005545321267443648,0.06771068967483546,0.4251865065550113,0.33352852400201805,1.462138956366618,0.00031150943785761677,0.2981169221950341,0.35132450503367485,0.11658868865464014,0.07468560287347009,0.05901073494087762,0.6021364073569202,0.26123082661720193
0.68,-58.603646745952645,9.438757156619994,139.98413615898158,0.00019231255866035638,0.0006014671940832458,0.6318159860671233,0.5907986610814911,0.004569573167662791,0.2522071599566462,0.6281793761806455,0.34586011853479104,0.8524427822509537,0.05427398295796415,0.5350359376811534,0.005545250232972116,0.06771895176509662,0.42517494627213454,0.33353148103807784,1.4621359747148317,0.0003114937002430456,0.29813760312554405,0.35133529541771974,0.11658338830609152,0.07468600218018603,0.05900784418975099,0.602124197545673,0.2612444284050703
0.6900000000000001,-58.603671986773094,9.438758785769497,139.98413601087194,0.00019230732155444885,0.0006014596240167821,0.6318863466301035,0.5908164205824651,0.004569543709545824,0.2522445356661937,0.6281625716411229,0.34580888839664575,0.8524433784022353,0.05427198923922044,0.5350880627216066,0.005545179382077026,0.06772721365735784,0.42516341142102415,0.3335344380624282,1.4621329929028148,0.00031147796533751484,0.29815828545327006,0.3513460855668029,0.11657808878938615,0.07468638814741438,0.05900495398100696,0.602111987990551,0.2612580295978301
0.7000000000000001,-58.60369658608014,9.438760414857875,139.9841358628703,0.00019230208088643334,0.0006014520907535616,0.6319566936988704,0.590834176162935,0.004569514616892925,0.2522818993238096,0.6281457675579346,0.3457576666200038,0.8524439717949992,0.054269995592693694,0.5351401688187385,0.005545108714945468,0.0677354753514357,0.425151902019243,0.33353739507502284,1.4621300109306405,0.00031146223334293783,0.29817896906042257,0.3513568754824851,0.11657279010064776,0.07468676085803473,0.059002064312610236,0.6020997786915455,0.2612716302073985
0.71,-58.603720544401774,9.43876204388495,139.98413571497656,0.0001922968367485071,0.0006014445945437735,0.6320270272742152,0.5908519278263104,0.0045694858975186626,0.2523192509248034,0.6281289639316335,0.3457064532051071,0.8524445624128586,0.05426800201841392,0.5351922559735114,0.005545038231764535,0.06774373684714677,0.4251404180843541,0.3335403520758155,1.4621270287983825,0.00031144650446122794,0.29819965382921193,0.35136766516632717,0.11656749223600016,0.07468712039492667,0.05899917518252549,0.6020875696486478,0.2612852302456924
0.72,-58.603743862266,9.438763672850547,139.98413556719078,0.0001922915892328674,0.0006014371356376065,0.6320973473569291,0.5908696755760012,0.0045694575592376075,0.2523565904644844,0.6281121607627724,0.3456552481521977,0.8524451502394265,0.054266008516411106,0.5352443241868873,0.005544967932721317,0.06775199814430762,0.4251289596339203,0.3335433090647598,1.4621240465061143,0.0003114307788942986,0.29822033964184846,0.3513784546198897,0.11656219519156708,0.07468746684096979,0.05899628658871742,0.6020753608618493,0.26129882972462876
0.73,-58.60376654020083,9.43876530175449,139.98413541951285,0.00019228633843171146,0.0006014297142852497,0.6321676539478034,0.5908874194154172,0.004569429609864327,0.2523939179381621,0.6280953580519043,0.3456040514615175,0.8524457352583159,0.054264015086715266,0.5352963734598285,0.005544897818002907,0.06776025924273481,0.42511752668550434,0.33354626604180954,1.4621210640539088,0.00031141505684406304,0.2982410263805425,0.3513892438447336,0.1165568989634723,0.07468780027904368,0.05899339852915071,0.6020631523311413,0.26131242865612464
0.74,-58.60378857873427,9.438766930596602,139.9841352719428,0.00019228108443723656,0.000601422330736892,0.6322379470476291,0.5909051593479683,0.004569402057213392,0.2524312333411459,0.628078555799582,0.3455528631333086,0.8524463174531399,0.0542620217293564,0.535348403793297,0.005544827887796396,0.06776852014224494,0.42510611925666936,0.33354922300691847,1.46211808144184,0.0003113993385124347,0.29826171392750456,0.35140003284241955,0.11655160354783956,0.07468812079202791,0.05899051100179005,0.6020509440565149,0.261326027052097
0.75,-58.60380997839432,9.438768559376705,139.9841351244805,0.00019227582734163994,0.0006014149852427224,0.6323082266571977,0.5909228953770641,0.004569374909099371,0.2524685366687452,0.6280617540063584,0.3455016831678128,0.8524468968075118,0.05426002844436452,0.535400415188255,0.005544758142288877,0.06777678084265455,0.42509473736497805,0.3335521799600402,1.4621150986699811,0.00031138362410132697,0.29828240216494484,0.3514108216145083,0.11654630894079264,0.07468842846280209,0.058987624004600135,0.6020387360379617,0.26133962492446294
0.76,-58.60383073700516,9.438770188095656,139.9841349771261,0.00019227056652381283,0.0006014076767344726,0.6323784927759987,0.5909406274867206,0.004569348077418064,0.2525058279308306,0.628044952671191,0.34545051156402745,0.8524474733888352,0.05425803523168207,0.5354524076452836,0.005544688580829524,0.06778504134430247,0.4250833809494474,0.33355513690126065,1.462112115739011,0.0003113679084892888,0.29830309262745364,0.351421610134484,0.11654101522622454,0.0746887230670684,0.05898473757329203,0.6020265282790674,0.26135322211932804
0.77,-58.6038508568218,9.43877181675262,139.98413482987945,0.0001922653025315561,0.0006014004063044579,0.6324487454056545,0.5909583556927347,0.004569321631249381,0.252543107113411,0.6280281517956516,0.34539934832298963,0.8524480471272046,0.05425604209139498,0.5355043811655881,0.005544619204140625,0.06779330164667169,0.42507205007780935,0.33355809383044915,1.4621091326486162,0.0003113521952783786,0.29832378414183147,0.3514323984218405,0.11653572234419894,0.07468900488390713,0.05898185168172101,0.6020143207775277,0.26136681875451656
0.78,-58.60387033842737,9.438773445347397,139.98413468274052,0.0001922600354716122,0.0006013931742297525,0.6325189845469831,0.5909760799989118,0.004569295580363795,0.2525803742114988,0.6280113513803257,0.34534819344496664,0.8524486180045241,0.054254049023535034,0.5355563357501387,0.005544550012426357,0.06780156174956814,0.42506074476922834,0.3335610507475567,1.462106149398858,0.0003113364847790599,0.29834447655659463,0.3514431864787111,0.1165304302890499,0.07468927400246157,0.05897896632708208,0.6020021135332603,0.2613804148453265
0.79,-58.60388918227078,9.438775073879844,139.9841345357093,0.00019225476541531364,0.0006013859807219791,0.6325892102007374,0.5909938004080942,0.00456926992977018,0.2526176292208295,0.6279945514257195,0.345297046930164,0.8524491860068579,0.05425205602812968,0.5356082713998863,0.005544481005849303,0.06780982165282368,0.4250494650389698,0.3335640076525409,1.4621031659898278,0.00031132077703753357,0.2983651698022867,0.3514539743058353,0.1165251390594685,0.07468953049662616,0.05897608150844402,0.6019899065463618,0.2613940103988248
0.8,-58.60390738880095,9.438776702349813,139.98413438878572,0.00019224949243399294,0.000601378825992761,0.6326594223676707,0.5910115169231248,0.0045692446844774045,0.2526548721371382,0.6279777519323393,0.3452459087787874,0.8524497511202702,0.05425006310520636,0.535660188115782,0.005544412184572045,0.06781808135627013,0.42503821090229904,0.33356696454535933,1.4621001824216164,0.00031130507210000045,0.29838586380945165,0.3514647619039526,0.11651984865414582,0.0746897744402953,0.05897319722487565,0.6019776998169284,0.2614076054220784
0.81,-58.6039249584668,9.438778330757156,139.9841342419698,0.0001922442165989826,0.0006013717102537212,0.6327296210485361,0.5910292295468458,0.004569219849494341,0.2526921029561605,0.6279609529006911,0.3451947789910423,0.8524503133308249,0.05424807025479251,0.5357120858987766,0.005544343548757163,0.06782634085973938,0.4250269823744815,0.3335699214259696,1.4620971986943152,0.0003112893700126615,0.29840655850863307,0.3514755492738025,0.11651455907177292,0.07469000590736341,0.05897031347544576,0.6019654933450569,0.26142119992215423
0.8200000000000001,-58.603941891717234,9.438779959101728,139.98413409526142,0.00019223893798161513,0.0006013646337164829,0.6327998062440867,0.5910469382820998,0.0045691954298298625,0.25272932167363166,0.6279441543312814,0.34514365756713433,0.8524508726245859,0.05424607747691557,0.5357639647498214,0.005544275098567242,0.06783460016306324,0.4250157794707825,0.3335728782943292,1.4620942148080152,0.00031127367082171744,0.2984272538303747,0.3514863364161245,0.11650927031104091,0.07469022497172491,0.05896743025922316,0.6019532871308435,0.26143479390611907
0.8300000000000001,-58.60395818900118,9.438781587383383,139.98413394866063,0.00019223365665322302,0.000601357596592669,0.6328699779550756,0.5910646431317291,0.004569171430492839,0.2527665282852869,0.6279273562246163,0.34509254450726906,0.8524514289876174,0.054244084771603,0.5358158246698671,0.005544206834164862,0.06784285926607359,0.42500460220646746,0.3335758351503958,1.4620912307628073,0.0003112579745733693,0.2984479497052203,0.351497123331658,0.11650398237064086,0.0746904317072742,0.05896454757527663,0.6019410811743848,0.26144838738103987
