t,V,Na_i,m,h,j,K_i,oa,oi,ua,ui,xr,xs,Ca_i,d,f,f_Ca,Ca_rel,u,v,w,Ca_up
0.72,-81.18032159598285,11.169999907731256,0.002908638169271312,0.9649026686943685,0.9774996169077671,139.0000000509297,0.03043175957686518,0.9992023578176912,0.004966233069770105,0.9986000007347047,3.2960023365262344e-05,0.0186900055268625,0.000101300103910813,0.00013670672433277697,0.999599920864783,0.7755112589561484,1.4879999999639748,2.351994228763399e-112,1.0,0.999198587464355,1.4879999544956304
0.73,-81.18032598694815,11.169999906452297,0.002908636067593169,0.9649027055765087,0.9774996120565045,139.00000005164128,0.03043177804250319,0.9992023896487218,0.004966235273072307,0.9986000007449264,3.296002363774216e-05,0.018690005594971203,0.0001013001053480421,0.00013670670833052298,0.9995999197668121,0.7755113881138258,1.487999999962969,2.3520205339327973e-112,1.0,0.9991985849446604,1.487999953866133
0.74,-81.18033037587438,11.169999905173409,0.0029086339669181496,0.9649027424531887,0.977499607217842,139.00000005235293,0.030431796366903227,0.9992024214551277,0.004966237451991533,0.9986000007551485,3.2960023908814696e-05,0.01869000566284592,0.00010130010678510563,0.00013670669102407968,0.9995999186688719,0.7755115166169072,1.487999999961949,2.352046801626199e-112,1.0,0.9991985824917575,1.4879999532367043
0.75,-81.18033476276284,11.169999903894588,0.002908631867249888,0.9649027793243908,0.977499602391769,139.00000005306472,0.030431814550943022,0.9992024532369286,0.004966239606682121,0.9986000007653713,3.29600241784807e-05,0.018690005730486767,0.00010130010822200354,0.0001367066724711462,0.9995999175709626,0.7755116444689711,1.4879999999609153,2.3520730318740536e-112,1.0,0.99919858009469,1.4879999526073442
0.76,-81.18033914761479,11.169999902615837,0.002908629768592015,0.9649028161900972,0.9774995975782752,139.0000000537766,0.0304318325955003,0.9992024849941438,0.0049662417372984095,0.9986000007755944,3.296002444674092e-05,0.01869000579789387,0.00010130010965873577,0.00013670665272942184,0.9995999164730841,0.7755117716735961,1.4879999999598679,2.3520992247068097e-112,1.0,0.9991985777425011,1.4879999519780525
0.77,-81.180343530425,11.169999901337153,0.0029086276707819473,0.96490285305033,0.977499592777357,139.0000000544886,0.030431850497377615,0.9992025167267784,0.004966243843276931,0.998600000785818,3.296002471359566e-05,0.018690005865067288,0.00010130011109530419,0.00013670663080567503,0.9995999153752365,0.7755118982192128,1.4879999999588067,2.352125380451811e-112,1.0,0.9991985757398308,1.4879999513488293
0.78,-81.18034791119933,11.16999990005854,0.002908625573939264,0.9649028899050437,0.9774995879889989,139.00000005520073,0.030431868260295383,0.9992025484348619,0.00496624592527274,0.998600000796042,3.2960024979045975e-05,0.018690005932007193,0.00010130011253170739,0.00013670660749069382,0.9995999142774198,0.7755120241199661,1.4879999999577316,2.352151498932405e-112,1.0,0.999198573855575,1.4879999507196744
0.79,-81.18035228993945,11.169999898779995,0.002908623478078228,0.9649029267542181,0.97749958321319,139.00000005591295,0.030431885885391984,0.9992025801184146,0.0049662479834860825,0.9986000008062667,3.296002524309261e-05,0.01869000599871371,0.00010130011396794521,0.00013670658290939304,0.9995999131796338,0.7755121493804032,1.4879999999566427,2.3521775801600516e-112,1.0,0.9991985720585919,1.4879999500905883
0.8,-81.18035666664655,11.16999989750152,0.002908621383200002,0.9649029635978361,0.9774995784499196,139.0000000566253,0.03043190337348459,0.9992026117774557,0.004966250018060631,0.9986000008164917,3.296002550573633e-05,0.018690006065186966,0.00010130011540401762,0.0001367065571038548,0.9995999120818787,0.7755122740038777,1.48799999995554,2.3522036241696116e-112,1.0,0.9991985703426152,1.4879999494615703
0.81,-81.1803610413218,11.169999896223114,0.002908619289305749,0.9649030004358805,0.9774995736991777,139.00000005733776,0.030431920725390374,0.9992026434120046,0.004966252029140059,0.9986000008267172,3.296002576697784e-05,0.018690006131427083,0.0001013001168399246,0.00013670653011616136,0.9995999109841543,0.7755123979937426,1.4879999999544236,2.352229630995946e-112,1.0,0.9991985687013779,1.487999948832621
0.8200000000000001,-81.18036541396643,11.169999894944777,0.002908617196396631,0.9649030372683342,0.9774995689609536,139.00000005805035,0.03043193794192651,0.9992026750220803,0.004966254016868037,0.9986000008369432,3.296002602681789e-05,0.018690006197434182,0.00010130011827566613,0.00013670650198839484,0.9995999098864609,0.7755125213533514,1.4879999999532934,2.3522556006739165e-112,1.0,0.9991985671286137,1.48799994820374
0.8300000000000001,-81.1803697845816,11.169999893666507,0.0029086151044738105,0.9649030740951801,0.9774995642352369,139.00000005876302,0.030431955023910173,0.9992027066077022,0.004966255981388238,0.9986000008471696,3.296002628525722e-05,0.01869000626320839,0.00010130011971124215,0.00013670647276263747,0.9995999087887982,0.7755126440860575,1.4879999999521492,2.3522815332383837e-112,1.0,0.9991985656180558,1.4879999475749275
0.84,-81.18037415316849,11.169999892388308,0.0029086130135384507,0.964903110916401,0.9774995595220172,139.0000000594758,0.030431971972158533,0.9992027381688893,0.004966257922844333,0.9986000008573965,3.2960026542296555e-05,0.018690006328749828,0.00010130012114665267,0.0001367064424809714,0.9995999076911664,0.7755127661952141,1.4879999999509914,2.3523074287242083e-112,1.0,0.9991985641634374,1.4879999469461835
0.85,-81.1803785197283,11.169999891110177,0.0029086109235917134,0.9649031477319799,0.977499554821284,139.00000006018874,0.030431988787488765,0.9992027697056611,0.004966259841379995,0.998600000867624,3.2960026797936635e-05,0.018690006394058618,0.00010130012258189764,0.00013670641118547884,0.9995999065935653,0.7755128876841747,1.4879999999498197,2.3523332871662516e-112,1.0,0.9991985627584922,1.487999946317508
0.86,-81.1803828842622,11.169999889832114,0.0029086088346347615,0.9649031845418996,0.977499550133027,139.00000006090175,0.030432005470718042,0.9992028012180367,0.0049662617371388955,0.9986000008778518,3.296002705217819e-05,0.018690006459134885,0.00010130012401697706,0.00013670637891824197,0.9995999054959951,0.7755130085562926,1.4879999999486344,2.3523591085993746e-112,1.0,0.9991985613969533,1.4879999456889006
0.87,-81.18038724677139,11.169999888554122,0.002908606746668757,0.964903221346143,0.9774995454572357,139.00000006161488,0.03043202202266354,0.9992028327060354,0.004966263610264706,0.9986000008880802,3.296002730502196e-05,0.01869000652397875,0.00010130012545189088,0.00013670634572134297,0.9995999043984556,0.7755131288149211,1.4879999999474351,2.352384893058439e-112,1.0,0.999198560072554,1.4879999450603618
0.88,-81.18039160725706,11.169999887276196,0.0029086046596948634,0.9649032581446929,0.9774995407938997,139.00000006232816,0.030432038444142433,0.9992028641696763,0.0049662654609011,0.998600000898309,3.296002755646868e-05,0.01869000658859034,0.0001013001268866391,0.000136706311636864,0.999599903300947,0.7755132484634135,1.4879999999462221,2.352410640578304e-112,1.0,0.9991985587790279,1.4879999444318914
0.89,-81.1803959657204,11.16999988599834,0.002908602573714242,0.9649032949375324,0.9774995361430084,139.0000000630415,0.030432054735971895,0.9992028956089788,0.004966267289191749,0.9986000009085383,3.296002780651908e-05,0.018690006652969778,0.00010130012832122166,0.00013670627670688728,0.9995999022034691,0.7755133675051233,1.4879999999449953,2.3524363511938326e-112,1.0,0.9991985575101082,1.4879999438034894
0.9,-81.18040032216257,11.169999884720553,0.0029086004887280566,0.964903331724644,0.9774995315045517,139.00000006375498,0.030432070898969096,0.999202927023962,0.004966269095280323,0.998600000918768,3.29600280551739e-05,0.01869000671711718,0.00010130012975563856,0.00013670624097349496,0.999599901106022,0.7755134859434037,1.4879999999437548,2.352462024939885e-112,1.0,0.9991985562595282,1.4879999431751558
0.91,-81.18040467658028,11.169999883442834,0.0029085984046307487,0.9649033685060444,0.9774995268785241,139.00000006446857,0.030432086930491143,0.9992029584146341,0.0049662708787010824,0.9986000009289981,3.2960028302433594e-05,0.018690006781032633,0.00010130013118989109,0.00013670620375518251,0.9995999000086058,0.7755136037687033,1.4879999999425002,2.352487662049042e-112,1.0,0.9991985551914483,1.4879999425468908
0.92,-81.18040902897698,11.169999882165184,0.00290859632147692,0.9649034052816995,0.9774995222649129,139.0000000651823,0.030432102833087785,0.9992029897810201,0.004966272639902849,0.9986000009392288,3.296002854829903e-05,0.01869000684471627,0.00010130013262397855,0.00013670616545635543,0.9995998989112203,0.775513720990837,1.487999999941232,2.3525132624571602e-112,1.0,0.9991985542142633,1.487999941918694
0.93,-81.18041337935483,11.169999880887602,0.002908594239291276,0.9649034420515848,0.9774995176637061,139.0000000658961,0.03043211860833953,0.9992030211231414,0.0049662743791637435,0.99860000094946,3.2960028792771006e-05,0.018690006908168237,0.00010130013405790064,0.0001367061262787294,0.9995998978138656,0.7755138376160056,1.4879999999399502,2.3525388261554813e-112,1.0,0.9991985532841082,1.4879999412905656
0.9400000000000001,-81.18041772771494,11.16999987961009,0.0029085921580731117,0.964903478815684,0.9774995130748937,139.00000006661003,0.030432134257002984,0.999203052441017,0.004966276096616769,0.9986000009596917,3.296002903585025e-05,0.018690006971388652,0.00010130013549165735,0.0001367060862517211,0.9995998967165416,0.7755139536473362,1.4879999999386546,2.352564353182326e-112,1.0,0.9991985523976995,1.4879999406625053
0.9500000000000001,-81.18042207405843,11.169999878332645,0.0029085900778217217,0.9649035155739804,0.9774995084984652,139.00000006732407,0.030432149779834765,0.9992030837346662,0.004966277792394932,0.9986000009699237,3.296002927753751e-05,0.018690007034377634,0.00010130013692524868,0.00013670604540474718,0.9995998956192484,0.7755140690879564,1.4879999999373452,2.352589843576017e-112,1.0,0.9991985515517535,1.4879999400345136
0.96,-81.18042641838639,11.16999987705527,0.0029085879985364,0.9649035523264573,0.9774995039344102,139.00000006803822,0.030432165177591473,0.9992031150041079,0.004966279466631237,0.9986000009801563,3.29600295178335e-05,0.01869000709713531,0.00010130013835867461,0.00013670600376722435,0.999599894521986,0.7755141839409937,1.4879999999360218,2.352615297374876e-112,1.0,0.9991985507429868,1.4879999394065901
0.97,-81.18043076069993,11.169999875777961,0.0029085859202164417,0.9649035890730984,0.9774994993827185,139.00000006875248,0.030432180451029724,0.9992031462493609,0.004966281119458688,0.9986000009903894,3.2960029756738946e-05,0.0186900071596618,0.00010130013979193517,0.00013670596136856927,0.9995998934247544,0.7755142982095755,1.487999999934685,2.352640714617225e-112,1.0,0.9991985499681157,1.487999938778735
0.98,-81.18043510100017,11.169999874500723,0.002908583842861141,0.964903625813887,0.9774994948433798,139.00000006946686,0.030432195600906126,0.9992031774704446,0.004966282751010291,0.9986000010006229,3.2960029994254594e-05,0.01869000722195723,0.00010130014122503034,0.00013670591823819863,0.9995998923275535,0.7755144118968293,1.4879999999333342,2.352666095341385e-112,1.0,0.999198549223857,1.487999938150948
0.99,-81.18043943928821,11.169999873223553,0.0029085817664697925,0.9649036625488067,0.9774994903163836,139.00000007018136,0.030432210627977286,0.9992032086673779,0.004966284361419051,0.9986000010108568,3.296003023038116e-05,0.018690007284021714,0.0001013001426579601,0.00013670587440552904,0.9995998912303834,0.7755145250058826,1.4879999999319697,2.352691439585679e-112,1.0,0.9991985485069268,1.4879999375232298
1.0,-81.18044377556515,11.16999987194645,0.002908579691041691,0.9649036992778408,0.9774994858017196,139.00000007089594,0.030432225532999815,0.9992032398401799,0.004966285950817972,0.9986000010210913,3.296003046511939e-05,0.01869000734585538,0.00010130014409072447,0.00013670582989997723,0.999599890133244,0.7755146375398627,1.4879999999305915,2.3527167473884284e-112,1.0,0.9991985478140418,1.4879999368955796
1.01,-81.18044810983213,11.169999870669416,0.0029085776165761303,0.9649037360009729,0.9774994812993776,139.00000007161066,0.030432240316730322,0.9992032709888694,0.0049662875193400595,0.9986000010313262,3.296003069847e-05,0.018690007407458353,0.00010130014552332345,0.00013670578475095987,0.9995998890361354,0.7755147495018972,1.4879999999291993,2.352742018787955e-112,1.0,0.9991985471419184,1.4879999362679976
1.02,-81.18045244209021,11.16999986939245,0.0029085755430724057,0.9649037727181865,0.9774994768093471,139.0000000723255,0.030432254979925417,0.9992033021134658,0.004966289067118318,0.9986000010415615,3.296003093043372e-05,0.01869000746883075,0.00010130014695575702,0.0001367057389878936,0.9995998879390574,0.7755148608951136,1.4879999999277935,2.3527672538225806e-112,1.0,0.999198546487273,1.487999935640484
1.03,-81.18045677234053,11.169999868115553,0.002908573470529811,0.9649038094294649,0.9774994723316179,139.00000007304044,0.030432269523341708,0.9992033332139878,0.004966290594285754,0.9986000010517974,3.296003116101129e-05,0.018690007529972696,0.00010130014838802518,0.00013670569264019513,0.9995998868420103,0.7755149717226392,1.487999999926374,2.3527924525306275e-112,1.0,0.9991985458468222,1.4879999350130388
1.04,-81.1804611005842,11.169999866838724,0.002908571398947642,0.9649038461347916,0.9774994678661796,139.00000007375547,0.030432283947735807,0.9992033642904546,0.004966292100975371,0.9986000010620336,3.296003139020343e-05,0.018690007590884315,0.00010130014982012794,0.00013670564573728112,0.9995998857449939,0.7755150819876014,1.4879999999249407,2.3528176149504175e-112,1.0,0.9991985452172824,1.4879999343856618
1.05,-81.18046542681955,11.169999865561964,0.0029085693283306337,0.9649038828341773,0.9774994634130262,139.00000007447065,0.030432298251161848,0.9992033953428758,0.004966293586844245,0.9986000010722704,3.2960031618010635e-05,0.018690007651565685,0.00010130015125206608,0.00013670559787794587,0.9995998846480083,0.775515191682975,1.4879999999234936,2.352842741227272e-112,1.0,0.9991985446717397,1.487999933758353
1.06,-81.18046975104832,11.169999864285272,0.002908567258676842,0.9649039195275991,0.9774994589721464,139.0000000751859,0.030432312434991754,0.9992034263712729,0.004966295052133745,0.9986000010825077,3.2960031844433696e-05,0.01869000771201694,0.0001013001526838394,0.00013670554918965264,0.9995998835510534,0.7755153008141988,1.4879999999220328,2.35286783137515e-112,1.0,0.9991985441895227,1.4879999331311127
1.07,-81.18047407327283,11.169999863008647,0.002908565189983179,0.9649039562150287,0.977499454543528,139.0000000759013,0.030432326501165438,0.9992034573756687,0.0049662964971852646,0.9986000010927454,3.2960032069473436e-05,0.018690007772238223,0.00010130015411544759,0.0001367054998903705,0.9995998824541292,0.7755154093888459,1.4879999999205582,2.3528928853855237e-112,1.0,0.9991985437339082,1.4879999325039404
1.08,-81.18047839349414,11.16999986173209,0.0029085631222490545,0.9649039928964501,0.9774994501271608,139.0000000766168,0.030432340450382275,0.9992034883560822,0.004966297922121729,0.9986000011029835,3.2960032293130595e-05,0.018690007832229648,0.00010130015554689062,0.0001367054500003955,0.9995998813572358,0.7755155174098288,1.4879999999190698,2.3529179032989803e-112,1.0,0.9991985433032303,1.4879999318768364
1.09,-81.18048271171328,11.169999860455603,0.0029085610554738777,0.9649040295718474,0.9774994457230343,139.00000007733243,0.030432354283341637,0.999203519312532,0.004966299327066063,0.9986000011132221,3.296003251540589e-05,0.018690007891991343,0.00010130015697816854,0.00013670539954002364,0.9995998802603729,0.77551562488006,1.487999999917568,2.352942885156108e-112,1.0,0.999198542895823,1.4879999312498007
