t,V,Na_i,K_i,m,h,r,s,Ca_i,d,f_Ca,Ca_up,ActFrac,ProdFrac,Ca_rel,Ca_Calmod,Ca_Trop
0.88,-91.0610022995524,6.477423447276316,139.99937765640422,0.0020693802165476826,0.9916550230223652,2.7411982570354375e-08,0.9981854596844625,6.660671845471017e-06,3.7469329490948156e-08,3.8351135099400644e-08,0.3122769099082504,0.0008668739433528607,0.48612794142478116,0.30738377170752995,0.00026260634852818757,0.0004977387664226752
0.89,-91.05958564631885,6.477208196263682,139.99948638770414,0.002069780170100766,0.9916523851126621,2.741975140120888e-08,0.9982953987251212,6.664803640834498e-06,3.7482599089919906e-08,3.837609107037731e-08,0.31251105180975114,0.0008753112423627755,0.48181169559899073,0.3076191293344467,0.0002627674426467356,0.0004980466669218985
0.9,-91.05816966728457,6.476993115731479,139.99959505907694,0.0020701800095019127,0.9916497476014381,2.7427518774990708e-08,0.9983978959199902,6.668933481878126e-06,3.749586686208097e-08,3.8401048653738146e-08,0.3127449620999704,0.000883680580702791,0.4775434220954464,0.30785424027770614,0.00026292846482758793,0.0004983544236741935
0.91,-91.05675438610784,6.476778205579213,139.99970367055704,0.0020705797282375865,0.9916471105342834,2.7435284558609012e-08,0.9984934590439847,6.6730612845232845e-06,3.7509132391857126e-08,3.842600737050982e-08,0.312978640518095,0.0008919825819250602,0.4733226031479586,0.3080891047717313,0.00026308941166693057,0.0004986620302774713
0.92,-91.05533982672371,6.476563465703753,139.99981222217968,0.0020709793178261197,0.991644473957114,2.7443048618326294e-08,0.9985825540518447,6.677186956862095e-06,3.752239634119849e-08,3.845096677225502e-08,0.3132120867963215,0.0009002178686266431,0.4691487265308709,0.30832372305719297,0.0002632502796204882,0.0004989694802683675
0.93,-91.05392601081486,6.4763488959988145,139.9999207139811,0.0020713787713748716,0.9916418379113108,2.745081083282003e-08,0.9986656212240697,6.681310417476013e-06,3.753565877248527e-08,3.847592643076437e-08,0.3134453007208829,0.0009083870546303402,0.4650212854663617,0.30855809536926954,0.00026341106569284923,0.0004992767677493883
0.9400000000000001,-91.05251296055212,6.47613449635569,140.0000291459983,0.002071778084042731,0.9916392024399866,2.7458571075797134e-08,0.9987430680889917,6.685431592882152e-06,3.7548918774086e-08,3.850088587998043e-08,0.31367828206619924,0.0009164907470066736,0.4609397785946007,0.30879222194993144,0.00026357176667541905,0.0004995838867302001
0.9500000000000001,-91.05110069806702,6.4759202666631905,140.00013751826887,0.0020721772530758386,0.9916365675867906,2.746632921926299e-08,0.998815274171587,6.6895504185124395e-06,3.756217447497554e-08,3.852584462552899e-08,0.31391103060749614,0.000924529545834536,0.4569037099072734,0.3090261030454317,0.00026373237929465707,0.0004998908312543828
0.96,-91.04968924449014,6.475706206807475,140.0002458308314,0.0020725762734390882,0.991633933392944,2.7474085142481532e-08,0.9988825957012769,6.69366682269734e-06,3.757542516677813e-08,3.855080222431373e-08,0.3141435461436218,0.0009325040476798879,0.45291258867749423,0.309259738901985,0.0002638929004927726,0.0005001975956136746
0.97,-91.04827862061391,6.475492316672272,140.0003540837251,0.002072975127071577,0.9916312998980336,2.7481838733217973e-08,0.9989453611486675,6.697780682241989e-06,3.758867564117684e-08,3.857575838069424e-08,0.31437582847970624,0.0009404148466185731,0.4489659294323039,0.3094931297691952,0.00026405332722494266,0.0005005041741689817
0.98,-91.04686884736138,6.475278596139085,140.00046227699,0.0020733738025074644,0.9916286671429638,2.7489589874036564e-08,0.9990038806975449,6.701891900726509e-06,3.7601927812266964e-08,3.8600712717596126e-08,0.3146078774179418,0.0009482625293731937,0.445063251862292,0.30972627590115454,0.00026421365634207326,0.0005008105612834056
0.99,-91.04545994464058,6.475065045086815,140.0005704106667,0.002073772307303314,0.9916260351671865,2.7497338446653976e-08,0.9990584402586654,6.706000460660222e-06,3.761517655985479e-08,3.862566472005638e-08,0.31483969278891016,0.000956047670706059,0.4412040808011217,0.3099591775505846,0.00026437388495011653,0.000501116751595206
1.0,-91.04405193220114,6.474851663392171,140.0006784847967,0.002074170648382185,0.9916234040098817,2.7505084334044374e-08,0.9991093078052758,6.710106342680916e-06,3.76284171550783e-08,3.865061388830608e-08,0.31507127442675587,0.0009637708399817543,0.43738794614823745,0.31019183497349095,0.00026453401013471243,0.0005014227397914174
1.01,-91.0426448297509,6.474638450929767,140.00078649942196,0.0020745688291280056,0.9916207737100796,2.751282742089098e-08,0.9991567356673946,6.714209513626338e-06,3.76416463702017e-08,3.867555976144912e-08,0.31530262216581467,0.0009714326020968227,0.4336143828103804,0.31042424842971056,0.00026469402892511436,0.0005017285205760007
1.02,-91.04123865488705,6.474425407571639,140.0008944545854,0.002074966812334244,0.9916181443020146,2.7520567614056528e-08,0.9992009529231528,6.718309780401401e-06,3.7654874452679436e-08,3.870050217020675e-08,0.31553373588350975,0.000979033524098035,0.4298829306837333,0.3106564181751753,0.0002648539388049768,0.0005020340891815465
1.03,-91.0398334258022,6.474212533187945,140.00100235033037,0.00207536459276625,0.991615515821902,2.752830480783331e-08,0.9992421792239033,6.72240707839969e-06,3.766810068652493e-08,3.872544071659908e-08,0.3157646154490187,0.0009865741598200435,0.42619313455039665,0.3108883444706642,0.0002650137370905557,0.0005023394407148492
1.04,-91.03842915979912,6.473999827646656,140.00111018670106,0.0020757621570470786,0.9916128883039619,2.7536038904352416e-08,0.9992806179313195,6.726501311919734e-06,3.768132752028795e-08,3.8750375086913406e-08,0.31599526075077583,0.000994055060371858,0.4225445440582046,0.31112002757699675,0.000265173421271336,0.0005026445705059953
1.05,-91.03702587432025,6.473787290813742,140.00121796374205,0.002076159528258767,0.9916102617825359,2.754376979958994e-08,0.9993164549962578,6.730592532077202e-06,3.76945475130504e-08,3.877530482012757e-08,0.3162256716778399,0.0010014767713361892,0.4189367136840915,0.31135146775810185,0.0002653329887952503,0.0005029494738323455
1.06,-91.03562358554878,6.473574922553111,140.00132568149877,0.0020765566988414173,0.99160763628952,2.7551497401971535e-08,0.99934986838991,6.73468066903828e-06,3.770776213738123e-08,3.8800229620177275e-08,0.3164558481452486,0.0010088398342619485,0.41536920263306654,0.3115826652765789,0.0002654924373573356,0.0005032541463089398
1.07,-91.03422230963396,6.473362722726836,140.0014333400171,0.0020769536633869503,0.9916050118571201,2.7559221617463278e-08,0.9993810218998989,6.738765662212467e-06,3.772097105529684e-08,3.882514914266413e-08,0.31668579006847153,0.0010161447859372513,0.41184157483362305,0.31181362039818217,0.0002656517646052391,0.0005035585835804943
1.08,-91.03282206254215,6.473150691195206,140.00154093934347,0.0020773504050740424,0.9916023885177017,2.756694235188634e-08,0.999410067150901,6.742847405951733e-06,3.773417553124456e-08,3.885006304278739e-08,0.316915497365257,0.0010233921587684764,0.40835339888125666,0.31204433339145693,0.00026581096816006937,0.0005038627813712518
1.09,-91.03142285955713,6.472938827816614,140.0016484795249,0.0020777469220533665,0.9915997663018691,2.7574659514785972e-08,0.9994371480437079,6.746925856105635e-06,3.7747373923639186e-08,3.8874970968171595e-08,0.31714496997088215,0.0010305824809523584,0.4049042479566503,0.31227480452461387,0.00026597004580434906,0.000504166735557545
1.1,-91.03002471581063,6.472727132447683,140.00175596060902,0.0020781432131666572,0.9915971452398801,2.7582373019341185e-08,0.9994623964336016,6.751000972030589e-06,3.776056671072828e-08,3.889987261863815e-08,0.31737420782768705,0.0010377162685225878,0.4014936998207524,0.3125050340679141,0.00026612899533102574,0.0005044704420559982
1.11,-91.02862764614063,6.472515604943377,140.00186338264382,0.0020785392748240124,0.9915945253616382,2.7590082779389175e-08,0.9994859362228451,6.755072704203313e-06,3.777375433971673e-08,3.892476768646061e-08,0.3176032108840306,0.0010447940333449023,0.39812133673654515,0.31273502229336225,0.00026628781455694434,0.0005047738968734197
1.12,-91.02723166510503,6.472304245157028,140.00197074567794,0.002078935101862576,0.9915919066966687,2.7597788709770357e-08,0.9995078838776571,6.759140997612903e-06,3.778693733936378e-08,3.894965586274935e-08,0.31783197909442285,0.0010518162824480284,0.39478674542178893,0.3129647694746325,0.00026644650132371116,0.0005050770961003752
1.1300000000000001,-91.02583678628872,6.472093052940142,140.0020780497605,0.002079330690003221,0.991589289272457,2.760549072944328e-08,0.9995283454880682,6.763205801465561e-06,3.7800114064915054e-08,3.897453684900981e-08,0.3180605124309634,0.0010587835282547535,0.3914895170315577,0.3131942758846545,0.0002666050536686603,0.0005053800360630806
1.1400000000000001,-91.02444302347327,6.47188202814282,140.00218529494109,0.002079726035580287,0.9915866731170269,2.7613188757955493e-08,0.9995474224869506,6.767267068202636e-06,3.781328485890838e-08,3.899941036490079e-08,0.31828881086576755,0.001065696268864261,0.3882292470661557,0.3134235417992793,0.0002667634695532667,0.0005056827130533011
1.1500000000000001,-91.02305038985672,6.471671170613557,140.00229248126976,0.0020801211347396954,0.9915840582572772,2.7620882717321483e-08,0.9995652085957777,6.771324750900531e-06,3.78264495191848e-08,3.9024276128263494e-08,0.31851687438276766,0.0010725550007897522,0.3850055353570265,0.31365256749467585,0.00026692174704277295,0.000505985123516317
1.16,-91.021658898129,6.471460480199292,140.00239960879708,0.0020805159828197984,0.9915814447192011,2.7628572531430203e-08,0.9995817894240714,6.7753788024207335e-06,3.783960837513501e-08,3.904913383193138e-08,0.3187447029779286,0.001079360214822505,0.3818179860326204,0.3138813532473076,0.00026707988429004026,0.0005062872640476737
1.17,-91.02026856069568,6.471249956745566,140.00250667757402,0.0020809105763538445,0.9915788325281963,2.763625812654691e-08,0.9995972477320347,6.779429179090537e-06,3.7852760936318635e-08,3.907398321165858e-08,0.3189722966522581,0.001086112400106375,0.37866620741676527,0.3141098993350614,0.00026723787948391433,0.000506589131301241
1.18,-91.01887938952468,6.471039600096481,140.002613687652,0.0020813049116299564,0.9915762217088557,2.7643939430917837e-08,0.999611660309926,6.783475837996454e-06,3.7865906900605465e-08,3.909882399650185e-08,0.31919965541675865,0.001092812041077315,0.3755498120245934,0.3143382060363283,0.0002673957308860479,0.0005068907220536694
1.19,-91.0174913967252,6.470829410094811,140.00272063908284,0.0020816989866285765,0.9915736122861423,2.76516163739908e-08,0.9996250953118108,6.787518738711429e-06,3.7879046198835504e-08,3.9123655971190646e-08,0.31942677928265,0.001099459611763388,0.37246841656295127,0.31456627363223477,0.00026755343670185276,0.0005071920330371646
1.2,-91.01610459355321,6.470619386581962,140.00282753191883,0.0020820927981697254,0.991571004283308,2.7659288888047446e-08,0.9996376204195799,6.791557841440301e-06,3.78921784102492e-08,3.914847888459656e-08,0.3196536682769315,0.0011060555880632434,0.36942164177649206,0.3147941024027209,0.0002677109953034863,0.0005074930612163856
1.21,-91.01471899109714,6.470409529398075,140.00293436621257,0.002082486343904216,0.9915683977233216,2.766695690708568e-08,0.9996492981428705,6.7955931083361516e-06,3.7905303146797535e-08,3.917329251300931e-08,0.3198803224315784,0.0011126004394720708,0.36640911247447533,0.3150216926291211,0.00026786840507738965,0.0005077938035969804
1.22,-91.01333460023862,6.470199838381968,140.0030411420171,0.002082879616819856,0.991565792629026,2.7674620362787033e-08,0.9996601840734879,6.799624493959018e-06,3.7918421135918336e-08,3.9198096530869974e-08,0.3201067417829758,0.0011190946308030243,0.36343045751897274,0.3152490445940883,0.0002680256644243995,0.0005080942572809419
1.23,-91.01195143150532,6.469990313371301,140.00314785938588,0.002083272612181842,0.9915631890224929,2.7682279190350712e-08,0.9996703321000506,6.80365195794968e-06,3.7931532603251414e-08,3.922289066863035e-08,0.32033292637573885,0.001125538622566156,0.36048530970842746,0.3154761585807485,0.0002681827718062609,0.0005083944194463933
1.24,-91.0105694951405,6.469780954202567,140.00325451837264,0.002083665324822149,0.9915605869252969,2.768993332615992e-08,0.9996797930166549,6.807675460037079e-06,3.794463790721474e-08,3.9247674651073937e-08,0.3205588762609579,0.0011319328708414523,0.3575733057595524,0.31570303487297796,0.0002683397257257134,0.0005086942873521087
1.25,-91.00918880105507,6.469571760711082,140.0033611190315,0.0020840577569648058,0.9915579863582539,2.7697582712640083e-08,0.9996886127942437,6.811694974444526e-06,3.795773601262423e-08,3.9272448343595216e-08,0.3207845914969516,0.0011382778267660044,0.3546940863008655,0.31592967375539377,0.00026849652473056863,0.0005089938583117737
1.26,-91.0078093588659,6.469362732731055,140.00346766141695,0.002084449914313499,0.9915553873415788,2.770522729575388e-08,0.9996968340687451,6.815710482641997e-06,3.797082525984665e-08,3.9297211678733174e-08,0.32101007214857297,0.0011445739368041241,0.351847295808479,0.31615607551331054,0.0002686531674093224,0.0005092931297031837
1.27,-91.00643117798526,6.469153870095671,140.00357414558374,0.002084841797173508,0.991552789895281,2.771286701916571e-08,0.999704498046586,6.81972195695175e-06,3.7983905142254363e-08,3.93219644857773e-08,0.32123531828545787,0.0011508216432314434,0.3490325825323292,0.3163822404328004,0.0002688096523771193,0.0005095920989918144
1.28,-91.00505426750179,6.468945172637046,140.00368057158704,0.002085233399175891,0.9915501940387897,2.7720501825695466e-08,0.999711642410064,6.823729358355567e-06,3.799697611946214e-08,3.934670651833001e-08,0.3214603299836363,0.0011570213860420137,0.34624959850259784,0.3166081688004664,0.0002689659782991883,0.0005098907637415576
1.29,-91.00367863616725,6.468736640186221,140.00378693948227,0.0020856246861336815,0.9915475997911872,2.7728131647040803e-08,0.9997183013521357,6.827732597773235e-06,3.801004316835064e-08,3.9371437128048114e-08,0.32168510732480476,0.001163173606860336,0.34349799949697946,0.3168338609032963,0.00026912214390094254,0.0005101891216885085
1.3,-91.0023042925473,6.468528272573368,140.00389324932513,0.002086015650968943,0.9915450071709356,2.773575642893055e-08,0.9997245082487862,6.831731636442962e-06,3.802310683177397e-08,3.939615608113295e-08,0.3219096503961923,0.0011692787377574497,0.34077744493695733,0.3170593170290754,0.0002692781479194886,0.0005104871705350887
1.31,-91.00093124491973,6.468320069627686,140.00399950117162,0.0020864062791491407,0.9915424161960571,2.7743376114361362e-08,0.9997302938828853,6.8357264229554015e-06,3.803616896040605e-08,3.9420863013851773e-08,0.32213395929097416,0.0011753372085674492,0.33808759789861936,0.3172845374659602,0.0002694339891407129,0.0005107849080909591
1.32,-90.99955950139405,6.4681120311773865,140.00410569507815,0.002086796667051069,0.9915398268834399,2.775099068742468e-08,0.9997356857390177,6.839717112251907e-06,3.8049214746178317e-08,3.94455588325341e-08,0.32235803411522035,0.0011813494249042747,0.33542812510258785,0.31750952250209297,0.0002695896663917158,0.0005110823319985311
1.33,-90.99818906975271,6.467904157049889,140.0042118311012,0.002087186816492137,0.9915372392500847,2.775860009882866e-08,0.9997407109452763,6.8437036849872885e-06,3.806224369149893e-08,3.9470243341305676e-08,0.32258187497424157,0.0011873158061256933,0.33279869678982427,0.31773427242639124,0.00026974517853579536,0.0005113794401776182
1.34,-90.99681995757183,6.467696447071743,140.00431790929767,0.00208757677980921,0.991534653312241,2.776620431833781e-08,0.9997453945886864,6.8476862162893715e-06,3.807524775115768e-08,3.9494916913672064e-08,0.3228054819820129,0.001193236758645204,0.3301989867391401,0.3179587875279209,0.0002699005244752255,0.0005116762305100319
1.35,-90.99545217175162,6.467488901068624,140.00442392972462,0.0020879663512422438,0.9915320690865592,2.7773803240666963e-08,0.9997497584600988,6.851664300967372e-06,3.8088255404145394e-08,3.951957746585682e-08,0.323028855244088,0.0011991127293903405,0.32762867227728604,0.3181830680976295,0.00027005570315154757,0.0005119727014225468
