t,Py,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Qz1,Rz,Qz3,Qz5,Mz
0.9400000000000001,0.4361466986174704,21.22822919621084,0.14274058127161363,3.3356241051717004,0.521635313556688,49.47836468644333,0.0,24.24688298980416,0.06106400575870865,3.3006416809539307,0.6866219467953385,0.001833052470977953,0.007305314608947579,49.989096680220236,0.00011083088950889492,0.0034871742812949925,0.0
0.9500000000000001,0.41920034101847414,21.244897549107495,0.14261536181732826,3.3359021098740427,0.5214825283086312,49.47851747169138,0.0,24.242397003059597,0.06169169336618927,3.2967229396192734,0.6903879790382084,0.0018639506167481557,0.007365756806519954,49.98897486927422,0.00011391274371300748,0.0035454611755356682,0.0
0.96,0.4029865158339388,21.26083856596054,0.1424960844281993,3.3361749182055322,0.5213289973662707,49.478671002633746,0.0,24.237958494631133,0.06231907853758997,3.292851652626442,0.6941064581301761,0.0018949792796334223,0.007425920542292126,49.988853090036244,0.0001170425420390981,0.003603946879415659,0.0
0.97,0.3874735569170563,21.276083687039048,0.1423824636759237,3.3364427560439087,0.5211747802801696,49.478825219719845,0.0,24.23356687093056,0.06294616445887653,3.2890272275616157,0.697777981684918,0.0019261364674390848,0.007485807827829887,49.988731345713965,0.00012022037978863398,0.0036626260784070157,0.0
0.98,0.3726311659739983,21.29066299613672,0.14227422839691237,3.3367058378892915,0.5210199337137982,49.47898006628622,0.0,24.22922154590638,0.06357295426580765,3.2852490795182177,0.7014031397202566,0.0019574202259959434,0.007545420653979748,49.988609639464464,0.00012344634833267283,0.0037214935332159815,0.0
0.99,0.35843035707127385,21.304605275998092,0.14217112152033243,3.336964366930641,0.5208645115490286,49.47913548845099,0.0,24.224921940947,0.06419945104478884,3.2815166310006827,0.7049825147557662,0.001988828638428937,0.0076047609911147245,49.988487974394864,0.00012672053519180787,0.003780544078813658,0.0
1.0,0.3448433952654263,21.31793807039956,0.14207290067881967,3.337218534335022,0.5207085649861606,49.479291435013856,0.0,24.220667484782986,0.06482565783373948,3.2778293118273516,0.7085166819112751,0.002020359824412789,0.007663830789382045,49.98836635356303,0.00013004302411759192,0.00383977262345888,0.0
1.01,0.331843746588799,21.33068773300996,0.14197933691551295,3.3374685204012526,0.5205521426832369,49.479447857316785,0.0,24.216457613392535,0.06545157762291931,3.2741865590365182,0.7120062090021497,0.0020520119394663817,0.007722631978943486,49.988244779978125,0.000133413895169544,0.0038991741477508433,0.0
1.02,0.3194060233146296,21.342879480077706,0.14189021243396124,3.337714496607676,0.5203952909583653,49.47960470904165,0.0,24.212291769907054,0.0660772133557567,3.2705878167926024,0.7154516566344595,0.002083783174244814,0.007781166470215233,49.9881232566013,0.0001368332247924769,0.00395874370368365,0.0
1.03,0.3075059342601778,21.354537439094436,0.1418053194239884,3.3379566266453975,0.5202380539306166,49.4797619460694,0.0,24.208169404518447,0.06670256792965598,3.2670325362940065,0.7188535782984284,0.0021156717538509547,0.007839436154103745,49.98800178634628,0.0001403010858916111,0.004018476413716936,0.0
1.04,0.2961202394062907,21.36568469467635,0.14172446050362267,3.3381950659173696,0.5200804735790103,49.479919526421014,0.0,24.204089974387855,0.06732764419678759,3.2635201756824097,0.722212520460421,0.002147675937163472,0.007897442902238202,49.987880372079985,0.00014381754790581764,0.004078367469860305,0.0
1.05,0.2852267028975298,21.37634333461217,0.14164744763222106,3.338429962490311,0.5199225898774704,49.480077410122554,0.0,24.200052943555484,0.06795244496486799,3.260050199953159,0.7255290226538168,0.002179794016173458,0.007955188567200138,49.98775901662314,0.0001473826768799084,0.004138412132769073,0.0
1.06,0.2748040497460775,21.386534492159065,0.14157410098851908,3.338661458094866,0.5197644409166172,49.480235559083404,0.0,24.196057782850865,0.06857697299793243,3.25662208086605,0.7288036175694881,0.0022120243153285137,0.008012674982752314,49.987637722750854,0.00015099653553608645,0.004198605730843106,0.0
1.07,0.2648319258604807,21.396278387124188,0.1415042500577577,3.338889687015344,0.5196060629269005,49.48039393707312,0.0,24.192103969806077,0.06920123101707505,3.253235296859095,0.7320368311432388,0.0022443651909066814,0.008069903964060265,49.98751649319323,0.0001546591833420432,0.004258943659355195,0.0
1.08,0.2552908553793788,21.4055943714921,0.14143773664468465,3.339114773128532,0.5194474902267856,49.48055250977324,0.0,24.188190988568177,0.06982522170119942,3.249889332961464,0.735229182644086,0.0022768150303803967,0.008126877307915765,49.98739533063593,0.0001583706765801888,0.004319421379571593,0.0
1.09,0.24616220514007556,21.414500958145737,0.1413744076970835,3.3393368367141996,0.5192887555887195,49.4807112444113,0.0,24.1843183298143,0.0704489476877367,3.2465836807090858,0.7383811847598359,0.0023093722518110287,0.008183596792954006,49.987274237720726,0.00016213106841341917,0.0043800344178980335,0.0
1.1,0.23742814748247432,21.42301585831465,0.14131411550223458,3.3395559942028883,0.5191298902948799,49.48087010970514,0.0,24.180485490666882,0.07107241157336355,3.2433178380603804,0.7414933436825258,0.0023420353032431555,0.008240064179870355,49.98715321704615,0.00016594040895093128,0.004440778365027359,0.0
1.11,0.22907162517606508,21.43115601990102,0.14125672102243186,3.3397723549229252,0.5189709240546455,49.48102907594537,0.0,24.17669197461077,0.0716956159146999,3.2400913093138413,0.7445661591919891,0.0023748026621175076,0.008296281211632596,49.98703227116795,0.00016979874531194883,0.0045016488751053255,0.0
1.12,0.22107631848271184,21.438937658751495,0.1412020920975268,3.3399860227658054,0.5188118851366704,49.48118811486334,0.0,24.172937291411024,0.0723185632289976,3.2369036050263347,0.7476001247386874,0.002407672834692268,0.008352249613691461,49.98691140259971,0.00017370612168849783,0.004562641664903329,0.0
1.1300000000000001,0.21342661283947384,21.44637629101235,0.14115010342781298,3.340197096148189,0.518652800424001,49.481347199576014,0.0,24.16922095703164,0.07294125599481997,3.233754241932275,0.7505957275256538,0.0024406443554728634,0.008407971094189025,49.986790613813405,0.00017766257940723642,0.004623752512999778,0.0
1.1400000000000001,0.20610756906898534,21.453486760835144,0.14110063434518574,3.34040567009588,0.5184936955589365,49.481506304441076,0.0,24.16554249355617,0.07356369665269981,3.2306427428647133,0.7535534485884909,0.002473715786661317,0.008463447344162394,49.98666990723987,0.0001816681569890932,0.004684977258980292,0.0
1.1500000000000001,0.1991048935996436,21.460283271421257,0.14105357008270886,3.340611834979108,0.5183345949381856,49.481665405061825,0.0,24.161901429108426,0.0741858876057972,3.2275686366764815,0.7564737628753151,0.0025068857176060327,0.008518680037747296,49.986549285269405,0.00018572289020885618,0.004746311802638429,0.0
1.16,0.19240491052026856,21.466779412959035,0.14100880171801808,3.3408156765207067,0.5181755217612773,49.48182447823873,0.0,24.1582972977746,0.0748078312205411,3.224531458162766,0.7593571393252434,0.0025401527642661547,0.008573670832378144,49.98642875025228,0.0001898268121531293,0.004807752103190513,0.0
1.17,0.18599453546529093,21.47298818808576,0.14096622544672735,3.341017276448958,0.5180164981043172,49.48198350189569,0.0,24.154729639526987,0.07542952982725407,3.2215307479852586,0.7622040409452805,0.002573515568691693,0.008628421368984262,49.98630830449923,0.00019397995327652542,0.004869294178506011,0.0
1.18,0.1798612495146376,21.47892203766789,0.14092574220371043,3.3412167128174857,0.5178575449788059,49.4821424550212,0.0,24.151198000147797,0.07605098572077579,3.2185660525963895,0.7650149248871215,0.0026069727985043607,0.008682933272185882,49.98618795028202,0.00019818234145777986,0.004930934104338714,0.0
1.19,0.17399307475427592,21.484592864882288,0.14088725724756024,3.341414060363448,0.517698682388994,49.48230131761102,0.0,24.1477019311544,0.07667220116107125,3.215636924164986,0.7677902425225064,0.0026405231463926884,0.008737208150486661,49.986067689833895,0.00020243400205426798,0.004992668013572001,0.0
1.2,0.16837855129607668,21.490012058567572,0.14085068050969166,3.3416093901363597,0.5175399293539505,49.48246007064606,0.0,24.144240989725933,0.07729317837382414,3.2127429205032962,0.7705304395171856,0.0026741653296206164,0.008791247596462838,49.98594752535011,0.00020673495795501507,0.005054492095477598,0.0
1.21,0.16300671451920737,21.495190515534233,0.14081592608759114,3.3418027699465696,0.517381303965841,49.482618696034166,0.0,24.140814738630212,0.07791391955102717,3.209883604994288,0.773235955904609,0.0027078980895386784,0.00884505318695172,49.985827458988446,0.00021108522963341923,0.005116402594977067,0.0
1.22,0.157867073662624,21.500138661778706,0.14078291200703838,3.3419942645586764,0.5172228234342869,49.482777176565726,0.0,24.13742274615189,0.07853442685155884,3.207058546520215,0.7759072261583243,0.0027417201911077117,0.008898626483237039,49.98570749286966,0.0002154848351985741,0.005178395811915831,0.0
1.23,0.15294959166087682,21.50486647245806,0.14075155999064182,3.3421839358810748,0.5170645041282851,49.48293549587173,0.0,24.134064586021953,0.07915470240174648,3.2042673193924696,0.7785446792630674,0.0027756304224350707,0.008951969031231145,49.98558762907798,0.00021993379044519764,0.0052404681003499825,0.0
1.24,0.14824466522111954,21.50938349176337,0.1407217953730096,3.342371843015519,0.5169063616114733,49.48309363838854,0.0,24.130739837347466,0.0797747482959259,3.201509503281736,0.7811487387855529,0.002809627594313622,0.009005082361656461,49.98546786966162,0.00022443210890325075,0.005302615867836011,0.0
1.25,0.14374310652549893,21.513698851108238,0.14069354695662986,3.342558042366272,0.5167484106771001,49.48325158932291,0.0,24.12744808454309,0.08039456659698309,3.198784683149854,0.7837198229435212,0.0028437105397773736,0.009057967990222713,49.98534821663317,0.0002289798018857036,0.005364835574737569,0.0
1.26,0.13943612568238672,21.51782128645748,0.14066674675324425,3.3427425878601422,0.5165906653866154,49.4834093346134,0.0,24.124188917263485,0.08101415933688631,3.196092449182574,0.7862583446738803,0.002877878113665563,0.009110627417801952,49.98522867197014,0.00023357687853536264,0.005427123733541079,0.0
1.27,0.1353153100482901,21.52175915898238,0.14064132992558825,3.342925530969338,0.516433139105076,49.48356686089493,0.0,24.120961930332168,0.0816335285172554,3.1934323967188156,0.7887647117044054,0.0029121291921531504,0.009163062130612224,49.98510923761539,0.00023822334587543376,0.005489476908136582,0.0
1.28,0.1313726099376209,21.525520469157446,0.1406172345622795,3.3431069209049435,0.5162758445327789,49.48372415546723,0.0,24.117766723677637,0.082252676109855,3.1908041261871123,0.7912393266181301,0.0029464626723501026,0.009215273600383468,49.984989915477605,0.0002429192088524185,0.00555189171317006,0.0
1.29,0.127600326943597,21.529112868220974,0.14059440143116686,3.343286804835438,0.5161187937333973,49.48388120626661,0.0,24.11460290227251,0.0828716040570563,3.188207243045053,0.793682586914699,0.002980877471929144,0.009267263284516006,49.984870707431696,0.0002476644703758304,0.0056143648134255155,0.0
1.3,0.12399109601102548,21.53254367630928,0.1405727741662866,3.3434652276797023,0.5159619981540129,49.484038001845995,0.0,24.111470076065068,0.08349031427237763,3.1856413577111935,0.7960948850793672,0.0030153725286824907,0.009319032626257691,49.984751615319254,0.00025245913136584216,0.005676892923132075,0.0
1.31,0.1205378699804493,21.535819897598454,0.140552298914374,3.3436422324211064,0.5158054686645215,49.48419453133548,0.0,24.108367859915113,0.0841088086409817,3.183106085501225,0.7984766086476757,0.003049946800117015,0.009370583054870426,49.98463264094903,0.0002573031907966875,0.005739472805313781,0.0
1.32,0.11723390313927814,21.538948236500293,0.1405329240434778,3.3438178603604363,0.5156492155960877,49.484350784403915,0.0,24.105295873528743,0.08472708902018394,3.1806010465631314,0.8008281402711582,0.003084599263039592,0.009421915985799178,49.98451378609734,0.0002621966457411691,0.005802101271129283,0.0
1.33,0.11407274473441632,21.541935104462798,0.14051460046133818,3.343992150802795,0.5154932487358684,49.484506751264135,0.0,24.102253741402208,0.08534515723986368,3.178125865821257,0.8031498577739866,0.003119328913231048,0.009473032820819124,49.98439505250849,0.00026713949140519687,0.0058647751792996645,0.0
1.34,0.1110482220847282,21.54478663651495,0.1404972812291576,3.344165141400332,0.5153375773705119,49.48466242262949,0.0,24.099241092756934,0.08596301510297115,3.1756801729117043,0.8054421342184349,0.0031541347650322718,0.009523934948203997,49.98427644189518,0.00027213172117218615,0.0059274914354507735,0.0
1.35,0.10815442765926872,21.547508704051243,0.14048092139733928,3.3443368682894956,0.5151822103131667,49.484817789686836,0.0,24.09625756147832,0.08658066438599432,3.173263602121433,0.8077053379665776,0.0031890158509670237,0.00957462374288536,49.98415795593899,0.0002771733266433534,0.005990246991492202,0.0
1.36,0.10538571071548021,21.550106923299666,0.14046547810398058,3.34450736598486,0.5150271559111613,49.484972844088844,0.0,24.093302786058757,0.08719810683937985,3.1708757923315365,0.8099398327377426,0.0032239712214065927,0.009625100566601607,49.9840395962907,0.00028226429767336996,0.006053038845037465,0.0
1.37,0.1027366644553501,21.552586668033786,0.1404509104162198,3.344676667510872,0.51487242207291,49.485127577927095,0.0,24.090376409537406,0.08781534418799106,3.168516386957345,0.8121459776691952,0.0032589999442001324,0.009675366768054675,49.983921364570755,0.00028740462240985147,0.006115864038793205,0.0
1.3800000000000001,0.10020211563152437,21.55495307990913,0.14043717925370447,3.344844804459355,0.5147180162869428,49.48528198371306,0.0,24.087478079442217,0.08843237813154167,3.166185033890698,0.8143241273746115,0.0032941011043271726,0.00972542368306143,49.98380326236965,0.00029259428733036666,0.006178719659969814,0.0
1.3900000000000001,0.09777711532538709,21.557211077632775,0.14042424731960665,3.3450118070418426,0.5145639456385525,49.48543605436145,0.0,24.08460744773305,0.08904921034501712,3.163881385443363,0.8164746320013894,0.0033292738035616176,0.009775272634702237,49.98368529124833,0.00029783327727815335,0.006241602839703341,0.0
1.4000000000000001,0.09545692802769354,21.55936536776279,0.14041207895777302,3.345177704209522,0.5144102168327066,49.4855897831673,0.0,24.081764170744602,0.0896658424791006,3.1616050982902353,0.8185978372881878,0.0033645171601305976,0.009824914933469969,49.98356745273856,0.0003031215754984749,0.00630451075247562,0.0
1.41,0.09323702275594964,21.56142045354065,0.1404006400863902,3.345342523703406,0.5142568362102055,49.4857431637898,0.0,24.078947909130783,0.09028227616058317,3.1593558334139504,0.8206940846210221,0.0033998303083882446,0.009874351877415548,49.983449748343375,0.00030845916367327683,0.006367440615548328,0.0
1.42,0.09111306486147576,21.563380643047534,0.14038989814694783,3.3455062920909957,0.5141038097620579,49.485896190237945,0.0,24.07615832780987,0.09089851299276486,3.1571332560503476,0.8227637110885012,0.0034352123984973475,0.009923584752291407,49.98333217953736,0.0003138460219549659,0.006430389688405486,0.0
1.43,0.08908090669800782,21.56525005843914,0.14037982198844343,3.3456690348628593,0.5139511431486986,49.486048856851305,0.0,24.07339509590973,0.09151455455585877,3.1549370356338957,0.8248070495371025,0.0034706625961078903,0.009972614831694903,49.98321474776712,0.00031928212900056755,0.006493355272195968,0.0
1.44,0.0871365799477438,21.567032643560786,0.14037038179399616,3.3458307764914763,0.513798841714529,49.486201158285475,0.0,24.070657886714365,0.09213040240737863,3.152766845744538,0.8268244286250065,0.003506180082050704,0.0100214433772083,49.98309745445161,0.00032476746200419586,0.0065563347091899225,0.0
1.45,0.08527628815922941,21.568732171362623,0.14036154902022907,3.3459915404781553,0.5136469105016175,49.486353089498394,0.0,24.067946377611165,0.0927460580825208,3.150622364055148,0.8288161728753058,0.0035417640520361278,0.0100700716385372,49.982980300982504,0.0003303019967289734,0.006619325382241403,0.0
1.46,0.08349639812152485,21.57035225263715,0.14035329650016035,3.346151349241331,0.5134953542585103,49.4865046457415,0.0,24.065260250037923,0.09336152309455034,3.1485032722788246,0.8307826027293861,0.003577413716348106,0.010118500853649246,49.98286328872457,0.0003358857075394948,0.006682324714249781,0.0
