t,Py,Zn,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Tp,Tp1,Qz1,Rz,Qz3,Qz5,Mz
0.97,0.0,1.931016172224e-312,4.05301196078e-312,7.2147856987e-313,nan,0.0,1.0546319081097e-311,4.2e-322,4.053011961687e-312,9.9733802194e-313,2.1219957905e-314,0.0,1.76125650898e-312,4.053011960867e-312,1.018557980607e-312,nan,0.0,1.0673638828555e-311,2.5e-323,4.053011961687e-312
0.98,1.08221785358e-312,2.1219957905e-314,0.0,1.80369642481e-312,4.053011960744e-312,1.103437812246e-312,nan,0.0,1.0737298702284e-311,7.6391848516e-313,4.053011961687e-312,1.358077306524e-312,2.1219957905e-314,0.0,1.06099792053e-313,4.053011960744e-312,1.103437812246e-312,nan,0.0,1.0779738618104e-311
0.99,2.3341953723e-313,4.053011961687e-312,1.379297264315e-312,2.1219957905e-314,0.0,1.12465777173e-312,4.05301196075e-312,7.2147856987e-313,nan,0.0,1.086461844974e-311,1.0609978977e-313,4.053011961687e-312,1.400517222136e-312,2.1219957905e-314,0.0,1.80369642487e-312,4.053011960744e-312,8.487983258e-314,nan
1.0,0.0,1.09919381972e-311,1.994676043917e-312,4.053011961687e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.2757836104e-313,4.053011960744e-312,8.487983258e-314,nan,0.0,1.103437811302e-311,4.2e-322,4.0742319196e-312,6.1537877948e-313,2.1219957905e-314,0.0,1.76125650908e-312,4.07423191904e-312
1.01,6.3659873824e-313,nan,0.0,1.109803798675e-311,2.5e-323,4.0742319196e-312,7.00258611117e-313,2.1219957905e-314,0.0,1.76125650909e-312,4.074231919123e-312,7.21478569877e-313,nan,0.0,1.1161697860477e-311,1.0609978977e-313,4.0742319196e-312,8.70018274395e-313,2.1219957905e-314,0.0
1.02,1.803696424924e-312,4.074231918653e-312,8.4879832587e-314,nan,0.0,1.1225357734206e-311,2.037115959737e-312,4.0742319196e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.27578361095e-313,4.074231918653e-312,8.4879832587e-314,nan,0.0,1.1267797650026e-311,4.2e-322,4.095451877517e-312,6.1537877948e-313
1.03,2.1219957905e-314,0.0,1.761256509135e-312,4.09545187697e-312,6.36598738243e-313,nan,0.0,1.1331457523755e-311,2.5e-323,4.095451877517e-312,7.00258611117e-313,2.1219957905e-314,0.0,1.93101617242e-312,4.0954518766e-312,7.2147856988e-313,nan,0.0,1.1395117397484e-311,4.2e-322
1.04,4.095451877517e-312,9.9733802194e-313,2.1219957905e-314,0.0,1.76125650918e-312,4.095451876686e-312,1.018557980617e-312,nan,0.0,1.152243714494e-311,2.5e-323,4.095451877517e-312,1.08221785358e-312,2.1219957905e-314,0.0,1.80369642501e-312,4.095451876563e-312,1.103437812255e-312,nan,0.0
1.05,1.158609701867e-311,7.6391848516e-313,4.095451877517e-312,1.358077306524e-312,2.1219957905e-314,0.0,1.0609979225e-313,4.095451876563e-312,1.103437812255e-312,nan,0.0,1.162853693449e-311,2.3341953723e-313,4.095451877517e-312,1.379297264315e-312,2.1219957905e-314,0.0,1.12465777193e-312,4.09545187657e-312,7.2147856988e-313
1.06,nan,0.0,1.171341676613e-311,1.0609978977e-313,4.095451877517e-312,1.400517222136e-312,2.1219957905e-314,0.0,1.803696425067e-312,4.095451876563e-312,8.487983259e-314,nan,0.0,1.1840736513586e-311,2.058335917646e-312,4.095451877517e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.2757836124e-313
1.07,4.095451876563e-312,8.487983259e-314,nan,0.0,1.1883176429406e-311,4.2e-322,4.11667183543e-312,6.1537877948e-313,2.1219957905e-314,0.0,1.76125650928e-312,4.11667183488e-312,6.3659873825e-313,nan,0.0,1.1946836303134e-311,2.5e-323,4.11667183543e-312,7.00258611117e-313,2.1219957905e-314
1.08,0.0,1.931016172565e-312,4.116671834507e-312,7.21478569887e-313,nan,0.0,1.2010496176863e-311,4.2e-322,4.11667183543e-312,9.9733802194e-313,2.1219957905e-314,0.0,1.76125650932e-312,4.116671834586e-312,1.01855798062e-312,nan,0.0,1.213781592432e-311,2.5e-323,4.11667183543e-312
1.09,1.08221785358e-312,2.1219957905e-314,0.0,1.80369642515e-312,4.116671834473e-312,1.10343781226e-312,nan,0.0,1.220147579805e-311,7.2147856934e-313,4.11667183543e-312,1.358077306524e-312,2.1219957905e-314,0.0,1.06099792394e-313,4.116671834473e-312,1.10343781226e-312,nan,0.0,1.224391571387e-311
1.1,2.3341953723e-313,4.11667183543e-312,1.379297264315e-312,2.1219957905e-314,0.0,1.12465777207e-312,4.11667183448e-312,7.21478569887e-313,nan,0.0,1.232879554551e-311,1.0609978977e-313,4.11667183543e-312,1.400517222136e-312,2.1219957905e-314,0.0,1.80369642521e-312,4.116671834473e-312,8.4879832597e-314,nan
1.11,0.0,1.2456115292966e-311,2.079555875556e-312,4.11667183543e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.2757836138e-313,4.116671834473e-312,8.4879832597e-314,nan,0.0,1.2498555208785e-311,4.2e-322,4.137891793346e-312,6.1537877948e-313,2.1219957905e-314,0.0,1.76125650942e-312,4.13789179277e-312
1.12,6.36598738253e-313,nan,0.0,1.2562215082514e-311,2.5e-323,4.137891793346e-312,7.00258611117e-313,2.1219957905e-314,0.0,1.76125650943e-312,4.13789179287e-312,7.2147856989e-313,nan,0.0,1.2625874956243e-311,1.0609978977e-313,4.137891793346e-312,8.70018274395e-313,2.1219957905e-314,0.0
1.1300000000000001,1.803696425265e-312,4.13789179238e-312,8.48798326e-314,nan,0.0,1.268953482997e-311,2.121995791375e-312,4.137891793346e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.27578361436e-313,4.13789179238e-312,8.48798326e-314,nan,0.0,1.273197474579e-311,4.2e-322,4.15911175126e-312,6.1537877948e-313
1.1400000000000001,2.1219957905e-314,0.0,1.761256509475e-312,4.159111750697e-312,6.3659873826e-313,nan,0.0,1.279563461952e-311,2.5e-323,4.15911175126e-312,7.00258611117e-313,2.1219957905e-314,0.0,1.931016172763e-312,4.159111750327e-312,7.21478569897e-313,nan,0.0,1.285929449325e-311,4.2e-322
1.1500000000000001,4.15911175126e-312,9.9733802194e-313,2.1219957905e-314,0.0,1.76125650952e-312,4.159111750415e-312,1.01855798063e-312,nan,0.0,1.2986614240707e-311,2.5e-323,4.15911175126e-312,1.08221785358e-312,2.1219957905e-314,0.0,1.80369642535e-312,4.15911175029e-312,1.10343781227e-312,nan,0.0
1.16,1.3050274114436e-311,7.6391848516e-313,4.15911175126e-312,1.358077306524e-312,2.1219957905e-314,0.0,1.0609979259e-313,4.15911175029e-312,1.10343781227e-312,nan,0.0,1.3092714030256e-311,2.3341953723e-313,4.15911175126e-312,1.379297264315e-312,2.1219957905e-314,0.0,1.12465777227e-312,4.159111750297e-312,7.21478569897e-313
1.17,nan,0.0,1.3177593861894e-311,1.0609978977e-313,4.15911175126e-312,1.400517222136e-312,2.1219957905e-314,0.0,1.80369642541e-312,4.15911175029e-312,8.4879832607e-314,nan,0.0,1.330491360935e-311,1.570276885724e-312,4.15911175126e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.2757836158e-313
1.18,4.15911175029e-312,8.4879832607e-314,nan,0.0,1.334735352517e-311,3.3951932699e-313,4.180331709175e-312,3.81959242433e-313,2.1219957905e-314,0.0,1.10343781442e-312,4.18033170821e-312,2.3341953798e-313,nan,0.0,1.34110133989e-311,1.8e-322,4.180331709175e-312,6.3659873731e-313,2.1219957905e-314
1.19,0.0,3.127e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.181216373e-314,2.18121593e-314,2.181216183e-314,2.1812159617e-314
2.05,2.1812161514e-314,2.181216436e-314,2.181216025e-314,2.1812158985e-314,2.1812164993e-314,2.181215867e-314,2.181215835e-314,2.1812158036e-314,2.181215772e-314,2.1812157404e-314,2.1812157087e-314,2.181215677e-314,2.1812156455e-314,2.181215614e-314,2.1812155823e-314,2.1812155506e-314,2.181215519e-314,2.1812154874e-314,2.181215456e-314,2.181215424e-314
2.06,2.1812153925e-314,2.181215361e-314,2.1812153293e-314,2.1812152977e-314,2.181215266e-314,2.1812152344e-314,2.181215203e-314,2.181215171e-314,2.181215108e-314,2.1812150763e-314,2.1812150447e-314,2.181215013e-314,2.1812149815e-314,2.18121495e-314,2.181214918e-314,2.1812148866e-314,2.181214855e-314,2.1812148234e-314,2.181214792e-314,2.18121476e-314
2.07,2.1812147285e-314,2.181214697e-314,2.1812146653e-314,2.1812146337e-314,2.181214602e-314,2.1812145704e-314,2.181214539e-314,2.181214507e-314,2.1812144756e-314,2.1812090685e-314,2.1812091e-314,2.1812091317e-314,2.1812091634e-314,2.181209195e-314,2.1812092266e-314,2.181209258e-314,2.18120929e-314,2.1812093215e-314,2.181209353e-314,2.1812093847e-314
2.08,2.1812094796e-314,2.181209511e-314,2.181209543e-314,2.1812095744e-314,2.181209606e-314,2.1812096377e-314,2.1812096693e-314,2.181209701e-314,2.1812097325e-314,2.181209764e-314,2.181209796e-314,2.1812098274e-314,2.181209859e-314,2.1812098906e-314,2.1812099223e-314,2.181209954e-314,2.1812099855e-314,2.181210017e-314,2.1812100487e-314,2.1812100804e-314
2.09,2.181210112e-314,2.1812101436e-314,2.181210175e-314,2.181210207e-314,2.1812102385e-314,2.18121027e-314,2.1812103017e-314,2.1812103333e-314,2.181210365e-314,2.1812103966e-314,2.181210428e-314,2.18121046e-314,2.1812104914e-314,2.181210523e-314,2.1812105547e-314,2.1812105863e-314,2.181210618e-314,2.1812106495e-314,2.181210681e-314,2.181210713e-314
2.1,2.1812107444e-314,2.181210776e-314,2.1812108076e-314,2.181210839e-314,2.181210871e-314,2.1812109025e-314,2.181210934e-314,2.1812109657e-314,2.1812109973e-314,2.181211029e-314,2.1812110606e-314,2.181211092e-314,2.181211124e-314,2.1812111554e-314,2.181211187e-314,2.1812112187e-314,2.1812112503e-314,2.181211282e-314,2.1812113135e-314,2.181211345e-314
2.11,2.181211377e-314,2.1812114084e-314,2.18121144e-314,2.1812114716e-314,2.181211756e-314,2.181211788e-314,2.1812118195e-314,2.181214444e-314,2.1812144123e-314,2.1812143807e-314,2.181214349e-314,2.1812143175e-314,2.181214286e-314,2.1812135586e-314,2.1812134953e-314,2.181213432e-314,2.1812134005e-314,2.181213337e-314,2.181213369e-314,2.1812133056e-314
2.12,2.181213274e-314,2.1812132424e-314,2.1812132108e-314,2.1812129894e-314,2.181212958e-314,2.181212926e-314,2.1812128946e-314,2.181212863e-314,2.1812128313e-314,2.1812127997e-314,2.181212768e-314,2.1812127364e-314,2.181212705e-314,2.181212673e-314,2.1812126416e-314,2.18121261e-314,2.1812125783e-314,2.1812125467e-314,2.181212515e-314,2.181212041e-314
2.13,2.1812120724e-314,2.181212009e-314,2.1812119776e-314,2.1812119143e-314,2.181211946e-314,2.1812118827e-314,2.181211851e-314,2.1730868506e-314,2.173086661e-314,2.173082677e-314,2.1730887795e-314,2.1730886846e-314,2.173088495e-314,2.1730867874e-314,2.173088716e-314,2.173086819e-314,2.1730829613e-314,2.173082993e-314,2.1730830246e-314,2.173088337e-314
2.14,2.1730884316e-314,2.173087578e-314,2.1730875463e-314,2.1730875147e-314,2.173087483e-314,2.1730874514e-314,2.17308742e-314,2.173087388e-314,2.1730837835e-314,2.173083815e-314,2.1730838467e-314,2.1730838783e-314,2.17308391e-314,2.1730850483e-314,2.17308508e-314,2.1730851115e-314,2.173085143e-314,2.173085175e-314,2.1730852064e-314,2.1730852696e-314
2.15,2.173085301e-314,2.1730847953e-314,2.1730860917e-314,2.1730861234e-314,2.173086218e-314,2.1730861866e-314,2.17308625e-314,2.1730847637e-314,2.173084416e-314,2.1730839416e-314,2.173085744e-314,2.173088748e-314,2.173084637e-314,2.17308489e-314,2.1730857123e-314,2.1730853645e-314,2.173085807e-314,2.173083404e-314,2.1730857755e-314,2.173083341e-314
2.16,2.173083309e-314,2.1730832775e-314,2.1730832143e-314,2.173083088e-314,2.1730831194e-314,2.173083151e-314,2.1730831827e-314,2.173083246e-314,2.1730884e-314,2.1730845107e-314,2.1730844475e-314,2.173084321e-314,2.173089254e-314,2.1730842894e-314,2.173084226e-314,2.173084258e-314,2.1730879573e-314,2.1730829297e-314,2.173082898e-314,2.173088653e-314
2.17,2.173088558e-314,2.173083056e-314,2.173088969e-314,2.173089317e-314,2.173082329e-314,2.1730883684e-314,2.173084827e-314,2.1730848586e-314,2.173085491e-314,2.1730846056e-314,2.1730876095e-314,2.1730877044e-314,2.173084732e-314,2.1730824554e-314,2.173086566e-314,2.173086471e-314,2.173085238e-314,2.173084479e-314,2.1730843526e-314,2.1730868823e-314
2.18,2.1730826135e-314,2.173082803e-314,2.1730884633e-314,2.173086756e-314,2.1730828665e-314,2.173082645e-314,2.1730825503e-314,2.1730825187e-314,2.1730827716e-314,2.173082835e-314,2.173086724e-314,2.1730827084e-314,2.1800323227e-314,2.18003188e-314,2.180032133e-314,2.1800317535e-314,2.180032449e-314,2.180032196e-314,2.1800316903e-314,2.180031785e-314
