t,V,m,h1,h2,d_L,f_L,d_T,f_T,q,r,P_af,P_as,P_i,xs,y
0.98,-28.81350531733618,0.8266072161170299,0.0032360574374640204,0.004731202495466721,0.18817950776771472,0.3320893680683667,0.7587774876731526,0.014049308236243603,0.20373392796711293,0.08879201147995985,0.1255965829107362,0.45780278533385743,0.7606090470218201,0.08243648358493748,0.03838244099332101
0.99,-14.476786399258087,0.981910602145186,0.00038883595423487636,0.0010879800838401075,0.6248495636639776,0.2605453003494846,0.9596193858293927,0.003237398716158461,0.11512152269612469,0.1372022227273874,0.14295447009275364,0.4559418401246959,0.48963285704006093,0.08120791965202243,0.03515132926283473
1.0,5.9212643732901995,0.999558017747589,1.5127396568944573e-05,0.00010493162993877267,0.9862217983600072,0.20263805389600598,0.9980677203873699,0.00021078208205339852,0.05131874177509123,0.34793224235081155,0.25372551412993516,0.46292174289177734,0.11614166365528765,0.08156301805662244,0.02646567580964845
1.01,14.985414230852589,0.9999165948573534,3.3229402550379475e-06,1.0591377962312507e-05,0.9978487095793466,0.15780785117835047,0.9995129764987494,7.202300651924993e-05,0.021837724892371492,0.5173943169933041,0.49122972806612386,0.4849435084697812,0.039994574003335934,0.08610589615707454,0.014988213816333121
1.02,18.37554555194541,0.9999553048397248,1.8868987328166886e-06,2.603448715445635e-06,0.9988391909775698,0.1228998943932662,0.9997078299425549,4.8863498173126865e-05,0.009928653743927136,0.5818476806087206,0.7040234842688848,0.515634416988222,0.026303681857136163,0.09467962247981362,0.007171213738309957
1.03,19.161539853549737,0.9999613636974085,1.6378072713983736e-06,1.718311295999137e-06,0.9990034844908043,0.09571421621555672,0.9997412115057962,4.458403593835484e-05,0.005272854861698416,0.6011114217661802,0.8320286148603282,0.548114460801663,0.023338907391400616,0.10508566449269549,0.003277993366754683
1.04,18.41635853902151,0.9999557604128549,1.8188687897670775e-06,1.7531291062186888e-06,0.9988866574711276,0.07454219771267892,0.9997122882008407,4.83017723338329e-05,0.0035620162743906017,0.5975827673326974,0.8951967553690957,0.5781322004270127,0.0244458236493163,0.11525335228058138,0.001595342420595602
1.05,16.66958650882302,0.9999391265986712,2.3712017471412003e-06,2.18909281215835e-06,0.9985260043155313,0.05805357179059433,0.99962907912284,5.8508404997766975e-05,0.0031018175224109376,0.5798587036053352,0.9223502030657627,0.6037064192953314,0.028449423406391786,0.12391264962244954,0.0009130517042032068
1.06,14.218929998903503,0.9999047002825527,3.4580073866382585e-06,3.1043071359492417e-06,0.9978050075784576,0.045212461643001634,0.999469552293005,7.661700805228349e-05,0.003251999851405976,0.5521629172890453,0.9309501722649579,0.6243118310528866,0.03556027967635616,0.13055983730972823,0.0006570594912416571
1.07,11.223696563522688,0.9998351538451967,5.496515324816269e-06,4.831804863449329e-06,0.9964272301431746,0.035212308917423066,0.9991783630185,0.00010650647279183534,0.003802895697241356,0.5168820018264577,0.9292469656038729,0.6401546540898483,0.046820177547509285,0.1351943987026622,0.0005921436180959484
1.08,7.741071532131339,0.9996882811001174,9.429599716920029e-06,8.136454723934166e-06,0.9937209652240031,0.027425397468716566,0.9986337710407007,0.0001560591943606089,0.004743992732376023,0.47542750668323835,0.9206430268861997,0.6517122505009068,0.0642935879537095,0.13806488067660388,0.0006289786909011848
1.09,3.7324604272026187,0.9993512714838688,1.7549578086818155e-05,1.4842232260366331e-05,0.9880650212179458,0.02136408475803149,0.9975493844654421,0.00024171736532472342,0.006204065012497535,0.4285890441415902,0.9062374873478055,0.6594958150162643,0.09183306924535851,0.13949718126182975,0.0007394925911189486
1.1,-0.9604857453184519,0.998471745779813,3.627492376176199e-05,2.9893793828132287e-05,0.975062665266673,0.016652645809015675,0.9951551161948179,0.00040148622013074707,0.008503758424378095,0.3767506295047861,0.8860194984780249,0.6639501767561937,0.13690490576132885,0.13980116484089078,0.0009260590208382221
1.11,-6.685594010383662,0.9956702936985553,8.774214626427667e-05,6.959816368209379e-05,0.9408730033502491,0.013015426784865308,0.9889381195717727,0.000737189971059249,0.012391769069807957,0.3203211511457778,0.8594729658166202,0.6654306259494532,0.21464170427118803,0.1392284678654936,0.0012158791117272587
1.12,-14.094432283011916,0.9836388956017772,0.00027414287969918985,0.00020508777282908573,0.8368430659266791,0.010338668246606782,0.9683401131221745,0.001573420925116468,0.019834696331206395,0.2611974657789422,0.8260987375507036,0.6642289829282993,0.35385020832017106,0.13795314270922363,0.0016738097704038313
1.1300000000000001,-23.904685375704844,0.9153223422521283,0.0012384008028362892,0.0008656155043944262,0.5496093087271571,0.009442900937212532,0.8805984963829717,0.00405178236473777,0.036273594434627875,0.20554943109970508,0.7857178195999648,0.6605830317130353,0.5780600328155266,0.13605268148814237,0.0024389223490951396
1.1400000000000001,-34.95699729392804,0.6729719363159751,0.006523880848603964,0.004645784569807273,0.20288325611612498,0.0198026654799843,0.5914379179292555,0.01127800405733622,0.06471111529494909,0.15496250318334637,0.7362210139859953,0.6543477086895706,0.8008563964421278,0.13350877972390643,0.003749104488595489
1.1500000000000001,-43.6878392434672,0.43376872698743246,0.019356665866583085,0.00914836954306858,0.05292053706181381,0.10932781788828068,0.2806256538557817,0.026561300831396222,0.08680447040707334,0.09884967964084251,0.6731847845809826,0.6448535192090713,0.910552183659209,0.13033996843098314,0.005787102692440363
1.16,-49.22155933513886,0.3146829213662315,0.03275463608977947,0.009685163792326536,0.01617898640115802,0.3282810445920769,0.1450863606308703,0.04864303207001231,0.11493226584488651,0.05936719927145227,0.5990185064205368,0.6321511734214951,0.9493839039455361,0.12672025758867272,0.008481978075682428
1.17,-52.70141117869476,0.2551757380952632,0.04513463886565715,0.010031531325823215,0.0075792022971996305,0.5605887786330617,0.09149463931835161,0.07396646853975765,0.15634904335997268,0.04267625175311819,0.520993495409265,0.6169937993163648,0.9649336730844131,0.12284039949925964,0.011658137298767772
1.18,-54.778999258674574,0.22459379841008997,0.05793503157826753,0.010547788892697158,0.004894966366286472,0.725203667209477,0.06866476804024174,0.09895990804854059,0.20546741483241568,0.03614551182725803,0.44571040974326664,0.6002705925395079,0.9719992093115207,0.11884619274894756,0.015143685614003078
1.19,-55.81214106938041,0.21055177567329073,0.07128512479330368,0.011221911952949401,0.0039003225801848927,0.8198654308293399,0.059318732963501465,0.12046054388579222,0.25394742408841087,0.033378106730731535,0.37763684956571875,0.5828486195001855,0.9751331395813672,0.1148500382877561,0.01877618855646066
1.2,-56.03696139712415,0.20737611423157437,0.0840908775749466,0.011970816653316311,0.0036151014223124553,0.8667506093933531,0.05732401267448536,0.13613114956816139,0.29544896596066184,0.03243481271934181,0.3189635714528096,0.5654719979700967,0.976021918342279,0.11093617766906043,0.0224098485635888
1.21,-55.617501043529465,0.21242778541812032,0.09498393939809752,0.012701734294792781,0.0037634824586923617,0.8845949612978768,0.06059877624200364,0.14459843625664792,0.32678435799294303,0.032679703353286786,0.2701215039111908,0.5487143288411162,0.975319585816812,0.10716479219731671,0.025920180632306205
1.22,-54.66517233767547,0.22474808962215634,0.10289863710329059,0.013343146539663953,0.0043016452837687106,0.8837556771600509,0.06892778991593117,0.14539363991869708,0.34729250979561593,0.03386571400882495,0.23047823461508135,0.5329783549174972,0.9732047256540546,0.10357670748519944,0.02920403252360409
1.23,-53.24863933275031,0.24453834880442954,0.10706249930129537,0.013857285021923774,0.0053215167103689886,0.8680332756436099,0.08338123637077727,0.1388170073175275,0.357825540207457,0.03591469027484215,0.19892061822133003,0.5185225623461736,0.96955246643115,0.10019823511715142,0.03217615180413175
1.24,-51.400878966014496,0.2730232973194227,0.10645380109512721,0.014242534553998943,0.00706923241517733,0.8368376595091553,0.10640583325147483,0.12579893611490137,0.35995181233753637,0.038854318669233695,0.17423634515612232,0.5054961320508646,0.9639482278222083,0.09704551421850213,0.034764033681992976
1.25,-49.12728102564407,0.3124916660235976,0.09878957988756366,0.014537984100162866,0.010053125757802409,0.7868327865264267,0.1422897073103095,0.10779363772798266,0.35545536888458024,0.042793836516447185,0.15532098272478914,0.493970270159133,0.955601698550998,0.09412792981701319,0.036902497868030334
1.26,-46.42062327054278,0.3662771511338836,0.07991539492461154,0.014856393953939395,0.015292951802080752,0.714400022626462,0.19757793051389966,0.08671955392660353,0.3459493933853155,0.04790102173982224,0.14126894426857475,0.48395949006979216,0.9431825258007719,0.09145029474032951,0.0385293788149619
1.27,-43.28495915445619,0.4381775086966503,0.048821441945595116,0.015486075484068964,0.024826210505236757,0.6206940005349657,0.28013338874008037,0.06490598032173762,0.3321630589284253,0.05436067624092432,0.1314010789674918,0.4754309962315612,0.9246306084026189,0.08901356687374258,0.03958400525915897
1.28,-39.72627502517686,0.5313328005556174,0.02115223175015433,0.016333037945352274,0.04277809561473216,0.5167514260722209,0.3954677847723038,0.044825426835342616,0.3120160283907802,0.062363407342392874,0.12528023713203756,0.46831148211114443,0.8968699423793598,0.08681502032992608,0.0400074984129413
1.29,-35.545137431169834,0.6504267330525562,0.009309619629299788,0.011988192443377482,0.07907398010702578,0.4193952182547027,0.5457038946193955,0.028240568185504716,0.2767770093382052,0.07240665876638509,0.12282867258410952,0.46252650644598375,0.85369951221164,0.08485306087114423,0.03972687578988122
1.3,-29.512877217454484,0.810910549150018,0.003597500579281357,0.005160187003186312,0.17341618192278677,0.3382693585105347,0.7401988016633169,0.015051165689498883,0.21084121925164837,0.0870713626223757,0.12503010333246878,0.45814464943655797,0.7715306420523276,0.08315085184925916,0.03854790877866846
1.31,-16.238169840780493,0.9753688301826754,0.00050482000117856,0.0012811741290519694,0.5665453345367027,0.2661495372922734,0.9486339665604872,0.003960210940757744,0.12210587956946789,0.1288934691123969,0.13988560389485286,0.45597234255633684,0.5262454176656861,0.08185795168333548,0.0355787118356148
1.32,4.674180522910425,0.9994440724154747,1.8641433978486722e-05,0.0001290077212083427,0.9816030307204343,0.2069174556004396,0.9976603895048396,0.0002462978864939827,0.055138935808980924,0.327341709088113,0.23784703761947215,0.4617772013841544,0.13212301390140654,0.08197013729775585,0.02743179192467262
1.33,14.514236684059801,0.9999090436342033,3.593698376051595e-06,1.2539987519077987e-05,0.9976536492234792,0.1611388182579585,0.9994771045505424,7.603459838999112e-05,0.02342530764891566,0.5083636900237218,0.47039851416861705,0.482698732735949,0.04237304595765627,0.08610764613445225,0.015855307467292058
1.34,18.21048851235113,0.9999539285798619,1.9402738881844156e-06,2.7980347924438175e-06,0.9988037345421915,0.1254939297867109,0.9997004521630541,4.979433716143491e-05,0.01055792132863817,0.5786514563800493,0.6893633335944445,0.5129536086878205,0.026862300994455298,0.09440797996930075,0.007656156894323551
1.35,19.160605642955836,0.9999613556483967,1.64004652818021e-06,1.7407239262990997e-06,0.9990019681692424,0.09773442502150953,0.9997410803878227,4.4600634080070425e-05,0.005514414599763587,0.6005046064390135,0.82419275709995,0.545473832134433,0.023405490990426017,0.1047351989024124,0.0034984759105089382
1.36,18.51823677210626,0.999956575153745,1.791550785118288e-06,1.7350640320930573e-06,0.9989043578982467,0.07611552469419783,0.9997164927304564,4.776771548796937e-05,0.0036441531248084637,0.5984513221142664,0.8915715370488898,0.5757903524993385,0.024248026719882833,0.11496912450615987,0.0016871860744926924
1.37,16.840775678611706,0.9999410022257147,2.3098675027238915e-06,2.1385179991572115e-06,0.9985662799296547,0.0592788652342314,0.9996382204941632,5.7417475603823166e-05,0.003112841410624122,0.5817080751384575,0.9209142692186673,0.6017621747781184,0.028017013679197417,0.12376929595349513,0.0009495119016986548
1.3800000000000001,14.440501465026438,0.9999084874109893,3.3417064150884457e-06,3.0057966615643714e-06,0.9978827318040147,0.04616669398732466,0.9994864443883893,7.477158624700171e-05,0.0032240360511210484,0.5547270670094392,0.9306601163220143,0.6227734780108991,0.0348451281735539,0.13057755976121804,0.0006696870626167704
1.3900000000000001,11.486400562973708,0.9998428851431164,5.2773451274643945e-06,4.646443044744218e-06,0.9965764989444506,0.035955405924323156,0.9992092974798711,0.0001034759219626361,0.003744318400250388,0.5200046533475383,0.9296429703555918,0.6389906436044024,0.045705637295802216,0.13536215799597298,0.000593374766395477
1.4000000000000001,8.043524187067716,0.9997050581858751,8.997698599239425e-06,7.775543942014675e-06,0.9940200184169983,0.02800397659913956,0.9986927617066962,0.00015097505666435417,0.004650570299542501,0.4790168150595044,0.9215488372208771,0.6508798549898337,0.06256035479053583,0.13835851423933446,0.000623322369836053
1.41,4.081594698483297,0.9993913737589651,1.6625714638205127e-05,1.4085914200294435e-05,0.988709996927792,0.021814291290896504,0.9976708334930736,0.00023270767676790896,0.006059736584243367,0.4325969950817049,0.9076112809308545,0.6589545767772793,0.089068055108746,0.1398902887632773,0.000727978057022545
1.42,-0.5460925415703258,0.9985829979793627,3.402438504183288e-05,2.8108113629785224e-05,0.976613725747905,0.017002067011666528,0.9954374597103895,0.00038400015532642735,0.008271604845529532,0.3811532752816055,0.8878850502067039,0.6636667587270338,0.13228983639272737,0.14027047301065723,0.0009076511180871003
1.43,-6.167844682525647,0.9960582635024587,8.101579173318034e-05,6.450483666160427e-05,0.9451950090658581,0.013282950291109513,0.9897302721232676,0.0006982374262393318,0.011982551033385852,0.32506092925170144,0.8618778437198658,0.6653786610426778,0.2065068668636562,0.1397560568207955,0.0011872902024201726
1.44,-13.407949368474846,0.9855115705214192,0.0002467047178981107,0.00018559710594046058,0.8504636439297764,0.010521344472763042,0.9712463552504125,0.001469024145411463,0.019001381050506968,0.26599357077463365,0.8290681152294546,0.6643856933391852,0.33934240470362914,0.13852771624277851,0.0016276644388326738
1.45,-23.021335944631783,0.9261588985913483,0.0010811029303870578,0.0007588700097805114,0.5805674706388243,0.009365870431425918,0.8934781560616729,0.0037296897156768576,0.0343854016751201,0.20976604420172312,0.7892800523352476,0.6609349979827129,0.5576403117107605,0.13667109559087384,0.0023599902964960484
1.46,-34.100291091978335,0.6971761089968657,0.005772102210539886,0.004095962385984712,0.22408979609810128,0.017622831783776324,0.6218762607075092,0.010411323333580075,0.06250273533893301,0.1592778903577441,0.7407115049001173,0.6549348081117565,0.786644671391952,0.13417250702031172,0.003616301336966862
1.47,-43.11274024220387,0.4479260042352197,0.01820782951197394,0.009037536552278212,0.059115912166653,0.09648359318010305,0.29845124491017194,0.025020220709589924,0.08503279254665937,0.10319268263963244,0.678811005156225,0.6457198513866284,0.9052613207101492,0.13103936697910123,0.005594616565202155
