t,C1,C2,C3,O1,O2,C4
7.47,5.429419444204231e+204,-4.6202734683623484e+204,-7.265249473299452e+203,-1.241237917634511e+204,-7.858621948170275e+203,-9.688473064113846e+202
7.48,6.928975586235363e+204,-6.100585962958018e+203,-6.009228050284651e+203,-2.9397088259457266e+203,-8.001780502526966e+203,-1.0103721263907504e+203
7.49,4.322386328339421e+204,1.4271658928087943e+205,5.2944867330431376e+203,3.3923975117557656e+204,6.275886089754703e+202,-3.6987111242950974e+200
7.5,-9.832754571351181e+204,5.061809953702218e+205,3.9233953123055514e+204,1.2558915620084645e+205,3.0435449716815324e+204,3.5613975590303365e+203
7.51,-4.86770653861272e+205,1.2139370358850787e+206,1.1449290522285427e+205,3.0644631073227407e+205,1.0112519860633625e+205,1.2105993391455995e+204
7.5200000000000005,-1.305044155149112e+206,2.3314885102058097e+206,2.4998560495363143e+205,5.96311883484302e+205,2.357175252003236e+205,2.850891208298148e+204
7.53,-2.709506993985417e+206,3.6226699467611964e+206,4.43847034177087e+205,9.408253044645424e+205,4.426841846234024e+205,5.39813502876878e+204
7.54,-4.5839811460062554e+206,4.05386502583165e+206,6.228396520082216e+205,1.0853064369120956e+206,6.693611507544087e+205,8.245282441279185e+204
7.55,-5.9808945043000265e+206,9.507562072907778e+205,5.448786325378621e+205,3.57263500744585e+205,7.069581000840715e+205,8.902636264670858e+204
7.5600000000000005,-4.093669541552486e+206,-1.1111264102322816e+207,-3.5298690436962318e+205,-2.6259127202048284e+206,3.280336140861205e+204,1.0635924949230912e+204
7.57,7.255757796678012e+206,-4.109195317237188e+207,-3.1259669615262026e+206,-1.0180159576741663e+207,-2.389314563952721e+206,-2.787952453355703e+205
7.58,3.911770646292174e+207,-1.0022634246432518e+208,-9.365773720855127e+206,-2.5278703541222682e+207,-8.229075732676937e+206,-9.842858212939421e+205
7.59,1.0716064340308981e+208,-1.9497050710288078e+208,-2.0744588563318975e+207,-4.982519971966121e+207,-1.949060828048107e+207,-2.3560201467267513e+206
7.6000000000000005,2.2549972352600564e+208,-3.075050711108776e+208,-3.7310077929348296e+207,-7.976650976983822e+207,-3.707292779608164e+207,-4.51830619313989e+206
7.61,3.8664013358179683e+208,-3.5448656472608263e+208,-5.33091438842603e+207,-9.460625751364233e+207,-5.693955198178484e+207,-7.008269292791846e+206
7.62,5.152037688650346e+208,-1.1594981745105583e+208,-4.903823540451559e+207,-3.908497016700098e+207,-6.220433750526698e+207,-7.814483990528953e+206
7.63,3.8175151384956084e+208,8.602002763533023e+208,2.205683811149671e+207,2.0193261931631646e+208,-9.807621184049348e+206,-1.7443617352270254e+206
7.640000000000001,-5.261566138725022e+208,3.331000274252275e+209,2.4835651102080565e+208,8.239267041583158e+208,1.867311135850083e+208,2.1718851800184584e+207
7.65,-3.136949349019987e+209,8.267825514218947e+209,7.652864697677533e+208,2.083396118178107e+209,6.687473591572737e+208,7.991776173604815e+207
7.66,-8.790517367730753e+209,1.629119073201998e+210,1.7200664352543344e+209,4.159830272027854e+209,1.6102484029495411e+209,1.945395115389999e+208
7.67,-1.87524281700211e+210,2.6072071573394092e+210,3.1335517320493392e+209,6.755389802396198e+209,3.102143574626099e+209,3.7787848865742267e+208
7.68,-3.25804302188102e+210,3.0902770432207093e+210,4.555802179874134e+209,8.223843678265895e+209,4.83760991386751e+209,5.949676978178171e+208
7.69,-4.429618378758269e+210,1.2708067606897198e+210,4.3852516717148476e+209,4.028866718507868e+209,5.453243455599724e+209,6.835863462011754e+208
7.7,-3.5164291725974546e+210,-6.616046999639752e+210,-1.22474200099854e+209,-1.540971082988729e+210,1.4048502963786078e+209,2.1659294978997435e+208
7.71,3.728528711814395e+210,-2.696031531360899e+211,-1.9670484892220993e+210,-6.657565466967703e+210,-1.4519340601059463e+210,-1.6825753927266004e+209
7.72,2.509896399739552e+211,-6.814241945518591e+211,-6.245991129304597e+210,-1.7155281567119896e+211,-5.427050563141466e+210,-6.4794192586774895e+209
7.73,7.203602935114139e+211,-1.3601526717670326e+212,-1.4250609719160467e+211,-3.4702057084041193e+211,-1.3291952163700975e+211,-1.6049484501094888e+210
7.74,1.558203209691433e+212,-2.2080892066258068e+212,-2.6294942242600887e+211,-5.714981274994086e+211,-2.593658272375901e+211,-3.157741707970193e+210
7.75,2.742852641219353e+212,-2.6864574333099243e+212,-3.8877619667623463e+211,-7.1304690664468995e+211,-4.1051819532287026e+211,-5.045143521026807e+210
7.76,3.801716752582063e+212,-1.3114033297109056e+212,-3.899872854827472e+211,-3.9964599192377667e+211,-4.76489502679006e+211,-5.961269253025436e+210
7.7700000000000005,3.2067227541483506e+212,5.049781115166772e+212,5.098339800556175e+210,1.1652190974327022e+212,-1.6583211037201888e+211,-2.3957762637731723e+210
7.78,-2.5590966764908084e+212,2.1785578470446248e+213,1.552606228424538e+212,5.370216778842342e+212,1.1223794271514737e+212,1.2951623010814747e+211
7.79,-2.00325819235337e+213,5.61116344574774e+213,5.09161304561823e+212,1.4113157831735134e+213,4.397690099521593e+212,5.245240931567144e+211
7.8,-5.896946080380103e+213,1.134685423609555e+214,1.179685232621628e+213,2.892606513358909e+213,1.0962428328519363e+213,1.3229151856795374e+212
7.8100000000000005,-1.293732576910961e+214,1.8680645132876622e+214,2.204642573196844e+213,4.829793776685409e+213,2.1667686929192995e+213,2.636645006536434e+212
7.82,-2.3070284195765457e+214,2.329423971534504e+214,3.313115847288533e+213,6.167891999529783e+213,3.47967121196099e+213,4.273359832005847e+212
7.83,-3.2573563460784605e+214,1.3018359788368035e+214,3.451446057126646e+213,3.859124500548698e+213,4.1509634582561616e+213,5.183896084747506e+212
7.84,-2.8999456905412277e+214,-3.8193445268215963e+214,1.8677511096190677e+209,-8.7136275211368e+213,1.7862835840468353e+213,2.4861708891713575e+212
7.8500000000000005,1.6752255000223196e+214,-1.7573725189223806e+215,-1.2208054785572269e+214,-4.323833162376076e+214,-8.617650683322784e+213,-9.894906304923064e+212
7.86,1.5946199166641568e+215,-4.616245126491715e+215,-4.1453743736698794e+214,-1.159955642642125e+215,-3.558024291419504e+214,-4.239291934012792e+213
7.87,4.822042509311057e+215,-9.458402755085379e+215,-9.75751791778276e+214,-2.409234020097449e+215,-9.033162278513935e+214,-1.0894642384548973e+214
7.88,1.0732897926756754e+216,-1.5787602581118193e+216,-1.846885945292024e+215,-4.0776055027243255e+215,-1.8086886732781033e+215,-2.1997812967042423e+214
7.890000000000001,1.938725667930525e+216,-2.0150721831493394e+216,-2.819701807869166e+215,-5.323615539893477e+215,-2.9462249567963115e+215,-3.615744912442531e+214
7.9,2.786530366542841e+216,-1.2577847150337105e+216,-3.0415140027479836e+215,-3.653031128171813e+215,-3.6062438685562924e+215,-4.496234347646147e+214
7.91,2.604017030728618e+216,2.8569764010233836e+216,-3.535787541122599e+214,6.426996296631522e+215,-1.8236021316324947e+215,-2.4773397534547073e+214
7.92,-1.0146290583030736e+216,1.4150133289122766e+217,9.558054616737373e+215,3.4744949506746947e+216,6.564114618701192e+215,7.492449239407661e+214
7.930000000000001,-1.2656330872667902e+217,3.794162079990268e+217,3.3705572636054085e+216,9.524427085570547e+216,2.873936036642059e+216,3.420401366273203e+215
7.94,-3.938621306372925e+217,7.877993247249305e+217,8.063962235396593e+216,2.0050467541452568e+217,7.436695804756672e+216,8.963870362724808e+215
7.95,-8.896909904296489e+217,1.3329167903480317e+218,1.5459038818008748e+217,3.439195469154741e+217,1.508580530140065e+217,1.833841157613417e+216
7.96,-1.6277961316637153e+218,1.7393310659643108e+218,2.39675756072466e+217,4.585579664183346e+217,2.491905101611743e+217,3.056141918493645e+216
7.97,-2.3801910926302647e+218,1.1911055595815536e+218,2.6700389607486695e+217,3.405219102464e+217,3.125140037066143e+217,3.890501542721155e+216
7.98,-2.324111897992206e+218,-2.108018759980461e+218,5.882829738260589e+216,-4.657824371117005e+217,1.797040011761111e+217,2.4000081199158908e+216
7.99,5.277306184861273e+217,-1.137114655960791e+219,-7.447097442194568e+217,-2.7861056523498367e+218,-4.952514505253755e+217,-5.612393578187411e+216
8.0,1.0012942608563239e+219,-3.115469143199177e+219,-2.7367920070313665e+218,-7.81276912096161e+218,-2.31731315004873e+218,-2.7546644731424366e+217
8.01,3.2132741177824587e+219,-6.556458102294402e+219,-6.6586814467789475e+218,-1.667346118738272e+219,-6.116719990327221e+218,-7.368352188485685e+217
8.02,7.368993131883015e+219,-1.1242545400292674e+220,-1.2929132426490873e+219,-2.89797469539986e+219,-1.2572683166409445e+219,-1.5275636529403139e+218
8.03,1.3655587790707705e+220,-1.4982699100156454e+220,-2.0348001404894762e+219,-3.94237395386967e+219,-2.1054722127637656e+219,-2.5805382388616485e+218
8.040000000000001,2.030215596354048e+220,-1.110664091175622e+220,-2.335889329593861e+219,-3.135623389058876e+219,-2.7019456443790858e+219,-3.358950043225091e+218
8.05,2.0633556348896868e+220,1.528464086163631e+220,-7.34000843605844e+218,3.2980597941336915e+219,-1.7269780478186995e+219,-2.2774349290743435e+218
8.06,-1.7518499284493206e+219,9.118695657531297e+220,5.770328178935725e+219,2.2290273309366014e+220,3.693461679225821e+219,4.148357248534849e+218
8.07,-7.893491114790276e+220,2.555641764368016e+221,2.2189806351253902e+220,6.402165934047414e+220,1.8650124614618745e+220,2.2141859513600966e+219
8.08,-2.6183081998094047e+221,5.45228737637312e+221,5.493544251000985e+220,1.3854220039685755e+221,5.026270234364974e+220,6.050998180008872e+219
8.09,-6.098462226112432e+221,9.473535701150035e+221,1.0804486062976463e+221,2.439654841841978e+221,1.0469913061426447e+221,1.2714309864907083e+220
8.1,-1.144598782930002e+222,1.2881682195442918e+222,1.7255056468741129e+221,3.3833661428755045e+221,1.7771869701684355e+221,2.1768098428246404e+220
8.11,-1.7293552621780553e+222,1.0229989700591694e+222,2.0372081169071463e+221,2.85868333633431e+221,2.3310421450459833e+221,2.894079133044445e+220
8.120000000000001,-1.823363367140095e+222,-1.0829496422902535e+222,8.138706624659667e+220,-2.261063878835387e+221,1.6287886954689324e+221,2.127036971955035e+220
8.13,-7.413237279042957e+220,-7.29583312227568e+222,-4.4426105653939805e+221,-1.7789488463646263e+222,-2.7148836810691008e+221,-3.0146683778556215e+220
8.14,6.19800404836079e+222,-2.094269711341927e+223,-1.7963993099894558e+222,-5.240714284691039e+222,-1.4979990065982457e+222,-1.7760362099690939e+221
8.15,2.1307870045629326e+223,-4.530469932593296e+223,-4.528296720582322e+222,-1.1502498848254484e+223,-4.1262062592961137e+222,-4.964254124728446e+221
8.16,5.042797848909024e+223,-7.975453148704988e+223,-9.021721207810073e+222,-2.0519522359657956e+223,-8.711923922139875e+222,-1.0574066905421587e+222
8.17,9.585917745800065e+223,-1.1055580283764182e+224,-1.461592493514715e+223,-2.898768585040547e+223,-1.4986293731811003e+223,-1.8344897230569332e+222
8.18,1.4711755331102151e+224,-9.328484529432645e+223,-1.7716889145980228e+223,-2.584614984280973e+223,-2.0070331404045215e+223,-2.488774571863208e+222
8.19,1.6046572761506712e+224,7.43119255105224e+223,-8.458179101399233e+222,1.4775258654565192e+223,-1.5139320961646623e+223,-1.9616822029818533e+222
8.2,2.447553512500855e+223,5.823034905263172e+224,3.3949195008825895e+223,1.4159491364679325e+224,1.9587785928553737e+223,2.1424682864181997e+222
8.21,-4.845022984916044e+224,1.7143805516564733e+225,1.4519509852643006e+224,4.285288335918369e+224,1.2006317629701475e+224,1.4213857548072457e+223
8.22,-1.7317291867568624e+225,3.761504733805761e+225,3.729300942651742e+224,9.542327610780006e+224,3.3839349722980483e+224,4.0685406333601024e+223
8.23,-4.166361963009529e+225,6.70816158089574e+225,7.52709554118167e+224,1.7243256591710916e+225,7.243370823825709e+224,8.787118900526281e+223
8.24,-8.021508471580526e+225,9.472461647388752e+225,1.236710775197051e+225,2.4796605530550393e+225,1.2625357602267867e+225,1.5445600799952223e+224
8.25,-1.2499910894238141e+226,8.435672530898345e+225,1.5367804838231046e+225,2.3204148114046742e+225,1.7248315778830236e+225,2.1363947796439224e+224
8.26,-1.4069874302129976e+226,-4.862867771274708e+225,8.43640948029045e+224,-8.921340048841178e+224,1.3908283187268251e+225,1.7907170458220263e+224
8.27,-3.559457124541131e+225,-4.6351354056607346e+226,-2.5713774974414042e+225,-1.1237216216513584e+226,-1.3785613984080382e+225,-1.4765277079325397e+224
8.28,3.768259222643954e+226,-1.4018716341516641e+227,-1.171542977419747e+226,-3.5000834154413165e+226,-9.600709057797659e+225,-1.1347872325852387e+225
8.290000000000001,1.4054394564680632e+227,-3.1205563240879883e+227,-3.068469831490013e+226,-7.909810462845867e+226,-2.772336431592507e+226,-3.330941446036929e+225
8.3,3.439308440938159e+227,-5.637215723336995e+227,-6.275087435126577e+226,-1.4477439976912012e+227,-6.01758442454108e+226,-7.296338337655217e+225
8.31,6.706934617500235e+227,-8.10321547293989e+227,-1.0453385760764567e+227,-2.1179781746380746e+227,-1.0626524002461157e+227,-1.2992663777230203e+226
8.32,1.06079900842898e+228,-7.574548164851941e+227,-1.3298350260944627e+227,-2.0706468755348645e+227,-1.479710714533991e+227,-1.8308162712740945e+226
8.33,1.2295758407658574e+228,2.9434698705611243e+227,-8.178815929210624e+226,4.6086657673130096e+226,-1.2655486373278e+227,-1.6207788237350463e+226
8.34,4.227585278630538e+227,3.6787910719047097e+228,1.9268231647071586e+227,8.889329040088084e+227,9.36896875148536e+226,9.726486879948747e+225
8.35,-2.913840460535368e+228,1.145034197034778e+229,9.435694290001835e+227,2.8553969785102024e+228,7.657866386007416e+227,9.035807811540308e+226
8.36,-1.1389506397710551e+229,2.5867361061960475e+229,2.5223699835949556e+228,6.551254851481227e+228,2.268862727209818e+228,2.724103508128607e+227
8.370000000000001,-2.836662603585463e+229,4.7331041969055843e+229,5.227180487251233e+228,1.2144822293652498e+229,4.995248759053987e+228,6.053627677702529e+227
8.38,-5.603261725745583e+229,6.921522898719406e+229,8.826864734511854e+228,1.8064832287330747e+229,8.936051519867478e+228,1.0919523541886479e+228
8.39,-8.992131066938635e+229,6.760134026583342e+229,1.1482140921485137e+229,1.838058894983728e+229,1.2673294858769142e+229,1.56645075271638e+228
8.4,-1.0713011625485309e+230,-1.528892588350565e+229,7.765222932327549e+228,-1.4879018021460192e+228,1.142362504664946e+229,1.4564371610280512e+228
8.41,-4.5690123209790263e+229,-2.9103839183750853e+230,-1.4248189439093528e+229,-7.006931456407347e+229,-6.039325194129622e+228,-5.955477210642579e+227
8.42,2.238047250564145e+230,-9.341549430927993e+230,-7.584813992936557e+229,-2.3266088800808332e+230,-6.091526322398771e+229,-7.17402147221007e+228
8.43,9.215587405465846e+230,-2.1424908491100768e+231,-2.0714663160843453e+230,-5.421581870937993e+230,-1.8547822452917518e+230,-2.2253150126786752e+229
8.44,2.3375432715023172e+231,-3.970582731590076e+231,-4.350819579929015e+230,-1.0179424088287691e+231,-4.1432733931172726e+230,-5.018529110266348e+229
8.45,4.677449531314332e+231,-5.903756132073545e+231,-7.4461028448167855e+230,-1.538717654439819e+231,-7.507838544101604e+230,-9.169141171058791e+229
8.46,7.614006268238214e+231,-6.001496517687339e+231,-9.893615173628738e+230,-1.6240609025219936e+231,-1.083738829823008e+231,-1.3382413802588275e+230
8.47,9.308362893672378e+231,5.0477207729994505e+230,-7.2554257468839246e+230,-7.172705527295811e+229,-1.0241680650717856e+231,-1.3006974930999146e+230
8.48,4.674251013949656e+231,2.2942880358057514e+232,1.036019107863416e+231,5.5011854238448295e+231,3.5585855270381494e+230,3.171321783269895e+229
8.49,-1.7054509780687215e+232,7.611822659560132e+232,6.084294961429031e+231,1.8933278314934422e+232,4.831092816538393e+231,5.6777540230454306e+230
8.5,-7.444354851817668e+232,1.7730827646884264e+233,1.6994862075954223e+232,4.482976291599284e+232,1.5145459128136602e+232,1.8157326686203034e+231
8.51,-1.9245056463048045e+233,3.328089095937828e+233,3.618515598415186e+232,8.52497125004993e+232,3.433832374306986e+232,4.157040896694496e+231
8.52,-3.901491129583097e+233,5.028830827594859e+233,6.275319763318344e+232,1.3089494993737001e+233,6.302401605580698e+232,7.692715470146759e+231
8.53,-6.4402240527465975e+233,5.303314320881304e+233,8.508515867358912e+232,1.4290954929471822e+233,9.253747628527848e+232,1.1416448408830388e+232
8.540000000000001,-8.067496773480868e+233,2.1935889171933853e+232,6.693622014576948e+232,2.2246331552212566e+232,9.128299336355495e+232,1.1553949878811119e+232
8.55,-4.61280780596766e+233,-1.8014398630093034e+234,-7.368357554511546e+232,-4.299707753087519e+233,-1.7373683251974357e+232,-1.1509975628827782e+231
8.56,1.2873867919872647e+234,-6.1944757223100605e+234,-4.869677420020597e+233,-1.5386793288411077e+234,-3.8188563478389626e+233,-4.477768660599216e+232
8.57,6.003062185912753e+234,-1.4661488456990331e+235,-1.3928856835224436e+234,-3.703743705488876e+234,-1.2352571024603284e+234,-1.4797356976002402e+233
8.58,1.5829877272214848e+235,-2.787232584600587e+235,-3.007080330943065e+234,-7.133533220054617e+234,-2.843547845726614e+234,-3.4406126720975704e+233
8.59,3.25167317593032e+235,-4.27803197331307e+235,-5.2836878021404685e+234,-1.1121149371834112e+235,-5.28597923894918e+234,-6.448557604431781e+233
8.6,5.441773628919601e+235,-4.667091939626781e+235,-7.30418807854482e+234,-1.2529223561618128e+235,-7.89042690289606e+234,-9.726043948269854e+233
8.61,6.975786649360438e+235,-7.14809246032985e+234,-6.111932210119506e+234,-3.205148100697871e+234,-8.094431095038907e+234,-1.0215013277348644e+234
8.620000000000001,4.437635735273579e+235,1.4081582131889711e+236,5.0834856440723e+234,3.3435972152011855e+235,4.254912748824163e+233,-2.819867427275313e+232
8.63,-9.607002571766948e+235,5.03432150695421e+236,3.8880780190663426e+235,1.248710467626428e+236,3.0076947796217546e+235,3.51757364158789e+234
8.64,-4.831818075320445e+236,1.2113267156476076e+237,1.1404005549592175e+236,3.0573412984564964e+236,1.0062275907080081e+236,1.2043849930156386e+235
8.65,-1.300843485903324e+237,2.33234842157318e+237,2.496971961381757e+236,5.964337789716842e+236,2.352795816724186e+236,2.845291750729669e+235
8.66,-2.707938152491932e+237,3.6348232661631286e+237,4.444695836692376e+236,9.43758392978284e+236,4.429743938263782e+236,5.401103659791477e+235
8.67,-4.5935128723381495e+237,4.092090434997167e+237,6.259737185980428e+236,1.0948346927408715e+237,6.718956822979772e+236,8.275169210450524e+235
8.68,-6.018809473848666e+237,1.0375630501265118e+237,5.5331840268446955e+236,3.792420768767316e+236,7.145376964637145e+236,8.993617630937351e+235
8.69,-4.188695487982175e+237,-1.0951720502638974e+238,-3.354152641727726e+236,-2.5849873251366552e+237,4.957495270514442e+235,1.2668068811139521e+235
8.700000000000001,7.067207823668037e+237,-4.085727402235188e+238,-3.096155308398679e+237,-1.0118939477768738e+238,-2.359176849603351e+237,-2.75113253811263e+236
8.71,3.881360772443581e+238,-9.999382558045128e+238,-9.326702318214222e+237,-2.5215591583987586e+238,-8.186067195093418e+237,-9.78971668344625e+236
8.72,1.0679501127178583e+239,-1.9501110574555243e+239,-2.071737124627069e+238,-4.982745136519622e+238,-1.945117558597791e+238,-2.3509998376677857e+237
8.73,2.2533388242583085e+239,-3.084654044037819e+239,-3.7355866630777487e+238,-7.999740028641093e+238,-3.709116525196975e+238,-4.52005711649861e+237
8.74,3.873703451980242e+239,-3.576038118189764e+239,-5.356089594117932e+238,-9.53822919596581e+238,-5.714096140343454e+238,-7.031972722867683e+237
8.75,5.182698673244702e+239,-1.2313763905812222e+239,-4.97311061016478e+238,-4.0903314688315205e+238,-6.282372330812102e+238,-7.888776784508877e+237
8.76,3.895796539710019e+239,8.468201938719434e+239,2.0594674395999743e+238,1.985033780880687e+239,-1.1198338464209035e+238,-1.912781355920232e+237
8.77,-5.104213613672021e+239,3.3109927388790196e+240,2.458425255274123e+239,8.187145038743497e+239,1.8419979266652352e+239,2.140976754536669e+238
8.78,-3.1112097120178328e+240,8.247217846418751e+240,7.619221676640923e+239,2.0778279715841737e+240,6.650714680759888e+239,7.946399552477937e+238
8.790000000000001,-8.758776858836412e+240,1.6291988277423325e+241,1.717535406051581e+240,4.1593602741624806e+240,1.6067206774793392e+240,1.9409203781121513e+239
8.8,-1.8735699761723474e+241,2.6147674692092773e+241,3.1368579511740686e+240,6.77348997101061e+240,3.103167634036252e+240,3.7796416383488685e+239
8.81,-3.2635902171605263e+241,3.1156663155474663e+241,4.5759814737084185e+240,8.286966125150804e+240,4.853565591364393e+240,5.968414369834067e+239
8.82,-4.4543715476493393e+241,1.3302745543855215e+241,4.44207663530341e+240,4.179177259812513e+240,5.503799537990957e+240,6.896456841275077e+239
8.83,-3.580857851561289e+241,-6.503929681059851e+241,-1.1031695191574524e+240,-1.5122604614610525e+241,1.5200765069402597e+240,2.305398180149895e+239
8.84,3.597316325208926e+241,-2.6789968271639654e+242,-1.9458684059025285e+241,-6.613245831561653e+241,-1.430691422287988e+241,-1.6566515553401202e+240
8.85,2.4881326820602104e+242,-6.796058657970639e+242,-6.217076506025868e+241,-1.7106349187024558e+242,-5.395678672014497e+241,-6.440727318546092e+240
8.86,7.176116416166463e+242,-1.3600040695502292e+243,-1.4227348202414594e+242,-3.469267497425667e+242,-1.3260568140438565e+242,-1.6009803520126797e+241
8.870000000000001,1.5565684326343771e+243,-2.214016541014872e+243,-2.631823538010628e+242,-5.729104237498086e+242,-2.594098748143773e+242,-3.157954207277603e+241
8.88,2.7470243918214226e+243,-2.7071096477175005e+243,-3.9038994945964536e+242,-7.181743015482615e+242,-4.1177789833892544e+242,-5.059901302214979e+241
8.89,3.821664768750285e+243,-1.3605624228273625e+243,-3.946429240014444e+242,-4.1206065598443335e+242,-4.806110787688951e+242,-6.010628362696805e+241
8.9,3.2597006742493388e+243,4.955911244632194e+243,4.0883210008601325e+241,1.1412014225961393e+243,-1.753712296242808e+242,-2.5111754645448322e+241
8.91,-2.449768762623606e+243,2.1640727870123717e+244,1.5347787803206042e+243,5.332577638230795e+243,1.1045679791964478e+243,1.27343754965542e+242
8.92,-1.9848750923307455e+244,5.595182914420223e+244,5.0668061040090856e+243,1.4070309024476008e+244,4.370952863275074e+243,5.212293252028183e+242
8.93,-5.873197472681193e+244,1.1343828996918594e+245,1.177567945511618e+244,2.8913709367510726e+244,1.0934644442236481e+244,1.3194122473549495e+243
8.94,-1.2921712256520673e+245,1.872690042743132e+245,2.2062281226314186e+244,4.840755143048585e+244,2.166792234542652e+244,2.6364051082752125e+243
8.950000000000001,-2.3101272573643866e+245,2.3462002663784406e+245,3.3259890247634456e+244,6.209482352461746e+244,3.489579003268476e+244,4.2849360146833695e+243
8.96,-3.2734015658943607e+245,1.3424390344860041e+245,3.4895491246246934e+244,3.961573451908194e+244,4.184522651828974e+244,5.224052257070417e+243
8.97,-2.943466602179709e+245,-3.7408169902618664e+245,8.403180573502881e+242,-8.512873012200045e+244,1.8651890054835694e+244,2.581575133589834e+243
8.98,1.5842042673733362e+245,-1.7450704896088003e+246,-1.2058135514047706e+245,-4.2919049024853814e+245,-8.468431189823665e+244,-9.71299950152121e+243
8.99,1.579107697908063e+246,-4.602250230943387e+246,-4.124126734993073e+245,-1.1562154586743741e+246,-3.5352669964839484e+245,-4.2112715688496755e+244
9.0,4.801566614919918e+246,-9.454397927593064e+246,-9.738400917271468e+245,-2.407827910582795e+246,-9.008671633478436e+245,-1.0863843088620778e+245
9.01,1.0718241830497058e+247,-1.5823507664479345e+247,-1.8479105262261865e+246,-4.086061014534071e+246,-1.8084226112288085e+246,-2.199234788159211e+245
9.02,1.940991986483737e+247,-2.0286805551597958e+247,-2.8299430204925747e+246,-5.357300454669394e+246,-2.9539845261618762e+246,-3.624783749911392e+245
9.03,2.7994100218509036e+247,-1.2912920565631743e+247,-3.072664352543776e+246,-3.73750058892013e+246,-3.633533020081183e+246,-4.5288593344543805e+245
9.040000000000001,2.639733993563108e+247,2.791336918838106e+247,-4.2312548527772123e+245,6.259328371461984e+246,-1.888816195656952e+246,-2.5561468103032437e+245
9.05,-9.389090328867615e+246,1.4045775497198564e+248,9.43209222156169e+246,3.4474415553954826e+247,6.439205914443219e+246,7.340259098162056e+245
9.06,-1.2525560084200894e+248,3.78194528708162e+248,3.352386618369145e+247,9.491874499680327e+247,2.854590599340302e+247,3.396600581534828e+246
9.07,-3.9210016010884855e+248,7.873424636997041e+248,8.046819132924015e+247,2.003562864543365e+248,7.415190914639305e+247,8.936887282106961e+246
9.08,-8.883338421875989e+248,1.335686903446295e+249,1.546510298130692e+248,3.4456715705362793e+248,1.508121434229008e+248,1.8330978898011794e+247
9.09,-1.629420423624232e+249,1.7503531653535588e+249,2.404880649387944e+248,4.612818509141425e+248,2.497953069279119e+248,3.0631627475593783e+247
9.1,-2.3905070572587394e+249,1.2187330386660648e+249,2.6954762733614e+248,3.4748023104106233e+248,3.147300170740479e+248,3.9169702699593366e+247
9.11,-2.353394747345946e+249,-2.053196317462435e+249,6.45923171314746e+247,-4.517902013429069e+248,1.850892635534726e+248,2.4650495298723424e+247
9.120000000000001,4.647895307124623e+248,-1.128271992316959e+250,-7.341355773630803e+248,-2.763207738998175e+249,-4.848041480934178e+248,-5.485169105091529e+247
9.13,9.90280410705798e+249,-3.104835581368291e+250,-2.7212757491330617e+249,-7.784512340609549e+249,-2.3008879001135433e+249,-2.7344716222622305e+248
9.14,3.198139975625836e+250,-6.55163017555422e+250,-6.643398864553484e+249,-1.665850991323314e+250,-6.0979021244015825e+249,-7.344789038186337e+248
9.15,7.356563276513907e+250,-1.1263765642953654e+251,-1.2932124739221153e+250,-2.902893082888143e+250,-1.2566886588316306e+250,-1.5267054095497848e+249
9.16,1.366691521597198e+251,-1.5071831321636313e+251,-2.0412220722041157e+250,-3.964363291051381e+250,-2.1101603568074564e+250,-2.585958969690635e+249
9.17,2.0384586237533631e+251,-1.1334232053012716e+251,-2.356636829244216e+250,-3.1928916005919874e+250,-2.719914840513002e+250,-3.380392197071305e+249
9.18,2.087338471738281e+251,1.482712754527425e+251,-7.817340018533339e+249,3.181384700764507e+250,-1.7714102032144877e+250,-2.3310683453374512e+249
9.19,-1.2290782019622139e+250,9.043849631382454e+251,5.6816371710661955e+250,2.2096669763410314e+251,3.606151814288374e+250,4.042088802196094e+249
9.200000000000001,-7.800814852397068e+251,2.5464108741338467e+252,2.2057496262411182e+251,6.377697935885986e+251,1.851082770963185e+251,2.197073504543351e+250
9.21,-2.6053313298898045e+252,5.447418462552675e+252,5.479990063982812e+251,1.3839620463469638e+252,5.009855088270446e+251,6.030481978016192e+250
9.22,-6.087180646751609e+252,9.48965515683443e+252,1.080526370722372e+252,2.443352459520399e+252,1.0463447594448992e+252,1.27051773041271e+251
9.23,-1.145358339641328e+253,1.295363938234365e+253,1.7305641916957725e+252,3.4010858797004002e+252,1.7807980776150634e+252,2.180965981139594e+251
9.24,-1.735924952073006e+253,1.0417305070262914e+253,2.0541095676892165e+252,2.905772114604223e+252,2.345590826787707e+252,2.911421910863926e+251
9.25,-1.8429843582827646e+253,-1.0447988952716668e+253,8.533670227738785e+251,-2.1638508766030223e+252,1.6654160814283067e+252,2.1712239442050972e+251
9.26,-1.1751771299199774e+252,-7.2325487455958e+253,-4.368283583982149e+252,-1.7625962294124675e+253,-2.6419760765735895e+252,-2.925975272263322e+251
9.27,6.120091542226724e+253,-2.086276096273393e+254,-1.7851321046995098e+253,-5.219574924205263e+253,-1.4861989281342953e+253,-1.761550109072081e+252
9.28,2.1196779583235382e+254,-4.5257125932033494e+254,-4.5163297885591865e+253,-1.148856267714456e+254,-4.111927851046854e+253,-4.94643894098437e+252
9.290000000000001,5.032636255113781e+254,-7.987574922335402e+254,-9.020942004820924e+253,-2.0546976971052094e+254,-8.70518089750051e+253,-1.0564815759902704e+253
