t,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C,C_star,M,A,T
0.92,0.03713615112502439,0.2669706988283663,0.9801334868888406,2.4019550889683465,4.415369813219512,6.493352474484484,7.957773467557585,8.359260120737007,7.6833795276420656,6.277464265490044,4.615924929596958,3.581846602002506,0.46176763874952514,0.007083268571309176,490.8541951282785,3.2611427714143355
0.93,0.03553307307162763,0.2572877244920728,0.9546097405125773,2.364719861913634,4.394060470170601,6.5321120857543,8.092118681494203,8.592600256160479,7.983533858725586,6.593458205477308,4.9008777679670015,3.850986390715027,0.5025208082200167,0.007880138898216352,490.7532738499934,3.285561047920346
0.9400000000000001,0.03401812614864151,0.24793699173934833,0.9295397765566054,2.327254527705362,4.370827909498663,6.567296294599563,8.223011421169002,8.825290543942458,8.287725402034992,6.918138048587603,5.197393803843818,4.135086628579068,0.5461131692036872,0.008752441472871717,490.6521675725875,3.3098416634675494
0.9500000000000001,0.032588160163529445,0.2389096830752262,0.9049279451038452,2.289605615344299,4.345746480372027,6.598925859421143,8.350335162180576,9.057086197819661,8.59570187239132,7.25139771454335,5.505599788603141,4.434621602279433,0.5926824264551304,0.00970586373584266,490.55086508722576,3.33398998931105
0.96,0.031240224515018872,0.2301971555248298,0.8807777093034891,2.2518177750037633,4.318890609327318,6.62702640220902,8.47398071961545,9.287745178780389,8.90720385440758,7.593116080965286,5.825607517122015,4.750060984085101,0.6423690513020818,0.010746394455700576,490.4493548403745,3.358011578879814
0.97,0.029971559837765203,0.22179094840694066,0.8570916998809847,2.2139337972025004,4.290334653427199,6.651628183541636,8.593846269635083,9.517028634304038,9.22196537758938,7.943157177221168,6.15751337894265,5.081868762986554,0.6953161175827596,0.011880330263913944,490.34762493803964,3.381912171050133
0.98,0.02877959020580666,0.21368278855345166,0.8338717696885966,2.1759946391225977,4.2601527546014415,6.672765867213825,8.709837363334284,9.744701340223697,9.539714497269504,8.301370384373275,6.5013979211190085,5.430502189569874,0.7516691351125403,0.013114281504227686,490.24566315037436,3.405697692921618
0.99,0.027661915437999174,0.2058645956608478,0.8111190448876937,2.1380394512515464,4.228418707422882,6.6904782916637515,8.821866914922555,9.970532106723049,9.860173880769592,8.667590691107364,6.85732546857617,5.796410710561199,0.8115758669037738,0.014455177624247372,490.1434569173722,3.4293742621832504
1.0,0.026616303567098383,0.19832848733094371,0.788833973474292,2.100105605261866,4.195205837692943,6.704808245849094,8.929855168868539,10.19429415511051,10.183061396278559,9.041638994460396,7.2253437947956805,6.180034901748241,0.8751861330989772,0.015910272008200402,490.04099335551365,3.4529481890132265
1.01,0.025640683807604776,0.19106678193385618,0.7670163734103032,2.0622287283116347,4.160586883079053,6.715802235853103,9.033729659072781,10.415765496650955,10.508090706723666,9.423322404544898,7.605483802680765,6.5818054179912036,0.942651613782392,0.017487146120036642,489.93825926472834,3.476425977492955
1.02,0.024733139599320778,0.18407200149863742,0.7456654779613764,2.0244427372656353,4.124633885023642,6.723510259193098,9.133425148011257,10.634729277024542,10.834971860890679,9.81243459597717,7.997759263604497,7.0021419472652555,1.01412563762624,0.01919371298035563,489.8352411363991,3.499814326471226
1.03,0.023891901725156085,0.17733687457398314,0.7247799784312159,1.9867798728320594,4.087418091158876,6.727985586740067,9.2288835477343,10.850974087626806,11.163411879656305,10.20875620231159,8.402166613613542,7.441452173285204,1.0897629573429928,0.0210382199161139,489.7319251623758,3.5231201298401866
1.04,0.023115341882086717,0.17085433721830126,0.7043580663383192,1.9492707390419808,4.04900986039909,6.7292845374912735,9.320053832575846,11.064294276731488,11.493115346129272,10.61205521490556,8.81868475954533,7.9001307559791245,1.1697195248979886,0.02302925067576232,489.6282972442621,3.546350476379643
1.05,0.02240196631439104,0.1646175339114968,0.6843974732439806,1.9119443425774518,4.009478577299988,6.727466260998611,9.406891936809428,11.274490229678305,11.823784987012898,11.022087417694252,9.247274940853597,8.378558329431787,1.2541522552808104,0.025175726704489393,489.52434300365803,3.569512648942079
1.06,0.021750409447574892,0.15861981859849617,0.6648955081189919,1.8748281312206638,3.968892575868912,6.722592529449373,9.489360638077155,11.481368615104287,12.155122241088039,11.4385968581184,9.68788065322519,8.87710052266981,1.3432187781061375,0.027486907472950774,489.42004779343296,3.5926141228938397
1.07,0.02115942793079858,0.1528547542329481,0.6458490937515842,1.8379480368971746,3.9273190669269384,6.714727523806825,9.56742943225068,11.684742629520644,12.486827831351967,11.86131632233064,10.14042758070741,9.396106999181908,1.437077189944623,0.029972390276677155,489.31539670922245,3.6156625642149254
1.08,0.020627894739798026,0.14731611215022883,0.627254801195083,1.801328518506955,3.884824073051947,6.70393762737476,9.641074397262425,11.884432214451424,12.81860232420259,12.289967836736073,10.604823579245807,9.93591052418973,1.5358857980705378,0.03264210909039738,489.2103746017684,3.638665826883503
1.09,0.020154793220884797,0.141997871610282,0.6091088822870538,1.764992602632912,3.841472371634934,6.690291231980303,9.710278046782616,12.08026423739482,13.150146667394834,12.724263201522009,11.080958726710493,10.49682606600982,1.6398028529998911,0.035506332244152596,489.1049660903021,3.661631949354943
1.1,0.019739211515267297,0.13689421812918268,0.5914073009659098,1.7289619282142121,3.797327441868202,6.673858539387264,9.775029175402397,12.27207267050786,13.481162730840568,13.163904527169004,11.568705380349796,11.079149917238285,1.7489862828124942,0.03857565971335273,488.9991555760949,3.6845691508163654
1.11,0.019380337052854694,0.13199954157229232,0.5741457629675092,1.6932567908837906,3.752451417981138,6.654711369934086,9.835322695833026,12.45969874500858,13.811353831895492,13.6085847897145,12.06791828032347,11.683158850251369,1.863593421656962,0.04186101944617503,488.8929272567252,3.7074858267355766
1.12,0.01907745092527256,0.12730843454404572,0.5573197435504964,1.657896185070429,3.7069050494854716,6.632922983746879,9.89115947042192,12.642991071729412,14.14042523331106,14.057988407113152,12.57843471877968,12.309109323473342,1.983780729371608,0.04537366224626901,488.78626514134567,3.7303905433237157
1.1300000000000001,0.018829922626105427,0.12281568974998847,0.5409245141448298,1.6228978490058066,3.660747665479491,6.6085678992752594,9.94254613437537,12.821805757284082,14.46808464272058,14.511791819761502,13.100074716326118,12.957236706255408,2.1097035135074322,0.04912515645787921,488.6791530660721,3.753292031920581
1.1400000000000001,0.018637204872049607,0.11851629712818308,0.5249551674757819,1.5882783095090893,3.6140371443254593,6.581721718080791,9.989494913377769,12.996006499770429,14.794042695804821,14.96966408192872,13.632641237567103,13.627754543984794,2.2415156483523906,0.053127381743628674,488.57157470995196,3.7761991827368364
1.1500000000000001,0.018498828272600024,0.11440544122993086,0.5094066411892062,1.554052923945368,3.56682988858812,6.5524609637409315,10.032023439557243,13.165464651775656,15.118013405423335,15.431267467031198,14.175920472394134,14.320853883984118,2.3793692873703463,0.05739252119514321,488.4635136118632,3.799121037367585
1.16,0.01841439634840553,0.11047849781941135,0.4942737402039145,1.5202359246768913,3.519180804156506,6.520862918697894,10.070154560019503,13.3300592784907,15.439714611509263,15.896258075422448,14.72968212336531,15.036702621563384,2.523414578857736,0.06193305344033628,488.354953187486,3.8220667813769187
1.17,0.01838358065142161,0.10673103023692272,0.4795511577342557,1.4868404632580132,3.4711432836914082,6.487005467255637,10.10391614175636,13.489677197783148,15.758868413625672,16.364286448339094,15.293679727278654,15.775444887473604,2.6737993808383975,0.0667617439775962,488.2458767467251,3.845045736357058
1.18,0.01840611571664826,0.10315878599437017,0.4652334950499253,1.453878651506561,3.4227691945509546,6.450966951966923,10.133340878032216,13.644212991867951,16.075201566853938,16.834998184471118,15.867651034889045,16.537200510105315,2.830668972887767,0.07189163466626707,488.13626751193686,3.8680673506573267
1.19,0.018481794348334465,0.09975769276067079,0.45131528001962984,1.421361604444294,3.374108870560831,6.412826029589337,10.158466088234537,13.793569012697503,16.388445876316464,17.308034559462854,16.451318397908167,17.3220644964193,2.99416577159089,0.07733603340722228,488.0261086361904,3.8911411903276565
1.2,0.018610463028576,0.09652385413141096,0.4377909844861701,1.3892994827583336,3.3252111078531974,6.372661532531925,10.179333514908834,13.937655372507274,16.69833857532931,17.783033146540824,17.044389182469644,18.130106556442122,3.164429047627816,0.08310850322400079,487.9153832218432,3.914276929679715
1.21,0.018792017168027187,0.09345354560145593,0.42465504050112846,1.3577015325344501,3.2761231631536822,6.330552343378275,10.195989126651263,14.076389908892205,17.004622663148243,18.25962843118634,17.64655623704804,18.9613707087485,3.3415946427348637,0.0892228494560964,487.80407433978615,3.93748434051861
1.22,0.01902639667023882,0.09054321008249831,0.4119018554347461,1.3265761261027569,3.226890756138425,6.286577269818078,10.208482914886057,14.209698143495185,17.307047240522845,18.737452427288662,18.257498365847685,19.815874906612486,3.5257946910637883,0.09569310728903606,487.69216504867666,3.9607732816950247
1.23,0.019313581638642753,0.08778945325220248,0.399525825950872,1.2959308026233824,3.1775580748887267,6.240814924672277,10.216868689804448,14.337513227425175,17.60536782863783,19.216135291256066,18.876880825155794,20.693610705993326,3.717157343606703,0.10253352890068787,487.5796384143778,3.9841536884439717
1.24,0.0196535879593478,0.08518903903923455,0.3875213511735284,1.2657723055487937,3.12816778342971,6.193343618115629,10.221203883006968,14.4597758668711,17.899346648370052,19.695305921180644,19.50435586183881,21.59454302188432,3.9158064967486537,0.10975856878755957,487.4664775298683,4.007635560480298
1.25,0.02004646317199962,0.08273888480134481,0.37588284471860695,1.2361066210123908,3.078761032559612,6.144241251266148,10.221549346095935,14.576434241177827,18.188752894881386,20.174592556528196,20.139563259211116,22.51860990501106,4.121861525392524,0.11738286953792329,487.3526655351135,4.031228950490904
1.26,0.020492282498250716,0.08043605636347695,0.36460474576722024,1.206939015683282,3.029377473584016,6.093585214733776,10.217969148286736,14.687443910141912,18.47336299722732,20.65362337316533,20.782130898918897,23.465722359211405,4.335437021078811,0.12542124742040733,487.2381856370158,4.0549439525653534
1.27,0.02099114480168601,0.07827776317859983,0.3536815293685343,1.1782740719840943,2.9800552728507177,6.041452297756439,10.210530384127194,14.792767705279758,18.75296083781874,21.13202705592521,21.43167535807465,24.43576424902706,4.556642537034435,0.1338886763985097,487.1230211296688,4.0787906896000194
1.28,0.021543168805001466,0.07626135327853233,0.34310771577570365,1.1501157236105652,2.9308311294669265,5.98791859961785,10.199302977516838,14.892375614043674,19.0273379661953,21.609433370102376,22.08780251163307,25.428592229239662,4.785582338739618,0.14280027263017228,487.007155414518,4.102779301121174
1.29,0.02214848947214929,0.07438430813745692,0.3328778788808417,1.1224672905599864,2.8817402955283096,5.933059445212505,10.184359486269203,14.986244654862364,19.296293797782617,22.08547372623221,22.750108147945035,26.44403571267644,5.022355160160515,0.15217127897233534,486.8905720205207,4.126919931185837
1.3,0.022807254393336574,0.07264423762666807,0.32298665405519905,1.0953315116153997,2.8328165963144043,5.876949310721188,10.165774916725937,15.074358740579187,19.559635776041947,22.55978171666801,23.418178606847025,27.481896927427158,5.267053970977669,0.16201704827398197,486.7732546243795,4.151222715555357
1.31,0.0235196203934442,0.07103887485399206,0.31342874509277724,1.0687105768827811,2.784092453233054,5.8196617516981295,10.1436265367204,15.156708534986713,19.81717952664299,23.031993649004974,24.091591423563624,28.54195099716009,5.519765749530983,0.17235302715554662,486.65518707065456,4.175697769282916
1.32,0.02428575030297011,0.06956607095415408,0.30419893035011397,1.0426061598369265,2.735598908666085,5.7612693356405416,10.11799368904187,15.23329130118049,20.068748998821103,23.501749071548776,24.769915980790767,29.623946056012286,5.780571262810915,0.18319473992242938,486.53635339176714,4.20035517446961
1.33,0.025105809811873863,0.0682237899727502,0.29529206839899796,1.017019446944525,2.687365650636048,5.701843582370034,10.08895761642337,15.304110743205511,20.31417657122734,23.9686912659739,25.452714174645415,30.727603450718842,6.0495448596027925,0.19455777176119318,486.41673782790826,4.225204967681893
1.34,0.025979964512420302,0.06701010369892343,0.28670310289417916,0.9919511671161555,2.6394210395364572,5.641454907727135,10.056601285665066,15.369176841045997,20.553303149507773,24.432467734694796,26.139541084186384,31.852617966357982,6.326754270470978,0.20645775237488684,486.29632484676006,4.250257127743735
1.35,0.026908377092648584,0.06592318648633133,0.27842706674734985,0.9674016205226121,2.591792136786509,5.580172570889756,10.021009212938003,15.428505679653565,20.785978250694406,24.89273067909349,26.829945646600727,32.99865808450709,6.612260414964199,0.21891033983441602,486.1750991630517,4.275521563749952
1.36,0.02789120469125576,0.06496131018077722,0.27045908586814943,0.9433707054049201,2.5445047324008776,5.51806462899366,9.9822673003577,15.482119273433813,21.012060057970704,25.349137442829136,27.52347133549836,34.165366320400366,6.906117224881444,0.2319312042606959,486.05304575780684,4.301008103157793
1.37,0.02892859640948297,0.06412283904694369,0.2627943822457685,0.9198579444173743,2.4975833744247344,5.4551978947997695,9.940462673146534,15.530045385644643,21.231415465119383,25.801350947343014,28.219656841543173,35.352359585459794,7.208371474822121,0.24553601188722518,485.9301498973624,4.326726480207405
1.3800000000000001,0.030020690957107927,0.06340622471863283,0.2554282764142956,0.8968625103467702,2.451051399601717,5.391637898209242,9.895683519020414,15.572317341931075,21.443920109008804,26.24904011669719,28.918036755202497,36.55922958002821,7.519062621126421,0.25974040934802883,485.80639715213493,4.35268632456859
1.3900000000000001,0.03116761452423912,0.06281000127807161,0.24835618958629296,0.8743832499609006,2.404930963163751,5.327448853248532,9.8480189378641,15.608973844004314,21.649458375703663,26.691880266773886,29.6181422447832,37.78554325671828,7.838222657814671,0.2745600083570617,485.6817734149363,4.378897150475207
1.4000000000000001,0.03236947878211196,0.06233278036991771,0.2415736452113251,0.8524187073391951,2.3592430698462072,5.262693628404496,9.797558793072813,15.640058778406281,21.84792339673878,27.12955348492939,30.319501734253393,39.03084330803982,8.165875980732135,0.29001037070586705,485.55626491899153,4.405368346139806
1.41,0.03362637899967629,0.06197324636012046,0.23507627001707565,0.830967146520913,2.3140076059940253,5.197433720443457,9.744393564875791,15.665621021778072,22.039217033952163,27.561748997571804,31.021641580893423,40.294648681515575,8.502039260198345,0.30610699350256426,485.42985825565336,4.432109163397296
1.42,0.034938392433521474,0.06173015166679756,0.22885979478456944,0.8100265724918325,2.269243370275024,5.131729232827094,9.68861421482678,15.68571424710887,22.223249841880058,27.988163501999566,31.724086739988966,41.5764551576165,8.846721332600588,0.32286529525189617,485.3025403914979,4.4591287081679525
