t,V,Na_c,Na_i,m,h1,h2,Ca_d,d_L,f_L1,f_L2,K_c,K_i,r,s,a_ur,i_ur,n,pa,Ca_c,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,O,Ca_rel,Ca_up,O_Calse,F1,F2
0.6,1.570276885724e-312,8.7214027029e-312,9.9733802195e-313,0.0,0.0,2.3341953723e-313,8.7214027029e-312,9.97338021852e-313,0.0,0.0,6.365987415e-314,8.7214027029e-312,2.75859452845e-313,0.0,0.0,1.591496843634e-312,8.7214027029e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.7214027029e-312,3.60739284484e-313,0.0,0.0,1.612716801544e-312,8.742622660812e-312,6.1537877948e-313,0.0,0.0
0.61,1.48539705817e-313,8.742622660812e-312,7.00258611167e-313,0.0,0.0,6.365987415e-314,8.742622660812e-312,9.336781482e-313,0.0,0.0,1.591496843634e-312,8.742622660812e-312,9.97338021976e-313,0.0,0.0,2.5e-323,8.742622660812e-312,1.018557979836e-312,0.0,0.0,2.08e-322,8.742622660812e-312,1.01855797983e-312,0.0,0.0,6.365987415e-314,8.742622660812e-312,1.230757559e-312,0.0,0.0
0.62,1.591496843634e-312,8.742622660812e-312,1.29441743278e-312,0.0,0.0,2.5e-323,8.742622660812e-312,1.31563739064e-312,0.0,0.0,1.0609978977e-313,8.742622660812e-312,1.315637390566e-312,0.0,0.0,2.121995817e-314,8.742622660812e-312,1.336857348456e-312,0.0,0.0,1.0609978977e-313,8.742622660812e-312,1.336857348407e-312,0.0,0.0,1.633936759453e-312,8.742622660812e-312,1.54905692772e-312,0.0,0.0
0.63,2.2e-322,8.742622660812e-312,1.549056927503e-312,0.0,0.0,6.365987415e-314,8.742622660812e-312,2.75859452845e-313,0.0,0.0,6.365987414e-314,8.742622660812e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.742622660812e-312,3.60739284484e-313,0.0,0.0,8.487983205e-314,8.763842618727e-312,5.51718905745e-313,0.0,0.0,8.487983205e-314,8.763842618727e-312,7.42698526976e-313,0.0,0.0
0.64,1.48539705817e-313,8.763842618727e-312,8.27578358654e-313,0.0,0.0,2.121995833e-314,8.763842618727e-312,9.97338021956e-313,0.0,0.0,2.12199579507e-313,8.763842618727e-312,1.03977793781e-312,0.0,0.0,2.5e-323,8.763842618727e-312,1.060997895685e-312,0.0,0.0,1.655156717363e-312,8.763842618727e-312,1.23075755901e-312,0.0,0.0,2.2e-322,8.763842618727e-312,1.23075755896e-312,0.0,0.0
0.65,1.676376675273e-312,8.763842618727e-312,1.421737180243e-312,0.0,0.0,2.3341953723e-313,8.763842618727e-312,1.421737180144e-312,0.0,0.0,2.121995817e-314,8.763842618727e-312,1.442957138034e-312,0.0,0.0,2.2e-322,8.763842618727e-312,1.442957137995e-312,0.0,0.0,2.3341953723e-313,8.763842618727e-312,1.46417709586e-312,0.0,0.0,6.365987415e-314,8.763842618727e-312,2.75859452845e-313,0.0,0.0
0.66,1.69759663318e-312,8.763842618727e-312,3.18299368714e-313,0.0,0.0,1.93e-322,8.763842618727e-312,3.39519326574e-313,0.0,0.0,2.121995833e-314,8.78506257664e-312,5.72938863664e-313,0.0,0.0,2.12199579507e-313,8.78506257664e-312,6.1537877952e-313,0.0,0.0,2.5e-323,8.78506257664e-312,6.36598737393e-313,0.0,0.0,1.71881659109e-312,8.78506257664e-312,8.0635840072e-313,0.0,0.0
0.67,2.1219957932e-313,8.78506257664e-312,8.0635840067e-313,0.0,0.0,1.71881659109e-312,8.78506257664e-312,9.9733802195e-313,0.0,0.0,2.3341953723e-313,8.78506257664e-312,9.97338021852e-313,0.0,0.0,6.365987415e-314,8.78506257664e-312,2.75859452845e-313,0.0,0.0,1.0609978996e-313,8.78506257664e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.78506257664e-312,3.60739284484e-313,0.0,0.0
0.68,1.740036549e-312,8.806282534556e-312,5.9415882157e-313,0.0,0.0,1.76125650691e-312,8.806282534556e-312,7.851384428e-313,0.0,0.0,1.48539705817e-313,8.806282534556e-312,8.70018274484e-313,0.0,0.0,6.365987415e-314,8.806282534556e-312,1.103437811514e-312,0.0,0.0,1.0609978996e-313,8.806282534556e-312,1.167097685293e-312,0.0,0.0,2.5e-323,8.806282534556e-312,1.188317643153e-312,0.0,0.0
0.6900000000000001,2.08e-322,8.806282534556e-312,1.18831764315e-312,0.0,0.0,6.365987415e-314,8.806282534556e-312,1.40051722232e-312,0.0,0.0,1.0609978996e-313,8.806282534556e-312,1.464177096097e-312,0.0,0.0,2.5e-323,8.806282534556e-312,1.485397053957e-312,0.0,0.0,1.0609978977e-313,8.806282534556e-312,1.485397053883e-312,0.0,0.0,2.121995817e-314,8.806282534556e-312,1.506617011773e-312,0.0,0.0
0.7000000000000001,1.0609978977e-313,8.806282534556e-312,1.50661701173e-312,0.0,0.0,2.2e-322,8.806282534556e-312,1.506617011684e-312,0.0,0.0,6.365987415e-314,8.806282534556e-312,2.75859452845e-313,0.0,0.0,1.78247646482e-312,8.806282534556e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.806282534556e-312,3.60739284484e-313,0.0,0.0,8.487983205e-314,8.82750249247e-312,5.7293886366e-313,0.0,0.0
0.71,8.487983205e-314,8.82750249247e-312,7.6391848489e-313,0.0,0.0,1.48539705817e-313,8.82750249247e-312,8.4879831657e-313,0.0,0.0,2.121995833e-314,8.82750249247e-312,1.01855797987e-312,0.0,0.0,2.12199579507e-313,8.82750249247e-312,1.060997895725e-312,0.0,0.0,2.5e-323,8.82750249247e-312,1.0822178536e-312,0.0,0.0,1.80369642273e-312,8.82750249247e-312,1.251977516926e-312,0.0,0.0
0.72,2.1219957932e-313,8.82750249247e-312,1.251977516877e-312,0.0,0.0,1.82491638064e-312,8.82750249247e-312,1.464177096067e-312,0.0,0.0,2.3341953723e-313,8.82750249247e-312,1.46417709597e-312,0.0,0.0,2.121995817e-314,8.82750249247e-312,1.48539705386e-312,0.0,0.0,2.2e-322,8.82750249247e-312,1.48539705382e-312,0.0,0.0,2.3341953723e-313,8.82750249247e-312,1.506617011684e-312,0.0,0.0
0.73,6.365987415e-314,8.82750249247e-312,2.75859452845e-313,0.0,0.0,1.84613633855e-312,8.82750249247e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.82750249247e-312,3.60739284484e-313,0.0,0.0,2.121995833e-314,8.848722450385e-312,5.72938863664e-313,0.0,0.0,2.12199579507e-313,8.848722450385e-312,6.1537877952e-313,0.0,0.0,2.5e-323,8.848722450385e-312,6.36598737393e-313,0.0,0.0
0.74,1.86735629646e-312,8.848722450385e-312,8.0635840072e-313,0.0,0.0,2.2e-322,8.848722450385e-312,8.0635840067e-313,0.0,0.0,1.88857625437e-312,8.848722450385e-312,9.9733802195e-313,0.0,0.0,2.3341953723e-313,8.848722450385e-312,9.97338021852e-313,0.0,0.0,6.365987415e-314,8.848722450385e-312,2.75859452845e-313,0.0,0.0,1.2731974787e-313,8.848722450385e-312,3.39519326624e-313,0.0,0.0
0.75,1.93e-322,8.848722450385e-312,3.60739284484e-313,0.0,0.0,1.90979621228e-312,8.8699424083e-312,6.1537877948e-313,0.0,0.0,1.93101617019e-312,8.8699424083e-312,8.06358400715e-313,0.0,0.0,1.48539705817e-313,8.8699424083e-312,8.912382324e-313,0.0,0.0,6.365987415e-314,8.8699424083e-312,1.12465776943e-312,0.0,0.0,1.2731974787e-313,8.8699424083e-312,1.188317643207e-312,0.0,0.0
0.76,2.5e-323,8.8699424083e-312,1.20953760107e-312,0.0,0.0,2.08e-322,8.8699424083e-312,1.209537601063e-312,0.0,0.0,6.365987415e-314,8.8699424083e-312,1.421737180233e-312,0.0,0.0,1.2731974787e-313,8.8699424083e-312,1.48539705401e-312,0.0,0.0,2.5e-323,8.8699424083e-312,1.50661701187e-312,0.0,0.0,1.0609978977e-313,8.8699424083e-312,1.5066170118e-312,0.0,0.0
0.77,2.121995817e-314,8.8699424083e-312,1.52783696969e-312,0.0,0.0,1.0609978977e-313,8.8699424083e-312,1.527836969643e-312,0.0,0.0,2.2e-322,8.8699424083e-312,1.527836969594e-312,0.0,0.0,6.365987415e-314,8.8699424083e-312,2.75859452845e-313,0.0,0.0,1.9522361281e-312,8.8699424083e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.8699424083e-312,3.60739284484e-313,0.0,0.0
0.78,8.487983205e-314,8.891162366215e-312,5.7293886366e-313,0.0,0.0,8.487983205e-314,8.891162366215e-312,7.6391848489e-313,0.0,0.0,1.48539705817e-313,8.891162366215e-312,8.4879831657e-313,0.0,0.0,2.121995833e-314,8.891162366215e-312,1.01855797987e-312,0.0,0.0,2.12199579507e-313,8.891162366215e-312,1.060997895725e-312,0.0,0.0,2.5e-323,8.891162366215e-312,1.0822178536e-312,0.0,0.0
0.79,1.97345608601e-312,8.891162366215e-312,1.251977516926e-312,0.0,0.0,2.2e-322,8.891162366215e-312,1.251977516877e-312,0.0,0.0,1.994676043917e-312,8.891162366215e-312,1.464177096067e-312,0.0,0.0,2.3341953723e-313,8.891162366215e-312,1.46417709597e-312,0.0,0.0,2.121995817e-314,8.891162366215e-312,1.48539705386e-312,0.0,0.0,2.2e-322,8.891162366215e-312,1.48539705382e-312,0.0,0.0
0.8,2.3341953723e-313,8.891162366215e-312,1.506617011684e-312,0.0,0.0,6.365987415e-314,8.891162366215e-312,2.75859452845e-313,0.0,0.0,2.015896001827e-312,8.891162366215e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.891162366215e-312,3.60739284484e-313,0.0,0.0,2.121995833e-314,8.91238232413e-312,5.5171890575e-313,0.0,0.0,3.18299369055e-313,8.91238232413e-312,5.94158821604e-313,0.0,0.0
0.81,2.5e-323,8.91238232413e-312,6.1537877948e-313,0.0,0.0,2.121995833e-314,8.91238232413e-312,7.8513844281e-313,0.0,0.0,3.18299369055e-313,8.91238232413e-312,8.27578358664e-313,0.0,0.0,2.5e-323,8.91238232413e-312,8.4879831654e-313,0.0,0.0,4.2e-322,8.91238232413e-312,1.060997895685e-312,0.0,0.0,2.037115959737e-312,8.91238232413e-312,1.124657769464e-312,0.0,0.0
0.8200000000000001,2.5e-323,8.91238232413e-312,1.145877727324e-312,0.0,0.0,2.2e-322,8.91238232413e-312,1.145877727274e-312,0.0,0.0,2.3341953723e-313,8.91238232413e-312,1.16709768513e-312,0.0,0.0,6.365987415e-314,8.91238232413e-312,2.75859452845e-313,0.0,0.0,2.058335917646e-312,8.91238232413e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.91238232413e-312,3.60739284484e-313,0.0,0.0
0.8300000000000001,6.365987415e-314,8.933602282044e-312,6.1537877948e-313,0.0,0.0,2.058335917646e-312,8.933602282044e-312,6.79038653257e-313,0.0,0.0,2.5e-323,8.933602282044e-312,7.00258611117e-313,0.0,0.0,6.365987415e-314,8.933602282044e-312,9.12458190283e-313,0.0,0.0,2.058335917646e-312,8.933602282044e-312,9.7611806406e-313,0.0,0.0,2.5e-323,8.933602282044e-312,9.9733802192e-313,0.0,0.0
0.84,1.0609978977e-313,8.933602282044e-312,9.97338021852e-313,0.0,0.0,6.365987415e-314,8.933602282044e-312,1.209537601087e-312,0.0,0.0,2.058335917646e-312,8.933602282044e-312,1.273197474866e-312,0.0,0.0,2.5e-323,8.933602282044e-312,1.294417432726e-312,0.0,0.0,1.0609978977e-313,8.933602282044e-312,1.29441743259e-312,0.0,0.0,6.365987415e-314,8.933602282044e-312,1.50661701189e-312,0.0,0.0
0.85,2.058335917646e-312,8.933602282044e-312,1.57027688567e-312,0.0,0.0,2.5e-323,8.933602282044e-312,1.59149684353e-312,0.0,0.0,1.0609978977e-313,8.933602282044e-312,1.591496843323e-312,0.0,0.0,6.365987415e-314,8.933602282044e-312,2.75859452845e-313,0.0,0.0,2.079555875556e-312,8.933602282044e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.933602282044e-312,3.60739284484e-313,0.0,0.0
0.86,2.121995833e-314,8.95482223996e-312,5.5171890575e-313,0.0,0.0,1.591496843634e-312,8.95482223996e-312,6.15378779513e-313,0.0,0.0,2.5e-323,8.95482223996e-312,6.3659873739e-313,0.0,0.0,2.121995833e-314,8.95482223996e-312,8.06358400725e-313,0.0,0.0,1.591496843634e-312,8.95482223996e-312,8.7001827449e-313,0.0,0.0,2.5e-323,8.95482223996e-312,8.91238232364e-313,0.0,0.0
0.87,4.2e-322,8.95482223996e-312,1.103437811514e-312,0.0,0.0,2.100775833466e-312,8.95482223996e-312,1.167097685293e-312,0.0,0.0,2.5e-323,8.95482223996e-312,1.188317643153e-312,0.0,0.0,2.2e-322,8.95482223996e-312,1.1883176431e-312,0.0,0.0,2.3341953723e-313,8.95482223996e-312,1.20953760095e-312,0.0,0.0,6.365987415e-314,8.95482223996e-312,2.75859452845e-313,0.0,0.0
0.88,2.121995791375e-312,8.95482223996e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.95482223996e-312,3.60739284484e-313,0.0,0.0,6.365987415e-314,8.976042197873e-312,6.1537877948e-313,0.0,0.0,2.121995791375e-312,8.976042197873e-312,6.79038653257e-313,0.0,0.0,2.5e-323,8.976042197873e-312,7.00258611117e-313,0.0,0.0,6.365987415e-314,8.976042197873e-312,9.12458190283e-313,0.0,0.0
0.89,2.121995791375e-312,8.976042197873e-312,9.7611806406e-313,0.0,0.0,2.5e-323,8.976042197873e-312,9.9733802192e-313,0.0,0.0,1.0609978977e-313,8.976042197873e-312,9.97338021852e-313,0.0,0.0,6.365987415e-314,8.976042197873e-312,1.209537601087e-312,0.0,0.0,2.121995791375e-312,8.976042197873e-312,1.273197474866e-312,0.0,0.0,2.5e-323,8.976042197873e-312,1.294417432726e-312,0.0,0.0
0.9,1.0609978977e-313,8.976042197873e-312,1.29441743259e-312,0.0,0.0,6.365987415e-314,8.976042197873e-312,1.50661701189e-312,0.0,0.0,2.121995791375e-312,8.976042197873e-312,1.57027688567e-312,0.0,0.0,2.5e-323,8.976042197873e-312,1.59149684353e-312,0.0,0.0,1.0609978977e-313,8.976042197873e-312,1.591496843323e-312,0.0,0.0,6.365987415e-314,8.976042197873e-312,2.75859452845e-313,0.0,0.0
0.91,2.143215749285e-312,8.976042197873e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.976042197873e-312,3.60739284484e-313,0.0,0.0,2.164435707195e-312,8.99726215579e-312,5.7293886366e-313,0.0,0.0,6.365987415e-314,8.99726215579e-312,8.0635840071e-313,0.0,0.0,2.143215749285e-312,8.99726215579e-312,8.7001827449e-313,0.0,0.0,2.5e-323,8.99726215579e-312,8.9123823235e-313,0.0,0.0
0.92,6.365987415e-314,8.99726215579e-312,1.103437811514e-312,0.0,0.0,2.079555875556e-312,8.99726215579e-312,1.167097685293e-312,0.0,0.0,2.5e-323,8.99726215579e-312,1.188317643153e-312,0.0,0.0,2.2e-322,8.99726215579e-312,1.188317643084e-312,0.0,0.0,1.0609978977e-313,8.99726215579e-312,1.20953760095e-312,0.0,0.0,6.365987415e-314,8.99726215579e-312,2.75859452845e-313,0.0,0.0
0.93,2.185655665104e-312,8.99726215579e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.99726215579e-312,3.60739284484e-313,0.0,0.0,2.206875623014e-312,9.0184821137e-312,5.7293886366e-313,0.0,0.0,2.228095580924e-312,9.0184821137e-312,7.42698526976e-313,0.0,0.0,6.365987415e-314,9.0184821137e-312,9.5489810611e-313,0.0,0.0,2.143215749285e-312,9.0184821137e-312,1.01855797989e-312,0.0,0.0
0.9400000000000001,2.5e-323,9.0184821137e-312,1.03977793775e-312,0.0,0.0,1.0609978977e-313,9.0184821137e-312,1.03977793771e-312,0.0,0.0,2.2e-322,9.0184821137e-312,1.03977793767e-312,0.0,0.0,6.365987415e-314,9.0184821137e-312,2.75859452845e-313,0.0,0.0,2.249315538833e-312,9.0184821137e-312,3.39519326624e-313,0.0,0.0,1.93e-322,9.0184821137e-312,3.60739284484e-313,0.0,0.0
0.9500000000000001,4.2e-322,9.039702071617e-312,6.5781869531e-313,0.0,0.0,2.12199579507e-313,9.039702071617e-312,7.00258611177e-313,0.0,0.0,2.5e-323,9.039702071617e-312,7.21478569037e-313,0.0,0.0,4.2e-322,9.039702071617e-312,9.336781482e-313,0.0,0.0,2.270535496743e-312,9.039702071617e-312,9.76118064066e-313,0.0,0.0,2.5e-323,9.039702071617e-312,9.97338021927e-313,0.0,0.0
0.96,1.0609978977e-313,9.039702071617e-312,9.9733802186e-313,0.0,0.0,4.2e-322,9.039702071617e-312,1.230757559e-312,0.0,0.0,7.6391848516e-313,9.039702071617e-312,1.27319747487e-312,0.0,0.0,2.5e-323,9.039702071617e-312,1.29441743273e-312,0.0,0.0,2.3341953723e-313,9.039702071617e-312,1.294417432593e-312,0.0,0.0,1.90979621636e-313,9.039702071617e-312,1.40051722235e-312,0.0,0.0
0.97,2.121995833e-314,9.039702071617e-312,1.549056927736e-312,0.0,0.0,1.84613633855e-312,9.039702071617e-312,1.6127168015e-312,0.0,0.0,2.5e-323,9.039702071617e-312,1.633936759374e-312,0.0,0.0,2.121995833e-314,9.039702071617e-312,1.782476464796e-312,0.0,0.0,2.015896001827e-312,9.039702071617e-312,1.84613633856e-312,0.0,0.0,2.5e-323,9.039702071617e-312,1.867356296435e-312,0.0,0.0
0.98,2.3341953723e-313,9.039702071617e-312,1.86735629638e-312,0.0,0.0,2.121995817e-314,9.039702071617e-312,1.88857625427e-312,0.0,0.0,1.0609978977e-313,9.039702071617e-312,1.88857625406e-312,0.0,0.0,6.365987415e-314,9.039702071617e-312,2.75859452845e-313,0.0,0.0,2.291755454653e-312,9.039702071617e-312,3.39519326624e-313,0.0,0.0,1.93e-322,9.039702071617e-312,3.60739284484e-313,0.0,0.0
0.99,4.2e-322,9.06092202953e-312,6.1537877948e-313,0.0,0.0,1.69759663687e-313,9.06092202953e-312,6.79038653257e-313,0.0,0.0,2.5e-323,9.06092202953e-312,7.00258611117e-313,0.0,0.0,2.121995833e-314,9.06092202953e-312,8.48798316554e-313,0.0,0.0,1.69759663687e-313,9.06092202953e-312,9.1245819032e-313,0.0,0.0,2.5e-323,9.06092202953e-312,9.33678148193e-313,0.0,0.0
1.0,1.0609978977e-313,9.06092202953e-312,9.33678148124e-313,0.0,0.0,2.121995833e-314,9.06092202953e-312,1.082217853615e-312,0.0,0.0,2.058335917646e-312,9.06092202953e-312,1.14587772738e-312,0.0,0.0,2.5e-323,9.06092202953e-312,1.167097685253e-312,0.0,0.0,1.0609978977e-313,9.06092202953e-312,1.16709768513e-312,0.0,0.0,2.121995833e-314,9.06092202953e-312,1.33685734859e-312,0.0,0.0
1.01,2.12199579507e-313,9.06092202953e-312,1.379297264444e-312,0.0,0.0,2.5e-323,9.06092202953e-312,1.40051722232e-312,0.0,0.0,6.365987415e-314,9.06092202953e-312,1.612716801465e-312,0.0,0.0,2.291755454653e-312,9.06092202953e-312,1.676376675243e-312,0.0,0.0,2.5e-323,9.06092202953e-312,1.697596633103e-312,0.0,0.0,2.1219957932e-313,9.06092202953e-312,1.697596633054e-312,0.0,0.0
1.02,1.0609978977e-313,9.06092202953e-312,1.71881659078e-312,0.0,0.0,6.365987415e-314,9.06092202953e-312,2.75859452845e-313,0.0,0.0,2.31297541256e-312,9.06092202953e-312,3.39519326624e-313,0.0,0.0,1.93e-322,9.06092202953e-312,3.60739284484e-313,0.0,0.0,4.2e-322,9.082141987446e-312,6.1537877948e-313,0.0,0.0,2.058335917646e-312,9.082141987446e-312,6.79038653257e-313,0.0,0.0
1.03,2.5e-323,9.082141987446e-312,7.00258611117e-313,0.0,0.0,2.121995833e-314,9.082141987446e-312,8.48798316554e-313,0.0,0.0,7.0025861143e-313,9.082141987446e-312,9.1245819032e-313,0.0,0.0,2.5e-323,9.082141987446e-312,9.33678148193e-313,0.0,0.0,1.0609978977e-313,9.082141987446e-312,9.33678148124e-313,0.0,0.0,2.121995833e-314,9.082141987446e-312,1.082217853615e-312,0.0,0.0
1.04,9.54898106344e-313,9.082141987446e-312,1.14587772738e-312,0.0,0.0,2.5e-323,9.082141987446e-312,1.167097685253e-312,0.0,0.0,1.0609978977e-313,9.082141987446e-312,1.16709768513e-312,0.0,0.0,2.121995833e-314,9.082141987446e-312,1.33685734859e-312,0.0,0.0,2.12199579507e-313,9.082141987446e-312,1.379297264444e-312,0.0,0.0,2.5e-323,9.082141987446e-312,1.40051722232e-312,0.0,0.0
1.05,6.365987415e-314,9.082141987446e-312,1.612716801465e-312,0.0,0.0,2.291755454653e-312,9.082141987446e-312,1.676376675243e-312,0.0,0.0,2.5e-323,9.082141987446e-312,1.697596633103e-312,0.0,0.0,2.1219957932e-313,9.082141987446e-312,1.697596633054e-312,0.0,0.0,1.0609978977e-313,9.082141987446e-312,1.71881659078e-312,0.0,0.0,6.365987415e-314,9.082141987446e-312,2.75859452845e-313,0.0,0.0
1.06,2.33419537047e-312,9.082141987446e-312,3.39519326624e-313,0.0,0.0,1.93e-322,9.082141987446e-312,3.60739284484e-313,0.0,0.0,4.2e-322,9.10336194536e-312,6.36598737393e-313,0.0,0.0,7.0025861143e-313,9.10336194536e-312,7.0025861117e-313,0.0,0.0,2.5e-323,9.10336194536e-312,7.2147856903e-313,0.0,0.0,2.33419537456e-313,9.10336194536e-312,8.70018274474e-313,0.0,0.0
1.07,2.121995833e-314,9.10336194536e-312,1.01855797987e-312,0.0,0.0,1.84613633855e-312,9.10336194536e-312,1.082217853634e-312,0.0,0.0,2.5e-323,9.10336194536e-312,1.10343781151e-312,0.0,0.0,8.487983205e-314,9.10336194536e-312,1.27319747484e-312,0.0,0.0,2.3341953723e-313,9.10336194536e-312,1.273197474787e-312,0.0,0.0,2.35541532838e-312,9.10336194536e-312,1.48539705398e-312,0.0,0.0
1.08,4.243991608e-314,9.10336194536e-312,1.506617011763e-312,0.0,0.0,1.0609978977e-313,9.10336194536e-312,1.5278369696e-312,0.0,0.0,2.121995833e-314,9.10336194536e-312,1.69759663314e-312,0.0,0.0,2.12199579507e-313,9.10336194536e-312,1.74003654899e-312,0.0,0.0,2.5e-323,9.10336194536e-312,1.761256506867e-312,0.0,0.0,6.365987415e-314,9.10336194536e-312,1.973456086013e-312,0.0,0.0
1.09,2.291755454653e-312,9.10336194536e-312,2.03711595979e-312,0.0,0.0,2.5e-323,9.10336194536e-312,2.05833591765e-312,0.0,0.0,2.1219957932e-313,9.10336194536e-312,2.0583359176e-312,0.0,0.0,1.0609978977e-313,9.10336194536e-312,2.07955587525e-312,0.0,0.0,8.487983205e-314,9.10336194536e-312,2.29175545474e-312,0.0,0.0,1.48539705817e-313,9.10336194536e-312,2.37663528642e-312,0.0,0.0
1.1,2.37663528629e-312,9.10336194536e-312,2.56761490763e-312,0.0,0.0,2.121995833e-314,9.10336194536e-312,2.758594528867e-312,0.0,0.0,2.12199579507e-313,9.10336194536e-312,2.80103444472e-312,0.0,0.0,2.5e-323,9.10336194536e-312,2.822254402596e-312,0.0,0.0,6.365987415e-314,9.10336194536e-312,3.03445398174e-312,0.0,0.0,2.291755454653e-312,9.10336194536e-312,3.09811385552e-312,0.0,0.0
1.11,2.5e-323,9.10336194536e-312,3.11933381338e-312,0.0,0.0,2.1219957932e-313,9.10336194536e-312,3.11933381333e-312,0.0,0.0,2.3978552442e-312,9.10336194536e-312,3.31031343464e-312,0.0,0.0,2.2e-322,9.10336194536e-312,3.310313434514e-312,0.0,0.0,1.0609978977e-313,9.10336194536e-312,3.33153339238e-312,0.0,0.0,4.2e-322,9.10336194536e-312,3.543732971693e-312,0.0,0.0
1.12,7.6391848516e-313,9.10336194536e-312,3.58617288756e-312,0.0,0.0,2.5e-323,9.10336194536e-312,3.60739284542e-312,0.0,0.0,1.0609978977e-313,9.10336194536e-312,3.607392845204e-312,0.0,0.0,4.2e-322,9.10336194536e-312,3.86203234041e-312,0.0,0.0,2.12199579507e-313,9.10336194536e-312,3.90447225628e-312,0.0,0.0,2.5e-323,9.10336194536e-312,3.92569221414e-312,0.0,0.0
1.1300000000000001,4.2e-322,9.10336194536e-312,4.1378917933e-312,0.0,0.0,2.270535496743e-312,9.10336194536e-312,4.18033170917e-312,0.0,0.0,2.5e-323,9.10336194536e-312,4.20155166703e-312,0.0,0.0,1.0609978977e-313,9.10336194536e-312,4.201551666966e-312,0.0,0.0,2.3341953723e-313,9.10336194536e-312,4.22277162458e-312,0.0,0.0,2.121995817e-314,9.10336194536e-312,4.24399158247e-312,0.0,0.0
1.1400000000000001,2.2e-322,9.10336194536e-312,4.24399158243e-312,0.0,0.0,2.3341953723e-313,9.10336194536e-312,4.26521153994e-312,0.0,0.0,6.365987415e-314,9.10336194536e-312,2.75859452845e-313,0.0,0.0,2.41907520211e-312,9.10336194536e-312,3.39519326624e-313,0.0,0.0,1.93e-322,9.10336194536e-312,3.60739284484e-313,0.0,0.0,8.487983205e-314,9.124581903275e-312,5.7293886366e-313,0.0,0.0
1.1500000000000001,8.487983205e-314,9.124581903275e-312,7.6391848489e-313,0.0,0.0,1.48539705817e-313,9.124581903275e-312,8.4879831657e-313,0.0,0.0,2.121995833e-314,9.124581903275e-312,1.01855797987e-312,0.0,0.0,2.12199579507e-313,9.124581903275e-312,1.060997895725e-312,0.0,0.0,2.5e-323,9.124581903275e-312,1.0822178536e-312,0.0,0.0,2.44029516002e-312,9.124581903275e-312,1.251977516926e-312,0.0,0.0
1.16,2.2e-322,9.124581903275e-312,1.251977516877e-312,0.0,0.0,2.46151511793e-312,9.124581903275e-312,1.44295713816e-312,0.0,0.0,2.3341953723e-313,9.124581903275e-312,1.44295713806e-312,0.0,0.0,2.121995817e-314,9.124581903275e-312,1.46417709595e-312,0.0,0.0,2.2e-322,9.124581903275e-312,1.46417709591e-312,0.0,0.0,2.3341953723e-313,9.124581903275e-312,1.485397053775e-312,0.0,0.0
1.17,6.365987415e-314,9.124581903275e-312,2.75859452845e-313,0.0,0.0,2.48273507584e-312,9.124581903275e-312,3.39519326624e-313,0.0,0.0,1.93e-322,9.124581903275e-312,3.60739284484e-313,0.0,0.0,4.2e-322,9.14580186119e-312,6.1537877948e-313,0.0,0.0,1.18831764335e-312,9.14580186119e-312,6.79038653257e-313,0.0,0.0,2.5e-323,9.14580186119e-312,7.00258611117e-313,0.0,0.0
