t,x1,x2,x3,x4,x5,x6,x7,x8,x9
1.3900000000000001,0.8000001041136463,1.4350125608015e-17,1.0159612791360372e-07,2.0319228234396163,1.8286888119650157e-25,1.2585093262175724e-18,2.517018943557202e-09,5.034038534964866,3.770644086357714e-17
1.4000000000000001,0.8000001041136463,1.4350125608013834e-17,1.0159612791357456e-07,2.031922823439033,1.8286888119643453e-25,1.2585093262176452e-18,2.5170189435573476e-09,5.034038534965157,3.7706440863563796e-17
1.41,0.8000001041136463,1.4350125608012673e-17,1.015961279135454e-07,2.0319228234384497,1.828688811963675e-25,1.2585093262177182e-18,2.5170189435574936e-09,5.034038534965449,3.7706440863550453e-17
1.42,0.8000001041136463,1.4350125608011508e-17,1.0159612791351625e-07,2.0319228234378666,1.8286888119630045e-25,1.258509326217791e-18,2.517018943557639e-09,5.034038534965741,3.770644086353711e-17
1.43,0.8000001041136463,1.4350125608010346e-17,1.0159612791348709e-07,2.0319228234372835,1.8286888119623341e-25,1.258509326217864e-18,2.517018943557785e-09,5.034038534966032,3.770644086352377e-17
1.44,0.8000001041136463,1.435012560800918e-17,1.0159612791345794e-07,2.0319228234367004,1.8286888119616637e-25,1.2585093262179368e-18,2.5170189435579308e-09,5.0340385349663235,3.7706440863510425e-17
1.45,0.8000001041136463,1.435012560800802e-17,1.0159612791342877e-07,2.0319228234361173,1.8286888119609933e-25,1.2585093262180098e-18,2.5170189435580768e-09,5.034038534966616,3.770644086349708e-17
1.46,0.8000001041136463,1.4350125608006855e-17,1.0159612791339961e-07,2.031922823435534,1.8286888119603227e-25,1.2585093262180828e-18,2.5170189435582223e-09,5.034038534966907,3.770644086348374e-17
1.47,0.8000001041136463,1.435012560800569e-17,1.0159612791337045e-07,2.0319228234349507,1.8286888119596523e-25,1.2585093262181556e-18,2.5170189435583683e-09,5.034038534967198,3.7706440863470396e-17
1.48,0.8000001041136463,1.4350125608004528e-17,1.015961279133413e-07,2.0319228234343676,1.828688811958982e-25,1.2585093262182286e-18,2.517018943558514e-09,5.03403853496749,3.7706440863457053e-17
1.49,0.8000001041136463,1.4350125608003364e-17,1.0159612791331214e-07,2.0319228234337845,1.8286888119583115e-25,1.2585093262183014e-18,2.51701894355866e-09,5.034038534967782,3.770644086344371e-17
1.5,0.8000001041136463,1.4350125608002202e-17,1.0159612791328298e-07,2.0319228234332014,1.8286888119576411e-25,1.2585093262183744e-18,2.5170189435588055e-09,5.034038534968073,3.770644086343037e-17
1.51,0.8000001041136463,1.4350125608001037e-17,1.0159612791325383e-07,2.0319228234326183,1.8286888119569707e-25,1.2585093262184472e-18,2.5170189435589515e-09,5.0340385349683645,3.7706440863417025e-17
1.52,0.8000001041136463,1.4350125607999875e-17,1.0159612791322466e-07,2.0319228234320352,1.8286888119563003e-25,1.2585093262185202e-18,2.517018943559097e-09,5.034038534968657,3.770644086340368e-17
1.53,0.8000001041136463,1.435012560799871e-17,1.015961279131955e-07,2.0319228234314517,1.82868881195563e-25,1.258509326218593e-18,2.517018943559243e-09,5.034038534968948,3.770644086339034e-17
1.54,0.8000001041136463,1.4350125607997546e-17,1.0159612791316634e-07,2.0319228234308686,1.8286888119549595e-25,1.258509326218666e-18,2.5170189435593887e-09,5.034038534969239,3.7706440863376996e-17
1.55,0.8000001041136463,1.4350125607996384e-17,1.0159612791313719e-07,2.0319228234302855,1.8286888119542891e-25,1.2585093262187388e-18,2.5170189435595347e-09,5.034038534969531,3.7706440863363654e-17
1.56,0.8000001041136463,1.435012560799522e-17,1.0159612791310803e-07,2.0319228234297024,1.8286888119536187e-25,1.2585093262188118e-18,2.5170189435596803e-09,5.034038534969823,3.770644086335031e-17
1.57,0.8000001041136463,1.4350125607994057e-17,1.0159612791307887e-07,2.0319228234291193,1.8286888119529483e-25,1.2585093262188846e-18,2.5170189435598262e-09,5.034038534970114,3.770644086333697e-17
1.58,0.8000001041136463,1.4350125607992893e-17,1.0159612791304972e-07,2.0319228234285363,1.8286888119522777e-25,1.2585093262189576e-18,2.517018943559972e-09,5.0340385349704055,3.7706440863323625e-17
1.59,0.8000001041136463,1.435012560799173e-17,1.0159612791302056e-07,2.0319228234279527,1.8286888119516073e-25,1.2585093262190304e-18,2.517018943560118e-09,5.034038534970698,3.770644086331028e-17
1.6,0.8000001041136463,1.4350125607990566e-17,1.0159612791299139e-07,2.0319228234273696,1.828688811950937e-25,1.2585093262191034e-18,2.5170189435602634e-09,5.034038534970989,3.770644086329694e-17
1.61,0.8000001041136463,1.4350125607989404e-17,1.0159612791296224e-07,2.0319228234267865,1.8286888119502665e-25,1.2585093262191762e-18,2.5170189435604094e-09,5.03403853497128,3.7706440863283596e-17
1.62,0.8000001041136463,1.435012560798824e-17,1.0159612791293308e-07,2.0319228234262035,1.828688811949596e-25,1.2585093262192492e-18,2.517018943560555e-09,5.034038534971573,3.7706440863270254e-17
1.6300000000000001,0.8000001041136463,1.4350125607987075e-17,1.0159612791290392e-07,2.0319228234256204,1.8286888119489257e-25,1.258509326219322e-18,2.517018943560701e-09,5.034038534971864,3.770644086325691e-17
1.6400000000000001,0.8000001041136463,1.4350125607985913e-17,1.0159612791287477e-07,2.031922823425037,1.8286888119482553e-25,1.258509326219395e-18,2.5170189435608466e-09,5.034038534972155,3.770644086324357e-17
1.6500000000000001,0.8000001041136463,1.4350125607984748e-17,1.0159612791284561e-07,2.0319228234244537,1.828688811947585e-25,1.2585093262194678e-18,2.5170189435609926e-09,5.034038534972447,3.7706440863230225e-17
1.6600000000000001,0.8000001041136463,1.4350125607983587e-17,1.0159612791281645e-07,2.0319228234238706,1.8286888119469145e-25,1.2585093262195407e-18,2.517018943561138e-09,5.034038534972739,3.770644086321688e-17
1.67,0.8000001041136463,1.4350125607982422e-17,1.0159612791278728e-07,2.0319228234232876,1.828688811946244e-25,1.2585093262196135e-18,2.517018943561284e-09,5.03403853497303,3.770644086320354e-17
1.68,0.8000001041136463,1.435012560798126e-17,1.0159612791275813e-07,2.0319228234227045,1.8286888119455737e-25,1.2585093262196865e-18,2.5170189435614297e-09,5.034038534973321,3.7706440863190197e-17
1.69,0.8000001041136463,1.4350125607980095e-17,1.0159612791272897e-07,2.0319228234221214,1.8286888119449033e-25,1.2585093262197593e-18,2.5170189435615757e-09,5.034038534973614,3.7706440863176854e-17
1.7,0.8000001041136463,1.435012560797893e-17,1.0159612791269981e-07,2.031922823421538,1.8286888119442327e-25,1.2585093262198323e-18,2.5170189435617213e-09,5.034038534973905,3.770644086316351e-17
1.71,0.8000001041136463,1.435012560797777e-17,1.0159612791267066e-07,2.0319228234209548,1.8286888119435623e-25,1.2585093262199051e-18,2.5170189435618673e-09,5.034038534974196,3.770644086315017e-17
1.72,0.8000001041136463,1.4350125607976604e-17,1.015961279126415e-07,2.0319228234203717,1.8286888119428919e-25,1.2585093262199781e-18,2.517018943562013e-09,5.034038534974488,3.7706440863136825e-17
1.73,0.8000001041136463,1.4350125607975442e-17,1.0159612791261235e-07,2.0319228234197886,1.8286888119422215e-25,1.258509326220051e-18,2.517018943562159e-09,5.03403853497478,3.770644086312348e-17
1.74,0.8000001041136463,1.4350125607974277e-17,1.0159612791258318e-07,2.0319228234192055,1.828688811941551e-25,1.258509326220124e-18,2.5170189435623045e-09,5.034038534975071,3.770644086311014e-17
1.75,0.8000001041136463,1.4350125607973116e-17,1.0159612791255402e-07,2.0319228234186224,1.8286888119408807e-25,1.2585093262201967e-18,2.5170189435624505e-09,5.0340385349753625,3.7706440863096797e-17
1.76,0.8000001041136463,1.435012560797195e-17,1.0159612791252486e-07,2.031922823418039,1.8286888119402103e-25,1.2585093262202697e-18,2.517018943562596e-09,5.034038534975655,3.7706440863083454e-17
1.77,0.8000001041136463,1.435012560797079e-17,1.015961279124957e-07,2.031922823417456,1.82868881193954e-25,1.2585093262203425e-18,2.517018943562742e-09,5.034038534975946,3.770644086307011e-17
1.78,0.8000001041136463,1.4350125607969624e-17,1.0159612791246655e-07,2.0319228234168727,1.8286888119388695e-25,1.2585093262204155e-18,2.5170189435628876e-09,5.034038534976237,3.770644086305677e-17
1.79,0.8000001041136463,1.435012560796846e-17,1.0159612791243739e-07,2.0319228234162896,1.828688811938199e-25,1.2585093262204883e-18,2.5170189435630336e-09,5.0340385349765295,3.7706440863043425e-17
1.8,0.8000001041136463,1.4350125607967298e-17,1.0159612791240824e-07,2.0319228234157065,1.8286888119375287e-25,1.2585093262205613e-18,2.5170189435631792e-09,5.034038534976821,3.770644086303008e-17
1.81,0.8000001041136463,1.4350125607966133e-17,1.0159612791237907e-07,2.031922823415123,1.828688811936858e-25,1.2585093262206341e-18,2.5170189435633252e-09,5.034038534977112,3.770644086301674e-17
1.82,0.8000001041136463,1.435012560796497e-17,1.0159612791234991e-07,2.03192282341454,1.8286888119361877e-25,1.258509326220707e-18,2.517018943563471e-09,5.0340385349774035,3.7706440863003397e-17
1.83,0.8000001041136463,1.4350125607963807e-17,1.0159612791232075e-07,2.031922823413957,1.8286888119355173e-25,1.2585093262207799e-18,2.517018943563617e-09,5.034038534977696,3.7706440862990054e-17
1.84,0.8000001041136463,1.4350125607962645e-17,1.015961279122916e-07,2.0319228234133737,1.8286888119348469e-25,1.2585093262208529e-18,2.5170189435637624e-09,5.034038534977987,3.770644086297671e-17
1.85,0.8000001041136463,1.435012560796148e-17,1.0159612791226244e-07,2.0319228234127906,1.8286888119341765e-25,1.2585093262209257e-18,2.5170189435639084e-09,5.034038534978278,3.770644086296337e-17
1.86,0.8000001041136463,1.4350125607960318e-17,1.0159612791223328e-07,2.0319228234122075,1.828688811933506e-25,1.2585093262209987e-18,2.517018943564054e-09,5.034038534978571,3.7706440862950025e-17
1.87,0.8000001041136463,1.4350125607959153e-17,1.0159612791220413e-07,2.031922823411624,1.8286888119328357e-25,1.2585093262210715e-18,2.5170189435642e-09,5.034038534978862,3.770644086293668e-17
1.8800000000000001,0.8000001041136463,1.435012560795799e-17,1.0159612791217496e-07,2.031922823411041,1.8286888119321653e-25,1.2585093262211445e-18,2.5170189435643456e-09,5.034038534979153,3.770644086292334e-17
1.8900000000000001,0.8000001041136463,1.4350125607956827e-17,1.015961279121458e-07,2.031922823410458,1.8286888119314949e-25,1.2585093262212173e-18,2.5170189435644915e-09,5.0340385349794445,3.7706440862909997e-17
1.9000000000000001,0.8000001041136463,1.4350125607955662e-17,1.0159612791211665e-07,2.0319228234098747,1.8286888119308245e-25,1.2585093262212903e-18,2.517018943564637e-09,5.034038534979737,3.7706440862896654e-17
1.9100000000000001,0.8000001041136463,1.43501256079545e-17,1.0159612791208749e-07,2.0319228234092916,1.828688811930154e-25,1.258509326221363e-18,2.517018943564783e-09,5.034038534980028,3.770644086288331e-17
1.92,0.8000001041136463,1.4350125607953336e-17,1.0159612791205833e-07,2.0319228234087086,1.8286888119294837e-25,1.258509326221436e-18,2.5170189435649287e-09,5.034038534980319,3.770644086286997e-17
1.93,0.8000001041136463,1.4350125607952174e-17,1.0159612791202918e-07,2.031922823408125,1.828688811928813e-25,1.2585093262215089e-18,2.5170189435650747e-09,5.034038534980612,3.7706440862856626e-17
1.94,0.8000001041136463,1.435012560795101e-17,1.0159612791200002e-07,2.031922823407542,1.8286888119281426e-25,1.2585093262215818e-18,2.5170189435652203e-09,5.034038534980903,3.770644086284328e-17
1.95,0.8000001041136463,1.4350125607949844e-17,1.0159612791197086e-07,2.031922823406959,1.8286888119274722e-25,1.2585093262216546e-18,2.5170189435653663e-09,5.034038534981194,3.770644086282994e-17
1.96,0.8000001041136463,1.4350125607948683e-17,1.015961279119417e-07,2.0319228234063758,1.8286888119268018e-25,1.2585093262217276e-18,2.517018943565512e-09,5.0340385349814865,3.77064408628166e-17
1.97,0.8000001041136462,1.4350125607947518e-17,1.0159612791191254e-07,2.0319228234057927,1.8286888119261314e-25,1.2585093262218004e-18,2.517018943565658e-09,5.034038534981778,3.7706440862803254e-17
1.98,0.8000001041136462,1.4350125607946356e-17,1.0159612791188338e-07,2.0319228234052096,1.828688811925461e-25,1.2585093262218734e-18,2.5170189435658035e-09,5.034038534982069,3.770644086278991e-17
1.99,0.8000001041136462,1.435012560794519e-17,1.0159612791185422e-07,2.031922823404626,1.8286888119247906e-25,1.2585093262219462e-18,2.5170189435659495e-09,5.03403853498236,3.770644086277657e-17
2.0,0.8000001041136462,1.435012560794403e-17,1.0159612791182507e-07,2.031922823404043,1.8286888119241202e-25,1.2585093262220192e-18,2.517018943566095e-09,5.034038534982653,3.7706440862763226e-17
2.0100000000000002,0.8000001041136462,1.4350125607942865e-17,1.0159612791179591e-07,2.03192282340346,1.8286888119234499e-25,1.258509326222092e-18,2.517018943566241e-09,5.034038534982944,3.770644086274988e-17
2.02,0.8000001041136462,1.4350125607941703e-17,1.0159612791176675e-07,2.0319228234028768,1.8286888119227795e-25,1.258509326222165e-18,2.5170189435663866e-09,5.034038534983235,3.770644086273654e-17
2.0300000000000002,0.8000001041136462,1.4350125607940538e-17,1.0159612791173759e-07,2.0319228234022937,1.828688811922109e-25,1.2585093262222378e-18,2.5170189435665326e-09,5.0340385349835275,3.77064408627232e-17
2.04,0.8000001041136462,1.4350125607939373e-17,1.0159612791170843e-07,2.03192282340171,1.8286888119214387e-25,1.2585093262223108e-18,2.517018943566678e-09,5.034038534983819,3.7706440862709854e-17
2.05,0.8000001041136462,1.4350125607938212e-17,1.0159612791167927e-07,2.031922823401127,1.828688811920768e-25,1.2585093262223836e-18,2.517018943566824e-09,5.03403853498411,3.770644086269651e-17
2.06,0.8000001041136462,1.4350125607937047e-17,1.0159612791165012e-07,2.031922823400544,1.8286888119200976e-25,1.2585093262224566e-18,2.5170189435669698e-09,5.0340385349844015,3.770644086268317e-17
2.07,0.8000001041136462,1.4350125607935885e-17,1.0159612791162096e-07,2.031922823399961,1.8286888119194272e-25,1.2585093262225294e-18,2.5170189435671158e-09,5.034038534984694,3.7706440862669826e-17
2.08,0.8000001041136462,1.435012560793472e-17,1.015961279115918e-07,2.031922823399378,1.8286888119187568e-25,1.2585093262226024e-18,2.5170189435672614e-09,5.034038534984985,3.770644086265648e-17
2.09,0.8000001041136462,1.435012560793356e-17,1.0159612791156265e-07,2.0319228233987947,1.8286888119180864e-25,1.2585093262226752e-18,2.5170189435674074e-09,5.034038534985276,3.770644086264314e-17
2.1,0.8000001041136462,1.4350125607932394e-17,1.0159612791153348e-07,2.031922823398211,1.828688811917416e-25,1.2585093262227482e-18,2.517018943567553e-09,5.0340385349855685,3.77064408626298e-17
2.11,0.8000001041136462,1.435012560793123e-17,1.0159612791150432e-07,2.031922823397628,1.8286888119167456e-25,1.258509326222821e-18,2.517018943567699e-09,5.03403853498586,3.7706440862616454e-17
2.12,0.8000001041136462,1.4350125607930067e-17,1.0159612791147516e-07,2.031922823397045,1.8286888119160752e-25,1.258509326222894e-18,2.5170189435678445e-09,5.034038534986151,3.770644086260311e-17
2.13,0.8000001041136462,1.4350125607928903e-17,1.0159612791144601e-07,2.031922823396462,1.8286888119154048e-25,1.2585093262229668e-18,2.5170189435679905e-09,5.034038534986443,3.770644086258977e-17
2.14,0.8000001041136462,1.435012560792774e-17,1.0159612791141685e-07,2.031922823395879,1.8286888119147344e-25,1.2585093262230398e-18,2.517018943568136e-09,5.034038534986735,3.7706440862576426e-17
2.15,0.8000001041136462,1.4350125607926576e-17,1.015961279113877e-07,2.0319228233952957,1.828688811914064e-25,1.2585093262231126e-18,2.517018943568282e-09,5.034038534987026,3.770644086256308e-17
2.16,0.8000001041136462,1.4350125607925414e-17,1.0159612791135854e-07,2.031922823394712,1.8286888119133936e-25,1.2585093262231856e-18,2.5170189435684277e-09,5.034038534987317,3.770644086254974e-17
2.17,0.8000001041136462,1.435012560792425e-17,1.0159612791132937e-07,2.031922823394129,1.828688811912723e-25,1.2585093262232584e-18,2.5170189435685737e-09,5.03403853498761,3.77064408625364e-17
2.18,0.8000001041136462,1.4350125607923088e-17,1.0159612791130021e-07,2.031922823393546,1.8286888119120526e-25,1.2585093262233314e-18,2.5170189435687197e-09,5.034038534987901,3.7706440862523054e-17
2.19,0.8000001041136462,1.4350125607921923e-17,1.0159612791127106e-07,2.031922823392963,1.8286888119113822e-25,1.2585093262234042e-18,2.5170189435688653e-09,5.034038534988192,3.770644086250971e-17
2.2,0.8000001041136462,1.4350125607920758e-17,1.015961279112419e-07,2.03192282339238,1.8286888119107118e-25,1.2585093262234772e-18,2.5170189435690113e-09,5.034038534988484,3.770644086249637e-17
2.21,0.8000001041136462,1.4350125607919596e-17,1.0159612791121274e-07,2.0319228233917963,1.8286888119100414e-25,1.25850932622355e-18,2.517018943569157e-09,5.034038534988776,3.7706440862483026e-17
2.22,0.8000001041136462,1.4350125607918432e-17,1.0159612791118359e-07,2.031922823391213,1.828688811909371e-25,1.258509326223623e-18,2.517018943569303e-09,5.034038534989067,3.7706440862469683e-17
2.23,0.8000001041136462,1.435012560791727e-17,1.0159612791115443e-07,2.03192282339063,1.8286888119087006e-25,1.2585093262236957e-18,2.5170189435694484e-09,5.034038534989358,3.770644086245634e-17
2.24,0.8000001041136462,1.4350125607916105e-17,1.0159612791112527e-07,2.031922823390047,1.8286888119080302e-25,1.2585093262237687e-18,2.5170189435695944e-09,5.034038534989651,3.7706440862443e-17
2.25,0.8000001041136462,1.4350125607914943e-17,1.015961279110961e-07,2.031922823389464,1.8286888119073598e-25,1.2585093262238415e-18,2.51701894356974e-09,5.034038534989942,3.7706440862429655e-17
2.2600000000000002,0.8000001041136462,1.435012560791378e-17,1.0159612791106695e-07,2.031922823388881,1.8286888119066894e-25,1.2585093262239145e-18,2.517018943569886e-09,5.034038534990233,3.770644086241631e-17
2.27,0.8000001041136462,1.4350125607912617e-17,1.0159612791103779e-07,2.0319228233882973,1.828688811906019e-25,1.2585093262239873e-18,2.5170189435700316e-09,5.0340385349905254,3.770644086240297e-17
