t,V,m,h,j,X_kr,X_ks,X_to,Y_to,Ca_i,f,d,f_Ca,Ca_SR
1.1,-94.6236539409835,0.00030467677821319363,0.998554831583785,0.9984335626476064,0.22863281996340187,0.00010288348545744005,4.231063318514782e-05,0.9999999725968866,0.04698803334282089,0.9830811370628909,3.373139958421116e-05,0.9434544543525396,320.0024269580411
1.11,-94.6230437998357,0.00030470852352261545,0.9985541103329337,0.9984298442710293,0.22862948614023282,0.00010290959930211286,4.231318271076789e-05,0.9999999723601531,0.046985791011859325,0.9830818728944531,3.340567900336846e-05,0.9434674751653706,320.0024518592851
1.12,-94.6224350222129,0.0003047402011400929,0.9985533948551444,0.9984261301972344,0.22862615239005285,0.00010293571121608534,4.231572666048745e-05,0.9999999721236369,0.04698354521393894,0.9830826086940281,3.3083242092364854e-05,0.9434804924585721,320.00247679304755
1.1300000000000001,-94.62182760433089,0.00030477181123877577,0.9985526850726051,0.9984224204212503,0.22862281871280282,0.00010296182119585671,4.2318265072249426e-05,0.9999999718873377,0.04698129600142697,0.983083344461617,3.276404861260615e-05,0.9434935062348503,320.0025017588882
1.1400000000000001,-94.62122154242101,0.000304803353991133,0.9985519809084269,0.9984187149381114,0.22861948510842378,0.0001029879292379362,4.232079798010561e-05,0.9999999716512554,0.04697904342615198,0.9830840801972216,3.244805873898667e-05,0.9435065164968911,320.0025267563712
1.1500000000000001,-94.62061683273018,0.00030483482956895273,0.9985512822866446,0.9984150137428571,0.22861615157685686,0.000103014035338843,4.232332541421665e-05,0.9999999714153898,0.04697678753940384,0.9830848159008428,3.2135233059889275e-05,0.9435195232473594,320.0025517850653
1.16,-94.62001347152085,0.00030486623814334217,0.998550589132216,0.9984113168305323,0.22861281811804338,0.00010304013949510635,4.232584740085205e-05,0.9999999711797406,0.04697452839193372,0.9830855515724823,3.182553257718538e-05,0.9435325264889001,320.0025768445437
1.17,-94.61941145507103,0.0003048975798847276,0.9985499013710223,0.9984076241961871,0.2286094847319248,0.0001030662417032654,4.232836396239015e-05,0.9999999709443079,0.046972266033954144,0.9830862872121413,3.1518918706234885e-05,0.9435455262241371,320.0026019343841
1.18,-94.61881077967432,0.00030492885496285447,0.9985492189298683,0.998403935834877,0.2286061514184428,0.00010309234195986934,4.233087511731817e-05,0.9999999707090914,0.0469700005151389,0.9830870228198212,3.121535327588627e-05,0.9435585224556742,320.00262705416867
1.19,-94.61821144693911,0.00030496006331806407,0.9985485420202581,0.9984002517437742,0.22860281817759465,0.00010311844026509245,4.2333380939458786e-05,0.999999970474091,0.046967731713276374,0.9830877583955233,3.091492989026526e-05,0.9435715151795502,320.00265220491883
1.2,-94.61761345461704,0.0003049912050571522,0.9985478706472545,0.9983965719185134,0.22859948500933716,0.00010314453661647733,4.233588145546474e-05,0.9999999702393064,0.04696545963082487,0.983088493939249,3.0617646576675605e-05,0.9435845043965658,320.00267738661205
1.21,-94.6170167944613,0.00030502228054580307,0.9985472044947977,0.9983928963523385,0.22859615191356442,0.00010317063100747387,4.233837662088366e-05,0.9999999700047376,0.04696318446415866,0.9830892294509997,3.0323352698604617e-05,0.9435974901149273,320.0027025976023
1.22,-94.61642146299802,0.00030505328994368967,0.9985465435025036,0.9983892250403944,0.22859281889022046,0.00010319672343478738,4.234086644054115e-05,0.9999999697703843,0.046960906255291354,0.9830899649307767,3.003201595957963e-05,0.9436104723369461,320.002727837536
1.23,-94.61582745677424,0.0003050842334095682,0.998545887611204,0.9983855579778332,0.2285894859392495,0.00010322281389513686,4.2343350915432764e-05,0.9999999695362465,0.046958625045521216,0.9830907003785814,2.9743604612038207e-05,0.943623451064906,320.0027531060655
1.24,-94.61523477235811,0.00030511511110127847,0.9985452367629464,0.9983818951598147,0.228586153060596,0.000103248902385255,4.2345830042723914e-05,0.9999999693023239,0.0469563408754312,0.983091435794415,2.9458087457328148e-05,0.9436364263010638,320.0027784028491
1.25,-94.61464340633874,0.00030514592317574325,0.9985445909009945,0.998378236581506,0.22858282025420457,0.00010327498890188825,4.2348303815749965e-05,0.9999999690686164,0.04695405378488891,0.9830921711782792,2.9175433845707492e-05,0.9436493980476489,320.00280372755117
1.26,-94.61405335532629,0.00030517666978896896,0.9985439499698275,0.9983745822380821,0.22857948752002014,0.00010330107344179673,4.235077222401617e-05,0.999999968835124,0.04695176381304665,0.9830929065301749,2.8895613676344516e-05,0.9436623663068634,320.002829079842
1.27,-94.61346461595195,0.0003052073510960452,0.9985433139151411,0.998370932124725,0.2285761548579877,0.00010332715600175432,4.235323525319771e-05,0.9999999686018461,0.04694947099834137,0.9830936418501038,2.861859739731774e-05,0.9436753310808823,320.0028544593979
1.28,-94.61287718486793,0.0003052379672511449,0.998542682683846,0.9983672862366249,0.22857282226805264,0.00010335323657854858,4.2355692885139675e-05,0.999999968368783,0.0469471753784947,0.9830943771380671,2.8344356005615912e-05,0.943688292371853,320.00287986590115
1.29,-94.6122910587474,0.0003052685184075244,0.9985420562240698,0.9983636445689786,0.22856948975016037,0.0001033793151689808,4.235814509785705e-05,0.9999999681359343,0.046944876990512946,0.9830951123940663,2.8072861047138027e-05,0.943701250181896,320.00290529904004
1.3,-94.61170623428463,0.00030529900471752333,0.9985414344851552,0.9983600071169914,0.22856615730425664,0.000103405391769866,4.236059186553476e-05,0.9999999679032999,0.04694257587068708,0.9830958476181026,2.7804084616693318e-05,0.9437142045131043,320.00293075850885
1.31,-94.61112270819487,0.00030532942633256465,0.9985408174176611,0.9983563738758754,0.22856282493028734,0.00010343146637803287,4.236303315852762e-05,0.9999999676708796,0.04694027205459273,0.9830965828101774,2.753799935800125e-05,0.9437271553675437,320.0029562440078
1.32,-94.6105404772144,0.00030535978340315463,0.9985402049733623,0.9983527448408505,0.22855949262819863,0.00010345753899032384,4.236546894336037e-05,0.9999999674386734,0.04693796557709023,0.9830973179702921,2.7274578463691532e-05,0.9437401027472526,320.0029817552432
1.33,-94.60995953810051,0.000305390076078883,0.9985395971052494,0.998349120007144,0.22855616039793683,0.0001034836096035951,4.236789918272766e-05,0.9999999672066808,0.04693565647232456,0.9830980530984481,2.7013795675304107e-05,0.9437530466542425,320.0030072919272
1.34,-94.60937988763152,0.0003054203045084226,0.998538993767529,0.998345499369991,0.2285528282394485,0.00010350967821471648,4.237032383549405e-05,0.999999966974902,0.04693334477372537,0.9830987881946466,2.6755625283289163e-05,0.9437659870904972,320.00303285377805
1.35,-94.60880152260678,0.00030545046883952983,0.9985383949156236,0.9983418829246337,0.2285494961526804,0.00010353574482057156,4.2372742856694e-05,0.9999999667433366,0.046931030514007,0.983099523258889,2.6500042127007117e-05,0.9437789240579734,320.00305844051996
1.36,-94.60822443984664,0.00030548056921904436,0.9985378005061714,0.9983382706663221,0.22854616413757944,0.00010356180941805764,4.237515619753191e-05,0.9999999665119846,0.04692871372516844,0.9831002582911769,2.6247021594728634e-05,0.9437918575586005,320.0030840518832
1.37,-94.6076486361925,0.00030551060579288904,0.9985372104970265,0.9983346625903137,0.22854283219409288,0.00010358787200408572,4.237756380538207e-05,0.9999999662808458,0.04692639443849336,0.9831009932915113,2.599653962363461e-05,0.9438047875942808,320.00310968760385
1.3800000000000001,-94.60707410838293,0.00030554057871294766,0.9985366248331293,0.9983310586918935,0.22853950032216763,0.00010361393257554958,4.2379965849985564e-05,0.9999999660499199,0.0469240726915479,0.9831017282598938,2.5748567283976014e-05,0.9438177141671543,320.00313534736557
1.3900000000000001,-94.60650085132218,0.00030557048823326807,0.9985360432488501,0.9983274589666583,0.22853616852174338,0.00010363999112889287,4.238236588758572e-05,0.9999999658192069,0.04692174862606846,0.9831024631963257,2.550299502005756e-05,0.9438306372833113,320.00316102998073
1.4000000000000001,-94.60592886360448,0.00030560033440314314,0.9985354658985728,0.9983238634096111,0.2285328367927747,0.00010366604766149019,4.2384760766348856e-05,0.9999999655887066,0.046919422175668996,0.9831031981008082,2.5259874345133712e-05,0.9438435569409498,320.0031867360025
1.41,-94.60535814212172,0.00030563011736669464,0.9985348927411827,0.9983202720160451,0.22852950513520945,0.00010369210217029899,4.2387150479681246e-05,0.9999999653584188,0.0469170933706699,0.9831039329733426,2.501918192306521e-05,0.943856473141935,320.003212465175
1.42,-94.60478868378571,0.00030565983726718826,0.9985343237366561,0.998316684781261,0.22852617354899574,0.00010371815465229021,4.23895350191559e-05,0.9999999651283434,0.04691476224073801,0.9831046678139307,2.478089491881286e-05,0.943869385888107,320.00323821724817
1.43,-94.60422048552819,0.00030568949424703376,0.9985337588460605,0.9983131017005671,0.22852284203408185,0.0001037442051044482,4.239191437451258e-05,0.9999999648984803,0.046912428814886616,0.9831054026225735,2.454499099843756e-05,0.943882295181281,320.003263991977
1.44,-94.60365354430084,0.00030571908844778494,0.9985331980315547,0.9983095227692795,0.2285195105904163,0.00010377025352377075,4.239428853365779e-05,0.9999999646688291,0.04691009312147544,0.9831061373992726,2.4311448329100324e-05,0.9438952010232471,320.0032897891224
1.45,-94.60308785707524,0.0003057486200101398,0.9985326412563886,0.998305947982722,0.22851617921794784,0.00010379629990726911,4.239665748266475e-05,0.9999999644393899,0.04690775518821067,0.983106872144029,2.408024557906222e-05,0.9439081034157707,320.0033156084503
1.46,-94.60252342084291,0.00030577808907394016,0.998532088484903,0.998302377336226,0.22851284791662532,0.00010382234425196795,4.2399021205773464e-05,0.9999999642101625,0.04690541504214493,0.9831076068568444,2.3851361917684426e-05,0.9439210023605923,320.0033414497325
1.47,-94.60196023261533,0.00030580749577817194,0.9985315396825303,0.9982988108251307,0.22850951668639793,0.0001038483865549054,4.240137968539063e-05,0.9999999639811464,0.046903072709677286,0.98310834153772,2.3624777015428205e-05,0.9439338978594273,320.0033673127459
1.48,-94.60139828942384,0.00030583684026096533,0.9985309948157937,0.998295248444783,0.228506185527215,0.00010387442681313303,4.240373290208972e-05,0.9999999637523419,0.046900728216553264,0.9831090761866571,2.3400471043854912e-05,0.9439467899139662,320.0033931972733
1.49,-94.60083758831976,0.0003058661226595942,0.9985304538523074,0.9982916901905373,0.22850285443902604,0.00010390046502371584,4.240608083461093e-05,0.9999999635237486,0.046898381587864815,0.9831098108036573,2.3178424675625985e-05,0.9439596785258746,320.00341910310254
1.5,-94.60027812637435,0.0003058953431104768,0.9985299167607774,0.998288136057756,0.2284995234217808,0.00010392650118373229,4.2408423459861216e-05,0.9999999632953664,0.04689603284805036,0.9831105453887218,2.295861908450295e-05,0.9439725636967933,320.0034450300272
1.51,-94.59971990067874,0.0003059245017491752,0.9985293835110003,0.998284586041809,0.22849619247542924,0.00010395253529027426,4.241076075291425e-05,0.9999999630671952,0.04689368202089475,0.9831112799418519,2.274103594534743e-05,0.9439854454283378,320.00347097784623
1.52,-94.59916290834403,0.0003059535987103956,0.998528854073864,0.998281040138074,0.22849286159992155,0.00010397856734044708,4.2413092687010474e-05,0.9999999628392348,0.0468913291295293,0.983112014463049,2.2525657434121136e-05,0.9439983237220991,320.0034969463641
1.53,-94.59860714650122,0.0003059826341279883,0.9985283284213475,0.998277498341936,0.22848953079520803,0.00010400459733136954,4.2415419233557035e-05,0.9999999626114848,0.04688897419643174,0.9831127489523145,2.231246622788586e-05,0.9440111985796431,320.0035229353908
1.54,-94.59805261230129,0.0003060116081349476,0.9985278065265212,0.9982739606487884,0.22848620006123932,0.00010403062526017384,4.241774036212786e-05,0.9999999623839454,0.046886617243426285,0.9831134834096498,2.2101445504803496e-05,0.9440240700025108,320.0035489447416
1.55,-94.59749930291508,0.00030604052086341175,0.9985272883635463,0.9982704270540317,0.22848286939796614,0.00010405665112400565,4.242005604046359e-05,0.9999999621566162,0.046884258291683564,0.9831142178350561,2.1892578944136012e-05,0.9440369379922181,320.00357497423744
1.56,-94.59694721553339,0.0003060693724446632,0.9985267739076754,0.9982668975530744,0.22847953880533953,0.00010408267492002404,4.2422366234471604e-05,0.9999999619294972,0.04688189736172067,0.983114952228535,2.1685850726245478e-05,0.9440498025502561,320.0036010237046
1.57,-94.59639634736698,0.00030609816300912837,0.9985262631352522,0.9982633721413325,0.22847620828331064,0.00010410869664540159,4.2424670908226055e-05,0.9999999617025882,0.046879534473401145,0.9831156865900876,2.148124553259405e-05,0.944062663678091,320.003627092975
1.58,-94.59584668903499,0.00030612689293847115,0.9985257555574227,0.9982598508126553,0.22847287783177406,0.00010413471629363678,4.242697207756539e-05,0.9999999614758889,0.04687716990598075,0.9831164209197154,2.1278548730745882e-05,0.9440755213870549,320.00365317970943
1.59,-94.59529823869106,0.00030615556232697325,0.9985252512164022,0.9982563335626891,0.22846954745068915,0.00010416073386243269,4.242926942240213e-05,0.9999999612493993,0.046874803642496986,0.9831171552174196,2.1077773296530026e-05,0.944088375677213,320.00367928404785
1.6,-94.59475099714568,0.00030618417116751536,0.998524750341472,0.9982528203877162,0.22846621714003812,0.00010418674935097658,4.2431561801756125e-05,0.9999999610231193,0.046872435561616826,0.9831178894832017,2.0879012401337045e-05,0.9441012265446612,320.0037054070038
1.61,-94.59420496151759,0.0003062127195936463,0.9985242529012318,0.9982493112831428,0.22846288689977154,0.00010421276275639901,4.243384922569565e-05,0.9999999607970484,0.04687006568734239,0.983118623717063,2.0682247542295472e-05,0.9441140739910224,320.00373154837456
1.62,-94.59366012893997,0.00030624120773826844,0.9985237588649856,0.9982458062443812,0.22845955672984009,0.0001042387740758409,4.243613170416043e-05,0.9999999605711869,0.04686769404323809,0.983119357919005,2.048746055176691e-05,0.9441269180179035,320.0037577079609
1.6300000000000001,-94.5931164965605,0.00030626963573363714,0.9985232682027413,0.9982423052668501,0.22845622663019463,0.00010426478330645356,4.2438409246961625e-05,0.9999999603455344,0.04686532065243066,0.9831200920890287,2.0294633597346016e-05,0.9441397586268943,320.0037838855674
1.6400000000000001,-94.59257406154119,0.0003062980037113613,0.9985227808852112,0.9982388083459748,0.22845289660078621,0.0001042907904453987,4.244068186378183e-05,0.9999999601200906,0.04686294553760914,0.9831208262271359,2.0103749181860514e-05,0.9441525958195677,320.00381008100214
1.6500000000000001,-94.5920328210586,0.00030632631180240306,0.9985222968838112,0.9982353154771866,0.22844956664156596,0.00010431679548984839,4.244294956417508e-05,0.9999999598948557,0.0468605687210249,0.9831215603333278,1.9914790143371203e-05,0.9441654295974803,320.003836294077
1.6600000000000001,-94.59149277230364,0.0003063545601370779,0.9985218161706619,0.9982318266559236,0.22844623675248524,0.00010434279843698508,4.2445212357566845e-05,0.9999999596698292,0.04685819022449158,0.9831222944076056,1.972773965517193e-05,0.9441782599621718,320.0038625246075
1.67,-94.59095391248172,0.0003063827488450545,0.9985213387185874,0.99822834187763,0.22844290693349556,0.00010436879928400162,4.244747025325406e-05,0.9999999594450111,0.04685581006938518,0.9831230284499708,1.954258122578962e-05,0.9441910869151651,320.0038887724127
1.68,-94.59041623881267,0.00030641087805535495,0.9985208645011163,0.9982248611377567,0.22843957718454852,0.0001043947980281012,4.244972326040505e-05,0.9999999592204012,0.046853428276643974,0.9831237624604248,1.9359298698984243e-05,0.9442039104579665,320.0039150373156
